TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,1.83,20.09,23.99,===,===,0.85,===,===
0.250,2.93,6.96,16.82,37.52,===,1.92,1.47,===
0.375,3.95,9.30,4.08,16.29,19.83,2.80,3.11,4.39
0.500,6.29,4.22,5.28,15.58,15.54,7.44,9.04,6.34
0.625,3.64,3.99,20.05,18.50,8.73,19.08,8.59,7.62
0.750,5.32,4.17,24.96,13.06,7.18,25.84,3.46,7.13
0.875,9.48,9.17,19.16,14.52,8.33,23.32,4.83,7.22
1.000,7.44,4.17,18.15,16.78,10.19,17.00,7.75,9.83
1.125,9.04,11.96,12.84,12.00,10.32,12.18,7.13,10.14
1.250,7.93,5.45,3.20,8.11,10.67,3.77,3.37,11.11
1.375,9.66,6.87,8.06,8.42,7.22,6.03,5.45,9.04
1.500,8.51,4.08,12.00,4.39,5.37,8.59,5.98,7.84
1.625,5.63,11.29,13.46,2.36,3.73,7.00,2.93,5.50
1.750,4.52,3.51,10.41,2.27,4.92,4.83,3.95,3.07
1.875,4.17,2.05,4.66,4.79,6.69,2.53,4.92,2.84
2.000,4.30,3.37,5.32,7.75,9.83,1.87,3.64,4.30
2.125,2.53,5.98,8.28,4.57,15.58,6.21,3.86,7.62
2.250,4.57,9.88,10.58,4.66,17.75,10.81,6.96,8.46
2.375,4.66,4.08,13.41,5.45,18.24,13.77,6.25,8.77
2.500,7.97,11.38,17.44,3.07,15.49,16.20,5.14,5.45
2.625,5.28,6.87,14.56,3.20,13.33,11.38,5.90,3.55
2.750,3.99,3.99,12.04,4.88,11.56,5.37,7.84,1.52
2.875,3.99,3.68,14.79,4.70,11.07,10.63,6.91,1.74
3.000,2.98,8.02,12.00,3.55,11.47,10.36,3.73,2.53
3.125,2.22,5.19,7.36,3.20,12.26,9.92,3.55,3.73
3.250,4.61,6.60,7.18,2.36,12.13,10.85,4.44,5.37
3.375,9.08,11.60,8.42,3.46,11.91,10.63,5.37,7.00
3.500,9.92,4.79,6.87,3.24,10.01,7.40,4.39,7.05
3.625,6.16,4.75,4.35,5.19,6.91,4.52,2.93,7.13
3.750,9.79,7.44,5.81,7.84,4.44,3.46,5.72,5.98
3.875,6.43,5.90,6.78,8.37,3.86,3.46,6.43,6.87
4.000,8.95,16.29,13.28,6.82,5.85,10.89,6.69,8.33
4.125,8.86,3.51,23.41,8.46,8.37,19.61,9.74,8.81
4.250,12.75,16.42,20.09,14.96,15.76,19.16,15.05,13.77
4.375,8.68,5.32,11.38,9.12,18.01,12.40,9.66,16.11
4.500,4.92,7.05,17.31,2.31,28.05,15.49,3.20,26.59
4.625,8.24,7.44,14.61,3.24,32.74,13.02,4.66,35.71
4.750,13.33,2.76,9.66,3.82,35.22,11.91,7.62,38.62
4.875,11.20,13.41,8.28,2.62,30.44,18.59,5.81,34.82
5.000,33.98,11.69,6.82,3.82,25.22,18.01,3.64,25.44
5.125,5.85,5.94,5.63,8.11,29.65,10.23,6.96,24.03
5.250,10.81,5.54,3.37,13.72,28.36,4.61,11.87,19.92
5.375,12.84,5.76,2.09,12.40,27.26,4.83,13.02,16.20
5.500,3.37,10.41,2.84,6.43,19.34,3.46,12.13,11.60
5.625,7.75,2.71,7.40,4.79,15.27,7.89,12.26,10.05
5.750,5.14,5.19,10.72,4.13,10.85,9.35,9.70,10.54
5.875,3.68,8.95,6.65,7.62,10.41,4.66,6.07,11.51
6.000,6.82,7.40,2.18,10.54,13.55,5.67,7.22,13.99
6.125,6.65,7.84,3.91,9.48,20.85,8.28,7.40,16.38
6.250,8.15,1.61,5.85,12.93,24.43,7.36,10.72,20.62
6.375,4.61,4.08,6.03,20.71,26.29,6.03,19.25,24.91
6.500,3.82,4.79,5.01,19.12,22.88,3.91,18.81,24.38
6.625,8.64,4.44,5.32,13.72,16.95,2.76,15.80,20.45
6.750,6.82,4.92,6.03,10.45,12.62,3.29,11.16,16.82
6.875,6.03,5.98,6.96,9.04,10.72,3.29,11.07,22.22
7.000,6.91,5.32,5.50,5.98,8.73,2.84,8.24,21.51
7.125,8.37,6.78,3.37,3.33,5.94,3.07,3.73,19.43
7.250,12.75,9.04,10.45,5.37,4.17,5.54,8.37,11.91
7.375,6.74,6.60,8.06,12.44,5.67,3.37,18.41,11.60
7.500,13.24,14.79,4.35,12.13,15.32,7.71,16.20,19.47
7.625,18.32,16.69,9.83,7.89,25.05,12.49,8.33,26.73
7.750,11.11,10.27,9.39,11.87,32.08,10.67,15.54,34.56
7.875,8.11,16.07,13.99,36.28,32.52,6.82,35.35,31.24
8.000,28.59,22.88,10.45,52.34,28.45,7.49,49.33,36.46
