ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
9.35,9.88,3.86,10.36,12.04,10.54,16.38,6.07
16.42,14.65,5.54,14.96,20.18,12.80,21.38,8.33
16.38,13.02,6.56,12.35,25.22,13.77,10.76,5.01
10.05,8.73,4.35,8.55,20.62,9.83,7.80,14.79
8.68,9.43,13.19,16.47,14.52,10.19,21.64,27.26
14.17,14.17,10.01,5.41,18.28,21.60,25.18,26.95
28.63,33.58,16.82,19.03,29.82,32.26,34.07,32.12
33.1,41.32,8.64,8.86,37.61,37.70,45.30,43.40
18.32,30.31,17.31,13.72,41.23,38.32,33.45,30.13
14.56,18.32,3.95,19.96,33.18,29.51,25.98,21.51
30.0,12.62,23.59,20.76,43.89,35.00,43.18,46.06
39.24,6.38,17.31,24.6,41.59,31.50,44.24,66.31
31.95,4.92,11.42,10.85,59.81,52.42,28.45,55.21
10.72,2.14,16.82,7.13,59.46,56.01,22.04,40.35
2.71,9.74,26.82,22.17,56.01,56.27,21.95,29.29
9.35,28.01,17.93,34.33,44.46,42.38,18.81,25.71
12.18,28.1,33.67,24.69,24.12,26.20,23.54,31.24
19.47,27.92,27.57,38.67,23.76,25.71,27.08,29.87
18.46,23.45,10.81,9.74,22.70,25.05,26.11,28.05
7.97,12.4,15.71,4.04,29.47,27.66,12.66,15.67
4.52,3.82,5.76,7.18,23.59,20.23,6.47,9.08
6.16,4.44,5.63,8.24,15.89,15.85,10.50,12.75
15.1,5.06,7.13,32.96,10.41,12.57,21.07,22.92
13.55,5.06,13.99,10.23,10.36,13.77,21.91,22.00
3.64,5.85,16.95,19.56,10.36,9.66,12.93,18.63
11.29,6.82,10.41,7.09,13.06,10.36,6.69,14.03
4.66,6.47,24.25,22.7,12.22,9.21,5.72,5.67
10.45,16.07,15.14,9.61,15.14,13.59,7.49,11.03
16.78,21.86,22.04,29.2,18.19,15.89,5.37,15.14
10.14,13.86,13.55,24.03,17.44,15.49,5.19,7.49
5.72,8.33,11.42,19.74,21.07,16.51,7.49,4.92
10.98,8.73,11.96,25.0,20.45,14.21,10.27,16.64
12.8,13.28,10.23,18.59,30.09,17.75,17.26,39.11
11.73,20.89,15.1,10.05,44.86,23.32,24.69,56.94
9.52,21.24,11.42,7.09,50.39,23.72,20.76,44.33
11.96,8.11,19.16,7.49,57.38,23.37,15.18,18.72
10.85,8.51,11.51,6.38,45.61,15.18,26.11,14.56
