ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
3.51,5.63,6.16,6.29,3.15,8.81,3.99,7.40
8.59,6.07,8.28,1.87,3.24,11.38,4.57,9.83
28.85,4.79,18.9,3.68,8.81,11.07,20.85,7.27
32.7,5.01,24.16,4.17,12.88,11.42,27.88,5.06
13.99,21.02,10.32,9.74,20.40,10.54,26.29,17.26
19.83,34.25,15.63,8.24,16.51,20.45,40.08,38.67
26.24,28.5,5.28,7.93,19.30,23.54,50.17,40.31
24.34,10.41,26.2,4.44,28.98,27.17,49.42,20.85
17.84,3.29,12.75,5.32,53.62,21.51,57.11,6.47
11.25,1.74,5.54,1.03,59.59,16.64,42.43,2.76
5.63,1.69,4.35,2.71,60.87,12.31,17.75,6.74
3.37,3.11,2.27,2.71,40.48,7.97,5.19,16.60
2.98,3.99,2.36,2.22,28.67,11.96,2.98,16.38
1.96,7.36,4.7,3.29,14.03,23.37,2.18,12.04
4.66,14.26,7.05,7.0,8.24,29.96,3.68,23.28
4.88,15.94,5.19,12.62,16.95,40.22,16.55,26.77
2.84,12.8,19.74,14.96,31.37,30.80,32.83,22.04
8.2,14.79,17.53,2.93,45.35,24.43,45.08,9.35
8.24,23.06,8.9,25.09,65.74,19.08,36.37,18.59
9.08,22.88,9.96,26.99,65.16,25.75,19.96,31.02
6.43,23.19,5.67,6.96,65.07,37.78,9.52,28.67
10.27,27.88,4.79,17.66,56.89,43.45,7.53,15.54
21.33,28.36,10.81,13.02,53.66,41.59,14.08,11.42
25.49,21.82,21.07,12.93,59.28,35.31,17.88,11.38
16.91,23.23,4.13,18.68,56.63,31.50,23.37,17.93
5.98,30.75,8.02,12.84,50.74,34.64,16.91,23.94
2.67,27.79,4.22,18.63,38.85,40.70,5.90,28.14
5.14,9.83,5.72,3.24,24.12,45.79,6.56,20.58
8.9,7.71,5.59,10.14,19.43,36.68,6.34,15.63
10.27,9.96,9.3,6.29,16.16,26.24,12.71,12.04
4.97,6.38,7.44,3.11,16.51,13.64,20.05,13.41
3.99,3.82,8.46,2.98,14.03,11.65,23.32,9.57
6.38,4.04,4.57,5.72,14.17,9.70,19.12,4.44
4.04,5.06,2.31,6.87,8.02,13.19,10.23,6.87
1.78,13.28,1.96,14.74,7.80,18.15,3.86,18.41
2.22,22.61,3.6,21.6,5.23,32.92,1.83,35.40
1.56,19.92,4.88,8.81,6.38,31.50,4.39,28.14
5.67,7.67,6.43,6.6,8.64,33.41,5.28,8.86
10.76,10.67,17.57,5.1,10.81,27.88,5.63,9.74
10.01,7.0,7.49,12.57,14.96,40.57,7.44,14.96
5.28,2.76,8.42,6.65,14.92,41.28,11.87,23.63
4.57,5.28,8.51,8.42,15.36,48.89,14.65,27.57
5.23,3.24,4.39,5.01,14.96,37.96,15.18,27.13
5.01,1.96,6.29,8.51,13.02,34.25,15.76,20.00
3.91,1.16,4.61,4.83,13.11,23.81,13.95,15.27
5.41,3.64,3.42,11.16,10.89,17.44,11.91,11.42
7.05,8.42,4.35,9.26,11.20,17.26,9.57,8.33
8.68,7.62,6.82,7.4,15.80,15.76,9.35,7.40
7.36,4.04,2.89,4.22,17.75,18.94,9.48,6.34
8.95,7.71,6.82,17.26,20.89,21.46,7.67,11.56
11.38,13.41,5.45,5.76,15.98,29.34,9.74,11.69
12.84,15.45,9.83,27.04,18.24,30.53,11.34,11.29
9.48,16.91,17.97,11.82,19.92,36.59,10.98,16.20
2.49,19.61,9.35,12.44,25.67,33.80,10.05,32.65
4.39,16.07,10.5,21.29,28.28,38.85,10.05,38.67
2.36,10.05,4.88,6.29,31.68,36.63,11.20,26.33
2.31,18.46,9.7,25.75,28.45,26.29,11.25,39.38
11.07,22.3,8.77,10.85,21.42,19.12,5.54,59.99
27.44,15.49,12.22,7.62,13.72,24.03,3.68,43.58
42.07,14.48,19.16,12.4,14.39,41.54,17.17,18.01
40.48,17.31,11.65,12.8,23.63,50.88,33.14,26.51
24.56,14.79,6.07,7.75,27.92,55.96,38.27,30.88
10.41,7.58,8.81,8.46,27.21,44.86,29.51,23.45
5.9,9.7,7.71,11.16,21.46,37.61,16.64,19.39
5.63,11.47,11.16,17.79,16.82,25.49,12.49,27.08
