ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
7.62,9.43,6.69,4.22,12.44,12.97,7.18,11.34
8.46,8.37,8.11,12.18,14.26,15.85,9.12,12.57
4.61,5.85,10.72,7.58,16.25,17.62,12.80,6.07
1.34,1.38,10.14,4.17,9.12,12.71,18.41,12.71
1.92,4.17,5.37,7.09,9.52,10.58,23.37,22.00
5.41,5.72,10.41,15.94,8.95,10.10,23.10,22.39
5.19,4.92,10.63,4.26,12.57,10.81,17.79,19.25
2.0,7.71,4.44,17.04,17.09,13.37,12.62,17.70
2.58,13.99,4.88,6.34,22.53,21.69,7.18,9.79
3.15,18.81,4.7,14.34,25.98,23.54,7.05,12.13
5.72,20.31,4.88,21.29,27.30,24.60,8.15,18.63
5.45,14.39,11.69,5.54,23.23,14.03,9.04,21.77
2.8,6.69,10.27,9.79,22.08,9.88,11.34,22.22
6.6,7.62,10.41,4.44,19.03,6.69,17.75,25.93
5.06,5.81,14.65,5.81,22.26,10.41,17.35,24.07
8.33,8.95,3.11,2.89,24.21,13.77,14.92,19.30
13.24,11.29,15.27,4.3,24.91,16.64,10.67,18.15
12.0,9.17,8.24,7.13,26.11,18.15,3.37,10.23
9.26,5.59,4.13,2.89,27.30,15.76,7.00,3.99
9.26,4.22,4.57,6.21,27.13,14.74,13.24,6.91
5.85,2.58,9.88,6.65,23.90,15.10,13.46,9.26
5.41,2.0,12.35,6.78,21.51,19.34,7.97,9.57
9.57,2.76,13.28,6.29,19.52,20.54,7.40,13.41
10.54,5.85,9.83,6.07,13.77,15.41,9.35,15.10
10.89,7.31,13.77,7.67,10.85,14.21,14.70,16.91
11.56,5.81,6.78,3.33,16.02,22.97,14.03,19.43
11.96,5.72,14.08,10.81,20.00,32.39,10.32,17.70
8.55,7.09,3.77,3.82,19.43,33.85,7.71,10.89
5.1,12.35,5.9,11.91,11.87,26.29,7.49,8.42
2.09,10.89,7.62,20.0,8.42,20.09,15.32,20.18
6.34,19.61,15.01,24.74,6.34,19.39,20.09,21.86
8.24,25.0,16.51,36.77,11.82,19.34,13.02,14.65
7.8,18.85,7.49,20.0,17.75,18.81,4.48,7.84
6.34,4.66,7.4,7.58,27.17,25.71,2.76,4.70
10.81,11.29,5.76,6.65,25.40,29.20,6.25,9.17
13.64,13.46,5.94,7.18,18.50,30.97,17.04,17.31
