ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
5.67,12.75,8.86,13.72,5.50,40.92,12.84,25.62
16.91,18.28,8.42,6.29,14.79,36.24,23.32,10.89
25.53,18.68,20.18,17.66,24.12,30.49,23.06,5.67
23.81,20.54,15.67,13.64,39.86,30.31,25.40,12.31
17.0,19.21,13.37,9.74,41.72,33.10,26.11,26.29
9.26,8.11,5.54,2.62,36.68,44.95,16.82,19.61
2.49,10.32,4.57,8.64,20.27,40.84,3.55,11.78
5.85,14.21,9.88,9.88,8.59,39.24,8.20,22.04
14.12,11.91,8.15,15.8,6.16,32.30,14.43,21.24
18.9,10.67,22.66,8.9,6.34,29.16,27.26,10.10
17.04,9.04,23.41,30.04,12.57,28.72,35.93,18.19
12.97,8.81,6.82,5.81,16.91,23.90,30.58,23.50
5.67,5.54,9.66,9.57,27.04,19.56,14.96,13.55
4.61,4.04,5.19,7.67,24.29,16.02,8.46,9.26
13.81,2.62,11.34,20.0,38.80,21.29,14.79,26.29
22.66,7.31,14.08,24.12,42.43,40.70,16.47,43.80
19.92,10.81,16.64,6.25,49.86,47.60,20.27,38.36
12.09,5.94,4.48,6.82,39.82,48.75,28.23,20.98
12.93,3.95,2.84,3.55,32.03,34.47,15.18,5.37
9.21,3.2,5.94,1.69,26.90,21.77,13.68,3.77
11.25,11.56,3.99,5.9,18.19,12.57,22.79,9.88
15.1,21.77,10.54,6.34,10.41,8.42,20.54,10.50
12.04,22.44,4.17,10.89,2.62,12.09,14.52,9.52
5.85,14.74,7.53,7.89,5.10,23.10,13.41,9.61
4.97,17.0,11.11,6.78,7.80,25.58,13.86,10.58
10.23,16.91,15.71,9.79,18.32,29.96,13.90,20.00
20.85,7.22,25.18,5.23,22.70,19.52,28.19,43.93
25.0,12.93,14.12,19.78,32.21,14.34,34.82,55.52
15.67,20.76,10.54,7.67,29.07,10.23,26.68,46.54
4.7,18.85,9.96,12.09,27.44,15.85,22.00,27.70
7.44,25.67,7.44,18.72,23.90,24.96,25.80,31.11
11.73,23.28,18.77,15.58,25.53,34.03,34.91,35.71
10.63,18.99,13.02,11.51,31.46,33.10,33.63,26.11
7.05,15.1,19.34,15.36,44.46,25.98,13.77,17.48
7.09,12.22,3.24,8.9,51.94,19.34,8.24,11.82
8.42,2.36,11.91,11.65,48.13,24.38,6.82,9.12
13.06,22.48,7.27,10.23,39.73,25.75,15.05,15.98
19.16,32.39,15.8,32.65,24.56,23.28,25.14,22.53
17.48,31.28,10.19,8.86,27.66,13.95,25.62,19.34
9.43,25.8,5.72,23.01,24.96,14.65,20.31,19.52
10.1,21.91,6.82,11.11,35.88,19.92,23.45,16.38
13.99,25.71,10.67,7.62,48.31,28.89,29.20,22.35
10.01,20.71,22.97,24.6,54.37,35.44,30.18,22.17
5.23,9.79,6.38,12.62,64.45,40.22,20.62,11.96
5.72,10.81,11.87,10.36,48.13,44.29,16.38,15.14
11.2,10.27,5.01,6.6,36.41,43.31,19.78,22.53
22.17,5.63,13.86,12.49,18.01,35.84,21.15,23.85
25.75,14.96,14.12,10.27,14.48,23.54,18.46,27.04
25.67,27.48,8.95,15.89,18.10,17.09,17.09,15.85
25.8,25.93,18.37,13.19,19.78,13.50,9.26,22.66
17.97,18.1,10.27,19.3,15.32,19.12,16.82,44.07
9.43,13.11,12.13,13.99,10.41,16.82,30.62,54.50
2.58,8.33,3.6,8.42,11.34,22.48,22.97,35.57
3.55,6.38,5.01,4.17,16.73,23.54,17.09,9.52
9.79,14.83,8.86,8.86,22.22,27.66,23.01,13.64
16.78,24.07,4.7,9.57,19.92,25.67,24.34,19.74
17.22,22.44,11.65,7.27,14.65,23.99,30.66,20.58
16.16,15.45,5.5,7.13,15.98,24.29,33.32,26.11
9.12,13.81,4.7,8.64,17.48,21.64,26.59,23.06
4.83,14.08,2.71,12.8,29.03,18.01,17.26,13.81
5.14,8.73,6.12,18.77,31.68,14.74,14.12,10.19
6.74,3.33,7.31,6.12,39.11,19.61,12.35,10.19
8.24,5.41,16.95,9.88,38.58,18.55,7.40,22.39
13.64,3.42,24.38,6.91,38.58,23.99,19.30,28.45
13.33,4.3,11.91,6.74,28.54,23.63,25.44,25.93
8.42,16.42,12.09,9.43,29.20,39.64,16.60,17.31
9.83,30.22,7.05,33.1,25.80,42.12,9.39,34.51
6.87,33.1,7.89,9.92,30.27,43.71,24.16,36.99
2.8,21.6,3.95,17.26,20.27,36.50,22.79,15.36
13.55,17.31,9.48,8.9,17.26,34.78,12.97,14.61
