ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
10.41,7.97,7.09,4.13,6.65,11.56,5.19,6.25
9.96,5.94,5.5,3.64,8.46,8.11,3.55,5.19
10.19,11.38,9.21,18.1,12.00,7.27,8.11,14.79
6.82,17.13,6.87,6.29,26.68,9.52,16.51,42.43
4.61,20.8,4.26,33.8,33.98,12.22,13.95,66.67
2.18,17.0,4.79,3.73,37.56,21.38,6.74,57.51
2.45,8.46,4.04,11.34,31.90,27.92,4.66,25.05
4.97,4.39,5.5,4.75,27.17,40.53,6.60,8.86
5.81,6.52,4.3,6.47,28.98,38.93,9.83,7.40
3.24,3.73,7.0,2.0,27.04,36.90,7.67,6.69
7.84,3.99,5.01,17.13,29.29,32.17,14.56,6.34
14.61,5.54,2.93,6.07,33.41,37.21,18.68,5.63
15.76,11.51,4.04,3.11,33.36,36.02,15.85,6.69
8.02,8.46,4.75,3.2,29.51,33.89,13.15,10.50
3.51,3.11,4.75,6.34,17.48,16.60,10.05,11.25
3.24,2.27,6.47,4.26,9.66,12.66,10.50,8.06
5.94,4.35,3.46,3.95,6.96,8.33,12.66,10.50
6.65,5.81,8.15,6.6,4.97,10.85,10.54,11.73
7.4,6.38,3.95,2.09,3.99,10.63,10.05,10.85
3.68,4.52,7.22,3.6,2.58,10.94,10.19,11.96
7.13,3.11,9.61,6.29,3.42,11.11,11.69,13.19
12.84,7.18,8.24,7.13,4.97,8.02,10.94,11.56
11.34,8.68,6.56,6.6,7.97,5.01,7.27,9.52
7.49,8.2,2.22,1.87,7.62,2.98,5.10,4.97
3.6,5.67,3.73,4.08,7.00,4.08,7.36,5.94
6.47,6.16,6.38,2.22,5.63,7.67,8.33,6.52
13.02,8.77,5.63,5.14,7.09,10.36,8.20,7.89
13.86,7.75,6.12,4.66,8.42,12.53,8.95,13.15
6.21,2.49,5.94,5.14,8.06,8.81,10.54,17.35
3.02,5.85,2.84,3.55,6.69,7.53,10.81,16.60
4.3,6.29,14.26,7.09,6.07,4.52,10.01,13.77
4.66,5.28,5.37,4.04,7.40,6.16,6.91,9.35
5.81,4.97,6.43,4.3,7.40,4.92,3.95,5.90
4.44,2.62,6.25,5.94,7.53,5.59,7.09,9.79
5.1,6.25,10.63,3.07,6.60,5.23,10.98,17.35
7.89,7.53,3.42,3.33,6.69,7.62,11.78,16.82
5.59,4.35,7.31,5.85,8.11,6.74,7.00,9.30
5.76,3.64,4.75,3.24,6.96,7.27,5.50,6.16
7.89,5.06,4.97,3.15,7.75,5.85,8.77,6.38
6.6,4.04,3.29,4.3,8.20,9.61,6.52,5.19
5.5,2.58,4.57,3.6,11.47,10.63,7.93,7.67
5.28,1.43,4.61,2.14,14.08,13.64,7.84,9.30
7.05,6.03,3.15,3.02,15.27,12.75,4.66,8.37
12.18,10.63,5.98,3.95,12.71,11.38,6.12,9.12
11.56,7.8,3.99,7.36,10.41,10.72,7.62,9.92
7.53,4.92,7.84,3.07,11.73,17.04,5.81,7.67
10.1,7.44,2.4,4.79,16.69,23.23,9.66,8.42
14.87,7.84,12.13,9.74,20.23,35.44,11.91,12.22
10.85,4.83,6.47,4.61,20.31,35.88,6.03,16.51
2.93,7.67,11.69,10.27,22.57,32.79,7.93,21.29
5.63,7.71,5.9,5.37,28.14,24.34,8.64,16.78
2.67,3.07,10.27,8.42,30.44,21.42,8.46,14.39
3.82,5.37,2.09,6.38,28.98,23.81,5.67,10.05
3.33,8.99,4.08,5.9,27.61,31.90,3.46,8.55
3.15,13.99,4.52,21.11,28.72,35.93,5.45,20.58
4.75,18.24,8.51,12.35,31.06,35.71,11.47,16.07
7.89,12.88,5.94,7.31,31.59,29.20,15.63,13.64
9.79,9.26,9.04,8.77,30.22,20.89,20.31,21.15
8.59,11.38,4.92,14.48,26.55,16.78,16.29,16.55
7.05,6.16,6.43,9.61,27.79,18.55,8.86,13.50
6.69,20.4,9.48,23.41,24.16,20.40,4.66,23.59
8.02,34.38,13.99,19.78,25.14,20.23,9.83,35.09
11.11,28.19,9.57,13.06,16.38,15.63,9.88,30.18
13.28,15.27,7.09,7.8,16.86,13.68,5.76,15.98
10.32,7.8,10.63,3.46,17.75,19.08,5.32,5.90
14.08,11.51,14.12,7.0,22.08,30.80,11.38,11.47
21.02,17.22,22.53,10.05,18.24,29.69,37.08,39.86
21.55,19.21,22.75,28.05,18.10,24.07,46.63,56.94
18.06,14.61,17.79,6.74,22.53,16.91,36.37,49.37
9.52,9.88,11.82,14.83,27.79,19.92,21.69,28.41
11.78,11.42,5.9,6.38,24.25,19.96,7.84,9.79
7.36,6.69,8.99,9.35,18.01,17.66,15.94,13.15
3.77,1.87,7.71,6.07,20.89,20.54,23.72,20.98
4.75,3.33,6.96,4.13,31.33,33.01,15.76,14.92
3.11,4.48,12.88,9.08,28.81,32.17,7.09,9.83
5.41,6.82,6.96,4.26,23.37,26.37,5.06,6.16
3.07,3.29,8.33,5.14,12.57,13.99,8.77,13.11
3.77,3.02,4.26,3.55,11.20,12.49,14.79,17.00
5.41,6.07,9.3,4.57,10.19,12.09,12.88,12.00
5.81,8.64,3.29,6.16,10.54,12.44,10.72,10.67
5.1,9.61,3.77,2.18,7.75,10.63,8.86,13.55
4.97,6.82,9.17,4.39,7.80,9.43,8.51,12.13
6.65,4.79,6.38,1.16,7.97,6.78,7.05,7.09
7.05,6.56,11.16,4.7,7.49,5.10,5.63,5.81
6.38,7.4,5.67,2.67,7.36,6.56,6.47,9.04
3.02,4.52,11.38,9.83,9.04,10.41,8.81,11.07
1.65,3.33,6.03,4.17,10.50,11.16,10.72,10.14
2.49,3.64,5.32,8.95,10.36,8.37,12.88,7.40
4.83,5.94,9.35,4.66,7.40,5.37,12.71,7.58
5.19,4.66,2.93,5.59,8.68,9.30,7.40,4.30
5.59,2.53,7.49,6.78,10.54,12.84,6.34,4.83
4.04,3.15,3.46,2.49,9.39,15.76,5.45,6.38
3.07,3.24,3.24,3.77,8.20,10.19,4.75,6.60
4.3,4.26,5.72,2.22,6.69,8.24,5.72,8.42
8.68,7.58,2.93,4.61,8.77,5.94,12.84,16.33
8.51,5.63,7.49,3.24,7.44,6.74,15.05,18.59
4.44,3.29,3.73,3.07,5.14,4.79,10.63,13.06
2.18,3.68,3.46,5.81,8.11,8.86,15.05,16.20
4.7,5.37,10.01,7.71,12.57,14.17,21.11,21.86
7.89,6.52,10.05,10.36,23.68,26.51,20.00,21.51
10.85,9.04,8.28,6.91,27.79,27.97,14.87,16.69
11.73,9.57,4.97,6.03,27.92,27.21,8.02,8.42
13.41,11.91,5.85,7.31,21.20,17.84,4.83,4.52
12.13,12.22,4.66,6.12,12.62,11.91,11.25,14.12
9.43,9.52,3.91,5.28,9.83,10.05,13.02,18.77
9.43,8.77,5.5,3.2,7.93,8.81,8.06,13.68
13.59,11.78,4.08,6.69,6.69,8.28,7.84,9.35
15.32,14.17,2.76,2.8,4.92,7.36,10.36,10.36
11.16,13.15,4.26,6.43,4.57,8.28,12.44,15.23
6.52,10.54,5.81,5.81,6.60,10.23,10.81,15.63
3.82,7.53,5.85,3.77,8.86,11.69,6.21,9.21
3.37,3.86,4.92,2.93,9.79,13.24,3.37,4.83
7.44,6.07,3.73,4.52,9.12,12.93,2.71,4.13
9.08,8.11,2.0,1.83,9.52,14.39,4.66,6.43
7.53,6.87,4.79,4.13,8.51,11.73,13.55,13.95
4.7,5.94,3.33,2.67,10.89,11.51,18.94,19.61
2.76,4.3,2.84,2.36,8.86,7.44,17.66,17.97
3.46,2.53,7.8,4.52,9.12,6.56,9.92,9.74
5.23,5.28,8.59,7.31,6.56,5.10,3.20,4.22
5.59,5.81,6.96,4.79,6.56,5.94,6.16,7.67
7.62,6.43,4.88,3.6,8.02,6.69,11.34,11.69
7.75,5.81,4.08,3.42,8.95,5.72,10.98,10.36
7.13,5.59,6.43,4.39,9.39,6.34,13.06,7.09
5.45,4.04,11.6,4.52,9.30,5.94,20.45,11.73
2.8,2.4,6.38,5.94,8.06,8.51,22.61,15.67
8.33,8.55,11.2,2.14,9.17,9.52,21.20,16.42
11.29,12.44,7.0,5.45,6.96,9.92,14.65,12.13
7.36,8.95,6.38,4.13,5.50,9.26,7.09,6.16
6.07,8.9,7.36,7.31,3.46,7.93,6.34,9.26
7.93,9.04,6.6,6.47,2.98,7.36,8.42,15.10
8.02,5.98,12.26,5.85,3.33,7.58,5.37,13.19
7.93,8.2,12.13,8.77,4.44,6.38,6.07,6.74
5.19,5.67,9.7,3.02,7.09,8.42,14.39,13.33
7.67,1.65,6.47,3.55,8.95,8.51,18.06,18.94
8.02,2.45,3.2,3.68,11.11,11.34,15.01,14.43
4.39,2.14,4.75,6.69,9.48,9.96,8.42,7.71
1.78,4.08,4.35,3.33,9.48,11.82,5.10,10.41
2.4,3.6,5.14,10.32,8.68,12.84,11.69,14.83
2.09,1.96,7.36,5.01,11.07,16.07,8.73,10.14
4.83,4.44,11.2,14.61,13.46,18.15,6.78,11.51
8.24,7.53,5.41,4.88,12.49,16.82,10.41,16.25
7.44,6.12,5.45,5.63,10.85,14.34,9.08,14.52
7.31,4.7,7.36,4.08,8.15,8.86,19.61,23.50
18.19,9.79,15.76,11.6,12.44,12.71,30.40,31.95
25.4,13.95,18.72,13.95,21.02,20.54,30.66,25.93
23.23,16.64,29.78,21.82,28.32,27.97,22.30,11.38
18.37,18.94,14.92,11.42,30.13,28.94,12.97,8.20
17.88,18.77,23.63,18.55,28.14,24.83,23.15,26.90
15.14,15.98,29.56,29.25,25.89,23.81,54.37,57.60
25.53,23.94,12.93,10.58,22.26,21.11,64.14,63.08
16.11,15.67,16.29,12.09,16.86,18.01,53.53,49.55
6.38,4.35,5.23,6.82,9.66,12.75,31.02,29.69
7.97,3.42,7.58,3.64,7.27,10.41,14.48,22.39
5.23,9.08,17.13,3.99,6.52,8.02,9.83,20.89
9.04,11.78,11.38,7.13,5.45,5.85,8.81,19.30
12.62,12.66,9.96,6.52,5.37,6.96,10.85,16.16
12.09,13.72,11.34,10.5,8.33,8.86,11.03,14.65
15.76,16.6,6.12,1.43,9.74,10.72,10.36,15.01
23.41,17.62,20.0,18.19,12.18,10.36,11.07,14.08
23.94,17.09,6.82,6.03,9.26,8.51,18.72,17.17
13.64,11.78,10.54,10.89,9.12,7.36,19.61,14.48
3.55,4.44,9.39,7.89,8.95,7.13,13.19,6.56
8.64,3.33,12.75,9.39,9.08,8.90,5.32,4.08
7.93,4.04,7.89,5.98,13.33,14.92,1.96,5.63
7.75,4.79,11.6,11.82,13.55,15.85,2.45,3.95
21.46,11.25,17.88,12.66,18.46,21.42,2.22,4.66
19.52,9.61,8.95,7.93,18.37,19.47,5.01,6.34
13.64,8.37,3.95,2.53,20.23,22.30,7.58,4.13
11.25,7.05,5.72,5.41,22.22,25.14,13.41,9.48
10.76,7.0,19.83,17.44,20.67,25.75,20.62,20.76
8.24,7.53,11.34,7.71,24.03,33.89,22.17,23.15
5.1,9.74,12.04,9.39,26.99,38.80,11.69,13.81
9.17,12.35,23.41,12.09,30.35,46.10,6.96,10.67
8.37,10.01,3.73,3.42,33.14,54.68,8.64,8.73
4.22,5.94,23.85,12.22,22.79,45.30,6.78,8.11
6.21,7.53,7.44,9.88,16.20,48.27,10.41,23.90
10.76,6.82,29.78,26.42,9.35,35.71,23.37,51.41
6.69,13.5,8.06,18.59,10.94,34.42,21.51,56.58
8.95,17.22,17.7,13.81,16.55,23.94,9.04,29.69
12.93,14.03,3.07,8.64,23.59,20.98,15.14,19.21
8.73,7.36,9.12,7.93,27.83,21.51,17.62,12.09
9.43,5.67,6.21,3.68,35.53,32.74,13.64,3.73
14.08,8.59,10.89,5.81,32.88,33.72,10.67,6.03
16.6,12.35,3.95,4.75,31.06,38.58,10.19,13.11
14.96,13.9,11.29,4.04,23.76,33.32,22.13,20.85
12.09,10.67,8.11,4.66,21.42,29.69,29.60,18.46
9.26,3.82,6.25,7.53,22.22,24.25,29.91,16.64
7.18,4.39,3.91,2.93,25.14,20.31,22.00,14.34
3.73,5.32,13.99,11.96,28.14,21.29,18.59,18.72
2.36,5.23,12.53,8.9,25.44,19.61,26.20,31.37
4.97,5.54,16.11,10.5,23.85,16.29,22.04,25.62
9.3,9.61,10.76,7.8,13.90,10.58,15.63,15.45
10.58,9.17,12.49,5.94,10.14,7.80,24.83,21.07
10.14,8.68,6.16,7.62,4.61,8.24,24.43,21.82
5.32,5.98,11.65,11.34,3.20,7.09,16.29,18.24
3.42,5.23,6.6,6.16,3.51,7.89,10.58,15.05
4.35,7.27,7.49,6.16,5.90,8.20,7.22,10.94
6.34,8.2,9.17,7.44,8.28,10.89,6.21,10.98
12.0,10.81,4.48,3.68,11.25,15.18,6.38,9.79
18.55,15.49,10.54,6.03,10.94,15.41,10.85,7.89
19.43,14.74,1.56,3.86,20.71,26.02,15.18,9.21
11.16,9.52,10.23,4.48,23.50,27.83,20.93,18.77
4.35,5.23,4.44,6.74,32.70,33.58,23.23,23.90
3.37,5.19,13.11,8.68,25.58,26.73,26.11,24.56
3.02,3.37,10.41,7.8,21.46,21.82,27.74,22.17
3.42,4.52,11.51,9.35,14.12,17.31,22.30,15.45
9.3,10.05,5.01,4.79,16.55,19.47,11.29,4.83
13.41,11.03,8.28,5.54,18.99,21.82,12.18,4.88
7.97,5.28,4.35,2.93,22.00,24.65,10.23,3.24
4.3,4.04,5.32,5.81,16.07,19.08,5.94,5.59
5.94,7.84,12.04,11.11,10.50,14.74,9.26,8.59
8.02,9.57,9.66,3.68,11.82,14.56,6.69,4.88
10.36,9.43,12.62,9.61,15.49,17.62,13.06,11.07
12.84,9.39,8.51,3.77,32.65,33.32,17.00,14.21
14.52,8.73,9.7,10.01,35.35,36.90,17.79,11.87
16.11,7.27,9.52,8.51,47.56,51.05,23.37,13.77
15.54,6.29,9.17,5.28,40.26,43.45,20.31,10.19
14.34,8.28,9.96,7.8,40.39,43.98,13.19,4.35
14.3,13.77,14.17,6.43,28.98,29.07,11.91,7.93
9.48,7.44,7.09,11.82,34.87,33.49,22.57,16.55
18.15,6.74,8.51,8.2,36.10,34.91,44.86,34.03
28.5,17.48,13.72,30.22,40.31,39.73,51.14,48.53
27.92,19.65,15.14,9.21,37.25,36.55,33.01,47.21
17.26,15.45,4.75,11.29,41.94,43.31,16.02,21.46
5.41,8.73,4.22,5.81,40.39,41.23,21.77,12.62
15.85,16.73,17.7,14.34,34.87,38.36,27.97,22.75
20.85,18.37,11.42,10.89,18.32,20.27,24.91,24.21
12.13,12.53,14.3,12.88,14.56,13.46,22.70,18.99
3.99,10.1,14.56,10.32,19.21,10.27,15.89,9.39
9.17,9.88,15.14,15.85,27.61,10.41,16.91,10.67
10.72,7.97,14.7,13.46,26.15,9.92,15.80,11.82
7.58,5.72,4.92,6.03,17.48,5.81,11.91,10.58
4.61,2.36,9.96,8.9,9.61,6.60,12.04,8.77
7.49,6.34,4.79,6.91,9.66,8.68,11.96,8.86
6.56,7.22,10.72,7.44,16.33,16.20,12.84,12.18
4.97,4.52,4.7,3.15,18.01,17.48,19.92,17.26
14.3,12.84,25.44,17.35,19.12,19.43,24.96,19.03
10.94,10.01,1.78,2.98,17.40,16.38,20.76,13.28
5.67,3.33,8.15,6.78,15.10,14.92,8.81,6.29
12.75,8.2,4.66,4.52,13.19,13.06,12.04,12.80
11.16,7.75,4.26,2.71,9.04,11.96,20.67,19.16
10.32,8.51,7.49,6.38,5.72,9.61,20.54,19.21
15.1,12.4,6.29,8.68,5.19,9.92,22.39,19.56
18.81,13.81,7.58,8.42,6.65,10.14,27.13,22.66
14.26,8.64,2.93,3.99,10.67,11.51,17.93,16.20
6.03,2.71,10.41,8.9,12.66,11.73,6.07,10.81
3.29,6.56,9.66,6.29,13.19,9.39,5.94,10.05
7.13,9.88,5.63,7.09,11.82,7.49,4.39,9.61
3.77,8.06,11.07,8.81,10.41,8.33,5.01,7.49
11.51,6.65,6.56,3.15,9.88,10.45,21.29,12.75
20.93,12.8,23.32,18.59,10.89,14.96,31.99,20.76
15.67,10.01,8.9,5.06,13.68,17.88,26.59,16.29
7.09,5.72,4.35,5.01,12.13,15.80,13.06,7.49
7.44,7.27,4.39,6.74,9.21,11.82,7.44,6.82
4.22,3.73,10.81,9.17,5.23,7.97,9.57,8.28
12.66,10.98,12.66,13.02,5.54,8.59,7.49,10.36
19.74,15.36,15.94,15.23,8.68,13.19,13.28,17.97
27.7,18.28,17.31,16.47,9.30,11.78,27.57,26.59
24.12,15.71,12.44,10.58,12.40,11.65,25.05,19.39
18.37,14.61,10.98,7.67,15.14,9.43,11.78,9.92
13.59,9.12,12.97,8.77,27.48,19.56,21.77,22.13
24.74,8.24,23.76,11.16,36.24,26.29,29.03,36.68
37.25,18.85,18.59,24.34,40.62,37.12,18.99,41.37
24.87,24.07,13.06,5.01,43.00,41.19,15.58,36.28
20.0,24.47,25.44,23.32,33.63,40.70,15.94,23.01
20.05,17.62,7.75,6.16,33.27,39.20,14.83,13.68
4.83,3.77,14.61,7.93,22.61,25.36,8.68,5.01
12.97,9.57,4.83,2.27,20.45,18.85,6.52,3.02
14.87,11.69,5.72,8.24,15.76,7.93,6.65,5.94
13.99,14.79,4.83,10.5,11.07,5.10,5.98,6.43
13.28,17.97,5.28,10.67,11.56,5.76,8.06,12.49
12.35,19.25,27.88,15.63,10.01,7.58,21.95,32.30
9.7,13.81,5.14,4.97,16.69,13.72,27.83,37.92
5.32,6.6,8.64,12.35,18.28,16.60,16.60,18.32
4.52,5.76,9.3,6.29,18.63,19.03,5.76,8.06
5.94,3.64,3.33,5.23,14.43,17.44,10.41,12.53
6.65,5.19,9.35,10.14,10.76,16.91,13.55,7.80
7.44,6.6,6.69,4.66,8.95,13.24,10.45,5.37
6.38,5.67,7.97,7.18,8.20,12.09,11.56,11.91
8.46,9.83,9.39,2.36,9.30,9.21,19.43,15.76
11.03,11.29,7.0,3.37,12.26,8.73,21.29,13.90
10.5,8.73,5.1,9.83,13.55,8.06,18.63,7.31
9.26,4.92,4.04,7.97,16.20,7.22,11.91,3.11
8.68,1.47,13.68,14.7,12.57,6.38,6.96,3.60
11.34,5.23,12.31,10.36,13.95,5.10,8.99,7.67
11.42,10.14,8.77,6.69,10.36,5.19,10.81,12.62
6.87,9.08,13.99,10.14,12.66,7.27,9.83,18.06
2.98,4.66,5.19,4.13,11.16,6.74,8.46,19.03
5.01,5.9,6.65,3.68,10.41,6.03,8.99,14.65
6.34,6.65,7.53,6.65,10.63,6.96,5.90,7.27
7.93,5.23,8.81,7.4,15.32,14.79,16.25,17.31
10.05,3.29,20.36,18.28,24.34,25.14,41.50,38.32
11.82,9.74,29.2,23.68,28.67,32.30,58.62,54.86
10.72,12.4,11.07,7.49,34.64,38.54,50.88,50.48
8.86,8.37,13.19,14.87,34.60,37.74,34.51,35.71
6.69,5.32,5.94,7.93,34.73,35.35,20.36,19.16
5.01,3.64,3.82,2.14,31.90,32.79,15.54,11.47
3.68,4.88,4.66,6.03,29.34,28.19,10.01,7.71
4.44,8.06,5.85,6.82,23.81,25.49,7.49,8.51
5.37,5.81,13.86,11.11,18.50,18.41,5.10,7.58
8.86,7.67,6.6,5.41,11.51,12.00,13.72,10.36
13.95,3.24,14.08,19.61,12.44,8.55,37.87,40.97
25.89,9.61,17.48,17.62,18.37,14.87,55.65,57.25
26.64,14.92,13.55,7.89,25.89,25.36,43.93,39.51
16.73,15.1,14.56,4.75,35.48,36.06,14.39,11.25
10.01,10.36,4.3,4.88,40.62,41.06,3.07,3.20
10.54,4.3,7.53,6.52,33.36,30.84,5.63,7.84
14.12,6.74,9.92,7.0,27.04,22.04,7.93,15.49
9.66,5.76,5.54,6.78,13.37,10.36,9.92,19.21
4.22,3.6,8.37,6.78,10.67,9.35,13.55,20.23
6.47,7.67,2.53,1.92,7.36,8.06,17.93,21.64
8.46,10.23,7.97,5.81,7.97,6.07,18.06,18.24
5.67,7.0,4.26,3.42,10.81,7.71,21.42,18.01
2.49,2.22,2.71,5.41,11.78,7.36,18.10,11.82
7.13,9.17,3.51,3.02,13.72,7.27,5.90,5.01
7.49,9.79,10.45,2.67,15.71,6.12,4.22,7.36
4.7,5.1,3.99,2.14,22.70,12.71,5.41,3.51
3.82,2.76,4.13,2.22,25.22,16.11,2.93,3.95
4.35,2.93,7.58,2.67,26.55,19.61,5.10,5.98
5.28,2.89,6.47,6.74,19.21,12.53,16.47,14.21
5.23,4.44,6.47,5.63,13.24,11.16,24.83,21.24
2.71,3.33,6.29,4.7,8.33,8.55,21.02,19.70
5.19,3.2,4.66,9.3,8.55,10.32,10.01,10.27
11.65,3.91,29.43,16.69,14.21,11.65,8.11,5.98
13.28,6.91,6.07,8.15,34.42,27.48,5.06,10.45
6.07,8.06,15.32,13.02,46.41,39.60,5.37,13.02
4.61,4.08,12.93,11.11,59.63,53.35,5.37,7.27
6.6,1.61,8.86,8.11,56.80,49.73,12.80,12.49
5.28,4.79,15.1,7.71,45.97,41.59,17.17,22.75
4.3,4.13,7.4,5.32,36.06,31.37,14.21,20.80
2.8,3.64,10.14,7.84,23.19,20.00,9.48,12.09
7.09,7.36,2.93,9.92,27.61,21.51,17.79,21.11
8.95,16.02,15.94,9.3,34.11,17.88,33.32,54.81
10.45,23.37,12.66,29.43,38.62,22.92,29.03,72.81
6.69,20.45,10.41,6.69,40.04,23.59,17.57,57.73
4.88,14.43,6.47,14.26,32.92,26.73,16.33,20.05
7.71,8.51,12.57,9.92,23.63,24.21,16.60,10.72
8.2,6.91,10.58,7.31,16.73,16.16,14.43,12.57
6.47,4.7,12.66,6.03,8.68,9.88,10.10,10.14
4.48,3.51,8.42,6.65,10.32,4.39,8.11,8.73
3.68,4.66,11.25,7.53,7.84,4.52,7.31,7.44
5.9,7.62,7.53,6.82,8.73,6.12,4.30,6.07
6.65,7.09,9.92,5.85,5.72,6.03,3.91,2.98
5.94,5.54,5.81,5.63,4.97,4.70,6.43,6.25
2.98,2.62,5.01,7.13,4.08,4.70,10.41,11.60
8.68,8.02,3.37,2.53,3.68,5.37,8.95,12.53
14.03,12.49,13.37,11.82,3.15,7.13,9.52,12.88
12.75,11.29,7.31,2.4,3.02,5.19,13.55,13.72
3.73,3.55,9.61,10.41,4.92,7.00,20.85,18.10
5.5,6.12,6.38,2.67,9.79,9.35,25.89,21.95
3.77,6.87,6.16,3.64,11.91,10.89,24.74,23.50
3.6,3.07,4.13,2.53,12.44,9.04,15.71,16.64
5.72,2.45,6.25,5.1,9.70,7.71,5.28,5.28
8.24,8.81,3.73,2.27,6.16,8.15,7.31,7.40
11.42,12.88,8.73,6.43,4.61,9.30,8.33,10.98
8.37,9.04,5.06,1.83,4.26,9.21,6.78,10.58
6.78,7.84,2.93,3.07,6.34,11.65,4.35,8.55
10.27,10.94,5.98,3.68,8.59,11.03,3.29,7.49
3.91,5.1,8.81,7.53,9.79,9.04,4.35,6.69
11.11,7.93,9.66,10.81,9.61,5.06,10.10,6.69
20.0,12.97,12.4,14.03,8.02,4.44,12.75,8.20
15.49,9.57,7.44,6.38,6.34,5.37,10.94,13.72
5.5,4.08,4.97,5.85,5.41,5.98,11.20,15.71
