ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
29.03,29.82,23.06,20.0,15.76,41.10,28.05,13.15
23.32,41.94,7.67,19.43,17.40,45.92,27.17,20.36
13.11,28.94,4.3,15.49,19.03,46.67,15.23,26.15
3.37,9.26,4.08,8.2,23.90,47.96,6.38,16.86
5.37,4.44,7.8,14.65,28.76,47.51,16.91,17.17
9.3,3.95,6.52,16.69,28.50,45.13,29.82,22.17
7.0,4.52,16.78,7.49,29.38,40.00,32.88,15.80
6.38,7.0,8.11,12.84,26.02,35.31,23.45,9.52
17.09,11.78,6.69,7.0,24.78,27.79,13.15,10.05
18.72,5.59,8.02,18.28,29.03,27.66,20.00,14.61
10.01,22.84,17.31,19.34,26.46,21.42,36.86,34.11
29.16,35.0,10.72,9.92,28.89,25.18,38.80,41.41
38.05,31.11,23.41,23.72,31.42,29.60,19.74,36.86
26.77,20.05,6.03,21.11,34.38,31.99,15.45,22.79
13.28,11.87,11.56,16.86,41.32,31.46,18.06,7.00
14.17,9.08,20.18,47.91,45.70,28.85,21.46,11.69
12.49,7.84,6.82,15.63,54.68,27.39,13.06,21.91
4.44,12.88,12.4,13.28,56.18,24.47,13.06,16.38
11.07,13.68,17.7,20.18,51.19,18.46,18.55,12.57
5.59,6.96,9.61,7.05,43.40,16.25,24.21,25.09
10.01,7.67,28.14,16.78,34.07,16.33,28.81,25.58
18.77,10.67,11.51,7.58,24.91,16.11,24.34,17.13
13.95,10.41,48.05,6.38,17.35,22.26,23.45,16.55
6.82,5.9,20.71,10.01,18.24,22.79,20.27,18.90
7.36,10.36,21.42,9.26,21.11,26.11,24.43,23.06
8.37,21.55,16.02,15.18,21.55,20.00,33.58,27.61
5.67,19.83,8.95,6.43,19.08,17.26,26.64,26.90
8.51,14.08,11.51,14.74,14.08,13.81,17.62,18.99
12.75,6.43,7.53,11.11,11.34,12.26,14.74,14.96
14.96,10.76,26.42,16.02,8.95,13.50,19.03,18.19
13.33,13.77,5.5,11.51,13.99,18.50,22.13,18.10
8.64,13.19,50.12,15.89,19.65,31.19,25.67,14.96
5.32,9.92,16.11,6.38,27.97,35.66,23.28,9.92
3.64,7.58,14.48,17.04,35.84,38.58,14.70,5.41
5.37,8.55,6.07,4.35,37.17,27.39,13.41,2.09
4.52,7.18,10.14,13.95,36.68,19.56,11.11,5.63
4.08,5.01,12.8,16.82,34.42,13.81,6.47,14.96
9.08,2.18,6.52,5.45,35.97,18.81,11.16,18.72
13.5,3.11,17.0,8.24,32.65,22.66,16.02,12.93
8.2,9.88,8.15,7.05,28.94,31.02,13.28,9.52
4.44,12.26,6.69,13.46,25.36,25.05,11.16,22.08
9.21,11.47,6.03,11.51,32.21,30.80,16.38,22.13
16.47,14.83,13.9,9.04,37.34,30.88,25.75,14.08
21.77,17.04,18.28,40.08,42.12,36.90,27.35,18.19
19.52,10.32,15.23,30.8,40.66,45.30,16.42,38.80
11.87,12.35,11.73,13.55,48.00,45.04,6.82,38.23
8.06,10.54,9.96,6.69,46.67,41.81,10.76,16.29
6.12,8.64,14.12,6.52,49.46,30.80,10.85,4.70
5.5,14.48,29.69,24.96,46.14,22.79,23.81,7.44
12.71,13.5,12.26,7.93,38.14,28.01,28.98,14.65
12.49,4.92,23.23,9.48,34.82,26.06,16.33,14.61
26.95,8.51,9.66,2.84,26.29,25.36,16.33,13.86
34.07,9.83,26.73,5.19,29.60,15.41,30.27,14.21
27.66,8.73,20.58,9.52,35.75,13.46,17.79,13.02
16.42,3.95,10.94,4.61,37.92,24.07,12.49,13.37
32.34,8.24,46.41,21.6,39.38,35.53,28.76,10.72
30.4,18.37,22.61,19.47,35.44,59.15,32.21,11.47
16.51,18.5,18.24,7.13,36.77,62.46,21.51,20.89
3.07,12.44,8.68,8.77,27.17,59.68,8.02,12.44
12.53,13.64,3.6,8.59,22.35,47.12,7.49,16.11
18.32,14.65,10.54,6.03,15.63,31.42,19.16,14.74
20.8,13.11,12.62,12.04,25.09,29.56,30.18,9.43
10.76,9.7,12.49,12.88,25.40,23.32,32.30,16.55
18.01,9.08,15.45,15.36,22.66,23.10,22.61,9.57
35.97,11.87,9.83,12.93,17.09,21.29,29.96,15.80
34.11,6.82,21.86,19.96,18.41,15.89,41.10,22.92
15.41,8.46,17.66,14.87,25.40,15.23,29.91,12.53
3.02,11.29,3.55,12.62,34.51,12.22,7.71,9.12
3.68,17.88,6.25,22.0,29.25,11.69,4.92,21.86
2.89,19.16,1.69,16.51,25.36,10.58,2.76,28.72
3.51,16.25,5.01,12.62,13.33,10.50,2.98,29.38
3.46,14.61,2.09,8.99,10.10,15.14,4.57,20.09
1.92,15.49,3.33,13.33,5.37,18.81,2.31,7.53
3.2,17.35,3.15,8.15,5.14,19.56,2.76,9.88
9.52,12.93,5.23,12.26,7.49,17.22,8.20,11.78
19.21,8.02,11.96,3.77,11.11,13.50,36.33,7.31
19.83,3.99,23.06,11.07,18.06,12.09,54.50,3.20
17.48,10.54,17.93,7.36,20.54,18.85,53.13,14.21
15.8,17.88,21.2,19.08,17.17,26.46,38.01,30.22
5.41,16.55,7.4,20.0,11.34,35.71,23.19,38.36
8.2,7.8,13.68,8.15,12.40,41.10,27.13,25.80
15.58,2.93,4.66,7.97,14.34,33.41,26.15,8.02
10.01,2.71,4.22,3.29,15.63,26.95,14.61,2.84
3.02,1.34,3.73,1.65,16.38,11.47,8.24,1.69
12.13,1.25,6.78,1.38,27.92,6.69,4.97,1.30
13.59,1.47,11.47,2.89,38.58,3.11,8.95,2.36
7.27,4.39,2.89,1.92,51.10,4.17,17.79,4.61
6.12,6.25,3.37,7.49,54.86,6.03,26.95,8.90
5.1,4.44,3.33,2.22,50.04,6.52,25.80,7.93
2.98,2.27,6.69,4.61,36.94,6.43,16.02,4.48
5.76,4.57,6.65,3.99,18.90,5.50,7.67,4.83
8.64,12.84,14.34,8.46,11.38,9.39,7.18,7.89
11.38,17.62,10.1,7.8,9.57,11.42,12.09,11.38
13.11,13.11,7.44,5.63,15.27,17.31,13.24,9.66
13.46,6.07,5.32,4.08,27.79,17.93,12.75,6.69
14.74,10.5,4.52,11.73,33.89,27.74,20.45,9.17
10.32,7.58,14.12,8.68,37.87,25.93,24.03,6.47
24.16,7.67,21.2,9.79,30.75,26.64,30.13,3.20
30.4,12.13,28.67,14.12,24.03,13.86,54.28,12.71
23.45,15.67,34.78,27.88,28.28,13.72,63.70,26.90
12.18,11.65,10.05,7.8,38.05,14.12,40.31,29.56
2.76,5.37,11.96,27.92,49.90,21.64,10.67,19.87
5.37,5.01,2.45,29.34,57.91,23.76,14.79,14.70
20.76,10.72,16.11,14.65,51.14,25.53,27.35,20.67
32.08,12.35,12.97,14.26,42.38,19.70,37.17,28.94
26.29,5.45,24.52,24.74,28.36,16.29,42.30,25.05
14.39,16.02,22.92,24.69,24.65,13.15,32.03,16.38
35.88,21.69,17.79,28.23,27.35,18.46,22.48,17.09
44.15,16.86,33.05,25.75,30.04,15.45,18.59,14.08
18.9,12.22,17.0,13.15,33.63,15.54,24.83,7.84
17.22,13.64,14.12,16.86,34.42,17.22,27.26,8.90
32.12,11.38,38.62,18.41,31.86,24.74,22.30,10.32
27.21,11.16,19.3,5.76,26.11,30.00,21.91,14.21
19.08,11.25,35.0,16.47,25.05,31.95,32.12,25.58
16.78,10.45,26.73,10.27,37.83,41.19,36.94,36.15
14.61,11.16,13.11,11.6,45.88,45.92,31.33,28.50
7.75,19.47,7.36,10.27,46.36,47.65,21.11,18.81
13.37,25.58,5.94,8.2,31.68,39.29,11.73,37.52
17.57,18.15,13.15,11.82,30.49,30.80,5.19,42.07
13.28,5.45,5.72,12.62,29.60,29.65,6.25,29.47
8.28,5.32,10.01,17.97,36.94,31.55,11.29,12.88
9.74,9.17,9.21,25.62,23.45,41.77,13.19,5.54
16.55,9.52,15.14,17.57,20.27,35.31,14.70,16.82
16.6,4.48,6.56,40.08,12.22,25.58,15.85,26.29
16.29,8.37,8.11,15.01,17.70,15.45,15.58,15.80
24.69,3.95,18.01,31.33,25.71,20.09,19.96,17.26
24.12,3.42,4.92,12.35,48.05,23.10,20.85,18.01
13.02,4.88,6.65,26.64,55.08,19.52,13.64,14.17
5.54,7.75,3.73,4.26,58.97,16.33,13.37,23.81
2.89,6.03,7.13,8.9,34.42,20.27,6.74,22.30
10.63,8.46,4.75,4.22,28.28,29.03,12.26,11.69
20.98,13.5,15.23,13.59,27.52,39.02,18.32,10.85
27.52,17.75,15.58,14.65,53.97,36.55,15.45,12.97
26.11,23.63,16.02,35.71,65.21,30.49,21.15,12.93
14.96,19.12,3.64,7.0,74.63,15.85,36.86,19.65
5.19,8.15,11.82,13.11,72.42,13.95,43.09,11.03
7.36,4.39,1.92,4.97,62.91,13.86,32.39,7.22
5.28,12.49,3.33,12.35,55.52,26.59,19.34,12.26
7.67,25.27,5.59,10.94,33.45,41.50,19.70,17.62
5.94,25.62,3.51,19.7,27.97,52.47,18.68,26.82
16.55,14.96,15.23,1.52,21.07,58.88,24.07,22.22
26.59,3.82,15.36,7.13,15.36,45.75,37.48,9.52
25.67,2.53,26.55,2.45,14.12,33.98,33.10,2.80
8.86,0.99,11.69,1.47,17.88,13.55,21.15,1.30
11.82,2.53,19.96,3.99,30.58,6.78,20.18,1.78
16.47,5.23,19.47,5.06,38.14,7.18,11.38,3.42
15.23,17.66,18.63,8.68,42.78,12.57,16.29,20.49
18.77,24.96,19.21,12.62,47.38,26.59,28.63,32.79
24.07,20.18,29.91,4.13,43.84,36.19,27.39,27.48
14.52,6.6,17.44,5.81,40.62,42.16,13.33,14.08
4.88,15.23,16.11,8.02,38.76,51.94,17.75,23.85
3.24,20.76,22.0,13.59,41.81,53.53,35.75,36.10
11.11,19.83,18.72,14.61,45.48,58.84,44.99,39.02
14.39,12.62,9.48,9.35,42.74,54.37,26.86,24.78
12.09,7.62,6.12,14.96,34.82,45.79,12.62,10.54
8.64,10.76,6.29,5.76,27.04,35.31,10.05,4.52
8.95,20.14,5.01,36.37,19.25,25.53,6.38,13.55
11.56,17.88,13.86,6.6,15.89,22.79,24.96,14.26
8.2,6.82,7.75,12.09,15.18,23.54,44.42,6.25
12.35,1.69,29.16,3.29,13.28,21.07,48.00,2.49
16.02,2.27,13.37,2.36,12.04,15.41,38.85,3.24
13.19,1.56,15.45,2.05,8.68,10.01,24.38,1.87
8.68,2.31,4.7,4.22,5.85,4.22,16.38,2.49
4.61,8.55,4.61,3.07,6.07,6.03,8.02,4.48
5.32,12.71,4.66,13.41,6.87,8.99,7.44,5.63
8.42,8.99,9.96,4.39,5.98,10.01,12.57,4.44
24.69,4.79,20.0,2.14,5.67,10.50,11.29,4.92
54.64,3.55,12.26,2.49,6.60,10.10,15.94,5.06
61.67,3.82,28.85,14.74,8.33,8.90,30.80,9.61
33.36,2.67,8.95,5.06,9.39,7.58,42.07,7.93
14.65,7.62,26.73,6.87,18.41,5.72,44.99,9.52
16.02,13.46,5.37,14.87,26.24,7.89,46.14,12.31
6.87,8.81,5.01,3.37,42.12,7.36,25.27,8.68
10.41,5.5,20.85,10.45,40.92,9.35,12.62,10.19
17.93,11.16,10.1,7.18,34.07,11.38,10.36,18.63
23.63,8.06,18.72,15.1,19.65,27.61,19.21,10.81
22.88,9.7,6.69,14.43,13.19,41.54,28.50,14.12
13.15,10.94,6.82,7.8,18.46,53.18,23.23,22.84
3.15,5.63,4.04,5.06,21.11,54.95,7.89,18.46
2.45,3.51,3.68,10.85,17.40,40.44,2.53,11.11
2.98,5.9,3.95,5.1,10.58,33.01,2.22,9.26
10.14,14.79,6.03,24.47,10.58,18.77,11.73,15.10
20.93,14.56,8.64,5.1,20.54,21.77,26.11,13.28
22.92,6.78,11.87,4.08,29.12,17.57,33.94,6.25
12.88,6.25,6.25,15.05,39.24,22.70,21.86,10.81
3.86,5.23,4.66,17.88,32.88,22.44,4.92,32.57
3.29,3.37,2.22,28.32,27.48,29.56,3.42,49.95
1.47,7.62,2.14,10.14,12.88,20.80,1.87,54.95
0.99,10.85,0.77,14.21,6.60,17.17,0.99,44.73
1.78,7.84,1.34,7.84,3.02,11.51,1.65,19.43
2.22,6.69,4.3,4.39,2.67,15.54,1.96,7.75
4.92,10.81,2.8,7.71,2.76,18.55,5.59,4.57
4.57,12.66,12.57,4.92,5.59,18.63,12.62,11.11
3.07,9.88,4.61,8.64,7.44,18.10,14.79,13.55
3.42,9.79,7.09,8.37,7.49,15.80,8.02,13.77
9.57,15.36,11.07,16.51,12.00,11.69,13.59,14.08
10.36,13.02,21.64,18.63,20.31,18.59,25.93,7.71
4.79,19.87,2.76,19.34,29.96,26.11,20.23,12.57
7.49,25.58,5.54,36.41,33.54,40.08,10.81,11.69
6.25,15.63,2.31,5.5,35.97,47.29,26.37,10.50
3.37,4.79,7.93,7.05,36.59,40.53,25.00,6.03
6.6,4.57,2.31,6.07,28.36,35.26,10.14,4.26
7.8,11.96,12.53,11.65,21.77,23.76,4.88,9.79
8.42,8.02,7.18,9.52,17.35,23.59,8.42,11.96
5.45,11.91,1.69,9.43,21.69,20.40,8.90,17.00
4.44,24.69,3.02,12.22,20.18,17.04,8.68,42.56
12.57,18.41,10.5,17.57,29.78,18.28,12.13,49.55
23.99,7.31,12.13,11.2,42.03,25.67,16.69,29.74
26.24,9.08,16.64,10.94,54.86,32.52,26.51,9.26
21.6,8.42,4.17,9.43,65.52,35.71,32.30,8.90
15.14,10.67,25.84,12.75,63.44,30.66,34.03,4.75
10.19,18.94,3.42,17.97,54.72,24.25,29.51,19.56
5.72,17.04,8.15,15.8,36.10,15.14,16.25,37.74
3.99,16.29,5.1,26.55,20.27,15.54,5.94,39.02
6.56,9.08,12.49,13.28,11.69,18.37,3.77,34.73
20.93,25.62,15.76,14.3,7.27,24.03,9.70,40.75
31.99,28.67,28.45,27.17,5.45,25.80,16.78,29.91
25.36,34.82,9.35,17.48,7.44,26.59,16.91,18.85
9.66,43.22,13.15,38.98,8.59,23.94,6.34,28.05
2.45,33.41,10.45,10.67,12.35,25.05,2.53,37.78
2.4,15.27,6.91,9.08,21.07,29.03,7.93,20.05
3.64,6.12,9.79,9.12,37.30,32.03,18.32,18.32
6.52,8.9,5.37,5.59,44.99,28.81,22.44,18.68
9.35,5.32,5.76,12.88,46.01,20.76,18.28,11.69
6.74,5.9,3.11,2.0,37.56,16.25,14.96,14.26
4.97,6.56,4.79,7.8,25.98,17.13,17.17,13.90
5.37,16.78,4.17,4.17,23.50,22.39,22.00,21.51
15.18,24.96,12.44,27.26,24.07,33.36,27.74,45.75
26.86,22.26,12.18,5.1,36.68,38.45,29.78,47.12
28.23,17.79,18.5,11.65,45.17,41.50,29.03,25.05
24.78,16.51,7.18,9.17,56.94,34.95,16.16,12.88
20.05,19.65,11.34,3.55,55.17,31.06,10.89,11.69
15.85,18.9,11.2,7.18,42.07,26.68,22.39,8.68
6.52,15.76,2.8,6.6,19.92,23.72,17.84,17.66
2.4,17.75,4.08,15.89,10.36,22.22,4.48,22.04
3.51,18.68,3.91,3.68,10.76,16.86,2.31,15.71
4.57,18.99,2.93,13.95,14.52,14.65,10.89,11.20
4.08,14.56,8.9,13.06,17.13,18.41,14.52,11.42
2.98,8.46,4.17,9.04,22.35,22.26,11.60,14.83
5.45,4.22,3.82,13.86,23.37,22.44,10.32,30.75
7.22,6.78,4.75,7.0,20.18,18.85,11.60,46.10
2.89,18.94,5.98,8.55,17.13,19.25,18.68,52.82
6.21,18.68,7.0,15.23,27.48,19.96,23.37,51.50
9.92,11.6,3.33,6.78,39.29,22.57,24.03,61.98
6.78,8.2,4.26,8.15,41.68,20.98,37.03,62.60
2.89,13.41,5.19,7.22,35.53,19.78,36.94,49.02
7.44,13.77,8.11,9.79,19.25,21.46,24.34,41.28
6.69,10.98,4.44,12.26,10.76,24.47,12.88,31.64
5.14,5.63,4.39,9.08,8.28,32.96,7.27,22.48
8.55,12.66,6.74,14.08,10.72,40.88,14.12,14.65
5.85,22.61,1.25,13.5,19.16,34.16,12.09,30.00
2.62,19.96,3.33,27.88,16.86,24.69,6.74,41.54
5.45,14.08,6.96,7.75,15.41,24.87,2.93,38.98
7.53,7.58,2.93,13.15,13.86,36.02,11.16,20.58
19.16,22.39,15.41,12.18,23.28,50.08,14.96,12.35
27.57,53.4,13.5,13.33,48.93,41.72,19.34,29.47
23.23,61.89,13.19,20.8,56.98,32.79,21.73,26.90
11.42,35.79,4.26,9.39,59.63,24.03,16.69,20.45
3.2,9.12,3.11,5.67,41.06,17.79,7.40,16.60
2.49,3.29,2.09,4.22,25.89,16.38,2.62,8.64
0.77,4.04,0.9,3.11,12.88,13.77,0.94,14.56
1.34,4.3,1.52,10.32,3.29,18.46,1.16,20.49
1.65,5.9,2.05,15.58,2.27,17.53,2.14,22.75
4.26,11.2,4.13,12.66,3.99,22.00,2.98,17.84
5.06,16.33,4.08,33.14,7.93,18.99,8.11,12.80
4.66,25.58,8.11,10.32,13.02,19.74,23.68,9.57
3.51,17.31,7.67,12.35,23.94,16.69,30.22,24.21
6.74,4.92,3.2,5.19,30.84,17.44,23.72,42.74
4.75,6.91,6.21,20.71,35.88,20.27,11.42,50.39
9.74,12.49,8.46,14.52,42.52,22.13,12.31,35.62
6.82,30.97,12.18,41.9,39.47,25.49,23.37,26.68
11.56,37.08,16.73,24.16,37.92,30.75,18.85,36.94
19.12,34.25,9.74,21.42,28.41,38.80,27.92,32.34
27.61,22.57,18.1,9.17,31.02,56.14,43.49,26.64
19.56,15.54,7.4,4.83,33.85,64.90,28.05,26.29
9.61,14.87,10.67,26.46,32.96,59.63,19.25,24.47
17.7,27.3,14.52,47.03,26.82,40.08,21.64,22.44
12.53,33.45,32.08,31.37,22.48,20.31,16.73,29.74
20.71,25.4,12.4,12.49,26.37,17.93,28.28,49.42
33.67,13.9,7.09,5.1,33.32,27.44,25.27,47.25
41.28,20.09,11.25,6.07,43.40,30.27,38.62,27.92
30.13,18.46,19.21,3.91,37.78,33.45,46.45,20.76
12.31,11.29,9.96,13.28,41.81,22.53,38.09,31.81
24.16,30.75,14.61,21.82,33.41,30.75,38.36,27.39
20.71,27.13,26.02,19.12,48.36,35.66,31.06,11.78
30.04,8.11,17.17,14.43,45.52,55.74,15.27,13.41
31.42,17.84,7.84,15.18,62.64,53.09,23.45,18.28
10.72,16.51,10.23,9.39,60.25,45.75,21.60,13.50
7.05,5.1,5.41,24.38,57.78,30.80,19.12,6.21
20.76,6.78,11.38,24.52,44.33,25.53,20.40,18.19
27.57,7.0,12.84,35.04,25.93,23.19,24.38,29.12
23.23,12.22,8.99,10.01,17.97,24.60,31.33,21.38
9.92,15.36,5.72,11.34,15.05,22.00,22.48,15.14
25.98,25.62,25.0,10.1,23.23,30.53,8.90,29.65
41.1,40.31,8.2,11.96,27.17,32.21,17.70,33.05
37.61,28.14,27.61,10.32,34.95,33.80,18.15,21.60
23.32,11.25,6.65,13.41,34.33,32.79,18.77,23.41
12.26,11.42,9.17,39.91,39.38,39.07,31.37,29.87
19.43,8.95,12.97,8.02,38.27,45.79,38.98,25.00
32.21,11.6,8.06,19.03,32.12,44.55,22.30,22.57
39.16,15.14,26.68,10.32,24.52,34.42,13.02,40.08
26.11,18.68,14.96,10.5,29.43,23.50,30.75,38.80
12.66,17.35,9.74,8.33,31.95,15.94,20.80,21.91
6.16,9.43,8.59,7.13,40.70,15.80,4.83,11.96
7.67,7.84,6.21,3.77,34.64,22.61,7.93,17.40
13.06,18.15,17.79,14.83,41.81,36.41,8.42,15.85
18.06,25.89,14.21,18.28,57.20,55.12,10.23,16.82
18.77,19.16,6.82,5.1,63.26,61.40,25.44,24.91
12.49,9.3,9.83,6.38,67.95,61.89,29.07,32.74
2.98,10.89,12.57,5.5,55.61,54.06,15.71,36.63
3.86,8.9,26.99,5.81,42.87,45.83,23.06,21.69
15.18,5.41,19.25,11.91,36.19,38.14,45.39,10.45
23.63,10.89,8.55,12.57,29.87,30.58,50.04,19.03
18.9,22.57,5.94,21.42,37.92,22.22,37.56,29.34
37.25,19.65,26.55,18.94,37.83,25.89,24.34,34.07
38.36,21.02,19.03,21.55,36.68,22.39,27.04,22.08
27.7,32.17,14.92,11.34,33.76,18.63,18.77,14.21
11.51,23.1,7.18,13.24,32.48,12.49,37.70,13.02
13.06,9.74,22.61,4.04,30.80,15.41,60.74,18.81
26.06,26.2,5.98,38.67,28.63,21.29,51.19,20.62
25.89,24.29,9.17,16.55,28.36,27.88,33.76,10.50
18.99,7.0,22.17,3.99,35.57,30.00,23.23,15.27
13.02,17.04,12.13,11.6,46.81,30.31,26.90,19.74
4.3,15.71,10.23,9.08,53.53,32.26,31.86,11.91
20.09,15.76,5.9,5.9,49.28,28.19,37.52,26.06
24.16,10.27,16.69,13.11,38.71,25.40,30.53,35.66
25.14,6.21,8.15,5.67,28.54,26.33,12.00,22.48
35.09,12.4,39.91,7.09,24.96,27.08,10.94,25.71
31.37,10.98,9.04,6.29,28.59,35.88,19.12,29.96
16.86,11.73,12.97,6.47,30.09,39.02,17.22,22.22
10.89,11.56,10.27,5.06,31.73,33.49,16.55,11.03
29.16,36.94,11.38,28.32,38.45,29.29,21.91,22.88
51.41,48.22,30.93,15.54,39.02,21.11,30.35,37.25
47.38,39.91,12.71,31.24,40.48,30.75,33.01,39.77
21.95,21.02,13.11,5.45,37.48,32.48,23.41,33.94
5.01,7.22,7.36,8.2,29.16,33.05,12.00,20.23
1.92,5.59,2.49,3.07,23.59,24.52,6.07,9.30
4.04,4.66,2.27,3.68,14.70,19.65,11.03,10.81
3.68,11.56,1.92,3.95,15.23,22.35,9.88,15.27
2.36,16.55,1.74,7.18,13.11,22.30,7.84,22.79
3.15,15.01,4.75,6.29,13.02,20.71,4.92,21.73
5.67,4.3,3.73,5.23,9.48,16.82,8.51,12.44
12.71,16.64,18.06,7.44,21.86,28.72,12.40,14.48
30.04,27.04,12.0,18.55,31.37,39.77,22.57,14.12
35.09,27.88,45.44,20.89,47.38,55.92,22.88,15.80
24.38,17.4,7.84,5.94,47.29,60.74,18.63,21.15
9.43,5.98,15.85,8.59,41.94,53.49,11.51,14.08
3.6,3.77,6.12,3.37,32.92,41.99,6.38,3.68
2.27,8.06,6.74,15.01,20.31,27.66,7.71,7.67
3.82,11.47,11.56,5.28,14.52,28.50,19.70,10.27
12.84,14.83,17.26,42.3,7.84,31.55,30.71,9.39
14.7,17.62,5.5,16.73,7.75,39.33,27.39,22.79
13.11,23.06,9.61,25.49,11.60,44.82,13.06,21.69
14.87,24.16,15.89,16.07,17.93,42.69,12.49,15.01
16.11,14.21,36.06,31.5,19.87,39.42,12.00,38.01
8.59,4.75,9.74,12.18,22.53,25.75,12.00,34.69
9.26,5.85,35.44,24.47,25.36,22.61,29.29,29.96
10.58,7.8,24.25,24.78,42.92,14.43,42.52,49.77
10.85,8.24,11.03,11.56,47.34,17.13,33.94,43.71
7.89,10.81,11.42,9.7,44.55,20.76,21.15,33.27
6.34,20.85,7.97,35.18,23.23,21.20,10.58,30.31
11.34,15.41,4.97,7.58,11.69,29.74,17.97,19.96
10.41,7.4,15.98,9.61,10.85,33.05,19.25,11.51
7.44,4.22,8.68,14.96,13.90,39.95,8.86,18.10
8.24,4.57,13.72,36.15,24.56,35.48,18.37,36.10
12.84,4.52,17.09,33.98,22.26,27.79,30.88,46.06
13.64,3.15,9.21,16.16,22.04,28.54,30.84,42.87
6.38,16.82,6.82,10.76,10.50,37.21,18.10,22.30
4.83,24.52,6.6,15.01,10.85,37.12,4.75,51.81
9.08,17.97,6.87,8.15,9.52,32.57,13.68,58.44
11.07,8.42,8.11,20.71,10.81,20.27,21.11,28.14
13.41,17.17,4.13,6.03,10.54,21.20,23.37,30.31
15.14,19.43,7.44,4.08,13.02,17.44,17.84,38.85
3.91,24.96,12.31,12.88,15.36,15.41,11.29,31.81
21.07,25.84,27.39,10.36,17.09,12.84,31.90,18.10
31.24,18.94,22.39,6.34,19.30,21.29,37.03,6.65
21.77,12.4,19.78,7.8,25.80,24.56,29.25,13.90
17.26,7.05,14.96,4.7,24.38,24.21,21.42,18.50
27.08,8.51,6.12,4.35,29.29,15.89,11.87,13.64
17.93,9.83,8.2,2.62,26.37,17.00,11.29,10.63
3.37,5.23,5.1,2.53,35.04,17.26,10.76,10.36
6.07,1.25,2.49,1.96,30.44,21.29,11.73,7.67
5.54,3.64,6.03,3.64,25.67,14.26,11.51,5.32
6.29,6.65,5.85,12.97,16.69,15.23,12.22,5.98
4.92,11.82,18.94,12.35,19.78,11.96,12.57,15.23
13.19,15.1,13.55,18.1,19.92,15.41,14.48,14.26
21.38,17.04,22.75,23.41,22.97,11.65,31.02,17.22
28.1,30.22,47.47,19.65,13.11,13.06,41.32,34.78
25.62,30.09,11.03,11.56,10.85,17.97,28.54,35.00
16.33,15.94,14.96,7.27,6.60,21.15,37.83,31.33
20.67,16.33,7.09,4.22,10.23,21.02,55.87,34.64
24.38,15.71,12.57,12.57,10.41,12.26,33.32,16.42
22.08,5.67,11.25,7.27,15.76,9.83,12.40,36.72
16.47,7.31,18.99,14.87,16.60,9.92,38.32,56.23
5.54,12.0,10.41,8.33,20.58,13.81,56.76,53.13
18.1,20.62,9.57,13.81,20.36,16.25,55.83,44.02
