ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
16.11,13.81,13.95,10.72,7.44,17.13,9.52,13.59
21.11,19.65,11.25,8.02,9.04,18.59,22.70,21.82
7.84,9.3,6.69,7.44,15.23,26.77,27.48,23.23
22.97,10.27,35.48,36.24,14.92,24.07,18.41,11.65
30.93,9.08,8.95,15.58,17.26,23.99,15.27,26.33
30.4,8.64,58.97,25.84,12.04,15.76,21.33,35.13
21.46,9.52,7.97,8.2,9.26,18.55,27.04,25.98
12.71,9.7,24.65,7.89,7.05,18.94,18.01,11.82
10.14,15.58,17.4,13.41,8.15,21.15,9.35,9.48
8.24,12.71,8.15,7.0,9.04,12.09,14.12,15.63
4.61,7.89,4.17,9.52,8.37,10.10,7.80,14.21
5.9,7.13,13.55,10.81,5.90,6.38,6.38,13.28
3.24,4.88,3.73,9.43,3.60,9.35,9.79,12.57
2.4,5.19,10.58,4.61,3.29,10.05,7.00,9.70
2.36,2.45,14.21,6.78,5.85,13.15,6.25,4.52
3.11,3.51,5.72,7.22,8.42,15.58,9.96,4.79
3.07,5.14,17.53,7.62,12.62,20.27,11.82,9.12
3.77,5.67,5.06,5.28,13.86,22.97,11.60,11.38
4.39,7.49,13.06,5.72,14.70,22.13,6.96,5.98
3.33,6.25,4.92,5.98,18.32,22.66,6.25,7.53
4.57,6.96,11.73,6.16,19.43,21.11,16.38,15.32
8.99,7.93,6.03,5.5,22.13,25.89,17.17,17.13
8.28,3.82,8.06,4.13,21.46,31.68,9.74,16.95
6.47,9.04,6.38,4.88,18.99,32.30,12.22,14.48
7.27,14.39,5.1,2.71,16.91,30.04,19.30,10.89
8.11,13.11,10.76,7.75,14.39,20.98,12.57,6.29
11.47,8.59,4.83,8.24,13.95,13.64,3.77,4.04
13.99,5.28,15.98,5.76,12.49,9.92,6.03,5.01
10.01,1.78,1.74,8.33,12.49,7.97,8.68,4.35
4.35,3.15,10.5,8.46,10.76,10.45,11.96,6.91
3.99,5.14,7.93,12.26,12.49,12.35,12.62,7.53
4.35,4.61,4.52,8.11,12.75,15.27,10.63,9.30
3.64,2.89,1.65,11.91,17.40,19.65,7.40,6.91
2.31,6.12,3.95,7.49,20.67,24.96,7.75,8.99
1.83,9.04,4.39,8.64,21.24,25.44,8.99,10.27
4.26,5.14,5.01,8.11,21.20,26.73,12.22,12.00
5.1,4.04,8.51,4.61,23.63,23.68,14.03,12.35
2.18,7.4,5.81,15.63,31.28,24.03,9.74,9.48
2.18,8.11,7.8,8.02,35.26,23.63,9.61,7.13
4.39,9.39,3.24,9.88,38.76,25.31,7.89,13.15
10.05,8.37,22.3,12.93,35.48,30.40,13.55,15.41
14.65,7.13,7.67,17.22,28.32,26.77,15.10,11.87
11.47,8.95,21.07,16.02,18.28,20.27,11.11,8.68
9.48,10.05,16.91,12.09,7.05,9.08,14.74,15.94
9.52,10.63,12.53,15.05,7.27,7.44,20.14,24.83
8.81,5.32,11.65,25.53,14.03,14.83,16.60,25.44
16.55,4.48,8.99,12.53,20.58,20.00,13.06,19.96
28.19,10.19,27.79,59.41,22.88,27.70,35.40,20.89
27.13,10.89,11.69,21.24,15.54,21.46,53.26,20.85
22.22,9.17,13.28,14.65,12.31,28.59,37.96,12.88
17.26,4.13,9.74,9.3,11.87,27.17,9.52,10.27
