ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
1.78,2.31,2.0,1.83,2.22,6.87,3.46,2.98
1.47,1.78,0.85,4.13,2.98,8.81,5.72,3.02
0.85,1.34,0.99,2.09,2.89,11.25,6.12,1.78
1.61,1.74,1.34,3.29,2.62,7.49,5.32,3.46
1.65,2.45,1.21,2.14,3.15,7.27,3.64,4.04
1.12,2.09,1.43,2.98,4.13,7.58,2.27,3.24
2.14,2.84,2.05,2.53,6.38,11.07,3.37,5.32
2.45,3.02,1.56,1.96,5.94,11.42,2.98,4.92
1.56,2.4,2.36,1.69,5.85,10.67,1.78,2.00
1.21,2.62,1.52,2.09,3.60,8.28,1.78,3.20
1.21,2.53,2.05,1.03,3.20,6.96,0.90,3.68
2.14,2.36,1.12,1.3,2.36,5.81,1.21,3.24
3.46,3.15,1.83,2.05,3.02,4.66,1.69,2.40
3.73,3.15,1.52,1.47,3.20,3.91,1.87,1.78
2.49,2.71,1.52,1.43,4.44,3.24,1.83,1.16
1.61,2.18,1.92,1.96,4.04,3.86,2.14,2.18
1.78,1.38,1.3,1.56,5.63,6.25,1.16,3.91
1.92,1.52,1.74,2.98,5.72,7.71,2.00,4.57
2.31,2.71,1.52,1.52,8.51,10.10,3.07,4.79
2.93,3.29,0.94,1.07,8.51,10.50,3.82,5.59
2.93,3.24,0.72,1.3,8.37,9.70,2.98,4.57
1.87,2.31,2.0,1.96,6.29,8.28,2.49,2.49
1.25,1.47,1.21,1.3,4.75,5.23,2.36,1.96
1.21,2.05,2.36,2.36,3.95,4.48,2.22,2.71
2.05,3.6,1.34,1.52,2.71,3.55,3.15,4.70
2.22,3.37,1.3,1.78,2.89,6.25,3.91,5.23
1.43,1.65,1.52,1.65,3.37,8.20,3.51,3.55
0.94,0.99,1.16,1.56,4.97,9.66,2.49,2.14
0.85,1.61,1.52,1.92,6.52,10.10,2.22,2.09
1.12,1.96,1.74,1.78,7.09,9.30,1.96,1.83
1.16,1.47,1.21,1.34,9.83,11.16,1.78,1.30
1.07,0.99,0.94,1.3,9.26,9.26,2.14,2.09
2.09,1.56,2.0,1.47,9.30,8.59,1.96,2.58
2.0,1.56,1.21,0.9,6.38,4.70,1.43,2.22
1.25,1.3,2.58,1.43,4.79,3.11,2.40,1.69
1.12,0.99,1.65,0.85,5.14,3.33,3.46,3.11
1.43,1.52,2.0,2.05,5.59,5.06,3.29,4.13
2.05,2.05,2.22,2.76,6.47,5.54,2.22,4.44
2.8,2.4,1.69,1.25,6.12,5.67,1.47,4.13
4.35,4.08,1.34,3.37,5.32,4.61,2.98,3.51
5.06,5.32,2.4,1.61,4.70,4.44,7.84,6.74
3.64,4.22,1.78,2.76,3.77,4.13,9.66,9.08
2.45,2.93,1.96,1.69,5.45,3.99,7.05,6.78
1.74,2.05,3.73,1.3,6.60,3.55,3.33,3.60
1.47,2.09,2.09,0.9,8.02,6.25,4.61,7.80
2.49,2.36,2.76,1.92,7.97,8.24,4.70,8.33
2.71,2.36,1.69,1.69,7.75,12.00,3.64,4.61
2.49,2.14,1.52,1.74,8.77,11.42,3.15,2.93
3.02,2.67,1.69,1.21,7.31,9.79,3.33,3.60
3.42,3.11,1.21,1.3,6.74,6.38,3.46,3.95
2.8,2.67,1.43,1.56,4.48,3.33,2.40,4.48
2.53,2.76,1.34,1.56,4.22,2.84,2.93,4.04
3.07,2.76,2.4,1.56,6.43,6.03,4.30,2.98
3.33,3.11,1.69,1.65,7.44,8.02,3.37,3.42
2.93,3.68,1.83,1.38,12.53,14.48,3.42,4.13
2.14,3.33,1.38,0.85,12.31,16.55,4.66,5.01
1.83,2.05,1.21,1.74,15.23,19.21,5.19,6.03
1.47,1.87,1.47,1.96,11.47,18.10,2.84,5.54
1.47,1.61,1.43,1.74,8.46,14.39,2.67,4.79
1.74,1.16,1.43,1.38,5.10,10.72,3.60,3.24
1.43,1.3,1.07,2.36,3.55,6.07,3.02,2.62
1.3,2.4,2.05,1.69,3.73,4.48,3.99,5.06
1.21,2.89,1.52,4.13,2.93,5.81,4.44,6.29
1.47,2.18,1.87,1.69,2.62,6.07,2.89,3.95
1.43,1.25,1.52,1.78,2.00,6.25,1.61,2.71
0.9,2.09,1.43,2.31,1.96,4.08,1.78,2.18
1.3,1.25,2.31,4.08,2.05,3.51,2.36,3.37
1.03,1.34,1.92,1.87,2.40,4.79,1.83,3.46
1.21,1.47,1.69,2.58,2.05,4.75,1.69,2.14
0.99,1.21,1.78,1.96,2.53,4.17,2.45,3.64
1.92,2.36,1.47,1.12,3.11,2.67,3.29,5.50
2.84,3.46,2.31,2.58,5.59,3.42,5.32,6.60
3.02,2.89,2.49,2.36,8.90,7.49,6.82,6.43
1.61,1.61,1.52,1.87,10.36,9.39,8.15,6.29
1.34,2.18,2.45,3.55,11.56,11.38,6.43,4.48
1.87,2.0,1.83,1.21,7.97,9.61,4.75,4.83
1.74,1.78,1.69,2.09,5.67,7.75,2.53,4.39
1.25,1.83,0.99,1.25,2.93,5.63,2.67,4.26
0.9,1.96,1.16,1.61,3.24,4.13,3.15,3.29
1.34,2.31,1.16,1.34,5.85,4.75,3.29,1.74
1.78,2.8,1.25,1.65,6.78,4.66,3.02,2.27
1.74,2.4,0.9,1.56,7.40,4.48,2.67,3.77
1.43,1.61,1.65,1.83,7.05,4.44,2.40,5.23
1.03,1.43,2.62,1.74,6.16,4.17,2.36,5.32
1.38,1.16,0.77,2.84,5.19,4.08,3.24,3.73
1.96,1.69,2.22,2.27,2.80,2.67,4.35,2.31
2.09,1.74,1.74,2.09,2.05,2.00,5.01,1.47
1.65,1.69,1.52,1.87,2.45,1.87,3.11,1.12
1.16,2.14,0.99,1.38,2.98,2.40,2.00,2.09
1.47,2.8,1.78,2.62,4.22,3.42,2.53,2.67
2.05,2.76,1.96,1.96,3.77,3.86,1.56,1.34
2.14,1.78,1.34,1.61,4.13,3.86,2.22,1.74
2.0,1.78,1.3,1.52,3.46,3.51,2.49,2.62
1.56,2.0,1.47,1.16,3.95,3.24,1.56,2.36
1.03,1.47,2.71,1.3,4.04,3.73,2.45,3.37
1.07,1.03,1.92,3.68,4.44,4.52,4.26,5.72
1.03,0.81,1.69,1.3,4.79,5.37,4.22,4.79
0.81,1.34,1.38,2.53,5.54,6.21,2.40,2.36
1.3,2.09,1.21,1.25,4.97,5.10,2.00,1.78
1.92,2.36,1.61,1.74,5.37,5.19,2.18,2.89
1.34,1.78,1.65,1.78,3.99,3.55,2.27,3.68
1.47,1.65,2.0,2.09,4.70,3.42,2.22,3.29
