ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
7.62,8.37,5.41,6.52,10.36,13.55,4.97,4.57
8.42,11.78,10.01,15.67,16.64,17.62,8.46,8.55
9.74,16.07,11.56,6.87,29.91,26.77,13.55,13.81
14.12,21.07,10.98,31.15,36.90,21.77,27.97,18.06
14.34,15.27,31.33,5.1,39.91,18.72,50.39,18.99
12.22,3.68,9.96,11.38,35.18,11.56,52.91,10.27
10.81,6.03,8.51,2.53,28.54,15.10,27.17,4.39
8.46,7.09,10.36,7.31,24.74,19.78,11.51,7.22
8.11,10.32,12.26,15.1,22.53,26.33,8.42,11.34
16.25,14.92,16.91,10.63,19.25,37.61,22.79,18.59
19.12,25.71,26.59,39.29,14.61,38.85,43.53,26.02
13.55,24.87,21.51,8.28,12.62,40.75,53.13,25.49
10.89,12.4,10.32,10.19,20.05,23.85,43.89,14.52
7.0,3.11,5.94,6.52,24.34,19.34,18.46,8.46
1.92,2.98,6.47,8.51,22.13,10.54,4.39,6.29
2.8,3.42,4.75,3.51,11.07,11.78,2.84,1.96
4.3,4.22,5.5,3.37,5.45,7.71,4.75,3.77
6.21,5.32,10.5,8.42,4.35,8.06,9.08,4.48
4.17,2.09,8.9,16.07,6.87,5.28,12.09,3.07
2.89,5.19,14.17,8.77,8.59,6.87,8.77,2.58
2.62,5.23,5.06,11.11,8.90,5.72,5.50,3.29
5.94,4.57,17.17,11.82,11.56,8.02,4.83,7.97
6.74,7.62,3.82,7.49,13.19,10.81,10.58,15.85
4.61,4.44,8.46,17.57,26.55,22.97,12.97,16.11
10.01,7.0,7.22,5.54,34.38,34.42,12.93,9.35
30.31,13.77,30.84,32.96,43.09,38.18,13.28,3.60
45.13,11.29,25.71,13.28,50.12,34.82,26.73,4.17
33.54,5.98,10.81,19.74,45.17,25.93,34.78,7.49
10.01,8.64,9.17,6.91,41.41,17.57,28.28,11.65
4.52,9.12,7.71,10.67,23.72,10.85,15.36,14.30
1.78,4.57,7.18,7.27,15.23,8.37,7.13,8.64
2.0,2.49,2.49,4.13,10.01,13.95,4.75,6.78
2.36,2.71,5.63,7.44,13.11,20.49,4.04,8.73
5.98,5.76,8.2,2.98,17.09,30.40,11.29,14.34
26.68,10.14,10.05,13.06,29.74,34.56,14.96,25.22
46.19,17.79,22.35,6.78,38.36,50.48,8.46,38.36
44.02,23.94,21.82,17.7,46.90,47.82,18.37,45.39
27.35,24.07,4.39,11.78,51.89,53.49,29.51,31.95
9.08,18.99,9.52,6.47,44.24,40.79,20.98,20.89
2.84,8.59,4.26,4.75,35.71,32.65,8.73,8.81
5.54,4.57,5.19,3.11,17.13,21.15,13.15,6.21
4.83,5.72,3.73,5.06,11.69,14.61,11.82,7.40
4.48,3.11,9.96,14.48,9.52,21.38,10.36,10.05
5.37,6.82,3.73,12.09,15.05,26.15,11.16,6.82
11.6,5.5,4.61,10.05,16.25,26.46,8.77,2.00
15.63,9.17,14.7,9.43,22.48,23.28,12.66,2.67
13.37,11.16,21.55,20.45,22.79,16.02,14.70,7.27
10.27,7.49,4.13,6.07,22.92,15.41,10.63,10.85
6.29,3.29,10.98,5.85,21.15,9.74,5.28,10.67
4.75,2.0,7.84,9.79,15.49,9.79,2.22,6.34
2.45,5.32,3.68,4.61,15.58,8.20,5.76,2.84
4.97,4.3,11.56,10.45,10.63,12.66,10.19,5.10
12.53,9.17,9.3,14.39,15.36,19.12,16.78,13.86
23.28,22.35,24.87,25.4,16.55,21.69,15.76,13.06
16.16,19.96,7.05,19.83,28.23,25.75,12.00,5.01
7.13,9.35,9.92,9.92,31.46,24.29,19.61,6.52
24.16,23.72,23.85,25.93,38.62,34.16,35.22,17.84
26.95,32.26,27.26,18.72,44.64,47.47,38.80,23.19
19.96,21.86,11.07,14.03,60.70,61.49,40.44,26.86
13.33,9.35,23.45,22.53,67.29,67.59,33.63,32.83
6.91,11.07,7.22,9.17,71.97,72.02,26.33,27.26
6.56,10.98,5.32,15.76,65.29,66.27,22.48,17.62
7.18,9.21,10.94,13.28,54.81,56.63,13.28,12.44
12.57,11.07,13.59,5.45,40.57,38.93,5.37,7.09
7.53,6.74,12.13,12.09,20.36,25.67,5.54,10.94
3.51,6.07,6.47,8.59,13.81,18.81,8.64,12.84
7.36,4.3,4.83,5.41,11.38,12.57,16.11,10.10
4.48,2.4,7.71,8.55,12.13,9.43,15.49,8.20
4.7,5.9,4.44,8.33,15.54,10.36,6.82,3.68
6.43,4.44,12.93,11.2,14.92,11.96,3.60,2.84
4.79,4.04,4.22,9.26,20.76,17.48,7.36,2.89
5.41,7.93,8.99,7.75,19.12,18.28,9.12,4.52
5.67,8.51,4.22,6.82,23.99,20.89,9.26,8.28
4.26,7.71,7.44,8.2,18.59,15.49,11.69,13.46
3.33,6.78,4.7,8.81,20.09,15.63,14.17,16.91
4.52,8.99,5.1,5.9,13.55,12.04,11.82,8.77
5.85,10.89,9.57,9.48,18.90,17.53,13.50,10.01
5.98,9.12,4.22,3.2,20.80,19.43,17.62,17.35
6.34,6.82,2.58,3.99,40.17,35.35,17.31,14.21
8.11,5.76,10.36,4.79,41.94,36.06,17.84,20.54
5.45,5.9,2.27,5.85,52.11,41.19,18.28,30.31
2.49,5.14,9.66,3.33,41.41,30.27,11.73,22.79
3.2,4.66,2.71,4.57,35.22,25.58,5.32,7.89
2.84,4.08,7.0,7.27,23.99,19.87,4.04,8.42
5.37,4.97,6.38,3.77,17.48,18.85,4.48,9.04
6.25,3.42,8.86,5.54,17.09,22.04,6.65,6.96
4.7,1.07,3.24,6.52,13.55,20.14,3.99,3.20
2.93,3.42,7.84,10.14,11.20,17.22,3.02,3.29
3.2,5.28,3.86,3.91,6.82,12.22,3.73,3.29
5.14,8.11,3.51,1.87,5.14,9.79,2.22,6.60
5.59,7.53,5.81,4.88,4.83,10.14,5.67,4.22
6.91,6.07,4.75,4.66,10.36,16.25,14.83,6.87
6.82,4.48,3.2,3.95,17.79,26.82,18.01,11.38
4.92,4.79,2.98,2.4,21.91,32.08,9.83,8.02
4.26,5.9,2.89,8.68,22.53,35.62,3.29,4.44
4.35,5.85,2.58,5.59,16.60,25.58,2.14,3.73
5.94,5.37,4.75,4.13,17.97,25.58,4.66,8.46
4.52,2.71,5.94,6.56,14.56,16.86,3.99,7.80
3.51,3.6,3.64,3.86,22.75,26.02,6.74,3.15
5.5,6.21,3.91,2.84,22.53,25.80,14.30,5.45
8.37,7.27,4.35,3.51,36.77,41.06,16.11,9.26
7.44,4.7,6.07,8.42,33.58,35.97,13.46,13.68
6.56,4.61,4.04,4.17,37.08,39.82,13.64,17.31
5.54,2.98,3.73,5.72,21.29,24.25,7.93,13.15
4.7,4.3,3.42,6.82,18.59,22.44,4.22,3.82
1.25,3.42,7.67,2.58,14.17,13.81,5.50,2.36
2.49,6.12,4.3,3.51,19.96,16.29,7.97,6.07
5.06,6.69,5.37,7.27,18.06,12.88,8.55,10.27
7.58,3.29,2.98,3.99,17.09,14.12,5.76,10.27
5.59,1.78,2.71,5.37,18.37,15.49,3.46,5.50
2.22,3.07,2.49,4.13,27.08,25.44,5.63,13.77
2.09,5.01,8.2,11.96,30.53,28.59,3.33,17.31
2.36,3.55,4.26,3.86,34.20,29.82,5.28,12.18
2.76,2.53,11.34,6.69,23.28,19.87,6.25,6.65
