TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,1.34,4.08,4.08,===,===,0.94,===,===
0.250,1.83,3.82,2.71,4.52,===,1.87,1.96,===
0.375,3.73,4.75,4.66,3.60,5.45,3.91,3.91,5.45
0.500,3.73,10.10,7.18,7.22,4.04,6.16,6.47,7.93
0.625,3.77,5.14,8.59,8.68,3.33,5.76,7.89,11.51
0.750,5.50,3.86,8.68,12.53,5.23,5.23,12.84,8.86
0.875,3.55,3.99,7.18,15.58,5.81,4.92,15.71,6.47
1.000,7.62,10.10,5.10,19.47,7.75,4.04,18.50,7.97
1.125,9.52,4.75,3.82,20.27,8.51,2.80,18.63,10.89
1.250,3.64,5.41,5.45,14.17,8.73,3.29,15.71,14.96
1.375,6.87,10.14,5.59,13.95,9.39,6.74,17.53,12.09
1.500,10.85,11.51,5.23,12.49,12.26,7.80,17.70,13.90
1.625,16.82,13.77,3.42,18.06,24.60,8.81,15.63,23.85
1.750,21.29,29.78,6.52,49.33,38.76,3.73,35.75,34.95
1.875,23.23,25.31,7.53,61.62,44.33,8.33,60.52,40.84
2.000,8.95,12.35,6.29,48.18,53.13,10.45,48.22,47.43
2.125,10.72,14.17,5.76,28.98,42.47,10.32,18.81,42.16
2.250,4.83,6.87,3.60,12.22,39.86,9.39,8.42,39.86
2.375,2.58,3.55,6.96,12.22,19.34,7.84,10.32,24.25
2.500,6.82,11.38,7.84,10.94,13.28,3.95,6.56,19.03
2.625,6.91,10.10,7.00,7.09,15.49,7.40,9.39,16.82
2.750,14.17,7.53,13.86,31.81,20.49,7.09,31.19,19.12
2.875,19.30,21.55,26.77,59.77,24.29,22.88,40.08,26.11
3.000,15.85,19.56,29.74,61.71,17.88,26.82,34.60,28.67
3.125,5.32,13.68,21.29,38.36,18.28,15.18,23.32,39.47
3.250,1.38,11.78,13.59,17.93,19.12,8.95,6.96,36.77
3.375,5.98,7.62,6.56,28.23,18.81,6.25,16.78,32.34
3.500,6.16,5.37,3.86,24.96,15.54,6.56,15.05,18.94
3.625,3.24,5.14,3.37,10.10,9.92,4.83,8.59,10.98
3.750,3.15,5.59,6.96,4.30,7.44,2.18,5.67,8.42
3.875,2.14,4.30,10.63,8.77,5.37,4.66,6.38,6.16
4.000,1.52,7.13,11.20,12.57,9.74,7.05,9.04,8.28
4.125,5.45,4.61,8.20,13.46,17.44,7.75,15.85,13.24
4.250,7.00,4.52,8.68,13.99,24.56,5.23,18.06,19.56
4.375,4.22,2.53,6.16,7.40,33.23,3.55,8.24,24.25
4.500,2.93,6.52,3.99,21.69,34.73,6.03,6.78,20.76
4.625,2.84,12.40,7.44,24.34,37.65,12.80,11.20,23.99
4.750,4.48,5.98,9.12,16.38,43.58,17.53,21.29,30.04
4.875,18.55,5.23,7.58,7.75,45.39,16.11,25.89,51.67
5.000,5.63,10.76,4.13,16.78,55.70,25.75,17.66,57.02
5.125,35.35,4.88,6.78,20.23,58.97,39.20,9.04,62.69
5.250,17.57,17.22,5.23,8.46,56.01,30.53,11.11,59.50
5.375,9.35,5.90,5.76,4.26,52.91,7.09,12.18,52.60
5.500,4.48,9.48,3.33,8.42,32.61,8.86,7.49,45.30
5.625,10.81,12.31,4.48,4.52,28.81,8.33,2.40,25.14
5.750,5.19,20.80,5.28,5.90,15.01,7.18,4.79,18.01
5.875,7.22,7.05,5.85,12.40,18.94,8.68,10.54,8.95
6.000,5.10,11.73,8.06,15.67,24.03,8.06,9.21,5.94
6.125,4.08,5.28,6.16,17.31,33.89,5.67,3.46,3.91
6.250,6.38,9.12,6.91,15.85,41.28,6.29,6.03,6.03
6.375,7.18,6.91,8.90,9.30,33.10,7.67,6.82,9.12
6.500,2.49,5.01,6.16,8.95,27.13,6.12,5.41,15.58
6.625,6.78,13.99,5.14,16.25,12.04,2.80,11.69,16.64
6.750,2.27,8.64,10.50,10.32,11.11,4.17,7.75,21.82
6.875,5.59,6.82,9.83,8.59,10.58,3.55,7.58,22.30
7.000,2.53,6.96,2.62,18.24,16.64,3.68,15.18,29.51
7.125,4.13,3.02,8.77,27.79,19.61,7.89,15.94,28.32
7.250,4.44,4.22,14.12,33.14,23.54,10.72,17.97,24.03
7.375,4.48,8.33,14.08,21.64,28.19,9.66,16.33,24.65
7.500,5.54,6.60,6.96,17.17,29.87,8.99,16.16,30.97
7.625,4.66,15.27,16.38,13.77,27.74,15.76,10.45,35.44
7.750,9.83,10.67,16.29,8.99,21.95,14.92,10.81,30.09
7.875,3.24,9.26,9.52,9.83,12.62,9.39,12.88,16.78
8.000,4.30,4.92,4.61,6.07,9.70,3.64,6.52,12.31
8.125,5.98,9.57,3.91,9.92,8.99,4.48,6.21,15.41
8.250,4.35,4.17,1.96,11.29,13.46,4.75,12.22,16.60
8.375,10.14,4.97,5.01,4.83,14.48,4.52,8.11,19.61
8.500,5.76,8.28,6.78,10.85,17.31,8.28,10.19,14.79
8.625,7.00,11.03,8.28,9.17,16.82,4.30,12.31,15.89
8.750,11.07,15.71,6.87,14.30,22.75,4.22,23.63,20.93
8.875,28.76,26.51,5.01,44.24,26.77,8.06,51.89,29.82
9.000,22.75,28.94,9.61,52.07,31.50,5.28,57.42,36.19
9.125,12.93,5.23,17.84,35.13,38.58,8.06,39.86,42.25
9.250,13.99,13.46,14.43,14.96,31.19,7.71,17.48,37.87
9.375,7.27,3.33,4.88,9.04,27.92,3.02,12.26,30.62
9.500,5.59,6.43,2.58,19.96,13.28,6.43,15.89,18.37
9.625,5.28,3.95,6.69,20.62,11.34,5.85,9.52,11.60
9.750,4.66,10.67,8.64,13.50,9.96,6.74,4.83,11.38
9.875,6.69,9.26,8.59,10.01,12.04,7.36,6.03,9.21
10.000,18.06,23.63,10.89,8.64,16.11,7.84,10.32,7.93
10.125,9.88,11.11,15.14,9.52,16.64,10.63,15.71,5.76
10.250,7.40,8.24,14.21,11.51,16.20,8.77,17.44,4.88
10.375,13.77,12.44,4.88,20.05,12.26,5.19,20.62,9.57
10.500,18.28,19.03,16.78,30.88,15.32,17.79,29.74,18.68
10.625,24.03,22.70,24.29,34.47,24.91,22.97,33.18,30.93
10.750,9.48,9.79,19.34,30.18,48.05,15.76,29.29,49.37
10.875,10.58,15.18,10.76,17.04,50.74,5.37,18.77,49.86
11.000,5.72,5.98,9.12,13.28,53.26,4.61,9.48,46.67
11.125,7.13,9.79,7.49,20.09,33.49,2.09,7.89,26.20
11.250,2.62,7.58,8.55,17.97,32.03,2.49,5.45,19.65
11.375,5.63,11.11,7.80,11.82,25.05,3.15,5.01,15.63
11.500,3.60,21.60,25.71,21.73,24.52,4.26,11.03,15.94
11.625,5.19,15.71,32.88,34.11,23.32,5.50,14.52,16.69
11.750,2.40,9.66,24.52,37.17,23.10,5.23,12.57,13.15
11.875,5.50,4.61,13.77,26.02,28.28,3.77,17.13,9.39
12.000,6.87,7.97,11.51,15.58,23.32,5.54,19.25,6.60
12.125,7.13,10.67,10.63,17.57,19.87,5.06,15.71,6.78
12.250,5.45,12.49,6.56,18.55,9.43,3.91,12.44,8.90
12.375,6.74,3.91,2.36,13.72,8.02,2.18,7.31,7.40
12.500,3.91,5.06,7.58,11.25,8.02,3.60,6.03,8.15
12.625,5.01,10.81,9.39,9.79,11.60,6.07,8.46,7.49
12.750,2.09,2.76,7.31,7.97,12.09,6.43,11.20,8.11
12.875,3.11,5.06,3.55,5.28,10.05,5.50,15.49,9.48
13.000,6.56,2.40,2.05,11.38,10.94,4.79,14.74,11.29
13.125,4.92,3.64,3.02,11.91,17.22,4.13,12.40,18.28
13.250,2.67,4.52,3.33,6.82,22.17,6.38,10.98,21.95
13.375,1.34,4.52,3.20,10.76,25.40,9.83,5.45,28.72
13.500,3.64,2.18,2.76,11.25,15.58,9.92,3.42,30.75
13.625,9.26,5.32,3.20,5.28,12.97,5.81,5.90,27.52
13.750,5.14,3.73,5.01,1.52,7.36,3.42,5.67,20.49
13.875,5.14,5.67,8.37,2.36,7.40,5.06,4.92,9.39
14.000,14.79,13.86,8.37,3.20,5.14,4.44,8.99,7.27
14.125,1.30,10.23,7.31,9.21,7.22,4.13,8.90,5.41
14.250,6.60,7.75,8.28,11.65,11.56,6.25,5.50,7.31
14.375,3.37,10.23,8.64,8.51,12.93,8.20,4.61,6.38
14.500,5.23,6.34,6.38,10.01,11.29,6.91,4.88,6.52
14.625,4.30,5.85,1.78,14.12,5.63,3.60,6.87,4.79
14.750,8.42,12.97,2.80,15.36,3.95,2.67,7.13,6.56
14.875,6.52,3.07,5.37,15.18,4.70,3.11,5.59,7.93
15.000,6.34,5.63,3.86,14.74,14.26,5.54,2.53,8.15
15.125,5.37,7.53,3.82,9.48,19.47,9.52,6.38,6.47
15.250,4.92,5.54,2.45,8.81,25.93,8.81,10.54,6.03
15.375,3.55,5.76,1.96,6.52,23.15,6.29,11.51,6.29
15.500,3.11,10.41,4.61,15.10,21.46,5.50,12.04,8.59
15.625,3.51,9.04,8.11,15.89,19.30,5.10,9.92,10.63
15.750,2.98,3.73,6.69,7.89,13.24,3.15,5.41,11.65
15.875,4.13,5.06,2.71,2.49,9.79,1.78,2.84,12.35
16.000,8.24,10.89,2.84,5.81,5.14,2.18,1.69,8.99
16.125,3.46,6.43,7.18,9.39,9.04,6.03,2.14,7.80
16.250,4.17,8.20,11.82,13.72,12.97,10.81,3.82,5.06
16.375,3.77,13.99,12.71,14.39,17.48,12.04,6.07,7.71
16.500,15.85,11.25,10.23,20.27,21.82,7.75,12.80,14.79
16.625,12.44,13.19,13.24,29.51,20.76,18.37,20.14,20.62
16.750,63.04,38.05,19.16,47.56,20.58,33.98,31.11,30.93
16.875,30.04,15.23,13.90,57.29,15.41,32.83,34.95,25.67
17.000,46.63,31.42,13.81,50.30,25.14,17.70,28.94,36.02
17.125,23.41,15.71,27.21,39.33,31.86,22.66,29.20,34.07
17.250,9.39,14.12,19.56,23.50,46.36,20.05,24.03,51.58
17.375,2.62,4.97,7.36,9.57,41.06,8.95,9.57,42.78
17.500,5.06,3.02,6.60,3.99,32.26,6.87,3.02,34.95
17.625,8.02,9.48,9.12,4.04,17.53,8.55,6.43,16.86
17.750,4.83,6.91,7.18,4.30,12.26,7.22,6.43,11.69
17.875,8.68,8.15,7.49,11.16,14.21,9.70,14.70,13.02
18.000,16.07,18.37,15.63,22.13,12.53,17.40,21.95,14.21
18.125,13.99,13.95,27.70,24.65,14.21,27.88,20.58,21.02
18.250,16.11,20.00,28.94,32.17,18.37,29.38,28.63,26.86
18.375,6.96,10.81,18.99,29.16,33.27,21.69,29.07,37.96
18.500,7.27,7.18,9.21,20.00,27.70,10.63,14.83,29.07
18.625,8.24,10.19,4.92,18.50,29.20,4.88,8.55,22.30
18.750,5.54,4.92,6.56,16.91,23.72,3.11,12.26,14.52
18.875,6.16,7.36,9.52,8.51,35.62,7.09,8.46,18.50
