"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,3.37,8.33,2.36,===,===,1.78,===,===
0.250,3.51,4.08,2.27,6.38,===,4.57,4.08,===
0.375,10.50,11.87,6.82,5.76,8.11,11.29,8.59,10.10
0.500,5.32,4.17,8.20,10.67,11.03,12.35,15.98,15.63
0.625,6.56,5.63,3.24,14.12,13.95,6.12,20.67,20.09
0.750,6.82,11.96,2.71,21.82,21.02,5.45,24.38,23.85
0.875,9.66,21.73,13.24,36.90,21.82,7.36,29.74,18.90
1.000,9.52,10.45,22.70,47.21,35.40,18.32,33.54,24.96
1.125,17.75,13.99,19.56,38.93,41.81,21.07,37.96,26.86
1.250,28.28,18.77,13.72,23.63,49.73,10.19,26.37,43.71
1.375,10.23,11.56,12.80,29.12,44.07,7.31,20.67,44.02
1.500,38.14,30.31,16.25,40.79,29.34,14.56,26.82,38.76
1.625,36.02,28.67,15.94,53.88,19.43,15.36,36.55,22.61
1.750,12.57,18.99,9.35,48.31,18.99,11.16,31.28,17.66
1.875,10.27,12.88,4.66,22.88,20.76,8.95,16.07,16.55
2.000,12.22,8.06,7.53,9.39,25.44,9.39,10.19,23.76
2.125,16.64,9.92,6.21,12.66,18.46,8.86,7.58,21.69
2.250,19.16,4.30,6.87,21.51,19.47,16.69,9.61,23.37
2.375,35.57,14.39,13.15,22.35,18.55,28.41,23.54,21.55
2.500,33.14,10.81,18.50,9.30,27.83,31.55,29.34,21.91
2.625,11.91,18.94,19.87,22.35,31.95,22.66,15.32,19.43
2.750,12.62,5.72,15.80,27.79,37.12,10.94,7.09,16.60
2.875,13.15,10.41,8.46,18.85,28.50,6.74,9.70,11.82
3.000,9.35,5.10,5.14,11.34,18.99,8.99,11.47,13.90
3.125,13.19,7.31,4.61,8.46,8.86,6.47,9.43,15.67
3.250,7.27,5.06,5.23,9.61,5.72,5.90,8.86,16.91
3.375,4.79,4.04,4.57,14.96,7.49,6.82,22.53,15.58
3.500,2.67,3.11,4.83,12.62,11.65,8.11,23.45,15.49
3.625,8.68,3.51,3.33,10.41,10.72,7.71,14.39,11.87
3.750,9.96,3.77,4.57,15.41,11.34,7.09,15.98,9.88
3.875,4.70,4.04,7.80,14.61,6.52,5.81,17.84,5.37
4.000,4.75,9.92,9.83,9.88,7.97,11.25,13.19,9.96
4.125,16.07,18.28,10.05,12.71,11.38,13.33,10.54,18.41
4.250,10.76,18.85,8.20,30.62,18.63,6.74,31.46,28.28
4.375,27.35,33.41,9.66,53.18,29.34,14.96,48.27,44.86
4.500,8.99,31.59,17.31,53.80,31.50,23.01,53.09,45.79
