TIME,PIP BETA R,PIP ALPHA R,PIP THETA R,PIP DELTA R,PIP BETA L,PIP ALPHA L,PIP THETA L,PIP DELTA L,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
3.250,===,===,===,===,===,===,===,===,7.53,8.95,1.96,7.31,8.86,5.14,7.84,11.96
3.375,===,===,===,===,===,===,===,===,2.53,8.42,5.54,15.05,8.51,2.67,13.24,12.31
3.500,===,===,===,===,===,===,===,===,5.10,8.11,13.50,18.37,10.98,8.20,6.96,15.58
3.625,===,===,===,===,===,===,===,===,2.36,3.86,14.43,12.75,15.10,10.45,7.75,22.13
3.750,===,===,===,===,===,===,===,===,2.27,3.68,10.45,9.43,14.96,11.87,12.31,16.33
3.875,===,===,===,===,===,===,===,===,8.06,11.03,9.04,9.43,16.16,11.78,5.81,20.49
4.000,===,===,===,===,===,===,===,===,7.22,4.30,8.24,9.26,19.83,7.75,8.51,18.72
4.125,18.40,43.14,59.14,79.61,38.59,38.59,59.61,91.18,15.85,16.02,14.17,15.94,19.16,14.92,17.53,20.14
4.250,19.47,45.88,60.71,79.61,41.25,41.25,61.25,91.27,17.44,17.40,32.96,25.93,18.72,29.78,28.76,15.67
4.375,20.14,47.76,61.41,79.41,43.29,43.29,61.80,91.18,16.64,16.60,33.01,35.71,14.52,32.30,38.40,13.99
4.500,20.18,48.71,61.49,79.71,44.86,44.86,61.96,91.18,6.78,4.66,13.59,25.49,14.30,16.47,26.06,15.45
4.625,19.47,48.24,60.71,79.71,45.02,45.02,61.18,91.08,5.54,6.60,2.84,7.05,14.30,5.63,8.11,14.79
4.750,18.47,46.43,58.75,79.51,44.00,44.00,59.22,90.69,4.48,3.91,2.71,5.63,16.11,4.92,8.33,14.48
4.875,17.90,44.94,57.41,79.02,42.98,42.98,57.33,90.29,1.34,1.34,2.98,7.22,13.90,5.23,10.58,11.07
5.000,17.40,44.08,57.02,78.33,42.67,42.67,56.63,89.71,3.15,2.49,2.40,6.12,13.06,2.14,7.31,11.38
5.125,16.76,43.37,56.31,78.04,42.35,42.35,55.69,88.24,2.71,2.49,2.45,5.59,8.15,2.49,6.60,7.97
5.250,16.33,42.43,55.45,77.35,42.67,42.67,55.22,87.16,7.71,7.89,2.76,3.99,7.00,8.64,7.84,10.76
5.375,16.65,41.49,53.88,76.18,43.69,43.69,55.29,86.18,9.96,6.65,7.89,3.20,5.72,26.86,17.26,10.81
5.500,17.72,41.10,52.00,75.29,45.18,45.18,56.08,85.59,29.69,31.15,15.36,2.40,7.18,38.18,23.68,16.29
5.625,19.25,41.10,50.59,75.20,47.14,47.14,57.25,84.90,13.28,9.08,14.74,7.62,13.19,26.77,25.00,13.41
5.750,20.89,41.10,50.59,75.78,48.86,48.86,58.67,84.22,13.90,22.22,7.62,17.13,16.02,6.87,30.04,11.34
5.875,22.14,41.10,51.14,76.67,50.04,50.04,59.92,83.73,11.51,7.27,9.43,19.39,19.43,14.83,33.98,6.65
6.000,22.67,41.18,51.69,77.16,51.06,51.06,60.94,83.53,11.38,7.93,8.06,16.51,23.06,12.62,30.31,10.41
6.125,22.92,41.18,52.63,77.84,51.76,51.76,62.43,83.24,9.83,8.81,3.64,24.47,25.44,4.04,28.28,12.18
6.250,22.96,41.10,53.41,79.22,52.24,52.24,63.76,82.25,8.77,7.49,7.00,32.43,23.85,8.68,28.81,12.13
6.375,23.03,41.25,53.49,79.51,52.86,52.86,64.31,80.98,6.87,4.97,9.79,24.96,15.32,12.62,17.97,7.80
6.500,23.07,41.73,53.02,78.92,53.49,53.49,64.08,80.39,1.34,6.38,13.11,14.08,7.44,15.76,5.90,9.17
6.625,23.10,41.73,52.55,78.63,53.96,53.96,63.76,80.29,4.66,10.05,11.34,10.10,5.37,12.75,5.85,13.77
6.750,23.14,41.25,52.24,78.92,53.96,53.96,63.29,80.59,2.84,4.97,7.00,5.50,4.83,6.65,7.18,15.27
6.875,23.17,40.55,52.39,79.41,53.41,53.41,62.90,80.69,2.93,5.81,4.26,6.34,4.92,3.82,7.18,15.05
7.000,23.14,40.00,52.63,79.61,52.24,52.24,62.51,80.49,7.89,7.93,3.95,12.35,4.52,4.26,7.80,12.75
7.125,22.99,39.14,52.39,79.02,50.90,50.90,62.04,80.29,3.20,6.82,8.81,14.03,5.59,3.33,9.12,14.08
7.250,22.60,37.49,50.98,77.75,48.71,48.71,60.24,79.41,7.49,6.82,10.01,10.94,9.83,2.98,9.57,13.90
7.375,21.71,34.82,48.31,76.47,45.73,45.73,57.49,78.33,8.11,4.88,7.31,5.54,11.78,5.54,8.24,17.22
7.500,20.57,31.76,45.33,74.90,42.90,42.90,54.51,76.57,10.76,12.71,4.35,8.28,16.20,8.55,9.74,15.80
7.625,19.54,29.10,43.06,73.63,40.63,40.63,52.00,75.10,9.39,12.18,9.61,11.34,14.61,13.06,7.62,15.80
7.750,19.29,28.08,41.73,72.75,40.00,40.00,50.82,73.82,6.12,5.72,11.25,11.96,16.16,15.45,6.21,12.31
7.875,19.64,28.86,41.96,71.67,41.02,41.02,51.45,72.06,9.35,8.24,9.12,13.15,12.84,14.61,15.94,8.24
8.000,20.04,29.80,42.90,70.59,42.43,42.43,52.31,70.69,3.29,2.49,6.74,14.03,10.19,11.25,17.57,7.71
8.125,20.46,30.82,44.08,69.51,43.45,43.45,53.18,70.69,7.62,9.39,7.80,16.64,8.68,8.64,15.32,8.11
8.250,20.96,31.76,45.18,68.73,44.24,44.24,54.27,71.86,8.42,5.50,11.73,13.46,8.51,7.53,13.33,13.55
8.375,21.07,32.55,45.88,68.33,43.22,43.22,54.27,72.45,6.38,9.43,10.19,6.96,10.01,5.06,7.75,13.33
8.500,20.57,32.71,46.35,67.84,40.55,40.55,52.94,72.55,3.55,4.13,5.98,7.89,8.68,3.33,2.93,11.42
8.625,19.36,32.00,46.98,66.57,37.41,37.41,50.98,72.65,5.19,3.46,5.14,9.74,5.72,4.44,2.71,8.42
8.750,17.97,30.75,47.92,65.49,34.51,34.51,49.33,72.06,6.65,14.74,6.34,17.13,3.95,6.07,7.75,6.60
8.875,16.58,29.57,47.92,65.20,32.08,32.08,47.53,71.67,4.92,3.07,7.40,17.57,4.66,4.30,5.94,6.60
9.000,15.44,28.55,47.06,64.22,30.98,30.98,45.88,71.96,10.45,9.61,5.94,13.28,8.28,6.96,2.98,12.35
9.125,14.94,27.84,45.80,63.43,29.88,29.88,44.55,72.06,4.48,5.90,6.52,8.33,10.85,6.60,4.13,17.00
9.250,14.69,27.45,44.16,62.25,29.10,29.10,43.76,72.55,3.95,3.11,8.11,8.02,13.55,2.18,12.40,22.22
9.375,14.44,27.76,42.82,60.29,28.39,28.39,42.82,73.43,7.75,3.60,7.49,13.33,11.34,7.27,16.86,17.57
9.500,14.12,28.00,42.27,58.82,27.69,27.69,41.96,73.63,3.11,2.93,9.12,10.23,9.48,11.56,11.78,13.24
9.625,13.83,27.76,42.75,58.24,27.14,27.14,41.49,72.35,7.58,5.85,10.23,13.59,5.23,10.32,10.81,7.13
9.750,13.51,27.53,44.16,58.43,26.51,26.51,41.80,71.47,9.08,4.79,8.95,22.13,5.28,7.09,11.11,5.37
9.875,13.55,27.92,45.73,59.22,26.59,26.59,42.27,71.57,7.80,10.36,14.48,19.87,6.96,7.49,7.75,9.57
10.000,14.15,29.57,47.84,60.29,28.31,28.31,44.16,72.35,4.66,6.65,19.78,25.18,9.26,9.61,13.50,17.53
10.125,15.40,31.37,50.43,61.47,30.98,30.98,46.67,73.53,18.63,28.67,21.91,43.76,9.74,26.64,31.59,25.93
10.250,16.72,32.86,52.94,62.94,34.12,34.12,49.10,74.71,14.17,14.56,18.63,53.18,11.91,34.87,41.85,33.10
10.375,17.83,34.12,55.61,64.22,37.25,37.25,51.14,75.78,14.17,5.59,12.22,36.81,19.39,25.00,33.14,35.09
10.500,18.25,34.82,58.43,65.39,39.45,39.45,53.10,76.96,4.22,4.13,6.25,9.74,16.64,11.56,17.17,35.09
10.625,17.97,34.51,59.76,66.27,40.08,40.08,54.75,78.43,7.84,5.45,1.96,13.37,12.13,6.25,10.72,22.70
10.750,17.40,33.65,59.84,66.57,39.22,39.22,54.59,78.92,5.10,4.22,2.58,11.91,7.18,7.05,8.02,16.02
10.875,16.86,32.31,59.29,66.47,37.65,37.65,53.25,79.12,6.91,5.01,4.30,10.67,10.41,7.00,6.21,10.05
11.000,16.43,30.98,58.82,66.86,36.00,36.00,51.53,80.10,6.65,4.57,3.64,12.93,18.41,5.37,7.13,14.70
11.125,16.61,30.27,58.43,68.24,34.35,34.35,50.04,81.18,4.30,16.47,5.90,11.20,18.90,3.95,8.81,14.96
11.250,17.90,30.59,58.35,69.80,32.94,32.94,48.71,81.08,3.42,4.61,11.69,9.96,20.85,2.18,8.81,17.44
11.375,19.82,31.76,58.67,70.78,31.84,31.84,47.92,81.47,3.99,38.23,18.41,17.31,17.62,2.09,9.48,19.47
11.500,21.89,32.94,59.22,71.18,31.29,31.29,47.37,81.76,8.11,5.98,15.76,15.89,17.35,2.84,9.70,20.98
11.625,23.39,33.65,59.61,71.86,31.76,31.76,47.14,82.35,6.34,14.87,5.50,13.19,16.95,6.47,5.54,24.69
11.750,24.21,34.04,59.29,72.65,32.86,32.86,46.59,82.65,11.51,8.42,6.47,10.27,13.28,15.45,7.22,19.65
11.875,24.56,34.51,58.59,73.73,34.43,34.43,45.65,82.65,20.76,8.73,9.74,4.61,12.00,23.94,5.06,15.80
12.000,24.85,35.69,57.65,74.22,36.31,36.31,44.86,82.35,6.78,9.83,15.27,3.33,8.99,28.05,2.76,7.53
12.125,24.99,37.10,57.65,74.22,38.20,38.20,44.08,81.67,8.06,6.47,17.40,7.80,8.24,24.29,3.11,6.82
12.250,25.03,38.20,58.04,73.92,39.61,39.61,43.37,80.59,3.95,2.18,10.63,16.11,7.80,11.65,5.37,11.78
12.375,24.88,38.43,58.59,73.63,40.31,40.31,42.20,79.22,3.15,4.66,4.13,21.77,8.77,3.99,10.50,16.20
12.500,24.78,38.27,59.14,73.63,40.71,40.71,41.73,78.73,5.19,4.08,3.29,19.12,12.62,5.37,10.98,19.70
12.625,24.56,38.51,59.29,74.22,41.33,41.33,41.65,79.51,3.68,3.07,11.91,15.14,13.77,12.66,8.99,18.94
12.750,24.42,38.90,58.27,74.61,42.04,42.04,40.94,80.49,4.66,3.46,18.41,9.96,16.91,16.16,6.12,21.11
12.875,24.21,39.61,56.63,74.22,42.75,42.75,40.31,81.27,4.17,3.20,15.23,6.69,23.10,12.97,8.33,24.25
13.000,23.89,39.61,54.98,73.82,42.75,42.75,40.24,81.18,4.26,2.05,7.22,3.07,26.55,6.60,11.34,24.74
13.125,23.21,38.67,53.18,73.63,41.73,41.73,39.29,80.10,6.78,5.37,9.48,7.18,29.29,8.99,12.31,24.07
13.250,21.89,37.96,50.75,73.43,39.53,39.53,37.49,79.12,4.26,4.22,14.17,11.78,27.92,11.03,9.12,21.69
13.375,20.29,37.25,48.71,72.55,37.25,37.25,35.76,78.43,10.10,5.98,12.04,13.72,22.44,7.62,7.05,21.82
13.500,19.00,36.31,46.67,70.69,34.75,34.75,34.43,77.45,8.51,4.35,7.71,15.01,18.77,2.76,9.79,18.19
13.625,18.32,35.61,44.55,68.63,32.94,32.94,33.02,76.08,7.00,10.23,8.11,13.24,10.54,8.86,8.15,15.14
13.750,18.29,36.00,43.37,67.35,32.39,32.39,31.53,75.00,3.82,3.24,10.10,10.58,11.03,12.09,3.68,11.65
13.875,18.50,36.63,42.98,66.96,32.78,32.78,31.22,74.71,9.61,6.91,5.67,8.90,12.09,7.13,5.32,14.65
14.000,18.65,37.25,42.75,67.16,33.73,33.73,31.92,74.12,2.14,5.37,5.41,6.60,13.11,8.42,13.86,12.13
14.125,18.75,38.20,42.59,66.57,35.29,35.29,33.10,73.43,2.76,2.09,10.54,8.33,12.71,18.15,18.77,10.27
14.250,18.36,38.90,42.35,65.98,37.18,37.18,34.27,72.84,2.00,2.98,13.15,10.27,11.91,22.35,18.32,6.38
14.375,17.01,39.14,41.96,65.88,39.22,39.22,34.90,72.25,4.57,6.38,12.97,8.33,16.07,19.08,15.14,7.71
14.500,14.94,38.59,41.25,65.78,40.94,40.94,35.29,71.27,2.98,1.12,8.11,4.30,22.26,11.16,9.39,14.48
14.625,12.87,37.49,41.10,66.27,42.27,42.27,35.61,70.98,7.67,5.01,6.12,8.15,21.20,9.96,10.01,15.36
14.750,11.30,36.86,42.27,66.67,42.59,42.59,36.63,71.27,3.99,4.75,4.83,18.81,17.53,7.40,8.51,13.02
14.875,10.55,36.86,44.39,67.45,41.96,41.96,38.67,71.96,6.16,9.52,6.82,30.97,11.25,5.85,14.83,9.39
15.000,10.20,36.86,46.90,68.63,40.94,40.94,40.78,72.94,11.69,9.43,3.15,28.05,14.83,9.48,17.04,9.88
15.125,9.84,36.39,49.18,69.12,39.92,39.92,42.43,73.53,6.21,8.77,4.08,13.11,16.60,15.67,10.36,12.53
15.250,9.95,35.61,49.96,68.73,38.75,38.75,43.14,73.63,3.42,10.01,6.82,10.85,18.50,14.34,7.53,11.11
15.375,10.20,35.14,49.88,68.63,37.65,37.65,44.00,74.41,8.37,6.03,10.45,15.36,18.63,10.23,10.98,14.34
15.500,10.52,34.90,49.49,69.22,37.10,37.10,44.55,75.88,4.61,3.51,6.82,8.59,23.54,4.97,7.27,22.08
15.625,10.87,34.90,49.10,70.69,37.10,37.10,45.10,76.96,7.05,4.97,5.81,6.38,23.32,3.99,5.59,25.49
15.750,11.30,34.59,48.86,72.25,36.86,36.86,45.73,77.45,8.59,8.02,10.94,10.32,21.07,8.46,10.72,25.14
15.875,11.69,34.27,48.86,73.04,36.16,36.16,46.67,77.45,4.79,5.14,11.65,8.64,12.35,8.86,6.25,19.56
16.000,12.01,33.33,48.55,72.65,35.29,35.29,46.75,76.37,3.42,7.93,6.16,4.83,8.11,5.90,6.47,16.07
16.125,12.19,32.24,48.39,72.25,34.59,34.59,45.80,74.12,6.07,3.42,2.80,7.27,6.25,3.55,9.04,14.34
16.250,12.19,31.22,48.31,72.06,34.04,34.04,44.71,73.04,6.43,3.55,3.15,9.70,9.83,3.15,5.54,13.02
16.375,12.19,30.20,48.08,71.96,33.65,33.65,44.31,72.84,5.10,6.16,6.47,9.12,11.87,6.21,8.28,12.97
16.500,12.34,29.57,48.16,71.96,33.73,33.73,44.31,72.06,12.04,9.61,4.08,13.46,13.37,7.58,6.65,15.41
16.625,12.66,29.57,48.16,72.16,34.35,34.35,44.71,71.27,7.09,4.35,4.08,12.80,8.20,9.57,9.96,13.11
16.750,12.80,29.73,48.31,72.25,35.06,35.06,45.57,70.78,12.75,14.08,3.77,4.22,5.94,6.74,13.33,10.81
16.875,13.01,30.51,48.39,71.18,35.61,35.61,46.43,70.00,4.66,6.82,7.09,5.54,2.80,5.06,6.43,5.85
17.000,13.12,31.29,48.55,69.71,36.08,36.08,47.06,69.51,5.72,7.67,12.18,9.52,4.44,7.89,7.84,5.63
17.125,13.19,31.84,48.71,68.82,36.16,36.16,47.14,69.80,7.75,6.74,10.36,8.68,5.06,9.61,9.74,5.32
17.250,13.19,31.92,48.86,68.63,35.61,35.61,46.82,70.29,4.35,3.60,8.86,7.71,7.27,12.49,4.88,5.14
17.375,13.37,31.37,48.63,68.24,34.59,34.59,46.20,70.98,3.64,6.16,5.98,7.13,7.62,9.70,4.88,4.92
17.500,13.51,30.20,48.55,68.33,33.33,33.33,46.43,71.96,7.80,11.69,4.70,11.96,9.92,6.03,14.83,6.87
17.625,13.73,28.86,48.63,69.12,32.31,32.31,46.75,72.65,6.07,5.41,3.15,12.84,10.89,7.49,19.39,11.82
17.750,14.01,28.24,48.47,68.63,31.84,31.84,47.14,71.76,8.81,11.38,4.44,14.87,11.16,8.77,21.55,13.90
17.875,14.22,28.16,48.24,67.25,31.61,31.61,47.53,69.80,8.86,13.24,7.67,22.70,7.62,7.80,24.96,12.71
18.000,14.51,27.92,47.29,65.10,31.53,31.53,47.37,67.84,8.11,13.24,7.67,26.95,6.16,7.27,24.21,10.10
18.125,14.72,27.61,46.20,62.75,31.22,31.22,47.14,66.86,4.97,11.91,5.23,26.73,6.07,8.86,22.39,9.66
18.250,15.04,26.98,45.57,61.27,30.51,30.51,46.98,66.47,4.44,11.96,2.80,25.18,7.80,7.67,19.52,12.97
18.375,15.15,26.27,45.80,61.47,29.88,29.88,47.22,66.27,10.36,10.81,3.51,15.89,9.70,4.22,13.15,14.70
18.500,14.94,26.35,46.04,61.76,29.80,29.80,46.98,65.49,6.38,5.59,12.44,6.87,10.36,8.11,8.24,17.31
18.625,14.83,27.61,46.04,61.47,30.27,30.27,46.98,64.51,6.03,5.85,16.64,4.57,12.13,11.20,11.16,16.78
18.750,14.72,28.86,45.96,60.59,30.98,30.98,47.92,63.92,4.35,4.88,15.18,9.12,12.09,8.64,19.52,20.58
18.875,14.55,29.73,46.20,59.51,32.08,32.08,49.02,63.73,11.20,5.50,13.55,14.03,10.94,10.50,20.76,20.09
19.000,14.37,30.35,46.82,58.53,33.57,33.57,50.12,63.92,2.18,2.40,19.03,13.06,10.63,20.27,12.04,25.93
19.125,14.15,31.22,47.69,58.24,35.22,35.22,50.98,64.90,8.24,5.90,18.15,13.86,10.05,20.80,3.77,24.34
19.250,14.22,32.63,48.63,57.84,36.71,36.71,51.61,65.88,3.42,6.74,15.01,15.85,10.45,15.89,10.76,22.00
19.375,14.51,34.59,49.80,57.25,37.96,37.96,52.71,66.37,5.14,11.56,8.06,15.89,12.04,8.55,13.28,13.59
19.500,15.90,36.71,50.35,56.76,38.35,38.35,53.96,66.18,2.40,6.38,19.39,14.61,10.81,2.49,10.85,8.51
19.625,18.15,38.98,50.20,56.18,37.88,37.88,55.22,66.37,2.93,41.94,30.40,8.11,10.67,4.61,21.46,7.49
19.750,20.53,41.18,50.43,56.76,36.47,36.47,55.92,66.86,4.17,9.26,21.86,9.30,9.08,2.53,30.35,9.52
19.875,22.42,42.82,51.69,58.92,35.37,35.37,56.71,67.06,4.52,14.79,9.04,17.17,10.14,3.95,24.25,8.51
20.000,23.39,43.29,53.41,61.47,34.98,34.98,57.25,66.96,5.10,7.58,12.35,14.17,13.11,8.81,12.13,7.67
20.125,23.64,43.29,54.43,63.24,35.14,35.14,58.04,67.06,3.73,8.11,12.44,5.32,12.26,11.29,8.90,7.31
20.250,23.71,43.22,54.59,63.14,35.61,35.61,59.06,66.57,4.30,8.24,10.27,5.90,11.20,15.05,14.79,8.11
20.375,23.81,42.82,54.43,63.43,36.16,36.16,60.08,65.78,2.40,2.62,7.13,6.03,9.43,12.80,12.09,8.24
20.500,23.71,42.59,54.51,63.92,36.31,36.31,60.00,64.90,9.88,8.86,5.90,8.99,11.20,9.04,7.89,7.84
20.625,23.57,42.82,54.59,63.92,36.31,36.31,59.53,63.04,5.10,4.13,7.31,12.35,16.91,7.71,8.99,7.22
20.750,23.32,43.29,54.59,63.43,36.39,36.39,58.90,60.98,11.47,5.81,6.56,10.54,21.73,5.94,9.83,6.47
20.875,23.03,43.69,54.27,63.53,36.39,36.39,58.43,59.31,5.01,6.52,3.64,7.80,22.79,5.72,7.40,5.23
21.000,22.85,43.84,54.04,65.10,36.47,36.47,58.20,59.41,3.42,3.20,7.49,12.44,19.70,6.96,12.93,5.67
21.125,22.53,44.00,53.65,67.06,36.86,36.86,57.96,60.29,5.01,6.52,5.19,10.89,13.99,4.35,15.89,9.57
21.250,22.00,44.39,52.78,67.65,37.80,37.80,57.49,60.59,2.89,3.33,9.21,4.92,9.83,15.05,15.80,11.47
21.375,21.35,45.49,52.08,68.24,38.98,38.98,57.33,60.78,3.60,4.88,15.18,9.70,9.39,19.96,16.02,13.33
21.500,20.96,46.51,51.84,69.22,40.16,40.16,57.73,60.49,5.50,2.89,11.78,17.04,9.52,12.53,16.42,9.83
21.625,20.57,46.27,51.76,69.71,40.71,40.71,58.12,59.22,7.27,9.52,4.39,12.71,15.05,5.59,13.41,7.89
21.750,20.53,44.78,51.84,70.00,40.39,40.39,58.35,57.65,6.38,5.63,3.60,5.98,13.15,9.26,5.81,5.94
21.875,20.53,43.06,52.47,70.39,39.76,39.76,57.88,55.98,2.31,5.85,5.19,16.78,16.82,5.37,15.67,5.32
22.000,20.46,41.49,52.78,70.69,38.98,38.98,57.41,54.31,4.97,8.99,5.41,26.15,13.37,7.84,23.99,6.56
22.125,20.46,40.00,53.10,70.88,37.88,37.88,57.02,52.75,2.80,1.47,6.29,30.40,18.63,10.76,24.38,6.03
22.250,20.36,38.67,53.65,71.96,36.86,36.86,57.41,51.96,5.72,7.40,8.02,33.41,15.18,6.12,18.99,10.98
22.375,20.11,37.49,54.35,73.24,36.08,36.08,58.27,52.45,2.80,5.63,11.25,32.48,16.91,9.35,13.37,12.93
22.500,19.61,36.78,55.22,74.22,35.69,35.69,58.20,53.24,2.36,3.77,13.81,16.73,11.60,10.67,4.79,16.86
22.625,18.04,35.76,56.08,75.29,35.53,35.53,57.41,53.24,6.91,3.02,9.66,14.83,13.99,8.15,10.89,16.38
22.750,15.72,34.12,56.71,76.47,36.08,36.08,56.16,52.55,2.93,7.49,4.39,14.39,15.32,4.83,12.40,15.58
22.875,13.16,31.92,56.00,76.67,36.63,36.63,54.82,52.45,8.24,3.15,4.83,5.54,22.30,5.28,6.74,11.65
23.000,10.80,30.20,54.51,76.86,36.63,36.63,53.41,53.53,3.33,5.94,8.86,4.70,23.72,8.06,6.03,7.80
23.125,9.55,29.49,52.78,76.96,35.84,35.84,51.84,55.39,4.75,5.72,12.09,5.14,21.11,5.98,7.53,10.27
23.250,9.06,29.10,52.16,77.65,34.82,34.82,51.14,57.35,3.42,2.27,10.27,4.08,14.30,5.63,3.86,14.74
23.375,8.77,28.63,52.63,78.92,33.49,33.49,50.75,59.12,7.31,6.16,5.59,8.55,7.62,7.05,11.60,18.50
23.500,8.70,28.31,53.41,79.31,32.47,32.47,50.90,60.59,3.15,4.75,4.44,16.95,8.20,3.91,15.36,14.87
23.625,8.70,27.92,53.65,78.82,31.76,31.76,51.45,61.18,8.90,6.16,2.84,14.43,8.68,1.69,8.68,10.36
23.750,8.81,27.69,53.33,78.33,31.61,31.61,52.16,61.76,6.21,5.98,5.72,9.74,10.89,4.08,10.67,5.94
23.875,8.84,27.45,52.86,77.75,32.08,32.08,52.31,63.24,6.82,4.88,6.07,6.74,12.09,10.36,7.71,6.25
24.000,8.95,27.14,52.00,77.16,32.63,32.63,52.00,64.51,3.73,3.37,4.22,3.64,13.81,14.26,3.02,8.51
24.125,8.95,26.51,50.90,76.67,33.10,33.10,51.06,64.71,1.96,4.61,2.45,7.75,16.02,6.56,3.20,10.94
24.250,8.88,26.12,50.27,76.76,33.49,33.49,50.27,63.92,2.67,4.88,6.07,12.66,14.96,6.69,2.89,9.61
24.375,9.06,25.65,50.35,77.35,33.41,33.41,50.12,62.65,4.79,6.21,10.05,12.84,13.02,13.72,7.97,7.18
24.500,9.27,25.18,50.12,76.37,32.86,32.86,50.04,61.27,6.91,8.46,7.27,8.11,9.48,10.41,11.73,6.38
24.625,9.45,24.47,49.41,74.22,31.92,31.92,49.41,60.49,3.02,6.65,2.36,6.74,6.47,3.95,5.67,5.90
24.750,9.59,24.00,48.78,72.25,30.90,30.90,48.47,60.69,3.64,3.11,2.27,13.46,6.43,4.48,3.37,8.11
24.875,9.70,23.92,48.71,70.98,30.12,30.12,48.08,62.35,9.12,7.97,4.44,17.40,4.92,5.85,10.19,10.36
25.000,9.73,23.69,48.39,70.29,29.25,29.25,47.53,64.22,6.16,5.85,2.09,20.00,6.25,2.40,16.20,17.97
25.125,9.88,23.84,48.08,70.29,28.94,28.94,47.37,66.37,5.90,4.26,4.30,22.00,7.80,8.81,21.11,22.88
25.250,9.80,24.31,48.31,71.18,29.02,29.02,47.45,68.33,4.66,2.58,3.51,14.92,12.26,6.34,17.70,24.91
25.375,9.84,25.41,48.08,71.57,29.57,29.57,47.53,69.31,5.06,5.41,10.32,6.29,18.06,6.69,9.70,22.66
25.500,9.77,26.51,47.92,71.37,30.98,30.98,48.08,69.41,3.24,3.55,16.69,17.17,19.12,18.46,14.03,16.78
25.625,9.88,26.59,47.22,71.27,31.84,31.84,48.71,68.92,13.02,8.64,16.60,20.62,24.83,19.21,19.39,12.57
25.750,9.88,26.20,46.59,70.98,32.24,32.24,49.18,69.12,3.82,2.14,13.72,15.01,20.80,13.37,13.06,6.34
25.875,9.77,25.73,46.12,71.08,32.71,32.71,49.57,70.00,6.52,6.52,11.51,4.35,23.41,13.77,7.75,6.34
26.000,9.63,25.41,45.65,71.18,33.18,33.18,49.96,69.61,5.90,4.26,9.70,7.22,17.70,15.14,14.92,5.19
26.125,9.63,25.33,45.73,70.39,33.73,33.73,50.43,68.73,6.29,5.06,6.07,9.83,13.90,13.86,14.21,7.89
