"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
11.000,3.46,7.36,12.22,5.10,8.68,8.55,2.76,9.92
11.125,7.22,3.24,4.44,7.40,6.43,6.52,4.22,8.02
11.250,2.67,3.95,10.36,5.72,5.23,9.66,6.91,7.49
11.375,7.84,5.59,10.81,6.16,5.41,10.63,7.67,4.75
11.500,3.82,5.06,5.06,4.04,5.19,7.22,3.37,4.79
11.625,5.90,5.10,3.64,6.16,6.25,4.44,3.51,5.50
11.750,2.58,3.24,3.68,13.86,8.68,3.55,7.00,9.70
11.875,3.77,4.70,8.55,18.19,11.73,6.82,9.70,14.39
12.000,3.99,4.13,10.10,14.39,12.97,9.70,8.86,15.80
12.125,3.51,6.65,12.84,10.10,14.70,16.02,8.15,15.67
12.250,4.22,6.82,10.54,12.13,13.64,17.53,12.04,11.25
12.375,4.61,2.76,7.36,10.58,18.37,8.55,11.42,12.44
12.500,4.26,4.35,13.37,5.85,15.49,10.63,5.72,9.43
12.625,6.69,3.33,19.39,6.34,15.71,17.75,5.41,8.59
12.750,3.15,1.96,17.75,3.60,8.73,11.82,4.22,4.61
12.875,6.87,3.07,12.18,6.60,9.35,7.40,4.44,3.64
13.000,3.20,3.42,8.24,7.36,8.06,7.80,8.55,3.73
13.125,5.14,2.89,3.51,6.69,9.30,3.82,5.98,3.82
13.250,5.10,3.60,4.70,3.91,8.73,3.42,2.40,4.08
13.375,6.65,5.50,9.88,3.73,9.04,8.64,2.31,3.95
13.500,2.18,3.55,13.41,6.07,13.90,9.21,5.32,4.39
13.625,5.37,5.01,9.48,7.49,13.46,4.04,7.40,3.91
13.750,2.36,2.31,5.54,6.65,16.02,6.07,5.28,3.51
13.875,3.86,6.56,8.42,9.61,10.67,9.83,6.16,4.61
14.000,3.11,2.71,8.51,7.58,7.80,11.25,6.82,8.15
14.125,3.42,7.44,14.26,10.85,3.91,14.39,4.79,10.19
14.250,4.48,4.35,17.00,12.80,2.89,14.30,7.84,10.94
14.375,5.01,10.23,12.13,8.02,2.98,11.29,6.56,10.76
14.500,5.50,2.53,9.30,9.12,3.51,9.48,3.29,9.35
14.625,4.92,3.42,6.78,9.39,4.17,5.23,6.03,10.76
14.750,5.98,3.95,4.52,5.01,5.10,2.89,3.55,8.64
14.875,3.55,3.33,3.91,5.06,3.95,3.46,9.74,11.38
15.000,3.42,5.45,5.19,3.95,3.68,5.63,7.89,8.86
15.125,4.26,3.33,5.10,10.63,3.51,3.20,3.20,8.51
15.250,2.62,1.74,7.31,11.91,5.67,3.95,3.15,5.32
15.375,5.94,6.21,3.64,13.50,9.48,7.80,6.65,7.31
15.500,1.96,4.17,7.67,12.49,14.39,10.81,8.86,9.39
15.625,4.52,3.42,4.61,9.88,15.54,8.68,11.07,10.81
15.750,4.26,2.14,6.60,17.13,13.77,6.82,12.53,8.99
15.875,1.78,2.76,10.50,9.52,8.64,5.67,5.90,6.87
16.000,3.55,3.29,5.45,8.02,5.81,2.00,10.45,6.43
16.125,5.63,2.53,8.59,5.72,4.13,8.06,10.63,7.44
16.250,1.92,2.58,9.92,9.17,3.46,8.24,3.07,8.90
16.375,5.45,3.51,4.83,9.12,5.54,2.45,3.11,11.16
16.500,5.90,6.16,2.89,3.24,9.43,4.44,3.86,12.53
16.625,3.64,7.22,9.48,6.07,15.36,6.56,4.83,13.37
16.750,9.83,8.68,14.26,12.88,22.04,7.97,9.17,13.06
16.875,2.76,3.20,11.34,12.53,24.83,5.32,8.55,11.29
17.000,4.83,2.09,7.67,7.93,23.63,3.24,4.08,8.33
17.125,3.42,5.32,6.69,4.57,20.23,3.42,6.43,4.66
17.250,4.44,5.72,5.01,2.45,15.05,1.87,7.05,2.98
17.375,1.87,2.36,3.02,9.43,11.87,3.42,3.73,2.93
17.500,5.59,6.43,9.83,13.06,8.28,9.39,8.15,3.99
17.625,3.07,2.49,16.25,8.28,7.18,12.75,9.30,4.48
17.750,6.78,3.86,14.21,3.91,8.24,10.89,5.50,5.50
17.875,2.14,5.41,12.26,4.17,9.17,12.31,3.46,5.67
18.000,5.28,5.81,18.41,5.72,10.27,12.84,3.15,8.42
18.125,2.27,6.38,15.85,7.84,14.03,9.08,4.44,8.64
18.250,2.49,3.73,10.10,6.07,15.49,6.65,4.26,9.35
18.375,3.02,3.02,6.03,6.65,16.33,6.56,3.68,7.40
18.500,5.10,5.54,14.21,10.94,13.72,11.96,7.58,6.65
18.625,4.66,9.48,20.31,9.04,11.11,15.94,7.18,5.37
18.750,5.94,7.71,15.67,4.30,10.32,10.50,10.94,7.40
18.875,5.32,6.29,8.06,3.29,8.95,5.94,14.48,8.95
19.000,4.44,5.14,10.32,3.77,10.23,10.76,13.77,16.73
19.125,5.06,2.22,11.20,8.02,7.75,12.04,15.32,16.51
19.250,4.97,2.84,14.03,8.90,6.52,11.51,12.00,20.23
19.375,3.37,6.82,15.36,8.02,7.40,11.25,5.63,14.87
19.500,2.40,1.61,11.82,10.27,10.32,7.93,3.29,13.72
19.625,4.66,4.26,8.33,9.48,10.72,4.39,5.06,8.20
19.750,2.27,3.64,2.71,15.23,7.97,2.05,8.24,8.11
19.875,4.17,8.33,4.52,14.26,6.03,3.68,9.88,8.95
20.000,5.81,8.99,2.22,7.67,7.49,5.23,5.59,13.24
20.125,5.72,11.73,10.19,4.97,11.29,10.27,3.11,13.37
20.250,5.23,6.43,15.63,3.42,15.58,10.81,5.28,13.64
20.375,2.27,6.91,11.91,3.42,15.10,6.12,7.27,9.79
20.500,7.40,9.92,7.18,11.29,12.35,7.18,9.17,6.38
20.625,6.60,5.19,9.39,15.67,7.31,7.62,8.11,7.31
20.750,3.99,5.23,16.16,7.44,5.67,10.05,5.76,11.69
20.875,5.59,6.52,18.01,14.70,5.72,15.58,10.27,16.86
21.000,3.86,5.32,12.18,14.08,5.50,10.76,7.93,20.89
21.125,3.64,7.18,6.56,12.62,5.67,3.33,10.19,17.62
21.250,4.61,6.29,5.45,9.83,7.93,2.18,8.02,16.69
21.375,4.30,4.30,9.04,5.67,8.95,7.40,4.61,8.99
21.500,7.62,7.27,14.21,2.45,13.15,15.54,3.55,6.47
21.625,5.23,5.10,18.85,2.53,12.22,20.76,3.99,3.77
21.750,8.15,6.65,17.57,2.53,11.91,15.18,4.35,4.39
21.875,5.41,3.11,6.60,5.85,6.78,3.60,4.83,6.47
22.000,9.30,4.08,4.61,7.71,5.14,9.26,6.12,7.31
22.125,4.30,3.73,7.27,6.12,4.92,9.61,5.37,8.68
22.250,10.05,9.48,5.41,8.99,10.94,3.20,6.21,9.96
22.375,6.21,5.45,2.98,5.28,16.38,5.54,3.68,12.26
22.500,6.78,6.07,3.95,11.25,20.71,6.78,8.90,16.86
22.625,3.37,6.78,6.87,17.62,20.89,5.19,14.12,21.20
22.750,10.10,10.67,10.94,15.58,16.07,6.82,13.41,18.85
22.875,7.13,9.88,12.75,12.53,10.76,8.15,9.35,14.34
23.000,7.67,8.55,9.04,7.31,5.32,6.07,5.98,6.34
23.125,3.64,4.35,3.51,5.54,3.99,3.24,8.46,4.35
23.250,6.60,8.42,6.82,7.58,6.34,7.40,10.14,3.64
23.375,6.56,4.04,9.08,8.20,8.59,10.54,5.50,4.17
23.500,4.17,5.41,14.12,9.74,11.60,9.52,6.29,5.81
23.625,5.45,3.46,11.34,7.97,15.67,5.14,5.94,5.98
23.750,3.20,7.80,6.29,10.81,18.10,6.43,7.93,7.09
23.875,5.37,5.14,10.32,12.84,23.32,7.67,8.90,7.80
24.000,2.14,6.52,13.37,15.10,21.33,14.08,12.49,8.06
24.125,5.63,11.56,9.83,24.07,19.34,11.29,17.53,6.56
24.250,9.79,7.93,8.59,20.67,13.59,6.12,12.09,4.79
24.375,4.57,7.31,20.76,15.80,13.59,19.96,12.62,6.56
24.500,12.97,10.19,19.83,19.34,16.64,17.13,15.36,11.34
24.625,4.44,5.50,12.53,22.08,16.86,6.82,17.09,13.37
24.750,4.92,3.11,5.72,25.98,18.10,6.38,22.04,14.74
24.875,3.73,4.30,5.19,22.61,18.01,8.81,18.41,14.83
25.000,3.77,4.35,8.28,8.37,18.19,7.93,10.81,16.07
25.125,4.26,4.30,8.59,5.76,13.19,3.95,7.49,13.72
25.250,1.74,2.80,14.56,7.62,7.40,12.31,6.78,9.48
25.375,5.59,7.58,16.25,8.55,5.28,13.41,6.60,7.44
25.500,4.08,7.27,8.99,7.44,5.19,6.78,4.44,5.81
