TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
16.000,11.73,5.19,22.04,18.01,30.53,4.92,53.93,17.00
16.125,7.36,5.81,19.52,9.52,27.66,4.13,38.89,25.80
16.250,12.35,7.80,17.09,8.24,22.08,9.35,38.18,24.74
16.375,6.47,18.55,35.13,25.75,14.30,20.54,40.08,34.51
16.500,37.52,17.04,37.39,46.28,10.72,31.59,29.56,28.19
16.625,18.15,20.49,20.76,39.91,13.33,21.38,18.24,28.50
16.750,13.68,7.80,9.61,21.20,26.82,7.49,2.76,14.87
16.875,7.71,13.55,12.09,9.79,38.18,6.47,6.69,14.17
17.000,3.29,4.97,9.57,7.31,45.57,4.88,9.08,13.81
17.125,7.67,10.85,7.80,12.49,49.37,5.54,6.38,19.08
17.250,8.81,4.44,5.41,8.42,39.24,20.14,13.46,24.07
17.375,24.12,6.43,6.47,8.33,29.07,33.36,31.73,23.10
17.500,18.28,6.56,6.43,11.91,12.88,24.47,33.63,23.06
17.625,8.15,20.89,5.54,20.62,8.15,4.39,33.58,21.29
17.750,23.99,8.68,22.57,37.92,10.76,13.46,47.43,30.22
17.875,8.15,27.17,32.57,43.98,9.12,11.11,39.64,33.14
18.000,8.11,11.87,26.77,22.88,11.91,8.06,18.90,34.60
18.125,5.41,14.43,10.27,16.29,12.09,7.58,8.90,20.31
18.250,6.21,7.62,5.01,29.96,20.58,9.88,10.72,12.97
18.375,6.21,5.45,5.76,23.15,25.09,4.70,10.89,11.16
18.500,6.56,7.27,5.28,12.18,26.86,6.47,9.79,13.68
18.625,25.53,7.18,4.79,11.03,26.55,21.91,16.02,19.78
18.750,13.99,4.08,2.05,8.90,21.95,33.98,18.90,15.23
18.875,38.18,4.22,2.05,6.25,17.26,33.80,13.68,12.35
19.000,8.95,5.63,3.20,4.26,10.72,22.17,11.42,7.13
19.125,13.50,5.94,12.09,14.12,10.81,7.09,22.04,7.62
19.250,5.81,12.93,23.94,31.81,19.70,1.87,38.54,11.87
19.375,9.17,13.99,25.53,43.09,27.48,4.48,44.07,21.38
19.500,3.95,7.05,14.83,29.65,34.07,4.44,29.51,30.35
19.625,8.55,5.14,4.39,8.51,27.08,4.83,11.82,34.29
19.750,5.72,2.00,2.53,2.27,21.82,5.90,16.47,35.13
19.875,5.90,1.38,0.94,1.25,9.43,8.06,15.67,28.05
20.000,14.74,0.72,1.16,0.99,5.37,20.09,38.01,25.67
20.125,19.43,1.25,1.56,1.47,2.76,19.87,45.70,19.25
20.250,18.06,2.76,1.56,1.74,2.45,7.58,41.46,26.46
20.375,3.37,2.58,2.49,2.62,2.22,7.09,17.00,27.04
20.500,6.16,2.45,5.81,4.17,4.83,7.22,9.43,23.63
20.625,3.33,11.56,10.63,12.84,6.21,6.82,14.03,16.20
20.750,9.21,8.42,16.07,23.15,13.33,14.12,12.84,24.87
20.875,11.87,8.15,11.51,24.87,15.98,19.43,17.26,37.25
21.000,25.58,7.09,7.89,23.63,29.07,22.53,47.60,41.59
21.125,19.34,23.76,12.84,15.27,25.18,24.65,66.53,42.30
21.250,10.36,5.45,9.83,9.66,31.42,23.32,54.50,38.85
21.375,11.51,10.45,11.38,8.99,26.29,18.46,29.60,37.17
21.500,24.03,25.67,16.73,8.06,46.28,19.12,10.41,30.35
21.625,19.52,9.79,14.65,11.60,51.01,16.11,15.32,21.15
21.750,13.46,21.82,7.93,11.51,59.19,16.47,23.72,26.68
21.875,8.55,7.71,11.03,13.46,57.42,10.94,18.10,40.44
22.000,8.95,10.32,22.84,21.38,60.65,6.29,10.58,46.59
22.125,9.30,37.92,31.33,29.82,54.55,7.13,8.42,48.84
22.250,34.60,9.30,30.58,30.97,48.97,16.47,18.15,31.19
22.375,12.97,20.14,19.61,34.03,33.98,12.88,36.50,21.51
22.500,17.04,16.82,5.19,29.69,32.30,6.52,34.07,7.62
22.625,14.79,18.99,17.97,18.01,25.36,11.82,19.25,6.16
22.750,10.98,11.82,28.28,15.85,19.43,18.37,12.00,8.77
22.875,20.40,17.22,15.01,23.19,13.86,26.06,25.22,13.64
23.000,14.30,43.67,8.42,22.22,8.55,27.30,48.97,11.11
23.125,20.76,22.08,15.14,29.34,8.99,14.12,47.65,10.50
23.250,7.75,17.22,12.35,35.88,8.59,3.42,22.26,13.37
23.375,8.37,28.89,14.03,38.67,19.70,7.05,5.06,25.00
23.500,8.20,14.56,10.05,33.67,30.66,6.34,11.60,29.12
23.625,3.60,17.17,4.39,19.96,43.36,5.50,11.07,42.47
23.750,16.64,25.80,3.46,9.43,53.88,3.73,5.85,47.47
23.875,5.81,3.15,6.60,9.70,52.73,3.64,13.59,56.49
24.000,11.56,7.36,10.10,14.03,55.65,6.38,23.59,56.94
24.125,12.88,16.16,29.34,20.76,48.44,16.38,36.50,51.94
24.250,30.88,11.65,41.01,22.00,44.55,22.57,43.22,37.70
24.375,7.67,14.52,30.27,15.67,42.21,18.41,38.54,21.11
24.500,13.46,20.05,15.54,9.92,26.59,10.76,19.25,14.30
24.625,19.52,41.54,17.84,10.19,23.59,22.44,21.95,18.72
24.750,18.85,37.74,17.93,6.91,22.48,32.21,38.45,16.95
24.875,18.99,18.81,8.64,2.71,32.39,27.26,40.13,15.36
25.000,15.18,6.07,6.34,11.42,37.74,9.70,20.93,21.95
25.125,45.13,34.29,20.05,27.35,38.49,19.03,20.31,35.62
25.250,30.75,17.13,29.69,39.91,30.84,30.31,36.99,39.02
25.375,17.13,15.05,22.30,47.96,28.54,21.82,47.87,32.79
25.500,6.96,6.29,10.10,31.64,29.16,17.48,46.01,22.75
25.625,19.70,8.86,8.73,16.55,36.06,16.25,34.95,22.75
25.750,5.94,5.63,8.37,6.29,53.22,8.42,10.10,40.08
25.875,10.14,7.75,3.07,4.57,57.38,6.87,4.39,47.34
26.000,2.80,6.47,8.55,12.53,58.35,15.49,17.13,55.17
26.125,20.00,14.12,22.17,29.56,46.41,29.74,31.06,41.99
26.250,16.82,27.08,27.04,32.48,32.65,36.41,29.38,32.12
26.375,22.97,3.60,13.41,24.38,25.44,26.73,13.81,18.90
26.500,7.27,2.80,12.75,14.21,17.88,17.84,7.40,14.52
26.625,18.24,12.49,26.20,20.93,14.70,27.39,26.59,11.51
26.750,15.85,15.85,29.47,44.02,16.86,28.36,41.41,18.63
26.875,8.55,11.07,11.42,44.73,19.39,8.68,32.57,21.91
27.000,12.66,6.91,4.57,20.98,30.93,12.18,18.72,35.97
27.125,10.50,5.28,5.45,6.12,25.67,18.90,24.34,42.69
27.250,14.74,3.20,3.11,2.14,22.84,16.38,18.68,41.06
27.375,10.41,2.05,2.22,2.67,10.32,11.87,14.12,39.64
27.500,7.67,1.61,0.99,2.31,6.74,11.87,21.29,27.57
27.625,15.32,1.21,1.30,2.45,2.76,15.71,17.66,25.71
27.750,16.69,1.34,1.47,1.47,2.93,17.26,13.11,14.03
27.875,13.64,1.25,1.52,1.74,2.53,27.26,8.11,12.31
28.000,26.90,1.16,1.25,1.38,1.87,36.86,18.63,13.11
28.125,11.20,1.07,1.16,1.25,1.16,35.44,21.95,16.07
28.250,5.23,4.26,2.71,2.14,1.52,22.13,12.49,24.96
28.375,4.35,11.91,3.73,2.00,3.55,15.98,10.50,24.56
28.500,7.00,8.02,15.54,10.67,7.00,11.42,14.43,37.87
28.625,22.04,34.91,24.03,21.95,14.56,7.40,18.81,33.18
28.750,12.71,7.75,19.30,22.97,19.16,11.78,19.12,41.85
28.875,16.16,12.44,7.62,13.90,19.30,8.11,18.01,35.18
29.000,6.52,3.77,3.46,4.97,15.71,5.14,23.81,32.96
29.125,18.10,1.65,1.30,1.96,9.70,23.41,27.83,26.90
29.250,23.85,1.12,0.77,1.07,6.69,41.23,28.01,30.88
29.375,16.42,0.90,1.34,1.21,3.77,36.72,28.81,31.06
29.500,5.54,2.18,2.49,1.74,3.02,17.79,17.84,31.68
29.625,5.54,4.30,2.40,4.26,5.06,2.93,5.81,17.44
29.750,8.73,4.17,3.68,8.90,9.08,7.22,3.77,16.16
29.875,14.43,13.72,3.64,7.22,17.04,10.98,5.41,13.55
30.000,11.11,9.74,9.21,9.61,28.41,6.91,9.30,18.28
30.125,23.54,15.14,14.52,27.13,35.62,9.17,12.04,12.26
30.250,14.52,10.76,14.30,31.55,39.64,10.10,18.72,17.00
30.375,30.75,20.31,9.74,16.95,41.59,7.05,17.97,28.50
30.500,15.23,6.91,5.14,17.66,41.01,14.52,26.73,42.56
30.625,13.90,8.55,5.90,23.28,56.05,16.60,19.21,58.00
30.750,28.23,20.67,13.77,13.15,55.03,26.29,7.53,51.41
30.875,16.78,7.40,16.69,10.45,69.54,35.71,9.83,44.33
31.000,22.22,14.65,9.08,8.68,63.79,27.44,22.66,23.59
31.125,16.91,26.46,14.83,6.43,59.15,18.94,36.63,19.87
31.250,17.62,48.27,35.26,13.24,44.55,36.46,45.79,17.57
31.375,31.33,19.16,47.91,33.10,26.77,43.31,44.73,20.00
31.500,11.20,10.98,38.85,41.10,15.41,32.61,31.06,17.35
31.625,19.21,7.40,23.06,25.09,7.71,14.03,27.13,17.48
31.750,39.91,14.70,34.07,29.78,4.26,14.17,21.95,23.63
31.875,19.70,12.93,34.07,37.96,9.21,18.41,16.91,25.36
32.000,14.26,9.92,18.68,33.41,15.80,13.50,9.04,30.88
32.125,23.99,18.28,5.01,27.97,20.93,26.06,11.51,19.96
32.250,16.64,7.84,7.13,25.84,26.68,29.51,22.26,19.16
32.375,10.85,14.26,7.36,16.91,22.79,14.70,15.45,22.44
32.500,4.79,5.06,3.91,9.43,23.50,4.75,7.84,34.91
32.625,5.45,4.52,6.16,7.67,15.41,3.42,7.31,37.61
32.750,11.78,5.76,4.61,6.65,15.67,7.93,13.86,37.87
32.875,5.90,8.81,9.83,10.89,9.88,7.84,16.95,27.97
33.000,15.05,24.52,21.07,25.00,10.67,17.75,24.25,19.56
33.125,11.03,26.15,24.03,32.39,12.75,26.59,41.77,12.26
33.250,17.84,34.78,18.41,18.90,15.94,29.25,46.76,15.54
33.375,10.23,16.51,12.53,17.17,21.91,23.37,36.28,31.81
33.500,6.96,7.84,8.95,23.41,23.45,14.83,25.67,36.81
33.625,11.29,8.99,3.60,23.01,33.14,17.13,31.64,50.04
33.750,11.07,10.19,7.93,35.71,36.37,31.19,23.15,40.79
33.875,30.35,13.86,16.33,41.23,39.07,33.98,10.63,41.37
34.000,17.26,8.64,13.11,26.86,37.43,21.77,24.91,27.92
34.125,8.73,5.54,4.57,15.94,37.21,16.51,31.73,30.84
34.250,10.45,5.85,11.03,12.62,32.70,17.22,30.53,30.62
34.375,9.52,9.26,7.49,21.73,25.22,12.62,31.68,31.86
34.500,32.43,22.00,3.86,25.40,14.87,9.83,25.84,27.44
34.625,18.28,14.65,6.74,17.35,11.78,15.27,13.55,23.37
34.750,34.33,10.94,6.38,8.73,11.69,19.87,6.65,25.98
34.875,13.02,6.60,6.07,14.48,15.85,24.78,25.40,27.66
35.000,34.91,13.59,14.70,36.68,19.30,24.03,55.48,27.79
35.125,23.50,29.74,12.31,55.17,29.87,21.07,58.17,26.42
35.250,33.45,7.44,15.98,35.75,42.78,7.67,42.52,34.87
35.375,18.37,14.26,22.75,12.35,48.58,13.99,23.63,45.44
35.500,22.13,10.10,30.62,21.11,46.63,25.75,9.74,49.90
35.625,25.98,12.93,33.85,16.07,32.48,32.83,10.63,52.11
35.750,40.44,21.82,24.78,5.72,26.86,32.17,28.54,47.38
35.875,17.66,8.24,17.66,5.54,29.07,27.83,45.61,46.85
36.000,18.59,12.18,11.07,4.79,30.31,12.66,40.31,41.94
36.125,8.77,6.29,5.23,5.81,35.26,8.06,21.11,40.39
36.250,16.51,7.58,3.73,6.96,26.33,13.64,6.25,38.49
36.375,4.26,7.27,5.54,4.39,21.60,5.01,9.83,30.93
36.500,12.44,19.83,18.85,9.88,11.78,7.00,8.77,19.56
36.625,6.60,14.74,27.66,23.10,15.18,11.56,15.45,10.54
36.750,43.36,8.55,21.46,25.00,16.60,21.64,24.74,10.10
36.875,17.53,5.98,6.65,14.03,18.94,22.92,24.43,15.85
37.000,8.99,4.22,3.64,5.45,15.67,9.83,11.34,26.20
37.125,16.64,4.52,4.83,5.32,12.04,4.88,6.21,31.06
37.250,7.62,8.02,8.99,15.10,7.80,4.04,8.86,45.61
37.375,31.64,11.87,10.41,25.62,5.50,7.71,12.57,40.13
37.500,2.84,18.32,11.29,21.29,8.24,7.00,8.46,45.88
37.625,9.92,3.42,13.37,15.45,23.99,4.75,7.67,33.27
37.750,12.44,14.61,19.34,14.03,36.77,5.76,7.80,39.86
37.875,17.31,12.71,19.21,15.49,47.07,8.11,17.93,35.22
38.000,20.49,16.02,7.40,18.99,51.27,19.12,32.92,36.19
38.125,14.34,11.82,22.17,14.52,59.63,13.90,33.63,27.74
38.250,11.82,13.86,29.51,16.86,60.87,9.66,26.11,26.02
38.375,10.05,2.62,25.14,26.51,57.86,14.08,41.85,23.45
38.500,11.25,9.08,17.53,23.41,51.45,21.73,55.30,23.54
38.625,16.16,12.40,11.56,23.63,45.92,20.00,57.64,18.19
38.750,30.71,15.10,10.89,33.32,40.57,12.49,61.58,21.15
38.875,8.68,24.25,21.42,50.26,33.32,11.96,52.25,22.53
39.000,8.77,15.14,17.00,50.08,37.12,11.78,28.76,32.79
39.125,8.20,10.50,17.13,39.47,33.45,8.86,15.18,30.04
39.250,7.09,5.50,35.79,26.46,30.53,16.51,10.41,24.07
39.375,6.47,16.95,40.70,10.41,17.04,19.43,11.20,13.02
39.500,6.16,9.74,23.76,22.84,13.90,10.23,9.83,9.08
39.625,12.66,21.55,13.02,32.39,9.92,9.48,9.39,19.08
39.750,10.36,14.34,27.39,25.40,16.73,25.75,24.87,23.94
39.875,22.84,12.35,19.39,14.43,24.52,28.54,26.77,23.28
40.000,7.05,11.47,7.27,8.46,27.61,15.27,21.95,14.87
40.125,10.32,5.54,17.40,7.53,22.30,7.80,19.87,18.99
40.250,17.22,20.23,27.30,13.90,13.99,25.98,17.75,27.48
40.375,23.59,14.83,30.09,36.10,10.94,25.53,27.97,36.37
40.500,8.95,12.31,25.09,28.14,12.35,15.71,41.77,43.80
40.625,9.83,6.82,14.21,8.51,14.21,13.86,34.11,43.05
40.750,19.65,6.65,4.88,10.27,14.74,35.00,19.83,33.85
40.875,17.62,4.75,4.57,6.12,16.07,38.62,16.16,18.94
41.000,9.35,12.35,5.54,15.76,15.63,23.59,25.53,17.22
41.125,18.01,3.68,11.82,26.15,25.27,6.74,28.19,21.15
41.250,24.29,21.33,13.11,20.76,29.87,8.73,32.96,23.10
41.375,31.95,7.58,8.24,12.31,42.65,14.08,40.66,17.93
41.500,23.01,24.60,14.65,26.02,31.77,30.22,33.67,16.47
41.625,13.19,9.26,14.12,23.63,25.31,20.62,19.56,18.94
41.750,5.23,8.20,10.27,9.83,22.48,5.72,9.52,17.48
41.875,5.37,6.91,11.51,16.16,30.75,8.51,11.07,13.37
42.000,3.20,4.17,16.60,30.49,37.03,4.17,18.46,15.80
42.125,7.44,20.09,19.21,38.98,33.63,18.85,24.21,22.04
42.250,13.06,5.45,22.00,44.46,26.95,30.09,22.92,41.19
42.375,10.27,19.78,26.02,37.56,23.90,26.29,18.37,37.52
42.500,25.62,12.26,16.42,22.79,23.15,14.96,27.97,40.35
42.625,18.19,31.99,16.82,17.22,25.14,7.44,30.27,23.94
42.750,18.63,41.85,24.16,21.33,22.17,15.32,40.44,28.94
42.875,26.37,16.69,14.48,16.60,18.99,16.82,58.84,23.37
43.000,17.53,22.84,4.39,22.57,20.40,20.27,85.95,32.03
43.125,10.32,17.70,7.36,34.38,26.29,26.51,77.77,29.87
43.250,9.57,7.13,7.18,30.71,26.20,21.51,41.23,40.35
43.375,9.35,6.12,6.25,22.88,26.64,16.86,25.40,43.84
43.500,8.77,13.55,17.75,20.31,33.76,7.75,24.34,40.88
43.625,13.55,14.43,25.49,25.40,43.45,5.28,27.30,33.94
43.750,17.70,15.41,26.46,36.46,46.54,10.32,27.35,24.96
43.875,7.13,7.00,12.66,45.70,42.96,11.07,16.51,27.61
44.000,7.49,9.83,12.18,44.11,35.84,7.71,8.81,24.87
44.125,1.96,5.37,19.61,20.80,29.69,5.37,4.75,21.60
44.250,4.61,4.57,9.70,6.29,25.36,8.11,11.82,16.20
44.375,3.68,13.11,11.47,8.77,22.70,7.97,17.48,19.39
44.500,5.10,16.47,21.73,9.35,23.54,8.46,16.11,26.06
44.625,14.87,35.35,28.14,26.02,22.84,22.17,10.72,31.55
44.750,26.11,6.03,19.03,59.37,20.18,29.47,7.80,34.82
44.875,15.63,16.07,7.53,63.04,21.24,22.48,8.81,44.15
45.000,10.89,5.28,3.73,34.11,22.57,10.72,11.56,49.55
45.125,13.50,4.75,5.41,13.86,22.84,7.97,8.90,46.23
45.250,5.28,1.92,4.83,12.93,26.59,8.59,10.41,44.02
45.375,15.45,21.77,7.58,31.33,27.13,13.59,10.23,39.64
45.500,18.50,13.02,5.67,38.54,44.55,19.39,11.11,57.20
45.625,12.18,18.50,2.05,27.83,44.07,23.59,22.22,64.10
45.750,4.97,5.37,7.18,13.37,44.51,14.61,19.12,64.63
45.875,4.83,6.34,18.01,7.84,23.63,8.11,19.12,50.52
46.000,21.29,7.80,19.03,20.98,18.28,11.96,20.71,29.47
46.125,14.70,5.45,17.31,26.11,17.40,9.35,19.70,27.48
46.250,10.76,3.99,16.42,25.89,26.33,6.16,23.45,33.49
46.375,5.10,7.44,24.96,36.55,21.46,16.69,34.64,38.58
46.500,18.77,13.99,33.67,39.95,14.65,22.79,32.39,29.12
46.625,17.70,3.24,28.36,24.96,6.34,20.36,30.09,16.38
46.750,20.54,14.43,15.76,15.18,6.78,12.80,26.11,6.43
46.875,12.62,11.51,10.67,22.70,8.28,11.34,24.60,10.63
47.000,10.01,9.04,18.01,31.77,8.64,10.98,22.22,19.25
47.125,5.76,13.37,22.26,32.52,10.81,6.12,19.52,28.94
47.250,10.23,13.46,24.83,22.57,12.00,5.54,14.12,27.88
47.375,11.20,15.41,14.74,9.39,16.55,7.27,11.34,25.98
47.500,16.60,25.14,32.79,5.10,23.54,27.44,10.54,29.43
47.625,22.48,25.40,52.69,10.58,32.17,44.42,7.13,41.37
47.750,5.81,22.00,43.36,23.50,37.30,43.36,11.87,47.38
47.875,8.06,8.95,21.69,28.67,39.69,24.69,18.85,53.13
48.000,7.13,8.86,8.02,21.02,44.46,8.15,19.03,43.09
48.125,12.40,18.37,6.25,15.98,45.44,12.57,16.16,34.47
