TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,1.56,27.83,12.93,===,===,0.94,===,===
0.250,2.71,4.66,7.62,5.67,===,1.21,1.47,===
0.375,5.45,9.04,5.72,5.76,24.16,3.37,3.51,2.27
0.500,5.63,5.50,5.85,4.52,15.94,7.67,9.96,2.36
0.625,9.39,4.39,7.36,6.69,8.37,8.73,15.58,2.84
0.750,3.68,6.47,6.74,4.66,6.56,8.64,11.03,3.99
0.875,12.04,8.24,2.84,2.40,6.12,4.13,7.00,7.18
1.000,9.70,6.43,6.65,8.51,10.85,9.48,16.86,16.91
1.125,9.04,17.26,3.20,30.09,11.47,10.41,29.91,27.92
1.250,10.54,24.52,11.11,46.45,20.80,11.82,39.73,34.29
1.375,26.11,27.66,20.14,45.75,23.94,19.52,26.55,32.30
1.500,6.07,11.78,20.23,31.42,41.41,17.70,15.18,20.40
1.625,13.86,16.20,10.45,12.88,37.74,7.27,22.13,15.05
1.750,16.16,8.46,3.55,9.08,38.58,7.75,18.59,8.02
1.875,4.35,6.29,8.02,15.45,23.01,11.69,15.18,12.75
2.000,23.10,18.59,11.65,35.57,21.15,11.34,13.95,17.70
2.125,14.87,7.44,18.15,37.92,20.80,11.65,8.20,31.99
2.250,4.79,8.06,20.71,26.99,30.13,10.94,6.12,29.34
2.375,5.67,3.51,15.27,15.10,29.96,9.96,3.95,24.60
2.500,4.92,4.66,11.56,11.38,29.87,11.38,13.33,12.88
2.625,5.94,6.47,12.88,17.84,18.99,13.28,24.78,13.50
2.750,7.22,12.40,12.35,18.72,24.83,9.43,23.10,22.04
2.875,8.20,6.74,8.59,11.16,26.86,7.00,11.42,25.62
3.000,10.05,5.32,5.14,11.16,28.23,8.51,8.42,27.61
3.125,4.88,3.29,10.81,17.00,22.17,14.52,12.00,27.17
3.250,23.45,5.54,12.35,12.44,15.14,15.32,32.96,27.30
3.375,19.65,3.33,11.91,7.31,16.29,15.32,49.77,29.74
3.500,6.47,4.66,10.85,8.06,16.55,15.63,42.52,31.15
3.625,13.15,5.37,6.82,11.25,15.10,11.29,18.63,29.25
3.750,4.26,1.61,5.81,12.22,9.39,4.22,10.54,25.67
3.875,10.41,6.07,5.59,7.05,6.82,5.67,9.04,15.14
4.000,5.98,5.59,5.45,9.88,7.31,13.77,14.96,11.20
4.125,11.07,4.48,9.52,19.43,9.21,19.78,18.55,8.77
4.250,4.17,7.53,5.06,21.95,10.45,14.79,20.45,11.38
4.375,7.00,11.47,5.67,20.36,17.75,10.19,19.83,13.90
4.500,6.82,14.30,9.43,24.52,16.73,14.56,16.82,15.54
4.625,9.66,28.98,10.67,44.07,19.34,23.94,37.12,13.55
4.750,19.39,23.06,12.22,51.27,18.10,25.14,62.46,11.29
4.875,10.45,14.21,8.37,40.22,32.39,13.81,49.37,13.77
5.000,19.03,15.41,5.41,22.57,33.72,3.07,14.39,16.69
5.125,13.24,11.20,3.82,10.10,34.29,3.68,4.44,23.54
5.250,8.42,12.66,3.15,14.26,20.58,4.75,8.86,21.51
5.375,10.36,12.62,3.91,28.54,18.46,7.40,28.76,27.57
5.500,23.10,22.70,15.27,36.90,15.32,15.98,50.83,32.26
5.625,25.05,10.45,25.75,39.69,23.06,18.77,50.79,39.11
5.750,6.65,8.02,22.00,35.09,30.80,13.46,36.06,49.33
5.875,10.10,4.48,10.45,28.14,34.51,8.20,19.21,43.22
6.000,6.96,8.02,8.24,18.99,32.65,9.30,12.49,39.16
6.125,4.57,7.09,10.10,14.30,20.76,7.58,14.08,23.06
6.250,4.97,4.97,10.45,13.24,14.92,8.28,14.21,16.25
6.375,5.28,3.07,10.58,9.57,11.03,8.64,13.68,14.52
6.500,9.30,10.76,11.29,7.67,13.37,8.51,13.11,14.17
6.625,10.54,2.98,8.86,6.25,14.56,9.43,10.67,15.01
6.750,3.51,5.19,7.93,4.26,15.36,8.81,8.46,16.95
6.875,7.13,3.46,7.27,8.11,10.10,7.00,10.36,13.37
7.000,6.21,7.09,3.02,12.18,7.18,6.65,12.80,11.25
7.125,9.92,8.24,4.22,13.99,6.65,7.67,12.22,5.72
7.250,9.39,12.84,5.32,7.44,12.53,4.08,8.20,6.38
7.375,13.37,8.37,13.24,11.34,30.13,5.67,9.39,12.44
7.500,7.93,6.21,14.03,13.90,36.99,6.91,12.75,16.16
7.625,10.19,10.94,12.75,6.82,46.98,8.81,7.49,26.95
7.750,13.81,17.70,12.53,18.01,37.52,14.96,10.50,25.75
7.875,21.07,31.46,11.91,44.37,34.11,17.40,29.03,32.39
8.000,30.93,34.69,10.27,49.81,26.20,14.61,34.69,24.91
8.125,10.23,17.35,5.98,36.55,41.10,11.51,27.97,39.33
8.250,24.74,23.01,18.10,27.92,46.67,20.00,30.31,43.09
8.375,35.88,15.36,34.07,37.70,57.86,36.33,33.05,54.24
8.500,13.86,15.63,33.27,35.66,51.05,33.14,20.58,50.92
8.625,10.72,8.55,17.57,23.85,42.96,12.13,10.14,40.00
8.750,3.15,5.19,9.79,14.08,33.01,3.07,11.96,27.44
8.875,5.67,2.62,12.66,4.44,15.32,9.26,10.72,10.27
9.000,3.55,2.84,10.98,7.00,9.39,10.50,6.38,6.25
9.125,8.15,4.44,7.27,8.68,5.45,7.62,8.20,5.50
9.250,2.53,5.10,6.60,6.12,8.02,6.07,11.34,8.20
9.375,9.30,6.82,3.95,3.46,12.18,7.36,10.50,15.67
9.500,18.90,15.89,7.13,18.10,11.42,7.53,14.26,19.16
9.625,10.72,12.62,15.36,46.90,12.31,5.67,22.84,21.69
9.750,36.77,22.13,16.25,48.44,13.95,6.07,16.78,15.94
9.875,12.44,20.45,16.42,26.06,30.62,12.13,15.54,17.09
10.000,14.43,10.67,22.30,43.53,37.87,18.06,51.72,15.27
10.125,15.89,33.98,26.15,64.94,49.51,17.79,70.78,18.50
10.250,16.55,7.31,19.21,59.24,44.64,10.98,62.55,15.71
10.375,10.45,6.38,7.44,34.69,42.74,3.91,34.47,18.90
10.500,8.15,5.10,5.59,13.68,35.71,5.59,10.72,18.68
10.625,13.86,9.08,4.17,8.86,23.85,4.04,9.43,19.34
10.750,12.84,9.21,5.90,8.42,15.05,6.29,12.44,15.45
10.875,4.35,2.89,7.18,10.81,6.69,6.74,19.03,11.29
11.000,8.06,7.89,5.63,15.85,4.13,3.68,20.93,8.24
11.125,8.24,5.63,3.20,17.53,4.75,6.29,17.26,5.54
11.250,9.52,5.01,3.55,15.10,4.61,9.04,15.63,3.51
11.375,11.11,13.59,5.32,9.88,6.82,10.72,15.63,2.18
11.500,3.95,6.91,5.90,8.55,8.24,8.95,15.27,3.02
11.625,6.16,8.68,5.28,11.91,8.37,7.93,19.03,4.17
11.750,4.44,2.80,3.20,19.08,6.34,7.31,26.02,6.56
11.875,13.02,11.16,8.11,24.16,7.22,10.23,30.93,10.63
12.000,5.41,3.46,8.28,25.36,9.74,10.41,30.49,16.42
12.125,15.80,12.35,7.13,16.78,19.96,10.98,23.90,27.30
12.250,7.00,6.96,12.04,11.91,21.42,14.21,17.26,30.75
12.375,27.61,22.48,7.58,33.98,36.63,9.17,30.35,47.16
12.500,13.86,21.77,4.97,46.32,36.86,7.44,43.14,46.81
12.625,6.43,10.10,12.31,34.69,52.87,9.92,31.59,55.79
12.750,6.69,9.74,14.39,12.35,44.55,12.09,13.68,45.92
12.875,7.67,5.06,13.28,6.38,37.52,14.12,4.35,34.56
13.000,8.15,8.99,12.13,5.10,19.30,11.56,4.57,20.58
13.125,2.89,3.51,9.92,7.00,7.71,9.66,6.91,8.46
13.250,9.43,6.65,9.26,5.59,4.92,10.67,4.35,6.03
13.375,1.87,2.98,5.14,7.00,5.45,9.92,2.49,7.40
13.500,4.88,8.02,4.39,17.88,8.20,7.80,12.93,12.26
13.625,13.81,22.57,8.64,30.13,16.69,18.19,31.46,16.69
13.750,10.54,25.84,9.12,47.96,24.78,31.73,55.70,24.34
13.875,16.78,29.16,15.01,50.39,37.03,27.57,62.02,22.13
14.000,6.47,11.34,15.54,30.31,45.61,9.43,38.54,28.14
14.125,3.20,12.22,10.14,13.95,40.48,7.71,29.91,20.36
14.250,4.39,18.28,12.31,14.70,28.85,10.72,31.73,18.46
14.375,6.29,13.11,11.25,13.99,21.82,3.46,21.46,16.51
14.500,7.89,47.47,7.75,14.74,23.32,6.16,11.47,18.19
14.625,13.24,8.86,5.23,19.08,33.85,5.76,11.60,21.77
14.750,14.96,24.83,8.15,15.89,25.00,11.60,14.43,21.46
14.875,11.96,10.72,14.56,21.42,26.37,9.48,35.53,26.37
15.000,25.40,29.91,13.68,39.38,21.02,15.01,50.74,37.87
15.125,11.73,18.85,10.72,57.51,33.72,20.71,59.41,50.04
15.250,16.11,17.04,6.91,61.00,36.41,18.99,45.75,52.38
15.375,25.98,11.51,12.18,56.89,47.56,15.01,18.19,48.58
15.500,12.31,11.91,13.59,52.96,47.87,11.82,9.30,37.92
15.625,7.00,15.10,23.23,30.49,45.04,17.04,6.60,29.51
15.750,10.81,16.42,18.59,17.57,37.30,14.65,9.79,26.51
15.875,13.15,15.45,9.57,18.41,29.47,9.74,18.10,28.19
16.000,9.88,37.74,31.19,28.72,32.39,5.45,26.73,33.98
16.125,11.78,11.42,29.07,20.00,35.79,3.55,36.59,39.64
16.250,7.84,24.34,14.08,20.67,28.41,4.70,35.75,28.14
16.375,13.37,12.31,11.96,30.84,19.30,8.06,35.97,21.82
16.500,7.22,17.22,10.54,39.69,8.77,22.79,44.95,8.77
16.625,25.31,16.60,6.12,38.71,19.47,32.08,50.30,13.28
16.750,9.66,10.23,10.98,33.14,33.63,22.66,39.77,19.39
16.875,12.09,6.43,9.08,14.08,48.36,14.39,14.30,35.88
17.000,6.87,14.96,4.52,11.16,63.48,11.96,10.27,52.11
17.125,33.18,10.14,4.44,21.73,62.02,12.62,8.20,56.45
17.250,18.10,26.68,10.36,16.82,72.02,14.96,13.99,66.31
17.375,10.85,5.19,10.10,28.59,53.97,19.87,24.29,54.95
17.500,35.75,25.14,18.15,49.81,49.55,22.66,35.13,45.35
17.625,9.74,19.03,22.39,51.01,39.69,36.59,19.52,24.78
17.750,27.83,7.62,5.85,33.98,40.57,43.40,15.14,13.33
17.875,4.92,16.69,13.28,40.31,46.63,27.66,30.13,15.67
18.000,15.63,7.09,12.18,44.64,60.03,11.65,24.83,29.69
18.125,9.17,18.59,3.60,36.46,64.50,24.25,12.71,42.74
18.250,22.44,19.74,11.38,40.04,69.19,24.69,20.27,52.29
18.375,3.95,5.59,14.30,37.74,61.27,15.89,24.38,55.83
