"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,0.85,9.66,6.78,===,===,0.81,===,===
0.250,1.61,3.91,2.93,2.49,===,1.03,1.21,===
0.375,3.46,9.21,3.42,2.84,2.14,0.90,1.52,3.24
0.500,7.49,12.22,4.70,4.13,1.56,4.48,1.47,5.23
0.625,6.96,15.10,6.91,4.57,1.74,8.28,2.00,7.97
0.750,8.81,6.16,6.74,4.75,2.45,8.42,2.49,10.45
0.875,8.33,6.29,9.04,3.42,4.92,7.53,5.98,10.72
1.000,8.37,13.50,10.05,4.22,7.00,10.54,10.05,11.96
1.125,8.46,13.50,8.28,5.45,9.66,10.85,10.19,9.66
1.250,9.26,11.34,11.42,4.08,12.26,7.36,7.97,10.10
1.375,7.44,9.39,10.58,4.44,22.97,7.80,13.41,13.33
1.500,5.23,4.97,4.30,16.64,34.20,11.87,25.36,23.50
1.625,6.96,27.57,8.20,23.45,40.44,11.73,31.99,28.45
1.750,6.78,9.66,10.54,22.17,42.56,9.21,23.59,31.77
1.875,5.94,21.07,6.34,13.90,30.40,8.73,17.57,22.08
2.000,7.22,10.23,6.43,5.45,20.31,4.92,9.04,15.23
2.125,6.29,2.22,7.84,9.83,12.97,3.95,4.97,9.74
2.250,10.89,21.38,7.93,16.42,14.34,6.47,10.27,8.77
2.375,15.49,21.46,5.50,15.18,21.42,8.42,11.29,12.66
2.500,10.54,7.71,4.92,8.24,19.56,8.06,8.33,10.63
2.625,13.46,14.48,3.73,8.20,19.25,8.77,15.18,11.07
2.750,11.78,12.18,6.07,12.22,16.91,10.45,24.96,10.01
2.875,5.50,13.15,9.30,12.22,19.74,9.92,25.80,13.59
3.000,4.75,4.39,9.26,7.22,18.85,7.27,18.50,17.00
3.125,16.07,6.43,8.51,6.29,16.55,4.26,10.85,16.29
3.250,5.72,6.74,7.27,6.43,9.43,1.87,10.01,12.04
3.375,9.66,10.72,7.49,4.44,7.18,1.74,10.23,5.63
3.500,9.70,5.32,6.56,4.30,6.21,5.50,9.79,3.68
3.625,3.86,4.88,2.62,6.38,6.29,5.32,8.42,3.82
3.750,2.22,7.00,4.88,8.81,6.91,2.45,9.08,6.29
3.875,9.08,10.81,6.16,6.21,7.36,5.50,7.05,7.53
4.000,6.56,6.65,4.83,2.62,10.19,5.23,5.41,10.23
4.125,9.83,5.50,7.36,8.95,13.33,3.20,10.58,14.48
4.250,7.71,7.93,13.33,18.37,16.82,8.15,18.99,17.66
4.375,5.76,3.11,13.81,18.15,22.39,8.46,20.80,24.12
4.500,9.04,6.60,10.67,9.35,16.55,7.97,11.20,18.90
4.625,12.62,17.62,8.06,17.62,12.97,9.57,15.94,16.78
4.750,6.25,2.89,11.34,23.32,13.11,11.91,21.33,12.09
4.875,12.66,11.96,12.13,18.99,18.46,8.86,16.20,14.03
5.000,9.57,9.92,12.31,11.87,21.20,3.33,11.16,12.66
5.125,5.67,4.83,13.81,7.36,15.36,2.53,5.28,8.95
5.250,10.23,13.99,9.17,5.81,10.10,3.42,4.61,5.45
5.375,7.71,9.92,3.07,4.22,8.15,3.60,6.29,5.50
5.500,7.18,4.79,2.14,6.47,8.02,2.76,9.08,6.52
5.625,4.44,5.63,3.15,12.18,10.32,5.67,12.93,8.28
5.750,4.79,4.48,9.96,14.03,8.64,8.11,13.37,8.73
5.875,6.34,9.35,12.22,12.09,7.22,6.29,11.42,8.11
6.000,8.11,6.34,11.20,11.29,5.50,7.27,9.66,6.96
6.125,8.24,5.23,13.15,12.57,7.93,9.61,8.90,5.59
6.250,4.61,4.48,12.88,15.45,6.56,9.08,9.83,5.63
6.375,7.13,6.16,11.07,15.32,7.49,5.67,11.73,5.63
6.500,7.22,10.14,8.81,10.50,11.20,2.00,11.69,6.56
6.625,3.91,10.50,5.54,8.20,18.10,2.31,9.12,8.37
6.750,7.27,7.36,2.58,5.54,18.90,2.76,7.31,8.51
6.875,5.76,12.18,5.06,7.05,15.45,2.09,10.05,7.62
7.000,10.76,5.76,9.17,10.94,10.14,5.98,10.94,6.25
7.125,3.68,9.52,13.41,12.71,9.12,10.54,8.55,7.18
7.250,11.11,8.02,17.97,14.96,9.04,15.89,12.35,8.90
7.375,5.19,9.48,15.14,13.77,11.51,14.08,11.20,10.98
7.500,4.97,7.40,5.54,11.38,12.35,10.23,8.59,11.20
7.625,4.70,9.92,6.29,15.23,12.57,10.94,11.29,9.66
7.750,9.57,7.31,7.18,14.87,10.58,9.48,10.19,6.47
7.875,9.35,4.26,2.71,7.44,10.98,7.13,6.74,6.52
8.000,1.43,6.25,5.90,5.37,12.93,3.68,7.89,6.60
8.125,3.82,7.13,4.26,11.96,12.13,3.86,6.16,7.58
8.250,7.49,13.11,2.71,11.87,10.63,6.47,3.77,5.14
8.375,4.44,5.98,4.66,4.75,5.81,5.98,2.18,5.85
8.500,3.95,5.59,5.94,5.90,3.77,3.42,1.43,6.82
8.625,10.54,3.99,10.98,8.37,1.61,8.06,3.86,8.42
8.750,4.26,3.37,11.25,7.18,1.61,9.83,7.27,10.27
8.875,4.97,5.10,4.97,6.74,2.09,9.57,9.26,10.76
9.000,8.51,5.76,4.92,5.14,3.60,8.99,6.34,10.05
9.125,11.25,7.13,7.93,7.22,7.67,6.91,3.95,7.13
9.250,9.70,6.21,8.86,14.26,10.19,3.15,6.21,4.97
9.375,4.75,8.99,8.95,20.85,11.65,4.39,12.04,3.91
9.500,6.16,3.99,9.74,15.63,10.45,6.25,11.11,6.34
9.625,1.56,4.70,8.55,7.62,9.92,5.41,4.83,10.05
9.750,5.67,5.72,8.64,16.91,9.61,3.95,9.96,16.07
9.875,2.93,3.60,8.15,23.10,9.83,2.84,14.08,23.32
10.000,7.53,9.96,4.44,17.22,11.60,3.11,7.97,22.88
10.125,15.54,11.51,7.18,18.32,17.22,12.35,13.86,20.93
10.250,21.20,19.70,16.33,34.87,25.98,32.39,32.21,16.25
10.375,18.77,22.66,17.48,41.23,41.77,34.03,42.30,18.06
10.500,9.21,8.81,17.17,33.10,51.14,14.39,28.63,25.49
10.625,5.59,3.77,10.54,15.98,48.27,3.91,7.58,22.22
10.750,9.66,4.44,5.59,3.51,35.09,5.90,4.52,19.39
10.875,5.63,9.39,7.67,3.95,19.21,3.07,2.98,12.53
11.000,10.81,2.76,9.61,5.14,14.48,7.67,4.04,14.96
11.125,7.80,2.36,8.06,5.23,12.75,9.70,5.37,15.14
11.250,7.13,8.42,8.15,5.98,11.96,9.39,5.81,13.02
11.375,4.30,9.04,6.25,8.90,9.35,7.89,11.03,9.17
11.500,2.80,7.44,1.65,8.06,6.78,3.64,13.33,6.69
11.625,4.26,9.70,2.00,3.37,6.52,1.96,8.37,4.92
11.750,4.26,4.88,3.42,2.40,6.25,5.10,3.33,4.92
11.875,4.70,3.20,3.77,5.37,6.65,4.57,7.31,3.99
12.000,10.76,8.11,2.76,6.96,7.09,1.56,10.36,6.25
12.125,3.73,4.61,2.84,7.97,9.30,4.44,10.27,6.82
12.250,11.78,5.50,3.29,8.02,14.08,6.65,7.75,9.66
12.375,4.97,6.43,2.84,5.72,15.71,8.59,3.68,8.55
12.500,5.81,10.23,8.99,2.40,15.71,6.87,1.56,7.44
12.625,9.88,10.98,11.51,3.55,12.49,5.63,4.13,5.37
12.750,14.17,9.70,8.86,3.77,8.99,8.95,4.30,6.82
12.875,9.35,8.42,7.93,2.53,6.56,11.69,5.23,9.57
13.000,9.21,2.76,5.50,4.39,4.26,11.60,12.57,11.96
13.125,5.23,10.01,4.26,8.46,5.32,8.37,17.62,14.39
13.250,6.82,7.44,7.89,11.78,6.56,5.23,12.04,13.55
13.375,6.21,4.30,4.26,11.69,8.06,4.22,4.57,12.35
13.500,12.62,9.92,3.99,8.64,5.94,8.33,5.63,8.24
13.625,4.88,9.39,6.87,11.56,9.66,8.20,11.03,7.80
13.750,9.39,5.98,8.55,19.92,13.19,5.10,13.90,10.23
13.875,7.36,8.06,10.27,21.77,24.21,1.87,13.99,16.55
14.000,5.10,6.03,9.43,16.64,26.77,3.46,10.98,21.82
14.125,11.65,4.83,5.94,11.38,25.18,5.06,8.64,19.96
14.250,4.88,11.91,2.18,9.26,19.34,4.08,7.93,15.63
14.375,10.89,16.16,2.36,7.44,10.58,3.95,7.62,7.62
14.500,2.45,10.32,2.49,9.52,6.52,6.65,6.34,5.32
14.625,5.67,11.47,3.07,7.53,2.93,7.13,4.57,3.95
14.750,7.49,13.72,2.14,6.03,3.60,6.65,4.66,3.68
14.875,9.66,7.00,3.20,9.57,6.52,6.03,4.61,3.33
15.000,4.04,10.01,4.26,7.05,8.28,2.45,3.77,2.36
15.125,9.48,5.37,5.98,5.19,10.19,6.03,4.92,2.18
15.250,5.72,9.12,6.34,6.38,10.19,10.27,6.74,3.02
15.375,12.40,7.27,10.10,6.69,12.93,11.65,6.21,7.62
15.500,4.30,7.44,13.11,8.64,14.39,12.97,3.82,10.27
15.625,9.66,7.27,9.39,5.14,18.81,11.82,4.97,15.58
15.750,9.04,11.47,4.22,12.31,18.90,3.99,14.12,14.39
15.875,9.74,10.67,10.54,14.48,16.55,7.09,16.02,12.04
16.000,8.28,10.89,6.91,8.24,12.22,8.81,12.49,6.43
16.125,3.60,10.85,6.74,5.54,6.87,4.39,9.21,3.42
16.250,4.66,15.01,8.90,14.21,5.06,9.43,10.36,7.22
16.375,12.31,3.64,9.96,23.81,6.21,15.71,13.50,19.92
16.500,5.59,16.07,10.01,20.27,8.51,12.97,14.03,28.59
16.625,3.86,10.14,6.74,10.01,11.60,6.21,8.15,36.37
16.750,11.38,22.00,4.61,6.52,13.46,6.21,5.98,33.45
16.875,6.60,7.40,16.38,8.64,10.76,11.91,11.25,26.06
17.000,6.03,8.81,17.22,7.84,9.79,12.49,11.82,15.85
17.125,3.73,7.62,7.05,10.76,6.43,8.86,5.23,5.63
17.250,7.49,3.37,5.90,13.15,7.18,7.36,2.27,3.55
17.375,11.16,12.80,10.98,14.21,5.01,5.81,2.09,3.33
17.500,5.63,11.34,11.16,11.82,4.57,4.57,2.80,3.29
17.625,5.76,10.36,10.50,12.53,3.29,2.93,6.56,3.11
17.750,7.97,8.37,7.80,11.91,4.26,1.38,8.86,3.07
