"Time","Beta R PIP","Alpha R PIP","Theta R PIP","Delta R PIP","Beta L PIP","Alpha L PIP","Theta L PIP","Delta L PIP","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","B","B","B","B","A","A","A","A","A","B","B","B","B","A","A","A"
0.125,===,===,===,===,===,===,===,===,2.53,13.11,15.98,===,===,1.16,===,===
0.250,===,===,===,===,===,===,===,===,2.93,7.58,6.43,7.53,===,2.89,2.67,===
0.375,===,===,===,===,===,===,===,===,5.81,8.51,10.23,7.00,15.54,11.07,4.48,5.72
0.500,===,===,===,===,===,===,===,===,5.81,7.49,18.01,11.73,17.84,18.41,7.97,7.40
0.625,===,===,===,===,===,===,===,===,8.20,5.67,15.94,11.82,19.16,17.13,10.19,9.08
0.750,===,===,===,===,===,===,===,===,5.10,4.61,16.11,9.21,18.99,13.19,8.55,8.33
0.875,===,===,===,===,===,===,===,===,17.53,13.28,25.80,9.17,15.58,16.64,8.51,6.21
1.000,===,===,===,===,===,===,===,===,7.09,5.59,27.61,7.09,10.81,21.24,11.56,4.35
1.125,===,===,===,===,===,===,===,===,6.69,7.49,22.48,4.52,5.59,15.58,10.67,1.87
1.250,===,===,===,===,===,===,===,===,3.20,5.37,29.78,6.78,3.91,22.35,7.75,3.42
1.375,===,===,===,===,===,===,===,===,9.17,5.63,22.79,20.54,4.44,16.64,21.24,7.00
1.500,===,===,===,===,===,===,===,===,3.46,4.92,15.85,38.27,6.29,13.24,40.48,15.18
1.625,===,===,===,===,===,===,===,===,22.66,16.69,32.61,43.58,9.08,30.18,46.98,17.44
1.750,===,===,===,===,===,===,===,===,16.25,20.85,30.04,38.98,9.74,25.75,44.07,20.62
1.875,===,===,===,===,===,===,===,===,8.51,12.22,13.15,20.09,13.59,8.95,25.22,15.27
2.000,===,===,===,===,===,===,===,===,10.01,10.94,6.56,5.45,14.74,3.24,5.50,15.36
2.125,===,===,===,===,===,===,===,===,6.16,4.48,9.12,8.68,14.30,6.38,6.82,9.74
2.250,===,===,===,===,===,===,===,===,6.65,8.77,8.55,13.55,8.37,9.70,7.05,8.73
2.375,===,===,===,===,===,===,===,===,5.94,7.36,4.75,22.84,6.91,8.28,11.25,7.53
2.500,===,===,===,===,===,===,===,===,12.53,11.82,4.26,31.73,14.21,8.73,19.43,14.92
2.625,===,===,===,===,===,===,===,===,7.93,12.35,9.96,35.35,17.62,6.91,29.16,16.73
2.750,===,===,===,===,===,===,===,===,19.83,12.40,33.23,45.04,20.89,35.88,42.78,18.19
2.875,===,===,===,===,===,===,===,===,17.84,16.25,41.50,38.80,12.04,50.43,36.33,10.67
3.000,===,===,===,===,===,===,===,===,17.04,8.86,23.45,21.24,11.20,35.66,16.55,14.61
3.125,===,===,===,===,===,===,===,===,6.82,8.06,7.40,6.34,9.61,8.99,7.13,15.49
3.250,===,===,===,===,===,===,===,===,10.23,7.89,20.93,5.28,13.41,17.35,6.69,21.33
3.375,===,===,===,===,===,===,===,===,3.77,5.37,23.63,12.62,12.62,23.45,4.52,15.36
3.500,===,===,===,===,===,===,===,===,17.66,22.30,26.82,14.83,10.45,30.00,9.30,11.42
3.625,===,===,===,===,===,===,===,===,7.67,7.93,34.11,6.82,14.48,35.44,8.81,9.26
3.750,===,===,===,===,===,===,===,===,17.79,15.45,30.09,13.99,19.52,24.34,14.83,8.42
3.875,===,===,===,===,===,===,===,===,15.98,15.49,12.40,30.13,27.88,11.96,46.98,13.37
4.000,===,===,===,===,===,===,===,===,21.15,20.85,9.04,27.44,32.48,20.09,60.25,14.26
4.125,32.73,71.06,73.02,79.12,34.01,71.14,73.57,78.33,8.86,11.25,13.41,18.68,29.07,16.55,48.27,26.90
4.250,33.40,69.25,73.49,81.47,34.26,70.43,75.06,81.27,4.88,13.50,7.31,17.17,29.25,5.54,31.06,26.95
4.375,33.76,67.06,73.49,83.63,34.69,68.78,75.45,83.33,17.26,23.28,2.80,21.42,19.65,4.22,17.75,26.73
4.500,34.08,65.25,73.18,84.31,35.33,67.76,74.98,83.24,19.12,12.18,11.47,28.94,16.82,8.81,24.29,13.81
4.625,34.55,64.24,73.25,83.92,36.15,67.76,74.82,82.55,20.89,27.70,20.85,49.15,10.63,27.97,38.18,11.42
4.750,34.76,63.45,73.49,84.22,37.04,68.24,74.90,82.35,45.30,15.01,18.37,55.43,8.73,39.86,34.82,11.82
4.875,34.44,62.43,73.49,84.71,37.54,68.39,74.67,82.94,27.48,14.61,8.11,41.63,13.24,33.76,18.06,16.51
5.000,33.98,60.86,73.49,84.80,37.97,68.71,73.49,82.84,13.24,3.95,3.11,14.48,12.71,17.22,5.45,17.09
5.125,33.58,60.00,73.41,84.51,38.43,68.86,71.45,82.35,9.61,4.13,3.73,8.28,12.80,4.92,9.48,16.82
5.250,33.58,59.69,72.78,83.33,38.57,69.10,70.98,81.86,13.68,15.89,14.43,10.19,7.97,13.77,7.71,12.09
5.375,33.83,59.69,72.39,83.73,38.54,69.33,71.53,82.94,5.14,12.88,16.51,9.96,13.64,14.39,6.69,18.15
5.500,34.30,60.63,72.71,85.10,38.65,69.96,72.39,84.41,16.82,11.20,8.68,17.53,19.56,12.49,17.00,22.44
5.625,35.51,61.25,72.39,85.59,39.11,69.88,72.63,85.00,9.21,31.50,6.16,20.14,32.17,7.53,31.99,31.15
5.750,36.83,60.39,71.84,85.69,39.71,68.08,72.39,85.20,27.61,6.78,11.25,13.86,36.24,5.41,41.06,31.55
5.875,37.58,58.20,70.82,85.59,40.00,65.02,71.69,85.20,6.91,9.26,9.70,10.45,33.10,6.56,31.42,26.29
6.000,37.08,55.84,69.18,85.59,39.11,62.04,70.43,85.20,9.61,4.04,3.42,15.32,23.59,10.27,15.49,19.74
6.125,35.79,53.73,67.45,85.10,37.43,59.45,67.92,84.41,6.52,8.42,13.90,20.14,10.94,14.79,10.05,15.23
6.250,34.90,52.55,66.75,84.41,35.94,57.49,66.04,83.43,6.82,6.56,19.21,18.59,7.27,18.99,7.93,17.09
6.375,34.69,52.31,67.37,84.02,35.08,56.78,67.14,83.43,11.34,7.13,14.92,16.25,4.83,20.45,5.72,17.88
6.500,35.04,52.47,68.31,83.92,35.22,56.55,69.73,84.41,10.10,13.28,13.81,17.22,5.28,20.80,24.38,16.42
6.625,35.76,53.18,69.88,84.31,36.01,56.47,72.16,85.49,26.15,22.88,23.76,35.35,6.07,21.20,48.36,13.02
6.750,36.61,53.73,71.69,83.92,36.68,56.08,73.96,86.08,15.10,22.97,16.07,45.75,5.50,11.20,59.10,10.36
6.875,37.08,53.57,72.78,83.04,37.08,54.51,74.35,86.18,12.75,11.20,5.01,43.18,6.25,5.54,48.71,9.92
7.000,36.68,52.86,72.71,82.06,36.40,53.02,73.96,86.57,10.32,8.11,18.63,27.08,10.81,15.67,23.90,9.92
7.125,35.61,52.71,72.00,81.47,35.65,52.08,72.55,86.18,18.28,14.52,13.19,22.44,24.03,14.12,16.55,15.05
7.250,35.08,53.96,72.78,81.27,35.94,52.39,71.45,85.88,4.44,6.91,15.85,33.01,30.93,18.01,20.49,18.85
7.375,35.19,56.47,74.04,80.78,37.36,53.80,71.06,85.69,43.05,16.60,29.25,41.63,42.03,29.38,18.15,22.08
7.500,35.97,59.29,75.06,80.29,39.22,56.47,71.22,85.20,29.56,10.41,26.95,41.15,40.62,27.13,14.96,20.93
7.625,36.26,61.25,75.92,80.78,40.64,57.73,70.75,85.20,12.88,5.67,11.82,23.63,38.76,14.21,19.30,21.11
7.750,35.90,60.94,75.22,81.37,40.43,56.31,69.25,85.20,16.33,5.59,11.20,12.93,28.59,3.91,24.29,21.77
7.875,35.37,60.47,73.57,81.18,38.75,54.51,67.76,85.00,8.77,7.93,17.17,12.35,20.98,12.84,17.53,22.57
8.000,34.90,60.71,72.00,80.98,36.65,53.33,66.90,84.61,10.72,11.20,22.84,7.13,16.95,20.45,10.76,20.09
8.125,34.87,61.65,70.12,79.80,34.80,52.63,67.61,84.22,9.12,15.01,15.71,5.81,12.97,19.92,18.50,16.73
8.250,35.12,62.75,69.41,78.43,33.58,52.63,69.57,83.92,8.06,6.07,6.21,7.84,7.22,12.09,17.66,14.65
8.375,35.22,64.00,70.27,77.94,33.30,53.18,71.06,83.63,6.82,10.94,14.39,12.09,4.44,5.06,12.53,13.86
8.500,35.04,65.18,71.29,78.33,33.26,53.73,71.37,83.33,11.16,4.30,18.68,23.01,9.43,12.66,17.17,16.47
8.625,34.26,65.96,71.53,78.33,33.19,54.04,71.22,83.24,4.08,4.83,14.92,19.30,14.65,13.68,17.70,18.81
8.750,33.08,66.75,72.00,78.24,32.91,55.45,71.84,83.24,10.85,8.90,13.06,24.34,18.63,17.97,30.53,24.52
8.875,32.05,68.16,72.86,77.84,32.48,58.27,72.78,83.14,15.05,8.42,22.08,47.07,11.96,29.16,57.20,22.35
9.000,31.52,69.88,74.43,77.55,32.26,61.18,73.65,82.75,6.60,8.37,17.13,39.64,9.96,23.15,53.31,19.78
9.125,31.73,71.29,76.08,78.14,32.34,63.37,74.98,83.04,8.11,5.01,9.74,11.38,10.63,7.44,19.83,12.09
9.250,32.19,71.45,77.02,78.92,32.55,64.00,76.78,83.14,13.24,16.20,8.95,18.72,15.85,6.52,12.31,11.96
9.375,32.34,71.84,77.57,78.63,32.69,64.24,77.96,82.55,8.81,13.15,16.73,20.05,13.72,12.71,10.36,9.39
9.500,32.48,72.63,78.27,78.73,32.62,65.10,78.82,81.67,12.22,11.20,27.66,11.47,14.74,21.55,9.88,12.97
9.625,32.23,73.18,78.90,79.22,32.55,65.80,78.90,80.98,19.56,10.67,38.54,20.18,13.81,31.33,28.85,10.58
9.750,31.69,72.86,78.12,79.31,32.80,66.20,78.51,80.49,20.58,21.95,43.09,41.68,25.62,31.90,44.82,9.70
9.875,30.94,73.18,77.33,79.31,33.40,66.35,77.73,80.69,23.32,8.51,35.93,42.69,26.46,20.49,48.05,10.54
10.000,30.05,73.73,76.86,79.80,34.40,66.75,77.25,81.18,16.07,11.11,23.15,23.28,37.43,20.93,32.70,16.73
10.125,29.34,74.12,76.86,80.39,35.54,67.76,76.63,81.47,13.55,8.06,14.08,13.41,31.06,17.00,16.38,25.14
10.250,28.73,73.96,76.86,80.39,36.01,68.55,76.31,81.47,7.00,7.22,14.17,11.69,33.72,11.03,12.75,28.72
10.375,27.70,73.57,76.94,80.39,35.04,68.55,76.63,80.98,4.44,2.98,20.58,13.64,27.70,17.79,16.51,24.60
10.500,27.06,72.86,77.10,80.98,33.40,68.00,76.86,80.29,10.45,14.21,27.04,34.03,22.48,26.68,40.35,20.31
10.625,27.06,72.24,76.55,80.49,31.91,67.37,77.02,80.49,19.92,24.25,27.57,46.67,18.19,31.68,50.21,15.45
10.750,27.59,71.92,76.00,80.69,30.94,67.37,77.18,81.37,19.83,23.59,24.29,42.21,18.59,29.25,39.91,21.82
10.875,28.56,72.86,76.16,81.18,30.73,68.55,78.04,82.06,11.29,16.02,17.66,33.45,35.22,22.04,30.49,34.60
11.000,29.09,73.41,76.94,81.76,30.94,69.10,78.43,82.75,3.46,7.13,11.65,21.15,38.80,7.71,16.95,37.52
11.125,28.84,73.18,76.94,82.25,30.80,68.16,77.57,83.14,5.45,5.59,28.14,9.43,38.18,16.82,8.59,34.33
11.250,28.34,72.94,76.24,82.75,30.52,67.53,74.98,82.84,2.84,3.99,31.46,6.78,19.96,23.28,5.28,18.01
11.375,28.13,72.71,75.06,83.24,30.45,67.53,72.63,82.65,7.84,7.27,32.39,3.73,11.29,27.04,4.08,10.32
11.500,28.06,72.63,73.10,83.92,30.55,68.08,71.37,83.24,4.75,7.40,28.01,1.78,5.28,20.80,1.87,6.43
11.625,28.27,72.47,70.98,83.24,30.52,68.47,71.06,82.84,4.35,5.90,16.20,2.93,6.07,8.64,6.69,6.91
11.750,28.38,72.00,69.49,81.86,30.09,68.31,70.27,81.86,6.07,12.04,6.69,7.31,7.62,10.58,10.32,8.46
11.875,28.16,70.51,68.00,80.59,29.41,67.22,68.08,80.59,3.99,5.85,4.13,13.99,8.11,12.93,7.80,7.97
12.000,27.38,68.86,66.20,79.22,28.45,65.25,65.80,79.12,6.07,9.88,8.90,11.47,8.81,9.66,5.50,8.02
12.125,26.52,67.14,64.47,78.24,27.45,63.14,64.71,78.63,8.77,13.24,9.70,8.64,10.76,9.88,12.40,9.52
12.250,26.38,66.27,63.84,77.65,26.99,62.04,64.08,78.43,7.09,12.62,11.25,28.28,13.86,17.70,36.28,8.46
12.375,26.95,66.35,63.92,77.55,27.45,62.75,64.47,78.53,19.74,22.39,21.02,45.13,13.15,26.59,54.50,12.71
12.500,27.88,66.59,64.86,78.33,28.45,63.84,65.80,80.20,23.68,27.39,20.76,45.83,12.13,25.36,51.36,13.41
12.625,28.73,66.27,66.04,79.12,29.66,64.24,67.06,82.16,8.28,10.05,13.46,32.74,9.74,12.18,33.36,23.54
12.750,29.16,65.10,65.88,78.82,29.91,63.53,67.06,82.84,7.05,14.26,13.19,14.43,11.78,7.80,10.67,23.15
12.875,29.02,63.84,64.86,77.84,28.91,62.12,65.65,82.65,7.22,10.05,16.73,15.58,12.62,15.01,14.92,23.32
13.000,28.73,62.20,64.08,78.04,27.34,61.33,65.10,82.06,3.11,10.05,10.76,23.50,13.28,10.54,22.22,16.82
13.125,29.13,60.71,63.29,78.14,25.92,61.10,64.47,81.57,6.52,9.88,12.88,24.65,15.45,8.02,24.74,16.69
13.250,30.45,60.63,63.29,77.94,25.45,61.41,64.71,81.18,30.35,31.68,20.89,29.47,12.84,25.71,38.98,16.69
13.375,32.05,61.10,64.00,77.45,25.95,62.43,66.04,81.08,8.90,9.21,21.11,32.92,13.68,31.77,45.92,20.14
13.500,33.51,61.96,64.08,77.16,26.84,63.45,66.82,81.37,7.58,14.03,23.50,18.63,12.04,31.59,28.41,15.94
13.625,33.90,62.12,63.29,76.18,26.92,63.84,66.51,81.27,5.54,9.12,19.43,7.97,12.53,26.64,10.45,13.37
13.750,33.62,61.88,62.59,76.18,26.31,63.84,66.27,80.00,8.24,16.38,10.23,14.21,8.77,15.41,18.81,6.65
13.875,33.23,61.65,62.12,75.69,25.78,63.84,66.67,78.63,6.43,20.14,10.10,13.28,12.75,18.90,26.86,5.94
14.000,33.55,61.73,61.33,75.39,25.53,64.39,67.14,78.43,14.52,32.39,20.71,11.20,15.27,34.25,33.54,13.59
14.125,34.55,61.65,60.71,74.90,25.67,65.80,68.31,78.43,6.69,44.29,21.86,10.23,22.79,25.67,38.36,27.83
14.250,36.22,62.04,60.78,74.71,26.27,67.29,70.20,78.73,8.28,14.74,18.68,6.47,19.25,9.08,31.28,39.33
14.375,37.75,62.35,61.80,75.59,26.88,67.29,73.02,80.00,10.50,19.03,11.25,11.38,26.46,4.52,17.17,54.24
14.500,38.47,62.27,63.14,77.25,27.17,65.96,74.90,81.57,6.69,3.46,15.71,6.03,31.68,6.16,7.89,57.38
14.625,38.43,61.96,64.31,79.12,27.24,64.55,76.08,83.14,6.91,11.78,20.49,3.82,37.61,8.06,14.52,55.74
14.750,38.40,61.73,65.02,80.78,27.38,63.92,76.63,84.22,4.26,4.30,22.66,5.19,38.05,11.34,12.00,46.90
14.875,38.36,61.80,65.73,82.16,27.56,63.84,76.86,85.00,8.11,12.62,23.72,8.42,36.10,14.70,7.67,35.53
15.000,38.50,62.75,66.51,83.04,27.81,64.39,77.88,85.49,11.51,13.55,23.32,16.07,31.50,16.07,14.21,27.21
15.125,38.93,63.84,67.53,84.12,28.16,65.10,78.82,85.78,3.02,4.97,21.69,22.44,25.44,13.46,14.34,18.63
15.250,39.29,64.71,67.76,84.71,28.59,65.73,78.35,85.88,12.09,14.96,20.36,16.51,19.08,15.54,7.89,12.57
15.375,39.50,65.33,66.82,84.51,28.66,65.65,76.94,85.78,14.56,24.69,15.98,12.13,15.10,16.69,10.10,11.51
15.500,39.07,64.86,65.49,83.92,28.16,64.47,74.90,85.59,12.13,15.49,9.43,15.71,14.74,9.83,9.39,10.98
15.625,38.25,63.53,63.45,82.65,27.20,62.43,73.18,84.41,13.33,19.56,12.09,14.65,10.50,7.40,11.11,9.35
15.750,37.61,62.67,61.33,81.47,26.20,60.94,72.00,82.84,4.26,14.70,15.10,11.60,11.60,9.66,17.62,10.94
15.875,37.25,62.27,59.53,80.88,25.53,60.24,70.90,81.37,8.77,13.77,14.92,9.83,10.58,9.88,16.33,11.11
16.000,37.08,61.73,58.51,80.88,25.13,59.69,70.20,80.10,9.04,8.59,12.71,6.78,14.92,6.21,8.37,10.58
16.125,36.65,60.86,56.78,80.00,24.78,58.59,68.78,78.82,4.83,6.69,12.04,5.06,13.95,6.56,5.10,9.17
16.250,35.51,59.84,54.98,79.51,23.85,56.71,66.98,77.94,5.94,11.20,10.32,4.83,17.35,4.08,7.49,10.81
16.375,33.94,58.27,52.94,79.31,22.39,53.88,64.71,77.45,5.19,6.07,8.81,7.22,14.48,5.37,10.05,11.29
16.500,32.41,56.47,50.98,79.31,20.96,50.98,62.12,76.67,9.66,14.74,5.67,9.04,14.65,8.51,7.31,15.14
16.625,31.27,53.96,49.65,79.02,19.96,48.39,59.45,75.78,8.68,3.82,4.44,11.65,10.41,6.25,4.52,14.65
16.750,30.55,52.08,49.33,79.51,19.47,46.20,58.20,76.27,5.32,8.46,8.90,13.95,13.19,4.39,3.77,23.76
16.875,30.05,50.75,50.27,79.51,19.36,45.41,58.67,78.14,10.19,4.57,11.29,28.45,11.16,12.97,16.42,24.69
17.000,29.98,50.20,51.53,79.12,19.47,45.96,59.29,79.31,12.00,18.46,14.87,55.61,11.78,30.62,39.29,27.08
17.125,29.52,49.18,53.02,79.41,19.43,46.12,59.76,78.63,18.50,22.57,13.50,58.17,13.11,31.11,45.48,18.24
17.250,28.91,48.78,54.43,79.80,19.18,45.57,59.76,78.53,5.94,13.64,13.50,33.14,26.95,25.58,30.44,21.42
17.375,28.02,48.78,55.92,80.20,18.89,45.49,59.45,78.24,3.46,16.11,27.83,12.71,33.05,28.76,13.90,21.38
17.500,26.81,48.86,56.39,79.80,18.79,46.90,58.35,77.35,10.27,12.09,36.72,16.07,33.54,34.42,12.22,25.53
17.625,26.20,49.65,56.71,79.31,18.89,49.02,57.33,76.47,14.52,15.27,27.13,10.98,23.01,27.35,8.73,18.46
17.750,26.13,50.12,56.86,78.63,19.32,50.59,56.47,75.49,14.96,9.43,17.44,7.67,21.15,15.05,9.92,16.95
17.875,26.10,49.65,56.63,78.04,19.71,51.06,56.39,75.10,8.24,7.18,14.96,7.58,20.18,9.17,14.56,14.39
18.000,26.06,48.78,55.76,77.65,20.18,50.27,56.47,74.61,6.25,7.97,11.03,8.02,22.35,6.16,19.25,17.04
18.125,25.67,47.53,54.12,77.55,20.25,49.02,56.00,74.12,4.70,4.75,8.81,3.37,20.93,7.89,14.34,13.37
18.250,25.10,45.88,52.31,77.35,19.96,47.61,55.14,74.51,5.01,3.02,6.74,3.46,17.13,7.80,8.11,13.46
18.375,24.21,44.00,51.53,77.25,19.57,46.35,55.14,74.90,4.26,2.27,4.30,6.34,18.41,6.96,14.21,11.82
18.500,23.28,42.43,51.61,77.84,19.54,46.35,56.47,75.29,8.46,5.94,7.49,13.55,20.85,9.74,29.60,14.12
18.625,22.42,41.57,52.24,79.22,20.18,48.00,58.43,75.98,17.88,7.58,7.31,12.57,25.80,26.33,41.01,15.67
18.750,21.71,40.71,52.63,81.57,21.32,50.51,59.69,76.67,15.54,3.02,4.22,6.60,29.03,32.17,37.61,19.47
18.875,21.07,39.76,52.31,83.33,22.35,52.63,60.08,76.96,6.87,6.03,6.52,6.60,27.97,23.10,23.41,17.93
19.000,20.53,38.98,52.55,84.02,22.92,53.65,60.08,77.55,11.51,6.47,6.12,10.27,23.63,12.22,8.24,16.73
19.125,20.21,38.51,53.10,84.12,23.21,53.73,59.92,78.14,9.92,10.41,4.30,16.95,16.16,9.39,5.19,10.01
19.250,20.00,37.96,54.75,84.41,23.46,53.80,59.76,78.82,10.94,4.13,5.72,19.74,9.96,10.01,6.07,9.43
19.375,19.96,37.73,56.39,84.12,23.71,54.04,59.61,78.92,6.16,3.02,7.18,15.76,6.56,8.64,3.20,7.27
19.500,19.86,37.65,57.25,83.82,23.92,54.59,59.69,78.43,11.96,11.87,7.22,10.05,5.81,5.81,1.92,6.21
19.625,19.82,37.88,57.57,83.82,23.96,55.22,60.31,77.94,6.12,5.76,7.05,6.69,8.51,2.67,5.81,6.21
19.750,19.68,39.22,57.33,83.33,23.92,56.16,61.18,77.25,12.93,10.05,14.70,6.96,11.96,11.25,10.72,7.53
19.875,19.68,40.78,56.55,81.86,24.10,57.49,61.02,75.59,7.05,8.06,23.76,5.90,12.40,21.29,8.24,10.05
20.000,19.43,41.73,54.75,80.59,24.31,57.88,59.37,73.63,19.47,13.95,20.36,5.23,11.16,21.07,7.22,12.26
20.125,18.97,42.27,52.47,78.92,24.39,57.02,57.41,71.96,7.58,7.18,12.53,9.21,9.66,17.53,9.88,11.78
20.250,18.11,42.75,50.90,77.16,24.42,56.08,55.69,70.59,9.79,6.07,18.19,16.11,10.72,24.43,14.87,12.26
20.375,17.15,42.67,49.49,76.18,24.21,55.37,54.04,68.92,5.19,5.28,17.04,17.22,8.77,20.80,18.06,9.57
20.500,16.51,41.49,47.84,75.98,23.96,54.67,52.94,68.73,7.62,8.28,4.61,14.65,17.09,5.63,19.52,19.43
20.625,16.08,40.24,46.98,76.27,23.89,53.41,53.41,69.41,4.30,2.84,15.36,12.49,23.63,13.55,18.37,26.37
20.750,15.86,39.53,46.98,76.86,23.60,52.31,54.35,70.29,8.73,6.52,19.30,8.15,38.40,17.84,12.13,40.84
20.875,15.65,39.22,47.45,77.55,23.21,51.61,54.75,71.08,6.43,4.66,13.68,9.43,39.33,14.30,4.83,43.27
21.000,15.37,39.14,48.39,78.14,22.78,51.22,54.20,71.86,11.87,10.14,8.15,12.80,33.27,8.99,4.26,37.74
21.125,15.08,38.59,49.25,78.04,22.46,51.22,52.94,72.06,5.32,2.58,5.14,16.20,19.83,2.71,4.22,27.66
21.250,15.01,38.20,49.57,77.35,22.42,51.06,51.84,71.57,8.81,4.70,2.76,13.41,8.81,3.68,6.87,13.11
21.375,15.15,37.80,49.25,76.27,22.50,50.67,51.22,70.00,4.61,7.22,7.00,7.67,7.09,5.14,7.53,8.86
21.500,15.44,38.27,49.02,75.39,22.50,50.82,50.98,68.14,4.35,6.12,10.50,10.63,7.58,7.27,14.70,4.88
21.625,16.04,39.69,48.94,73.14,22.14,50.43,50.59,66.37,4.26,8.20,21.07,19.16,6.47,13.64,24.56,5.72
21.750,17.36,41.65,49.57,71.37,21.32,49.18,50.51,65.59,10.19,8.42,26.55,24.69,10.32,12.75,35.71,11.34
21.875,19.00,43.84,51.06,70.69,20.25,46.82,50.67,66.18,8.24,27.88,20.71,29.69,15.14,6.43,45.92,17.57
22.000,20.64,45.88,53.10,70.00,19.25,44.55,50.98,67.16,6.82,2.36,20.31,30.13,19.12,10.41,41.94,21.51
22.125,21.53,47.92,54.98,69.90,18.89,43.84,52.24,67.94,10.27,7.18,21.73,23.63,19.39,14.12,25.84,21.24
22.250,21.60,49.73,56.08,69.71,19.11,44.78,53.96,67.94,12.44,4.88,18.63,20.27,16.29,16.82,25.05,18.06
22.375,21.43,50.67,56.00,69.41,19.29,46.04,55.76,67.84,8.55,3.20,18.94,22.97,17.97,20.93,33.72,20.09
22.500,21.32,51.29,56.24,70.59,19.47,46.98,57.49,69.22,9.26,7.89,14.17,20.71,23.15,17.13,32.03,23.15
22.625,21.32,51.29,56.63,71.67,19.79,47.29,59.29,70.88,13.06,7.93,11.11,17.09,27.74,10.54,31.15,28.67
22.750,21.25,51.06,57.10,72.84,20.18,47.14,60.55,72.75,6.52,3.73,9.57,14.56,33.36,9.57,21.64,34.25
22.875,21.25,50.27,57.33,74.22,20.29,46.27,60.71,74.61,4.30,5.41,9.43,16.86,30.18,11.03,8.20,30.62
23.000,21.46,49.18,57.57,75.69,20.39,44.86,59.92,75.78,3.24,3.60,12.57,11.16,28.67,13.33,7.62,26.20
23.125,21.89,47.84,57.73,78.04,20.78,43.84,60.39,77.35,28.76,18.99,9.12,8.37,26.95,5.41,15.10,19.39
23.250,22.21,46.20,57.96,80.59,21.50,43.84,61.57,78.92,6.12,6.82,2.71,11.60,40.04,17.35,22.08,28.63
23.375,22.32,44.47,57.33,82.16,22.92,44.47,62.67,80.59,41.37,13.02,5.85,10.58,46.28,24.69,25.58,31.68
23.500,22.46,43.37,56.24,83.24,24.49,45.02,62.90,81.47,9.26,9.88,13.15,7.71,55.03,11.16,19.65,41.41
23.625,22.53,43.22,54.98,82.94,25.92,45.73,62.59,81.08,3.60,9.66,19.43,6.16,42.30,12.88,5.50,31.50
23.750,22.67,43.45,53.73,82.06,26.56,46.04,61.10,80.29,3.42,9.88,29.16,10.10,34.78,27.92,10.76,30.84
23.875,23.07,43.69,53.41,81.18,26.70,46.43,60.47,79.41,12.71,9.88,30.71,14.17,23.15,29.34,14.21,19.96
24.000,23.53,44.08,54.04,79.90,26.67,47.06,61.33,78.43,7.36,5.81,26.95,20.76,15.05,25.98,14.43,16.60
24.125,23.78,45.18,54.90,78.73,26.45,47.92,63.22,77.65,5.14,5.72,20.09,33.54,11.96,17.00,29.96,12.57
24.250,24.14,46.35,56.24,78.14,26.38,48.63,65.57,77.35,7.62,20.31,12.09,39.02,15.71,9.88,40.17,16.95
24.375,25.03,47.84,58.12,78.53,26.49,49.02,67.76,78.43,11.65,17.35,15.94,32.61,19.52,6.56,24.43,21.73
24.500,26.88,50.59,60.71,80.10,27.06,50.12,69.73,80.39,11.20,40.57,33.01,21.15,24.25,15.58,18.37,24.56
24.625,29.09,53.33,62.67,81.86,28.31,51.69,71.61,82.75,21.95,24.43,37.25,13.50,20.58,21.38,49.02,21.73
24.750,30.98,54.98,63.22,83.24,29.70,52.94,72.78,84.90,7.67,22.00,20.14,19.65,15.67,19.78,54.81,19.92
24.875,31.73,55.61,63.53,84.22,30.73,53.57,73.02,85.88,4.44,12.44,12.31,24.96,10.72,9.52,29.38,23.41
25.000,31.12,54.90,63.69,84.31,31.09,53.96,72.55,86.08,7.80,9.26,10.72,23.81,9.12,3.37,17.66,23.72
25.125,29.80,53.88,63.22,83.73,31.12,54.12,71.45,85.39,4.35,5.01,4.79,17.97,7.13,8.51,16.82,18.59
25.250,28.88,52.55,62.67,83.53,30.91,53.65,70.27,84.12,4.88,3.24,5.41,24.25,6.43,9.52,20.85,9.74
25.375,28.66,51.61,62.67,83.92,30.52,52.47,69.41,83.82,6.03,3.73,13.11,17.22,8.86,6.65,13.95,8.02
25.500,29.02,51.29,62.82,84.90,30.27,51.37,69.02,85.20,9.35,12.71,14.92,11.42,15.01,10.54,8.20,12.31
25.625,30.23,52.47,63.22,84.80,30.66,51.14,69.18,85.29,9.39,6.91,20.67,23.15,26.64,13.90,28.10,23.45
25.750,32.19,54.35,64.16,84.51,31.62,52.24,69.88,85.29,17.66,39.69,16.25,27.35,27.61,23.76,36.59,22.88
25.875,34.33,56.24,64.55,83.63,33.01,54.43,70.75,85.10,13.19,11.82,6.21,18.50,35.09,32.92,30.13,26.77
26.000,35.97,58.12,65.02,82.84,34.37,56.71,71.92,85.00,7.58,10.27,23.85,22.26,25.40,31.19,24.38,18.68
26.125,36.40,59.53,66.20,82.55,34.94,58.35,73.88,85.59,8.24,10.58,27.08,26.68,24.03,25.36,10.23,19.34
26.250,36.29,61.02,67.22,80.98,34.55,59.61,74.51,84.71,12.31,6.12,13.99,16.78,12.49,10.94,9.30,14.96
26.375,36.11,62.59,67.92,79.12,33.33,59.53,73.88,83.73,10.85,18.06,7.22,5.67,10.14,9.48,18.37,16.51
