TIME,PIP BETA R,PIP ALPHA R,PIP THETA R,PIP DELTA R,PIP BETA L,PIP ALPHA L,PIP THETA L,PIP DELTA L,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
2.250,===,===,===,===,===,===,===,===,1.83,32.79,29.65,39.24,31.55,11.16,16.11,29.96
2.375,===,===,===,===,===,===,===,===,23.94,5.23,16.47,20.62,38.01,18.19,30.44,28.76
2.500,===,===,===,===,===,===,===,===,12.62,7.58,6.65,23.63,37.34,22.79,33.18,36.94
2.625,===,===,===,===,===,===,===,===,18.15,13.50,17.22,33.10,29.47,32.39,20.98,30.66
2.750,===,===,===,===,===,===,===,===,11.38,16.20,18.99,27.70,21.51,37.92,10.72,28.14
2.875,===,===,===,===,===,===,===,===,36.77,9.92,15.36,31.37,24.29,29.16,19.08,21.64
3.000,===,===,===,===,===,===,===,===,12.18,17.22,7.58,24.29,33.54,18.01,24.25,24.03
3.125,===,===,===,===,===,===,===,===,13.95,4.57,9.88,20.98,36.94,20.71,31.50,23.01
3.250,===,===,===,===,===,===,===,===,17.13,15.36,23.28,32.79,30.09,32.48,43.05,32.48
3.375,===,===,===,===,===,===,===,===,24.52,12.09,28.72,40.70,27.48,34.33,46.76,29.16
3.500,===,===,===,===,===,===,===,===,6.43,16.73,22.92,42.65,25.22,19.92,35.93,39.29
3.625,===,===,===,===,===,===,===,===,8.42,16.33,9.70,22.48,37.83,8.11,15.45,27.48
3.750,===,===,===,===,===,===,===,===,3.86,10.58,3.77,7.18,37.56,3.46,8.95,20.18
3.875,===,===,===,===,===,===,===,===,2.89,9.66,5.94,9.74,30.04,2.14,6.29,8.59
4.000,===,===,===,===,===,===,===,===,1.56,13.11,9.43,7.27,14.17,2.05,5.90,9.04
4.125,38.97,58.27,73.80,93.24,60.78,60.78,71.45,85.49,6.12,3.20,10.85,4.30,8.99,5.10,5.85,8.81
4.250,37.65,57.02,72.86,92.25,59.92,59.92,70.51,84.80,6.52,7.27,7.18,9.92,7.97,10.94,10.36,13.59
4.375,35.79,54.82,71.22,90.00,59.76,59.76,69.57,84.12,20.85,2.84,3.51,13.55,7.71,17.22,15.85,22.97
4.500,33.80,51.76,68.94,87.75,59.92,59.92,68.71,84.41,16.95,7.44,2.98,14.43,4.79,20.98,15.80,46.72
4.625,32.16,49.33,67.14,85.88,60.31,60.31,68.55,84.80,16.78,10.36,3.68,7.71,5.23,27.57,23.63,50.88
4.750,31.02,48.31,66.43,85.00,60.86,60.86,69.02,85.29,2.67,9.39,5.19,8.20,7.58,25.05,26.90,59.77
4.875,30.66,48.24,66.59,84.90,60.71,60.71,70.20,86.27,3.02,17.93,5.67,18.32,11.38,13.33,32.96,40.57
5.000,31.02,48.55,66.67,84.41,59.22,59.22,71.37,86.27,8.68,16.91,9.57,16.69,13.50,5.81,34.20,33.94
5.125,31.19,48.31,65.25,82.45,57.49,57.49,72.55,85.78,7.44,16.55,13.81,15.89,14.56,9.08,19.25,17.17
5.250,30.87,47.69,64.08,81.86,56.78,56.78,73.57,85.59,9.79,14.39,10.63,22.30,15.49,8.02,14.65,17.35
5.375,30.23,46.27,62.90,81.57,57.02,57.02,73.65,84.41,15.67,8.06,3.29,22.35,22.39,14.83,28.63,13.77
5.500,29.63,44.71,62.20,81.67,57.02,57.02,72.94,82.84,8.73,18.46,7.09,18.01,32.08,12.13,27.92,16.33
5.625,29.41,43.69,61.57,81.67,56.63,56.63,72.24,82.75,15.32,16.25,9.79,7.97,38.40,7.80,13.41,14.61
5.750,29.63,43.22,60.71,81.67,55.69,55.69,71.06,82.45,6.16,13.72,13.77,5.28,42.87,10.63,6.25,20.54
5.875,29.70,43.37,60.31,81.67,53.96,53.96,70.20,82.94,6.16,13.95,22.08,10.54,41.68,3.37,8.37,19.03
6.000,29.80,43.61,60.00,81.86,52.63,52.63,70.27,83.43,10.14,10.72,23.41,13.68,36.06,13.99,13.02,31.86
6.125,30.52,44.24,59.22,80.69,52.55,52.55,70.75,84.12,12.84,26.20,18.46,15.23,25.80,24.07,17.57,39.20
6.250,31.16,45.10,59.92,79.71,53.02,53.02,71.22,85.00,21.46,4.26,12.62,18.50,12.04,27.79,27.79,55.43
6.375,31.37,44.63,59.61,78.63,52.31,52.31,71.37,85.69,8.20,10.32,8.81,16.16,8.86,20.71,33.72,70.47
6.500,30.45,42.98,58.90,77.94,50.59,50.59,70.59,85.39,8.42,8.06,6.03,8.28,8.24,7.53,24.38,67.15
6.625,28.95,40.86,57.41,76.96,48.78,48.78,70.27,85.29,18.59,1.96,4.48,9.21,10.23,9.79,22.22,66.18
6.750,27.27,38.82,55.61,75.29,48.63,48.63,70.35,85.29,14.26,3.15,2.49,6.07,8.99,20.45,45.48,37.30
6.875,25.70,37.02,53.18,73.04,50.27,50.27,71.61,85.78,20.62,1.87,3.02,3.64,8.24,23.76,56.36,24.25
7.000,24.49,35.84,52.39,71.76,52.94,52.94,74.59,87.06,7.36,3.15,3.11,4.97,11.60,14.96,40.97,15.49
7.125,23.89,35.45,53.33,72.35,54.90,54.90,77.88,88.53,6.69,8.68,4.75,13.64,13.95,4.97,11.34,16.38
7.250,23.78,36.00,54.98,72.94,55.45,55.45,79.14,89.31,1.87,4.39,9.88,23.19,20.76,2.58,2.93,18.41
7.375,24.14,36.78,56.47,73.53,54.51,54.51,78.27,88.24,3.37,17.40,11.34,27.13,23.15,2.14,4.08,14.26
7.500,24.49,37.65,58.67,75.59,53.10,53.10,77.80,88.73,4.22,3.51,6.21,34.51,27.70,4.48,14.12,14.70
7.625,24.71,38.51,60.94,77.94,51.69,51.69,77.57,88.73,10.72,15.18,4.30,46.59,31.33,9.70,25.44,20.93
7.750,24.96,38.27,62.35,80.00,50.43,50.43,76.86,88.73,5.50,9.74,1.78,45.04,25.89,15.76,23.23,22.53
7.875,25.88,38.51,63.37,80.78,49.49,49.49,76.00,88.63,7.80,9.57,6.29,29.12,25.89,18.01,13.19,20.09
8.000,27.31,39.61,64.08,81.57,48.71,48.71,74.67,88.33,3.24,36.24,13.59,9.30,19.74,14.52,5.10,13.95
8.125,28.91,40.94,64.31,82.65,47.92,47.92,72.78,88.14,7.31,20.00,23.76,6.38,32.43,7.71,9.74,12.57
8.250,30.02,41.57,65.18,84.51,47.14,47.14,71.37,87.75,2.93,12.53,25.18,21.02,40.17,7.93,19.21,14.74
8.375,30.62,42.43,66.20,85.39,46.51,46.51,70.67,87.35,8.37,8.64,14.34,31.15,44.46,6.25,28.36,19.78
8.500,30.77,44.08,66.82,85.78,46.27,46.27,70.82,88.14,2.67,10.41,15.18,35.13,42.47,11.07,36.99,25.09
8.625,31.66,46.43,67.61,85.78,46.51,46.51,70.82,88.43,7.27,18.94,34.03,42.34,30.53,17.53,51.89,28.10
8.750,33.08,48.47,68.71,85.29,46.82,46.82,71.29,88.53,11.42,30.44,33.54,38.32,29.60,19.70,43.31,36.86
8.875,34.51,49.49,69.41,85.10,47.76,47.76,72.39,88.73,9.96,9.43,21.42,25.40,20.14,14.70,15.85,31.11
9.000,35.61,49.57,69.18,84.71,48.47,48.47,73.57,88.82,25.75,14.79,20.23,27.97,22.75,9.66,23.59,35.93
9.125,35.90,49.80,69.65,84.61,49.18,49.18,75.06,89.61,25.71,23.23,30.44,39.20,18.10,15.94,36.90,26.20
9.250,36.04,50.27,70.59,85.69,48.94,48.94,76.08,89.71,10.98,10.01,23.01,40.97,20.40,13.95,31.73,36.68
9.375,36.43,50.67,71.69,86.67,47.76,47.76,76.39,89.71,8.99,37.39,12.26,34.87,15.05,6.69,13.86,30.62
9.500,37.11,51.37,72.71,86.47,46.04,46.04,75.06,89.31,3.55,12.40,20.89,42.03,13.33,3.29,2.62,30.49
9.625,38.15,53.33,74.12,86.27,44.86,44.86,73.49,88.73,3.15,29.07,23.99,22.26,8.64,6.16,6.07,20.67
9.750,39.75,55.69,75.61,86.76,44.24,44.24,71.61,87.94,4.04,13.95,11.03,15.45,8.11,9.21,13.06,18.15
9.875,41.39,58.12,77.80,88.24,42.82,42.82,69.33,87.06,5.01,16.73,13.37,23.72,8.24,7.27,11.65,16.86
10.000,42.78,60.55,80.08,89.51,40.71,40.71,66.75,86.18,1.65,12.97,16.95,11.42,10.76,1.69,5.32,13.95
10.125,44.35,62.51,81.18,90.00,37.96,37.96,63.53,85.10,2.58,12.75,16.20,7.40,9.61,2.58,3.99,13.24
10.250,46.84,64.31,81.57,90.29,35.76,35.76,59.92,83.82,2.14,22.08,19.12,13.06,11.38,2.40,2.45,11.82
10.375,49.48,66.12,81.96,90.20,34.90,34.90,57.96,82.75,2.00,38.18,26.68,25.80,18.77,1.30,2.00,9.48
10.500,51.52,67.45,82.75,90.59,34.51,34.51,56.63,81.76,1.12,24.74,19.25,28.94,25.36,1.56,1.52,6.43
10.625,52.83,68.24,82.67,91.08,33.96,33.96,54.35,79.51,1.92,28.50,6.78,17.84,25.62,2.14,2.00,3.99
10.750,53.44,68.86,81.57,90.88,32.78,32.78,51.45,76.86,5.23,19.61,11.03,8.81,18.90,3.07,2.45,3.64
10.875,53.94,69.96,79.76,89.90,31.45,31.45,48.86,74.51,2.89,10.19,8.55,3.86,12.44,3.02,3.60,4.97
11.000,53.62,70.27,78.04,90.00,30.20,30.20,47.22,72.75,3.95,8.81,7.97,6.91,11.03,4.48,7.89,7.49
11.125,52.48,69.41,76.63,89.51,29.96,29.96,46.98,71.76,11.03,7.58,13.15,14.74,12.22,13.24,14.74,9.57
11.250,51.48,68.08,76.24,88.33,30.82,30.82,47.37,71.67,11.38,26.73,13.59,14.34,10.89,17.13,13.95,12.00
11.375,50.87,66.90,74.98,86.18,32.47,32.47,47.84,72.16,7.62,6.65,12.04,7.80,8.06,12.09,13.86,15.63
11.500,50.52,65.25,73.10,84.90,33.10,33.10,47.92,71.57,6.43,12.35,6.07,10.76,10.27,7.27,23.59,18.81
11.625,50.45,63.22,71.84,83.63,32.24,32.24,47.45,71.27,13.06,12.57,7.97,18.59,11.16,10.81,25.62,16.11
11.750,49.77,61.02,71.06,82.75,31.14,31.14,46.90,71.96,17.04,24.56,8.33,32.74,18.72,11.25,28.36,17.93
11.875,48.73,58.98,70.59,82.94,29.88,29.88,46.04,72.06,19.52,14.21,4.17,38.93,18.55,9.61,28.81,21.20
12.000,47.70,57.41,71.14,83.04,28.94,28.94,45.49,72.06,13.15,11.38,7.05,28.01,26.99,8.33,26.24,35.93
12.125,46.88,56.24,71.92,83.14,28.63,28.63,46.20,72.35,35.71,5.76,8.99,20.49,26.20,9.30,42.47,36.24
12.250,46.63,54.43,71.29,81.86,28.16,28.16,46.27,72.35,21.69,16.86,6.82,20.89,25.09,12.88,54.86,35.53
12.375,46.17,52.39,69.96,79.90,27.84,27.84,46.35,72.35,9.17,3.95,10.76,16.55,19.65,13.33,43.53,28.05
12.500,45.70,51.29,68.63,78.63,28.00,28.00,46.82,72.35,11.07,13.77,15.01,6.43,14.70,6.29,22.13,25.27
12.625,45.70,50.67,67.29,78.63,28.86,28.86,47.76,72.65,5.59,19.83,13.81,9.66,13.02,12.13,9.48,20.27
12.750,46.06,49.88,66.35,77.94,30.43,30.43,48.24,72.94,13.81,20.23,17.31,10.89,12.44,13.19,3.99,12.44
12.875,46.31,49.57,66.20,77.25,31.37,31.37,48.16,72.35,9.04,21.91,22.00,19.70,11.82,4.08,7.53,9.17
13.000,46.31,49.73,66.20,76.86,32.16,32.16,49.02,72.75,8.73,27.83,18.24,25.49,14.21,4.39,7.27,12.09
13.125,46.70,49.88,66.75,77.16,33.96,33.96,51.37,74.02,18.77,34.20,21.42,13.99,19.92,16.16,16.55,26.64
13.250,47.66,51.29,67.76,77.84,36.94,36.94,54.67,75.20,20.49,33.89,29.91,9.79,24.16,29.60,41.06,33.58
13.375,48.24,52.24,68.55,78.04,40.24,40.24,58.04,75.88,27.97,58.04,18.28,14.34,28.36,32.34,46.10,45.08
13.500,48.66,52.94,68.71,77.75,43.61,43.61,61.25,77.25,15.01,5.90,32.83,29.65,31.86,35.66,34.91,48.31
13.625,48.66,53.57,68.71,77.75,47.06,47.06,64.24,79.80,26.73,23.76,34.38,33.18,33.41,34.11,30.04,49.86
13.750,48.41,54.59,68.78,77.35,50.35,50.35,66.90,82.55,9.79,7.58,18.41,24.34,35.22,12.44,24.78,49.02
13.875,48.34,55.22,69.49,77.25,53.49,53.49,69.80,85.10,25.14,12.57,17.48,18.19,35.48,11.82,25.71,47.21
14.000,48.66,56.94,71.22,78.04,56.31,56.31,72.47,87.25,23.59,16.60,26.55,32.17,30.04,23.06,31.15,43.76
14.125,49.52,58.98,72.86,78.33,59.29,59.29,74.75,88.82,27.52,23.59,19.92,42.34,30.71,37.70,33.58,43.58
14.250,50.45,60.78,74.43,78.73,61.57,61.57,76.55,90.20,21.02,28.76,6.34,40.57,27.88,36.15,37.92,33.94
14.375,50.77,61.80,76.16,79.61,63.22,63.22,78.12,91.18,13.37,13.06,8.28,28.45,52.87,17.40,26.20,31.50
14.500,50.41,62.43,77.73,81.86,63.53,63.53,78.51,91.76,9.52,16.86,6.69,14.74,56.85,4.52,11.73,23.06
14.625,50.12,63.22,79.14,82.94,63.06,63.06,78.04,93.04,6.21,7.44,14.65,16.60,61.71,5.90,14.30,16.69
14.750,50.05,63.61,79.69,83.33,63.69,63.69,78.43,93.24,13.28,19.30,12.84,33.23,43.98,16.38,31.24,20.40
14.875,50.20,63.76,80.24,83.92,64.94,64.94,79.53,93.92,3.86,9.43,10.10,40.88,30.22,18.81,34.56,25.53
15.000,50.41,64.16,80.39,82.94,66.12,66.12,80.39,94.02,4.88,10.19,6.91,32.26,16.55,9.35,19.78,41.68
15.125,50.94,65.49,80.47,82.75,66.59,66.59,81.25,93.73,9.83,12.88,20.31,18.99,12.44,6.56,28.10,49.64
15.250,52.01,67.22,79.92,82.55,66.51,66.51,81.49,93.33,12.53,32.65,31.06,7.97,17.17,7.27,31.59,56.45
15.375,53.12,68.86,79.76,83.04,65.80,65.80,80.94,93.33,5.10,12.04,21.69,5.90,22.57,6.34,27.13,53.71
15.500,53.62,70.20,80.08,83.92,64.55,64.55,80.24,93.33,5.94,26.06,12.84,9.52,23.94,4.22,19.56,53.66
15.625,53.80,70.90,80.86,85.49,62.90,62.90,78.90,93.14,3.15,16.16,14.03,19.65,29.43,2.49,7.44,43.49
15.750,53.90,71.14,82.04,86.76,61.33,61.33,76.71,92.25,2.18,22.30,10.10,29.96,45.79,3.07,2.67,32.74
15.875,53.94,71.22,82.75,88.24,59.22,59.22,75.22,91.57,2.18,9.66,14.39,32.52,53.26,1.69,2.58,14.34
16.000,53.26,69.96,82.67,89.41,57.10,57.10,73.49,90.49,1.30,10.14,12.62,19.96,51.14,1.52,1.38,7.36
16.125,52.37,68.39,81.96,89.90,55.06,55.06,70.82,88.14,1.43,7.89,6.25,10.54,36.28,1.65,1.87,3.55
16.250,51.48,66.67,81.41,89.80,52.47,52.47,67.14,85.49,3.77,12.44,8.33,24.65,19.25,2.36,1.65,2.84
16.375,50.02,64.63,81.88,88.63,49.88,49.88,63.76,82.94,11.69,6.60,9.70,35.71,10.05,3.73,4.88,2.84
16.500,47.99,63.37,82.27,87.55,48.24,48.24,61.02,81.08,10.72,6.96,12.71,29.34,3.46,12.49,9.26,3.95
16.625,45.99,62.43,82.51,87.45,47.22,47.22,59.37,80.00,27.88,17.44,18.15,19.52,5.14,19.16,10.45,6.03
16.750,44.67,61.41,82.75,86.76,46.12,46.12,58.35,79.02,7.58,16.73,17.22,26.90,7.13,17.97,14.65,8.33
16.875,44.31,60.00,82.75,86.18,44.78,44.78,57.57,78.14,10.54,14.43,13.02,19.03,9.26,9.88,20.31,8.59
17.000,43.99,59.53,81.96,85.39,43.29,43.29,57.10,76.96,6.56,8.28,10.41,6.96,8.73,2.53,19.08,10.05
17.125,42.92,57.73,80.47,84.12,41.33,41.33,56.24,74.71,6.12,5.81,7.00,11.16,10.85,3.60,14.87,8.15
17.250,41.32,55.61,80.39,84.41,38.43,38.43,55.29,73.82,5.28,9.88,5.28,21.60,17.97,7.00,14.39,10.58
17.375,40.14,54.27,80.31,84.41,35.84,35.84,54.82,73.82,5.10,5.94,11.82,38.98,24.47,10.63,23.37,14.26
17.500,39.86,54.12,80.16,84.61,33.65,33.65,54.51,73.92,5.19,10.76,15.58,39.51,28.72,11.60,27.79,17.93
17.625,40.57,54.75,80.39,83.43,32.16,32.16,54.43,73.73,2.40,27.26,20.89,18.94,26.86,6.74,15.41,20.62
17.750,41.43,55.76,80.24,82.06,31.61,31.61,53.96,72.06,3.86,14.83,20.93,13.02,26.11,4.92,5.45,16.33
17.875,41.57,56.78,81.25,82.75,30.12,30.12,51.92,70.20,4.22,21.11,16.91,27.17,21.77,3.68,4.75,13.90
18.000,41.25,57.65,81.65,82.45,28.71,28.71,50.98,69.12,5.45,21.73,4.92,36.94,21.91,5.45,18.72,11.20
18.125,41.07,57.73,81.73,83.33,28.55,28.55,50.75,68.53,13.41,18.32,9.52,25.27,17.97,14.03,26.86,13.28
18.250,40.43,56.86,81.41,83.63,29.57,29.57,50.35,68.73,30.31,8.42,14.43,5.81,27.92,21.46,22.84,21.64
18.375,39.57,56.08,81.73,83.73,30.98,30.98,49.96,69.02,9.70,10.19,16.91,10.63,29.82,22.92,9.52,30.80
18.500,39.00,55.92,83.37,84.71,32.47,32.47,50.51,69.02,19.87,8.95,17.13,30.84,41.37,23.41,16.42,30.31
18.625,39.07,56.31,84.78,85.49,34.82,34.82,51.22,68.73,16.69,22.57,18.10,47.60,41.23,33.32,33.67,32.70
18.750,39.18,57.25,85.57,85.20,37.57,37.57,52.24,68.82,25.05,14.39,29.60,41.10,40.84,35.79,22.75,27.39
18.875,38.61,58.20,85.33,84.61,40.55,40.55,54.59,69.80,16.16,3.15,26.90,19.21,38.05,30.84,18.55,43.18
19.000,37.58,58.51,84.16,83.92,43.37,43.37,57.88,71.47,14.61,5.90,13.55,5.59,28.63,21.24,29.29,47.91
19.125,36.47,58.12,81.88,83.14,45.73,45.73,61.25,74.02,5.19,4.44,10.58,2.18,28.14,9.30,21.82,50.26
19.250,36.11,57.88,79.84,81.96,47.22,47.22,63.69,76.67,3.15,7.31,7.97,2.67,19.08,4.57,11.20,41.10
19.375,36.04,58.04,77.80,80.78,48.00,48.00,65.57,78.33,3.02,5.23,3.60,4.39,19.39,5.23,7.49,27.57
19.500,36.04,57.88,75.92,81.37,48.71,48.71,67.76,79.90,2.62,12.09,5.50,8.59,17.88,9.30,17.22,19.52
19.625,36.11,57.25,74.12,81.76,49.25,49.25,70.12,81.08,5.23,14.56,13.11,14.48,19.43,18.01,24.60,12.31
19.750,35.72,56.24,72.94,81.37,49.57,49.57,71.84,82.25,5.94,7.40,12.88,18.46,25.58,18.81,20.23,12.35
19.875,35.01,54.82,72.00,82.35,49.41,49.41,72.39,82.84,5.50,8.20,9.30,22.84,20.85,10.23,8.55,17.48
20.000,34.30,53.73,71.69,82.84,48.55,48.55,71.45,82.94,2.49,13.77,7.22,19.74,16.47,2.71,4.39,17.53
20.125,34.08,52.94,72.24,83.43,47.53,47.53,70.20,83.24,4.66,7.93,4.97,11.16,9.12,2.49,5.28,15.89
20.250,34.37,52.55,73.57,84.31,46.90,46.90,69.49,84.02,4.83,8.51,6.87,20.31,7.93,3.60,10.85,9.17
20.375,34.55,52.39,73.10,83.82,46.82,46.82,68.31,83.24,9.17,12.09,7.53,28.01,9.79,3.24,15.23,7.71
20.500,34.80,51.92,71.76,82.84,46.59,46.59,67.14,81.67,13.64,9.61,16.02,30.88,10.14,8.64,15.41,9.74
20.625,34.87,51.53,70.90,82.65,47.37,47.37,66.90,80.59,14.30,9.74,20.23,43.22,14.17,16.82,29.25,12.62
20.750,35.01,51.22,70.35,82.84,49.10,49.10,67.45,80.10,47.87,32.88,25.80,47.07,31.42,19.34,36.99,13.28
20.875,35.58,50.90,70.75,84.02,51.22,51.22,68.63,80.98,11.03,8.42,25.62,36.55,45.79,9.52,37.65,11.29
21.000,36.29,50.27,69.96,84.31,53.10,53.10,70.59,82.55,45.79,8.68,22.97,27.92,57.73,4.39,28.54,10.72
21.125,36.22,49.57,69.10,85.00,53.57,53.57,70.59,83.63,6.56,5.45,19.74,12.35,60.12,4.61,14.34,14.87
21.250,35.33,49.41,68.00,85.10,52.86,52.86,69.57,84.12,8.64,11.47,17.79,6.34,54.99,11.07,16.95,16.47
21.375,34.47,49.33,67.37,84.51,52.39,52.39,69.25,83.63,13.99,12.44,12.35,14.17,45.97,20.98,30.31,15.94
21.500,33.83,48.86,66.98,84.31,52.63,52.63,69.33,82.84,19.47,7.09,6.82,7.13,32.39,28.89,52.87,13.64
21.625,32.80,47.53,65.80,83.63,53.57,53.57,69.65,82.84,15.10,5.63,7.71,8.28,21.60,12.18,62.11,16.16
21.750,31.66,46.43,65.18,82.35,53.88,53.88,69.96,83.14,11.20,6.82,9.92,22.70,15.45,25.36,48.13,30.84
21.875,31.41,46.12,65.25,80.98,54.51,54.51,70.27,83.04,37.48,22.26,24.16,36.28,10.19,39.91,34.38,38.05
22.000,32.01,46.35,65.73,80.49,55.45,55.45,70.51,82.75,13.64,25.00,21.91,45.66,7.62,24.16,19.52,51.19
22.125,33.40,46.98,66.90,80.88,56.00,56.00,70.35,82.75,16.69,8.68,11.78,39.02,9.83,5.54,23.01,48.58
22.250,35.51,49.18,69.41,81.57,55.61,55.61,70.35,82.65,3.46,43.76,30.62,28.41,16.33,5.41,26.06,45.52
22.375,37.65,51.84,72.00,82.45,54.90,54.90,70.98,82.55,2.22,11.87,26.59,20.40,24.52,2.71,14.21,34.56
22.500,39.04,54.04,73.33,83.33,54.20,54.20,70.67,83.14,3.24,16.95,9.21,9.74,23.10,5.23,8.90,21.73
22.625,38.97,54.67,73.41,83.63,53.25,53.25,69.18,83.63,2.93,3.37,4.35,5.37,18.85,4.52,9.39,20.80
22.750,38.04,54.43,72.94,83.24,51.45,51.45,67.45,84.12,2.09,1.52,12.18,8.95,10.54,7.89,11.87,18.55
22.875,37.58,54.82,72.08,83.24,49.80,49.80,65.88,84.12,1.47,10.50,16.42,12.40,7.75,9.70,12.35,17.79
23.000,38.04,55.61,71.61,81.86,48.71,48.71,65.25,83.82,1.38,14.61,13.59,13.41,5.50,9.48,13.72,12.66
23.125,38.79,56.63,71.53,80.69,48.24,48.24,65.88,83.73,3.64,16.82,12.88,24.69,4.88,6.65,11.51,8.15
23.250,39.25,57.80,71.61,79.31,48.39,48.39,66.82,83.43,3.20,3.99,12.49,26.64,6.69,3.68,11.96,6.82
23.375,39.14,58.43,71.06,77.65,48.55,48.55,67.76,83.63,2.71,2.62,8.15,20.58,8.02,3.60,18.59,6.21
23.500,38.75,58.59,70.43,76.57,48.24,48.24,68.47,84.12,6.78,3.02,9.83,20.45,9.43,6.74,18.72,7.97
23.625,38.29,58.04,69.80,75.78,47.53,47.53,68.47,84.41,5.06,11.42,6.03,17.00,7.53,7.13,17.93,9.39
23.750,37.47,56.78,68.55,74.41,45.96,45.96,68.24,84.31,9.79,6.87,6.56,9.52,6.47,3.91,25.22,10.19
23.875,35.94,55.29,67.22,74.22,43.69,43.69,67.69,84.71,6.43,17.00,6.38,9.08,6.34,5.41,20.89,11.60
24.000,34.08,53.57,66.20,73.73,41.73,41.73,67.61,85.39,6.34,5.72,6.21,20.80,7.09,7.89,12.35,15.41
24.125,32.69,52.39,65.41,72.75,40.55,40.55,67.69,85.00,10.45,17.53,9.12,28.94,10.72,11.78,30.75,18.01
24.250,31.91,51.84,64.63,70.78,40.47,40.47,68.31,84.02,4.75,4.75,13.99,28.50,8.37,14.87,36.90,18.85
24.375,31.59,51.45,64.00,68.92,40.86,40.86,68.71,82.84,4.83,10.98,17.75,30.09,9.70,16.33,29.96,17.53
24.500,31.23,51.45,64.08,68.63,40.47,40.47,68.47,82.16,4.44,3.91,23.19,36.06,10.41,15.01,29.96,19.12
24.625,31.27,52.24,64.63,68.82,38.90,38.90,68.08,82.65,8.95,15.32,24.96,25.27,18.37,13.50,26.59,26.95
24.750,31.62,53.57,65.18,69.51,37.02,37.02,67.06,82.65,7.97,6.38,17.31,8.99,32.61,12.00,14.26,32.34
24.875,31.66,53.73,64.39,71.08,35.14,35.14,65.49,82.65,6.74,8.33,15.41,8.24,42.65,17.04,6.43,34.87
25.000,30.70,53.33,63.22,72.84,33.33,33.33,64.16,82.75,6.87,5.59,19.52,6.29,45.79,24.38,12.26,31.86
25.125,29.09,52.63,62.67,73.82,32.08,32.08,63.92,82.35,1.61,8.90,16.91,16.25,38.80,25.05,22.84,22.92
25.250,27.49,51.84,62.98,73.24,31.45,31.45,63.92,81.37,10.36,5.10,8.20,34.25,30.13,19.30,35.71,18.28
25.375,25.88,50.04,63.29,72.65,31.53,31.53,63.84,80.29,9.35,14.52,4.39,52.29,22.75,8.15,42.92,17.26
25.500,24.60,47.92,63.92,72.65,31.76,31.76,63.53,79.31,12.09,17.79,7.49,45.79,18.99,3.99,38.71,19.96
25.625,23.89,46.59,65.10,73.14,32.16,32.16,63.84,78.73,12.62,10.63,11.78,26.73,16.73,4.26,30.80,23.45
25.750,24.10,46.98,66.51,72.94,32.78,32.78,64.71,78.24,4.57,10.63,10.50,24.07,15.49,8.73,27.79,18.77
25.875,25.10,47.53,68.08,72.35,33.49,33.49,65.33,77.55,10.50,15.71,6.29,31.64,13.99,10.19,23.85,17.75
26.000,25.67,47.37,69.57,72.25,33.65,33.65,65.33,76.37,4.26,12.93,6.21,38.67,10.63,7.18,17.17,11.56
26.125,25.38,47.14,70.90,73.43,33.33,33.33,64.94,75.10,2.40,6.56,12.88,42.83,18.15,1.83,9.92,9.17
