"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,1.74,3.24,9.43,===,===,1.16,===,===
0.250,3.24,4.83,4.83,2.67,===,1.87,2.45,===
0.375,2.67,2.14,4.83,3.02,7.27,3.86,3.37,8.37
0.500,9.88,5.81,5.85,4.75,13.55,6.56,6.43,16.69
0.625,8.59,4.70,5.14,14.61,14.08,5.72,16.95,18.59
0.750,6.56,12.35,3.68,16.42,13.28,3.60,18.32,19.52
0.875,7.67,7.67,8.95,19.92,8.68,7.18,21.15,14.08
1.000,7.75,7.71,20.62,26.90,13.81,20.27,28.10,20.14
1.125,4.13,7.40,28.41,32.26,19.43,30.18,34.16,22.66
1.250,14.83,14.39,27.39,29.38,24.52,27.52,30.97,27.39
1.375,8.51,5.10,17.22,12.97,25.98,16.55,15.36,29.03
1.500,16.64,11.38,6.12,9.48,23.99,17.22,11.20,27.92
1.625,9.79,13.55,11.87,16.02,20.98,19.83,13.33,25.36
1.750,9.08,8.86,11.16,6.82,17.53,14.52,7.49,19.96
1.875,14.21,13.81,8.46,3.02,28.67,10.54,4.52,27.74
2.000,14.43,14.79,8.06,5.72,48.40,9.88,7.97,41.77
2.125,18.10,6.82,13.15,9.12,57.25,21.51,16.02,48.27
2.250,28.63,38.23,13.99,16.02,56.27,36.63,22.79,46.90
2.375,43.98,12.97,14.56,20.45,40.57,34.25,26.86,36.10
2.500,5.50,11.34,10.36,16.64,35.13,19.87,26.37,35.40
2.625,8.55,7.53,4.48,12.44,28.63,8.42,18.81,31.81
2.750,8.11,6.69,11.78,15.18,22.26,13.11,25.62,31.46
2.875,20.31,26.95,12.93,9.26,14.39,18.06,38.09,30.09
3.000,4.66,7.93,8.20,7.67,9.26,12.88,29.29,27.44
3.125,11.65,9.48,7.49,6.34,9.43,10.41,11.38,24.87
3.250,6.91,12.97,7.13,6.78,15.45,10.58,9.39,21.29
3.375,3.20,4.35,7.27,8.64,21.24,8.55,10.10,22.08
3.500,4.48,7.71,7.05,7.97,24.29,6.87,5.67,21.95
3.625,16.47,18.24,12.84,15.63,24.34,14.17,9.57,21.42
3.750,9.57,9.79,34.03,22.88,24.38,27.48,12.04,24.69
3.875,30.58,31.95,42.69,28.67,26.82,31.73,8.46,31.33
4.000,16.86,9.70,28.89,28.36,28.32,19.03,10.19,32.70
4.125,12.80,15.58,9.88,19.43,29.74,6.74,15.71,30.71
4.250,24.07,20.71,9.48,7.44,23.37,9.61,10.27,22.13
4.375,7.62,23.63,7.22,4.30,16.78,12.49,7.53,19.74
4.500,6.03,8.73,3.64,4.17,9.12,11.38,6.60,17.79
4.625,13.99,11.91,2.67,7.36,11.29,10.23,6.52,21.64
4.750,4.35,3.51,7.84,12.09,19.83,13.95,11.34,27.39
4.875,7.89,10.98,6.29,18.24,23.76,10.45,18.50,28.45
5.000,15.18,14.74,7.22,26.51,26.33,6.96,28.19,28.67
5.125,8.55,8.15,15.63,34.11,25.22,14.56,36.24,26.51
