TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
3.875,2.00,2.00,2.58,4.39,2.09,4.70,7.27,6.52
4.000,7.09,5.14,3.11,6.47,2.45,8.90,11.47,8.33
4.125,5.41,1.96,2.80,7.18,3.42,9.30,15.27,18.01
4.250,2.98,2.84,1.16,4.79,5.14,6.25,11.38,24.03
4.375,4.13,1.96,2.76,3.37,4.35,2.36,4.97,37.48
4.500,4.75,3.24,3.07,3.91,4.08,4.57,5.19,36.15
4.625,10.10,2.45,2.53,4.92,3.11,9.12,6.52,37.87
4.750,6.07,0.81,1.34,3.86,4.66,8.59,4.52,28.50
4.875,3.20,1.43,0.90,2.14,4.48,7.97,5.72,24.34
5.000,3.64,2.14,1.65,1.61,4.44,7.62,8.90,22.48
5.125,7.09,1.30,1.34,1.21,2.84,5.59,7.97,24.03
5.250,1.78,1.16,1.47,1.56,2.40,2.62,7.18,26.77
5.375,6.56,0.90,2.27,2.14,2.14,2.31,5.06,23.72
5.500,2.22,1.38,2.53,1.96,2.58,3.46,1.78,22.70
5.625,3.20,1.43,2.05,1.69,2.98,3.02,3.33,13.72
5.750,2.27,1.61,1.38,1.83,4.30,1.96,2.98,11.42
5.875,3.51,2.31,2.27,2.31,4.70,4.35,6.12,8.20
6.000,2.84,2.00,2.62,2.36,5.23,6.65,5.32,16.02
6.125,3.77,2.31,2.71,2.27,5.14,7.97,4.97,23.01
6.250,2.31,1.56,2.53,1.83,4.44,10.14,4.48,27.30
6.375,2.76,2.53,2.09,1.30,4.39,7.80,6.34,26.20
6.500,5.19,2.18,2.89,2.00,2.84,3.46,7.31,23.76
6.625,10.19,3.99,4.04,3.60,2.22,8.51,10.05,23.06
6.750,8.24,1.61,3.64,3.77,1.92,7.97,9.35,23.54
6.875,12.22,3.15,3.99,2.05,2.09,3.60,6.82,24.21
7.000,6.03,1.96,4.83,1.03,2.71,7.53,6.29,21.46
7.125,9.79,2.40,3.51,1.21,2.22,6.82,7.84,18.55
7.250,5.67,3.33,1.69,2.31,2.18,2.53,7.31,16.02
7.375,9.70,2.40,2.62,3.24,1.96,3.11,8.33,20.93
7.500,4.97,3.20,2.27,2.45,2.18,2.84,11.11,22.75
7.625,5.10,1.43,1.07,1.61,3.37,3.33,12.71,21.55
7.750,5.72,2.14,1.16,1.96,3.33,3.37,8.95,19.43
7.875,3.64,2.80,1.74,2.67,3.46,1.74,5.81,14.26
8.000,7.84,2.22,2.40,1.96,2.14,3.51,4.30,14.26
8.125,4.22,3.15,2.45,1.56,2.18,5.37,5.81,9.39
8.250,2.89,4.08,1.38,1.52,1.56,3.42,6.91,8.99
8.375,3.02,1.34,1.52,1.30,1.43,4.22,8.37,7.80
8.500,6.25,0.90,2.62,1.47,1.07,9.61,8.06,11.42
8.625,7.40,1.52,2.80,1.43,1.21,12.13,5.23,11.87
8.750,5.90,2.18,3.33,1.65,1.56,11.07,4.66,11.20
8.875,5.41,1.74,3.86,1.52,1.38,9.08,7.05,6.38
9.000,2.53,1.69,3.73,1.07,1.16,7.89,6.69,3.95
9.125,5.81,2.40,2.84,1.92,1.30,7.89,6.82,4.92
9.250,4.83,1.43,2.71,2.53,1.65,8.51,7.31,8.81
9.375,4.22,1.21,2.76,2.36,2.53,6.87,6.91,10.41
9.500,5.32,1.56,2.80,2.31,2.27,5.10,8.73,10.05
9.625,3.64,1.69,4.04,1.34,2.05,8.24,10.10,7.53
9.750,3.15,2.00,4.57,1.47,1.65,9.30,6.16,10.27
9.875,2.53,1.96,3.42,2.53,2.22,8.55,2.67,12.18
10.000,1.69,1.30,2.05,2.00,2.71,5.54,3.24,15.01
10.125,4.61,1.56,1.56,1.30,3.07,4.92,4.48,13.81
10.250,2.14,1.65,2.14,1.52,2.45,5.63,5.32,14.83
10.375,3.20,1.34,2.67,1.78,2.09,6.25,6.69,12.35
10.500,2.80,1.16,2.58,1.65,1.52,6.43,2.71,15.23
10.625,5.14,2.00,1.96,1.69,1.30,5.67,5.85,13.99
10.750,5.45,1.16,1.12,2.05,1.12,5.72,8.02,18.90
10.875,3.82,1.43,0.90,2.36,1.03,6.29,5.23,13.46
11.000,7.62,1.92,0.81,2.36,0.94,4.75,7.53,14.83
11.125,6.07,1.69,1.38,2.05,1.96,2.58,10.41,14.74
11.250,1.43,2.18,2.40,2.76,3.37,3.64,8.86,25.98
11.375,4.26,1.30,2.27,2.36,10.54,2.58,4.57,27.30
11.500,4.35,2.98,3.33,4.26,14.26,1.47,6.65,30.71
11.625,3.73,1.61,3.60,5.72,23.28,1.56,7.93,22.61
11.750,4.75,2.18,2.67,2.71,20.45,2.22,4.39,18.59
11.875,2.71,2.27,1.69,1.65,22.53,1.96,4.04,14.12
12.000,5.45,2.00,2.00,1.65,16.25,2.00,3.33,12.49
12.125,3.46,1.30,1.38,2.22,21.24,1.87,6.25,19.08
12.250,2.14,1.78,1.43,3.29,23.23,2.09,7.93,29.47
12.375,3.91,1.56,2.80,3.15,24.87,2.09,10.14,34.82
12.500,2.14,1.52,4.61,5.06,23.76,3.51,8.55,43.18
12.625,3.68,3.11,5.01,5.32,16.82,3.82,7.84,31.37
12.750,3.77,1.83,3.29,2.89,13.24,5.19,6.74,27.04
12.875,4.52,2.22,2.00,1.25,5.85,5.63,6.69,14.17
13.000,2.40,2.36,1.34,1.61,3.73,4.92,3.68,11.11
13.125,2.49,1.52,1.25,1.43,2.49,4.61,2.84,8.51
13.250,6.25,2.09,1.61,1.07,2.31,3.60,6.60,6.65
13.375,2.14,1.56,1.74,1.47,2.05,2.00,9.08,7.44
13.500,6.29,1.43,1.16,1.47,1.74,2.09,8.59,7.05
13.625,2.76,1.56,0.94,1.12,2.14,2.76,5.19,7.75
13.750,4.17,1.16,1.25,1.03,2.40,4.35,2.89,9.74
13.875,1.78,1.78,1.78,1.56,2.84,7.18,3.20,9.39
14.000,3.29,1.34,2.09,1.43,2.40,8.33,4.88,8.73
14.125,3.07,1.61,1.83,0.85,2.40,6.34,8.20,7.09
14.250,2.93,1.30,1.47,0.81,1.74,2.67,6.47,6.69
14.375,4.44,1.83,1.52,0.85,1.87,1.65,3.82,6.07
14.500,1.52,1.12,1.47,1.34,1.87,1.96,2.80,7.62
14.625,4.22,1.38,1.21,1.61,2.53,2.76,4.75,10.10
14.750,1.61,0.81,0.99,1.52,2.71,1.65,3.95,15.10
14.875,3.86,1.61,1.56,1.38,2.36,2.05,1.65,15.18
15.000,4.92,1.47,2.36,1.21,1.69,4.57,4.30,14.83
15.125,5.63,3.33,2.62,1.16,1.65,9.30,7.09,14.12
15.250,3.82,1.56,2.09,1.25,1.92,10.45,8.42,12.88
15.375,3.60,2.22,1.56,1.96,2.36,6.43,8.02,11.96
15.500,3.42,1.25,1.96,2.53,2.18,3.15,5.06,10.01
15.625,3.46,1.61,2.49,2.49,2.18,3.15,4.08,9.61
15.750,2.49,2.05,2.67,1.83,1.96,4.48,4.52,14.56
15.875,5.85,1.47,1.92,1.38,1.87,4.61,10.85,15.63
16.000,4.44,2.62,1.12,1.74,1.69,3.99,11.16,24.34
16.125,5.37,1.83,2.18,2.36,1.74,4.57,9.26,23.99
16.250,2.93,2.22,3.20,1.69,1.87,4.22,5.32,23.90
16.375,5.01,2.00,2.93,1.03,2.09,2.45,2.45,15.32
16.500,3.07,3.37,2.31,1.69,2.22,2.62,8.99,11.51
16.625,6.60,2.05,1.38,2.27,2.22,3.11,10.58,15.23
16.750,2.14,3.46,1.74,2.14,1.92,4.61,6.52,17.75
16.875,7.27,1.47,2.49,1.47,1.61,6.16,2.84,22.92
17.000,4.22,2.22,2.36,1.03,1.74,5.98,2.40,19.16
17.125,6.43,1.69,1.74,0.85,1.74,3.24,4.30,23.72
17.250,7.71,1.07,1.30,1.16,2.09,2.45,5.23,20.23
17.375,3.24,1.52,1.43,1.30,1.83,4.48,3.20,27.97
17.500,4.70,2.22,2.00,1.16,2.93,2.93,3.60,24.07
17.625,2.93,2.22,1.92,1.34,3.33,2.49,3.86,31.02
17.750,2.27,2.45,1.21,1.43,3.77,2.80,6.03,22.66
17.875,3.68,2.84,1.12,1.34,3.46,3.82,7.31,23.32
18.000,2.14,1.30,1.16,1.38,2.76,5.14,7.53,13.90
18.125,3.95,2.31,1.30,1.74,2.09,4.35,4.88,12.66
18.250,5.32,1.03,1.21,1.92,1.65,4.13,4.48,14.87
18.375,3.95,1.74,0.85,1.47,1.83,6.65,3.60,15.45
18.500,2.49,1.61,1.65,1.21,2.62,9.70,4.30,23.23
18.625,1.83,2.22,1.52,1.07,3.95,9.39,5.28,21.60
18.750,3.11,1.34,1.38,1.74,5.94,5.85,7.18,33.89
18.875,3.51,2.67,1.96,1.56,6.56,2.98,6.60,29.07
19.000,2.89,1.34,1.87,1.07,7.36,2.76,4.17,28.45
19.125,3.73,2.05,1.69,1.56,5.37,2.71,4.08,15.63
19.250,3.02,1.38,1.52,1.92,4.48,2.27,3.15,12.84
19.375,2.09,1.03,2.09,1.83,2.22,2.18,8.24,11.07
19.500,5.94,1.52,2.45,1.52,1.65,2.18,10.98,13.99
19.625,3.20,1.65,2.18,1.25,1.07,1.83,8.95,13.55
19.750,2.09,1.52,1.65,0.99,0.90,3.86,5.50,11.69
19.875,8.11,2.18,1.03,1.25,1.07,6.43,3.86,7.93
20.000,2.00,1.38,1.07,1.47,1.21,6.96,6.21,5.19
20.125,7.18,1.92,1.92,1.56,1.69,5.67,5.10,4.66
20.250,6.74,3.55,2.05,1.69,1.96,3.42,4.26,4.61
20.375,4.57,0.94,1.69,2.27,2.49,2.80,7.53,4.39
20.500,2.76,2.45,1.07,3.02,2.76,4.13,7.00,4.66
20.625,2.80,1.96,1.43,2.76,2.71,2.58,2.93,4.97
20.750,2.62,1.16,1.69,1.65,2.93,2.36,3.20,5.23
20.875,1.52,1.47,2.18,1.12,2.76,3.37,3.60,5.28
21.000,5.72,0.94,2.58,1.56,4.22,3.02,4.66,4.48
21.125,2.27,1.21,1.83,1.30,4.35,1.43,7.18,4.88
21.250,4.44,1.92,1.16,0.99,5.06,3.64,6.47,10.19
21.375,4.08,1.87,2.49,1.38,4.61,5.28,3.86,14.26
21.500,6.65,1.38,3.02,1.47,3.73,5.85,6.60,18.19
21.625,4.13,1.47,2.98,2.09,2.93,6.43,7.53,16.02
21.750,6.65,2.58,2.22,3.15,1.92,5.85,3.86,14.26
21.875,4.75,2.53,1.34,2.93,2.14,3.42,5.28,9.79
22.000,5.90,2.40,0.90,3.07,2.22,1.12,5.90,8.68
22.125,3.51,1.16,1.12,3.29,2.49,1.65,6.29,7.67
22.250,3.73,2.31,1.21,3.33,2.49,2.53,2.89,9.17
22.375,3.77,1.74,1.34,2.53,2.45,3.73,3.86,6.91
22.500,5.41,1.43,1.30,1.74,2.22,7.49,9.79,8.95
22.625,5.37,1.56,1.96,2.36,2.45,8.64,10.81,10.05
22.750,4.70,3.68,2.49,3.15,3.33,6.87,10.45,14.79
22.875,9.30,3.42,3.02,3.11,3.37,4.44,8.95,15.14
23.000,1.83,3.37,3.82,2.31,2.93,4.26,5.01,15.36
23.125,7.18,2.93,3.95,1.92,1.69,2.67,2.22,14.79
23.250,3.77,3.86,3.42,1.78,1.56,3.86,4.57,12.09
23.375,3.91,2.71,3.02,1.69,2.14,4.44,5.28,10.58
23.500,4.79,2.36,2.45,1.74,2.45,3.68,3.64,5.81
23.625,6.52,3.29,1.56,2.36,2.40,2.49,1.56,4.44
23.750,2.58,1.47,0.99,3.07,2.09,1.07,3.60,5.90
23.875,3.20,4.61,0.81,3.07,2.09,3.91,4.13,7.44
24.000,2.58,1.65,0.99,2.36,2.45,4.66,2.80,10.72
24.125,3.77,3.24,0.72,1.69,2.62,3.20,2.36,10.27
24.250,3.29,2.22,0.85,1.43,2.27,2.49,5.01,11.25
24.375,3.07,1.65,0.72,2.84,2.22,5.32,6.65,7.62
24.500,4.08,2.09,0.99,3.29,2.53,5.59,6.25,6.60
24.625,2.93,0.99,1.34,2.27,5.10,4.04,5.32,9.17
24.750,4.52,2.31,1.34,1.96,5.90,2.89,3.33,11.87
24.875,3.20,0.90,1.43,2.89,7.27,3.20,2.84,11.34
25.000,3.02,1.12,1.61,2.62,5.81,4.04,3.73,7.58
25.125,5.90,2.00,1.83,1.47,4.92,3.91,3.77,7.09
25.250,6.87,2.53,2.67,2.76,3.82,3.11,8.24,9.92
25.375,13.11,1.30,3.29,4.26,4.04,9.21,21.51,10.10
25.500,12.22,1.92,2.22,5.76,6.96,10.76,26.37,9.79
25.625,11.60,2.93,1.21,5.14,7.89,8.46,19.92,8.02
25.750,10.41,2.62,1.52,3.68,8.15,3.68,11.82,12.04
25.875,5.98,3.64,2.93,3.02,6.56,2.36,5.14,10.89
26.000,4.88,3.11,2.93,2.09,5.28,2.27,2.27,9.52
26.125,4.30,1.52,1.96,2.14,4.66,1.74,5.85,4.70
26.250,5.45,2.22,1.43,2.67,3.24,3.86,7.84,4.22
26.375,3.73,2.14,1.92,3.24,3.91,3.33,7.84,6.65
26.500,5.81,1.52,2.09,4.22,4.04,7.40,5.32,13.11
26.625,2.58,1.56,1.96,4.88,6.60,9.21,6.07,19.52
26.750,4.52,2.18,1.74,5.81,7.97,7.13,6.91,28.23
26.875,6.38,1.34,1.16,4.48,8.99,5.81,7.36,25.18
27.000,7.44,2.27,1.52,2.22,8.15,12.31,14.34,22.39
27.125,10.76,2.98,1.56,3.02,7.93,15.18,16.64,11.42
27.250,5.06,2.53,0.99,3.86,8.11,9.96,12.31,11.91
27.375,3.46,1.52,1.96,4.75,11.29,6.78,6.21,17.22
27.500,3.33,2.09,2.00,3.33,11.51,3.37,4.30,18.63
27.625,4.75,1.65,2.53,2.14,11.20,3.73,5.54,18.68
27.750,5.45,1.92,2.05,2.27,7.58,2.18,6.21,12.71
27.875,7.62,1.25,1.34,1.52,4.52,4.66,3.73,12.53
28.000,5.41,3.86,2.53,2.00,3.55,9.08,2.45,11.25
28.125,3.77,1.34,2.93,2.36,2.93,10.36,2.89,12.35
28.250,6.78,2.14,1.69,1.61,3.46,7.18,5.67,12.13
28.375,3.99,1.87,1.74,1.16,3.02,6.82,6.16,12.44
28.500,3.29,2.40,2.18,0.99,2.22,9.21,5.94,9.48
28.625,3.37,2.00,2.27,1.16,1.69,8.15,3.82,7.44
28.750,2.31,1.52,2.40,1.30,1.65,6.21,1.78,4.61
28.875,4.70,1.38,2.49,1.38,1.92,4.35,2.45,3.82
29.000,2.05,0.99,2.14,1.74,2.18,2.62,4.61,3.33
29.125,5.28,0.72,1.52,2.09,1.96,2.53,9.57,4.26
29.250,3.46,0.81,1.21,1.83,2.00,4.57,10.76,4.52
29.375,7.18,1.30,1.52,1.07,2.00,4.57,7.44,5.67
29.500,3.33,0.90,1.61,1.03,2.80,3.37,3.51,5.85
29.625,3.99,1.61,1.52,1.38,3.33,2.71,5.19,8.46
29.750,3.64,1.03,1.52,1.61,3.51,4.39,7.84,10.10
29.875,5.94,3.07,1.83,2.09,2.93,7.75,6.87,14.34
30.000,2.09,1.30,2.18,3.02,2.80,7.75,5.23,13.15
30.125,1.69,1.38,1.78,2.80,3.64,6.25,3.73,13.06
30.250,4.88,2.09,1.21,2.31,4.75,4.88,4.08,10.58
30.375,3.51,0.99,1.12,1.65,4.88,3.68,4.61,9.88
30.500,5.01,2.58,1.56,1.47,4.83,5.94,5.06,10.50
30.625,2.14,2.05,1.74,1.38,4.13,7.58,4.66,9.39
30.750,1.43,1.34,1.78,1.56,4.26,7.44,5.06,9.70
30.875,3.82,1.56,1.43,1.30,4.48,6.82,5.41,9.70
31.000,5.81,2.71,0.94,1.12,4.04,6.43,6.21,9.08
31.125,2.05,1.43,0.90,1.43,4.52,5.37,6.07,10.85
31.250,3.86,4.52,2.93,1.34,4.75,2.67,5.72,12.18
31.375,2.40,2.58,6.38,5.41,6.38,5.54,13.86,14.52
31.500,8.73,8.11,8.99,11.42,9.48,10.10,22.44,18.37
31.625,1.52,1.83,8.02,10.19,11.91,10.76,18.85,22.44
31.750,4.17,2.67,4.26,5.01,11.82,7.93,7.67,22.22
31.875,4.04,1.83,1.74,4.44,9.39,5.63,5.10,20.18
32.000,2.62,1.30,1.78,3.46,4.79,5.19,7.05,11.29
32.125,3.33,1.16,1.38,1.69,3.99,3.95,5.85,8.64
32.250,2.49,1.61,0.94,1.65,3.33,3.99,3.99,4.92
32.375,2.76,2.09,1.56,1.34,4.17,6.07,2.36,5.06
32.500,1.83,0.94,1.92,1.61,3.77,6.91,3.77,4.57
32.625,4.04,1.65,1.65,1.74,3.33,3.51,6.29,7.36
32.750,4.17,0.94,1.25,1.12,2.58,2.05,5.06,7.84
32.875,3.20,1.38,0.90,0.99,1.87,3.91,3.29,10.81
33.000,2.67,1.25,0.85,1.16,1.25,2.18,3.60,8.86
33.125,4.44,1.56,0.77,1.34,1.43,4.44,3.77,11.25
33.250,2.49,2.05,1.38,1.16,1.34,6.12,4.92,8.06
33.375,1.25,1.65,1.74,1.12,1.34,5.23,4.57,7.09
33.500,1.96,1.30,1.34,0.94,1.38,3.11,3.73,3.73
33.625,1.12,1.65,1.12,1.12,1.65,2.71,3.11,3.07
33.750,1.92,1.25,1.52,1.38,1.83,1.52,3.91,3.91
33.875,1.30,2.18,1.47,1.38,2.09,2.00,6.25,5.41
34.000,3.82,1.78,1.30,1.38,2.14,3.82,10.14,6.12
34.125,2.31,1.52,1.87,2.05,2.22,5.63,11.42,7.13
34.250,4.61,1.21,1.83,2.62,2.58,4.48,9.79,6.47
34.375,1.87,1.87,1.83,2.27,2.53,1.87,7.05,7.97
34.500,4.30,1.03,2.05,1.83,2.67,3.42,4.97,9.66
34.625,4.70,3.77,1.65,2.14,2.18,2.67,4.17,10.32
34.750,5.37,1.96,1.16,2.22,1.96,1.96,3.46,11.03
34.875,2.98,1.65,1.07,2.40,1.78,6.74,2.98,9.08
35.000,4.17,0.68,1.61,1.78,1.69,7.62,5.72,8.81
35.125,3.64,1.25,1.34,1.16,1.92,4.83,5.37,9.74
35.250,4.26,1.03,1.69,1.92,2.62,1.47,5.32,9.35
35.375,3.24,2.40,3.07,3.07,2.53,4.48,5.23,9.30
35.500,5.94,2.40,3.15,2.93,2.76,7.05,3.64,7.36
35.625,2.84,2.00,1.96,2.40,1.96,6.87,2.14,8.55
35.750,5.14,1.74,1.12,1.87,1.78,4.88,3.02,9.08
35.875,1.56,1.34,1.56,1.65,1.43,2.14,4.30,9.52
36.000,4.88,1.12,1.52,1.25,1.74,2.27,3.11,9.39
36.125,4.26,1.43,1.12,1.03,1.96,2.93,4.13,8.28
36.250,3.42,1.03,0.81,1.56,2.45,3.55,7.80,9.92
36.375,7.44,2.49,0.85,1.07,2.49,3.73,9.57,8.81
36.500,2.49,1.16,1.03,1.43,2.58,3.91,8.90,9.88
36.625,4.61,1.61,1.25,2.22,2.58,4.75,5.76,8.99
36.750,2.89,1.21,1.30,2.53,2.27,4.48,3.73,7.97
36.875,2.67,0.94,1.03,2.53,2.22,1.87,4.66,7.44
37.000,4.70,1.16,1.96,2.53,1.87,3.42,6.56,7.80
37.125,2.84,2.18,2.71,1.74,1.87,6.03,5.41,7.58
37.250,5.81,1.25,2.45,1.03,1.87,5.32,3.91,8.55
37.375,2.45,2.22,1.52,1.74,2.05,2.31,4.83,6.74
37.500,2.18,1.83,1.30,2.71,2.05,1.30,4.97,8.64
37.625,2.62,1.16,1.61,2.45,1.96,2.31,3.68,10.81
37.750,2.27,1.21,1.83,1.78,1.38,3.91,2.67,13.28
37.875,2.58,1.25,1.43,1.16,1.25,3.86,1.92,14.87
38.000,6.34,1.12,1.12,0.85,1.21,2.76,3.11,15.94
38.125,4.17,1.03,1.25,1.87,1.30,2.71,4.61,15.36
38.250,6.56,2.09,1.25,3.15,1.92,2.93,3.11,13.72
38.375,7.22,1.07,1.69,3.29,2.67,3.99,3.55,12.18
38.500,4.17,1.47,2.00,2.71,3.33,5.28,7.00,10.98
38.625,5.32,1.61,2.14,2.18,4.04,5.19,7.62,15.71
38.750,5.32,1.43,2.36,1.61,3.60,5.01,4.61,15.58
38.875,3.91,1.47,1.56,1.30,3.60,3.33,4.52,19.56
39.000,5.10,2.00,1.07,0.99,2.80,1.92,4.92,17.88
39.125,5.28,1.87,1.87,0.90,2.71,2.27,5.32,16.20
39.250,3.77,1.65,1.83,1.12,2.71,3.02,9.83,12.57
39.375,4.70,2.40,1.47,1.87,3.68,2.53,11.47,10.76
39.500,1.74,2.05,1.16,2.84,4.13,2.84,9.17,10.23
39.625,1.43,1.87,0.85,2.58,5.06,4.30,6.52,12.22
39.750,5.01,2.36,0.81,2.31,4.39,4.97,9.66,13.50
39.875,3.51,1.92,1.07,2.62,4.48,3.95,13.37,13.24
40.000,8.81,2.71,1.03,2.40,3.51,3.77,11.03,12.09
40.125,5.06,3.46,0.90,1.96,2.62,2.89,7.00,6.78
40.250,5.72,1.12,1.16,1.34,1.69,2.31,6.12,6.56
40.375,6.07,1.74,1.52,1.65,1.52,3.60,6.91,5.37
40.500,4.17,1.34,1.74,3.33,2.00,4.13,6.60,6.52
40.625,5.37,1.16,1.56,4.08,4.52,2.14,4.75,5.72
40.750,5.19,1.07,1.78,2.62,5.32,1.43,3.46,4.79
40.875,6.69,2.67,2.62,1.56,7.05,2.53,5.41,4.48
41.000,5.98,1.87,2.49,1.78,5.72,4.70,9.83,5.76
41.125,3.15,3.07,1.96,1.92,5.90,5.85,8.42,6.25
41.250,7.62,2.36,1.25,2.05,4.30,4.39,4.13,5.23
41.375,3.91,2.18,1.65,1.61,3.37,4.13,2.93,3.37
41.500,8.33,4.39,2.05,1.21,2.36,6.38,4.70,2.62
41.625,5.14,2.00,2.45,1.96,1.69,7.67,5.76,4.61
41.750,3.77,1.38,2.40,1.78,1.56,7.75,4.48,7.18
41.875,2.00,1.65,1.92,1.07,1.47,6.60,3.15,8.99
42.000,1.69,1.07,1.78,1.12,1.78,3.82,3.11,10.76
42.125,3.02,1.65,1.25,1.52,2.89,1.92,2.84,10.41
42.250,5.06,1.56,0.90,1.65,3.73,4.52,4.26,11.73
42.375,2.36,1.69,1.69,0.99,3.77,3.86,4.52,8.55
42.500,4.44,2.53,1.65,1.21,3.33,2.22,4.57,6.82
42.625,2.40,2.18,0.94,1.61,2.84,3.60,5.90,4.61
42.750,3.55,1.87,1.69,1.69,2.93,5.41,5.67,5.41
42.875,1.74,1.61,2.27,1.83,2.89,6.29,5.01,5.72
43.000,4.52,1.03,2.05,1.16,3.73,6.03,6.34,6.25
43.125,4.83,2.58,1.96,1.52,3.95,5.54,6.74,6.25
43.250,2.14,1.52,1.87,1.92,5.32,3.91,6.82,7.93
43.375,4.52,1.38,1.30,1.47,5.54,1.78,8.59,7.58
43.500,2.62,2.05,1.16,0.99,5.28,4.17,6.82,7.44
43.625,2.18,1.74,1.16,0.94,4.35,5.63,2.67,6.56
43.750,3.07,1.47,1.25,1.34,2.80,3.02,4.79,5.19
43.875,2.14,1.83,1.47,2.00,2.14,2.58,4.13,4.13
44.000,3.51,2.14,1.38,2.45,1.52,3.60,2.27,2.49
44.125,1.92,0.99,1.38,2.53,1.56,3.86,2.27,3.24
44.250,7.09,2.80,2.98,2.53,1.56,5.59,2.53,6.34
44.375,2.58,1.07,3.24,2.22,2.45,7.36,6.69,9.88
44.500,3.99,1.38,2.49,1.83,2.67,6.21,6.74,13.33
44.625,1.30,1.74,2.05,1.12,3.42,2.58,4.17,17.66
44.750,1.96,1.12,1.83,1.38,3.29,1.07,4.48,18.46
44.875,1.96,1.12,1.07,1.25,2.98,1.83,4.08,17.40
45.000,1.87,1.34,0.94,0.90,2.93,4.52,2.53,13.55
45.125,3.55,1.07,0.94,0.77,2.62,5.94,4.83,10.01
45.250,3.20,1.47,0.81,0.81,3.46,3.51,9.17,8.90
45.375,2.98,1.30,1.25,0.72,3.99,2.36,9.04,7.53
45.500,3.02,1.34,1.87,0.90,4.08,4.04,7.13,6.34
45.625,2.27,1.61,2.09,0.90,3.95,2.53,5.98,4.70
45.750,4.57,1.65,1.78,1.12,3.24,1.83,8.11,3.37
45.875,3.99,2.67,1.16,1.92,2.84,3.86,8.90,4.13
46.000,4.35,1.78,0.90,2.18,2.84,4.61,7.13,5.54
46.125,2.05,2.62,1.12,2.40,2.49,4.13,6.07,5.14
46.250,2.18,1.78,1.69,2.22,2.62,5.32,5.45,4.35
46.375,5.37,2.76,1.38,1.92,2.00,2.05,4.30,4.61
46.500,1.52,1.52,1.12,2.14,1.69,3.95,4.22,4.92
46.625,4.52,1.61,1.83,1.87,1.78,6.60,4.44,5.06
46.750,2.89,1.16,1.92,0.99,1.83,5.10,3.68,5.14
46.875,4.30,0.77,1.47,1.03,2.27,2.58,2.31,5.90
47.000,3.60,1.30,1.12,1.56,2.05,3.60,2.31,8.42
47.125,3.82,1.56,0.99,2.09,2.71,3.46,4.75,13.15
47.250,4.35,1.34,1.12,1.83,2.67,4.97,8.81,15.18
47.375,2.49,1.78,1.65,1.07,2.98,6.52,8.28,17.00
47.500,1.69,2.18,2.40,1.21,2.58,6.34,3.95,14.87
47.625,2.67,0.90,2.89,1.69,2.05,5.72,4.13,12.88
47.750,1.21,0.90,2.67,1.83,1.43,5.01,5.37,10.23
47.875,2.05,1.30,1.74,2.05,0.94,4.08,4.13,8.15
48.000,1.30,1.38,1.30,2.09,1.12,5.06,3.99,8.20
48.125,3.15,1.61,1.38,2.00,1.96,5.45,6.69,8.99
