"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,2.05,10.89,7.53,===,===,1.16,===,===
0.250,2.93,5.67,6.74,4.39,===,2.67,2.76,===
0.375,8.59,9.79,6.29,4.22,10.27,4.75,4.61,5.90
0.500,5.72,7.97,6.82,8.55,8.59,3.99,4.22,7.27
0.625,13.19,14.74,7.97,19.74,9.04,8.06,14.03,8.99
0.750,8.15,10.54,6.47,30.04,12.66,7.97,28.67,8.46
0.875,9.74,9.83,7.80,27.35,11.87,6.78,29.82,7.53
1.000,4.88,3.68,8.68,21.95,13.46,6.21,21.69,7.05
1.125,5.14,7.22,3.86,23.37,14.21,2.89,16.78,7.80
1.250,5.23,3.86,6.03,17.35,14.30,1.78,12.93,9.96
1.375,4.22,8.28,9.88,10.10,13.15,5.23,7.09,9.12
1.500,6.25,10.94,8.15,15.85,15.23,7.09,7.13,13.46
1.625,8.95,10.72,18.77,37.12,16.38,14.52,24.34,20.93
1.750,25.98,45.52,18.85,52.07,21.29,25.31,41.77,26.68
1.875,11.65,11.11,9.35,47.51,26.77,25.84,40.26,31.81
2.000,13.81,11.25,13.28,25.40,28.59,16.29,28.76,24.34
2.125,6.03,6.96,12.18,11.34,34.20,8.59,21.07,27.83
2.250,9.43,3.51,5.85,10.50,28.94,5.85,19.92,23.32
2.375,10.14,8.46,5.67,12.75,30.97,4.79,23.19,30.31
2.500,4.17,6.47,13.37,24.12,30.71,2.09,36.33,37.70
2.625,26.95,29.51,23.45,39.16,29.96,10.23,43.09,42.03
2.750,11.11,21.20,24.87,50.30,34.07,14.79,42.61,48.44
2.875,8.42,13.72,15.49,61.62,27.13,8.68,51.81,47.34
3.000,35.44,16.78,24.38,57.51,33.89,28.36,47.60,42.34
3.125,11.03,4.75,23.23,47.16,31.37,30.35,36.24,38.05
3.250,12.62,10.27,11.69,20.27,33.67,16.11,15.54,21.95
3.375,5.50,4.57,9.92,9.04,29.29,8.28,6.96,17.88
3.500,10.19,3.29,5.50,16.29,21.69,7.53,14.48,7.80
3.625,8.81,6.87,5.94,16.73,15.80,5.28,14.79,6.74
3.750,5.28,2.45,9.57,17.44,10.23,6.21,15.10,4.44
3.875,7.05,7.05,12.88,16.64,12.04,8.64,14.26,8.59
4.000,4.83,5.59,18.10,16.69,12.18,13.77,14.79,9.39
4.125,6.12,6.96,16.20,14.48,12.71,12.97,13.41,11.69
4.250,5.72,6.87,5.54,13.06,10.94,3.82,12.26,9.66
4.375,3.73,5.50,7.80,11.25,10.85,7.09,9.48,10.89
4.500,4.97,6.60,8.11,6.60,9.88,7.67,7.44,12.00
4.625,4.08,17.26,11.03,6.21,8.11,3.60,20.62,18.15
4.750,4.39,9.39,20.49,13.19,12.66,6.16,38.45,30.40
4.875,2.45,33.23,27.39,21.46,14.21,8.28,37.70,33.58
5.000,8.06,3.86,24.43,23.90,20.09,3.82,21.20,32.61
5.125,11.07,9.35,16.47,11.42,13.64,4.35,9.21,17.75
5.250,6.12,4.70,12.53,7.89,12.66,10.63,5.59,13.41
5.375,7.80,7.75,9.88,16.95,9.79,7.27,12.04,13.55
5.500,5.72,6.91,6.07,16.51,13.55,2.89,11.07,17.75
5.625,3.42,6.16,4.39,13.19,10.32,5.54,9.08,14.61
5.750,11.69,7.97,4.52,15.94,12.84,6.12,15.36,12.53
5.875,4.44,7.31,9.70,23.63,17.84,3.02,17.13,11.20
6.000,2.05,4.44,12.13,32.52,23.06,3.29,13.02,19.21
6.125,3.46,3.95,8.81,31.81,22.22,4.75,6.21,18.01
6.250,5.72,8.06,9.79,24.69,14.70,5.81,9.39,16.69
6.375,5.85,3.86,17.66,23.06,13.33,4.08,11.82,10.98
6.500,5.23,6.03,18.01,21.55,19.08,1.92,12.35,12.97
6.625,13.99,5.67,17.57,17.09,21.73,4.79,15.32,15.01
6.750,19.47,11.34,13.55,16.33,22.61,8.20,10.63,17.00
6.875,10.76,11.07,15.36,10.14,16.78,13.37,11.96,18.55
7.000,10.32,12.71,15.01,10.94,17.97,16.64,22.88,23.45
7.125,8.11,11.42,15.49,20.93,14.03,18.68,24.74,30.00
7.250,8.55,13.06,15.71,23.37,20.27,15.41,22.04,32.39
7.375,16.20,22.61,17.04,34.07,22.88,10.27,18.19,37.30
7.500,15.89,7.62,13.81,30.49,40.08,4.66,17.53,27.61
7.625,4.22,7.22,4.61,13.72,38.23,5.10,9.74,24.69
7.750,10.41,2.31,5.28,7.49,34.69,6.91,2.45,15.54
7.875,7.49,7.18,6.74,9.66,24.07,7.93,9.57,22.17
8.000,13.55,1.56,7.49,11.51,23.01,14.70,12.84,28.81
8.125,19.56,8.02,3.11,10.23,22.26,28.63,10.94,45.48
8.250,16.86,13.02,4.79,5.50,22.13,32.43,21.55,47.47
8.375,11.47,6.38,8.15,8.06,17.62,21.73,28.05,46.72
8.500,16.20,12.40,18.01,28.23,17.93,9.43,25.00,36.72
8.625,13.02,17.93,30.71,37.17,20.85,12.84,11.20,25.62
8.750,3.42,18.77,34.07,33.98,28.10,8.42,3.82,17.79
8.875,5.85,12.49,24.52,27.52,45.83,8.68,4.52,13.02
9.000,5.76,10.19,11.38,20.71,55.12,8.64,13.99,22.17
9.125,5.76,10.67,11.60,12.84,58.17,8.68,16.38,27.61
9.250,4.08,8.37,12.71,16.16,55.21,9.66,8.37,35.09
9.375,6.65,5.98,8.95,23.10,49.20,8.90,9.96,29.65
9.500,8.59,6.91,6.03,30.49,46.01,7.53,14.30,27.08
9.625,4.22,4.22,7.31,26.24,44.77,6.87,13.90,26.33
9.750,17.57,4.57,3.91,12.80,42.30,6.25,8.33,27.35
9.875,12.62,4.26,3.55,11.69,41.28,2.53,13.55,31.81
10.000,12.75,14.83,9.61,15.23,35.00,9.74,16.51,31.19
10.125,8.46,4.26,9.35,10.94,25.62,14.21,8.68,25.00
10.250,9.17,10.54,4.57,13.41,19.25,15.67,10.98,17.79
10.375,14.96,12.13,6.91,13.90,9.57,15.32,10.50,7.97
10.500,3.07,5.54,5.63,13.64,11.29,9.17,10.01,10.05
10.625,15.71,10.10,4.57,23.37,19.43,6.69,20.89,14.03
10.750,3.15,3.37,14.21,25.00,24.12,15.85,23.59,16.86
10.875,3.60,8.37,17.22,15.85,27.35,17.84,19.61,18.28
11.000,16.55,5.06,15.23,16.55,21.38,12.62,19.61,14.61
11.125,4.66,8.11,9.48,17.40,16.82,5.59,12.71,10.41
11.250,12.13,7.13,5.10,22.70,12.18,2.89,7.71,6.52
11.375,13.95,11.07,3.77,27.26,14.65,6.21,10.19,6.38
11.500,9.04,7.40,4.48,23.28,19.56,8.28,12.31,9.88
11.625,11.51,6.56,4.04,16.60,26.77,9.17,6.56,14.56
11.750,10.63,9.39,4.44,19.03,37.21,16.91,8.02,26.15
11.875,22.13,12.22,10.32,21.64,39.29,22.22,18.41,30.13
12.000,9.79,6.74,7.49,15.36,45.39,12.44,16.20,37.34
12.125,6.69,4.30,3.07,18.19,28.94,3.68,14.39,24.03
12.250,4.70,4.83,5.63,28.01,28.89,11.96,20.93,25.67
12.375,10.23,4.30,4.44,30.09,24.96,10.32,25.75,24.65
12.500,4.57,11.96,7.05,25.14,47.65,9.35,22.70,46.94
12.625,5.45,4.83,7.31,20.31,51.98,11.56,18.32,48.84
12.750,5.85,2.89,10.10,24.03,54.72,13.81,18.01,50.96
12.875,3.73,9.26,11.91,24.74,43.76,9.08,18.15,38.18
13.000,3.60,1.61,13.11,13.41,39.60,7.75,10.67,33.58
13.125,4.66,8.64,12.04,16.07,37.70,7.49,11.78,29.16
13.250,3.33,3.51,11.65,14.56,35.57,5.37,13.77,26.33
13.375,7.31,10.27,7.40,7.40,39.91,2.09,11.91,29.47
13.500,7.44,6.07,3.15,6.74,43.09,2.84,8.37,31.15
13.625,7.18,4.83,2.76,8.64,38.98,3.68,8.51,27.08
13.750,6.69,4.70,6.43,6.07,31.68,9.17,8.55,19.78
13.875,7.00,2.89,8.37,5.85,18.77,10.89,8.20,10.27
14.000,5.63,5.98,7.13,6.74,15.85,11.38,7.31,8.06
14.125,6.91,4.52,5.67,3.07,10.23,9.88,3.99,7.89
14.250,7.53,8.81,8.37,5.85,15.18,10.89,8.15,16.29
14.375,4.57,4.97,11.20,14.12,24.52,14.03,19.65,25.53
14.500,7.62,5.59,11.34,22.70,31.06,15.45,27.48,31.64
14.625,15.14,7.09,6.69,14.21,41.81,11.47,14.52,41.19
14.750,5.72,9.17,3.51,10.27,35.88,8.99,7.49,37.56
14.875,9.35,4.13,6.25,27.52,48.00,8.24,18.85,50.04
15.000,7.22,3.42,5.19,25.27,40.00,6.91,14.70,39.64
15.125,6.60,6.34,7.93,12.44,41.72,8.55,5.54,40.13
15.250,12.57,9.21,11.91,7.09,22.35,9.74,7.53,22.26
15.375,6.82,6.07,7.89,11.87,14.96,10.10,14.17,19.16
15.500,10.41,10.67,8.15,14.56,16.73,10.63,20.14,28.10
15.625,4.97,5.14,9.17,15.76,25.62,9.48,19.21,36.37
15.750,8.15,10.89,6.78,7.05,28.23,9.88,6.38,39.73
15.875,5.41,4.61,5.90,7.05,25.67,9.08,8.68,31.77
16.000,3.24,4.35,7.93,8.24,15.80,9.35,8.11,25.05
16.125,6.96,6.69,10.81,6.34,14.61,11.16,8.68,26.59
16.250,2.58,13.37,8.37,11.07,13.15,13.02,17.00,27.35
16.375,5.14,8.95,4.88,30.88,25.18,9.30,28.36,41.77
16.500,5.10,30.84,11.07,35.75,27.61,8.06,29.07,40.79
16.625,7.18,3.95,10.76,18.59,29.91,6.47,10.89,40.70
16.750,7.36,11.07,13.68,12.18,20.67,6.21,16.60,26.73
16.875,5.72,15.80,12.49,24.16,18.81,7.09,28.32,24.96
17.000,6.82,14.70,27.04,28.76,27.13,4.39,20.23,38.01
17.125,5.01,36.94,37.52,37.70,36.46,5.41,11.47,49.06
17.250,7.75,9.30,23.81,39.24,47.82,8.68,24.29,62.15
17.375,4.13,16.64,5.23,29.78,52.16,10.27,32.21,61.98
17.500,6.96,7.00,6.91,34.73,49.24,9.35,35.04,53.97
17.625,7.80,8.37,2.40,28.63,42.96,6.60,28.72,46.63
17.750,1.92,2.80,2.00,10.45,32.34,4.97,14.92,27.92
17.875,6.25,3.60,3.07,8.02,25.80,4.61,8.81,25.71
18.000,9.83,6.47,7.44,10.45,21.55,10.05,3.24,15.23
18.125,2.76,4.88,7.49,8.68,15.49,10.81,3.64,12.53
18.250,8.33,8.77,7.62,8.37,19.47,8.28,9.04,11.96
18.375,11.78,9.52,7.31,23.01,26.77,12.93,26.46,17.53
18.500,26.42,27.35,14.70,28.89,30.44,26.77,37.03,24.12
18.625,11.87,9.83,14.83,22.75,36.10,22.70,32.34,33.80
18.750,9.66,14.92,9.35,23.59,27.30,9.17,26.33,36.63
18.875,5.32,2.53,6.65,29.38,34.33,3.95,26.59,49.95
19.000,5.90,9.30,4.83,30.13,28.14,5.10,30.71,42.61
19.125,3.20,5.23,2.36,18.01,36.19,5.19,21.29,45.48
19.250,8.24,5.45,3.73,15.76,26.11,3.02,17.70,27.57
19.375,7.44,4.70,7.09,13.55,20.93,2.49,10.32,20.36
19.500,8.20,5.14,9.83,9.61,9.43,2.14,4.39,8.95
19.625,4.61,5.54,8.33,8.81,3.86,3.82,7.71,6.69
19.750,6.07,7.89,6.60,4.66,2.76,4.75,6.16,6.29
19.875,16.20,3.64,7.00,7.44,11.38,10.89,12.49,11.34
20.000,10.10,12.13,8.37,18.32,21.82,23.63,18.63,15.36
20.125,41.41,13.15,5.76,29.43,31.06,33.45,18.28,26.55
20.250,4.83,5.67,3.68,25.09,35.84,24.21,13.90,29.12
20.375,17.93,10.81,3.77,15.63,25.62,5.41,8.06,30.35
20.500,5.14,3.91,5.67,17.97,19.34,7.05,16.16,22.57
20.625,11.78,14.08,6.07,28.98,22.84,2.71,26.73,29.56
20.750,5.67,10.23,11.16,32.03,31.81,7.93,29.43,32.65
20.875,5.23,3.24,20.36,21.29,39.16,13.77,26.55,41.19
21.000,6.16,14.30,24.12,15.85,30.13,15.76,24.60,31.24
21.125,7.44,7.05,18.68,23.37,22.57,12.57,18.24,24.21
21.250,5.94,9.21,10.76,20.23,13.86,8.73,11.96,13.06
21.375,6.91,4.88,4.70,13.15,9.08,7.97,10.23,9.12
21.500,7.40,7.97,6.38,8.95,10.41,7.97,10.63,9.39
