"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
11.000,10.72,4.75,8.95,21.82,23.41,12.49,15.76,31.99
11.125,7.40,8.81,7.44,19.61,22.26,10.23,24.47,34.73
11.250,9.43,4.83,11.65,17.62,20.27,10.85,24.03,31.46
11.375,8.95,7.89,22.35,16.02,16.64,19.87,16.11,24.03
11.500,9.35,7.40,18.15,11.78,12.13,17.97,11.60,15.94
11.625,6.78,7.84,8.99,7.13,9.57,9.61,17.17,10.85
11.750,11.07,6.91,7.58,4.39,16.33,5.10,16.60,13.72
11.875,8.28,3.64,4.39,10.89,26.46,5.45,10.72,16.64
12.000,6.69,6.38,10.85,15.49,32.26,9.48,12.44,16.42
12.125,12.75,5.28,10.85,9.17,32.70,9.08,14.87,15.67
12.250,6.25,6.38,6.25,3.46,35.04,4.75,11.73,23.15
12.375,8.68,8.02,14.03,6.38,31.99,10.58,8.51,27.61
12.500,4.66,8.68,14.61,10.14,27.39,12.71,12.44,25.27
12.625,5.32,5.67,8.59,11.38,16.91,11.56,18.32,19.52
12.750,10.32,10.72,10.89,10.67,12.88,17.31,24.07,18.94
12.875,4.92,9.70,10.32,10.58,10.27,17.26,23.90,23.99
13.000,9.26,7.05,4.39,8.51,9.35,7.89,10.98,32.03
13.125,8.15,12.00,6.78,11.60,8.46,2.31,7.49,26.99
13.250,11.60,9.96,5.98,14.21,9.30,1.74,13.50,20.36
13.375,4.22,6.07,3.15,14.70,14.52,7.53,17.04,10.19
13.500,6.03,5.06,8.11,10.72,18.15,16.38,10.23,10.58
13.625,12.53,11.03,5.94,9.57,25.49,14.17,12.53,12.31
13.750,5.98,4.70,11.25,8.06,27.83,10.05,15.63,17.70
13.875,14.26,17.75,15.01,8.77,29.47,12.80,9.83,14.48
14.000,3.73,4.44,9.39,10.27,31.06,9.52,6.56,17.04
14.125,4.22,9.79,6.47,14.70,23.06,5.76,12.26,11.65
14.250,6.52,10.01,11.07,19.74,21.15,10.27,13.46,15.18
14.375,9.12,2.62,11.38,16.95,11.82,9.17,12.75,12.49
14.500,9.48,7.67,12.13,14.03,10.23,9.61,14.83,15.98
14.625,3.95,5.23,10.94,11.38,7.62,12.44,12.26,10.14
14.750,15.63,13.11,10.05,8.99,10.54,15.85,6.25,8.73
14.875,5.81,6.60,8.15,7.05,20.45,19.25,10.67,13.15
15.000,26.86,5.28,3.24,11.16,27.83,15.85,18.15,22.97
15.125,12.57,5.67,10.41,14.61,29.69,13.41,19.65,28.45
15.250,16.29,5.54,7.53,9.17,27.21,8.28,11.56,28.23
15.375,9.79,8.02,6.21,9.57,18.32,4.44,5.90,19.92
15.500,7.80,6.43,11.11,11.91,13.11,10.05,15.71,14.48
15.625,8.42,11.42,16.82,7.44,5.76,17.93,14.79,7.93
15.750,6.29,7.71,22.04,5.94,5.14,24.47,6.38,8.02
15.875,16.51,14.65,18.41,9.21,7.89,17.53,6.74,10.01
16.000,5.94,5.32,16.07,11.73,9.04,11.82,7.27,10.85
16.125,17.48,12.84,12.97,9.26,8.20,15.05,4.92,10.41
16.250,12.53,8.73,3.60,4.79,8.86,8.28,5.06,10.32
16.375,8.55,6.12,6.21,10.50,13.64,7.58,11.29,13.15
16.500,7.09,6.65,10.63,6.56,20.49,16.51,11.07,18.01
16.625,12.88,14.43,16.64,3.99,27.30,20.76,5.14,26.20
16.750,10.85,13.11,14.26,5.10,28.23,13.19,3.55,31.02
16.875,7.36,4.88,7.00,6.03,25.18,5.32,3.86,30.35
17.000,18.10,28.41,6.91,5.54,18.77,13.06,3.86,24.03
17.125,4.44,7.05,15.18,4.83,12.84,12.31,10.01,14.61
17.250,10.89,17.70,20.00,9.12,12.49,14.34,13.55,11.87
17.375,3.60,3.82,11.38,15.76,13.24,9.21,16.82,14.48
17.500,7.31,9.17,5.67,15.01,15.67,9.43,13.46,16.11
17.625,6.25,9.35,17.48,8.86,13.81,23.01,8.33,14.79
17.750,13.59,6.96,23.01,4.75,10.45,24.43,13.15,8.46
17.875,7.44,6.52,16.82,11.73,7.27,12.31,23.85,4.92
18.000,2.40,3.37,5.45,19.65,7.18,7.53,28.54,3.42
18.125,12.97,8.86,5.32,18.19,8.90,14.12,18.28,2.84
18.250,5.14,8.90,10.36,13.15,12.66,13.81,9.08,3.42
18.375,10.89,9.26,18.15,11.20,16.91,15.76,13.55,6.47
18.500,3.42,6.12,21.91,14.74,16.20,21.02,13.41,10.50
18.625,21.02,21.69,18.90,18.37,12.44,18.81,12.66,12.18
18.750,14.34,16.42,16.55,13.33,6.96,15.01,19.21,11.07
18.875,15.18,14.79,11.16,8.37,10.05,10.58,21.64,8.51
19.000,9.43,14.12,5.10,13.46,14.03,6.78,17.57,11.20
19.125,3.73,4.79,4.52,16.25,22.00,5.85,14.79,21.69
19.250,3.77,5.50,5.32,12.26,25.44,6.69,6.12,29.65
19.375,4.79,10.72,4.83,4.57,25.98,3.20,7.84,33.05
19.500,7.05,3.95,4.22,6.16,25.09,8.64,13.06,30.58
19.625,9.96,11.34,6.65,9.12,23.41,9.17,10.41,28.89
19.750,6.29,8.15,12.26,9.30,22.44,13.37,15.54,24.74
19.875,10.23,7.62,15.98,6.78,19.78,16.91,13.50,18.85
20.000,3.60,6.07,12.66,10.19,14.87,10.54,8.99,11.16
20.125,10.05,15.45,18.55,16.02,11.20,9.52,16.60,9.26
20.250,8.64,7.09,22.53,17.13,6.82,11.65,24.07,9.39
20.375,12.53,9.66,12.71,17.04,4.83,7.53,27.61,9.39
20.500,6.78,9.26,3.20,18.24,5.76,8.28,23.63,10.14
20.625,5.10,6.21,10.67,12.09,10.27,12.22,11.47,9.12
20.750,6.69,4.13,11.87,10.63,11.42,12.66,9.12,10.45
20.875,6.25,5.72,5.14,13.46,11.03,7.75,13.72,11.11
21.000,8.99,5.72,13.59,16.07,8.73,9.66,21.51,16.29
21.125,26.33,20.27,13.81,16.42,8.42,10.14,22.84,18.10
21.250,5.01,3.55,6.25,12.44,9.08,4.39,18.06,21.91
21.375,7.40,2.89,4.88,8.46,8.11,1.34,12.40,22.48
21.500,2.89,7.44,10.19,5.37,6.52,5.76,6.78,22.17
21.625,2.80,6.87,10.41,7.09,3.73,5.81,11.25,22.88
21.750,6.12,8.90,8.28,7.09,3.20,7.93,9.66,20.98
21.875,10.98,14.12,11.60,4.52,3.24,13.41,3.73,21.33
22.000,10.41,7.89,5.94,9.66,4.13,8.28,2.45,19.30
22.125,9.83,10.45,11.16,10.94,5.94,7.13,6.82,18.94
22.250,5.50,8.33,24.43,14.52,7.71,20.36,11.51,16.25
22.375,8.55,5.85,25.22,22.92,8.81,23.45,21.86,15.63
22.500,4.57,4.17,17.40,21.91,9.48,17.84,23.01,13.28
22.625,7.09,3.60,8.51,17.04,10.32,11.20,18.01,14.08
22.750,6.96,6.69,12.80,13.46,12.18,12.31,11.16,15.32
22.875,9.66,6.96,15.49,9.79,12.97,14.12,7.89,17.79
23.000,5.85,4.75,10.19,14.34,12.26,13.28,16.47,16.07
23.125,5.90,4.44,7.53,20.93,10.94,14.08,26.15,12.80
23.250,10.89,10.72,9.39,21.42,14.70,10.58,30.40,7.36
23.375,11.29,5.72,5.85,13.59,16.47,3.77,23.72,7.80
23.500,11.03,16.29,8.06,3.55,17.62,7.27,12.66,10.10
23.625,5.72,4.48,11.73,5.59,15.23,15.23,6.21,7.75
23.750,2.62,3.68,5.67,10.58,16.16,11.47,6.91,6.03
23.875,6.07,8.46,5.94,10.32,18.15,9.88,7.36,4.66
24.000,12.40,10.32,5.37,14.17,15.49,8.42,16.82,4.57
24.125,5.41,3.60,4.35,20.45,11.91,6.25,25.75,4.66
24.250,14.74,7.00,8.90,11.51,7.05,12.62,16.60,3.73
24.375,4.13,1.56,13.99,6.07,7.18,16.64,7.36,4.57
24.500,9.52,14.48,12.09,16.02,7.89,14.56,13.55,6.87
24.625,6.52,5.10,9.17,18.41,8.59,10.32,17.93,10.27
24.750,8.64,14.56,8.59,9.61,6.43,8.20,11.78,10.81
24.875,3.82,6.69,5.72,6.29,10.32,9.48,5.76,8.33
25.000,6.21,8.64,5.32,11.34,16.07,13.81,7.93,4.97
25.125,4.66,4.08,13.59,17.35,21.69,16.82,13.06,5.41
25.250,8.28,9.39,13.24,21.91,22.97,18.28,17.26,7.49
25.375,7.97,5.06,13.59,20.89,20.18,22.48,16.95,8.42
25.500,17.62,15.27,15.80,13.64,17.93,22.08,9.79,7.58
25.625,13.15,9.17,14.87,8.86,16.33,18.85,7.97,7.27
25.750,10.32,5.50,9.12,10.05,17.88,12.62,10.27,8.33
25.875,7.40,5.14,6.78,7.31,22.92,4.52,7.27,13.46
26.000,5.90,2.71,7.67,10.10,33.45,7.53,8.95,25.84
26.125,4.39,4.97,9.83,10.76,39.24,13.64,11.03,32.34
26.250,7.18,2.45,12.26,9.17,39.47,14.83,12.75,37.43
26.375,9.21,9.57,15.27,7.75,29.78,17.13,14.03,32.30
26.500,4.61,5.45,16.95,10.98,21.95,19.74,10.54,23.76
26.625,4.26,5.50,14.52,9.17,22.75,17.66,5.72,15.80
26.750,3.20,5.90,10.05,5.59,31.46,12.57,8.02,16.82
26.875,15.94,15.54,3.29,5.67,31.42,5.14,7.89,20.54
27.000,8.28,6.91,11.34,6.91,30.44,15.05,11.47,24.38
27.125,15.10,13.24,13.68,10.10,18.63,17.79,11.34,19.12
27.250,11.69,14.30,11.87,8.55,14.96,12.71,8.37,15.67
27.375,6.52,7.53,13.77,12.22,10.67,10.76,11.73,11.96
27.500,14.17,14.34,13.06,18.72,10.63,14.30,15.98,8.59
