"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,1.87,1.83,2.93,===,===,1.47,===,===
0.250,1.83,2.05,1.87,3.20,===,2.05,3.20,===
0.375,5.01,2.45,3.37,2.93,3.77,5.54,6.47,8.06
0.500,2.80,3.37,6.43,3.95,6.25,7.62,7.93,13.64
0.625,3.86,1.43,7.22,3.24,7.58,7.05,4.75,14.21
0.750,0.90,1.92,7.00,2.53,7.93,4.97,2.76,13.72
0.875,2.36,2.31,5.37,1.87,4.92,2.58,2.36,8.81
1.000,2.45,1.87,4.22,3.07,4.08,5.10,4.35,7.93
1.125,4.26,2.71,3.99,3.29,5.19,5.67,5.59,6.96
1.250,4.30,1.69,2.14,3.02,5.90,3.11,5.37,6.74
1.375,3.29,2.62,1.74,2.45,6.07,1.43,4.52,6.21
1.500,1.96,1.92,2.76,2.05,4.61,3.33,4.30,5.72
1.625,3.46,2.36,2.27,2.45,4.22,3.37,5.14,6.07
1.750,5.14,3.99,1.96,4.08,3.99,2.62,5.67,5.41
1.875,1.38,1.74,2.36,3.55,3.91,3.24,3.73,4.97
2.000,4.75,3.64,2.36,2.80,3.64,3.24,2.76,4.08
2.125,4.35,1.92,2.22,3.51,3.68,3.51,3.02,4.66
2.250,2.45,1.56,2.00,2.40,4.08,3.29,1.87,5.54
2.375,3.24,2.49,1.65,1.52,4.83,2.40,1.47,5.94
2.500,2.27,2.27,0.85,1.92,5.01,2.22,1.25,5.59
2.625,3.33,1.47,1.38,2.09,5.32,1.65,2.09,4.48
2.750,2.22,1.16,2.09,2.09,4.30,1.34,3.07,2.89
2.875,3.24,2.09,2.31,2.98,3.91,1.16,2.93,2.05
3.000,1.38,1.69,2.58,3.42,2.76,1.03,1.83,1.61
3.125,3.64,2.45,3.15,2.84,2.53,2.18,1.16,2.22
3.250,1.25,1.52,3.24,2.31,2.89,3.11,1.52,3.07
3.375,2.62,3.02,4.52,1.30,2.93,3.11,2.31,3.77
3.500,2.05,2.05,5.06,1.65,4.08,3.46,2.05,3.91
3.625,4.22,3.24,4.70,2.14,4.13,3.91,2.49,3.91
3.750,2.93,2.45,4.39,3.68,4.22,3.95,4.61,3.55
3.875,1.69,2.53,4.57,4.61,3.60,3.82,4.17,4.04
