"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,2.18,23.50,20.23,===,===,1.92,===,===
0.250,3.60,10.05,15.58,14.17,===,4.22,3.55,===
0.375,6.82,5.14,4.39,12.09,13.28,8.90,14.48,4.97
0.500,11.16,13.46,4.08,12.04,12.93,7.62,22.70,5.76
0.625,8.28,7.53,4.97,8.86,13.64,2.89,19.92,6.38
0.750,7.44,8.15,9.92,9.70,18.68,5.59,8.02,10.63
0.875,10.54,8.02,9.83,12.62,16.11,5.06,5.54,11.65
1.000,5.37,3.24,6.82,10.58,19.92,3.24,9.88,16.02
1.125,4.66,1.47,4.44,16.11,17.79,4.44,14.03,14.70
1.250,10.54,6.82,2.53,19.39,23.76,3.82,15.27,18.19
1.375,7.22,2.27,4.44,14.87,25.62,4.04,9.96,17.22
1.500,5.14,2.22,5.01,15.01,24.65,5.19,10.50,15.14
1.625,9.43,12.22,7.13,19.16,25.71,5.10,15.67,12.53
1.750,3.20,2.84,12.57,12.09,20.31,7.31,10.27,8.81
1.875,10.76,12.97,16.02,10.89,19.47,12.04,6.60,7.31
2.000,4.04,3.91,17.22,18.46,15.45,13.02,12.84,8.15
2.125,12.04,9.26,13.50,17.22,16.86,7.36,11.96,10.54
2.250,4.52,6.16,10.58,9.21,16.86,5.23,7.89,18.77
2.375,7.97,6.82,9.83,6.25,16.82,9.66,4.48,18.32
2.500,2.09,2.62,8.81,10.98,11.11,7.67,6.96,18.01
2.625,3.82,6.74,7.49,11.96,16.11,3.99,8.99,12.97
2.750,2.80,2.49,6.21,9.70,18.10,3.37,10.27,12.13
2.875,9.26,6.74,6.65,9.52,29.25,5.67,14.56,17.48
3.000,4.97,5.98,8.42,10.19,24.12,7.93,14.65,17.13
3.125,5.54,4.04,8.06,15.23,19.43,6.91,14.30,20.62
3.250,8.15,8.20,7.13,16.16,9.92,5.37,11.38,13.99
3.375,8.33,5.85,4.83,10.58,6.96,4.35,9.48,11.11
3.500,9.83,10.41,4.61,10.98,6.52,6.29,12.22,6.56
3.625,8.68,6.16,3.95,16.47,6.96,5.67,14.39,13.37
3.750,7.05,4.97,4.04,28.85,7.49,5.59,18.85,19.39
3.875,5.19,3.60,3.99,29.34,11.47,4.97,14.12,30.58
4.000,9.48,3.99,5.45,19.87,14.52,5.98,9.17,31.59
4.125,8.95,7.00,5.32,15.01,16.16,4.44,5.14,32.39
4.250,8.99,5.54,6.03,10.23,23.63,2.84,8.64,31.64
