"Time","PIP Beta R","PIP Alpha R","PIP Theta R","PIP Delta R","PIP Beta L","PIP Alpha L","PIP Theta L","PIP Delta L","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
8.625,39.75,50.35,72.08,89.02,37.49,37.49,58.20,88.73,12.13,19.47,17.22,6.03,20.00,7.75,4.88,21.55
8.750,39.29,51.29,71.84,88.82,38.51,38.51,57.02,88.04,12.93,8.46,14.61,16.86,23.85,7.05,9.57,33.94
8.875,38.93,53.02,72.16,89.12,40.31,40.31,56.63,87.45,24.38,23.99,22.84,36.77,21.69,15.63,17.44,29.82
9.000,38.61,55.53,72.55,89.71,42.75,42.75,56.55,87.06,21.46,20.45,32.30,37.87,18.99,24.96,22.30,34.78
9.125,38.57,57.65,72.63,90.49,45.10,45.10,56.71,86.18,20.36,14.52,28.01,26.64,16.55,23.81,21.91,23.32
9.250,38.79,58.82,72.08,91.08,46.82,46.82,56.55,85.00,5.06,23.54,14.48,18.59,17.66,10.23,16.47,19.25
9.375,38.89,58.27,70.59,90.98,47.61,47.61,56.16,85.10,7.40,3.77,10.89,20.45,28.63,8.73,22.13,17.79
9.500,38.61,56.78,69.49,90.69,47.76,47.76,55.61,84.22,8.02,12.62,9.04,23.06,25.84,8.95,23.37,17.44
9.625,38.57,55.45,69.73,91.08,47.84,47.84,55.92,83.73,5.59,6.87,7.58,17.97,24.96,5.10,20.05,20.49
9.750,38.54,54.82,69.25,90.00,47.92,47.92,56.47,83.04,3.68,23.10,8.59,8.06,17.70,3.37,12.44,12.57
9.875,38.75,54.82,68.94,89.02,47.37,47.37,56.39,81.96,24.25,29.16,12.57,13.15,13.64,2.36,7.18,15.76
10.000,39.29,54.82,68.24,88.04,46.90,46.90,55.92,81.96,15.23,12.00,15.14,20.80,12.53,6.25,15.67,14.48
10.125,39.64,54.98,66.98,86.96,46.43,46.43,55.14,81.76,10.41,13.77,10.50,12.66,11.38,4.22,21.95,22.88
10.250,40.18,55.06,66.12,86.76,46.20,46.20,54.90,82.06,10.94,19.74,9.43,4.88,14.52,4.48,17.66,23.85
10.375,40.68,55.22,66.12,86.57,45.57,45.57,54.75,82.55,10.45,8.95,12.97,16.16,15.54,8.55,14.56,26.82
10.500,41.57,55.45,66.12,86.37,44.47,44.47,54.27,82.55,9.17,13.33,8.15,25.22,13.95,15.36,18.55,24.78
10.625,43.24,55.37,66.20,86.08,43.61,43.61,53.96,82.84,17.70,32.61,8.42,23.28,11.07,14.43,21.20,23.23
10.750,44.99,55.06,66.20,86.96,44.39,44.39,53.88,83.92,10.54,11.16,18.68,16.78,11.34,21.91,18.85,21.38
10.875,46.92,54.98,66.51,87.94,45.96,45.96,54.59,84.12,14.61,48.05,23.19,21.46,13.59,34.56,22.75,19.83
11.000,48.41,54.82,67.61,88.82,47.53,47.53,56.00,84.12,6.74,13.64,19.43,24.52,18.77,30.66,20.93,16.11
11.125,49.45,54.20,67.69,89.02,48.24,48.24,56.86,84.12,5.10,18.28,9.79,21.24,26.24,14.26,10.36,21.55
11.250,50.20,53.18,67.37,89.12,48.24,48.24,56.71,84.22,3.95,17.44,2.76,10.32,27.79,5.28,4.35,19.65
11.375,50.87,52.71,66.75,88.63,47.69,47.69,56.16,84.71,10.89,18.85,11.38,10.85,25.49,9.35,5.14,17.40
11.500,51.87,52.24,66.98,88.53,46.67,46.67,55.92,84.61,9.57,41.68,11.60,19.52,16.20,8.77,8.81,11.56
11.625,52.98,51.53,67.76,89.22,45.96,45.96,56.31,84.80,8.77,13.86,9.92,9.61,16.33,5.28,14.43,13.59
11.750,53.94,50.75,69.10,90.39,45.10,45.10,57.41,85.29,13.02,37.25,6.65,15.10,26.73,4.04,17.53,23.32
11.875,54.40,49.73,69.02,90.78,44.24,44.24,57.96,85.98,15.36,11.91,9.66,16.16,35.62,6.16,11.03,25.75
12.000,54.40,48.31,67.76,90.78,42.67,42.67,57.80,86.86,3.02,11.03,12.88,5.98,38.18,10.36,6.87,23.72
12.125,53.98,46.43,66.27,90.88,40.86,40.86,56.78,87.16,8.77,20.49,14.43,11.91,29.87,7.58,6.29,16.42
12.250,53.19,44.71,64.55,90.39,39.29,39.29,55.37,87.06,6.74,4.26,21.11,13.41,20.62,6.21,4.39,11.29
12.375,52.48,43.61,63.92,90.20,38.59,38.59,54.12,87.25,12.31,9.57,21.91,6.74,16.86,11.47,5.50,13.90
12.500,53.05,43.84,64.71,90.29,38.98,38.98,53.33,87.06,10.36,12.49,18.59,11.82,12.31,9.70,5.81,16.95
12.625,54.72,45.02,65.88,90.20,39.37,39.37,53.25,87.45,7.40,51.10,7.31,24.91,13.95,6.52,11.87,31.02
12.750,56.72,46.12,66.43,90.00,39.61,39.61,54.43,88.43,7.84,16.82,10.10,22.44,16.42,6.38,27.17,35.88
12.875,57.75,46.67,66.59,90.49,40.08,40.08,55.69,89.02,6.34,17.84,11.56,18.15,31.19,3.64,32.65,47.25
13.000,57.83,46.35,66.75,90.59,40.55,40.55,56.94,89.90,8.95,7.58,7.80,13.37,39.02,10.98,26.20,44.55
13.125,57.25,45.65,66.35,91.47,41.02,41.02,57.65,90.20,3.11,21.46,8.37,5.01,39.51,9.96,14.21,38.76
13.250,56.90,44.78,65.65,92.45,41.25,41.25,57.10,90.29,9.57,7.93,10.41,4.17,27.83,6.38,2.84,26.37
13.375,56.51,45.10,66.12,92.45,42.59,42.59,57.41,89.61,16.42,18.55,17.48,11.07,14.30,19.16,6.03,13.59
13.500,56.33,45.80,66.90,91.47,44.47,44.47,58.75,88.82,11.25,8.59,17.48,26.11,7.62,25.84,24.47,8.51
13.625,56.26,46.51,67.45,91.47,45.80,45.80,59.84,88.04,27.88,17.62,15.54,57.11,8.86,23.94,56.80,8.51
13.750,55.61,46.59,67.92,91.67,46.20,46.20,60.86,87.75,8.77,19.25,8.37,68.52,22.30,18.37,66.00,19.83
13.875,54.58,45.88,68.47,91.67,45.25,45.25,62.04,87.75,8.86,9.74,2.98,36.72,33.01,13.90,33.58,30.09
14.000,53.05,44.47,68.94,91.86,42.82,42.82,62.12,88.43,2.49,9.08,5.28,10.50,36.50,7.53,12.22,35.35
14.125,51.52,43.84,68.86,91.86,40.08,40.08,61.65,88.82,10.10,5.98,6.38,11.56,26.29,6.96,16.95,25.80
14.250,50.59,44.16,69.57,91.08,38.59,38.59,62.04,88.43,16.33,23.72,12.04,17.53,17.79,7.75,21.73,16.42
14.375,50.27,45.18,70.51,90.78,38.98,38.98,64.39,87.55,25.58,23.76,22.13,49.86,13.68,20.00,47.91,11.03
14.500,50.16,46.67,72.39,91.18,40.78,40.78,67.22,87.65,13.72,23.90,13.19,57.95,13.41,19.78,50.43,10.05
14.625,49.52,47.92,73.57,90.29,42.59,42.59,69.73,88.24,14.65,29.47,16.86,39.20,12.22,11.29,26.55,10.94
14.750,48.84,49.57,74.43,89.12,43.76,43.76,71.53,88.63,5.81,15.49,30.31,14.92,8.81,5.28,13.68,17.31
14.875,48.63,51.69,74.82,88.33,44.16,44.16,72.24,88.73,9.26,33.94,42.38,7.53,7.22,7.53,23.01,19.56
15.000,49.06,54.04,75.22,87.65,44.63,44.63,73.02,88.73,9.43,11.56,39.33,20.67,8.64,7.00,20.67,25.67
15.125,49.73,55.92,75.84,87.16,44.78,44.78,73.33,88.33,5.14,7.62,25.71,18.46,11.65,6.12,13.50,29.43
15.250,49.84,56.39,75.61,86.67,44.55,44.55,73.57,87.84,8.28,5.98,22.48,7.31,14.83,8.33,13.59,30.88
15.375,49.77,56.78,74.67,86.27,43.92,43.92,73.57,88.14,5.59,7.31,23.50,3.91,17.40,10.23,9.52,31.06
15.500,49.77,57.02,74.12,86.18,42.75,42.75,73.41,88.92,13.55,22.04,18.63,5.37,27.97,8.64,3.46,33.32
15.625,48.73,56.86,73.41,86.18,41.49,41.49,73.65,89.71,5.81,7.75,10.81,11.20,32.52,6.12,6.34,34.69
15.750,46.81,56.08,72.00,86.37,40.63,40.63,73.25,90.10,15.05,3.73,12.71,10.81,40.22,6.87,13.55,39.07
15.875,44.85,56.00,70.51,86.18,40.00,40.00,71.37,89.51,3.99,8.11,12.93,7.09,43.00,7.22,14.26,36.55
16.000,44.53,56.94,70.75,86.96,39.53,39.53,69.57,89.61,5.98,31.11,15.10,14.52,40.66,9.83,15.94,35.84
16.125,45.31,58.98,71.76,87.84,38.90,38.90,67.61,89.61,7.22,42.21,28.85,28.81,39.29,11.78,10.72,36.02
16.250,46.77,61.41,73.65,87.65,38.67,38.67,66.20,89.02,6.21,20.45,25.93,34.82,22.70,10.63,5.41,28.05
16.375,47.81,63.45,75.29,86.67,38.43,38.43,66.12,88.24,9.57,40.70,12.09,25.09,16.07,5.32,15.18,25.05
16.500,48.56,64.24,75.45,86.57,37.02,37.02,65.49,87.84,10.27,14.83,6.38,16.33,15.67,3.29,18.06,16.73
16.625,48.81,63.45,74.27,87.45,34.75,34.75,63.69,87.45,5.76,16.73,8.99,17.35,21.55,4.79,15.94,13.55
16.750,48.24,62.82,73.18,87.65,32.39,32.39,61.33,87.75,8.81,9.17,12.49,15.89,33.32,4.75,11.82,14.21
16.875,47.38,62.67,72.08,87.75,30.35,30.35,58.75,86.96,10.36,5.14,12.66,14.12,34.25,2.45,9.30,14.43
17.000,46.81,62.90,70.90,87.35,28.71,28.71,56.39,85.39,6.43,12.44,15.27,11.03,34.16,5.14,12.57,15.45
17.125,46.74,63.37,69.02,87.35,28.24,28.24,55.22,84.31,10.05,14.26,15.41,9.83,27.13,7.05,16.82,11.38
17.250,46.84,63.69,67.92,87.16,28.08,28.08,54.90,83.63,4.75,12.04,16.20,8.51,17.22,6.12,16.16,9.52
17.375,46.49,64.08,67.29,87.55,27.29,27.29,54.59,83.92,9.30,8.86,23.41,8.11,12.44,5.37,18.94,12.40
17.500,45.85,64.71,66.90,86.86,25.10,25.10,53.88,84.90,5.28,18.72,33.54,23.54,15.18,2.40,24.60,20.45
17.625,45.35,65.25,66.12,86.47,22.59,22.59,53.02,85.20,4.83,10.36,32.12,28.63,16.51,3.29,26.51,28.59
17.750,45.24,65.73,65.33,86.96,20.39,20.39,52.00,85.39,12.22,18.81,18.41,16.29,21.46,3.64,27.74,26.02
17.875,45.38,65.33,64.39,87.35,19.69,19.69,51.14,85.29,2.27,9.61,10.14,8.73,14.03,5.94,20.98,19.83
18.000,45.20,63.53,63.37,87.06,20.16,20.16,49.88,84.41,14.56,29.47,10.05,14.08,12.49,11.47,18.59,11.73
18.125,44.85,61.33,62.43,86.86,20.94,20.94,49.10,83.92,9.43,20.05,10.81,12.49,13.28,17.66,17.31,15.58
18.250,44.39,59.37,62.20,87.45,22.04,22.04,49.57,84.12,4.30,4.52,12.18,19.78,24.38,11.82,15.14,22.30
18.375,44.24,58.51,63.29,87.65,22.59,22.59,50.90,84.61,4.92,18.15,6.60,33.45,27.48,4.57,23.23,26.20
18.500,44.28,58.35,65.25,87.65,22.67,22.67,52.78,85.29,8.15,7.44,10.85,41.99,25.40,3.73,22.66,27.97
18.625,44.42,58.59,66.75,87.55,22.98,22.98,54.43,85.39,9.48,15.85,22.70,41.90,21.55,4.04,9.17,31.77
18.750,44.71,59.37,67.92,86.86,23.84,23.84,55.84,85.39,11.03,9.74,20.45,40.62,18.94,9.48,19.25,32.21
18.875,45.38,60.31,69.49,86.37,25.10,25.10,57.49,85.59,7.44,20.23,12.22,43.09,24.03,13.11,24.07,36.55
19.000,45.60,60.78,71.61,86.86,26.20,26.20,58.75,86.08,9.66,18.50,17.22,32.83,27.57,7.13,20.58,33.76
19.125,44.96,60.08,71.14,86.18,26.90,26.90,59.22,86.37,4.30,11.56,15.18,18.99,32.17,6.21,14.83,30.31
19.250,43.39,58.35,68.86,85.29,27.14,27.14,58.98,85.78,4.79,11.51,5.85,13.46,35.22,8.99,14.26,25.18
19.375,41.85,56.08,66.43,84.90,26.90,26.90,59.06,84.90,4.22,19.39,8.51,13.81,28.89,10.45,18.72,16.64
19.500,40.89,54.51,64.55,85.00,26.67,26.67,59.06,84.51,8.28,10.50,13.28,11.82,31.46,8.99,18.63,16.55
19.625,40.46,54.12,63.61,85.00,26.75,26.75,58.82,84.90,6.47,17.40,12.75,6.21,23.41,8.64,15.10,13.77
19.750,40.53,54.35,63.45,84.02,26.98,26.98,58.27,85.00,20.93,24.12,8.68,10.72,25.27,7.22,13.59,14.21
19.875,41.00,54.27,64.24,83.63,27.29,27.29,58.51,84.61,16.20,9.08,4.04,20.27,23.68,3.07,15.98,12.49
20.000,41.75,54.27,65.18,83.33,27.76,27.76,60.00,84.80,6.56,13.64,8.59,30.97,28.14,3.07,21.51,15.94
20.125,42.42,54.12,66.20,83.33,28.16,28.16,61.57,85.39,14.43,18.37,11.25,28.59,29.38,3.73,23.68,18.46
20.250,43.14,53.88,67.06,83.33,28.24,28.24,62.04,85.98,13.59,13.86,11.73,16.73,30.62,3.91,18.72,22.00
20.375,44.10,53.96,67.29,83.43,28.78,28.78,61.65,86.37,10.45,16.64,18.94,15.10,30.27,10.50,12.88,20.18
20.500,45.20,54.35,66.98,83.14,29.73,29.73,60.78,85.98,12.66,23.10,21.24,20.05,24.52,13.81,9.12,15.23
20.625,46.31,54.43,66.98,82.75,30.82,30.82,60.00,85.98,8.20,29.51,12.53,26.46,15.85,5.90,13.46,14.79
20.750,47.66,54.20,67.84,83.04,32.08,32.08,59.76,85.98,8.68,33.63,21.07,38.09,16.51,8.64,15.49,26.20
20.875,48.73,53.96,68.63,83.63,33.88,33.88,60.16,85.88,9.79,14.96,11.87,40.00,24.16,18.28,22.88,40.17
21.000,49.55,54.27,69.73,84.51,35.92,35.92,60.78,86.18,23.45,15.98,21.29,27.57,39.16,25.71,18.72,46.06
21.125,49.73,55.92,71.29,85.69,37.41,37.41,61.96,87.16,14.21,14.83,24.12,30.04,51.76,19.39,10.67,48.22
21.250,49.38,57.57,72.08,85.00,37.80,37.80,62.82,87.84,16.42,11.34,11.91,34.25,54.81,8.46,23.50,41.15
21.375,48.98,57.73,72.00,84.90,37.18,37.18,63.06,87.75,5.19,9.92,7.05,25.67,60.08,4.83,26.37,41.19
21.500,48.95,57.33,71.45,85.20,36.47,36.47,62.90,87.65,13.02,17.93,10.54,24.12,49.24,8.02,20.23,34.16
21.625,49.09,56.31,70.90,85.78,36.39,36.39,62.20,87.35,12.00,12.53,8.02,21.33,46.23,10.85,13.41,29.34
21.750,48.66,55.22,70.51,86.37,36.71,36.71,61.57,87.35,10.67,8.64,9.88,11.38,39.64,12.44,9.12,25.93
21.875,47.99,54.51,69.73,87.35,36.71,36.71,61.10,87.65,5.72,7.58,20.40,13.02,31.19,14.61,12.88,19.87
22.000,47.52,54.27,69.02,88.33,36.63,36.63,60.55,87.55,3.42,14.08,22.92,9.12,29.96,12.00,15.18,20.62
22.125,47.59,54.27,68.63,87.65,36.24,36.24,59.84,87.55,11.20,28.28,25.00,19.03,21.07,6.96,8.90,23.06
22.250,48.06,54.35,69.65,87.84,35.53,35.53,59.06,87.25,8.77,28.23,23.85,38.40,18.24,2.31,5.63,27.39
22.375,48.70,54.90,71.61,88.14,34.59,34.59,58.35,87.25,5.54,14.92,22.75,30.71,20.27,2.58,9.88,28.76
22.500,49.13,55.84,73.41,88.33,33.88,33.88,58.20,88.14,8.11,28.01,23.19,17.66,23.99,3.60,12.18,30.62
22.625,49.27,57.02,74.20,88.82,33.25,33.25,57.49,88.33,5.59,24.38,23.72,10.54,26.99,3.86,12.40,25.36
22.750,49.23,58.04,73.88,88.53,32.63,32.63,56.78,87.65,7.18,19.52,15.27,7.93,25.40,5.72,9.12,28.76
22.875,49.06,58.59,72.71,87.75,32.39,32.39,56.00,87.35,11.25,13.90,4.92,7.09,19.39,7.44,5.41,21.42
23.000,48.73,58.98,71.29,86.47,32.31,32.31,55.06,87.35,9.26,7.44,14.70,9.57,16.20,8.59,2.76,21.15
23.125,48.52,59.61,70.04,85.29,32.47,32.47,53.41,87.16,9.70,10.85,15.10,13.46,9.79,7.09,5.50,14.96
23.250,48.45,60.24,69.10,84.31,32.71,32.71,51.61,86.08,6.38,15.85,8.86,11.65,10.10,3.07,7.67,12.22
23.375,48.38,60.39,68.86,83.24,32.86,32.86,50.12,84.71,8.86,17.79,5.28,11.78,12.35,4.70,6.38,10.98
23.500,48.13,60.08,68.78,82.06,32.94,32.94,49.33,83.43,8.24,23.90,8.77,11.78,13.99,8.99,3.51,10.50
23.625,48.06,59.14,68.24,81.67,32.86,32.86,48.55,82.75,10.54,22.08,5.23,5.76,16.16,10.63,5.59,12.75
23.750,47.34,57.73,67.22,82.25,32.78,32.78,47.61,82.25,10.36,18.46,8.51,10.50,17.93,9.57,10.19,16.11
23.875,45.88,56.47,66.20,82.84,32.24,32.24,46.59,82.25,8.06,11.11,6.56,19.34,21.73,6.96,13.95,21.24
24.000,44.49,56.16,65.88,82.84,30.82,30.82,45.57,82.45,11.82,19.47,20.31,30.35,33.98,3.15,15.76,39.33
24.125,43.96,56.39,65.96,82.84,28.94,28.94,44.71,82.35,14.87,22.22,38.67,44.60,37.48,8.59,11.96,48.44
24.250,44.06,56.24,65.57,81.96,27.06,27.06,44.16,81.57,10.54,34.16,35.88,41.10,44.37,9.12,6.82,61.31
24.375,44.78,56.47,66.12,83.14,26.12,26.12,44.31,81.27,6.96,12.09,13.28,17.84,42.25,5.85,15.98,65.07
24.500,45.85,57.96,66.90,83.14,26.51,26.51,44.55,80.98,17.22,31.95,17.26,23.15,37.39,15.89,25.75,59.81
24.625,46.67,59.45,67.45,83.14,27.69,27.69,45.10,80.59,5.85,19.39,24.03,38.01,33.72,16.86,40.92,53.88
24.750,47.34,61.33,68.08,82.16,29.18,29.18,46.35,80.88,6.03,25.27,12.22,33.58,19.12,8.64,47.96,30.35
24.875,48.38,62.82,68.71,80.69,30.90,30.90,48.16,80.49,17.93,47.51,19.96,22.66,12.75,21.86,29.51,20.98
25.000,50.30,64.24,69.18,79.61,32.55,32.55,49.33,80.10,21.64,28.36,33.49,10.10,5.90,20.54,15.71,11.38
25.125,52.16,65.18,69.02,79.51,34.51,34.51,49.96,79.90,33.98,69.14,27.26,12.80,15.98,32.83,21.64,9.88
25.250,53.73,65.25,68.47,80.39,37.02,37.02,50.82,79.90,23.99,24.60,7.36,18.59,33.01,35.88,15.54,16.16
25.375,54.90,65.10,68.00,81.08,39.45,39.45,51.45,80.49,14.48,22.08,4.17,18.81,46.01,21.11,10.98,28.23
25.500,55.47,65.10,67.76,81.67,41.73,41.73,52.86,81.37,9.52,22.70,12.88,11.82,58.93,12.53,22.97,47.29
25.625,56.47,65.65,68.31,82.25,43.61,43.61,54.27,82.16,17.48,27.30,21.38,23.23,57.73,7.31,26.37,56.80
25.750,57.36,66.12,69.88,82.35,45.88,45.88,56.16,83.14,12.00,15.18,15.89,29.78,54.64,15.54,33.76,59.90
25.875,58.32,66.20,72.16,83.33,48.47,48.47,58.75,84.61,28.72,36.86,12.75,22.75,44.29,20.00,30.35,52.34
26.000,59.57,66.43,74.12,84.41,50.67,50.67,61.18,85.69,13.24,26.29,12.75,28.14,37.74,9.43,15.01,44.51
26.125,60.96,66.98,76.16,85.69,51.76,51.76,61.80,85.78,16.29,29.91,10.19,25.93,27.61,9.88,7.67,27.13
