TIME,PIP BETA R,PIP ALPHA R,PIP THETA R,PIP DELTA R,PIP BETA L,PIP ALPHA L,PIP THETA L,PIP DELTA L,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
2.875,===,===,===,===,===,===,===,===,7.58,7.84,4.04,5.67,7.71,5.19,3.73,6.29
3.000,===,===,===,===,===,===,===,===,6.38,6.96,6.60,3.60,5.19,6.16,3.64,3.42
3.125,===,===,===,===,===,===,===,===,8.42,5.72,8.02,9.17,8.28,7.97,5.06,3.95
3.250,===,===,===,===,===,===,===,===,2.40,2.89,4.83,16.42,11.29,5.76,6.12,3.42
3.375,===,===,===,===,===,===,===,===,8.02,7.58,3.20,20.09,12.44,2.98,8.37,2.98
3.500,===,===,===,===,===,===,===,===,4.61,5.45,5.90,22.30,14.12,4.97,9.70,3.55
3.625,===,===,===,===,===,===,===,===,5.14,7.89,2.62,16.47,13.50,8.33,7.36,4.26
3.750,===,===,===,===,===,===,===,===,2.84,2.67,3.46,6.60,13.68,8.81,3.37,5.54
3.875,===,===,===,===,===,===,===,===,6.65,5.10,5.14,4.61,14.30,4.57,2.09,6.91
4.000,===,===,===,===,===,===,===,===,4.52,6.34,3.64,3.20,13.11,2.45,2.31,7.53
4.125,10.52,22.90,40.08,58.73,18.43,18.43,23.53,41.86,4.83,5.10,4.26,1.56,12.22,3.86,4.79,8.42
4.250,10.59,23.29,38.51,56.57,17.73,17.73,22.67,40.88,3.20,6.65,6.96,2.58,10.45,2.76,4.70,10.63
4.375,10.66,23.45,37.18,54.61,17.18,17.18,22.04,40.59,5.01,5.37,7.84,3.07,7.71,2.93,4.57,11.47
4.500,10.48,23.84,35.84,52.75,17.18,17.18,21.80,40.59,5.54,2.58,10.72,4.97,5.90,2.84,6.07,12.04
4.625,10.34,24.63,35.37,51.96,17.41,17.41,22.27,41.37,5.28,7.22,14.17,6.78,7.53,4.17,10.54,8.51
4.750,10.34,25.73,35.84,53.24,17.65,17.65,23.69,43.43,4.08,4.30,13.02,3.95,11.78,4.83,13.95,9.21
4.875,10.27,26.43,37.02,54.90,17.80,17.80,25.41,45.88,5.10,2.09,5.72,11.07,20.67,3.73,15.41,16.78
5.000,10.02,26.59,38.12,56.47,17.73,17.73,26.75,48.14,4.57,2.80,5.01,14.30,25.27,5.14,14.92,22.22
5.125,9.88,26.43,38.51,57.45,17.73,17.73,27.37,50.00,6.60,3.99,4.97,13.41,23.41,5.72,12.80,23.59
5.250,9.80,25.88,38.12,57.45,17.49,17.49,26.82,50.78,6.74,3.11,4.48,8.11,17.79,4.97,6.74,17.93
5.375,9.52,25.25,37.02,56.67,17.25,17.25,25.73,50.20,8.02,5.94,3.82,5.10,9.43,2.14,4.88,11.11
5.500,9.41,24.71,35.61,55.29,16.55,16.55,24.24,48.53,5.76,5.32,4.13,4.48,9.88,1.07,4.08,9.43
5.625,9.27,23.53,34.12,53.82,15.14,15.14,22.59,46.67,9.92,5.10,4.75,3.82,10.54,1.30,4.44,8.42
5.750,9.06,22.04,32.86,52.94,14.04,14.04,21.41,45.39,7.89,8.02,1.78,2.67,11.96,4.44,4.22,11.91
5.875,8.66,20.71,31.92,52.84,13.25,13.25,21.02,45.39,6.74,4.79,2.45,4.61,10.14,6.60,5.54,12.18
6.000,8.48,19.76,31.06,52.94,13.18,13.18,21.18,46.08,4.88,8.28,2.84,3.86,7.05,3.77,5.32,10.85
6.125,8.45,19.22,30.27,52.84,13.18,13.18,21.57,46.96,3.07,4.22,2.76,2.36,5.28,2.76,3.82,9.17
6.250,8.45,18.67,29.25,52.45,12.94,12.94,21.65,47.45,5.06,5.41,3.29,4.92,4.22,4.48,3.99,6.52
6.375,8.41,18.27,28.16,51.86,12.94,12.94,21.49,47.75,3.82,4.70,2.05,6.03,6.87,4.44,4.04,5.76
6.500,8.31,17.88,26.51,51.57,12.86,12.86,21.10,47.84,4.70,3.82,2.58,6.29,7.71,4.66,4.92,4.44
6.625,8.16,17.73,24.71,51.57,12.78,12.78,20.63,47.84,6.69,5.94,3.42,5.72,8.28,3.95,5.90,4.52
6.750,8.06,17.57,23.22,51.37,12.47,12.47,20.24,47.55,8.33,4.48,4.44,6.03,8.28,4.22,7.75,4.75
6.875,7.99,17.65,22.04,50.39,11.84,11.84,20.08,47.35,12.26,9.83,8.15,5.85,7.49,3.73,8.90,5.59
7.000,8.31,17.80,21.57,49.02,11.22,11.22,20.55,47.16,8.02,5.85,6.56,6.52,6.34,2.53,9.35,4.70
7.125,8.41,17.80,21.57,47.84,11.14,11.14,21.33,47.06,11.96,6.96,2.45,5.45,4.17,3.42,7.62,4.35
7.250,8.63,17.41,21.49,46.96,11.53,11.53,21.65,46.76,5.10,5.32,1.65,3.82,3.15,7.75,5.19,2.84
7.375,8.56,16.78,21.41,46.37,12.31,12.31,21.73,45.69,7.18,5.23,4.48,3.91,3.11,10.67,5.72,2.84
7.500,8.63,16.39,21.41,45.88,12.86,12.86,21.57,43.82,4.97,6.96,7.13,3.64,3.15,9.12,6.52,2.58
7.625,8.70,15.92,21.33,45.20,13.18,13.18,21.41,41.67,3.68,2.80,8.46,5.85,3.33,5.41,5.28,3.77
7.750,8.70,14.82,20.86,43.24,13.18,13.18,20.71,39.61,4.97,3.64,6.91,8.24,3.64,4.13,3.64,4.04
7.875,8.63,13.41,19.92,40.49,13.18,13.18,19.45,37.16,6.21,4.79,3.86,11.56,4.44,5.28,4.83,4.44
8.000,8.48,12.24,18.59,37.55,13.49,13.49,17.96,34.02,3.02,4.39,2.00,13.41,4.75,7.80,6.74,3.99
8.125,8.45,11.29,17.49,34.51,13.80,13.80,16.47,30.78,4.97,4.13,2.05,11.82,4.30,6.87,7.09,3.42
8.250,8.38,10.90,17.18,31.96,13.88,13.88,15.61,28.04,6.56,2.45,2.89,8.42,3.60,4.48,5.23,3.46
8.375,8.38,10.67,17.41,30.69,13.57,13.57,15.22,26.37,8.20,8.51,4.44,5.67,4.04,3.24,3.37,3.95
8.500,8.38,10.59,18.12,30.29,13.49,13.49,14.90,25.59,6.16,2.89,2.62,10.14,7.22,3.07,3.95,6.38
8.625,8.38,10.51,18.67,29.90,13.57,13.57,14.75,25.00,2.80,4.48,2.00,10.94,8.15,2.89,4.75,7.05
8.750,8.38,10.51,18.90,29.71,13.65,13.65,14.51,24.41,2.58,5.41,5.32,9.61,10.81,3.42,5.37,8.73
8.875,8.52,10.59,18.98,29.31,13.49,13.49,14.27,23.43,5.72,5.67,5.41,10.14,9.12,1.87,7.00,7.09
9.000,8.63,10.75,19.22,28.33,13.10,13.10,14.12,22.35,9.08,7.27,3.11,12.57,9.61,1.16,6.78,7.27
9.125,8.88,10.82,19.69,27.45,12.71,12.71,14.27,21.57,2.80,5.45,1.16,14.61,7.05,3.95,5.81,6.82
9.250,8.84,10.90,20.31,26.18,12.71,12.71,14.51,21.08,13.37,8.24,1.52,15.85,5.45,7.49,7.13,6.87
9.375,8.77,10.98,21.49,25.59,13.02,13.02,15.14,20.98,4.52,5.19,3.37,14.92,3.77,7.97,9.57,6.82
9.500,8.63,10.98,22.43,25.00,13.25,13.25,15.76,20.98,3.15,4.48,4.66,8.90,2.76,6.56,8.77,6.52
9.625,8.56,11.06,23.14,24.22,13.49,13.49,16.63,21.08,9.74,8.90,4.88,4.39,2.93,7.13,4.61,7.05
9.750,8.45,11.37,23.84,23.14,13.96,13.96,17.57,21.67,6.56,3.15,5.94,6.96,3.55,6.56,7.93,6.82
9.875,8.52,11.69,24.39,22.55,14.67,14.67,18.20,21.96,9.74,8.73,8.95,7.89,4.39,3.95,8.33,6.34
10.000,8.52,11.92,24.86,23.14,15.61,15.61,18.59,22.25,8.59,8.99,11.03,5.81,8.37,9.08,3.86,4.70
10.125,8.45,12.31,25.02,24.80,16.55,16.55,18.04,22.65,5.72,1.65,10.63,3.46,10.94,11.91,3.07,5.67
10.250,8.24,12.63,25.33,27.16,16.94,16.94,17.18,24.02,5.06,4.57,7.71,1.83,14.39,7.13,2.80,7.31
10.375,8.06,13.10,25.33,28.82,16.86,16.86,16.63,25.59,5.54,1.25,5.76,1.30,15.80,2.09,2.71,11.56
10.500,8.13,13.73,25.33,30.00,16.16,16.16,16.31,27.06,4.57,3.29,6.60,2.49,14.30,3.07,4.22,11.60
10.625,8.34,13.80,25.41,30.39,15.61,15.61,16.39,28.73,9.04,8.11,4.57,2.62,12.35,3.82,4.48,12.44
10.750,8.66,13.80,25.65,30.29,15.69,15.69,16.55,29.80,10.23,6.56,1.74,6.34,6.91,2.80,4.39,7.84
10.875,9.13,13.73,25.96,30.29,16.31,16.31,16.86,29.80,8.20,6.96,4.88,10.05,5.10,8.11,5.98,6.43
11.000,9.38,13.96,26.27,30.78,17.02,17.02,17.18,29.51,12.49,9.96,8.86,13.99,4.35,11.47,4.44,3.51
11.125,9.59,14.59,26.67,31.67,17.49,17.49,17.18,29.31,5.06,3.55,10.36,12.57,6.56,9.30,1.78,3.55
11.250,9.70,15.61,26.59,32.75,17.57,17.57,17.33,29.31,4.04,2.71,11.03,10.10,7.75,8.59,2.93,3.29
11.375,9.70,16.47,26.59,33.92,17.88,17.88,17.57,29.31,3.29,2.67,12.22,12.49,10.67,9.57,6.52,2.93
11.500,9.73,17.25,26.90,34.90,18.43,18.43,18.27,29.41,3.91,3.46,12.44,12.22,10.05,10.36,7.00,4.44
11.625,9.84,18.12,27.22,35.20,19.45,19.45,18.90,29.71,6.34,8.37,10.63,7.62,9.92,11.51,6.78,6.34
11.750,10.02,18.67,27.29,35.20,20.55,20.55,19.45,30.39,5.41,7.40,6.82,4.44,8.15,9.88,5.59,8.73
11.875,10.23,18.98,27.29,35.00,21.41,21.41,19.53,31.18,4.39,2.22,2.40,3.82,7.58,3.64,5.63,9.70
12.000,10.16,19.14,27.06,34.71,22.20,22.20,19.76,32.16,6.12,6.12,2.71,2.58,8.51,4.08,6.38,8.33
12.125,10.12,19.22,26.75,34.71,22.59,22.59,19.76,32.84,7.13,6.43,1.25,3.99,9.08,2.58,6.25,7.44
12.250,10.05,19.45,26.75,34.90,23.06,23.06,20.08,33.53,5.01,3.51,5.06,9.79,8.55,4.88,3.07,6.69
12.375,9.95,19.92,26.98,35.49,23.22,23.22,20.24,34.02,4.48,4.30,6.34,13.77,7.31,7.53,6.56,6.74
12.500,10.02,20.24,27.45,36.27,23.29,23.29,20.31,34.51,5.37,3.95,4.48,13.95,4.75,6.07,7.97,6.25
12.625,10.34,20.16,27.61,37.16,22.90,22.90,20.08,34.80,7.31,8.51,3.29,7.27,5.37,4.30,6.82,4.13
12.750,10.59,19.84,27.53,38.33,22.59,22.59,19.84,34.80,4.75,3.77,2.71,2.40,7.13,3.82,6.91,2.80
12.875,10.73,19.37,27.22,39.71,21.96,21.96,19.14,34.71,9.92,2.71,3.15,5.41,9.88,3.33,7.09,2.67
13.000,10.45,18.75,26.98,40.69,20.71,20.71,18.04,34.22,3.51,3.11,5.19,7.13,12.53,2.18,4.70,2.62
13.125,10.12,17.96,26.67,40.49,19.53,19.53,17.33,33.92,3.37,3.15,4.48,6.87,12.57,2.53,1.96,2.49
13.250,9.88,17.41,27.06,39.31,18.20,18.20,16.94,33.04,5.67,4.35,4.88,8.64,11.42,2.93,3.33,1.92
13.375,9.77,16.94,28.08,37.94,17.33,17.33,17.02,31.96,4.83,4.22,3.11,11.34,8.99,1.74,4.39,2.45
13.500,9.77,16.86,29.02,37.06,17.02,17.02,17.18,30.69,3.15,4.79,2.45,9.04,8.68,1.96,2.53,3.51
13.625,9.70,16.71,29.57,36.96,17.25,17.25,17.25,29.02,6.56,3.11,4.44,5.14,8.95,4.35,2.89,3.24
13.750,9.45,16.47,29.88,37.45,17.57,17.57,17.57,27.75,6.78,2.49,2.84,5.72,7.36,6.52,7.05,3.11
13.875,9.06,16.39,29.80,38.33,17.57,17.57,17.73,27.16,6.29,6.74,1.96,3.29,4.52,7.18,7.62,3.24
14.000,8.73,16.47,29.25,39.22,17.10,17.10,17.73,27.35,7.44,2.93,6.29,3.33,3.64,2.89,5.23,4.79
14.125,8.59,16.55,28.63,39.71,16.47,16.47,17.73,27.75,8.59,7.09,7.75,5.45,4.39,4.97,4.04,4.57
14.250,8.66,16.55,28.24,39.71,16.16,16.16,17.65,28.14,8.99,4.44,4.52,5.32,5.45,4.66,4.04,3.82
14.375,8.91,16.71,28.47,39.51,16.47,16.47,18.04,28.73,7.36,8.99,7.40,7.18,4.22,7.09,3.77,2.93
14.500,9.16,16.71,29.10,39.31,16.86,16.86,18.20,29.31,9.04,4.39,7.13,13.99,4.08,9.57,5.76,3.42
14.625,9.38,16.47,29.80,39.80,17.10,17.10,18.20,29.80,9.70,3.60,4.70,12.00,4.92,8.90,6.56,3.55
14.750,9.23,15.69,30.12,41.08,16.71,16.71,18.04,29.80,2.98,4.17,4.13,5.01,8.51,5.85,3.33,3.73
14.875,9.23,15.29,30.43,42.16,15.92,15.92,17.88,29.51,8.33,5.81,1.47,5.81,13.37,2.27,3.73,3.02
15.000,9.23,14.82,30.59,43.14,15.14,15.14,18.20,29.02,3.77,8.15,5.19,6.69,14.08,5.10,5.67,3.37
15.125,9.30,14.82,30.82,43.82,14.59,14.59,18.20,28.63,3.11,2.49,7.84,4.70,11.78,4.66,5.76,3.99
15.250,9.38,14.90,30.90,44.41,14.27,14.27,18.20,28.53,6.29,4.57,8.11,5.90,6.07,5.41,4.83,7.62
15.375,9.27,14.98,30.67,45.29,14.20,14.20,18.27,28.63,2.71,5.50,5.94,7.84,4.88,7.36,4.22,9.43
15.500,9.23,14.75,29.96,46.08,14.20,14.20,18.27,28.92,9.79,4.61,2.98,8.20,5.01,6.07,5.50,10.01
15.625,9.13,14.75,29.25,47.06,14.43,14.43,18.43,29.41,5.45,6.65,3.82,9.74,8.86,1.96,11.07,10.05
15.750,9.02,14.98,28.71,47.75,14.75,14.75,19.06,30.20,5.19,3.46,5.37,7.80,9.96,4.61,8.81,8.73
15.875,8.81,15.14,28.31,48.14,14.98,14.98,19.37,30.69,5.19,5.90,5.85,3.68,14.34,3.82,4.79,8.20
16.000,8.95,15.45,28.39,48.04,15.14,15.14,19.61,31.37,8.99,5.54,4.26,5.67,12.57,1.61,8.28,7.71
16.125,9.23,15.53,28.71,47.75,15.14,15.14,20.00,32.45,8.51,8.51,1.92,9.92,11.73,1.38,9.96,7.71
16.250,9.59,15.53,28.78,47.06,15.37,15.37,20.71,33.63,4.75,6.07,4.61,9.21,9.04,1.69,6.96,8.51
16.375,9.95,15.61,28.39,47.06,15.45,15.45,21.10,34.51,6.07,8.02,6.78,6.82,7.93,2.89,5.94,9.17
16.500,10.02,15.45,27.37,47.45,15.53,15.53,21.65,34.90,3.46,3.73,5.19,6.38,8.77,4.70,7.53,8.11
16.625,10.09,14.98,26.51,47.45,15.61,15.61,22.04,35.00,9.08,8.02,3.68,7.31,9.04,5.76,5.98,6.74
16.750,10.16,14.67,26.43,47.55,15.53,15.53,22.12,34.80,5.23,3.02,2.93,5.41,8.28,4.22,2.89,4.17
16.875,10.34,14.51,26.67,47.16,15.37,15.37,21.57,34.61,9.92,9.21,4.70,4.44,6.07,5.10,2.80,3.55
17.000,10.59,14.35,26.98,46.57,15.14,15.14,20.78,33.82,5.90,4.52,5.10,7.22,4.17,5.94,3.55,2.93
17.125,10.70,14.20,27.45,46.08,14.98,14.98,20.16,32.94,10.54,9.35,4.08,7.00,5.06,7.05,3.86,2.09
17.250,10.98,14.43,28.55,45.98,14.75,14.75,19.69,32.45,2.62,6.29,8.15,9.08,6.12,7.00,4.97,2.71
17.375,11.80,16.16,31.14,46.18,14.35,14.35,19.69,32.16,14.12,20.45,21.29,24.91,6.96,6.69,8.33,3.42
17.500,12.98,18.67,33.65,46.67,13.88,13.88,19.92,32.06,10.05,8.86,33.36,45.61,8.42,5.28,10.45,4.35
17.625,14.22,21.49,35.53,48.24,13.57,13.57,20.31,31.67,8.51,8.24,26.68,43.49,14.43,6.65,9.04,4.13
17.750,15.15,23.92,37.10,49.31,13.65,13.65,20.24,31.18,6.74,6.91,8.73,20.93,14.87,10.10,5.67,3.29
17.875,15.51,25.41,38.12,49.90,14.20,14.20,20.00,30.59,5.54,2.93,8.77,12.00,13.24,12.13,4.48,2.93
18.000,15.69,26.04,38.43,50.20,14.82,14.82,19.92,30.20,9.74,4.79,6.52,8.90,7.36,9.70,6.07,3.42
18.125,15.40,26.43,38.82,50.69,15.22,15.22,19.84,30.00,5.41,2.84,4.61,9.26,5.28,7.58,8.06,6.56
18.250,15.29,26.67,39.53,50.88,15.45,15.45,19.76,29.61,3.11,6.69,4.26,12.00,5.54,4.22,7.58,7.31
18.375,15.12,26.43,40.16,51.37,15.37,15.37,19.37,29.31,7.22,3.46,2.80,9.79,5.45,1.65,5.63,8.59
18.500,15.01,26.12,40.31,51.57,14.90,14.90,18.90,28.63,6.12,7.27,5.10,7.58,6.25,6.12,3.11,6.38
18.625,14.90,26.27,40.39,50.88,14.43,14.43,18.27,27.55,4.30,2.62,5.72,7.62,4.52,6.91,4.39,6.07
18.750,14.83,26.35,40.16,49.90,14.35,14.35,17.33,26.18,3.68,2.98,2.53,4.35,3.33,3.37,4.70,5.10
18.875,14.76,26.59,39.92,48.73,14.27,14.27,16.47,25.00,3.91,2.31,2.14,2.58,2.40,2.18,3.42,4.79
19.000,14.62,26.59,40.00,47.84,14.35,14.35,15.69,24.41,4.13,3.20,2.09,5.90,2.98,5.01,3.55,5.14
19.125,14.37,26.75,40.08,47.55,14.67,14.67,14.98,23.73,4.57,4.04,2.80,10.19,5.63,6.74,2.93,4.88
19.250,14.08,26.67,39.92,48.04,15.14,15.14,14.43,22.65,4.08,3.82,3.51,9.26,7.22,5.32,2.27,4.35
19.375,13.69,26.35,39.53,48.92,15.22,15.22,13.80,21.37,2.67,1.96,2.22,5.19,8.99,2.89,2.53,3.68
19.500,13.55,25.96,38.98,49.22,15.14,15.14,13.41,20.59,4.44,3.73,4.17,2.62,8.46,3.15,3.15,3.64
19.625,13.37,25.65,38.90,48.92,15.06,15.06,13.02,20.69,5.59,3.64,3.64,5.59,6.21,4.39,6.03,7.09
19.750,13.37,25.73,39.53,49.02,14.90,14.90,13.65,22.16,7.49,4.26,2.93,8.37,6.69,2.58,8.73,9.57
19.875,13.19,25.73,40.24,50.29,14.75,14.75,14.90,23.92,4.83,4.30,3.99,12.44,7.40,2.00,12.62,12.09
20.000,12.91,25.88,40.94,52.06,14.75,14.75,16.47,25.39,5.59,3.64,3.37,10.98,11.56,2.84,12.80,12.44
20.125,12.58,26.35,41.49,54.02,14.90,14.90,17.80,26.86,6.38,3.99,4.35,4.75,12.71,4.57,5.98,10.50
20.250,12.30,26.90,41.41,55.00,14.98,14.98,18.43,27.84,7.09,2.89,8.24,7.05,10.50,5.98,2.09,7.40
20.375,11.87,26.82,40.55,54.90,15.06,15.06,18.27,28.43,5.90,5.45,6.43,9.21,6.91,5.14,3.55,3.29
20.500,11.02,25.10,38.51,54.41,14.98,14.98,17.65,28.43,6.56,5.01,4.66,9.30,5.14,4.44,3.99,2.67
20.625,9.73,22.35,36.16,53.33,14.67,14.67,16.94,28.14,5.06,2.45,5.32,9.08,5.67,3.46,4.61,3.02
20.750,8.34,19.53,33.88,51.37,14.20,14.20,16.16,27.45,5.85,3.15,5.76,12.13,7.97,4.08,4.92,3.33
20.875,7.20,17.33,31.84,48.82,13.49,13.49,15.69,27.25,3.77,3.73,7.44,9.96,6.82,4.61,3.15,4.44
21.000,6.56,16.24,30.04,46.57,12.47,12.47,15.29,27.45,3.68,2.84,4.92,5.19,7.27,2.45,2.67,5.10
21.125,6.20,15.92,29.33,44.51,11.61,11.61,14.82,27.75,4.08,5.94,2.84,5.94,7.09,1.25,2.93,6.96
21.250,6.13,15.61,28.71,42.55,10.82,10.82,14.27,28.14,10.81,8.90,4.57,6.21,7.36,2.18,2.09,7.62
21.375,6.10,15.22,27.69,40.78,10.27,10.27,13.88,28.63,4.35,7.22,4.75,6.82,7.80,2.89,4.39,7.97
21.500,6.20,15.22,27.29,39.61,10.04,10.04,13.96,28.82,11.56,9.96,2.67,10.14,8.24,2.84,6.96,8.77
21.625,6.45,15.29,27.76,38.63,9.80,9.80,14.27,28.73,3.15,11.91,4.08,13.11,8.73,2.93,9.88,6.87
21.750,6.81,15.45,28.24,38.24,9.41,9.41,14.67,29.22,9.35,7.00,7.67,13.55,8.42,2.76,10.89,7.62
21.875,7.09,15.53,28.63,38.14,9.18,9.18,15.22,30.20,5.72,12.44,8.59,13.59,7.09,3.82,8.28,5.63
22.000,7.52,15.61,29.41,37.94,8.78,8.78,15.45,31.08,4.08,5.85,5.01,13.55,5.63,4.66,4.04,7.93
22.125,8.06,15.92,30.04,37.45,8.63,8.63,15.69,31.86,10.32,16.73,7.18,13.64,4.70,3.24,3.15,7.84
22.250,8.63,16.39,30.43,37.25,8.24,8.24,16.16,32.55,7.13,5.76,8.20,14.52,5.54,1.96,4.66,9.96
22.375,9.20,17.02,31.22,38.04,7.92,7.92,17.02,33.73,4.26,8.37,7.18,15.89,8.95,1.07,8.73,11.11
22.500,9.41,17.65,32.71,39.31,7.84,7.84,18.04,34.90,6.96,5.90,3.86,13.86,14.21,2.93,11.16,10.10
22.625,9.41,17.96,33.96,40.88,8.24,8.24,19.14,35.59,2.58,5.63,2.31,8.73,14.70,6.60,10.10,10.32
22.750,9.27,18.12,34.43,41.96,8.71,8.71,19.61,35.78,3.24,1.61,2.80,7.13,15.01,8.77,6.96,7.36
22.875,9.13,18.27,34.43,41.86,9.25,9.25,18.98,35.20,4.61,5.94,3.46,8.02,11.03,7.97,3.46,9.35
23.000,9.13,18.51,34.27,40.49,9.80,9.80,17.96,34.41,5.81,1.74,5.50,10.32,9.66,4.92,3.46,8.77
23.125,9.02,18.51,34.12,38.73,9.96,9.96,16.86,33.92,8.81,6.07,4.70,13.15,7.18,5.50,6.52,9.70
23.250,9.20,17.88,33.88,36.86,10.12,10.12,16.24,34.02,3.02,3.73,2.14,12.88,4.48,6.52,7.89,10.72
23.375,9.30,17.02,33.80,35.59,10.35,10.35,16.08,35.10,14.30,8.68,1.87,10.45,3.60,6.03,3.46,10.27
23.500,9.41,16.16,33.65,34.80,10.59,10.59,16.47,36.47,9.08,3.64,1.83,8.51,2.84,5.23,2.00,11.20
23.625,9.66,15.61,33.41,34.41,10.82,10.82,16.94,37.45,19.74,13.90,2.49,7.93,3.29,5.72,2.76,8.86
23.750,9.98,15.22,33.18,34.41,11.06,11.06,17.41,38.33,10.14,3.82,3.55,9.17,2.80,3.24,6.16,7.84
23.875,10.30,14.75,32.86,34.41,11.06,11.06,17.88,39.41,14.70,11.78,3.73,7.27,2.40,1.78,6.78,6.12
24.000,10.55,14.35,33.10,34.51,11.14,11.14,18.59,40.10,6.03,3.24,5.76,11.73,2.45,1.43,7.89,6.03
24.125,10.87,14.51,33.96,34.80,11.29,11.29,19.76,40.49,4.97,4.22,6.03,14.30,2.27,2.36,9.52,6.78
24.250,11.16,14.82,35.22,35.59,11.76,11.76,20.94,40.39,11.65,8.51,4.52,5.94,3.24,6.56,8.59,6.56
24.375,11.27,15.29,36.31,37.06,12.39,12.39,21.80,39.51,7.36,2.45,3.37,8.90,4.30,7.05,8.15,5.54
24.500,11.27,15.37,37.18,38.43,12.86,12.86,22.43,38.53,7.71,5.10,4.35,10.58,6.29,4.30,7.31,4.08
24.625,11.16,15.37,37.49,39.90,13.10,13.10,22.67,37.75,10.01,4.70,2.22,4.17,7.18,4.04,6.38,4.17
24.750,10.98,15.22,37.25,41.47,13.41,13.41,22.43,37.35,7.44,2.67,5.28,5.23,9.83,5.10,4.44,4.13
24.875,10.66,15.14,36.94,43.14,13.73,13.73,22.04,36.86,4.70,3.68,6.78,6.43,12.97,2.76,2.89,4.39
25.000,10.34,14.90,36.47,44.22,13.80,13.80,21.49,36.47,7.31,2.49,6.52,4.70,13.19,4.57,3.86,5.19
25.125,9.95,14.67,35.53,44.80,13.88,13.88,21.25,36.27,3.91,5.45,5.54,2.27,11.03,4.39,4.88,7.62
25.250,9.41,14.12,34.20,45.00,13.96,13.96,21.02,36.27,10.58,3.60,3.99,1.30,7.27,4.44,5.19,8.20
25.375,8.70,13.33,32.94,44.61,14.20,14.20,20.86,36.47,4.04,3.46,3.77,1.43,7.22,4.57,5.32,8.46
25.500,8.27,12.71,31.76,43.53,14.75,14.75,20.39,36.27,7.97,3.51,4.30,4.30,7.36,5.10,4.08,6.07
25.625,7.91,12.63,30.90,42.06,15.06,15.06,20.08,35.49,2.22,2.58,2.53,8.02,8.33,3.64,5.76,4.97
25.750,7.70,13.02,30.67,41.27,15.53,15.53,20.08,35.10,4.39,2.31,4.88,8.64,8.11,7.62,9.04,4.44
25.875,7.66,13.33,30.98,41.37,15.84,15.84,20.71,35.10,3.73,2.40,7.22,7.84,11.96,11.96,12.04,4.57
26.000,7.63,13.65,31.22,42.35,16.16,16.16,21.57,35.00,5.50,3.33,5.32,10.72,16.91,10.27,12.88,6.03
26.125,7.74,13.65,31.53,44.12,16.39,16.39,22.43,35.00,4.75,7.93,1.34,7.80,22.17,4.57,7.40,7.18
