"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,4.92,17.57,8.59,===,===,2.71,===,===
0.250,10.81,5.85,9.88,14.92,===,5.81,3.60,===
0.375,14.92,5.59,9.66,9.92,25.40,20.85,7.75,5.28
0.500,24.47,5.45,10.19,15.67,14.92,35.44,19.03,9.21
0.625,12.49,5.28,8.28,16.73,15.23,26.99,24.91,14.61
0.750,4.44,9.30,7.75,11.69,17.88,7.05,18.55,15.67
0.875,6.21,6.21,7.67,7.31,14.08,2.49,14.92,18.32
1.000,17.26,12.09,7.75,5.67,17.84,8.15,9.70,21.38
1.125,7.97,6.91,3.15,10.72,19.96,9.35,10.23,25.98
1.250,11.87,7.84,6.16,9.43,30.18,11.69,8.06,28.41
1.375,16.07,11.87,10.32,20.67,31.46,13.37,13.72,25.75
1.500,13.24,4.48,12.88,35.48,26.73,9.43,15.63,23.76
1.625,35.13,42.69,21.95,45.88,18.28,16.64,12.93,23.10
1.750,10.19,10.63,20.23,33.54,10.50,18.06,22.39,19.34
1.875,10.10,10.94,8.59,16.33,9.61,9.52,16.51,14.08
2.000,10.01,10.76,4.08,5.98,12.35,4.88,6.52,9.21
2.125,4.57,8.46,4.48,9.39,14.65,7.97,6.29,8.68
2.250,5.54,6.87,6.21,12.04,19.47,8.28,6.16,14.83
2.375,17.48,13.06,17.17,8.02,27.17,10.05,9.21,21.42
2.500,10.10,8.24,33.67,18.85,27.17,19.30,15.89,25.31
2.625,47.16,27.44,40.31,39.55,29.43,27.30,26.15,33.32
2.750,7.97,7.62,28.23,36.86,21.11,22.00,28.72,28.89
2.875,13.64,8.51,10.41,20.54,21.11,13.24,21.86,26.15
3.000,11.16,5.76,5.50,10.63,13.28,6.78,14.87,12.53
3.125,5.41,2.80,2.14,3.64,9.57,3.29,9.48,9.79
3.250,7.53,6.47,2.53,4.88,6.29,4.97,4.13,12.71
3.375,10.98,4.61,2.22,9.61,5.76,4.83,6.43,20.85
3.500,7.36,7.36,5.19,7.44,6.47,3.73,11.20,22.30
3.625,6.82,4.83,10.01,7.13,5.23,7.40,12.53,20.27
3.750,4.22,9.04,11.11,9.61,6.82,9.17,6.91,12.09
3.875,5.28,7.53,7.36,7.09,6.87,7.36,6.91,9.21
4.000,12.57,5.98,7.09,5.94,5.94,9.61,8.46,7.53
4.125,5.01,10.63,5.85,8.86,3.51,10.10,5.01,7.09
4.250,8.95,2.93,3.86,8.59,5.94,3.95,3.99,8.68
4.375,5.98,4.22,3.82,4.70,9.48,5.32,4.44,10.94
4.500,3.07,4.66,3.77,4.17,17.26,7.22,6.74,18.46
4.625,12.22,3.68,4.39,7.27,19.52,7.40,6.29,25.40
4.750,6.12,5.32,6.34,4.83,20.27,6.56,4.75,26.59
4.875,10.58,6.47,6.16,9.96,16.95,6.16,10.94,24.07
5.000,2.76,5.76,3.42,9.04,17.70,7.00,15.23,19.25
5.125,7.40,9.66,3.24,3.60,14.52,3.29,12.71,15.49
5.250,6.47,8.99,4.92,3.29,18.15,14.08,14.96,17.44
5.375,10.14,9.79,6.82,3.20,16.82,18.72,22.39,18.72
5.500,7.40,7.05,7.53,7.49,22.39,12.40,23.28,26.24
5.625,13.19,21.86,15.98,26.86,17.93,17.31,23.68,28.89
5.750,6.07,14.65,19.96,45.44,20.14,20.71,32.92,31.68
5.875,8.99,4.70,16.69,37.30,28.41,14.70,37.08,37.56
6.000,11.03,10.14,7.93,25.62,40.00,9.96,28.45,44.24
6.125,11.42,5.98,5.76,25.00,46.10,8.28,19.16,49.73
6.250,5.54,6.78,3.51,15.67,43.76,5.01,15.14,49.11
6.375,5.94,3.99,5.23,13.15,40.84,8.73,15.98,47.51
6.500,7.71,3.86,7.13,7.27,29.96,11.38,11.82,35.66
6.625,5.54,3.91,5.01,2.71,25.09,10.41,9.12,27.97
6.750,11.73,7.71,3.02,6.29,13.81,8.02,10.10,15.98
6.875,5.98,7.84,3.02,8.59,14.17,6.69,8.99,23.59
7.000,5.32,10.14,7.97,7.89,10.89,4.48,10.50,24.16
7.125,5.50,11.82,8.68,11.11,12.93,4.08,15.63,30.84
7.250,6.78,9.96,15.23,35.62,11.82,7.09,33.49,24.21
7.375,9.61,25.31,16.29,53.57,13.50,6.47,46.54,22.70
7.500,19.08,20.62,6.25,51.89,14.48,3.46,44.46,17.26
7.625,10.76,13.77,8.06,27.35,19.65,10.32,23.06,19.12
7.750,11.07,11.11,6.16,8.81,21.60,8.42,6.65,17.22
7.875,3.51,9.96,4.70,13.72,17.70,3.15,10.19,14.70
8.000,9.35,9.70,8.95,11.56,10.36,5.01,11.60,11.47
8.125,12.18,11.25,10.50,9.48,6.52,7.71,11.78,10.36
8.250,4.83,7.44,7.58,12.97,7.89,10.05,11.56,12.26
8.375,13.81,6.91,9.96,19.78,11.69,16.42,13.33,12.49
8.500,11.78,8.55,17.57,16.82,9.04,15.14,14.92,14.17
8.625,22.00,10.19,16.69,16.07,13.46,11.73,19.39,16.69
8.750,11.82,13.95,26.64,28.59,16.73,24.69,37.92,26.99
8.875,28.10,20.89,37.39,40.22,27.74,22.39,61.71,30.49
9.000,7.22,6.12,32.48,40.62,43.67,5.81,62.55,46.41
9.125,9.88,13.02,19.65,31.02,50.12,6.52,47.25,44.60
9.250,7.22,12.62,13.41,26.95,51.67,8.77,29.12,50.88
9.375,23.19,37.61,14.34,15.80,41.10,18.99,27.13,51.05
9.500,18.90,61.40,18.59,9.12,38.45,26.15,30.09,57.86
9.625,12.57,6.82,16.25,13.90,36.68,21.73,31.33,60.56
9.750,7.89,17.26,13.19,22.39,37.92,13.72,31.99,60.34
9.875,6.69,4.61,9.70,24.65,41.28,7.71,33.85,59.50
10.000,13.77,3.24,6.78,15.80,34.69,6.25,20.18,50.52
10.125,4.13,6.65,6.29,6.12,24.78,5.67,6.69,38.80
10.250,13.46,9.52,5.76,9.88,11.60,4.79,10.01,25.71
10.375,7.62,17.22,10.89,20.71,12.49,10.27,13.68,23.72
10.500,14.96,23.23,25.80,30.13,13.06,13.06,25.14,21.33
10.625,22.61,40.53,34.69,36.02,18.90,6.87,33.94,18.99
10.750,40.75,19.08,26.06,39.11,16.73,10.89,37.56,26.11
10.875,12.18,21.33,6.29,21.95,27.88,9.52,20.05,44.33
11.000,4.79,17.84,13.37,8.59,28.50,9.26,10.89,52.96
11.125,5.37,8.90,16.42,12.40,51.10,19.70,25.18,68.57
11.250,38.45,20.23,9.35,16.95,55.30,25.00,33.10,60.43
11.375,5.41,8.46,4.48,21.95,65.74,27.21,35.97,66.31
11.500,15.76,16.02,7.58,24.60,68.08,12.57,25.49,61.40
11.625,15.85,12.04,23.23,28.94,67.15,10.85,28.59,59.59
