TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,2.00,9.26,14.79,===,===,1.43,===,===
0.250,2.09,8.28,5.45,10.94,===,2.49,3.15,===
0.375,5.72,4.17,4.22,4.48,38.45,5.14,6.96,6.21
0.500,6.25,4.13,3.02,3.68,18.01,2.76,7.13,10.45
0.625,2.84,5.01,5.45,6.82,8.55,8.28,8.20,11.11
0.750,5.81,6.56,9.83,16.33,6.60,11.56,14.26,10.98
0.875,6.69,6.52,9.26,20.85,7.75,6.96,13.19,8.51
1.000,5.72,12.57,7.05,17.04,14.65,7.53,7.44,9.35
1.125,4.39,10.36,7.00,10.05,16.73,11.91,5.14,9.12
1.250,11.82,15.05,7.53,8.51,17.62,12.93,9.92,11.42
1.375,4.44,5.06,7.31,10.72,15.05,11.03,15.67,10.81
1.500,7.13,7.13,7.53,9.96,12.18,11.07,15.54,12.97
1.625,7.67,9.08,6.87,7.71,9.74,11.96,10.50,12.57
1.750,4.17,10.76,5.14,10.05,5.81,7.58,7.49,10.81
1.875,7.89,9.52,9.83,12.35,6.12,9.35,9.35,9.35
2.000,3.86,15.36,11.29,13.77,5.59,15.14,13.41,7.00
2.125,8.11,5.37,8.55,12.22,8.15,12.18,10.98,7.53
2.250,5.94,4.44,8.42,11.25,8.20,7.75,9.92,7.31
2.375,3.64,5.06,8.59,12.93,9.70,6.29,11.96,7.09
2.500,7.36,3.68,10.19,9.96,7.49,10.32,10.98,6.60
2.625,6.65,10.85,12.44,3.64,8.37,12.97,8.33,7.49
2.750,6.29,2.71,13.55,9.57,12.04,12.13,8.51,10.54
2.875,3.68,4.66,12.00,14.21,12.88,8.73,9.39,11.51
3.000,2.18,3.11,5.32,17.97,15.10,6.91,13.64,12.62
3.125,10.45,2.58,3.29,18.41,11.91,3.82,13.06,9.79
3.250,1.96,3.95,7.31,12.93,11.87,2.58,10.10,11.69
3.375,4.92,9.57,8.68,8.64,8.06,2.53,6.60,11.73
3.500,12.84,14.43,7.09,9.88,5.37,4.17,6.16,12.88
3.625,8.99,9.35,6.52,9.74,4.08,7.62,9.39,14.74
3.750,10.63,5.54,4.30,5.50,3.20,8.02,12.00,13.59
3.875,9.52,11.29,3.37,5.90,3.11,6.91,9.88,12.49
4.000,8.20,5.72,5.41,4.88,5.32,10.23,6.38,8.02
4.125,8.51,11.29,4.75,3.51,8.06,12.75,8.02,7.97
4.250,6.25,7.36,3.42,10.05,13.55,8.37,7.58,11.69
4.375,8.64,9.83,2.36,14.65,17.62,3.11,7.18,16.38
4.500,3.02,8.15,4.04,9.83,17.84,2.80,8.46,15.14
4.625,4.57,9.96,5.59,7.18,17.84,3.07,6.52,13.68
4.750,2.76,8.15,8.33,8.73,10.67,2.49,6.29,9.66
4.875,3.77,8.20,10.94,13.19,14.52,4.26,9.26,18.77
5.000,2.80,2.36,7.44,16.02,17.04,4.39,7.89,25.36
5.125,2.05,4.35,3.91,16.47,33.05,5.23,12.57,40.66
5.250,3.60,7.36,4.30,13.24,35.88,5.10,14.83,46.06
5.375,8.28,4.61,8.77,10.14,35.66,7.09,12.26,43.71
5.500,3.73,16.02,13.46,6.12,26.99,9.52,6.65,37.96
5.625,5.45,9.48,16.55,3.91,17.57,11.07,5.81,24.60
5.750,9.61,18.28,6.78,6.29,14.03,5.85,11.20,19.92
5.875,8.33,5.85,4.26,8.90,8.42,3.11,12.57,15.98
6.000,14.03,21.73,15.32,27.48,10.14,7.80,10.01,14.30
6.125,4.70,32.30,29.25,33.27,7.58,11.65,4.92,13.68
6.250,5.85,8.77,25.49,19.96,9.79,11.73,4.97,9.39
6.375,2.05,13.72,11.38,8.37,14.48,3.82,8.73,14.43
6.500,3.95,5.45,8.81,16.29,18.68,6.60,14.12,18.15
6.625,5.28,3.95,4.13,11.96,27.52,3.73,11.29,27.21
6.750,6.29,5.32,7.71,8.51,28.54,4.88,14.92,26.82
6.875,17.62,12.75,11.69,23.50,38.85,15.10,26.33,38.80
7.000,14.61,13.99,14.48,41.54,45.22,22.53,39.91,45.08
7.125,15.76,14.08,14.52,34.03,47.03,23.50,33.58,47.21
7.250,18.68,12.84,7.31,18.41,42.87,18.32,27.08,40.44
7.375,7.36,11.42,10.27,15.41,34.20,13.28,24.38,30.58
7.500,8.55,6.03,13.15,9.12,25.44,14.17,14.26,24.07
7.625,13.95,14.17,11.82,9.30,24.34,13.41,5.32,21.73
7.750,7.05,9.96,7.97,16.20,18.68,8.86,11.65,20.98
7.875,7.00,7.18,8.42,15.76,19.16,7.93,12.18,21.02
8.000,6.60,8.28,6.96,11.96,16.20,7.49,10.10,22.35
8.125,15.63,9.92,4.97,12.53,11.42,7.97,8.95,16.33
8.250,19.12,15.45,4.35,14.17,9.17,7.84,9.17,16.38
8.375,5.37,10.10,5.94,11.73,6.07,10.45,5.01,10.45
8.500,5.32,8.59,7.67,9.57,9.26,11.03,1.83,9.88
8.625,4.66,14.03,11.29,9.12,9.74,9.52,5.81,8.77
8.750,5.90,8.51,16.38,11.20,11.42,7.67,18.85,10.81
8.875,4.30,26.99,23.15,16.82,11.29,8.95,20.18,15.10
9.000,9.39,10.76,19.39,17.84,11.20,7.09,14.17,17.79
9.125,7.22,7.49,6.74,14.21,9.17,2.45,15.54,20.18
9.250,6.78,7.89,5.54,10.14,9.08,4.39,12.71,14.39
9.375,13.33,6.38,7.49,10.94,16.64,5.90,6.34,13.24
9.500,19.30,7.18,22.92,9.92,29.60,21.73,6.25,15.14
9.625,19.65,27.30,35.62,8.55,38.23,24.47,8.64,21.07
9.750,15.23,7.58,30.13,25.40,43.31,15.45,20.89,23.63
9.875,26.99,22.00,20.31,31.19,43.18,24.12,44.29,19.56
10.000,18.06,4.17,13.77,15.80,47.21,27.52,46.81,15.05
10.125,20.98,9.74,6.38,6.25,37.34,11.16,38.80,15.63
10.250,9.39,10.14,5.14,5.01,27.52,15.49,27.92,23.28
10.375,21.86,9.70,3.86,21.82,16.38,26.02,13.81,33.76
10.500,22.26,29.16,7.67,43.36,18.59,30.04,11.25,44.95
10.625,12.88,23.76,16.73,61.27,20.98,27.26,21.51,63.53
10.750,9.88,14.56,19.47,57.20,15.32,15.94,21.60,66.62
10.875,2.67,10.10,11.25,22.30,15.23,5.14,15.32,62.42
11.000,5.72,7.00,3.24,7.36,14.52,3.42,4.17,37.78
11.125,1.25,9.43,6.87,11.73,16.11,6.87,9.35,24.43
11.250,19.39,3.51,6.82,13.50,11.69,18.68,16.33,25.14
