TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
11.000,8.33,9.83,21.33,25.93,33.54,23.59,30.13,32.12
11.125,27.92,16.11,24.34,30.22,37.39,30.66,36.41,33.72
11.250,11.56,13.68,30.40,48.18,25.67,36.63,48.93,29.43
11.375,19.65,13.81,19.47,39.64,24.83,27.04,42.87,22.48
11.500,9.39,14.26,13.06,19.61,14.96,22.00,27.48,18.32
11.625,19.16,17.13,23.85,9.21,12.53,29.20,19.78,15.71
11.750,23.37,24.69,40.88,18.10,11.78,37.48,24.78,11.78
11.875,28.81,31.37,37.21,24.03,13.64,31.33,29.43,12.49
12.000,36.55,44.82,15.76,20.27,18.19,7.93,21.51,12.04
12.125,28.28,36.63,21.64,13.64,18.37,10.72,13.24,13.41
12.250,19.78,14.34,22.53,11.87,31.24,13.64,8.55,21.24
12.375,15.05,12.93,11.38,16.33,33.94,12.84,11.87,28.23
12.500,20.89,15.18,21.46,19.56,40.35,18.46,15.76,34.56
12.625,25.89,22.66,31.95,22.79,32.65,36.37,19.52,31.28
12.750,22.57,27.74,29.47,28.23,23.85,41.72,43.31,28.50
12.875,15.98,20.67,30.22,22.75,18.41,28.89,59.90,27.83
13.000,35.35,12.53,26.42,22.97,21.60,18.59,54.06,29.78
13.125,16.91,8.64,10.85,16.69,25.14,18.10,41.54,38.93
13.250,45.17,4.26,2.67,5.59,24.07,18.99,23.85,50.92
13.375,17.09,6.34,2.62,3.20,13.24,18.68,9.35,53.57
13.500,10.72,9.57,8.51,3.86,10.14,8.99,8.86,44.82
13.625,21.02,19.96,23.63,20.36,10.67,17.48,14.48,26.15
13.750,24.29,18.90,32.30,29.25,20.14,24.25,11.51,18.41
13.875,8.06,10.85,22.17,25.14,34.29,14.56,12.93,23.81
14.000,10.50,7.53,7.84,18.24,40.08,8.81,13.95,32.21
14.125,21.86,15.10,19.21,17.26,43.49,26.46,17.26,36.81
14.250,35.57,18.32,20.58,26.29,37.21,31.77,30.80,31.59
14.375,17.00,11.25,17.31,47.34,31.90,28.36,67.06,23.94
14.500,30.18,25.27,14.83,45.22,27.21,23.32,75.33,20.85
14.625,12.22,16.51,18.46,30.13,24.65,17.13,60.47,18.41
14.750,6.69,11.29,15.71,33.76,29.47,13.33,38.54,22.48
14.875,6.69,19.12,5.98,39.24,35.00,13.50,21.91,27.70
15.000,3.51,8.46,3.51,32.52,37.83,11.25,19.87,30.09
15.125,4.97,4.48,9.61,18.19,39.33,11.07,16.07,31.77
15.250,6.25,9.35,21.42,24.21,40.92,11.38,4.92,32.48
15.375,22.39,14.65,23.06,31.59,36.24,14.96,12.31,32.26
15.500,18.46,7.36,17.79,30.35,32.12,24.38,35.97,27.52
15.625,23.81,2.80,12.88,24.25,25.89,26.59,54.37,19.21
15.750,9.08,2.80,11.65,18.01,22.61,18.24,48.18,17.31
15.875,18.10,20.18,13.72,28.23,27.88,7.67,13.95,13.68
16.000,12.66,26.73,14.79,33.18,27.21,24.03,17.22,21.29
16.125,17.26,5.67,13.06,27.39,46.36,17.88,33.01,28.72
16.250,6.69,23.41,14.79,12.40,40.57,4.97,27.79,50.83
16.375,7.00,9.52,12.22,4.61,45.88,11.51,20.00,53.71
16.500,7.93,8.02,3.77,9.70,32.88,18.94,20.18,49.06
16.625,35.84,11.03,17.62,18.99,48.66,37.87,25.40,34.38
16.750,9.61,23.54,29.69,18.41,53.35,34.95,43.36,22.04
16.875,23.41,15.71,34.69,10.23,66.84,15.76,63.26,17.57
17.000,12.09,16.55,25.89,19.83,73.48,9.61,61.62,18.37
17.125,5.28,7.00,12.44,23.54,72.24,7.05,39.02,27.04
17.250,3.99,3.77,3.99,14.12,60.74,5.67,8.95,29.65
17.375,3.37,7.22,3.37,4.35,36.81,2.89,3.42,27.83
17.500,9.96,10.14,8.99,11.56,23.10,5.59,3.37,17.26
17.625,12.49,21.91,21.46,26.68,17.17,7.05,12.75,18.94
17.750,24.16,35.88,25.00,43.49,14.61,10.27,32.57,23.59
17.875,26.82,10.54,18.85,38.71,13.28,12.31,41.28,41.46
18.000,11.11,10.05,8.15,22.61,19.16,11.91,34.78,49.02
18.125,10.05,5.67,4.61,22.22,26.86,6.12,18.99,46.76
18.250,3.91,14.52,9.43,28.59,47.29,3.02,3.73,33.76
18.375,1.74,5.90,12.22,24.38,48.75,1.34,2.22,16.60
18.500,1.03,6.16,7.36,12.97,46.94,0.99,0.99,9.39
18.625,2.76,6.12,4.88,6.96,30.35,1.61,1.38,2.80
18.750,4.48,5.94,6.65,9.30,20.76,3.51,5.23,3.77
18.875,3.82,4.44,9.08,12.35,17.79,7.71,9.48,9.21
19.000,6.07,3.68,12.22,12.40,19.83,13.50,11.29,15.85
19.125,5.32,7.22,13.41,18.59,23.15,13.11,5.76,22.61
19.250,10.89,8.11,6.78,33.27,32.61,10.76,20.76,26.37
19.375,32.30,12.80,12.97,34.60,36.99,9.61,27.88,32.43
19.500,16.33,15.23,11.34,34.16,40.48,16.16,22.04,33.54
19.625,9.12,3.91,9.61,31.90,39.33,20.14,14.08,29.87
19.750,21.64,8.46,18.24,11.65,27.79,12.84,9.88,22.75
19.875,11.73,18.46,14.70,10.63,20.27,12.66,4.39,19.34
20.000,18.59,9.70,12.40,8.86,17.93,10.14,10.19,27.35
20.125,18.32,23.15,15.27,6.82,23.32,13.46,18.50,34.07
20.250,7.58,15.94,17.62,11.07,33.01,30.31,10.81,35.79
20.375,12.62,23.32,23.81,22.04,47.29,49.86,14.39,35.75
20.500,24.69,11.73,20.31,18.10,56.94,49.28,37.39,30.80
20.625,19.16,18.41,8.06,5.14,66.31,22.70,48.49,29.38
20.750,8.24,3.60,13.28,7.49,64.99,10.36,27.66,26.42
20.875,11.34,12.71,16.69,16.29,50.48,17.44,13.24,18.85
21.000,7.13,9.74,12.57,17.79,31.99,15.01,15.14,13.64
21.125,4.48,13.37,5.67,10.10,19.92,4.79,9.08,13.46
21.250,7.13,17.40,20.09,11.73,19.96,9.61,3.77,17.04
21.375,7.49,14.65,18.99,22.88,24.03,15.05,11.20,22.66
21.500,7.13,7.80,18.90,25.58,19.43,17.53,18.59,26.29
21.625,9.61,14.48,21.69,24.38,28.63,19.21,10.19,35.04
21.750,16.07,13.77,23.68,32.57,35.44,21.60,24.34,41.46
21.875,6.34,7.09,17.44,29.78,48.62,17.88,31.37,54.64
22.000,4.61,4.97,9.35,22.53,43.67,10.58,24.07,48.97
22.125,8.15,4.75,3.73,10.89,42.96,6.34,13.68,51.45
22.250,5.41,5.14,7.75,12.35,32.48,12.88,6.52,37.65
22.375,26.95,12.88,10.85,13.50,43.49,13.15,10.98,45.26
22.500,11.56,11.56,13.28,10.94,51.54,10.81,9.12,54.28
