"Time","PIP Beta R","PIP Alpha R","PIP Theta R","PIP Delta R","PIP Beta L","PIP Alpha L","PIP Theta L","PIP Delta L","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
6.750,18.40,41.65,51.29,79.02,44.86,44.86,55.61,82.84,3.91,3.86,10.10,12.88,8.24,12.62,13.33,11.87
6.875,17.04,41.41,52.08,77.94,44.24,44.24,53.88,81.27,10.81,12.49,13.86,23.76,5.28,15.32,8.24,13.50
7.000,16.01,41.65,53.10,77.25,44.71,44.71,53.33,80.59,6.03,6.43,11.34,18.90,6.87,14.61,10.05,14.79
7.125,15.51,42.35,54.35,77.16,45.73,45.73,55.14,80.29,7.89,4.66,5.32,7.05,13.33,11.07,18.68,18.41
7.250,15.26,43.29,55.61,77.16,46.98,46.98,58.12,80.88,4.26,2.05,10.89,14.74,24.38,13.95,27.70,25.14
7.375,15.04,44.16,56.63,77.94,47.76,47.76,60.16,81.86,4.44,2.00,16.91,10.89,31.77,14.52,24.38,30.18
7.500,14.65,44.63,57.49,79.41,48.39,48.39,61.41,82.94,8.06,7.31,18.24,13.95,48.71,16.55,20.93,46.41
7.625,14.40,45.88,59.22,80.98,49.02,49.02,62.82,84.02,5.94,5.19,16.25,21.29,45.83,16.02,23.94,44.02
7.750,14.40,47.06,60.63,82.16,49.57,49.57,64.00,84.80,8.42,4.66,14.03,19.08,48.53,10.27,17.04,48.09
7.875,14.44,47.69,60.55,81.86,49.25,49.25,64.39,84.90,6.43,5.50,12.71,17.00,34.07,5.85,8.11,35.40
8.000,14.69,47.76,59.53,80.69,48.78,48.78,63.84,84.61,7.27,10.98,12.09,18.32,26.77,10.23,14.34,30.35
8.125,14.80,47.76,58.12,79.71,48.55,48.55,63.14,84.31,9.26,10.85,15.67,18.85,17.57,14.87,16.29,20.23
8.250,15.01,48.31,57.49,79.02,49.02,49.02,63.29,83.63,11.56,10.89,20.67,22.79,10.27,17.79,22.08,11.20
8.375,15.19,49.02,57.73,80.29,49.57,49.57,63.61,83.53,7.58,9.66,16.78,26.42,10.94,16.78,29.82,9.08
8.500,15.58,49.73,58.82,82.45,50.27,50.27,64.16,83.73,14.65,13.33,13.28,25.14,18.32,17.44,31.37,13.15
8.625,16.11,49.96,60.00,83.92,50.20,50.20,65.02,83.92,7.97,7.27,15.14,14.61,22.53,17.79,23.45,14.61
8.750,16.15,49.25,60.31,84.41,49.41,49.41,65.18,83.82,3.77,2.09,9.43,7.31,28.05,10.76,18.10,17.26
8.875,15.65,47.61,59.45,84.22,47.92,47.92,64.47,83.43,3.91,2.98,3.29,3.37,21.02,3.77,9.74,11.11
9.000,15.01,45.25,58.04,84.02,45.73,45.73,63.29,83.04,2.76,1.25,1.30,2.45,16.82,2.45,3.07,12.13
9.125,14.19,42.51,56.24,82.45,43.37,43.37,61.65,81.67,3.33,1.38,0.94,1.38,7.67,4.35,4.44,8.81
9.250,13.48,39.76,54.12,79.90,41.33,41.33,59.76,80.78,5.32,1.74,2.89,1.61,4.61,6.29,9.70,15.49
9.375,12.91,38.04,52.63,78.04,39.61,39.61,58.20,80.20,0.77,3.55,5.81,5.23,5.10,5.50,12.49,14.87
9.500,12.44,37.33,51.92,76.96,38.51,38.51,57.02,79.22,1.78,2.93,10.41,11.60,10.32,2.09,7.58,18.55
9.625,12.16,37.49,52.00,76.18,37.41,37.41,56.00,77.94,2.09,3.11,13.06,17.09,12.04,2.27,4.35,11.51
9.750,12.16,37.88,52.47,75.98,36.00,36.00,54.35,77.16,1.83,4.35,11.20,15.41,10.89,2.98,5.98,12.88
9.875,12.34,37.80,51.53,75.69,34.51,34.51,52.94,77.65,8.95,11.47,6.96,8.02,6.87,1.52,5.72,10.01
10.000,12.34,36.86,49.33,75.29,33.02,33.02,51.92,77.75,4.39,4.66,3.29,4.70,4.61,5.06,4.44,13.24
10.125,12.05,35.22,46.51,73.92,31.53,31.53,50.90,76.76,5.19,4.79,2.18,2.45,4.39,7.75,5.01,10.01
10.250,11.41,33.49,43.92,71.96,30.20,30.20,49.41,75.69,6.34,2.14,1.47,1.47,3.91,6.34,6.91,10.94
10.375,10.98,31.76,41.25,69.61,29.41,29.41,47.61,74.71,6.34,1.07,1.43,1.43,3.86,9.79,13.37,10.98
10.500,10.73,30.20,38.82,66.76,29.33,29.33,46.90,74.41,7.58,1.30,1.78,1.92,3.07,14.03,16.07,15.32
10.625,10.48,28.71,36.39,63.82,29.33,29.33,46.75,74.31,4.17,1.56,1.83,1.92,2.89,10.63,11.07,19.52
10.750,10.16,26.59,33.18,60.98,28.94,28.94,45.88,73.73,2.27,1.61,1.69,1.83,2.27,9.70,4.88,18.68
10.875,9.70,24.55,30.35,58.24,28.16,28.16,44.63,72.94,4.44,2.58,1.43,1.43,1.83,10.41,9.04,16.07
11.000,9.27,22.98,28.63,56.27,27.45,27.45,43.76,72.25,2.18,1.47,3.55,2.36,2.05,8.95,13.55,10.54
11.125,8.63,22.12,27.76,55.39,28.16,28.16,43.69,71.67,4.26,3.15,7.53,5.90,5.50,14.83,9.52,8.86
11.250,7.95,21.65,28.08,55.20,28.71,28.71,44.00,71.27,2.93,2.89,12.09,14.79,8.59,18.32,7.89,8.24
11.375,7.56,21.18,28.55,55.49,28.55,28.55,44.16,71.57,7.31,10.23,15.01,22.79,10.50,17.62,22.22,9.21
11.500,7.27,20.47,28.39,54.80,27.92,27.92,43.76,71.96,2.93,4.44,18.01,21.38,11.60,17.62,23.68,12.80
11.625,6.92,20.39,27.84,53.33,27.22,27.22,43.06,71.67,12.71,9.88,14.96,11.78,10.23,13.81,10.72,12.44
11.750,6.63,20.47,27.45,52.45,26.90,26.90,42.90,71.37,3.82,5.59,10.36,6.03,10.36,12.18,10.89,11.11
11.875,6.60,21.10,27.69,51.47,27.37,27.37,43.29,71.47,15.67,10.98,16.86,8.59,6.03,17.00,13.95,9.17
12.000,6.95,22.59,29.18,51.08,28.39,28.39,44.16,72.45,9.48,9.08,17.09,11.20,5.67,14.92,6.91,11.16
12.125,7.63,23.92,30.90,51.67,29.33,29.33,44.86,73.82,9.39,10.23,13.86,13.99,7.49,11.65,7.31,19.56
12.250,8.31,25.02,32.31,52.45,30.20,30.20,45.18,74.80,9.66,9.48,10.27,11.82,10.98,10.45,12.04,22.57
12.375,9.02,25.80,33.25,53.14,31.06,31.06,45.57,74.71,7.22,9.48,8.99,7.58,13.81,11.96,11.34,26.02
12.500,9.80,26.75,33.49,54.22,31.92,31.92,46.04,74.71,5.28,6.38,10.23,7.84,17.57,11.29,11.38,26.77
12.625,10.62,27.29,33.02,54.41,33.18,33.18,46.67,75.00,12.00,13.06,14.96,6.74,20.09,12.71,9.88,26.29
12.750,11.37,27.76,32.16,53.82,34.35,34.35,47.45,75.59,10.98,12.40,16.07,7.89,25.31,10.54,4.97,28.36
12.875,11.66,28.16,32.63,54.80,35.37,35.37,48.31,76.27,5.67,5.90,14.30,16.69,26.37,6.38,11.20,26.02
13.000,11.52,28.63,34.12,56.18,36.16,36.16,49.65,76.86,15.01,15.80,13.46,22.75,23.50,7.71,14.34,24.29
13.125,11.44,29.73,36.47,57.35,37.10,37.10,50.75,77.25,14.56,10.63,8.73,18.28,19.03,8.33,12.93,23.76
13.250,11.69,31.53,38.82,57.65,38.12,38.12,52.16,78.04,4.52,6.56,6.03,19.87,11.47,10.36,16.95,17.79
13.375,12.09,33.96,41.41,58.04,39.76,39.76,53.65,78.14,15.18,11.87,18.41,23.28,8.90,19.08,21.69,16.07
13.500,12.80,36.78,44.16,58.43,41.25,41.25,54.67,77.94,4.97,4.97,21.91,23.54,8.68,25.18,24.56,13.95
13.625,13.58,38.98,46.35,59.31,42.12,42.12,55.06,77.45,10.76,10.54,17.97,16.78,8.99,22.92,20.62,13.90
13.750,14.40,40.47,48.16,61.08,42.59,42.59,54.67,76.67,10.27,12.75,10.27,9.12,13.19,13.90,11.69,13.50
13.875,15.44,41.73,49.49,63.24,42.82,42.82,54.35,75.88,8.42,6.56,5.37,8.51,11.03,7.00,11.20,12.00
14.000,16.47,42.67,50.90,65.00,43.14,43.14,54.35,75.10,17.04,20.80,6.12,8.95,12.04,9.74,12.66,10.67
14.125,17.65,44.00,51.45,66.76,43.61,43.61,53.88,74.51,6.16,3.33,15.54,6.21,8.59,15.23,8.46,13.02
14.250,18.97,45.65,50.82,67.84,43.84,43.84,52.63,73.82,20.14,21.60,21.42,3.95,11.51,17.62,3.55,14.03
14.375,20.14,46.98,49.65,67.94,44.00,44.00,51.45,73.14,8.46,11.29,15.45,4.52,10.27,13.81,9.04,14.17
14.500,20.86,47.69,48.31,67.35,44.24,44.24,50.12,72.16,13.77,14.12,6.47,7.44,9.83,10.98,8.33,12.93
14.625,21.25,47.45,47.06,67.25,44.31,44.31,49.02,70.88,7.05,6.52,11.34,9.39,6.03,13.19,3.95,9.35
14.750,21.21,46.90,46.04,66.76,44.55,44.55,47.84,70.29,8.64,9.26,12.04,8.42,3.95,9.92,4.97,11.47
14.875,21.25,46.35,45.10,66.08,43.84,43.84,46.20,69.61,5.72,4.88,11.47,4.08,5.50,8.20,2.67,11.47
15.000,21.14,45.57,44.63,65.29,42.82,42.82,44.31,69.02,7.09,7.05,8.95,9.79,8.02,10.63,3.77,13.41
15.125,20.86,44.39,44.47,64.31,41.65,41.65,42.75,68.14,4.66,5.23,5.90,13.50,10.58,11.42,6.03,12.22
15.250,20.50,43.76,44.47,63.24,41.33,41.33,42.59,67.06,2.76,4.57,4.44,10.63,10.58,8.64,5.81,11.03
15.375,20.18,44.55,45.10,62.65,41.73,41.73,43.53,66.27,3.64,2.89,12.00,4.13,8.06,8.11,7.44,10.81
15.500,19.89,45.65,45.49,62.35,41.80,41.80,44.00,65.49,4.44,5.76,16.60,5.14,5.90,8.81,13.68,10.94
15.625,19.47,46.35,45.49,61.08,41.49,41.49,43.69,64.71,2.84,3.42,10.85,2.53,3.60,6.69,11.56,11.56
15.750,19.04,46.20,45.33,59.80,40.78,40.78,43.22,64.31,5.98,3.33,5.19,2.93,4.04,3.91,5.67,12.31
15.875,18.72,45.49,45.25,59.31,40.16,40.16,43.14,64.31,15.76,12.53,8.51,4.97,4.79,6.74,2.80,9.61
16.000,18.65,44.71,44.24,57.65,39.84,39.84,43.29,64.22,11.03,7.36,9.12,9.39,6.12,10.27,7.62,8.51
16.125,18.61,43.76,42.43,55.20,39.92,39.92,43.37,63.92,10.81,8.42,6.65,8.28,5.76,8.59,14.34,8.90
16.250,18.54,42.59,40.63,53.24,40.08,40.08,43.76,63.63,5.28,5.81,7.67,8.33,4.70,6.96,14.74,12.13
16.375,18.50,41.49,39.37,52.25,39.76,39.76,43.61,62.94,5.59,5.45,9.39,10.41,4.22,12.09,13.15,16.47
16.500,18.47,40.00,38.20,51.96,39.06,39.06,42.98,63.14,3.60,4.61,6.87,8.68,5.50,12.13,13.19,13.64
16.625,18.57,38.90,37.10,51.76,37.96,37.96,42.20,62.65,10.67,11.16,13.02,3.42,6.87,14.34,13.99,12.71
16.750,18.75,38.59,36.16,50.88,37.25,37.25,41.57,61.67,3.91,6.65,17.57,4.35,6.82,15.98,6.43,8.11
16.875,18.75,39.37,35.84,48.73,36.71,36.71,41.25,60.29,4.39,5.10,13.15,9.08,5.45,12.57,7.67,6.96
17.000,18.43,40.47,36.08,46.47,36.63,36.63,41.65,59.31,5.10,6.29,15.58,12.66,3.91,14.26,15.58,5.14
17.125,17.79,41.73,36.71,45.20,36.94,36.94,42.20,58.92,10.01,11.11,23.06,14.61,4.35,21.73,22.04,3.42
17.250,17.04,42.27,37.41,44.02,37.33,37.33,42.98,58.33,5.98,7.58,22.48,11.38,4.70,24.07,19.65,2.76
17.375,16.22,42.12,38.75,42.84,37.73,37.73,44.47,57.75,9.39,11.47,18.46,13.11,7.18,20.45,13.33,2.00
17.500,15.47,41.96,40.31,42.55,37.73,37.73,45.73,57.84,9.66,11.29,21.33,17.62,9.79,19.12,18.46,4.70
17.625,15.15,42.12,41.49,43.73,37.96,37.96,46.98,59.22,3.73,10.45,19.78,17.53,17.79,14.65,18.24,8.55
17.750,15.26,42.67,42.98,45.29,38.59,38.59,48.55,61.18,7.44,12.53,11.96,14.48,30.80,10.63,13.90,18.10
17.875,15.33,42.67,44.08,47.16,40.24,40.24,51.06,62.84,27.26,6.21,12.53,8.28,36.68,12.84,28.10,22.88
18.000,15.47,42.35,44.39,49.02,42.75,42.75,53.96,64.61,21.33,11.51,10.58,7.53,42.30,31.55,41.23,23.94
18.125,15.58,42.59,44.55,50.88,45.41,45.41,57.02,65.88,9.74,6.91,15.76,10.98,33.49,34.78,40.75,19.43
18.250,15.86,43.53,44.94,52.16,47.76,47.76,59.14,66.76,16.91,13.46,22.92,12.09,26.55,27.26,29.12,15.94
18.375,16.19,44.63,45.02,51.96,49.41,49.41,60.78,67.45,6.96,7.97,22.17,6.69,14.39,19.52,14.56,17.70
18.500,16.36,45.10,44.55,52.25,50.51,50.51,61.18,67.84,6.21,6.74,13.37,5.01,11.73,15.89,3.02,18.15
18.625,16.33,44.94,44.39,53.14,51.14,51.14,60.39,68.24,5.32,3.02,11.56,5.41,11.69,15.36,3.37,16.38
18.750,16.22,44.31,44.71,54.41,51.69,51.69,59.92,68.53,7.53,6.07,13.24,8.42,15.01,14.21,8.46,12.00
18.875,16.15,44.00,45.10,55.69,52.24,52.24,60.08,68.63,9.08,8.77,12.22,11.25,10.45,14.61,10.54,7.53
19.000,16.19,44.71,45.57,56.96,53.18,53.18,60.31,69.02,5.90,6.43,18.41,5.81,10.76,20.40,6.87,8.20
19.125,16.36,46.27,46.43,58.73,54.35,54.35,61.02,69.80,8.73,10.23,21.24,10.36,10.81,19.34,9.48,12.75
19.250,16.61,48.00,47.53,60.39,55.69,55.69,61.25,70.29,9.74,10.23,17.97,13.64,13.11,16.51,7.18,12.93
19.375,16.86,49.80,48.39,61.67,56.86,56.86,61.18,70.29,6.29,5.23,10.58,10.23,11.29,9.66,4.88,9.70
19.500,17.33,51.37,49.02,62.75,58.04,58.04,61.02,70.69,8.02,12.13,7.44,10.05,12.22,11.60,12.62,7.67
19.625,18.22,52.71,49.88,64.31,59.06,59.06,60.55,70.88,9.08,11.78,8.06,9.57,11.96,23.15,15.85,8.81
19.750,19.61,54.20,51.22,66.37,60.00,60.00,60.00,71.37,12.93,25.93,15.18,13.15,15.89,23.59,13.77,13.90
19.875,21.14,55.37,52.78,68.33,60.78,60.78,59.84,71.47,16.33,14.70,28.05,22.92,15.45,16.95,10.36,11.82
20.000,22.46,56.00,53.57,70.10,61.25,61.25,59.45,71.76,4.30,13.11,23.19,18.46,14.52,12.18,6.03,12.22
20.125,23.10,56.31,53.96,71.86,61.10,61.10,58.82,72.94,5.45,3.86,11.25,6.82,12.49,9.17,5.67,10.85
20.250,23.21,55.92,54.12,73.33,60.55,60.55,58.51,74.31,4.35,4.08,9.70,9.61,8.11,6.21,10.19,9.88
20.375,23.32,55.22,54.51,73.82,59.84,59.84,58.51,74.61,7.58,6.16,5.54,12.84,5.81,4.04,12.66,7.80
20.500,23.32,54.20,54.27,74.51,58.27,58.27,57.49,75.10,3.46,5.85,2.89,8.51,6.82,1.47,7.40,8.28
20.625,23.49,52.71,53.80,75.00,56.63,56.63,55.61,75.10,7.58,9.70,5.72,10.23,9.12,4.17,3.42,8.99
20.750,23.53,50.90,53.33,74.31,54.98,54.98,53.73,74.22,8.02,11.51,5.54,18.15,15.10,6.65,8.90,14.65
20.875,23.49,49.65,52.39,72.84,53.49,53.49,51.53,72.94,6.25,8.68,8.86,14.92,13.77,10.81,9.26,14.87
21.000,23.60,49.49,51.29,71.18,51.69,51.69,48.86,71.76,4.26,6.38,9.12,9.17,12.49,8.90,8.33,15.49
21.125,23.53,49.88,51.14,69.61,49.65,49.65,46.59,70.39,8.42,10.14,9.96,7.62,8.42,6.78,9.52,12.00
21.250,23.53,50.75,51.37,68.43,48.00,48.00,44.71,68.63,6.21,3.86,20.00,7.62,7.80,17.66,7.89,8.59
21.375,23.42,51.37,50.90,67.84,47.06,47.06,43.69,66.86,13.55,11.20,20.80,5.90,9.88,19.03,4.75,7.67
21.500,23.32,51.61,50.75,68.53,46.59,46.59,43.22,65.98,7.62,4.04,17.53,4.97,11.47,16.95,12.75,8.59
21.625,23.53,51.92,50.82,68.82,46.51,46.51,43.61,66.47,10.32,12.71,16.51,6.12,13.81,18.99,14.48,13.15
21.750,24.03,52.31,51.61,69.90,46.82,46.82,44.86,66.96,8.20,6.16,9.57,11.03,15.89,13.72,15.23,17.62
21.875,25.28,53.10,52.78,70.49,47.22,47.22,46.20,67.65,4.39,7.89,4.35,13.90,25.36,14.17,22.39,27.70
22.000,26.74,54.75,53.73,70.98,47.69,47.69,47.45,68.33,19.25,18.90,14.48,10.94,26.82,15.23,26.24,27.52
22.125,27.95,56.00,53.73,71.18,48.31,48.31,49.02,68.53,5.85,12.31,25.27,9.61,28.72,19.34,22.26,35.31
22.250,28.77,56.55,53.18,70.49,48.63,48.63,49.88,68.33,21.33,16.95,21.15,10.23,19.39,19.25,14.96,27.35
22.375,29.27,56.24,52.39,69.51,48.24,48.24,49.73,67.94,9.88,7.62,13.55,12.84,17.17,16.16,5.59,33.05
22.500,29.48,55.22,52.24,69.71,47.29,47.29,49.33,68.73,25.27,26.51,17.97,14.56,13.46,19.87,6.74,23.72
22.625,29.70,55.06,52.71,70.39,46.75,46.75,49.18,69.31,11.69,9.79,25.53,8.99,19.34,25.31,5.76,26.59
22.750,29.30,54.98,52.78,70.20,46.43,46.43,49.57,69.71,19.78,21.46,29.16,8.28,19.47,24.16,12.31,20.18
22.875,28.20,54.35,51.76,68.82,45.96,45.96,50.43,69.90,11.91,8.06,24.52,9.96,25.31,19.61,12.84,26.42
23.000,26.67,53.49,50.67,68.53,45.65,45.65,51.14,70.98,9.43,8.86,16.02,5.23,23.94,16.20,7.97,27.66
23.125,25.20,52.63,49.88,69.12,45.49,45.49,51.06,72.25,7.67,6.69,15.71,1.69,25.75,16.29,7.89,33.67
23.250,24.56,52.08,49.25,69.61,45.73,45.73,50.75,72.55,3.77,7.36,18.90,4.92,30.49,18.41,9.43,42.03
23.375,24.63,52.16,48.86,70.00,46.04,46.04,50.59,73.24,7.05,6.16,15.36,11.47,29.56,15.32,11.25,42.56
23.500,24.67,51.84,48.24,71.08,46.27,46.27,50.59,74.90,2.53,2.80,9.26,6.34,34.60,10.58,10.14,50.79
23.625,24.42,51.92,48.63,72.06,46.98,46.98,50.82,75.98,6.29,8.73,9.08,9.83,34.11,13.11,4.70,43.18
23.750,24.03,52.86,49.10,72.84,48.08,48.08,51.61,76.27,3.91,3.64,15.23,12.40,32.83,16.78,6.78,38.01
23.875,23.81,54.20,49.02,73.73,49.33,49.33,52.24,76.67,6.21,7.18,23.54,7.31,27.61,20.45,5.28,23.15
24.000,23.99,55.37,48.55,74.12,50.20,50.20,52.63,76.86,13.90,13.86,21.24,4.30,18.06,15.01,5.76,12.71
24.125,24.53,56.16,48.24,73.82,50.75,50.75,52.71,77.35,4.79,5.06,20.98,6.34,11.65,14.21,6.34,11.51
24.250,25.03,56.86,47.84,73.24,51.06,51.06,52.31,78.33,6.21,9.83,23.85,8.42,7.71,19.03,7.89,17.17
24.375,25.92,57.10,47.84,73.33,51.22,51.22,51.84,80.00,14.03,17.93,13.90,9.66,8.95,12.57,6.34,18.99
24.500,26.81,56.86,47.92,74.12,50.82,50.82,51.14,81.37,8.15,9.43,10.19,6.65,12.75,4.61,2.76,18.90
24.625,27.45,56.86,48.24,75.29,50.27,50.27,50.43,82.84,10.45,10.14,20.05,5.32,15.54,13.55,6.87,14.74
24.750,27.66,56.71,48.39,75.88,49.57,49.57,49.73,83.43,5.72,7.18,17.31,8.59,14.56,12.71,10.14,16.16
24.875,27.27,56.39,47.76,74.61,48.63,48.63,48.86,83.43,4.79,2.00,12.35,9.48,10.23,8.51,11.03,14.03
25.000,26.31,55.92,46.90,72.65,47.76,47.76,47.61,82.25,5.37,7.71,12.84,11.20,6.38,7.18,11.60,10.81
25.125,24.96,54.90,46.59,70.59,47.22,47.22,46.51,80.59,6.47,7.22,5.85,15.23,4.48,3.77,12.75,5.85
25.250,23.89,53.65,47.37,68.92,46.43,46.43,45.49,79.41,7.09,12.66,9.83,12.18,5.41,10.23,8.68,5.32
25.375,23.10,52.71,48.16,68.14,45.88,45.88,45.33,78.43,3.15,6.65,13.72,8.33,6.52,10.81,10.67,5.63
25.500,22.42,52.71,48.78,67.94,45.49,45.49,46.27,77.94,2.84,3.77,14.61,9.88,4.70,7.53,19.39,6.25
25.625,21.57,52.86,48.63,67.65,45.02,45.02,47.29,77.16,5.54,7.27,10.85,5.50,7.22,8.99,17.40,7.18
25.750,20.68,52.16,48.00,67.35,43.61,43.61,47.06,75.88,3.24,3.82,2.71,10.76,10.89,7.71,13.50,11.38
25.875,19.96,50.90,47.84,67.75,42.04,42.04,46.75,75.29,10.27,10.85,9.04,12.80,16.51,5.32,15.71,13.02
26.000,19.36,49.88,47.69,68.82,40.86,40.86,46.43,75.39,6.96,4.75,12.40,9.48,22.84,8.51,14.79,14.74
26.125,18.82,49.10,47.45,69.31,40.31,40.31,46.20,74.51,4.92,7.71,10.23,4.26,22.22,8.06,10.50,12.93
