"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
11.000,9.17,7.97,6.03,13.28,7.58,5.14,15.01,17.75
11.125,11.34,5.98,3.02,15.05,7.44,6.69,21.20,22.00
11.250,4.88,3.29,3.73,10.81,10.58,3.55,22.92,26.20
11.375,2.36,7.49,6.43,4.26,11.82,3.07,13.77,23.41
11.500,2.49,4.13,8.20,6.47,11.42,3.11,9.61,16.73
11.625,3.82,3.82,9.96,10.54,10.89,5.19,13.59,12.97
11.750,3.29,5.67,7.09,13.24,12.40,5.76,13.72,8.77
11.875,7.05,8.90,7.84,12.09,15.18,9.35,8.90,11.34
12.000,11.47,9.92,10.85,17.13,15.63,12.35,19.08,11.51
12.125,5.19,6.29,8.20,13.11,11.91,9.74,17.66,11.91
12.250,6.25,4.26,5.59,7.40,9.17,6.91,8.77,11.91
12.375,3.95,6.47,10.50,6.34,8.20,4.88,6.82,12.97
12.500,4.83,4.39,7.93,3.95,10.67,2.22,4.39,13.95
12.625,4.26,4.92,4.26,4.52,12.57,7.89,3.68,12.49
12.750,4.66,3.11,11.42,5.67,12.40,9.92,5.90,10.01
12.875,3.42,3.11,10.50,3.60,9.52,5.19,4.61,7.36
13.000,9.43,8.59,3.73,5.67,6.82,5.45,5.67,6.03
13.125,5.10,5.76,4.88,8.68,5.72,9.79,6.74,4.88
13.250,4.61,6.29,2.40,8.33,9.30,7.00,7.05,6.82
13.375,6.47,7.49,6.96,11.60,12.84,7.05,13.24,8.81
13.500,3.73,3.99,8.02,18.24,16.11,6.21,22.00,14.52
13.625,4.35,4.44,7.27,19.78,20.80,3.68,22.48,19.83
13.750,4.97,2.05,5.10,14.39,22.35,4.48,13.68,22.84
13.875,3.37,5.98,3.77,11.25,24.07,5.06,9.43,23.28
14.000,5.54,4.75,10.10,13.55,22.66,9.74,10.36,20.62
14.125,3.86,3.77,11.42,12.13,24.52,16.42,9.92,21.15
14.250,6.87,6.03,8.51,5.90,26.06,18.41,9.08,25.00
14.375,9.52,3.91,5.72,3.77,26.11,13.33,7.58,28.89
14.500,3.55,3.37,7.22,9.66,23.59,7.62,5.28,28.76
14.625,6.34,5.14,6.38,17.88,21.20,4.52,11.56,25.18
14.750,6.96,4.04,8.77,22.88,21.69,9.52,18.01,20.31
14.875,5.10,3.99,6.56,25.58,20.18,8.37,21.29,16.11
15.000,3.64,3.02,3.68,14.61,18.94,7.09,13.37,13.86
15.125,4.48,3.20,8.68,5.10,16.02,10.85,9.04,9.96
15.250,4.22,4.66,10.94,16.73,18.24,11.91,16.73,11.56
15.375,9.26,5.23,6.69,23.45,29.43,5.19,20.62,21.95
15.500,2.58,3.37,3.37,14.30,38.49,3.60,11.96,31.95
15.625,6.87,4.88,1.34,9.04,40.08,3.24,7.71,36.72
15.750,8.46,8.55,5.94,13.81,38.80,4.66,13.15,35.13
15.875,3.99,3.68,8.11,20.76,30.97,4.75,17.75,31.28
16.000,4.22,7.62,11.73,22.79,34.91,7.80,16.78,32.57
16.125,3.68,3.33,9.79,15.58,26.99,8.42,12.18,27.92
16.250,5.23,1.56,3.29,7.18,27.30,2.31,6.34,24.29
16.375,5.98,3.20,7.75,8.81,18.94,5.59,7.22,20.98
16.500,6.16,5.23,10.45,12.13,17.17,8.24,9.61,16.64
