"Time","PIP Beta R","PIP Alpha R","PIP Theta R","PIP Delta R","PIP Beta L","PIP Alpha L","PIP Theta L","PIP Delta L","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
3.000,===,===,===,===,===,===,===,===,3.77,4.08,2.36,12.49,8.02,4.48,9.35,10.45
3.125,===,===,===,===,===,===,===,===,3.82,7.36,4.75,20.67,6.03,2.80,17.84,12.13
3.250,===,===,===,===,===,===,===,===,4.08,3.86,9.08,16.78,4.61,7.71,13.86,11.56
3.375,===,===,===,===,===,===,===,===,2.93,3.55,7.71,6.60,4.75,7.31,5.45,12.35
3.500,===,===,===,===,===,===,===,===,2.27,1.92,3.64,3.64,5.32,4.13,3.86,10.05
3.625,===,===,===,===,===,===,===,===,3.95,4.39,2.76,4.61,6.82,3.24,4.48,8.24
3.750,===,===,===,===,===,===,===,===,2.22,2.40,2.71,6.43,8.99,4.70,5.45,10.58
3.875,===,===,===,===,===,===,===,===,8.99,8.55,2.14,9.96,9.74,4.97,9.30,10.94
4.000,===,===,===,===,===,===,===,===,5.14,4.22,1.38,7.84,12.53,2.58,9.52,13.90
4.125,7.70,14.90,44.24,80.00,24.16,24.16,53.57,81.67,7.05,5.90,2.71,3.68,14.43,3.46,6.29,12.26
4.250,7.49,14.04,43.53,79.51,23.69,23.69,52.86,80.78,5.10,4.44,3.11,8.55,15.14,4.17,7.31,12.62
4.375,7.27,12.86,42.04,77.94,23.37,23.37,50.98,79.02,6.12,5.06,2.22,11.73,12.71,1.74,8.46,8.37
4.500,7.24,11.69,40.00,75.88,22.82,22.82,48.71,76.67,6.65,6.82,2.93,10.19,7.80,1.74,8.99,5.14
4.625,7.38,11.06,37.65,73.53,22.51,22.51,46.51,74.31,6.47,7.49,3.37,8.11,7.13,4.44,11.56,3.82
4.750,7.59,10.67,35.92,71.18,22.12,22.12,44.63,71.86,6.43,7.36,4.26,7.36,5.23,3.73,12.49,5.76
4.875,7.84,10.90,35.22,69.02,22.20,22.20,43.84,70.00,2.89,3.60,4.04,3.60,5.59,2.67,8.46,7.13
5.000,8.06,11.29,34.90,67.55,22.75,22.75,43.14,68.82,2.53,3.02,4.70,5.32,5.98,7.89,2.71,9.74
5.125,8.06,12.00,34.90,66.57,23.06,23.06,42.27,67.65,8.37,5.37,2.58,8.20,8.55,7.44,5.98,11.20
5.250,8.06,12.78,35.29,66.08,22.20,22.20,40.71,66.86,3.29,4.44,8.86,7.13,10.98,7.13,5.32,11.11
5.375,8.06,13.65,35.53,65.20,20.39,20.39,37.80,64.80,8.95,3.73,10.10,4.83,10.72,6.87,5.10,9.30
5.500,8.24,14.20,35.92,64.12,18.35,18.35,35.22,63.53,7.13,7.27,4.04,5.19,9.88,3.20,7.36,9.12
5.625,8.48,14.67,36.39,64.31,16.47,16.47,33.41,63.73,3.95,6.29,4.48,9.17,13.72,3.15,7.18,18.46
5.750,8.66,14.75,36.63,65.59,15.45,15.45,32.78,64.51,10.36,9.30,6.56,13.81,15.76,2.93,10.41,24.56
5.875,8.59,14.82,36.55,66.08,15.29,15.29,33.10,65.00,7.22,5.63,2.67,13.28,23.10,1.47,14.43,31.33
6.000,8.52,14.67,36.16,66.27,15.22,15.22,33.33,65.59,9.88,5.19,4.22,10.05,20.36,4.83,14.87,27.66
6.125,8.34,14.82,35.14,66.27,15.22,15.22,32.94,65.69,6.34,6.21,5.81,9.88,18.10,5.32,13.24,21.46
6.250,8.34,14.75,33.41,66.27,15.22,15.22,31.76,64.71,8.90,4.44,5.63,6.56,11.07,4.83,11.34,12.22
6.375,8.31,14.35,31.53,65.49,15.22,15.22,30.67,63.82,4.22,3.15,8.42,3.15,6.25,9.79,6.65,4.26
6.500,8.41,14.04,29.96,64.61,15.37,15.37,29.73,63.14,3.60,3.99,8.59,3.73,5.81,9.17,2.58,2.31
6.625,8.63,13.88,29.02,63.92,15.61,15.61,29.41,62.25,3.51,2.53,5.23,2.89,6.52,5.85,4.70,1.65
6.750,8.88,14.20,28.63,63.73,16.16,16.16,29.57,61.76,4.75,4.97,4.52,2.62,8.06,5.81,3.15,1.38
6.875,9.09,14.82,28.31,63.63,16.63,16.63,29.73,61.57,6.65,5.59,6.91,5.28,11.42,8.95,2.36,3.29
7.000,9.13,15.37,28.16,63.73,17.33,17.33,30.04,61.47,8.11,5.59,7.97,7.84,13.68,9.88,7.13,5.23
7.125,9.02,15.92,28.00,63.73,17.96,17.96,30.59,60.69,9.52,6.78,6.52,7.00,16.16,8.59,6.34,6.91
7.250,8.91,16.31,28.08,63.43,18.35,18.35,31.45,59.41,5.67,3.37,1.21,5.19,15.63,5.81,5.63,5.72
7.375,8.95,16.55,28.63,63.63,18.51,18.51,32.78,58.73,5.19,4.66,3.82,13.99,15.01,3.42,17.17,5.98
7.500,8.98,16.94,29.73,65.20,18.98,18.98,34.67,59.41,8.06,4.35,5.10,14.92,19.74,3.68,16.16,9.92
7.625,9.09,17.25,30.75,66.76,19.37,19.37,36.08,60.69,10.63,10.14,2.80,11.69,20.40,3.11,8.02,15.80
7.750,9.23,17.65,32.08,67.45,19.92,19.92,37.10,62.65,6.52,6.69,2.89,13.90,21.69,4.26,9.35,19.70
7.875,9.41,18.20,33.33,68.33,20.24,20.24,37.65,64.12,9.57,8.64,7.84,13.19,18.50,7.27,9.57,20.00
8.000,9.52,18.98,34.20,69.12,20.31,20.31,37.57,64.41,4.83,2.67,10.10,9.39,18.50,7.58,6.82,18.19
8.125,9.48,19.53,34.43,69.22,20.08,20.08,37.10,64.12,6.60,5.90,7.40,8.15,19.30,5.67,4.70,16.60
8.250,9.48,19.61,34.75,68.73,19.53,19.53,36.63,63.04,4.70,4.48,3.15,8.02,14.39,2.18,3.86,12.35
8.375,9.45,19.06,34.98,68.73,19.06,19.06,36.55,63.04,5.72,5.41,7.00,3.73,12.97,6.87,4.17,11.91
8.500,9.30,18.59,35.45,70.29,18.67,18.67,36.71,64.71,6.96,3.55,9.83,7.67,10.94,8.73,8.99,11.07
8.625,9.16,18.43,36.08,72.55,18.59,18.59,36.86,65.78,8.73,5.10,7.75,8.02,18.55,4.48,8.37,17.53
8.750,8.70,18.27,35.84,72.75,18.90,18.90,36.47,65.20,4.08,1.74,3.20,3.99,18.01,3.55,5.63,15.01
8.875,8.24,18.20,34.98,71.37,19.53,19.53,35.92,63.73,2.40,1.38,1.65,7.71,15.71,3.42,7.31,13.72
9.000,7.91,18.20,34.20,68.82,20.55,20.55,35.14,61.47,4.52,6.56,3.15,5.23,8.33,4.61,4.48,7.18
9.125,7.81,18.43,34.12,66.18,21.49,21.49,34.67,59.31,8.51,5.63,6.07,4.26,4.57,10.01,4.79,5.59
9.250,7.66,18.67,34.51,64.41,22.04,22.04,34.75,57.75,2.27,4.52,5.94,9.57,3.68,8.95,9.52,4.04
9.375,7.59,18.59,34.90,63.04,22.43,22.43,34.90,56.57,10.10,5.85,6.43,12.22,3.77,6.60,11.87,3.15
9.500,7.49,18.82,35.61,62.75,22.51,22.51,35.37,55.39,4.88,2.58,10.01,9.17,5.01,8.81,12.71,2.36
9.625,7.52,19.14,36.55,62.94,22.35,22.35,35.92,54.31,6.12,5.72,11.56,4.79,4.88,8.95,5.54,1.61
9.750,7.45,19.45,38.04,63.53,22.35,22.35,36.63,53.43,4.39,5.23,8.06,12.49,7.75,6.12,5.90,3.11
9.875,7.52,19.84,39.61,63.73,22.75,22.75,37.49,52.94,11.38,8.55,2.62,13.59,8.68,5.72,10.89,5.50
10.000,7.66,20.24,40.63,63.24,22.90,22.90,37.96,52.16,7.49,5.19,6.56,7.84,10.58,6.65,9.57,7.97
10.125,7.91,20.55,40.78,61.86,22.59,22.59,37.80,51.37,9.70,5.06,6.69,6.96,9.61,5.72,5.19,8.86
10.250,8.13,20.78,41.33,60.69,22.12,22.12,37.73,51.37,6.52,7.18,2.89,10.01,10.58,2.67,7.58,8.55
10.375,8.27,20.86,41.41,59.90,21.49,21.49,37.10,52.45,1.07,5.76,4.26,11.03,11.73,1.74,10.85,11.34
10.500,8.56,21.02,41.10,58.82,21.25,21.25,36.24,53.43,3.24,3.51,5.54,11.25,11.25,2.53,10.19,12.35
10.625,8.66,21.49,40.47,57.35,21.02,21.02,34.98,53.82,6.87,9.35,7.00,10.23,9.08,3.15,9.70,11.91
10.750,8.66,21.73,39.92,56.57,20.71,20.71,33.88,53.24,4.44,2.84,6.96,6.65,6.56,3.82,6.96,7.62
10.875,8.34,21.88,39.53,56.96,20.31,20.31,32.86,51.96,5.90,6.69,5.14,9.35,6.07,3.15,4.22,4.17
11.000,7.95,21.41,38.82,57.35,19.92,19.92,32.16,50.88,3.64,3.33,2.93,8.81,5.28,1.56,7.67,2.53
11.125,7.66,20.71,38.27,57.84,19.45,19.45,31.61,50.10,3.86,5.94,6.21,5.06,7.09,5.41,5.54,2.67
11.250,7.59,20.16,37.49,58.14,19.45,19.45,31.37,49.80,3.07,3.60,8.11,6.29,9.96,8.99,5.06,3.02
11.375,7.70,20.08,36.47,57.84,19.76,19.76,31.29,50.00,6.16,8.73,8.11,6.16,16.51,8.11,5.28,3.42
11.500,8.02,20.24,35.45,57.75,20.16,20.16,30.98,49.90,4.26,5.50,5.59,6.34,15.67,5.23,4.35,3.37
11.625,8.20,20.31,34.90,57.06,20.39,20.39,30.51,48.53,8.68,8.55,2.45,7.09,14.70,5.14,1.92,3.60
11.750,8.45,20.16,34.12,55.39,20.16,20.16,29.80,46.67,4.97,4.57,3.37,7.22,8.11,6.03,5.67,4.04
11.875,8.63,19.84,33.41,53.82,19.76,19.76,29.41,44.61,5.76,5.10,3.73,7.18,5.94,5.14,7.31,6.12
12.000,8.81,19.84,33.18,53.04,19.37,19.37,28.94,43.24,9.04,9.43,7.18,8.99,4.39,6.96,7.40,6.43
12.125,8.91,20.00,33.25,54.12,18.82,18.82,28.39,43.14,3.95,6.52,6.82,9.57,7.58,7.71,6.52,9.57
12.250,9.27,20.08,33.02,55.88,18.35,18.35,27.69,43.63,6.65,10.54,6.78,7.40,9.48,7.22,5.14,9.04
12.375,9.48,20.16,32.39,58.24,17.88,17.88,26.59,44.61,2.45,2.80,5.45,6.12,15.27,6.07,4.35,12.18
12.500,9.55,19.92,31.45,60.10,17.65,17.65,25.41,46.08,5.28,3.29,3.73,3.51,14.61,6.07,3.20,10.05
12.625,9.63,19.22,30.43,61.47,17.41,17.41,23.92,47.45,7.58,5.85,5.06,2.22,14.21,6.91,3.15,8.90
12.750,9.77,18.82,29.49,62.16,17.02,17.02,22.75,48.92,6.03,8.42,6.38,4.83,9.96,5.76,4.75,6.60
12.875,9.77,18.75,28.86,62.65,16.86,16.86,22.35,50.69,7.31,7.31,10.19,9.21,10.23,6.03,7.80,7.09
13.000,9.73,18.98,28.63,63.14,16.31,16.31,22.27,52.06,5.01,5.59,10.23,13.64,11.60,6.34,10.58,12.26
13.125,9.55,18.98,28.94,63.82,15.92,15.92,22.35,53.53,5.19,3.77,5.32,14.39,14.03,3.77,10.81,13.55
13.250,9.30,18.59,29.49,65.00,15.45,15.45,22.35,54.90,1.56,2.58,2.93,11.34,13.02,3.86,7.97,17.70
13.375,9.09,18.12,29.33,66.08,15.53,15.53,22.27,56.08,6.29,4.13,2.89,6.65,13.24,3.68,4.66,14.39
13.500,8.88,17.96,28.78,66.76,16.39,16.39,22.27,56.57,3.73,4.17,2.40,3.46,11.51,8.33,7.00,16.42
13.625,8.66,17.57,28.16,67.35,17.33,17.33,22.51,56.37,2.40,4.17,4.88,3.07,10.32,12.09,9.79,12.66
13.750,8.56,17.10,27.22,67.65,18.20,18.20,23.14,55.49,5.59,3.68,4.35,6.07,7.62,9.35,13.06,9.92
13.875,8.34,16.63,26.43,67.75,18.82,18.82,23.61,54.90,4.48,4.17,3.46,7.62,5.37,4.26,15.49,6.25
14.000,8.31,16.55,26.43,67.65,19.06,19.06,24.39,55.39,5.54,3.95,6.16,10.50,3.95,4.04,14.17,4.52
14.125,8.34,16.63,26.67,67.84,18.98,18.98,24.71,56.18,4.57,6.78,5.41,14.70,7.00,2.31,9.92,8.95
14.250,8.38,16.55,27.22,68.04,18.98,18.98,25.02,56.57,5.23,2.67,5.45,11.42,9.39,2.67,5.76,10.27
14.375,8.63,17.02,28.16,67.45,19.37,19.37,25.49,55.98,3.73,6.56,9.35,8.28,10.72,8.11,5.90,11.25
14.500,8.88,17.88,29.25,66.57,20.08,20.08,26.51,54.61,4.75,5.72,13.15,10.54,7.27,13.28,12.88,6.91
14.625,9.09,18.67,30.35,65.00,20.78,20.78,27.84,53.24,7.58,7.13,10.89,11.69,4.83,11.78,16.51,5.06
14.750,9.16,19.06,31.22,63.14,21.18,21.18,29.33,52.55,5.41,7.13,7.93,7.31,3.55,7.89,16.11,3.51
14.875,9.09,19.22,31.92,61.96,21.41,21.41,30.59,53.04,5.76,5.41,7.97,6.96,4.70,6.47,14.30,4.79
15.000,9.20,19.84,32.94,61.37,21.88,21.88,32.24,54.22,3.51,2.76,9.74,10.41,6.07,7.22,14.43,6.74
15.125,9.23,20.63,33.73,61.18,22.51,22.51,33.41,55.20,10.98,4.35,9.57,8.64,8.15,7.89,11.47,8.33
15.250,9.20,21.33,34.12,60.88,23.29,23.29,34.20,55.20,7.93,4.13,8.68,7.44,9.30,8.55,8.15,8.51
15.375,9.20,22.04,34.59,60.00,24.16,24.16,34.98,54.61,4.61,5.14,6.25,10.32,12.18,5.54,9.79,8.64
15.500,9.23,22.51,35.37,58.92,24.94,24.94,35.92,53.73,4.83,4.04,4.97,11.29,15.01,5.76,10.32,9.39
15.625,9.41,23.29,36.08,57.55,25.65,25.65,36.94,52.55,13.59,11.69,7.75,6.74,15.63,8.42,7.13,9.12
15.750,9.73,23.84,36.55,56.37,26.20,26.20,37.88,51.47,9.61,4.88,7.40,2.98,15.05,5.94,6.74,8.51
15.875,9.95,23.92,36.39,55.49,26.43,26.43,38.27,50.10,14.43,12.31,5.98,4.17,13.68,5.23,8.86,8.42
16.000,10.12,23.53,35.84,54.31,26.90,26.90,38.59,48.82,3.82,3.64,6.16,4.44,14.87,5.72,5.50,11.65
16.125,10.30,23.14,35.37,53.92,27.37,27.37,38.51,48.24,9.43,10.45,3.29,5.01,15.49,4.75,4.83,14.03
16.250,10.59,22.82,35.06,54.41,27.92,27.92,38.59,48.04,6.21,5.32,4.13,6.65,16.60,7.93,3.51,16.51
16.375,11.02,23.06,34.67,55.20,28.47,28.47,38.82,48.04,5.41,6.65,3.15,8.02,19.52,4.22,5.90,18.32
16.500,11.27,23.53,34.43,54.71,28.94,28.94,38.82,47.45,7.49,7.89,6.65,11.16,21.51,6.91,9.92,18.85
16.625,11.69,24.63,34.90,54.51,29.25,29.25,39.37,47.06,8.02,8.68,11.20,7.97,23.01,10.98,10.58,19.16
16.750,12.30,25.80,35.76,55.49,29.49,29.49,39.61,47.94,9.92,7.00,18.06,8.73,25.14,14.43,17.66,20.93
16.875,13.33,27.22,37.25,56.57,29.96,29.96,39.92,49.61,8.73,12.44,20.98,21.07,21.95,13.02,21.82,16.42
17.000,14.97,28.86,38.67,57.35,31.14,31.14,40.63,51.18,15.23,21.51,26.11,30.18,20.67,17.93,22.66,20.71
17.125,16.72,31.06,40.16,58.73,33.33,33.33,41.80,52.55,22.88,22.35,27.35,33.94,19.70,22.35,28.72,22.00
17.250,18.00,33.33,41.49,59.71,35.61,35.61,43.76,53.92,9.61,12.62,20.80,29.60,35.13,16.78,25.09,43.18
17.375,18.86,34.90,42.51,60.59,37.25,37.25,45.41,55.78,7.89,7.67,11.65,17.35,35.97,7.13,9.92,40.70
17.500,18.93,35.06,43.14,62.06,37.10,37.10,46.20,58.53,11.73,8.81,6.43,15.05,35.66,5.06,10.01,36.06
17.625,18.68,34.20,42.90,63.14,36.00,36.00,45.65,60.49,3.64,4.48,5.72,11.29,19.25,4.61,7.09,17.93
17.750,18.54,33.25,42.43,65.00,34.90,34.90,44.86,62.94,9.17,7.49,4.04,7.58,18.41,3.91,6.07,14.34
17.875,18.57,32.55,41.41,66.86,34.27,34.27,43.84,65.00,9.88,9.26,3.64,2.31,15.85,4.26,6.43,14.87
18.000,18.72,31.92,40.39,67.84,33.88,33.88,42.90,65.39,5.23,4.97,2.98,5.45,17.13,2.67,8.24,14.83
18.125,18.89,31.06,39.53,68.43,33.33,33.33,41.96,64.80,9.61,6.69,3.60,9.43,11.91,2.53,8.73,12.04
18.250,18.86,29.96,39.45,69.02,32.55,32.55,41.25,64.22,6.87,5.54,3.55,11.47,7.80,3.02,9.74,10.72
18.375,18.89,28.78,39.37,69.41,31.37,31.37,40.86,64.31,5.90,2.89,2.98,10.05,3.55,1.74,9.35,9.39
18.500,18.75,27.76,39.06,69.22,30.12,30.12,40.55,64.41,8.20,2.93,6.07,10.19,2.67,5.14,10.45,8.95
18.625,18.61,27.29,39.14,69.12,29.41,29.41,40.31,64.51,7.80,5.50,9.21,14.52,2.22,8.15,13.15,8.28
18.750,18.43,27.22,39.76,68.92,29.02,29.02,40.71,64.90,8.24,4.57,6.78,12.66,3.86,4.92,12.31,7.05
18.875,18.18,27.22,40.78,68.63,28.78,28.78,41.33,65.69,7.49,8.42,3.46,10.67,6.03,4.39,11.87,6.12
19.000,18.04,27.14,42.27,68.92,28.63,28.63,42.43,67.16,3.29,3.60,2.45,12.84,9.43,6.96,13.64,6.96
19.125,17.90,27.14,44.00,70.10,28.63,28.63,43.37,69.02,8.37,8.81,5.01,14.61,10.67,7.75,10.54,8.55
19.250,17.83,27.45,45.57,70.49,28.63,28.63,44.08,70.10,10.67,7.27,6.38,17.66,13.06,8.28,10.85,11.65
19.375,17.61,27.61,46.75,70.00,28.63,28.63,44.63,70.78,7.00,7.97,6.12,13.19,12.62,7.58,8.55,10.98
19.500,17.40,27.61,46.90,68.92,28.39,28.39,44.63,70.78,12.88,11.20,5.06,4.52,10.05,4.61,4.22,9.57
19.625,17.22,27.29,46.82,67.94,27.69,27.69,44.47,70.88,6.74,5.37,5.94,6.78,7.00,1.65,4.22,10.41
19.750,17.04,26.90,46.90,67.06,26.98,26.98,43.69,70.29,9.96,9.92,8.86,6.38,5.98,2.05,7.31,10.58
19.875,16.51,26.67,46.82,65.69,26.35,26.35,42.98,68.14,11.38,8.06,8.81,7.93,11.11,4.79,11.34,12.13
20.000,15.61,26.27,46.27,64.22,25.96,25.96,42.35,66.18,9.66,6.03,9.43,4.97,15.27,9.35,8.24,10.23
20.125,14.26,25.41,45.10,63.14,25.02,25.02,40.86,63.73,12.71,11.65,11.20,4.57,16.64,13.11,5.90,8.15
20.250,12.80,23.92,43.45,61.37,23.69,23.69,38.67,60.88,7.13,3.95,11.96,5.06,15.05,14.96,5.90,6.29
20.375,11.62,22.35,41.80,59.12,22.51,22.51,36.94,58.63,10.41,7.49,11.82,9.30,9.21,15.76,8.95,4.22
20.500,10.84,21.41,40.31,56.67,22.04,22.04,35.69,56.67,3.51,6.07,8.28,10.14,8.20,10.58,11.11,5.45
20.625,10.77,21.18,39.22,54.80,22.35,22.35,35.53,54.90,6.82,5.98,3.82,3.68,7.05,4.08,8.73,5.76
20.750,10.80,21.10,38.75,54.90,22.75,22.75,35.84,54.61,8.11,4.44,3.20,5.37,11.07,3.77,11.29,8.68
20.875,10.70,21.10,38.43,54.90,22.75,22.75,36.00,53.92,5.63,3.11,8.33,7.27,11.91,6.34,13.02,9.83
21.000,10.62,21.41,38.43,54.61,22.82,22.82,36.16,52.94,13.06,7.67,8.99,7.13,14.34,5.98,12.00,13.55
21.125,10.55,21.88,38.75,54.51,22.82,22.82,36.31,53.04,9.70,9.21,7.75,7.36,10.98,5.01,7.58,11.96
21.250,10.62,22.20,38.51,54.02,23.14,23.14,36.55,53.14,5.06,3.95,8.11,5.10,9.96,7.53,5.50,10.67
21.375,10.62,22.67,37.88,53.33,23.76,23.76,36.71,53.14,2.84,3.51,7.49,4.39,5.85,7.49,9.26,7.31
21.500,10.62,23.22,37.10,53.04,24.31,24.31,36.78,53.43,3.02,5.23,4.92,7.53,7.49,3.15,10.32,6.07
21.625,10.73,23.29,36.71,53.33,24.47,24.47,36.63,53.63,7.71,9.52,3.29,11.73,8.46,2.98,12.40,7.97
21.750,10.87,22.98,36.31,54.02,24.08,24.08,36.47,54.02,3.60,3.37,7.18,10.19,12.00,5.67,11.16,10.50
21.875,10.84,22.51,35.69,55.98,23.45,23.45,36.08,55.78,10.27,7.36,9.74,7.75,16.02,6.87,8.42,16.11
22.000,10.87,22.43,34.82,58.33,22.82,22.82,35.22,57.75,10.27,4.83,9.17,5.76,25.00,7.27,7.05,24.65
22.125,10.73,22.51,33.49,60.10,22.51,22.51,34.43,59.12,6.43,3.51,7.62,4.75,26.06,7.31,3.86,26.59
22.250,10.80,22.51,32.47,60.78,22.27,22.27,34.12,60.10,4.48,8.20,6.21,7.18,26.73,5.10,7.49,25.14
22.375,10.80,22.59,31.53,60.69,22.12,22.12,34.04,59.90,5.59,5.01,3.68,4.22,16.55,2.98,9.79,14.56
22.500,10.87,22.82,31.53,61.27,22.12,22.12,34.51,59.51,8.42,3.68,5.72,9.35,18.85,7.62,7.18,11.73
22.625,11.02,23.37,32.86,62.75,23.22,23.22,35.84,59.41,9.79,3.68,2.93,12.31,16.82,6.65,11.29,8.90
22.750,11.37,24.24,35.69,64.90,25.49,25.49,38.20,59.90,15.05,7.49,6.25,21.33,15.76,18.01,22.22,9.26
22.875,11.98,25.10,38.27,66.37,28.16,28.16,40.94,61.47,24.38,17.26,10.58,50.66,9.52,24.21,36.50,12.71
23.000,12.58,25.65,40.55,67.55,30.20,30.20,43.22,63.33,11.11,5.59,13.11,44.95,14.61,13.81,27.66,21.64
23.125,12.83,25.96,42.67,68.24,31.06,31.06,44.94,65.00,4.88,6.60,9.43,19.65,22.75,3.51,9.92,26.68
23.250,12.87,25.57,44.00,69.51,30.82,30.82,46.67,67.55,5.06,6.03,3.60,6.69,27.97,3.37,9.66,24.69
23.375,12.91,25.33,44.63,70.98,30.35,30.35,48.24,70.00,8.86,6.82,8.28,9.35,22.57,5.23,16.55,16.51
23.500,12.94,25.25,45.49,72.84,29.41,29.41,49.02,71.37,7.13,6.96,8.64,11.91,16.47,4.57,12.71,12.13
23.625,12.80,24.86,46.43,74.80,28.55,28.55,48.86,72.16,6.29,4.70,4.75,13.24,13.64,5.01,8.11,10.58
23.750,12.62,24.55,47.06,75.98,28.16,28.16,48.63,72.35,4.70,2.67,3.95,12.26,11.34,6.74,5.98,8.42
23.875,12.34,24.24,47.61,75.39,28.24,28.24,48.24,71.47,3.02,4.48,5.76,12.22,8.95,5.45,9.70,7.13
24.000,12.16,23.92,48.47,74.51,28.39,28.39,48.16,70.29,4.97,3.29,3.86,13.46,7.36,2.89,13.72,4.52
24.125,12.01,23.53,49.57,74.51,28.39,28.39,48.47,69.22,5.72,5.90,2.58,15.32,7.40,5.72,16.02,4.26
24.250,11.84,23.45,50.82,75.39,28.31,28.31,48.94,68.33,10.14,8.59,2.22,12.66,9.17,4.35,12.71,3.37
24.375,11.69,23.61,52.16,76.57,28.16,28.16,49.49,68.63,7.31,5.50,6.69,12.31,8.11,3.82,10.98,3.68
24.500,11.69,24.08,53.80,77.45,28.08,28.08,50.12,69.12,10.41,9.61,8.37,10.10,6.91,6.69,9.26,4.79
24.625,11.59,24.86,55.45,77.94,28.24,28.24,51.53,69.71,10.81,6.60,10.01,11.69,6.74,7.27,13.59,6.07
24.750,11.62,26.04,56.63,78.24,29.02,29.02,52.86,69.90,6.29,8.64,14.30,12.62,10.72,8.95,12.84,8.51
24.875,11.59,26.98,57.25,78.33,29.88,29.88,53.57,70.10,5.63,7.80,14.34,9.21,16.38,10.05,6.56,13.50
25.000,11.62,27.61,57.41,76.86,30.51,30.51,53.80,69.51,4.08,5.98,11.91,4.22,20.54,7.27,4.75,22.92
25.125,11.52,28.24,58.27,75.78,30.82,30.82,54.82,68.63,5.45,7.09,9.96,7.27,23.54,3.02,9.88,30.27
25.250,11.48,28.47,59.45,75.98,31.06,31.06,56.16,68.14,5.37,3.51,8.33,14.52,25.62,3.37,19.96,36.33
25.375,11.52,28.71,60.31,76.18,31.22,31.22,57.02,67.55,5.67,7.44,8.95,13.37,34.73,8.28,25.89,46.14
25.500,12.12,29.33,60.71,76.76,31.29,31.29,57.57,67.94,12.66,10.14,12.84,6.12,33.80,11.20,22.17,44.11
25.625,13.44,30.51,60.94,77.25,31.22,31.22,57.65,68.82,13.19,25.22,18.19,13.77,33.54,11.03,10.98,45.79
25.750,14.72,31.45,60.86,76.96,30.43,30.43,56.39,69.51,8.46,6.96,15.80,24.03,21.20,6.91,9.48,30.04
25.875,15.51,31.84,59.76,76.08,28.39,28.39,54.35,69.22,6.52,7.22,7.22,24.83,19.61,3.46,11.91,23.28
26.000,15.29,30.75,57.96,75.00,25.57,25.57,52.16,67.75,5.37,5.72,2.36,17.13,13.33,3.77,11.73,12.88
26.125,14.69,29.33,55.76,73.43,22.90,22.90,49.96,66.76,3.82,6.91,3.11,8.90,15.67,5.67,8.81,12.88
