ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
2.93,3.68,2.8,4.22,2.05,27.97,1.61,7.22
6.82,3.64,3.46,12.22,2.53,18.55,3.24,7.71
10.54,8.06,7.13,7.18,3.73,16.47,4.17,12.97
10.36,9.66,7.67,11.38,4.30,15.67,3.37,14.56
6.34,7.49,7.05,10.85,8.73,18.41,4.70,9.48
6.16,6.03,1.69,8.15,12.35,23.37,9.26,2.93
5.72,4.7,3.24,9.52,14.83,21.15,11.07,6.87
4.26,6.65,9.26,6.25,15.41,22.08,9.61,7.80
7.22,11.91,4.97,3.24,14.12,20.93,7.58,7.36
10.36,15.58,9.35,8.55,14.17,22.22,17.13,19.83
8.15,12.53,4.13,1.52,14.87,28.54,22.26,24.91
6.47,8.28,7.0,6.74,17.57,26.15,19.25,19.74
7.67,5.28,7.58,7.4,19.52,24.47,11.38,10.10
8.37,5.81,5.32,7.49,18.24,17.70,8.59,9.17
7.84,3.68,3.07,4.04,18.10,18.99,5.01,5.94
6.12,2.09,3.73,9.52,13.86,16.73,1.61,2.27
4.08,3.51,4.83,4.26,19.39,23.06,1.34,2.58
4.48,3.46,8.24,7.8,20.76,20.67,4.61,5.41
7.18,3.99,4.7,12.88,33.14,28.85,9.17,10.05
7.71,4.83,4.22,7.05,28.19,23.23,11.56,11.78
4.26,2.8,8.9,12.13,26.46,22.66,5.59,7.84
4.7,2.27,3.51,7.18,17.79,18.28,1.83,5.45
11.2,4.48,2.36,7.84,18.63,18.94,3.68,3.15
15.41,10.23,9.43,15.71,17.88,19.08,4.13,5.41
9.52,11.25,6.47,8.37,16.33,17.79,7.62,6.87
2.0,7.36,5.9,5.32,12.80,18.10,13.77,4.92
6.07,3.42,7.71,12.71,12.13,18.10,14.87,4.13
8.02,4.97,6.78,8.46,12.71,17.00,7.62,5.72
11.25,8.42,5.59,6.56,20.49,16.38,8.33,8.73
9.3,7.53,5.28,11.65,22.92,13.90,14.17,9.43
6.52,4.26,4.79,9.88,27.08,12.88,10.32,3.91
4.35,2.98,4.61,6.16,20.89,8.28,7.49,6.16
2.8,4.17,4.88,6.6,17.09,5.32,9.39,12.80
4.88,7.58,3.82,9.39,16.60,8.15,10.45,19.25
5.67,6.07,5.01,5.54,20.93,13.11,12.00,21.07
