ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
28.01,14.7,13.41,20.23,10.19,31.46,17.13,16.55
37.65,21.73,29.65,21.91,18.90,31.95,23.45,18.46
22.39,16.33,17.62,4.39,33.18,31.90,26.59,24.07
13.99,4.97,9.21,7.09,41.28,33.01,19.83,15.67
12.31,16.47,20.36,7.67,47.74,30.88,9.26,7.58
12.4,16.42,51.67,9.08,48.62,26.64,2.62,10.36
8.06,11.29,17.17,16.55,43.84,23.68,11.73,12.53
14.12,25.4,50.12,31.9,37.74,24.83,29.34,12.49
18.06,25.58,22.0,19.12,24.60,31.33,38.27,18.99
12.88,14.7,9.12,23.41,20.45,30.93,26.82,31.81
10.45,6.56,6.65,17.0,19.08,33.14,9.96,29.87
20.71,6.78,12.97,13.95,16.86,25.98,9.39,18.10
28.63,4.79,32.79,10.36,18.41,31.59,16.55,13.95
18.06,13.68,4.35,9.61,21.02,30.00,12.93,21.77
9.3,28.81,7.49,26.02,21.29,32.43,5.63,36.90
11.16,29.65,1.83,32.79,29.96,31.55,16.11,39.24
18.19,16.47,23.94,5.23,28.76,38.01,30.44,20.62
22.79,6.65,12.62,7.58,36.94,37.34,33.18,23.63
32.39,17.22,18.15,13.5,30.66,29.47,20.98,33.10
37.92,18.99,11.38,16.2,28.14,21.51,10.72,27.70
29.16,15.36,36.77,9.92,21.64,24.29,19.08,31.37
18.01,7.58,12.18,17.22,24.03,33.54,24.25,24.29
20.71,9.88,13.95,4.57,23.01,36.94,31.50,20.98
32.48,23.28,17.13,15.36,32.48,30.09,43.05,32.79
34.33,28.72,24.52,12.09,29.16,27.48,46.76,40.70
19.92,22.92,6.43,16.73,39.29,25.22,35.93,42.65
8.11,9.7,8.42,16.33,27.48,37.83,15.45,22.48
3.46,3.77,3.86,10.58,20.18,37.56,8.95,7.18
2.14,5.94,2.89,9.66,8.59,30.04,6.29,9.74
2.05,9.43,1.56,13.11,9.04,14.17,5.90,7.27
5.1,10.85,6.12,3.2,8.81,8.99,5.85,4.30
10.94,7.18,6.52,7.27,13.59,7.97,10.36,9.92
17.22,3.51,20.85,2.84,22.97,7.71,15.85,13.55
20.98,2.98,16.95,7.44,46.72,4.79,15.80,14.43
27.57,3.68,16.78,10.36,50.88,5.23,23.63,7.71
25.05,5.19,2.67,9.39,59.77,7.58,26.90,8.20
13.33,5.67,3.02,17.93,40.57,11.38,32.96,18.32
5.81,9.57,8.68,16.91,33.94,13.50,34.20,16.69
9.08,13.81,7.44,16.55,17.17,14.56,19.25,15.89
8.02,10.63,9.79,14.39,17.35,15.49,14.65,22.30
14.83,3.29,15.67,8.06,13.77,22.39,28.63,22.35
12.13,7.09,8.73,18.46,16.33,32.08,27.92,18.01
7.8,9.79,15.32,16.25,14.61,38.40,13.41,7.97
10.63,13.77,6.16,13.72,20.54,42.87,6.25,5.28
3.37,22.08,6.16,13.95,19.03,41.68,8.37,10.54
13.99,23.41,10.14,10.72,31.86,36.06,13.02,13.68
24.07,18.46,12.84,26.2,39.20,25.80,17.57,15.23
27.79,12.62,21.46,4.26,55.43,12.04,27.79,18.50
20.71,8.81,8.2,10.32,70.47,8.86,33.72,16.16
7.53,6.03,8.42,8.06,67.15,8.24,24.38,8.28
9.79,4.48,18.59,1.96,66.18,10.23,22.22,9.21
20.45,2.49,14.26,3.15,37.30,8.99,45.48,6.07
23.76,3.02,20.62,1.87,24.25,8.24,56.36,3.64
14.96,3.11,7.36,3.15,15.49,11.60,40.97,4.97
4.97,4.75,6.69,8.68,16.38,13.95,11.34,13.64
2.58,9.88,1.87,4.39,18.41,20.76,2.93,23.19
2.14,11.34,3.37,17.4,14.26,23.15,4.08,27.13
4.48,6.21,4.22,3.51,14.70,27.70,14.12,34.51
9.7,4.3,10.72,15.18,20.93,31.33,25.44,46.59
15.76,1.78,5.5,9.74,22.53,25.89,23.23,45.04
18.01,6.29,7.8,9.57,20.09,25.89,13.19,29.12
14.52,13.59,3.24,36.24,13.95,19.74,5.10,9.30
7.71,23.76,7.31,20.0,12.57,32.43,9.74,6.38
7.93,25.18,2.93,12.53,14.74,40.17,19.21,21.02
6.25,14.34,8.37,8.64,19.78,44.46,28.36,31.15
11.07,15.18,2.67,10.41,25.09,42.47,36.99,35.13
17.53,34.03,7.27,18.94,28.10,30.53,51.89,42.34
19.7,33.54,11.42,30.44,36.86,29.60,43.31,38.32
14.7,21.42,9.96,9.43,31.11,20.14,15.85,25.40
9.66,20.23,25.75,14.79,35.93,22.75,23.59,27.97
15.94,30.44,25.71,23.23,26.20,18.10,36.90,39.20
13.95,23.01,10.98,10.01,36.68,20.40,31.73,40.97
6.69,12.26,8.99,37.39,30.62,15.05,13.86,34.87
3.29,20.89,3.55,12.4,30.49,13.33,2.62,42.03
6.16,23.99,3.15,29.07,20.67,8.64,6.07,22.26
9.21,11.03,4.04,13.95,18.15,8.11,13.06,15.45
7.27,13.37,5.01,16.73,16.86,8.24,11.65,23.72
1.69,16.95,1.65,12.97,13.95,10.76,5.32,11.42
2.58,16.2,2.58,12.75,13.24,9.61,3.99,7.40
2.4,19.12,2.14,22.08,11.82,11.38,2.45,13.06
1.3,26.68,2.0,38.18,9.48,18.77,2.00,25.80
1.56,19.25,1.12,24.74,6.43,25.36,1.52,28.94
2.14,6.78,1.92,28.5,3.99,25.62,2.00,17.84
3.07,11.03,5.23,19.61,3.64,18.90,2.45,8.81
3.02,8.55,2.89,10.19,4.97,12.44,3.60,3.86
4.48,7.97,3.95,8.81,7.49,11.03,7.89,6.91
13.24,13.15,11.03,7.58,9.57,12.22,14.74,14.74
17.13,13.59,11.38,26.73,12.00,10.89,13.95,14.34
12.09,12.04,7.62,6.65,15.63,8.06,13.86,7.80
7.27,6.07,6.43,12.35,18.81,10.27,23.59,10.76
10.81,7.97,13.06,12.57,16.11,11.16,25.62,18.59
11.25,8.33,17.04,24.56,17.93,18.72,28.36,32.74
9.61,4.17,19.52,14.21,21.20,18.55,28.81,38.93
8.33,7.05,13.15,11.38,35.93,26.99,26.24,28.01
9.3,8.99,35.71,5.76,36.24,26.20,42.47,20.49
12.88,6.82,21.69,16.86,35.53,25.09,54.86,20.89
