ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
3.91,4.66,3.73,4.75,5.45,5.45,3.91,3.60
6.16,7.18,3.73,10.1,7.93,4.04,6.47,7.22
5.76,8.59,3.77,5.14,11.51,3.33,7.89,8.68
5.23,8.68,5.5,3.86,8.86,5.23,12.84,12.53
4.92,7.18,3.55,3.99,6.47,5.81,15.71,15.58
4.04,5.1,7.62,10.1,7.97,7.75,18.50,19.47
2.8,3.82,9.52,4.75,10.89,8.51,18.63,20.27
3.29,5.45,3.64,5.41,14.96,8.73,15.71,14.17
6.74,5.59,6.87,10.14,12.09,9.39,17.53,13.95
7.8,5.23,10.85,11.51,13.90,12.26,17.70,12.49
8.81,3.42,16.82,13.77,23.85,24.60,15.63,18.06
3.73,6.52,21.29,29.78,34.95,38.76,35.75,49.33
8.33,7.53,23.23,25.31,40.84,44.33,60.52,61.62
10.45,6.29,8.95,12.35,47.43,53.13,48.22,48.18
10.32,5.76,10.72,14.17,42.16,42.47,18.81,28.98
9.39,3.6,4.83,6.87,39.86,39.86,8.42,12.22
7.84,6.96,2.58,3.55,24.25,19.34,10.32,12.22
3.95,7.84,6.82,11.38,19.03,13.28,6.56,10.94
7.4,7.0,6.91,10.1,16.82,15.49,9.39,7.09
7.09,13.86,14.17,7.53,19.12,20.49,31.19,31.81
22.88,26.77,19.3,21.55,26.11,24.29,40.08,59.77
26.82,29.74,15.85,19.56,28.67,17.88,34.60,61.71
15.18,21.29,5.32,13.68,39.47,18.28,23.32,38.36
8.95,13.59,1.38,11.78,36.77,19.12,6.96,17.93
6.25,6.56,5.98,7.62,32.34,18.81,16.78,28.23
6.56,3.86,6.16,5.37,18.94,15.54,15.05,24.96
4.83,3.37,3.24,5.14,10.98,9.92,8.59,10.10
2.18,6.96,3.15,5.59,8.42,7.44,5.67,4.30
4.66,10.63,2.14,4.3,6.16,5.37,6.38,8.77
7.05,11.2,1.52,7.13,8.28,9.74,9.04,12.57
7.75,8.2,5.45,4.61,13.24,17.44,15.85,13.46
5.23,8.68,7.0,4.52,19.56,24.56,18.06,13.99
3.55,6.16,4.22,2.53,24.25,33.23,8.24,7.40
6.03,3.99,2.93,6.52,20.76,34.73,6.78,21.69
12.8,7.44,2.84,12.4,23.99,37.65,11.20,24.34
17.53,9.12,4.48,5.98,30.04,43.58,21.29,16.38
16.11,7.58,18.55,5.23,51.67,45.39,25.89,7.75
25.75,4.13,5.63,10.76,57.02,55.70,17.66,16.78
39.2,6.78,35.35,4.88,62.69,58.97,9.04,20.23
30.53,5.23,17.57,17.22,59.50,56.01,11.11,8.46
7.09,5.76,9.35,5.9,52.60,52.91,12.18,4.26
8.86,3.33,4.48,9.48,45.30,32.61,7.49,8.42
8.33,4.48,10.81,12.31,25.14,28.81,2.40,4.52
7.18,5.28,5.19,20.8,18.01,15.01,4.79,5.90
8.68,5.85,7.22,7.05,8.95,18.94,10.54,12.40
8.06,8.06,5.1,11.73,5.94,24.03,9.21,15.67
5.67,6.16,4.08,5.28,3.91,33.89,3.46,17.31
6.29,6.91,6.38,9.12,6.03,41.28,6.03,15.85
7.67,8.9,7.18,6.91,9.12,33.10,6.82,9.30
6.12,6.16,2.49,5.01,15.58,27.13,5.41,8.95
2.8,5.14,6.78,13.99,16.64,12.04,11.69,16.25
4.17,10.5,2.27,8.64,21.82,11.11,7.75,10.32
3.55,9.83,5.59,6.82,22.30,10.58,7.58,8.59
3.68,2.62,2.53,6.96,29.51,16.64,15.18,18.24
7.89,8.77,4.13,3.02,28.32,19.61,15.94,27.79
10.72,14.12,4.44,4.22,24.03,23.54,17.97,33.14
9.66,14.08,4.48,8.33,24.65,28.19,16.33,21.64
8.99,6.96,5.54,6.6,30.97,29.87,16.16,17.17
15.76,16.38,4.66,15.27,35.44,27.74,10.45,13.77
14.92,16.29,9.83,10.67,30.09,21.95,10.81,8.99
9.39,9.52,3.24,9.26,16.78,12.62,12.88,9.83
3.64,4.61,4.3,4.92,12.31,9.70,6.52,6.07
4.48,3.91,5.98,9.57,15.41,8.99,6.21,9.92
4.75,1.96,4.35,4.17,16.60,13.46,12.22,11.29
4.52,5.01,10.14,4.97,19.61,14.48,8.11,4.83
8.28,6.78,5.76,8.28,14.79,17.31,10.19,10.85
4.3,8.28,7.0,11.03,15.89,16.82,12.31,9.17
4.22,6.87,11.07,15.71,20.93,22.75,23.63,14.30
8.06,5.01,28.76,26.51,29.82,26.77,51.89,44.24
5.28,9.61,22.75,28.94,36.19,31.50,57.42,52.07
8.06,17.84,12.93,5.23,42.25,38.58,39.86,35.13
7.71,14.43,13.99,13.46,37.87,31.19,17.48,14.96
3.02,4.88,7.27,3.33,30.62,27.92,12.26,9.04
6.43,2.58,5.59,6.43,18.37,13.28,15.89,19.96
5.85,6.69,5.28,3.95,11.60,11.34,9.52,20.62
6.74,8.64,4.66,10.67,11.38,9.96,4.83,13.50
7.36,8.59,6.69,9.26,9.21,12.04,6.03,10.01
7.84,10.89,18.06,23.63,7.93,16.11,10.32,8.64
10.63,15.14,9.88,11.11,5.76,16.64,15.71,9.52
8.77,14.21,7.4,8.24,4.88,16.20,17.44,11.51
5.19,4.88,13.77,12.44,9.57,12.26,20.62,20.05
17.79,16.78,18.28,19.03,18.68,15.32,29.74,30.88
22.97,24.29,24.03,22.7,30.93,24.91,33.18,34.47
15.76,19.34,9.48,9.79,49.37,48.05,29.29,30.18
5.37,10.76,10.58,15.18,49.86,50.74,18.77,17.04
4.61,9.12,5.72,5.98,46.67,53.26,9.48,13.28
2.09,7.49,7.13,9.79,26.20,33.49,7.89,20.09
2.49,8.55,2.62,7.58,19.65,32.03,5.45,17.97
3.15,7.8,5.63,11.11,15.63,25.05,5.01,11.82
4.26,25.71,3.6,21.6,15.94,24.52,11.03,21.73
5.5,32.88,5.19,15.71,16.69,23.32,14.52,34.11
5.23,24.52,2.4,9.66,13.15,23.10,12.57,37.17
3.77,13.77,5.5,4.61,9.39,28.28,17.13,26.02
5.54,11.51,6.87,7.97,6.60,23.32,19.25,15.58
5.06,10.63,7.13,10.67,6.78,19.87,15.71,17.57
3.91,6.56,5.45,12.49,8.90,9.43,12.44,18.55
2.18,2.36,6.74,3.91,7.40,8.02,7.31,13.72
3.6,7.58,3.91,5.06,8.15,8.02,6.03,11.25
6.07,9.39,5.01,10.81,7.49,11.60,8.46,9.79
6.43,7.31,2.09,2.76,8.11,12.09,11.20,7.97
5.5,3.55,3.11,5.06,9.48,10.05,15.49,5.28
4.79,2.05,6.56,2.4,11.29,10.94,14.74,11.38
4.13,3.02,4.92,3.64,18.28,17.22,12.40,11.91
6.38,3.33,2.67,4.52,21.95,22.17,10.98,6.82
9.83,3.2,1.34,4.52,28.72,25.40,5.45,10.76
9.92,2.76,3.64,2.18,30.75,15.58,3.42,11.25
5.81,3.2,9.26,5.32,27.52,12.97,5.90,5.28
3.42,5.01,5.14,3.73,20.49,7.36,5.67,1.52
5.06,8.37,5.14,5.67,9.39,7.40,4.92,2.36
4.44,8.37,14.79,13.86,7.27,5.14,8.99,3.20
4.13,7.31,1.3,10.23,5.41,7.22,8.90,9.21
6.25,8.28,6.6,7.75,7.31,11.56,5.50,11.65
8.2,8.64,3.37,10.23,6.38,12.93,4.61,8.51
6.91,6.38,5.23,6.34,6.52,11.29,4.88,10.01
3.6,1.78,4.3,5.85,4.79,5.63,6.87,14.12
2.67,2.8,8.42,12.97,6.56,3.95,7.13,15.36
3.11,5.37,6.52,3.07,7.93,4.70,5.59,15.18
5.54,3.86,6.34,5.63,8.15,14.26,2.53,14.74
9.52,3.82,5.37,7.53,6.47,19.47,6.38,9.48
8.81,2.45,4.92,5.54,6.03,25.93,10.54,8.81
6.29,1.96,3.55,5.76,6.29,23.15,11.51,6.52
5.5,4.61,3.11,10.41,8.59,21.46,12.04,15.10
5.1,8.11,3.51,9.04,10.63,19.30,9.92,15.89
3.15,6.69,2.98,3.73,11.65,13.24,5.41,7.89
1.78,2.71,4.13,5.06,12.35,9.79,2.84,2.49
2.18,2.84,8.24,10.89,8.99,5.14,1.69,5.81
6.03,7.18,3.46,6.43,7.80,9.04,2.14,9.39
10.81,11.82,4.17,8.2,5.06,12.97,3.82,13.72
12.04,12.71,3.77,13.99,7.71,17.48,6.07,14.39
7.75,10.23,15.85,11.25,14.79,21.82,12.80,20.27
18.37,13.24,12.44,13.19,20.62,20.76,20.14,29.51
33.98,19.16,63.04,38.05,30.93,20.58,31.11,47.56
32.83,13.9,30.04,15.23,25.67,15.41,34.95,57.29
17.7,13.81,46.63,31.42,36.02,25.14,28.94,50.30
22.66,27.21,23.41,15.71,34.07,31.86,29.20,39.33
20.05,19.56,9.39,14.12,51.58,46.36,24.03,23.50
8.95,7.36,2.62,4.97,42.78,41.06,9.57,9.57
6.87,6.6,5.06,3.02,34.95,32.26,3.02,3.99
8.55,9.12,8.02,9.48,16.86,17.53,6.43,4.04
7.22,7.18,4.83,6.91,11.69,12.26,6.43,4.30
9.7,7.49,8.68,8.15,13.02,14.21,14.70,11.16
17.4,15.63,16.07,18.37,14.21,12.53,21.95,22.13
27.88,27.7,13.99,13.95,21.02,14.21,20.58,24.65
29.38,28.94,16.11,20.0,26.86,18.37,28.63,32.17
21.69,18.99,6.96,10.81,37.96,33.27,29.07,29.16
10.63,9.21,7.27,7.18,29.07,27.70,14.83,20.00
4.88,4.92,8.24,10.19,22.30,29.20,8.55,18.50
3.11,6.56,5.54,4.92,14.52,23.72,12.26,16.91
7.09,9.52,6.16,7.36,18.50,35.62,8.46,8.51
8.28,7.13,3.02,3.11,20.62,42.30,7.09,12.62
5.14,2.84,4.39,22.13,17.97,40.57,17.53,17.31
4.7,5.23,4.97,10.94,13.33,31.15,20.31,22.44
9.79,6.91,4.08,14.26,10.23,15.80,24.34,26.20
17.93,18.28,9.12,12.71,18.46,17.70,27.92,30.97
18.41,20.45,7.93,15.49,22.75,20.05,21.64,27.17
12.04,15.58,7.97,10.54,26.02,26.59,23.68,31.55
7.4,16.38,4.35,11.03,22.97,21.46,23.76,30.88
8.99,13.72,5.45,11.56,18.50,21.02,15.45,15.14
6.74,5.5,6.25,11.6,15.71,22.48,11.56,5.45
2.36,1.38,5.19,7.84,10.45,25.62,12.71,10.23
4.22,1.74,8.55,12.62,9.88,36.37,10.36,12.80
3.51,2.49,20.14,18.1,12.49,36.77,10.45,15.94
8.28,7.31,14.21,10.81,10.45,35.66,31.33,27.74
13.64,17.62,31.15,16.51,13.06,31.19,46.81,34.64
16.25,22.97,27.17,24.29,11.69,27.92,54.06,35.26
15.18,14.12,15.01,5.54,22.97,38.36,43.89,31.02
12.18,6.47,9.35,12.93,25.31,37.03,18.06,12.93
7.89,3.86,5.01,10.5,27.44,36.86,7.62,5.54
6.43,6.43,7.36,5.19,25.49,31.86,9.96,8.64
13.95,12.44,7.71,14.34,18.90,24.47,24.69,22.75
26.99,19.65,21.82,13.33,16.82,28.45,35.35,34.20
32.3,26.46,18.85,21.38,13.06,25.31,36.46,40.70
26.02,24.25,10.85,9.88,24.69,27.61,36.02,49.51
13.77,8.9,9.88,10.63,24.47,20.31,24.78,40.48
10.5,14.92,5.81,6.69,27.08,16.60,7.71,23.32
8.9,33.1,3.64,18.06,18.15,17.97,5.45,29.34
5.06,31.55,10.23,21.95,22.13,23.19,5.19,30.71
5.01,13.81,3.33,11.25,17.17,26.24,2.76,12.93
9.79,3.73,12.09,14.17,13.11,31.24,2.71,5.54
7.67,7.58,3.46,3.42,6.96,32.30,2.71,7.05
2.4,7.4,7.93,6.21,5.19,34.60,5.76,16.51
2.18,3.11,6.03,4.57,5.94,28.05,9.12,18.50
3.99,5.85,2.84,8.55,8.51,18.41,7.53,11.91
5.01,10.63,5.63,5.54,10.76,12.18,9.21,8.02
7.97,8.51,3.91,6.21,12.26,10.67,14.70,14.03
14.17,8.95,8.81,5.14,9.26,17.44,19.65,16.60
17.31,11.03,12.57,3.91,8.51,25.93,14.34,9.43
13.95,9.3,13.59,10.19,13.59,27.92,18.59,8.37
7.44,10.72,29.12,12.66,22.97,35.88,46.10,25.27
6.91,12.62,25.89,19.3,29.78,31.50,57.02,34.91
14.39,11.38,17.09,13.19,41.06,31.86,43.18,30.84
13.02,4.79,12.88,5.72,37.48,19.65,26.11,21.24
12.18,7.8,13.77,8.9,38.98,17.26,18.50,20.67
