ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
0.85,1.07,1.43,1.56,0.77,5.37,0.81,1.65
0.9,1.16,1.43,1.03,0.81,3.55,0.85,1.21
0.85,0.85,1.69,1.25,0.81,1.65,0.77,1.25
0.77,0.72,1.43,1.47,0.72,1.07,0.85,1.16
0.94,0.68,1.38,1.47,0.81,0.99,0.94,1.12
0.85,0.77,1.25,1.52,0.90,0.99,0.90,0.99
0.9,0.72,1.34,1.52,0.90,0.90,0.94,0.90
0.85,0.72,1.21,1.12,0.94,0.81,0.99,0.85
0.9,0.81,1.25,1.07,0.90,0.77,0.94,0.90
0.94,0.85,1.34,1.16,0.90,0.94,0.94,1.12
0.94,1.07,1.03,1.07,0.85,1.03,0.94,1.38
0.9,0.94,1.16,1.21,0.90,1.07,0.99,1.07
0.85,0.77,1.21,0.94,0.90,0.99,0.99,0.81
0.9,0.81,1.21,1.21,0.99,1.12,1.12,1.07
0.9,0.81,1.38,1.21,0.99,1.12,1.07,0.77
0.85,0.68,1.16,1.16,0.99,1.03,1.03,0.77
0.9,0.77,1.07,1.43,0.90,0.81,1.03,0.81
0.9,0.72,1.47,1.38,0.90,0.72,0.99,0.81
0.85,0.72,1.21,1.3,0.85,0.77,0.94,0.85
0.9,0.72,1.16,1.34,0.90,0.77,0.99,0.90
0.94,0.72,1.12,1.16,0.85,0.72,0.94,0.90
0.94,0.72,1.25,1.3,0.90,0.72,0.94,0.81
0.9,0.72,1.34,1.25,0.85,0.72,0.99,0.81
0.9,0.72,1.47,1.56,0.90,1.03,1.16,0.90
0.9,0.72,1.03,1.03,0.94,1.21,1.16,1.07
0.9,0.72,1.43,1.25,0.99,1.52,1.03,1.07
0.9,0.81,1.12,1.12,0.94,1.34,0.90,0.90
0.9,0.81,1.38,1.47,0.99,1.25,0.90,0.85
0.85,0.77,1.16,1.34,0.94,0.94,0.90,0.81
0.9,0.72,1.25,1.16,0.94,0.81,0.90,0.90
0.94,0.72,0.99,1.03,0.90,0.77,0.94,0.77
0.9,0.77,1.52,1.43,0.90,0.77,0.94,0.77
0.85,0.72,1.21,1.21,0.90,0.72,0.90,0.85
0.94,0.68,1.16,1.34,0.90,0.68,0.90,0.85
0.94,0.77,1.21,0.99,0.85,0.77,0.90,0.77
0.9,0.77,1.47,1.43,0.85,0.81,0.94,0.77
0.85,0.77,1.3,1.3,0.85,0.81,0.99,0.72
0.9,0.72,1.21,1.3,0.90,0.77,0.94,0.77
0.85,0.77,1.12,1.03,0.85,0.77,0.99,0.94
0.9,0.72,1.21,1.25,0.85,0.81,0.99,1.03
0.9,0.72,1.16,1.3,0.85,0.81,0.99,1.03
0.9,0.72,1.3,1.34,0.90,0.81,1.03,0.99
0.9,0.72,1.3,1.12,0.90,0.81,0.99,0.90
0.94,0.72,1.34,1.21,0.90,0.81,0.99,0.85
0.9,0.81,1.3,1.3,0.90,0.85,0.94,0.85
1.03,0.9,1.3,1.38,0.90,0.81,0.94,0.81
0.99,0.94,1.3,1.07,0.85,0.85,0.94,0.85
0.94,0.85,1.3,1.25,0.90,0.81,0.94,0.85
0.9,0.72,1.43,1.3,0.90,0.77,0.94,0.77
0.94,0.72,1.25,1.34,0.85,0.72,0.94,0.85
0.9,0.72,1.25,1.47,0.90,0.72,0.99,0.77
0.9,0.85,1.25,1.34,0.90,0.77,1.07,0.72
0.9,0.85,1.38,1.21,0.94,0.85,1.16,0.85
0.9,0.99,1.47,1.16,0.99,1.07,1.34,1.43
0.9,1.03,1.34,1.38,0.99,1.07,1.12,1.69
0.94,1.16,1.3,0.99,0.94,1.07,0.99,1.52
0.9,1.07,1.3,1.16,0.85,1.07,0.90,1.38
0.9,0.85,1.25,1.21,0.94,1.34,0.99,1.38
0.85,0.77,1.12,1.3,0.99,1.52,0.94,1.12
0.9,0.77,1.16,1.52,0.99,1.52,0.99,0.85
0.85,0.81,1.16,1.61,0.99,1.38,1.03,0.94
0.9,0.77,1.47,1.47,0.94,1.16,1.03,0.90
0.85,0.85,1.52,1.16,0.90,0.94,1.03,0.81
0.9,1.07,1.3,0.85,0.85,0.81,1.07,0.81
0.85,1.07,1.25,1.07,0.85,0.94,1.07,0.85
0.9,0.9,1.56,1.83,0.85,1.16,0.99,1.07
0.85,0.72,1.34,0.94,0.90,1.30,0.94,1.16
0.9,0.77,1.47,1.87,0.85,1.30,1.03,0.94
0.85,0.72,1.25,1.12,0.94,1.16,1.03,0.77
0.9,0.72,1.12,1.21,0.94,1.12,0.99,0.81
0.9,0.68,1.3,1.38,0.94,1.03,0.94,0.90
1.65,1.74,2.22,2.49,2.27,2.36,1.34,1.34
2.71,3.46,5.85,7.89,5.01,5.06,4.22,4.30
10.19,12.09,9.83,6.6,12.44,12.57,7.00,6.12
27.7,28.28,20.98,27.92,17.66,18.50,23.28,17.48
35.84,37.7,22.44,22.44,22.22,23.50,41.99,38.89
