ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
3.64,1.74,4.52,3.2,1.61,8.68,1.83,5.32
6.29,2.31,3.99,4.83,2.40,9.61,4.08,9.04
8.11,4.35,2.36,7.09,3.37,12.09,4.48,10.54
8.46,6.78,5.94,7.09,3.11,15.58,2.53,6.87
10.01,5.98,5.67,3.99,3.51,25.09,5.19,5.85
10.63,2.36,4.92,2.62,5.28,27.57,9.61,14.65
7.75,3.99,2.22,3.6,11.07,39.60,13.15,21.82
3.02,8.64,3.42,6.47,13.02,33.54,11.03,20.36
2.45,10.19,8.28,5.72,14.52,35.40,6.60,17.26
4.39,9.96,9.48,7.27,10.19,21.38,3.82,13.50
4.66,6.69,6.21,4.39,7.89,16.86,2.31,8.37
4.7,4.61,4.83,4.61,7.62,10.67,2.40,8.06
5.72,6.25,4.79,5.23,8.81,12.97,3.68,8.99
3.46,5.5,4.97,5.45,10.45,13.41,5.72,6.12
4.17,7.27,3.86,5.37,10.36,12.26,5.41,3.51
5.9,9.08,9.74,9.88,10.85,7.84,7.71,6.47
9.79,10.85,2.4,3.91,14.43,8.42,17.31,15.71
13.9,15.36,7.27,6.56,14.03,10.63,16.20,18.46
13.9,14.96,6.87,6.6,14.96,14.52,7.75,16.69
8.73,8.51,4.66,3.15,8.73,9.66,3.46,11.78
5.19,4.04,7.58,7.84,6.29,7.71,3.73,5.67
6.16,6.6,6.38,6.96,3.42,5.19,3.64,3.60
7.97,8.02,8.42,5.72,3.95,8.28,5.06,9.17
5.76,4.83,2.4,2.89,3.42,11.29,6.12,16.42
2.98,3.2,8.02,7.58,2.98,12.44,8.37,20.09
4.97,5.9,4.61,5.45,3.55,14.12,9.70,22.30
8.33,2.62,5.14,7.89,4.26,13.50,7.36,16.47
8.81,3.46,2.84,2.67,5.54,13.68,3.37,6.60
4.57,5.14,6.65,5.1,6.91,14.30,2.09,4.61
2.45,3.64,4.52,6.34,7.53,13.11,2.31,3.20
3.86,4.26,4.83,5.1,8.42,12.22,4.79,1.56
2.76,6.96,3.2,6.65,10.63,10.45,4.70,2.58
2.93,7.84,5.01,5.37,11.47,7.71,4.57,3.07
2.84,10.72,5.54,2.58,12.04,5.90,6.07,4.97
4.17,14.17,5.28,7.22,8.51,7.53,10.54,6.78
4.83,13.02,4.08,4.3,9.21,11.78,13.95,3.95
3.73,5.72,5.1,2.09,16.78,20.67,15.41,11.07
5.14,5.01,4.57,2.8,22.22,25.27,14.92,14.30
5.72,4.97,6.6,3.99,23.59,23.41,12.80,13.41
4.97,4.48,6.74,3.11,17.93,17.79,6.74,8.11
2.14,3.82,8.02,5.94,11.11,9.43,4.88,5.10
1.07,4.13,5.76,5.32,9.43,9.88,4.08,4.48
1.3,4.75,9.92,5.1,8.42,10.54,4.44,3.82
4.44,1.78,7.89,8.02,11.91,11.96,4.22,2.67
6.6,2.45,6.74,4.79,12.18,10.14,5.54,4.61
3.77,2.84,4.88,8.28,10.85,7.05,5.32,3.86
2.76,2.76,3.07,4.22,9.17,5.28,3.82,2.36
4.48,3.29,5.06,5.41,6.52,4.22,3.99,4.92
4.44,2.05,3.82,4.7,5.76,6.87,4.04,6.03
4.66,2.58,4.7,3.82,4.44,7.71,4.92,6.29
3.95,3.42,6.69,5.94,4.52,8.28,5.90,5.72
4.22,4.44,8.33,4.48,4.75,8.28,7.75,6.03
3.73,8.15,12.26,9.83,5.59,7.49,8.90,5.85
2.53,6.56,8.02,5.85,4.70,6.34,9.35,6.52
3.42,2.45,11.96,6.96,4.35,4.17,7.62,5.45
7.75,1.65,5.1,5.32,2.84,3.15,5.19,3.82
10.67,4.48,7.18,5.23,2.84,3.11,5.72,3.91
9.12,7.13,4.97,6.96,2.58,3.15,6.52,3.64
5.41,8.46,3.68,2.8,3.77,3.33,5.28,5.85
4.13,6.91,4.97,3.64,4.04,3.64,3.64,8.24
5.28,3.86,6.21,4.79,4.44,4.44,4.83,11.56
7.8,2.0,3.02,4.39,3.99,4.75,6.74,13.41
6.87,2.05,4.97,4.13,3.42,4.30,7.09,11.82
4.48,2.89,6.56,2.45,3.46,3.60,5.23,8.42
3.24,4.44,8.2,8.51,3.95,4.04,3.37,5.67
3.07,2.62,6.16,2.89,6.38,7.22,3.95,10.14
2.89,2.0,2.8,4.48,7.05,8.15,4.75,10.94
3.42,5.32,2.58,5.41,8.73,10.81,5.37,9.61
1.87,5.41,5.72,5.67,7.09,9.12,7.00,10.14
1.16,3.11,9.08,7.27,7.27,9.61,6.78,12.57
3.95,1.16,2.8,5.45,6.82,7.05,5.81,14.61
7.49,1.52,13.37,8.24,6.87,5.45,7.13,15.85
7.97,3.37,4.52,5.19,6.82,3.77,9.57,14.92
6.56,4.66,3.15,4.48,6.52,2.76,8.77,8.90
7.13,4.88,9.74,8.9,7.05,2.93,4.61,4.39
6.56,5.94,6.56,3.15,6.82,3.55,7.93,6.96
3.95,8.95,9.74,8.73,6.34,4.39,8.33,7.89
9.08,11.03,8.59,8.99,4.70,8.37,3.86,5.81
11.91,10.63,5.72,1.65,5.67,10.94,3.07,3.46
7.13,7.71,5.06,4.57,7.31,14.39,2.80,1.83
2.09,5.76,5.54,1.25,11.56,15.80,2.71,1.30
3.07,6.6,4.57,3.29,11.60,14.30,4.22,2.49
3.82,4.57,9.04,8.11,12.44,12.35,4.48,2.62
2.8,1.74,10.23,6.56,7.84,6.91,4.39,6.34
8.11,4.88,8.2,6.96,6.43,5.10,5.98,10.05
11.47,8.86,12.49,9.96,3.51,4.35,4.44,13.99
9.3,10.36,5.06,3.55,3.55,6.56,1.78,12.57
8.59,11.03,4.04,2.71,3.29,7.75,2.93,10.10
9.57,12.22,3.29,2.67,2.93,10.67,6.52,12.49
10.36,12.44,3.91,3.46,4.44,10.05,7.00,12.22
11.51,10.63,6.34,8.37,6.34,9.92,6.78,7.62
9.88,6.82,5.41,7.4,8.73,8.15,5.59,4.44
3.64,2.4,4.39,2.22,9.70,7.58,5.63,3.82
4.08,2.71,6.12,6.12,8.33,8.51,6.38,2.58
2.58,1.25,7.13,6.43,7.44,9.08,6.25,3.99
4.88,5.06,5.01,3.51,6.69,8.55,3.07,9.79
7.53,6.34,4.48,4.3,6.74,7.31,6.56,13.77
6.07,4.48,5.37,3.95,6.25,4.75,7.97,13.95
4.3,3.29,7.31,8.51,4.13,5.37,6.82,7.27
3.82,2.71,4.75,3.77,2.80,7.13,6.91,2.40
3.33,3.15,9.92,2.71,2.67,9.88,7.09,5.41
2.18,5.19,3.51,3.11,2.62,12.53,4.70,7.13
2.53,4.48,3.37,3.15,2.49,12.57,1.96,6.87
2.93,4.88,5.67,4.35,1.92,11.42,3.33,8.64
1.74,3.11,4.83,4.22,2.45,8.99,4.39,11.34
1.96,2.45,3.15,4.79,3.51,8.68,2.53,9.04
4.35,4.44,6.56,3.11,3.24,8.95,2.89,5.14
6.52,2.84,6.78,2.49,3.11,7.36,7.05,5.72
7.18,1.96,6.29,6.74,3.24,4.52,7.62,3.29
2.89,6.29,7.44,2.93,4.79,3.64,5.23,3.33
4.97,7.75,8.59,7.09,4.57,4.39,4.04,5.45
4.66,4.52,8.99,4.44,3.82,5.45,4.04,5.32
7.09,7.4,7.36,8.99,2.93,4.22,3.77,7.18
9.57,7.13,9.04,4.39,3.42,4.08,5.76,13.99
8.9,4.7,9.7,3.6,3.55,4.92,6.56,12.00
5.85,4.13,2.98,4.17,3.73,8.51,3.33,5.01
2.27,1.47,8.33,5.81,3.02,13.37,3.73,5.81
5.1,5.19,3.77,8.15,3.37,14.08,5.67,6.69
4.66,7.84,3.11,2.49,3.99,11.78,5.76,4.70
5.41,8.11,6.29,4.57,7.62,6.07,4.83,5.90
7.36,5.94,2.71,5.5,9.43,4.88,4.22,7.84
6.07,2.98,9.79,4.61,10.01,5.01,5.50,8.20
1.96,3.82,5.45,6.65,10.05,8.86,11.07,9.74
4.61,5.37,5.19,3.46,8.73,9.96,8.81,7.80
3.82,5.85,5.19,5.9,8.20,14.34,4.79,3.68
1.61,4.26,8.99,5.54,7.71,12.57,8.28,5.67
1.38,1.92,8.51,8.51,7.71,11.73,9.96,9.92
1.69,4.61,4.75,6.07,8.51,9.04,6.96,9.21
2.89,6.78,6.07,8.02,9.17,7.93,5.94,6.82
4.7,5.19,3.46,3.73,8.11,8.77,7.53,6.38
5.76,3.68,9.08,8.02,6.74,9.04,5.98,7.31
4.22,2.93,5.23,3.02,4.17,8.28,2.89,5.41
5.1,4.7,9.92,9.21,3.55,6.07,2.80,4.44
5.94,5.1,5.9,4.52,2.93,4.17,3.55,7.22
7.05,4.08,10.54,9.35,2.09,5.06,3.86,7.00
7.0,8.15,2.62,6.29,2.71,6.12,4.97,9.08
6.69,21.29,14.12,20.45,3.42,6.96,8.33,24.91
5.28,33.36,10.05,8.86,4.35,8.42,10.45,45.61
6.65,26.68,8.51,8.24,4.13,14.43,9.04,43.49
10.1,8.73,6.74,6.91,3.29,14.87,5.67,20.93
