ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
1.21,5.37,1.61,5.19,1.83,4.04,2.58,2.98
1.21,6.82,1.74,10.76,1.78,5.14,4.88,5.98
1.69,6.03,4.08,13.55,2.05,7.71,4.44,7.44
3.11,3.73,5.76,11.38,2.80,6.16,4.22,8.64
5.06,5.28,3.95,8.37,3.33,5.41,6.21,13.02
5.63,9.04,6.6,9.66,3.24,5.23,6.56,12.71
4.57,8.2,4.35,9.43,2.71,5.28,5.19,9.39
4.35,2.89,3.77,10.58,2.93,6.25,3.51,8.11
2.89,2.93,3.77,3.02,3.60,6.29,8.64,9.83
2.05,2.71,5.06,4.92,6.43,9.21,9.61,5.94
9.61,4.83,6.34,10.05,10.58,14.79,6.38,7.36
21.86,1.43,4.57,6.29,14.87,31.50,23.23,10.85
34.33,4.22,15.71,10.41,16.51,40.22,35.84,9.04
33.63,5.54,20.49,12.57,20.85,47.91,35.48,6.91
19.65,3.02,4.52,8.28,36.55,35.22,35.09,8.59
8.28,7.09,8.9,10.01,42.25,29.69,17.57,10.58
5.67,8.55,3.11,3.46,43.71,19.74,7.49,13.50
7.05,8.51,2.84,10.5,30.71,22.17,6.38,11.29
3.99,9.17,5.76,7.97,23.76,17.93,7.58,10.27
5.19,7.31,7.75,3.95,19.21,19.47,10.32,6.65
8.02,7.4,3.95,11.47,13.95,14.34,10.32,2.71
5.76,7.49,7.53,3.37,11.82,12.80,6.52,3.29
2.58,3.02,4.75,9.74,9.12,9.88,2.76,5.76
3.29,2.05,4.17,4.83,5.54,7.05,3.91,5.85
3.82,2.8,2.8,5.98,5.01,5.90,6.03,3.15
3.24,4.79,3.86,7.13,5.28,9.21,5.23,3.51
2.67,6.07,3.77,14.83,9.12,10.81,3.95,5.06
2.62,4.92,4.97,14.26,10.14,12.49,2.36,9.74
1.16,4.92,2.84,1.56,10.58,13.33,5.63,17.93
3.07,5.23,3.68,3.91,9.52,13.11,6.52,19.87
4.83,5.9,2.93,2.4,8.86,13.95,2.71,14.70
7.44,12.8,5.81,5.23,10.85,12.71,5.90,12.22
9.66,12.09,6.25,7.71,21.46,18.37,7.93,8.90
6.47,20.54,8.2,5.59,29.65,20.71,7.18,32.88
26.11,27.44,11.91,21.29,32.43,28.05,29.47,55.21
35.04,23.23,12.13,13.02,26.51,28.81,45.97,55.34
22.44,11.47,8.95,4.97,24.47,32.65,32.08,30.53
3.15,3.07,4.57,13.77,25.22,30.75,10.14,8.06
7.67,5.45,3.64,9.26,23.37,24.47,10.67,5.28
3.33,9.26,7.22,5.28,22.88,21.73,8.51,11.56
3.51,7.8,2.05,11.91,23.85,17.48,12.62,19.70
2.53,4.7,5.54,10.72,26.15,16.33,12.57,15.45
1.96,8.68,4.35,11.47,31.95,14.96,8.64,6.07
2.84,7.44,2.27,3.46,29.43,11.20,10.72,6.38
5.67,7.58,6.82,8.55,27.44,12.13,11.91,4.79
7.36,10.54,4.66,4.39,19.78,9.08,11.47,9.08
6.21,8.15,5.85,12.97,16.82,9.21,13.81,10.05
