ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
3.91,10.63,10.14,5.45,21.33,31.73,49.51,22.70
4.04,6.74,4.79,3.42,25.67,28.94,31.95,8.95
9.66,7.8,4.08,4.08,28.59,26.51,16.20,12.57
8.37,10.27,8.9,13.28,20.05,18.99,6.34,6.47
7.13,8.68,5.37,5.72,16.20,13.77,15.45,11.07
4.52,6.38,8.86,13.64,14.12,13.33,20.54,16.47
12.09,3.68,14.34,5.19,15.71,19.12,16.86,14.52
18.01,5.01,9.74,10.58,14.21,28.28,39.91,24.03
12.75,6.12,24.56,9.57,15.14,31.55,58.35,22.97
3.37,2.98,16.29,5.41,14.65,32.96,64.06,18.41
6.21,5.63,19.03,9.04,22.08,21.95,47.07,15.63
3.95,4.61,2.89,6.25,21.29,15.98,15.54,13.86
4.04,5.72,3.91,7.49,20.40,10.14,5.01,10.36
2.53,9.52,11.16,16.51,16.55,10.45,9.35,8.02
8.02,8.64,8.42,14.43,14.65,11.56,13.02,10.14
6.38,7.62,6.07,8.86,16.20,14.26,8.46,9.88
7.4,2.84,4.13,10.36,14.39,18.32,12.49,9.66
12.53,5.59,10.76,5.41,11.96,30.18,37.17,31.95
19.3,13.37,19.39,25.98,14.39,30.97,43.89,46.36
24.91,16.69,23.23,14.96,17.44,30.88,42.83,41.81
15.36,8.06,16.51,12.35,32.48,16.73,40.22,36.90
5.85,6.78,18.9,12.09,30.58,12.44,31.86,27.30
13.06,15.8,11.29,12.0,26.20,6.56,27.97,19.16
10.98,14.96,13.86,6.38,11.03,5.94,27.57,18.06
6.12,7.05,7.62,9.79,5.41,3.60,28.76,30.75
2.62,6.52,9.12,15.36,4.61,3.99,29.56,35.00
7.53,11.69,6.16,5.9,5.72,3.82,25.22,30.97
8.64,12.93,13.81,20.62,5.10,3.95,11.29,18.55
7.93,10.63,12.97,12.66,7.53,5.41,3.37,6.82
8.06,3.02,9.66,15.49,10.98,13.06,8.24,8.37
6.87,6.43,5.72,26.37,16.78,18.06,28.50,20.62
15.27,18.32,12.0,25.67,21.69,24.83,41.54,27.17
23.68,23.5,21.33,43.71,29.25,23.32,35.71,16.38
16.95,14.61,5.9,12.57,45.13,25.71,30.80,6.38
10.01,8.95,11.69,18.99,46.01,23.01,15.45,3.55
4.75,6.03,8.68,15.32,46.19,20.36,13.24,10.45
6.87,6.38,12.35,11.73,26.11,14.43,17.84,13.59
3.82,8.02,5.01,13.02,18.24,7.80,14.39,9.35
5.37,10.54,12.09,13.11,7.53,5.23,8.77,11.25
10.58,10.14,19.56,11.69,5.90,8.42,13.33,24.91
18.81,17.22,10.76,12.62,5.32,10.89,35.97,47.47
28.23,19.96,29.25,22.66,9.88,20.89,43.36,52.56
31.02,15.58,9.79,21.33,19.96,22.35,33.05,38.62
20.8,7.27,15.58,6.34,34.60,33.54,27.70,14.26
10.54,7.53,15.27,16.91,38.14,30.00,19.96,8.95
16.02,12.71,1.92,10.19,33.89,28.72,15.71,9.17
21.02,19.83,12.04,17.31,21.15,21.73,23.50,12.97
17.7,17.17,5.5,6.29,15.41,17.48,34.03,29.34
10.58,11.29,9.43,13.46,10.32,14.43,36.02,34.29
6.52,7.36,3.91,4.39,7.67,10.72,28.05,26.42
8.06,4.92,3.86,2.36,5.37,6.21,14.87,13.64
10.14,6.87,4.08,3.55,5.67,5.28,11.56,12.44
7.49,7.84,8.81,13.37,5.98,3.95,11.78,13.81
6.12,7.58,7.53,6.82,6.21,4.70,12.57,11.82
5.5,4.97,5.81,5.85,5.85,4.70,7.27,6.03
3.64,4.44,10.41,9.96,5.50,6.07,4.17,4.61
4.17,4.79,11.34,23.32,7.67,9.48,4.83,6.91
11.65,2.8,30.88,22.48,9.35,12.35,24.69,21.38
17.31,9.52,16.6,37.03,12.57,22.30,46.67,30.88
12.0,19.43,43.22,38.93,11.60,23.54,59.10,27.04
6.65,15.01,21.73,20.05,15.10,26.68,51.27,16.86
12.71,7.44,7.67,9.04,16.16,14.96,20.67,8.77
7.8,6.6,11.96,12.71,18.85,10.41,6.12,8.06
4.75,4.97,7.89,13.15,13.77,7.71,5.90,9.70
12.26,12.09,6.38,8.51,10.50,11.96,6.25,13.28
14.74,15.85,11.47,5.94,6.74,12.49,8.77,17.48
11.25,12.8,3.86,3.64,6.74,11.65,16.29,21.46
7.22,9.43,8.64,14.26,7.67,12.09,21.38,22.75
2.09,2.53,2.84,1.38,10.45,17.48,17.93,15.85
1.83,4.13,4.66,5.41,10.89,17.93,11.29,8.68
3.11,6.56,4.13,3.11,10.36,19.12,7.27,5.19
5.06,6.6,8.11,6.03,7.89,12.18,5.14,6.74
5.45,7.13,8.06,13.72,6.21,10.98,3.64,9.17
3.99,5.59,8.9,5.67,5.72,6.91,7.00,9.12
3.73,5.72,6.69,9.08,9.35,7.89,5.54,7.58
6.47,5.72,6.52,5.81,14.48,5.67,11.03,7.67
11.11,8.02,4.79,4.26,16.82,5.28,18.01,10.32
18.24,13.99,5.5,7.62,14.12,4.48,10.27,7.27
19.56,12.53,5.06,10.94,9.43,10.32,8.73,6.82
8.55,7.97,4.13,10.19,9.04,12.49,27.30,29.07
13.95,21.51,21.6,25.44,11.51,18.63,41.72,50.30
20.54,20.23,15.05,15.1,22.30,16.51,36.94,51.81
17.66,11.2,10.94,7.22,38.36,21.33,33.23,28.67
7.97,7.67,2.36,3.73,43.58,16.42,28.67,8.46
10.19,3.07,6.03,9.7,45.75,16.02,15.23,11.38
10.41,3.15,9.7,9.21,27.35,10.23,4.88,5.54
8.11,4.92,5.45,11.34,23.50,11.07,9.35,3.86
8.64,3.11,6.6,12.93,12.88,7.75,9.17,2.49
5.59,2.62,6.69,7.75,14.48,6.34,8.68,2.31
3.46,7.0,8.06,11.73,8.68,4.22,11.69,3.29
7.75,11.42,12.22,12.75,7.09,5.59,11.51,2.76
5.63,9.39,10.14,6.56,3.60,9.17,9.04,3.55
1.96,5.1,9.3,6.56,3.68,10.58,7.53,5.85
4.48,7.89,12.71,10.05,3.33,9.79,10.05,10.01
7.44,10.72,6.56,7.22,4.30,6.60,8.55,8.42
10.01,10.81,8.86,13.11,4.75,3.91,4.66,6.65
8.68,7.89,7.44,6.47,5.50,3.99,9.96,17.48
5.23,4.39,14.48,10.94,5.59,5.41,18.01,30.62
4.35,5.54,5.06,9.21,7.58,6.29,21.77,32.21
2.18,4.08,7.0,8.02,12.04,9.26,20.05,23.28
2.98,8.02,11.16,7.71,22.35,19.43,19.83,22.17
4.66,18.59,14.03,18.46,21.86,27.70,31.06,18.55
10.67,27.13,25.58,33.63,29.74,31.64,42.07,11.47
15.63,26.2,29.16,46.59,26.86,27.57,45.26,13.68
13.11,13.99,19.96,18.32,43.09,17.00,32.70,13.59
4.08,3.46,10.23,17.53,37.21,11.07,11.51,9.35
8.73,7.8,17.0,8.15,33.01,6.38,14.79,14.74
10.23,12.57,4.75,14.7,14.83,6.60,15.85,14.87
8.37,11.91,9.08,2.98,13.19,10.14,11.25,9.17
4.44,14.12,14.21,13.55,15.32,12.80,16.42,18.50
2.89,14.17,2.53,7.93,20.36,20.98,23.94,22.66
7.93,6.6,17.97,12.13,21.95,25.05,20.76,12.18
9.43,7.0,4.13,12.8,18.72,24.96,11.69,5.01
5.9,3.55,10.1,12.8,18.15,24.12,5.19,4.88
11.91,8.64,9.7,6.12,21.69,23.81,9.30,13.90
20.62,8.64,6.69,8.95,32.17,30.27,21.51,32.96
21.07,9.83,13.41,7.93,40.22,31.46,32.21,37.03
16.51,9.57,4.75,7.09,46.23,29.29,25.67,19.65
8.55,7.97,5.06,3.6,34.47,18.85,17.97,7.62
8.02,4.04,12.93,14.87,27.97,13.72,15.89,7.00
7.62,2.53,7.18,21.86,17.17,13.77,16.33,18.41
10.67,8.46,8.77,16.82,22.57,16.51,16.02,24.60
13.99,14.52,21.73,22.79,22.04,21.55,17.62,28.23
4.88,13.02,17.0,19.34,21.51,22.70,15.98,27.26
17.04,7.31,29.07,9.79,16.95,21.77,15.41,21.69
26.33,7.27,12.18,7.05,14.70,17.26,18.06,16.55
17.53,11.47,12.44,8.06,15.71,13.06,10.63,15.67
15.45,25.58,10.76,12.97,19.21,17.88,14.26,12.26
25.84,37.92,38.71,16.69,35.62,35.71,10.05,7.75
28.72,34.11,13.59,21.15,40.48,44.15,11.56,23.63
17.31,16.2,10.27,5.45,45.44,50.88,16.91,30.80
7.44,5.9,5.45,16.86,33.58,41.85,12.49,23.99
4.08,8.42,8.55,5.72,25.36,32.03,13.86,20.05
6.43,8.2,3.86,8.37,20.71,21.02,19.03,20.58
8.55,3.37,18.55,13.5,15.54,9.04,17.75,17.22
10.01,6.78,7.22,8.99,15.18,5.28,13.95,14.70
10.14,10.19,12.35,10.89,12.44,3.51,10.19,10.41
11.25,8.99,7.18,4.52,12.57,4.88,8.64,7.36
9.79,5.72,6.56,6.96,15.98,8.59,6.03,4.57
5.94,1.96,6.82,2.62,15.89,8.86,7.22,4.13
6.47,5.41,7.4,7.0,16.25,10.14,8.81,4.92
7.05,7.75,1.61,5.63,16.64,9.52,10.54,6.16
4.88,4.04,9.7,7.22,15.89,11.78,6.25,5.10
3.68,2.93,3.29,2.98,17.70,14.30,5.59,3.07
5.32,5.9,17.0,12.31,16.55,11.82,8.86,5.45
15.98,4.3,8.77,7.93,16.55,11.91,11.20,12.62
15.76,5.94,6.65,6.74,18.24,18.19,6.69,18.63
7.97,5.98,7.09,13.64,19.25,27.35,5.37,9.57
3.15,18.9,16.64,9.3,27.79,35.31,19.39,26.46
4.48,31.59,29.47,28.14,32.96,36.59,43.89,46.32
10.67,28.36,29.34,12.62,38.62,31.86,45.44,47.07
15.94,13.81,15.76,10.72,47.69,24.83,27.66,41.23
13.59,5.98,13.11,5.9,44.86,15.10,10.32,23.72
10.58,5.85,8.06,7.31,39.07,10.27,5.72,8.55
6.03,2.31,4.66,5.37,22.22,7.00,7.71,7.36
2.8,3.95,3.73,8.55,14.34,5.67,12.66,10.14
5.63,4.66,12.09,14.39,11.51,7.09,12.18,10.45
4.88,5.5,2.71,4.92,11.87,10.19,6.34,7.40
5.94,4.75,15.1,14.17,16.38,15.27,3.46,7.49
4.22,6.29,8.15,6.65,21.95,18.99,3.37,5.32
3.2,9.66,10.14,7.05,23.37,21.33,3.29,7.05
5.23,10.45,6.25,8.33,24.69,23.45,7.93,11.82
7.18,9.17,6.78,5.28,18.68,19.34,11.78,15.10
6.74,9.08,10.5,9.04,21.29,16.73,16.86,13.59
10.54,13.15,7.75,6.12,15.14,8.51,19.03,7.80
12.31,13.06,12.93,8.73,12.97,5.28,16.73,7.75
8.06,8.64,7.93,10.14,8.28,4.26,13.19,7.22
6.43,3.6,3.68,9.08,7.18,7.84,10.54,6.82
8.86,5.45,7.53,5.9,6.65,17.31,8.73,5.37
5.85,19.83,4.04,6.29,6.91,22.97,7.93,23.54
13.19,35.44,7.18,8.06,8.24,35.00,13.68,46.23
15.23,35.09,21.77,18.9,11.96,31.77,42.34,42.83
7.31,18.94,10.27,9.79,19.16,44.55,43.18,29.20
13.33,13.72,20.36,8.02,25.14,40.97,23.59,22.75
21.46,25.53,17.79,18.99,33.89,47.21,46.14,32.03
16.25,30.49,31.33,26.2,28.59,35.31,58.00,28.67
14.34,15.71,9.7,12.53,41.15,32.39,44.02,10.89
13.77,5.76,15.8,18.81,40.75,24.47,25.75,13.46
10.32,13.24,11.16,8.37,51.10,24.12,10.72,16.02
6.74,13.68,5.01,18.01,41.46,19.47,8.33,14.74
6.74,12.49,7.05,9.52,32.79,16.51,9.43,10.05
3.02,12.13,6.43,7.75,20.14,10.23,13.06,19.43
4.75,14.39,4.79,13.95,11.56,7.22,21.11,29.29
10.67,8.77,8.42,8.99,12.49,9.70,25.62,33.89
18.24,11.91,10.58,4.57,22.44,17.17,20.98,27.30
16.11,9.08,8.28,8.64,30.93,21.11,15.94,17.79
7.18,7.44,6.47,16.29,36.94,23.72,17.88,15.45
39.07,8.37,17.75,13.59,42.83,26.46,15.67,34.87
61.45,14.79,26.51,27.39,44.99,28.36,16.55,57.69
51.45,17.7,19.7,27.66,45.13,36.63,28.23,55.61
23.68,13.5,16.02,20.67,46.01,40.17,28.94,43.80
10.23,6.96,8.02,9.96,36.99,38.40,14.52,25.36
10.23,3.15,11.38,10.76,36.41,31.81,10.36,8.95
12.75,6.38,4.52,6.16,20.40,16.11,9.96,4.88
11.03,6.74,3.46,11.29,22.00,18.10,5.37,13.99
15.36,6.25,4.52,5.23,15.76,18.94,19.61,23.06
18.68,13.37,7.31,14.56,16.42,30.09,39.47,24.43
20.14,22.7,7.97,26.9,11.56,32.39,58.79,17.22
22.57,21.91,9.35,9.66,15.18,29.07,48.27,8.51
14.65,13.24,10.98,10.81,17.22,22.75,23.85,7.67
7.71,12.97,4.66,4.75,17.04,12.88,9.35,12.53
8.11,16.07,13.24,17.35,10.19,9.83,6.52,13.28
11.16,12.62,9.43,6.34,6.74,5.23,8.37,11.42
8.9,7.27,6.03,13.99,6.43,7.89,7.67,8.68
7.4,15.98,14.39,15.67,7.80,10.63,25.93,27.74
15.36,23.81,26.64,13.37,11.96,14.83,46.81,36.41
17.44,21.38,13.24,17.79,20.89,12.22,43.84,26.99
10.14,12.22,19.96,5.81,41.63,18.01,38.32,15.89
4.44,6.03,7.71,6.43,48.75,19.74,31.06,22.79
1.96,9.74,10.14,5.63,49.90,32.30,17.22,23.68
5.1,9.26,6.56,4.97,35.53,29.60,13.72,12.44
11.69,9.08,6.43,6.38,24.21,32.96,16.64,6.47
12.71,7.31,7.31,9.7,14.87,24.03,12.00,8.42
7.05,2.93,8.51,12.09,7.27,20.71,11.65,5.72
6.43,5.41,5.9,9.92,7.31,16.16,13.24,4.57
13.86,8.02,8.68,16.02,7.36,13.68,6.56,3.07
14.12,10.76,6.25,11.56,8.11,12.53,4.22,4.17
14.34,11.73,6.38,8.37,9.66,11.16,9.70,12.80
17.88,17.97,8.11,13.15,10.27,9.48,12.84,16.02
20.14,18.32,5.98,10.1,9.88,10.54,12.22,11.51
16.25,12.75,6.78,6.21,8.06,17.26,19.61,8.06
7.89,3.64,17.62,33.94,12.97,18.77,41.06,3.77
5.37,6.74,17.57,18.28,19.87,20.71,47.07,4.52
4.08,5.19,8.68,11.2,35.48,12.75,22.53,6.03
3.02,3.15,11.6,8.64,32.57,13.68,9.83,10.50
3.51,6.74,13.72,11.73,34.51,9.88,5.01,16.64
5.76,4.57,13.68,10.5,20.40,9.88,6.91,15.23
7.49,1.83,6.87,11.42,20.00,7.62,10.89,8.20
8.2,2.27,9.83,12.18,11.87,6.91,6.38,6.52
9.48,7.53,5.72,8.24,10.63,7.53,12.84,13.81
11.47,10.14,7.0,11.47,7.22,6.29,17.57,15.05
9.12,5.59,4.44,6.96,8.02,6.16,13.77,9.52
8.11,2.4,12.18,4.08,6.07,6.21,14.17,6.21
7.36,3.55,5.45,5.85,6.56,5.14,13.95,7.67
10.63,2.45,19.87,12.26,12.88,6.07,19.47,13.50
13.99,1.3,8.55,10.19,19.43,10.67,25.58,20.05
16.95,2.93,27.21,8.06,33.18,18.37,32.43,20.71
12.53,4.22,22.17,7.71,32.39,20.93,28.14,10.14
3.51,8.06,10.19,12.62,33.27,18.63,18.85,7.00
11.87,9.12,10.19,8.73,20.85,11.03,9.83,8.55
10.1,5.9,6.78,10.72,17.44,10.14,6.69,4.97
8.37,4.39,8.86,2.62,11.56,9.57,5.19,5.81
8.81,6.96,2.67,11.34,10.45,11.65,7.05,9.74
4.92,5.98,11.73,7.93,5.59,10.67,8.81,8.81
3.37,9.12,8.64,13.55,4.57,9.21,6.91,7.05
10.32,17.4,6.82,3.51,4.79,11.20,6.56,10.05
15.27,21.33,13.06,16.86,8.46,14.52,5.50,11.51
12.53,12.26,5.76,2.4,11.82,18.10,12.84,17.04
5.41,5.32,13.95,21.2,17.40,21.15,25.49,29.38
24.16,14.52,14.65,24.21,28.01,25.22,34.16,41.54
28.5,14.17,19.52,7.44,33.36,29.29,36.55,35.71
17.93,8.68,5.81,7.44,40.17,29.07,21.82,20.18
10.45,6.65,7.31,6.52,31.37,24.74,11.25,10.10
9.08,6.56,8.33,5.67,23.94,21.95,11.20,5.81
4.35,4.13,10.36,10.89,15.49,21.77,7.58,11.03
4.52,12.93,6.47,3.37,11.56,19.34,11.16,18.68
7.44,12.44,12.75,7.18,13.02,15.01,18.63,16.86
9.88,4.97,5.23,6.56,10.76,10.27,20.45,12.75
12.26,5.37,5.85,5.14,10.67,10.45,11.42,8.64
15.14,3.86,12.57,10.45,12.66,11.87,6.07,5.72
14.03,10.05,15.76,10.76,16.95,15.14,11.56,10.58
9.35,22.04,17.79,10.89,21.33,17.84,29.69,27.04
12.09,28.19,31.19,23.06,27.30,24.07,44.64,37.87
16.2,19.92,30.22,20.71,30.18,26.59,45.57,39.73
12.18,8.2,20.8,14.52,44.82,24.21,33.54,32.48
8.06,10.5,17.0,17.26,40.88,17.44,14.87,18.10
6.65,9.21,3.95,4.39,39.95,11.65,19.25,18.19
4.39,8.77,11.07,7.71,20.40,8.55,26.29,24.74
8.06,8.24,8.59,7.75,20.18,11.38,22.44,18.19
5.67,16.2,15.32,3.82,16.11,16.16,10.32,12.35
23.81,17.53,20.98,24.87,17.97,33.23,18.15,33.67
38.45,10.01,23.06,9.52,13.72,36.33,19.83,45.52
30.22,2.0,20.09,5.98,18.32,45.30,20.67,37.65
15.01,2.84,10.41,11.03,22.17,38.05,14.79,18.41
11.29,5.63,9.66,6.07,24.21,33.63,11.25,12.75
14.52,11.29,7.58,13.9,18.15,23.81,15.63,15.63
16.38,13.41,3.37,4.61,14.03,13.02,21.38,15.98
14.17,10.76,6.34,10.98,13.95,8.20,17.17,10.94
9.39,6.21,3.73,6.34,13.37,4.39,11.65,7.80
3.24,3.86,11.16,6.69,16.82,6.12,6.07,7.58
5.14,2.31,5.9,6.07,12.09,8.59,3.46,10.23
9.7,3.55,6.6,2.8,13.19,14.26,3.20,12.62
10.67,6.29,13.64,14.17,8.55,17.04,4.26,12.22
5.37,3.82,4.17,11.47,8.68,20.18,5.72,11.29
3.6,5.14,4.66,11.87,13.46,23.06,4.92,11.34
7.97,11.07,17.22,10.14,22.22,27.13,11.51,9.61
2.93,26.51,17.17,10.27,26.77,31.77,30.75,11.29
14.61,38.98,37.21,14.92,29.03,38.62,63.30,24.56
23.1,33.67,25.71,4.7,20.58,43.45,71.09,29.96
19.47,14.87,19.78,7.53,24.83,39.77,47.43,17.84
12.53,4.79,11.91,4.48,21.51,29.16,19.25,8.11
9.66,9.08,14.52,14.34,25.53,13.90,7.62,7.31
15.23,12.22,4.04,4.57,18.94,10.98,13.46,10.32
10.76,11.87,3.91,4.52,13.81,10.05,13.72,12.04
4.57,9.74,5.06,7.44,8.95,15.23,13.50,14.12
10.63,10.5,5.23,6.82,7.75,19.78,8.20,11.82
10.94,8.99,5.59,8.68,8.33,21.60,5.72,3.77
5.67,2.67,2.89,5.76,10.05,21.95,8.90,5.28
4.22,7.22,6.74,4.44,6.87,18.90,8.51,6.29
2.76,5.14,13.55,10.72,5.90,14.87,13.90,8.68
4.35,3.2,6.16,8.68,4.08,9.96,13.90,9.39
5.19,6.47,5.14,3.46,6.82,4.44,11.65,11.65
3.07,5.72,4.61,1.38,7.71,3.24,14.65,17.09
3.99,4.92,6.29,8.9,12.53,4.61,11.96,16.69
2.84,2.93,8.77,6.21,13.28,6.91,7.89,13.64
2.84,1.61,8.28,6.78,20.23,7.75,4.66,9.70
4.13,3.11,5.41,10.36,17.97,7.44,7.49,12.22
5.45,3.6,9.52,13.77,16.33,6.21,12.09,16.42
3.55,3.33,7.97,15.54,10.19,6.96,15.49,19.78
4.04,2.62,5.14,8.42,7.00,8.77,14.17,17.44
