ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
8.15,6.91,6.96,9.96,4.04,16.47,5.98,5.10
9.66,9.17,4.44,10.36,9.74,13.46,9.96,9.30
9.52,11.96,15.49,21.02,11.25,9.08,16.51,15.49
9.26,10.23,18.59,13.33,16.38,8.42,17.00,13.06
9.57,9.83,4.92,10.98,13.77,5.19,12.09,10.19
6.12,7.75,10.94,16.11,17.53,6.38,7.97,11.20
3.6,9.83,13.81,19.25,17.40,7.13,4.61,5.01
7.09,12.04,3.99,3.6,19.70,11.42,6.16,5.01
13.24,16.02,4.7,9.57,23.06,16.91,5.50,8.51
13.72,15.18,4.66,9.57,21.91,17.88,9.79,12.00
11.38,11.11,4.22,6.6,19.43,15.54,5.28,8.81
11.96,10.27,11.65,12.57,10.27,9.57,7.05,5.90
10.72,8.02,10.14,7.58,8.15,7.36,12.93,11.96
4.04,3.11,5.59,2.49,8.28,9.83,18.55,16.02
9.26,3.02,9.08,12.53,15.98,13.19,21.86,16.82
9.83,3.86,5.59,13.02,17.13,14.96,18.81,9.92
7.84,4.83,6.52,5.94,24.38,18.37,13.28,6.87
7.4,5.06,7.89,4.13,26.15,19.70,5.23,5.28
6.07,5.63,6.25,3.82,25.22,18.68,4.13,2.58
3.95,4.79,9.7,7.93,20.98,14.65,6.65,3.07
7.67,6.47,9.35,11.16,10.85,7.49,7.44,4.79
17.22,14.12,8.64,7.58,7.09,5.41,5.67,5.32
22.53,19.47,12.26,16.55,4.26,5.28,13.99,6.65
18.77,15.1,14.74,16.69,8.73,5.59,20.58,10.72
15.76,9.61,9.79,7.4,16.33,9.92,14.26,6.78
12.18,6.47,4.66,4.52,20.14,10.85,6.52,10.32
3.95,3.24,8.24,5.23,29.07,17.79,16.47,23.99
4.48,6.29,8.81,6.87,26.55,15.32,19.25,24.87
3.6,12.09,28.59,4.13,28.59,16.60,19.87,14.03
4.79,13.06,5.14,8.68,22.79,12.18,21.86,4.48
7.18,10.76,12.26,5.28,20.05,10.58,17.00,2.89
8.64,7.58,7.71,4.75,20.49,11.87,9.52,6.60
9.43,14.65,6.6,6.43,15.14,12.71,12.44,23.06
10.67,25.4,18.06,16.82,12.84,13.72,24.96,36.02
18.77,24.07,14.3,12.49,19.87,14.61,34.73,48.53
21.95,19.7,16.38,29.29,32.17,19.21,33.98,46.98
12.04,18.1,9.04,5.06,45.35,34.03,13.15,18.41
6.07,10.45,5.9,10.72,41.81,38.89,6.34,9.92
3.82,11.6,3.37,9.26,28.28,35.53,5.19,22.88
2.14,18.9,2.27,12.66,14.83,27.61,4.83,13.59
4.39,16.91,3.02,10.5,5.63,19.34,6.21,6.87
8.95,10.05,5.9,5.41,5.23,17.48,7.31,9.48
26.73,5.14,10.98,11.73,12.57,13.11,20.80,5.90
37.52,9.12,10.36,10.1,23.41,12.53,36.33,13.02
30.53,7.44,8.59,11.87,31.11,10.23,36.06,12.00
15.8,6.21,6.25,6.34,36.81,7.40,13.24,5.67
19.08,15.54,10.14,6.07,27.70,7.27,9.35,10.45
27.7,18.63,9.48,11.42,21.46,12.00,13.33,15.94
27.66,19.87,10.54,10.94,12.26,16.16,21.38,19.70
22.53,20.67,4.44,11.82,13.77,18.59,34.07,26.99
25.0,16.91,7.89,21.24,12.62,13.81,39.42,35.57
18.85,18.41,5.98,5.85,14.43,12.26,32.12,37.52
5.32,21.46,11.34,38.58,15.58,10.67,21.20,24.29
11.16,15.27,5.81,14.56,27.48,13.41,20.40,10.41
2.98,10.45,6.6,16.78,30.62,18.01,16.64,11.29
11.2,15.14,14.61,18.59,31.46,20.93,16.11,19.83
11.47,18.72,6.43,14.7,29.16,23.72,27.52,25.89
9.83,14.52,20.05,27.08,23.76,23.01,29.82,20.05
24.25,9.96,14.21,40.62,19.08,19.47,24.83,11.16
21.95,13.68,18.1,21.02,10.36,15.63,17.31,5.59
6.82,10.01,22.92,22.48,10.14,10.27,7.00,7.53
15.94,16.16,15.1,14.48,10.54,8.28,9.35,12.71
24.91,24.43,18.41,17.75,10.94,7.89,19.61,11.47
20.4,20.4,5.81,7.44,7.18,9.88,25.31,9.83
17.79,17.22,5.19,5.45,6.69,17.53,21.91,7.62
17.17,14.74,9.96,14.83,5.76,19.56,8.51,9.88
