ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
21.11,10.36,10.76,12.31,31.95,21.73,42.83,9.74
16.16,11.96,10.1,3.33,31.24,27.74,25.22,11.87
18.24,14.39,31.64,7.0,25.67,30.75,29.56,7.13
7.18,13.11,17.53,17.31,27.13,31.99,40.22,9.21
8.51,10.72,22.3,7.13,20.93,24.43,34.38,13.02
5.06,5.54,14.87,28.36,29.03,22.22,45.75,32.34
11.34,9.26,8.24,12.53,36.33,25.40,46.28,47.07
10.54,12.53,6.43,5.59,51.94,39.38,27.88,26.99
6.6,8.15,12.57,7.8,58.70,32.57,17.84,14.79
4.26,2.53,6.12,6.47,53.57,26.29,10.81,7.89
5.45,2.14,13.06,17.84,47.87,11.65,7.05,6.43
8.02,6.78,10.76,5.63,27.57,8.95,5.37,13.15
7.53,10.54,6.87,5.37,18.72,7.84,5.10,14.70
4.79,12.0,15.49,5.59,8.24,10.45,10.94,8.90
3.15,8.15,6.34,7.31,7.00,11.29,22.22,16.78
10.5,10.23,9.92,6.6,9.61,20.89,26.37,28.45
10.67,13.59,6.87,5.5,13.64,28.98,22.35,30.49
8.02,10.76,3.73,21.24,17.00,33.41,14.83,27.21
9.88,10.81,7.71,7.27,17.04,32.39,12.26,19.39
7.93,9.48,4.39,7.89,14.08,20.67,12.62,11.16
3.64,3.86,6.29,8.81,9.30,13.72,5.10,3.95
4.52,7.31,5.1,7.27,9.35,6.60,2.45,4.92
7.49,12.26,13.28,18.1,11.65,6.52,1.92,8.55
5.72,12.4,6.07,12.75,13.81,5.90,2.36,9.88
2.62,7.71,6.21,12.44,14.92,3.99,4.88,7.31
2.45,2.8,12.18,4.97,10.19,5.28,7.58,5.45
4.39,2.14,10.14,12.53,8.02,7.40,5.81,4.08
9.61,6.43,13.24,6.56,7.44,8.02,7.13,4.26
10.85,10.54,4.92,7.31,10.36,7.27,11.60,7.18
9.52,14.21,17.66,8.37,14.48,5.67,9.08,9.48
13.15,19.52,3.46,9.79,12.44,4.92,4.66,7.67
20.18,25.27,5.37,6.65,10.27,3.64,12.71,4.57
24.47,26.68,11.38,7.75,5.06,3.77,20.49,7.13
20.67,15.63,16.2,13.59,6.91,7.49,20.80,7.09
10.63,3.99,11.82,10.76,10.85,11.47,19.65,12.88
6.82,7.4,17.04,13.5,14.65,14.65,17.97,17.88
9.12,3.55,8.81,18.63,15.49,13.77,16.11,17.88
13.06,13.59,23.94,17.93,17.31,14.26,22.92,23.54
14.26,17.75,4.22,8.81,22.30,19.08,25.49,28.89
12.71,15.49,10.05,6.87,19.56,19.83,14.61,20.09
9.52,7.67,10.05,5.01,17.62,19.78,6.91,13.99
3.68,4.66,7.97,5.32,12.09,13.50,10.45,19.83
6.65,13.77,12.31,8.55,16.42,11.07,7.49,16.69
7.49,13.81,11.78,4.26,16.73,7.84,3.64,9.66
5.98,10.36,11.56,7.18,16.33,8.02,4.44,6.43
9.79,8.37,10.76,9.79,16.82,9.35,4.66,4.83
7.27,5.98,17.22,8.55,15.63,12.44,4.44,9.21
13.41,12.0,7.22,12.4,20.67,14.87,7.00,6.56
22.53,20.09,8.9,13.02,17.31,12.88,7.05,4.39
20.71,18.24,8.55,9.92,22.17,13.28,10.32,13.02
15.67,12.71,11.03,11.65,20.58,11.91,14.52,16.60
19.25,20.18,4.13,4.83,23.32,13.37,11.29,19.78
23.45,23.59,7.89,3.6,22.17,12.80,9.66,23.15
21.77,17.13,7.0,6.52,19.43,11.82,8.55,24.52
18.85,12.84,3.55,5.23,14.56,11.87,6.12,19.03
18.63,17.31,9.52,5.98,8.68,11.11,5.45,11.78
16.73,17.75,6.21,7.44,5.72,12.80,10.32,8.68
12.66,11.38,5.85,6.96,7.84,11.34,12.71,7.58
14.56,5.98,11.56,5.28,10.81,13.55,5.50,4.35
15.49,11.34,3.86,11.34,11.47,9.79,5.94,7.75
15.85,16.91,12.31,5.98,9.96,11.07,7.09,8.73
10.32,12.18,6.78,7.4,7.27,8.73,6.07,9.57
16.47,17.53,4.57,6.07,5.32,10.01,8.73,13.50
20.93,20.36,14.3,6.34,4.79,7.36,9.43,13.11
14.87,12.31,3.64,5.72,5.90,7.36,9.79,9.52
13.19,11.11,6.52,11.11,8.42,6.12,9.43,7.13
14.48,12.97,2.76,5.1,9.26,6.25,6.82,7.58
7.0,8.99,4.52,11.91,8.90,5.76,3.99,9.35
8.95,9.74,4.57,10.67,5.94,6.69,2.62,8.11
7.93,7.67,8.2,12.09,6.69,6.16,1.92,8.24
5.67,8.68,12.8,16.55,9.61,4.48,4.83,9.12
10.98,10.01,10.1,18.72,16.38,2.36,8.11,9.39
8.06,11.56,5.06,17.66,17.84,2.67,6.21,8.64
5.23,11.78,7.4,10.14,16.55,4.39,2.80,7.62
4.08,10.81,6.78,15.05,13.41,9.35,6.91,5.85
12.62,19.21,11.11,9.57,13.28,11.65,12.93,6.52
21.77,24.12,9.83,6.34,11.82,14.79,12.26,3.55
23.76,17.7,8.2,6.38,10.19,14.43,5.19,11.56
19.65,9.3,4.92,5.37,5.94,14.12,9.21,19.96
11.29,4.35,2.76,11.82,6.16,13.86,17.44,17.22
4.26,12.31,7.05,3.82,4.61,13.02,17.88,10.32
5.06,18.63,6.65,13.86,4.35,15.63,13.55,6.34
6.43,16.16,7.84,3.29,4.30,16.95,12.84,12.84
11.03,15.71,6.96,6.87,6.60,17.35,8.24,15.23
9.21,10.05,6.03,8.37,9.39,17.22,5.67,10.23
12.04,2.93,7.67,8.81,10.67,13.72,9.74,5.23
16.73,8.37,6.43,7.53,8.59,12.22,8.90,4.13
19.16,11.16,29.34,7.05,13.46,8.99,21.11,4.57
20.67,12.97,12.35,11.47,18.46,11.91,33.36,3.42
8.68,12.4,11.03,9.52,32.03,18.41,22.04,10.50
5.23,8.77,14.83,22.97,36.02,23.28,4.35,18.68
12.04,4.92,13.99,9.66,35.75,28.50,17.66,9.66
16.25,6.87,28.85,39.82,29.87,28.59,49.46,15.41
13.81,15.94,25.4,20.76,26.37,36.10,49.51,31.24
6.91,16.73,12.26,14.03,38.45,41.50,27.26,32.08
10.19,20.09,6.74,10.81,43.49,43.58,16.82,23.90
26.64,24.03,5.32,5.5,43.76,38.23,18.68,14.12
28.94,22.26,15.8,19.39,28.19,24.52,15.67,12.35
28.41,19.96,10.5,6.12,15.85,13.46,18.94,18.94
27.88,21.73,15.63,8.86,9.88,4.08,21.38,20.85
27.79,27.92,6.87,5.23,9.17,3.55,16.51,16.25
28.63,28.45,6.96,8.24,13.28,5.32,14.92,10.41
30.66,23.28,12.04,9.48,21.24,9.43,14.83,7.40
26.55,18.32,6.96,6.91,23.85,11.51,14.12,5.32
20.58,14.08,9.21,9.48,28.59,14.17,13.37,8.37
15.01,9.21,7.22,9.92,22.39,14.17,10.98,6.65
17.93,14.08,1.52,8.99,17.40,13.28,8.99,5.28
16.95,18.15,5.67,11.56,11.82,11.73,8.86,4.35
17.48,17.44,7.0,6.03,9.74,10.81,11.42,6.87
16.33,15.94,6.07,9.39,13.28,7.67,8.64,7.84
12.71,12.53,5.32,11.29,12.53,5.98,5.45,8.20
15.85,14.39,7.75,5.06,13.64,5.72,3.86,8.55
24.12,23.81,10.85,17.13,13.33,5.63,8.37,9.92
21.38,24.47,6.34,9.66,16.51,6.74,18.37,15.54
12.93,12.18,11.42,9.61,21.38,5.63,21.91,18.77
9.92,11.87,14.21,5.41,27.70,6.74,18.99,11.56
9.48,7.62,8.86,7.67,31.64,6.82,15.89,5.37
15.14,11.47,5.98,9.39,30.09,9.96,14.21,6.87
18.72,15.45,9.04,11.07,24.91,11.20,8.33,9.61
17.4,16.38,5.9,6.82,15.32,11.56,6.91,11.16
8.55,9.3,3.46,9.57,10.67,9.48,6.69,12.31
9.48,10.54,9.39,6.56,4.83,8.77,9.04,10.41
12.88,22.84,7.0,7.18,5.14,7.89,13.15,7.71
13.24,27.88,10.41,4.61,5.32,7.44,9.48,8.37
8.24,18.81,9.35,5.06,6.82,7.75,12.35,16.69
9.26,8.73,3.86,8.81,8.20,8.95,20.80,17.97
24.38,25.44,3.86,5.37,9.04,8.37,16.07,7.80
21.95,22.88,5.1,10.23,9.70,7.31,9.48,12.44
7.27,7.31,11.16,9.96,10.72,7.97,6.43,16.02
19.96,25.31,7.67,14.34,8.73,8.77,4.92,13.19
21.29,29.6,9.74,6.38,8.20,7.93,4.22,8.90
28.45,31.73,5.37,5.14,9.88,5.67,11.96,13.50
39.38,39.64,9.74,19.08,14.30,4.97,15.67,15.32
33.23,31.11,6.74,1.65,13.72,6.91,8.68,10.23
27.52,22.48,5.14,4.3,11.78,9.08,3.33,14.12
26.59,21.91,13.55,16.91,7.49,8.28,2.80,13.64
21.33,16.51,12.09,7.93,8.11,6.60,6.87,8.51
15.76,11.78,6.16,6.87,6.65,4.26,12.84,10.72
15.05,11.91,13.37,9.17,7.67,4.61,17.93,16.95
13.24,8.42,7.8,5.81,6.03,7.13,12.66,17.40
10.81,11.69,5.14,8.73,7.84,10.67,7.44,13.72
11.73,16.95,10.05,9.88,7.53,11.07,11.73,9.70
12.53,13.33,4.39,6.38,8.99,10.81,15.27,9.08
13.24,7.31,5.41,4.48,7.27,6.52,12.18,8.73
11.96,5.94,1.78,3.73,6.29,4.97,5.81,6.38
7.31,5.45,6.29,8.37,5.98,3.15,5.19,5.28
3.46,3.86,7.71,5.01,6.29,3.95,8.46,4.92
9.43,3.15,7.0,6.29,6.60,4.83,12.26,4.08
12.13,7.27,9.12,7.36,5.85,5.81,11.56,5.94
8.24,8.46,5.59,6.52,5.01,6.25,7.27,8.95
3.33,6.29,8.73,11.2,5.10,6.38,4.57,8.15
7.09,4.97,5.85,8.24,5.76,6.03,8.46,5.67
11.78,8.51,3.24,8.51,7.89,5.85,13.19,10.23
9.57,12.97,5.98,8.46,7.75,5.28,15.10,17.22
9.66,14.61,6.87,5.45,7.27,6.38,12.04,16.07
10.19,11.82,4.66,12.35,7.31,7.05,12.84,11.65
3.86,5.72,6.16,5.19,11.03,9.52,20.36,18.06
4.88,5.23,13.68,18.63,11.16,8.20,19.61,24.96
6.82,10.32,3.73,11.91,9.74,7.31,11.29,20.45
6.25,12.31,9.43,14.08,4.39,4.52,3.64,8.73
7.53,9.52,10.85,6.47,3.42,3.73,8.95,9.96
9.7,8.28,11.07,14.7,2.18,3.46,16.07,16.38
4.97,9.43,9.43,7.62,2.76,4.08,20.23,16.82
13.33,8.46,18.68,19.39,4.70,6.56,17.79,12.57
27.66,20.62,5.54,2.98,6.52,9.39,6.12,6.52
29.12,31.11,13.24,8.06,7.49,11.51,6.52,10.41
23.28,28.85,6.16,5.72,6.03,13.64,7.71,12.57
16.07,18.32,15.76,12.71,6.65,21.38,5.54,7.84
15.32,9.39,5.45,1.83,7.89,24.34,13.90,8.06
15.67,4.17,14.17,6.07,8.20,32.43,13.15,6.60
15.54,4.35,4.04,6.12,6.82,25.05,6.91,4.08
12.97,7.44,16.47,13.06,5.45,22.30,10.94,3.95
7.8,11.11,4.79,12.22,5.85,10.76,15.41,8.59
5.85,11.03,9.43,12.84,10.45,9.17,13.68,7.27
8.24,10.05,4.83,9.66,12.22,8.20,12.18,5.28
6.43,10.72,4.97,1.96,13.86,9.66,13.59,7.36
7.22,12.8,5.5,3.29,10.89,9.74,9.17,5.94
15.76,20.8,9.83,13.33,14.83,17.44,17.75,18.50
9.83,27.39,14.65,8.59,17.84,29.69,38.98,44.15
8.02,24.87,13.28,29.51,30.09,37.43,51.54,50.08
11.16,16.2,8.02,3.86,37.65,48.00,39.77,32.57
7.8,10.76,6.91,18.01,41.01,39.24,11.47,13.95
3.95,6.65,4.17,6.21,35.40,35.22,10.50,7.62
6.74,6.65,4.88,8.33,19.43,15.32,13.68,8.24
13.33,12.93,6.07,10.54,10.14,11.25,10.01,9.66
13.81,15.76,7.8,6.69,3.46,6.87,12.13,13.64
10.72,12.0,10.85,11.87,4.66,8.90,13.11,12.35
11.29,9.66,10.41,9.3,5.28,8.95,11.69,6.87
12.35,17.79,8.28,8.15,6.47,8.90,9.57,6.07
10.72,13.86,8.46,10.76,6.52,7.71,13.81,14.03
12.93,11.34,12.62,6.07,6.12,5.32,25.84,22.97
13.81,22.61,4.13,8.95,3.86,4.26,25.53,22.57
4.83,12.44,13.46,5.41,3.68,3.86,15.36,15.32
18.81,11.6,8.77,9.74,4.17,4.52,6.74,7.71
19.25,18.81,9.88,5.81,5.06,5.28,4.83,5.28
9.12,7.84,14.3,14.3,5.67,5.28,3.73,8.33
7.31,2.62,3.86,10.67,5.54,5.10,8.99,9.57
4.88,7.4,8.2,12.0,5.90,4.22,15.85,8.95
12.35,16.25,5.01,8.06,6.38,6.56,17.00,8.99
18.24,21.69,3.2,3.33,10.67,6.96,12.75,6.65
19.78,20.4,9.17,9.52,12.26,8.06,9.43,8.06
22.13,18.46,10.19,12.26,13.46,6.91,11.34,13.33
25.44,20.45,5.23,3.6,8.11,9.30,14.08,17.26
26.06,23.32,15.49,4.52,5.50,13.59,12.57,18.28
21.42,23.15,5.67,5.76,3.33,21.46,8.24,17.84
11.78,16.47,12.71,6.65,4.39,22.00,3.55,10.94
6.6,9.7,12.71,15.1,4.79,21.20,6.34,8.86
14.03,14.92,11.38,9.92,4.39,14.65,10.23,4.92
20.14,21.33,8.02,6.78,5.23,12.84,6.56,2.80
15.18,17.88,6.03,11.11,6.69,10.41,1.74,3.33
6.29,7.44,7.49,8.37,5.81,8.33,4.35,4.66
15.41,14.03,8.11,9.08,5.41,6.47,9.30,6.21
8.11,9.74,7.53,6.52,8.28,5.63,15.80,9.21
8.55,7.22,3.46,5.19,12.75,6.12,23.37,17.22
13.55,10.01,9.3,7.75,15.98,6.87,23.10,19.08
8.81,7.18,3.29,13.28,17.53,8.51,11.73,10.19
5.19,6.65,3.82,5.5,14.74,7.00,6.74,5.81
6.56,9.83,6.29,6.82,14.43,5.45,13.41,13.86
14.08,20.4,9.66,9.52,12.57,3.68,11.42,17.04
23.63,28.19,7.18,7.31,15.49,4.92,8.46,15.58
27.52,23.72,16.29,13.72,22.35,8.37,7.62,11.91
22.35,14.48,11.51,12.26,26.33,12.53,5.54,6.82
15.05,8.2,4.92,6.43,26.46,13.24,8.95,3.77
10.85,4.79,10.32,15.18,24.25,12.53,10.89,6.65
8.99,4.57,7.71,13.99,17.00,9.30,12.18,6.78
6.38,4.17,4.97,4.04,14.08,8.33,15.36,11.42
7.93,9.52,5.37,3.11,9.88,6.34,20.05,18.50
10.85,15.05,11.07,11.51,11.87,4.35,31.50,23.06
12.8,15.98,5.1,11.65,12.84,4.08,32.52,25.00
15.1,13.99,10.01,13.28,11.38,7.97,16.86,16.64
13.37,10.23,9.35,7.93,10.94,10.27,10.63,12.13
8.77,3.42,7.44,15.58,10.94,15.27,10.01,10.89
14.83,10.41,9.96,10.45,11.91,12.35,4.61,9.79
18.15,15.89,5.23,21.15,11.42,11.11,7.97,13.33
12.88,14.43,15.58,15.71,11.16,8.33,12.75,14.56
8.02,7.0,5.32,12.88,12.18,8.73,14.39,16.29
13.9,9.04,10.1,18.01,18.94,8.90,9.66,12.66
15.71,16.07,6.07,12.66,23.63,6.03,5.94,5.94
9.96,12.84,9.96,19.47,25.84,5.06,7.84,3.33
3.46,6.96,12.49,24.69,18.19,5.19,7.31,6.96
14.83,21.07,12.0,18.68,17.84,7.58,13.59,9.92
21.55,24.29,14.08,14.48,19.56,8.11,27.97,10.41
17.4,14.12,4.57,5.41,30.84,11.69,35.09,15.98
10.72,8.42,10.85,6.91,28.45,12.31,25.09,18.59
12.09,7.05,6.38,11.16,24.74,13.77,7.09,11.65
14.96,14.79,4.39,12.44,13.28,11.16,5.23,11.11
15.76,24.21,3.29,13.55,10.45,8.37,7.13,10.58
16.64,28.72,8.95,18.85,7.18,8.02,8.99,7.58
17.7,22.79,12.0,9.35,6.03,6.43,8.55,13.90
18.63,17.53,6.47,21.73,3.07,7.58,10.01,16.07
12.44,14.26,6.03,4.66,2.89,5.45,10.89,13.24
3.51,8.64,4.61,19.3,3.42,4.57,13.33,13.50
7.36,9.66,3.55,10.45,4.48,3.46,10.58,12.13
7.97,11.73,8.86,14.43,6.56,5.28,9.96,10.98
13.59,13.59,9.26,9.04,14.26,9.17,10.76,7.31
20.27,15.27,8.24,9.7,19.39,10.67,11.87,7.75
20.8,12.88,8.24,4.83,25.22,12.04,6.60,8.55
13.5,7.13,11.82,2.8,24.69,8.81,3.91,8.55
11.96,11.16,11.16,5.76,19.34,6.96,4.13,8.37
13.19,14.3,12.66,8.15,14.65,4.44,12.57,15.94
21.64,12.84,10.19,8.28,11.03,7.36,24.69,31.11
24.07,12.26,7.4,15.27,11.07,10.01,32.34,40.00
18.94,17.53,25.67,14.61,17.00,22.22,41.10,46.45
11.11,16.69,24.43,16.55,18.37,29.78,45.26,48.58
14.56,9.66,18.24,13.41,30.18,37.87,33.76,25.22
14.26,6.91,9.08,10.05,30.84,35.48,11.91,11.11
9.26,9.3,15.36,6.65,30.40,26.11,4.35,19.83
10.41,15.05,8.86,5.59,25.05,19.39,3.02,19.21
11.25,16.55,6.43,6.03,26.15,13.59,3.99,12.97
6.12,9.83,6.74,3.55,26.42,14.87,9.48,3.64
6.69,11.51,8.77,3.07,26.46,14.52,10.10,1.52
13.06,11.16,8.51,2.98,16.16,11.78,7.97,4.35
