ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
10.01,5.98,15.05,18.99,51.23,50.52,41.15,43.67
18.15,17.57,7.36,13.11,57.95,59.68,39.95,50.12
12.84,24.38,25.98,30.13,61.49,66.14,53.62,51.72
15.94,11.56,16.33,9.52,59.06,66.98,45.57,33.63
22.57,12.04,11.47,17.66,51.54,55.25,14.21,8.95
20.23,31.28,14.56,24.34,44.51,45.57,13.77,10.58
8.99,36.9,28.63,26.33,22.22,23.01,24.29,13.50
7.67,33.94,18.63,25.89,14.65,21.15,37.08,23.76
7.4,18.81,11.07,10.19,9.48,18.06,41.72,28.89
7.97,10.85,7.84,15.94,10.14,23.10,36.86,28.01
12.18,20.62,21.86,8.02,12.84,25.00,34.69,22.66
10.27,22.7,27.88,19.96,19.56,28.41,26.29,18.01
8.55,17.44,28.36,19.83,34.16,22.66,19.12,9.92
19.3,11.6,21.24,8.99,43.05,19.61,24.07,8.37
19.52,15.58,31.81,24.03,47.21,28.41,21.46,16.38
10.98,16.2,19.12,12.49,44.29,36.50,24.07,21.11
9.66,22.44,18.37,27.7,50.30,48.89,32.61,29.20
9.74,24.38,32.48,26.06,49.02,46.67,23.23,19.52
7.97,14.17,19.47,9.79,48.49,45.44,29.91,22.00
5.72,7.27,13.86,14.92,40.44,43.84,35.48,20.49
8.46,10.58,5.81,15.8,35.09,31.95,34.47,12.04
21.86,17.35,23.15,5.01,29.69,33.10,32.96,10.58
29.25,23.76,13.99,16.29,32.61,32.03,41.77,14.17
25.49,26.42,21.46,22.66,34.07,38.27,49.02,21.51
11.25,23.45,8.95,22.39,44.55,50.70,35.88,23.50
19.34,11.96,16.91,11.6,43.84,50.12,17.04,19.12
37.03,16.38,13.99,37.17,39.11,52.91,12.04,38.62
36.68,19.43,14.56,15.41,29.34,50.66,13.55,44.51
21.69,9.7,14.26,15.67,20.09,48.22,14.30,33.41
8.42,8.51,35.13,18.81,20.62,54.06,10.14,18.06
17.48,7.93,11.51,9.08,16.51,43.45,7.49,17.35
27.83,3.46,65.65,36.68,12.31,42.30,14.26,34.03
28.14,3.46,18.63,12.13,6.03,31.86,13.59,30.66
20.71,8.73,27.57,22.88,12.13,27.66,7.00,12.49
6.96,4.17,8.81,3.2,25.62,26.82,10.23,7.44
7.18,11.34,8.99,10.81,33.67,23.28,12.57,9.74
5.98,13.5,24.65,9.74,37.52,20.93,8.64,9.66
5.1,6.91,9.66,13.02,26.95,16.64,11.51,7.09
18.59,7.0,12.84,13.95,19.92,16.55,19.34,6.16
31.42,17.04,13.81,7.67,18.15,14.34,33.54,10.81
26.11,18.94,12.88,7.89,26.64,16.47,27.17,12.84
8.42,18.55,11.07,5.72,35.57,16.07,9.26,11.20
7.44,15.98,7.09,11.73,41.37,20.49,6.96,15.98
18.15,22.75,16.64,14.08,38.89,24.03,13.11,23.37
29.38,32.3,13.86,14.7,36.72,28.45,33.76,39.02
23.45,25.62,14.79,9.92,39.55,36.68,48.36,50.12
5.45,8.24,17.44,22.48,44.15,42.69,42.56,44.68
12.53,15.76,21.91,20.09,51.14,49.02,33.54,34.07
9.83,12.62,13.46,12.75,60.21,60.61,30.80,29.29
5.06,10.89,14.79,13.55,60.87,61.76,14.26,18.55
8.42,18.24,6.82,8.11,56.32,60.47,10.41,11.16
7.71,12.09,19.61,25.58,48.53,52.91,16.29,13.77
8.06,4.88,5.06,3.37,34.16,39.86,18.72,15.76
13.19,9.35,10.89,11.34,32.03,32.48,20.62,17.57
21.82,17.35,8.59,9.74,31.11,25.49,10.19,8.33
23.28,21.51,22.08,25.14,45.35,34.51,17.57,17.79
17.88,18.99,3.82,6.96,69.98,55.12,29.60,33.45
12.35,12.49,5.5,12.18,70.87,54.06,18.37,24.78
13.86,8.95,6.34,3.33,74.67,55.96,15.36,10.45
12.44,10.63,7.89,8.46,51.54,36.33,35.62,17.13
8.77,9.08,5.63,13.81,50.57,31.02,47.74,28.01
10.27,11.65,6.69,8.95,48.62,20.54,33.10,26.11
8.42,24.47,13.41,51.89,46.76,13.19,17.17,20.85
9.04,30.93,10.5,12.88,46.81,10.72,14.83,14.87
12.04,22.75,4.3,31.02,32.96,14.56,12.97,13.64
14.87,8.86,11.78,7.75,26.82,18.46,13.15,26.29
21.46,12.35,9.21,12.04,20.80,32.57,12.26,38.80
23.99,16.95,22.75,12.0,25.31,35.00,20.89,41.32
16.64,11.56,5.76,4.57,38.71,44.51,27.83,18.46
3.99,8.81,9.48,5.85,36.41,31.50,14.96,8.02
4.97,3.77,9.83,12.62,33.18,34.47,5.76,6.74
3.02,10.19,3.82,7.31,19.87,31.11,7.05,4.57
7.18,17.22,12.62,9.35,21.20,45.57,8.95,7.67
5.67,13.72,13.81,14.74,21.20,47.91,10.32,15.05
9.74,18.68,6.96,12.44,20.93,46.10,13.19,26.99
27.79,27.74,32.17,38.32,23.01,39.42,22.00,33.14
40.53,23.41,21.55,11.96,23.19,25.31,29.65,36.37
36.5,12.09,15.58,10.58,27.39,20.31,22.39,33.58
21.51,5.63,11.38,7.53,32.74,13.19,14.52,30.04
13.33,11.42,3.95,8.77,33.10,11.69,12.97,25.71
14.39,21.15,13.59,14.87,39.42,15.58,28.14,24.74
16.95,20.98,23.68,20.18,38.27,21.77,44.82,37.21
9.26,8.86,13.99,8.11,44.07,29.82,36.50,32.88
4.35,9.57,16.64,15.05,45.52,30.27,21.15,16.69
3.02,10.76,8.51,9.17,44.15,33.45,11.51,14.65
6.74,4.79,10.63,6.91,40.88,33.72,12.97,19.83
9.35,8.28,8.9,4.75,31.59,29.82,11.20,18.90
4.52,4.08,18.37,12.22,24.34,26.82,5.19,16.25
7.13,9.79,8.28,8.15,18.15,23.15,3.37,12.04
13.28,13.19,8.9,5.85,28.94,30.40,15.67,17.17
10.54,5.28,12.71,11.25,38.62,33.54,26.11,21.42
7.75,9.04,18.85,8.68,46.10,30.31,20.98,19.30
18.01,21.73,7.09,9.7,52.38,29.78,23.68,13.02
18.19,22.17,24.03,24.03,45.97,26.15,39.07,20.00
11.51,12.04,9.66,6.6,49.37,45.57,31.64,19.16
5.37,6.34,9.43,10.45,40.88,47.74,28.59,20.05
2.67,2.18,12.31,13.41,36.86,47.91,61.76,47.21
4.22,7.0,15.49,4.13,32.21,35.00,59.37,43.36
5.32,4.3,7.53,7.93,25.44,26.90,23.45,13.86
17.4,16.64,14.17,9.43,20.62,19.47,13.72,14.52
21.77,22.7,24.43,31.73,20.09,15.05,25.44,30.80
13.06,20.14,13.06,18.77,19.47,15.45,30.80,39.82
10.94,16.47,10.27,15.54,35.44,32.26,33.49,40.97
12.88,12.62,12.26,16.55,51.14,43.84,26.90,33.89
10.01,2.98,4.26,6.12,57.47,55.83,9.66,17.22
8.33,7.44,21.33,8.2,52.34,54.72,12.18,18.41
22.48,13.64,9.57,19.61,35.44,53.00,22.35,29.03
25.71,12.71,22.44,6.69,35.22,57.95,27.26,31.19
13.33,5.9,12.35,16.47,43.49,52.65,12.40,18.41
8.99,6.78,14.74,9.7,46.45,49.73,5.81,8.73
12.04,14.92,15.67,12.71,43.89,33.80,17.09,16.55
14.21,18.24,23.5,21.46,33.18,28.05,35.84,33.01
14.08,15.27,10.54,7.67,41.81,36.86,31.64,34.03
6.69,5.85,6.43,5.76,38.80,35.66,15.32,19.25
4.44,5.5,5.76,8.37,43.89,40.84,11.29,13.02
6.47,10.89,13.77,4.88,35.00,29.87,15.71,16.82
11.03,17.53,10.41,11.65,38.27,33.32,9.70,11.87
14.08,18.15,24.07,25.98,43.76,35.75,12.22,16.11
12.49,9.7,10.41,9.88,58.70,53.71,16.64,22.84
6.47,5.14,11.51,15.32,60.96,56.58,9.08,13.95
7.05,9.83,13.37,12.97,64.14,59.55,7.93,7.31
7.49,10.32,7.22,9.17,52.87,49.15,7.93,16.29
11.42,16.6,18.77,19.08,52.29,48.00,7.97,13.41
18.77,21.77,22.44,21.82,57.86,54.77,13.59,11.20
18.46,19.3,7.58,5.06,56.89,59.77,27.48,28.50
10.41,12.09,7.13,5.9,54.37,59.32,27.17,28.72
3.68,5.72,6.07,4.13,39.69,50.21,16.11,12.80
3.24,4.39,3.64,5.81,21.42,28.05,5.45,9.04
3.73,5.14,5.81,7.49,16.33,23.10,4.35,13.19
12.18,11.16,9.3,7.22,17.44,26.51,13.90,16.64
20.85,15.05,23.15,21.64,31.55,38.62,20.23,12.84
17.17,19.92,23.28,16.69,48.09,59.99,28.85,8.37
11.29,19.3,23.9,8.77,51.27,60.34,38.01,20.93
11.34,11.03,7.53,6.07,53.93,57.07,27.79,19.61
6.6,5.76,6.43,2.93,36.77,33.72,11.56,10.23
5.72,5.85,7.97,6.82,27.97,20.98,5.54,4.66
9.7,3.51,6.65,3.24,15.41,12.88,7.27,4.08
8.9,1.43,3.95,2.31,17.40,12.13,17.44,8.55
11.65,4.61,11.16,7.09,16.60,10.89,29.20,13.11
14.34,5.54,16.07,14.34,21.69,18.55,26.68,11.96
10.19,3.64,4.04,3.68,17.17,19.30,20.89,10.76
4.97,2.49,2.45,2.8,23.15,26.59,13.06,5.23
3.2,5.19,7.22,7.71,20.67,21.55,6.56,5.06
6.43,6.47,10.14,13.55,29.20,28.14,23.41,22.35
11.91,4.13,27.44,19.21,35.04,38.32,49.73,45.30
15.94,9.08,14.56,8.73,36.37,43.89,52.78,44.29
16.16,7.67,8.95,6.25,34.20,46.32,36.63,23.94
8.95,4.04,5.98,3.68,19.16,33.58,16.55,8.51
2.84,1.87,1.56,1.38,16.73,25.58,4.57,3.15
2.93,3.11,2.09,1.61,13.50,20.67,6.38,5.50
5.14,5.32,2.84,3.11,16.82,16.38,10.32,10.85
7.05,8.2,8.59,2.84,18.68,19.03,10.36,10.72
12.57,8.73,6.16,7.18,17.75,15.89,6.52,10.23
15.94,6.43,24.43,2.76,24.74,22.84,8.86,11.60
15.54,7.49,10.58,4.13,22.00,22.30,23.23,9.66
11.2,6.6,22.08,7.31,25.14,26.24,30.93,6.34
11.87,4.75,17.57,5.14,14.79,16.29,23.76,4.48
14.03,4.39,12.4,16.33,13.46,12.84,8.55,6.47
10.67,5.19,14.17,3.6,8.28,6.87,13.68,14.92
3.51,3.77,6.12,6.6,10.14,9.26,15.71,20.71
6.03,3.42,2.62,9.66,11.07,11.42,7.40,15.27
4.39,9.12,5.32,2.45,13.90,13.95,15.58,13.81
6.38,16.91,19.78,25.0,25.71,26.06,33.80,34.91
11.65,18.32,15.18,12.62,30.62,29.78,44.07,44.82
8.64,8.11,7.13,4.79,39.91,39.11,28.63,27.30
3.68,8.28,6.69,13.77,27.35,27.08,13.64,15.67
7.27,13.02,5.67,2.18,19.30,19.78,10.98,11.60
7.53,8.73,5.76,5.28,12.31,11.47,17.40,15.23
16.47,7.13,9.26,3.68,16.64,19.47,19.43,13.15
24.38,15.14,9.92,8.55,22.84,29.69,19.43,10.14
24.29,20.93,19.3,17.44,25.27,37.52,32.30,23.63
17.13,18.94,7.44,10.94,36.77,50.12,43.31,31.90
9.92,11.87,7.27,8.37,38.71,49.37,27.97,20.45
13.02,12.75,8.51,5.54,39.64,47.16,13.15,15.76
13.81,14.17,21.46,19.08,34.56,34.38,10.41,14.56
14.96,17.93,16.91,19.96,43.05,38.27,9.30,13.46
13.02,18.72,10.58,6.65,49.99,45.30,18.94,24.60
10.14,15.05,10.81,15.8,52.91,46.85,16.82,24.65
13.24,16.07,14.3,6.03,46.63,40.26,31.50,36.28
6.21,14.08,14.74,9.12,32.88,23.81,34.16,38.67
7.49,8.73,7.89,9.48,19.08,16.51,20.31,25.84
12.53,15.23,10.67,7.62,10.32,17.70,22.17,24.74
27.48,26.37,18.55,13.59,11.60,24.29,38.49,46.41
22.08,23.81,16.02,11.91,18.24,34.95,41.19,51.41
5.59,8.64,11.47,11.6,15.41,30.84,23.06,30.62
10.36,6.91,8.33,11.6,18.28,32.12,12.71,13.72
6.82,4.92,10.98,15.27,17.70,24.87,29.87,29.38
16.07,14.79,13.9,17.93,34.60,33.41,40.13,42.83
16.73,15.05,6.87,5.23,41.77,38.67,36.10,34.38
11.6,8.68,5.14,5.94,49.99,42.96,23.28,17.04
13.37,7.49,5.14,4.88,43.00,33.94,23.94,22.17
13.33,8.68,5.54,6.16,31.33,21.73,24.47,20.98
13.33,9.88,12.62,6.03,23.90,18.01,29.12,14.65
12.8,9.61,7.27,4.61,20.14,15.85,30.80,19.61
17.66,14.43,4.35,13.41,25.31,20.76,20.80,27.70
22.26,20.0,7.31,6.82,23.63,23.68,13.24,29.96
21.46,21.73,20.67,16.95,21.95,31.81,8.42,13.06
23.23,21.82,25.14,24.6,30.31,42.96,11.87,11.42
17.7,16.91,10.89,4.88,45.75,60.70,28.72,26.77
8.15,8.59,10.98,6.16,49.86,60.56,25.18,23.94
6.07,10.98,5.76,5.1,52.25,59.32,12.31,14.34
13.02,17.53,7.49,7.75,42.16,46.81,12.57,19.52
15.27,14.03,8.33,5.85,41.06,42.34,24.83,20.89
18.72,3.29,10.72,5.94,35.57,43.18,21.95,14.83
15.54,5.9,26.99,14.7,31.24,31.90,15.10,12.35
14.74,10.5,30.66,8.28,28.59,33.05,19.56,23.28
29.82,15.98,32.26,18.94,24.25,20.27,10.72,38.45
29.87,31.42,19.7,14.52,27.88,18.81,7.97,42.16
15.71,43.62,9.61,33.58,29.03,12.75,19.39,25.84
7.84,33.41,7.89,14.08,23.63,16.07,31.33,19.52
8.64,17.88,16.51,18.55,13.95,17.66,20.93,25.40
13.68,6.38,12.66,9.08,7.40,16.38,16.02,27.61
18.99,9.3,7.27,14.26,18.32,24.65,24.60,42.03
19.65,10.85,20.0,10.72,26.51,30.35,33.41,42.07
10.5,11.38,4.13,7.89,41.94,38.67,26.02,16.11
6.43,17.31,6.78,12.04,30.93,27.26,12.22,8.81
9.52,15.63,6.96,8.59,22.26,17.62,4.48,6.82
8.42,10.72,4.08,7.22,14.30,13.68,10.23,3.82
18.77,9.26,18.72,13.68,18.06,12.66,7.97,8.86
30.22,6.87,17.93,8.99,20.98,12.66,10.94,13.99
32.7,3.02,22.79,7.0,14.87,18.90,29.25,11.25
31.19,5.85,26.59,8.9,11.20,27.97,35.13,17.75
22.57,11.47,18.63,9.57,12.04,41.37,27.52,29.07
12.62,8.77,14.87,17.53,19.83,50.79,21.91,20.62
13.9,10.94,6.34,11.91,22.66,50.74,23.59,20.36
15.63,14.12,8.02,17.57,34.64,58.93,28.19,41.28
18.94,13.06,18.77,13.64,36.06,54.10,41.37,42.34
19.3,8.59,12.35,8.2,46.23,59.10,46.81,26.82
11.73,13.37,12.71,7.49,43.84,58.26,33.01,22.39
9.48,15.54,10.27,7.62,36.33,45.88,17.66,18.99
10.72,9.17,5.9,5.32,32.34,44.29,5.54,14.21
5.94,5.1,11.65,5.63,24.83,30.66,11.29,12.18
16.47,14.87,6.29,10.14,32.21,35.13,17.26,23.37
25.14,18.68,7.97,6.21,31.11,33.49,20.00,33.10
13.11,8.02,8.51,14.79,31.19,35.40,23.50,36.41
11.34,18.19,8.06,9.66,33.01,42.03,24.12,35.35
21.29,22.44,18.32,16.42,33.45,41.01,33.89,39.51
13.41,8.11,3.37,4.7,33.72,41.81,31.06,34.29
15.27,14.52,21.46,15.1,24.69,32.17,10.81,11.56
28.05,25.93,14.43,14.92,24.03,29.60,26.77,29.25
22.57,19.83,17.75,10.76,30.84,32.43,34.56,33.36
9.79,7.13,4.52,6.12,45.13,34.82,24.56,22.08
13.46,9.21,9.21,4.57,51.41,33.72,12.35,15.67
19.92,19.61,24.29,13.68,42.16,24.29,14.83,8.81
16.2,16.78,12.93,13.55,32.26,23.90,38.93,22.92
12.97,9.17,20.0,8.64,21.07,22.22,43.98,26.95
10.05,11.96,15.36,14.12,27.83,30.84,22.08,12.84
11.16,9.48,21.07,9.74,24.87,36.06,9.04,7.09
13.68,7.22,6.34,20.31,19.34,36.59,13.68,6.38
14.3,3.46,12.66,16.95,14.30,32.52,13.64,15.71
11.03,9.52,6.25,11.96,16.07,28.59,24.87,30.62
13.68,14.87,15.05,10.85,33.63,39.51,32.34,31.73
10.98,9.88,12.62,18.5,40.48,47.51,39.86,38.89
7.93,7.05,5.76,15.85,55.43,58.88,47.34,49.46
9.66,14.12,15.98,15.63,60.34,64.54,42.52,46.81
5.98,13.81,25.75,27.17,56.63,60.61,41.37,41.85
20.8,19.03,16.16,9.57,63.35,62.95,38.23,37.65
24.74,18.55,18.28,14.79,52.87,47.51,27.21,25.00
