TIME,PIP BETA R,PIP ALPHA R,PIP THETA R,PIP DELTA R,PIP BETA L,PIP ALPHA L,PIP THETA L,PIP DELTA L,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,B,B,B,B,A,A,A,A,A,B,B,B,B,A,A,A
0.125,===,===,===,===,===,===,===,===,2.53,4.83,3.82,===,===,1.52,===,===
0.250,===,===,===,===,===,===,===,===,2.31,2.22,4.04,5.98,===,2.62,4.30,===
0.375,===,===,===,===,===,===,===,===,6.34,5.06,6.07,8.02,16.11,10.94,12.18,12.00
0.500,===,===,===,===,===,===,===,===,9.08,3.29,9.74,12.71,23.99,15.10,17.35,18.19
0.625,===,===,===,===,===,===,===,===,13.50,22.30,9.96,10.05,28.85,18.10,17.31,24.12
0.750,===,===,===,===,===,===,===,===,11.56,15.36,5.10,17.44,27.74,19.30,40.00,29.56
0.875,===,===,===,===,===,===,===,===,22.92,12.26,10.19,22.17,23.68,12.40,59.41,33.80
1.000,===,===,===,===,===,===,===,===,11.60,8.33,14.17,18.55,20.98,8.81,57.20,34.11
1.125,===,===,===,===,===,===,===,===,4.92,5.72,13.95,16.47,17.26,10.10,31.77,30.71
1.250,===,===,===,===,===,===,===,===,5.23,5.50,9.70,21.69,14.48,8.64,12.88,20.71
1.375,===,===,===,===,===,===,===,===,6.52,13.72,9.39,28.89,19.78,12.57,16.38,15.27
1.500,===,===,===,===,===,===,===,===,7.09,27.61,12.84,46.01,26.90,15.01,23.85,11.82
1.625,===,===,===,===,===,===,===,===,3.07,24.43,15.23,49.42,39.69,9.43,16.42,14.17
1.750,===,===,===,===,===,===,===,===,2.14,12.93,13.99,35.44,50.96,5.28,5.98,18.24
1.875,===,===,===,===,===,===,===,===,3.64,8.20,12.66,18.41,48.13,3.37,13.11,16.47
2.000,===,===,===,===,===,===,===,===,1.69,6.78,5.10,4.61,42.43,2.71,10.32,19.74
2.125,===,===,===,===,===,===,===,===,3.77,5.41,5.67,2.67,28.19,2.22,5.63,15.23
2.250,===,===,===,===,===,===,===,===,7.71,7.80,6.91,8.06,30.27,3.42,3.55,17.00
2.375,===,===,===,===,===,===,===,===,4.04,20.49,17.62,13.37,36.02,3.99,3.95,10.19
2.500,===,===,===,===,===,===,===,===,18.63,19.56,28.01,15.63,46.41,7.71,6.69,8.24
2.625,===,===,===,===,===,===,===,===,9.35,11.82,24.69,25.22,43.76,6.21,10.05,4.79
2.750,===,===,===,===,===,===,===,===,8.11,12.35,10.85,25.80,42.47,4.04,7.53,6.78
2.875,===,===,===,===,===,===,===,===,6.82,4.30,11.91,15.89,26.33,5.23,13.37,14.21
3.000,===,===,===,===,===,===,===,===,20.31,5.32,8.11,8.37,22.84,6.12,33.80,22.53
3.125,===,===,===,===,===,===,===,===,27.17,4.48,5.23,5.37,12.62,8.99,45.22,38.89
3.250,===,===,===,===,===,===,===,===,4.57,8.68,12.62,7.05,13.90,17.44,42.87,52.91
3.375,===,===,===,===,===,===,===,===,14.21,13.99,20.98,6.52,11.25,23.99,21.24,56.85
3.500,===,===,===,===,===,===,===,===,7.31,20.89,15.89,5.81,17.75,24.07,6.29,65.87
3.625,===,===,===,===,===,===,===,===,7.80,28.85,6.82,13.72,21.69,21.95,4.44,53.44
3.750,===,===,===,===,===,===,===,===,3.86,36.99,19.96,31.86,27.35,10.76,6.38,54.50
3.875,===,===,===,===,===,===,===,===,4.35,25.09,24.29,31.59,26.20,2.76,6.47,34.82
4.000,===,===,===,===,===,===,===,===,1.83,6.16,23.99,16.33,19.96,2.00,2.80,24.47
4.125,35.40,52.47,63.69,84.22,33.18,33.18,53.41,79.51,1.16,8.86,16.91,10.41,15.58,0.68,1.34,11.60
4.250,35.51,52.55,63.61,85.20,31.14,31.14,49.49,76.67,1.12,7.40,10.27,9.57,13.11,1.12,0.94,4.26
4.375,35.44,52.47,64.24,86.18,29.49,29.49,45.96,73.73,1.83,14.56,12.09,14.87,11.07,1.16,1.25,2.36
4.500,34.97,52.47,64.55,86.37,27.61,27.61,43.14,71.27,2.45,7.27,11.47,19.30,9.83,2.49,1.52,3.02
4.625,33.94,52.31,64.24,86.27,25.57,25.57,40.31,69.41,4.04,13.41,14.79,13.11,7.22,4.08,5.10,4.83
4.750,32.37,52.08,63.22,85.98,24.00,24.00,38.51,69.71,7.13,2.67,17.13,6.47,8.46,5.98,8.64,11.20
4.875,30.80,51.69,62.20,85.88,23.61,23.61,37.49,69.80,8.28,12.40,18.37,15.58,10.27,7.67,9.88,12.13
5.000,30.27,51.53,61.10,85.78,24.00,24.00,37.33,69.22,8.02,5.01,17.66,17.66,18.94,9.61,10.89,12.13
5.125,31.27,52.08,60.86,85.39,24.78,24.78,37.57,68.63,2.49,17.75,15.94,18.68,29.65,12.84,12.75,7.53
5.250,33.23,53.02,61.80,85.98,25.88,25.88,38.20,68.63,8.90,35.04,14.96,23.01,34.73,13.59,12.09,9.08
5.375,35.29,53.73,62.43,85.59,27.06,27.06,39.06,68.82,5.01,15.18,9.83,27.97,39.11,10.94,6.12,9.66
5.500,36.54,53.18,62.98,85.59,27.76,27.76,39.06,68.24,2.62,7.44,7.22,29.51,41.01,5.94,1.74,10.50
5.625,36.72,51.76,63.14,85.59,27.61,27.61,38.20,67.45,1.87,14.56,12.66,17.88,38.54,1.69,1.69,6.74
5.750,36.11,50.04,62.67,85.98,26.75,26.75,36.94,66.86,2.31,4.44,8.55,6.43,31.19,2.00,2.09,4.22
5.875,35.51,48.63,61.73,85.88,26.04,26.04,35.84,66.57,4.48,10.67,9.61,7.40,17.31,3.24,2.49,1.92
6.000,35.33,48.16,60.39,84.80,25.49,25.49,33.41,65.00,5.41,8.11,17.31,8.42,10.32,4.88,4.57,5.72
6.125,35.72,48.31,59.14,84.22,25.25,25.25,30.59,64.12,11.82,12.35,15.41,5.94,6.21,7.93,6.25,8.73
6.250,36.11,48.71,58.75,85.00,25.02,25.02,27.84,63.33,8.81,6.12,10.72,5.32,5.90,13.37,6.87,15.23
6.375,36.19,48.00,58.82,84.80,24.63,24.63,25.18,62.35,9.30,5.28,8.37,7.53,7.89,16.55,8.02,16.07
6.500,35.94,47.06,58.90,84.12,24.55,24.55,23.53,61.37,6.91,4.88,11.51,11.20,8.95,19.25,8.90,19.83
6.625,35.44,46.20,59.14,83.82,24.16,24.16,23.61,61.18,13.64,14.17,12.57,17.84,11.51,19.96,7.49,26.37
6.750,34.90,45.73,58.51,83.73,24.16,24.16,25.49,61.08,6.65,9.30,5.81,27.61,14.74,28.50,26.15,29.12
6.875,34.62,45.88,57.73,83.33,25.18,25.18,27.29,60.69,21.95,34.95,22.84,27.70,19.70,31.06,40.92,36.68
7.000,34.55,46.43,57.33,82.94,27.45,27.45,29.18,60.10,20.00,21.55,33.98,22.97,24.43,23.41,42.12,32.08
7.125,34.58,47.22,57.33,83.73,30.27,30.27,31.61,60.10,11.69,13.37,26.20,13.68,25.89,9.26,30.62,29.47
7.250,34.44,47.61,57.33,84.31,32.47,32.47,34.51,61.47,6.47,5.67,9.12,6.74,26.82,4.83,14.21,22.22
7.375,34.26,47.37,56.86,84.12,33.41,33.41,36.39,63.33,3.46,6.74,3.42,5.14,18.81,2.09,5.23,17.26
7.500,34.12,46.90,55.22,83.53,33.57,33.57,37.65,65.69,3.42,7.84,4.88,6.69,15.18,3.20,8.77,18.99
7.625,34.01,45.96,53.33,83.63,33.88,33.88,39.22,68.14,4.52,8.95,8.77,8.73,15.76,5.10,16.11,28.01
7.750,33.94,45.25,51.92,83.92,34.43,34.43,41.18,70.29,5.81,9.57,8.11,9.39,23.37,5.54,19.12,30.62
7.875,34.26,44.86,51.53,84.12,34.98,34.98,42.75,71.18,11.91,10.45,5.01,11.51,31.55,5.90,14.48,34.03
8.000,35.04,45.25,51.37,83.82,35.45,35.45,43.69,71.57,3.64,9.57,12.00,14.48,26.86,7.36,12.09,22.44
8.125,35.61,45.73,50.98,82.55,35.53,35.53,43.92,72.16,5.59,12.80,18.85,14.61,18.77,7.62,12.88,18.32
8.250,35.29,46.20,49.96,81.76,35.37,35.37,43.61,72.65,4.57,5.67,19.96,5.94,12.40,2.93,6.87,17.53
8.375,33.83,46.43,49.10,81.47,34.51,34.51,42.35,72.45,4.13,8.64,16.33,4.97,12.57,4.57,3.73,16.51
8.500,32.12,46.51,48.31,80.88,33.65,33.65,42.12,72.16,7.80,13.95,12.35,6.87,13.77,3.86,6.21,14.52
8.625,30.80,46.67,47.84,80.78,33.96,33.96,43.84,74.02,7.75,6.91,15.54,12.62,22.97,10.81,13.59,21.60
8.750,30.70,47.76,47.76,80.78,35.61,35.61,46.59,76.67,21.69,14.56,20.18,12.26,30.35,14.87,10.98,32.74
8.875,31.30,48.71,48.08,80.78,37.88,37.88,49.73,79.51,23.59,19.96,23.76,13.59,41.15,17.53,13.90,57.29
9.000,32.12,49.49,49.18,81.76,40.39,40.39,53.33,82.06,8.11,13.33,22.79,27.48,32.17,16.07,22.35,58.93
9.125,32.62,49.65,50.51,82.94,42.04,42.04,56.08,84.02,8.20,7.89,17.62,31.19,26.59,8.06,19.61,52.96
9.250,32.98,49.41,52.00,84.51,42.20,42.20,57.33,85.29,5.45,12.35,7.36,17.88,20.40,5.50,11.56,32.34
9.375,33.58,48.86,53.10,85.98,41.33,41.33,58.12,86.08,4.97,11.51,4.22,9.66,20.98,6.82,11.96,15.36
9.500,35.01,48.47,53.25,87.16,40.24,40.24,58.59,86.37,3.60,29.12,5.10,8.73,15.45,4.48,9.57,13.55
9.625,36.76,48.47,53.49,88.33,38.67,38.67,58.20,86.18,1.83,21.73,8.77,9.96,11.29,1.87,4.66,11.29
9.750,38.00,48.47,53.18,88.43,36.55,36.55,55.84,85.00,1.92,15.76,12.84,9.30,7.84,2.76,3.20,12.35
9.875,38.18,47.84,52.71,87.55,33.96,33.96,52.55,83.63,2.31,13.15,10.41,14.61,8.81,2.09,2.05,8.28
10.000,37.25,46.27,52.16,86.57,30.59,30.59,48.94,81.86,1.52,9.26,10.67,17.31,8.06,0.85,1.30,7.75
10.125,35.65,44.39,51.37,85.69,26.82,26.82,45.88,80.20,1.21,7.53,11.65,12.44,6.87,1.56,1.34,3.77
10.250,34.44,42.27,50.04,84.61,23.53,23.53,42.75,78.33,3.07,7.27,7.58,4.52,6.52,1.78,2.67,2.93
10.375,34.15,40.47,49.02,83.24,21.57,21.57,40.24,76.67,3.11,15.49,5.23,5.45,6.25,3.42,4.17,3.82
10.500,34.69,39.84,48.47,82.06,20.86,20.86,39.29,75.20,8.55,8.11,9.92,5.41,5.06,4.48,9.39,4.44
10.625,35.58,40.39,48.78,81.27,21.02,21.02,39.14,74.31,6.29,9.39,10.27,3.77,4.35,5.81,10.01,7.89
10.750,36.54,40.94,48.94,80.69,21.18,21.18,38.75,74.31,5.41,17.75,4.30,5.67,5.63,6.91,6.56,10.54
10.875,37.68,40.94,48.16,79.71,21.18,21.18,37.57,74.02,5.72,16.91,5.50,8.73,9.04,7.53,7.27,20.67
11.000,38.65,40.78,46.98,78.73,21.25,21.25,36.16,73.82,4.61,23.63,10.63,5.41,14.92,10.54,8.28,26.33
11.125,39.14,40.24,46.12,77.65,21.41,21.41,35.53,74.22,13.15,11.38,12.26,5.45,16.73,11.03,8.37,28.59
11.250,39.14,39.61,45.96,77.45,21.65,21.65,35.37,73.92,4.48,9.61,13.06,11.69,16.73,6.74,9.88,25.80
11.375,39.25,39.14,46.59,77.25,21.73,21.73,35.69,74.12,3.11,16.16,11.91,15.45,10.58,2.36,8.64,21.73
11.500,39.36,38.75,47.22,76.86,21.65,21.65,35.92,74.41,1.56,4.92,9.79,12.88,8.86,1.65,2.62,16.91
11.625,39.29,38.67,47.69,76.86,21.18,21.18,35.37,74.31,1.12,10.14,10.98,6.60,6.25,1.25,1.25,12.13
11.750,38.97,38.51,46.90,75.78,19.76,19.76,33.10,72.16,1.07,7.05,6.82,3.64,5.54,0.77,0.94,5.90
11.875,38.22,37.49,45.49,74.80,17.57,17.57,30.20,70.10,2.84,4.52,2.62,4.92,7.09,2.49,1.87,4.39
12.000,37.50,36.24,43.92,73.73,15.29,15.29,27.22,68.14,3.55,16.51,5.54,7.40,9.30,3.91,4.39,4.61
12.125,36.93,35.45,42.35,72.55,12.94,12.94,24.55,66.96,6.91,7.71,12.40,9.04,11.91,3.99,7.27,10.32
12.250,36.51,35.22,40.86,71.47,11.29,11.29,22.12,65.69,6.52,4.08,15.23,5.85,13.50,4.92,7.62,10.76
12.375,36.33,35.06,39.53,69.22,10.20,10.20,20.55,64.12,2.05,10.89,11.73,5.94,12.18,5.28,5.54,11.87
12.500,36.11,35.14,39.06,67.45,9.88,9.88,19.29,63.04,2.22,8.86,7.84,11.87,11.47,3.68,2.80,8.20
12.625,35.29,35.37,39.53,66.18,9.18,9.18,18.04,62.45,1.61,10.67,6.34,15.94,9.39,2.18,3.07,11.34
12.750,34.15,35.06,39.69,64.80,9.02,9.02,17.18,62.25,2.09,7.27,6.16,18.19,8.28,2.14,1.92,9.70
12.875,33.08,34.75,39.61,62.75,8.86,8.86,16.86,61.76,1.61,19.25,8.15,16.51,6.91,1.07,1.52,8.86
13.000,32.48,34.35,38.90,61.37,8.86,8.86,16.71,60.88,0.99,8.51,10.94,9.52,5.59,1.61,1.65,5.06
13.125,32.66,34.20,38.04,60.98,8.86,8.86,16.63,60.20,1.47,25.53,8.15,6.65,6.12,1.92,2.00,3.99
13.250,33.16,33.65,37.49,60.98,8.86,8.86,16.63,59.80,1.61,20.54,3.37,9.12,7.49,1.87,2.00,3.02
13.375,33.65,33.49,37.41,60.29,8.71,8.71,16.63,59.61,1.74,6.78,7.89,13.64,10.81,1.61,1.78,2.27
13.500,33.94,34.04,37.88,60.10,8.55,8.55,16.08,59.12,3.07,16.47,13.99,7.67,15.18,2.49,1.65,2.93
13.625,34.15,35.14,38.90,61.27,8.24,8.24,15.69,59.31,2.93,16.95,18.63,12.35,19.78,2.98,4.35,4.97
13.750,34.19,36.16,40.55,62.65,8.16,8.16,15.45,60.10,3.42,11.07,13.37,14.30,29.03,3.95,7.40,11.34
13.875,33.87,36.86,42.04,64.02,8.24,8.24,15.37,60.39,7.53,14.08,7.40,6.03,33.67,6.07,8.81,16.64
14.000,33.23,37.41,43.45,65.20,8.39,8.39,15.45,60.29,6.38,18.63,4.79,7.13,32.70,6.74,5.67,18.90
14.125,32.58,37.57,44.55,66.27,7.92,7.92,14.98,59.22,4.97,8.46,4.22,5.41,24.52,8.68,4.83,20.00
14.250,32.44,37.49,45.02,66.08,6.98,6.98,14.90,57.94,5.72,27.70,11.20,6.34,13.37,7.09,13.64,17.09
14.375,32.62,37.18,44.63,66.37,6.27,6.27,15.45,57.65,6.96,15.80,12.84,10.14,13.11,4.30,21.46,16.82
14.500,32.80,36.78,44.24,67.06,5.73,5.73,16.24,57.65,4.61,6.38,11.73,10.54,11.69,4.79,23.15,15.14
14.625,33.16,36.24,43.69,67.75,5.80,5.80,17.80,58.14,3.46,10.23,7.97,14.39,15.58,3.95,23.23,15.76
14.750,33.83,35.53,43.53,67.94,6.12,6.12,19.61,58.92,2.76,16.16,4.66,14.92,13.11,2.62,17.22,16.29
14.875,35.04,35.84,43.61,67.94,6.20,6.20,21.10,60.10,8.33,24.38,13.64,9.08,14.12,3.29,13.28,16.29
15.000,36.40,36.55,43.29,67.84,6.43,6.43,22.20,60.10,7.18,13.06,17.97,2.76,13.15,4.88,11.20,14.65
15.125,37.43,36.94,42.51,67.65,6.75,6.75,22.59,60.10,8.42,3.07,12.31,4.22,12.22,5.14,11.29,12.93
15.250,37.86,36.55,41.80,67.06,7.22,7.22,22.98,59.41,6.87,6.03,3.60,5.81,9.08,5.01,9.35,11.34
15.375,38.07,36.16,41.80,66.96,7.29,7.29,23.06,58.24,3.91,4.39,5.37,7.62,8.42,5.37,10.10,10.50
15.500,38.07,35.84,42.35,67.65,7.45,7.45,23.22,58.04,13.28,14.52,4.70,13.02,8.20,5.67,10.23,10.19
15.625,37.93,36.47,43.22,68.24,7.84,7.84,23.92,58.33,3.82,3.42,10.76,12.31,12.00,6.96,6.29,12.35
15.750,37.86,37.57,43.37,68.73,8.47,8.47,24.71,58.82,9.79,14.52,11.34,5.28,13.46,4.75,3.07,12.71
15.875,38.18,38.20,42.75,69.02,9.10,9.10,25.65,59.12,2.18,17.04,5.50,2.71,14.74,3.42,4.08,12.35
16.000,38.54,38.20,42.27,69.31,9.80,9.80,27.06,59.61,2.31,22.08,3.02,5.23,12.97,4.70,8.46,8.42
16.125,39.11,37.65,41.73,69.12,10.59,10.59,28.24,60.29,6.43,15.94,5.14,7.97,10.67,2.84,8.24,7.49
16.250,39.79,36.94,41.33,68.43,11.37,11.37,29.88,61.37,3.99,31.37,4.04,8.11,7.58,6.25,9.12,6.52
16.375,40.29,36.24,40.39,67.75,12.31,12.31,32.00,63.24,7.62,18.94,4.75,7.53,4.79,6.69,14.74,7.49
16.500,40.96,35.92,40.00,67.75,13.10,13.10,34.43,65.78,5.72,16.47,5.81,6.38,3.11,4.70,11.96,9.04
16.625,41.82,35.84,40.24,67.55,13.80,13.80,36.39,68.24,10.89,29.07,10.45,11.69,4.61,2.49,7.13,11.11
16.750,42.53,35.84,40.39,66.86,14.27,14.27,37.65,70.29,2.62,13.28,8.46,12.40,8.15,1.30,8.33,13.46
16.875,42.92,35.69,39.69,66.76,14.67,14.67,38.51,70.78,7.09,7.75,11.07,5.85,10.14,5.45,9.26,15.85
17.000,43.07,35.76,38.27,65.49,15.06,15.06,38.51,70.29,6.47,10.10,15.54,2.14,12.97,6.87,8.81,25.71
17.125,42.82,36.31,37.10,64.12,15.37,15.37,38.43,69.90,5.98,10.36,9.43,4.83,10.98,5.14,4.75,26.51
17.250,42.50,36.86,36.94,62.75,15.45,15.45,38.20,70.49,4.17,16.25,10.32,9.66,10.94,3.37,2.71,31.73
17.375,42.82,38.12,37.49,62.55,15.14,15.14,37.25,71.18,5.23,14.39,19.56,12.53,12.22,2.49,1.43,22.57
17.500,43.46,39.69,38.04,63.43,14.90,14.90,35.45,71.18,1.65,24.47,21.02,7.97,13.46,2.40,2.18,19.34
17.625,44.17,41.10,38.20,63.63,14.27,14.27,33.02,69.61,1.83,5.90,12.31,5.76,14.87,1.25,2.22,9.08
17.750,44.17,41.57,37.57,63.63,14.04,14.04,30.98,67.45,2.36,7.27,2.22,4.52,14.17,1.34,0.94,5.72
17.875,43.03,40.86,36.08,63.14,13.96,13.96,29.41,66.18,3.07,1.65,2.14,2.40,11.11,3.29,4.30,5.19
18.000,41.14,39.22,34.27,61.86,14.12,14.12,29.18,66.76,1.83,4.39,1.69,1.43,7.27,4.61,7.58,13.72
18.125,39.29,37.41,33.41,60.49,14.35,14.35,29.57,68.43,5.06,4.92,5.59,3.68,3.55,4.61,12.40,16.95
18.250,38.15,36.31,33.80,60.49,14.27,14.27,29.96,69.51,1.61,18.63,6.87,7.13,8.99,2.31,8.42,23.23
18.375,37.93,35.61,34.82,61.57,14.12,14.12,29.80,70.29,2.40,8.77,6.21,13.50,12.97,1.96,4.35,16.38
18.500,38.54,35.14,35.92,62.94,13.57,13.57,29.10,71.27,2.14,26.68,4.75,17.00,15.71,2.71,3.29,17.13
18.625,39.32,34.35,36.31,63.92,12.94,12.94,28.24,71.47,2.09,18.41,4.66,13.95,14.74,1.83,2.09,10.05
18.750,39.93,33.25,35.92,64.02,12.24,12.24,27.14,70.49,1.25,10.45,5.54,6.91,14.48,1.07,1.30,8.90
18.875,40.00,31.92,34.67,64.22,11.61,11.61,26.20,68.82,1.12,6.07,6.43,2.71,13.64,1.69,1.74,4.52
19.000,39.50,30.98,34.04,64.51,10.82,10.82,24.94,67.06,1.56,6.43,4.57,3.51,10.41,1.92,2.00,3.91
19.125,38.57,30.35,33.41,64.80,10.04,10.04,23.61,65.78,1.61,5.90,3.07,5.19,7.49,1.87,2.00,2.89
19.250,37.08,29.80,32.86,64.61,9.33,9.33,22.35,64.61,1.47,3.07,2.22,4.35,4.61,1.65,1.83,2.22
19.375,34.94,29.18,31.92,64.02,8.47,8.47,20.63,63.33,1.52,1.92,1.61,2.31,3.20,1.43,1.56,1.65
19.500,32.69,28.86,30.98,63.14,7.61,7.61,18.59,61.08,2.14,2.76,2.62,2.49,2.18,1.61,1.52,1.61
19.625,30.55,28.08,29.73,62.16,6.75,6.75,16.24,58.43,2.40,5.63,4.30,3.20,1.87,2.18,2.22,2.22
19.750,28.52,26.90,28.08,60.88,6.59,6.59,14.43,55.98,5.41,7.09,6.65,3.15,2.80,5.01,3.02,4.17
19.875,26.99,25.65,26.43,59.02,6.82,6.82,13.18,53.82,7.84,9.17,8.51,4.52,3.51,6.69,3.51,7.75
20.000,26.13,24.24,25.41,57.65,7.22,7.22,13.02,52.84,7.31,11.03,7.00,8.06,6.21,7.93,5.23,12.04
20.125,26.02,23.06,26.04,57.65,7.53,7.53,13.73,53.14,10.85,19.47,6.21,12.66,8.81,10.10,12.71,19.03
20.250,26.35,22.12,26.82,58.63,7.76,7.76,15.14,54.02,5.63,11.78,9.17,13.64,16.33,11.25,17.26,33.76
20.375,26.31,21.10,26.51,59.31,7.92,7.92,16.63,54.61,12.22,17.57,7.05,13.41,21.95,9.39,20.23,42.16
20.500,25.56,19.84,25.88,60.10,8.47,8.47,18.90,55.10,6.69,10.76,5.85,11.96,23.32,5.14,23.68,50.12
20.625,24.14,17.96,25.33,60.00,9.02,9.02,21.57,55.98,6.65,11.20,9.21,10.72,21.55,5.85,24.34,47.25
20.750,22.82,16.63,25.10,59.12,9.65,9.65,23.76,58.04,6.82,2.76,6.29,9.35,14.43,7.31,18.81,39.64
20.875,22.10,16.31,26.12,59.31,10.90,10.90,26.20,60.59,9.57,12.88,8.15,13.19,17.04,8.46,22.13,38.05
21.000,22.64,17.25,28.16,60.98,12.08,12.08,28.63,62.45,5.98,4.26,14.52,16.16,18.32,11.29,26.68,31.06
21.125,23.46,18.98,30.43,63.33,13.02,13.02,30.35,62.94,9.35,10.72,17.09,12.84,29.65,9.92,17.84,40.53
21.250,23.92,20.39,32.00,65.69,13.57,13.57,31.45,63.14,5.28,6.29,17.00,6.74,28.41,10.19,7.27,34.38
21.375,23.92,21.02,32.55,66.96,14.12,14.12,31.84,62.84,5.90,9.74,12.22,3.60,23.81,8.51,6.56,28.19
21.500,23.46,21.33,32.24,66.96,14.75,14.75,32.39,62.16,4.30,8.59,5.98,8.77,11.78,7.31,5.59,13.77
21.625,22.53,21.65,31.37,66.08,15.37,15.37,33.10,61.57,3.60,11.82,3.86,7.58,5.28,4.66,5.63,6.82
21.750,21.82,21.96,30.43,65.29,15.69,15.69,33.49,60.88,2.45,11.03,5.28,6.16,3.46,2.67,4.17,4.83
21.875,21.39,22.35,29.96,64.51,15.76,15.76,33.73,60.59,1.43,18.85,4.83,8.81,4.83,1.34,1.21,5.28
22.000,21.53,22.51,30.35,64.31,15.84,15.84,33.65,60.29,0.77,19.61,3.15,10.63,6.96,0.77,0.81,3.37
22.125,22.14,22.67,31.37,65.00,16.00,16.00,33.73,60.10,3.20,8.24,5.67,10.76,14.92,2.22,1.56,2.40
22.250,22.57,23.37,32.78,66.67,16.71,16.71,34.82,60.39,3.46,6.43,4.92,12.44,21.51,4.75,5.10,3.77
22.375,22.92,25.18,35.37,69.12,18.12,18.12,36.71,61.27,13.46,7.84,12.04,19.43,26.55,11.20,12.44,7.18
22.500,23.46,27.37,38.59,71.57,19.92,19.92,39.22,63.04,7.75,10.01,18.24,26.37,29.51,12.26,16.25,11.07
22.625,24.03,29.49,42.04,73.73,21.65,21.65,41.41,65.88,13.90,6.03,13.41,18.01,29.38,8.20,12.49,18.32
22.750,24.28,30.98,44.39,76.08,22.51,22.51,42.82,68.53,10.41,7.67,9.04,5.85,25.36,4.61,5.14,17.97
22.875,24.35,32.00,45.25,77.45,22.98,22.98,44.00,70.39,14.26,6.82,10.89,4.52,16.51,3.46,5.54,23.68
23.000,24.06,32.47,45.41,79.41,23.37,23.37,46.04,72.65,5.90,6.34,8.20,6.82,15.98,8.55,15.85,22.88
23.125,23.74,33.10,46.43,80.98,24.16,24.16,47.76,73.92,12.18,8.33,5.94,6.34,18.10,12.93,23.85,37.17
23.250,23.92,34.82,48.47,82.25,25.18,25.18,48.71,74.22,5.67,17.13,19.74,22.75,28.14,16.78,27.61,49.06
23.375,24.99,37.02,50.51,82.55,26.67,26.67,49.80,74.31,16.60,35.75,20.85,35.00,20.31,17.93,31.33,52.51
23.500,26.63,39.29,52.47,82.84,28.16,28.16,50.98,74.31,4.22,32.83,10.27,15.67,19.21,13.11,23.68,50.35
23.625,28.56,41.41,54.35,83.63,29.10,29.10,51.14,74.51,7.53,26.06,20.27,17.44,20.31,5.98,14.12,33.49
23.750,30.12,43.45,56.71,84.41,29.49,29.49,50.12,74.61,8.64,14.03,19.56,30.71,35.04,7.97,10.41,26.95
23.875,30.94,44.86,58.82,85.69,29.88,29.88,49.65,74.51,2.18,8.37,6.34,18.68,36.50,8.20,13.86,18.55
24.000,30.70,44.86,59.29,86.08,29.25,29.25,48.63,73.82,3.73,4.61,2.84,5.14,32.70,5.14,11.65,18.94
24.125,29.91,43.69,57.80,84.51,28.16,28.16,46.35,72.55,1.34,1.74,2.53,4.57,17.31,2.93,6.96,16.29
24.250,29.09,42.43,56.78,83.63,27.06,27.06,43.69,71.37,2.22,3.82,5.23,7.80,17.62,2.45,2.53,15.41
24.375,28.38,41.18,56.39,83.04,26.04,26.04,41.41,69.90,2.27,4.75,7.71,13.68,12.93,1.74,2.31,10.54
24.500,27.66,40.24,56.39,82.25,24.94,24.94,39.61,68.43,0.72,3.60,7.75,10.50,13.50,1.16,1.25,7.00
24.625,26.99,39.37,56.00,81.57,24.00,24.00,38.20,67.45,1.21,5.10,5.81,4.26,7.58,1.65,1.69,3.77
24.750,26.20,38.67,55.29,81.67,23.37,23.37,37.10,66.57,1.43,1.69,3.64,3.29,7.71,1.74,1.87,3.20
24.875,25.10,37.80,54.20,81.76,22.98,22.98,36.55,65.88,1.47,2.00,2.18,2.09,8.90,1.65,1.78,2.40
25.000,23.89,37.10,53.25,81.47,22.90,22.90,36.31,65.29,1.74,3.51,1.43,1.87,8.20,1.47,1.52,1.74
25.125,22.75,36.78,52.24,79.90,23.22,23.22,36.78,64.90,7.49,4.08,3.64,1.56,9.70,2.22,2.36,1.92
25.250,22.07,36.63,52.39,79.41,24.78,24.78,38.43,65.39,7.40,9.83,6.65,4.52,10.14,7.97,6.16,4.92
25.375,22.35,36.55,53.88,79.80,27.14,27.14,40.94,67.45,20.23,13.86,3.46,21.82,15.54,23.10,22.66,12.71
25.500,23.78,36.55,54.75,80.10,29.41,29.41,42.90,69.51,24.65,27.48,11.20,45.22,20.09,30.84,30.22,21.91
25.625,25.45,36.63,55.06,80.39,30.90,30.90,44.24,70.88,13.64,11.07,15.01,47.91,22.08,24.91,25.53,40.75
25.750,26.99,36.71,55.53,80.59,31.84,31.84,45.10,71.18,7.13,5.10,7.93,30.88,20.54,14.87,12.31,45.92
25.875,27.91,36.86,56.08,80.59,32.39,32.39,45.88,71.76,9.12,3.73,7.53,9.21,15.36,15.10,8.81,47.69
26.000,28.09,36.63,56.47,80.69,33.33,33.33,46.59,72.45,8.28,5.67,8.68,5.23,13.95,15.76,14.26,35.88
26.125,28.41,36.71,57.02,80.49,33.88,33.88,46.51,71.76,11.82,5.98,4.88,8.73,11.91,18.77,23.23,22.57
26.250,29.23,36.71,56.24,79.31,34.20,34.20,45.96,69.80,7.36,8.06,8.64,6.34,11.69,27.13,30.53,13.41
26.375,29.77,35.92,54.12,78.04,34.98,34.98,46.20,68.24,12.44,25.14,14.30,5.37,8.11,41.59,32.61,4.35
