"Time","PIP Beta R","PIP Alpha R","PIP Theta R","PIP Delta R","PIP Beta L","PIP Alpha L","PIP Theta L","PIP Delta L","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
12.250,2.46,7.84,21.57,39.41,23.37,23.37,42.12,69.31,0.94,1.47,2.05,4.79,3.07,1.83,4.44,2.40
12.375,2.32,7.69,21.73,39.22,23.06,23.06,41.80,68.33,3.55,2.45,2.31,4.57,1.92,2.18,4.30,2.00
12.500,2.17,7.61,21.80,38.73,22.75,22.75,41.57,66.96,3.20,2.00,2.22,2.93,2.05,2.71,2.53,2.80
12.625,2.03,7.37,22.12,38.04,22.59,22.59,41.88,65.49,2.00,1.92,2.00,3.37,2.22,2.89,3.77,3.33
12.750,1.89,7.14,22.51,37.45,22.51,22.51,42.43,64.02,4.52,3.33,2.40,5.76,2.18,3.46,8.77,3.07
12.875,1.78,6.90,22.82,36.96,22.35,22.35,43.22,62.75,5.76,0.99,2.45,5.14,1.43,3.11,8.73,2.36
13.000,1.68,6.59,22.90,36.57,21.88,21.88,42.98,61.18,2.62,1.07,1.34,4.35,1.21,2.14,5.10,1.87
13.125,1.57,6.04,22.35,35.78,20.55,20.55,40.86,58.82,3.73,1.87,0.99,5.72,1.21,1.21,4.79,1.78
13.250,1.35,5.25,21.10,34.80,18.82,18.82,37.57,55.69,0.90,1.87,1.92,5.45,1.21,2.09,5.10,1.69
13.375,1.18,4.47,19.61,33.63,16.94,16.94,34.04,52.16,1.96,2.45,1.78,3.55,0.99,3.24,4.04,1.34
13.500,1.11,4.00,18.12,32.25,15.53,15.53,30.90,48.24,2.93,2.27,1.34,3.64,1.03,3.15,3.29,1.12
13.625,1.00,3.76,16.55,30.20,14.82,14.82,28.78,44.41,2.49,1.83,2.45,3.02,1.74,2.31,2.76,1.34
13.750,1.00,3.76,14.75,27.45,13.73,13.73,26.51,40.78,2.22,1.07,3.86,1.61,2.71,1.96,2.93,1.78
13.875,1.00,3.92,12.63,24.61,11.61,11.61,23.37,36.96,2.45,1.65,3.73,2.22,4.57,1.78,3.33,2.76
14.000,1.00,3.84,10.59,22.06,8.86,8.86,19.76,33.53,2.80,2.00,1.87,2.71,4.66,2.45,3.33,2.93
14.125,0.93,3.69,8.94,19.90,6.43,6.43,15.92,30.00,3.77,1.52,2.05,1.74,4.79,2.76,3.60,3.11
14.250,0.93,3.37,7.53,17.55,4.78,4.78,12.86,26.57,3.86,2.67,3.07,1.16,2.84,1.92,3.73,2.67
14.375,0.86,3.22,6.75,15.10,4.00,4.00,11.45,24.12,3.24,3.15,2.62,1.34,2.05,2.05,2.93,2.80
14.500,0.89,2.98,6.51,13.33,3.37,3.37,10.35,21.86,3.24,2.93,0.90,1.21,1.61,2.27,1.69,2.80
14.625,0.93,2.90,6.20,12.06,2.98,2.98,9.49,18.92,0.85,3.37,1.87,1.30,1.52,2.76,2.49,2.53
14.750,1.03,2.67,6.12,11.47,2.75,2.75,8.86,15.78,2.67,2.05,2.14,1.16,1.38,3.46,4.35,2.09
14.875,1.00,2.59,6.04,11.27,2.67,2.67,8.31,12.94,4.39,2.71,2.14,1.30,1.16,2.76,3.77,1.38
15.000,0.93,2.67,5.96,11.37,2.82,2.82,8.16,10.88,2.31,1.25,3.20,1.52,1.16,2.31,2.62,1.25
15.125,0.93,2.67,5.80,11.47,2.82,2.82,8.00,9.80,3.29,1.87,4.26,1.38,1.25,3.15,2.71,1.43
15.250,0.93,2.90,5.65,11.47,2.90,2.90,7.92,9.22,2.18,1.30,3.86,2.05,1.43,3.33,3.42,2.58
15.375,0.82,2.75,5.33,11.67,2.98,2.98,7.76,9.22,1.52,1.12,2.93,2.49,1.87,3.33,3.11,2.84
15.500,0.78,2.67,5.02,11.37,3.22,3.22,7.69,9.22,1.56,1.47,2.31,2.49,1.74,3.37,2.31,3.51
15.625,0.82,2.67,4.78,11.18,3.14,3.14,7.37,9.22,3.42,1.83,2.00,2.14,1.56,2.09,1.96,2.84
15.750,0.86,2.51,4.31,10.78,2.98,2.98,6.90,9.12,2.49,1.78,1.92,1.61,1.52,2.27,2.58,3.33
15.875,0.86,2.43,3.76,10.29,2.82,2.82,5.96,8.63,2.71,1.65,1.69,1.74,1.96,2.89,2.89,2.67
16.000,0.71,2.20,3.37,10.20,2.75,2.75,5.18,8.24,2.76,1.12,0.94,2.36,2.40,2.98,2.22,2.58
16.125,0.71,2.20,3.06,10.39,2.82,2.82,4.71,8.04,3.20,1.25,0.99,1.83,3.77,2.89,3.29,2.40
16.250,0.68,2.12,2.90,11.08,2.82,2.82,4.78,8.24,2.67,1.30,1.07,3.15,5.19,1.65,6.43,3.51
16.375,0.68,2.20,2.98,12.16,2.90,2.90,5.02,8.82,2.27,1.78,1.03,4.83,6.43,2.36,5.63,4.13
16.500,0.68,2.20,3.14,13.33,2.90,2.90,5.33,9.71,2.53,1.38,1.38,5.28,8.11,3.73,2.53,6.65
16.625,0.64,2.20,3.14,14.31,2.98,2.98,5.80,11.27,2.00,2.27,1.92,4.75,8.06,3.95,5.06,7.67
16.750,0.68,2.20,3.29,15.00,2.98,2.98,6.51,13.43,1.87,1.30,2.14,4.44,8.51,1.65,5.98,10.89
16.875,0.68,2.12,3.45,15.59,3.14,3.14,7.06,15.78,1.43,1.69,1.12,3.51,7.13,1.83,3.37,11.96
17.000,0.64,1.80,3.45,15.59,3.22,3.22,7.45,17.84,5.06,1.92,1.52,3.29,5.59,2.49,2.98,11.16
17.125,0.64,1.73,3.69,15.20,3.14,3.14,7.53,18.92,3.07,1.52,1.47,3.51,4.35,1.43,4.44,9.52
17.250,0.64,1.80,3.76,14.61,3.14,3.14,7.61,19.41,2.27,1.92,1.25,2.98,2.45,1.83,3.11,5.72
17.375,0.68,1.73,3.76,14.12,3.22,3.22,7.61,20.10,5.32,3.02,2.27,1.78,1.96,1.30,1.25,4.08
17.500,0.64,1.88,4.00,13.92,3.37,3.37,8.00,20.88,5.94,2.09,2.80,2.49,2.14,2.45,3.02,4.08
17.625,0.75,2.04,4.47,14.12,3.61,3.61,8.63,22.84,3.29,4.79,3.15,4.83,3.15,4.88,5.23,6.16
17.750,0.75,2.12,4.94,14.71,3.84,3.84,9.33,25.10,3.02,1.65,2.67,6.25,4.08,3.86,7.18,9.30
17.875,0.82,2.27,5.49,15.29,3.92,3.92,9.88,27.35,2.18,3.11,1.38,3.73,4.70,1.56,7.09,11.65
18.000,0.89,2.35,5.88,15.78,3.84,3.84,10.27,29.22,1.92,4.13,2.05,3.07,3.86,1.03,5.67,10.01
18.125,0.86,2.35,6.04,16.08,3.92,3.92,10.43,30.29,1.21,3.64,1.69,2.67,3.73,1.83,2.89,8.68
18.250,1.00,2.27,6.04,15.88,3.84,3.84,10.59,30.59,2.09,3.33,1.03,1.30,2.49,2.76,1.87,4.26
18.375,1.03,2.04,6.04,15.69,3.92,3.92,10.59,30.10,2.00,3.46,1.78,1.69,2.27,2.58,3.51,2.84
18.500,1.00,2.12,6.04,15.29,3.84,3.84,10.51,29.71,1.96,1.43,1.47,1.65,1.96,1.61,2.84,1.30
18.625,1.00,2.12,6.12,15.29,3.76,3.76,10.59,29.41,3.64,1.25,1.47,2.27,2.00,1.69,2.14,1.16
18.750,1.00,2.04,6.20,15.29,3.76,3.76,10.51,29.31,3.46,1.21,2.09,3.11,1.78,1.92,1.43,1.21
18.875,1.00,2.12,6.27,15.10,3.61,3.61,10.59,29.31,2.89,1.96,2.98,2.76,1.25,2.36,1.25,1.52
19.000,1.00,2.20,6.27,15.10,3.61,3.61,10.59,29.71,1.25,1.65,3.07,2.40,1.25,2.76,1.30,2.36
19.125,1.03,2.35,6.35,15.10,3.53,3.53,10.82,30.49,3.11,4.17,2.09,2.53,1.74,2.36,2.18,3.68
19.250,1.07,2.43,6.27,15.00,3.69,3.69,10.82,31.37,5.81,1.78,0.90,3.02,2.58,1.16,4.04,5.45
19.375,1.18,2.43,6.12,14.51,3.61,3.61,10.59,31.96,2.22,4.26,1.65,3.82,3.24,1.34,3.68,6.07
19.500,1.25,2.43,5.88,13.82,3.61,3.61,10.35,32.25,5.72,1.92,1.78,3.60,3.15,2.40,2.22,5.54
19.625,1.28,2.43,5.57,12.94,3.69,3.69,10.04,31.86,2.09,1.87,2.00,2.71,3.20,3.95,2.71,3.82
19.750,1.25,2.51,5.25,11.96,3.76,3.76,9.73,30.78,3.73,1.30,2.89,1.92,2.36,1.69,3.37,2.67
19.875,1.28,2.51,4.94,10.98,4.16,4.16,9.25,28.63,1.52,1.87,3.37,1.74,2.05,3.33,2.45,2.71
20.000,1.28,2.67,4.86,9.61,4.24,4.24,8.78,26.18,2.31,2.84,2.71,2.71,1.47,4.30,4.39,2.31
20.125,1.28,2.59,4.71,8.53,4.39,4.39,8.78,24.02,3.46,1.16,2.80,3.60,1.43,3.42,4.75,2.05
20.250,1.39,2.67,4.63,7.65,4.63,4.63,8.94,22.94,2.53,2.22,2.18,3.46,1.47,4.04,2.36,2.36
20.375,1.35,2.51,4.47,7.16,4.78,4.78,9.02,22.55,3.68,2.27,1.30,2.62,1.52,4.79,1.87,3.37
20.500,1.35,2.59,4.39,6.96,4.94,4.94,9.02,22.06,3.07,1.69,1.43,1.21,2.09,4.97,2.36,4.08
20.625,1.39,2.43,4.24,6.86,4.86,4.86,8.86,20.78,1.87,1.61,1.87,1.65,2.36,3.60,3.86,4.04
20.750,1.32,2.20,3.76,6.57,4.71,4.71,8.24,18.82,4.22,2.49,1.52,1.34,3.07,2.89,4.39,4.61
20.875,1.21,2.04,3.29,6.08,4.55,4.55,7.69,16.86,2.22,1.38,1.65,1.69,2.89,3.37,3.02,6.03
21.000,1.14,1.88,2.90,5.78,4.63,4.63,7.92,15.69,4.66,1.12,2.36,2.98,3.07,4.92,7.53,7.80
21.125,0.96,1.80,2.59,5.59,4.86,4.86,8.78,15.98,2.84,1.12,2.27,3.46,3.20,4.30,10.10,11.47
21.250,0.89,1.65,2.43,5.39,5.18,5.18,9.57,17.16,3.91,2.31,1.61,3.42,2.98,3.33,8.51,12.35
21.375,0.93,1.57,2.27,5.39,5.33,5.33,10.04,18.82,2.45,2.45,1.21,3.29,2.84,5.37,5.01,11.96
21.500,0.93,1.49,2.35,5.49,5.57,5.57,10.20,20.39,4.57,1.65,1.52,3.24,1.87,5.23,1.34,8.64
21.625,0.89,1.49,2.43,5.59,5.80,5.80,10.12,21.37,2.49,2.45,1.96,2.27,1.61,3.33,1.43,5.23
21.750,0.93,1.33,2.27,5.69,5.96,5.96,10.20,21.76,4.04,1.43,1.83,1.34,1.12,0.99,1.69,3.55
21.875,0.96,1.25,2.27,5.69,6.20,6.20,10.43,21.86,3.73,1.69,1.30,1.25,1.30,1.96,2.98,2.22
22.000,0.96,1.25,2.35,5.98,6.27,6.27,10.67,21.96,3.33,1.47,1.12,2.05,1.69,2.80,4.26,3.29
22.125,0.89,1.18,2.59,6.47,6.35,6.35,10.90,22.06,5.90,2.00,1.21,3.60,2.80,2.71,4.92,4.66
22.250,0.86,0.94,2.82,7.06,6.20,6.20,10.90,22.16,2.67,1.69,1.12,4.35,3.77,2.80,5.41,4.92
22.375,0.78,0.86,3.29,7.35,6.27,6.27,10.82,21.86,5.85,1.38,1.21,3.99,4.22,2.84,4.66,4.44
22.500,0.78,0.86,3.37,7.25,6.27,6.27,10.67,21.27,3.37,0.99,1.56,4.26,4.35,1.69,2.93,2.67
22.625,0.64,0.94,3.45,7.45,6.27,6.27,10.43,20.59,3.37,0.99,2.36,5.19,4.13,3.07,1.61,2.58
22.750,0.57,1.02,3.76,7.65,6.35,6.35,10.43,20.49,2.67,1.30,2.98,3.91,4.22,4.66,2.14,3.55
22.875,0.57,1.10,4.16,8.14,6.20,6.20,10.82,21.47,3.29,1.52,2.71,2.00,3.99,3.91,5.81,6.03
23.000,0.61,1.18,4.63,8.82,5.88,5.88,11.45,23.63,1.47,2.18,2.53,3.02,4.17,3.07,8.81,9.96
23.125,0.53,1.18,4.78,9.71,5.80,5.80,12.39,26.18,1.69,1.30,2.09,3.11,3.95,1.52,7.84,11.03
23.250,0.53,1.10,4.71,10.39,5.57,5.57,12.71,28.33,3.60,2.45,2.45,2.45,3.68,1.61,5.45,10.58
23.375,0.50,1.25,4.71,10.88,5.49,5.49,12.86,29.31,1.92,2.98,2.67,2.05,3.07,2.40,2.27,6.96
23.500,0.50,1.33,4.78,11.27,5.18,5.18,12.71,29.61,3.77,1.92,2.45,2.18,2.18,1.74,2.00,4.35
23.625,0.46,1.41,4.78,11.47,4.86,4.86,12.39,29.61,3.73,3.29,2.40,2.58,1.52,1.96,2.76,2.76
23.750,0.46,1.49,4.86,11.37,4.86,4.86,12.31,29.51,3.20,2.36,1.92,2.49,0.90,3.24,3.33,2.14
23.875,0.50,1.57,5.02,11.18,5.02,5.02,12.16,29.61,4.26,2.36,1.38,1.52,0.81,4.66,4.17,2.93
24.000,0.50,1.57,5.02,10.69,5.18,5.18,12.00,29.41,2.93,2.27,1.83,2.09,0.85,5.23,3.20,3.55
24.125,0.43,1.65,5.10,10.20,5.02,5.02,11.22,28.53,5.32,2.18,2.14,2.14,1.03,3.99,1.78,4.08
24.250,0.50,1.65,5.10,9.90,4.94,4.94,10.43,26.86,3.20,1.25,2.22,1.92,1.30,2.22,3.20,3.37
24.375,0.50,1.65,4.94,10.10,4.86,4.86,9.57,24.71,1.78,1.65,2.49,2.58,1.69,1.38,2.98,2.71
24.500,0.53,1.96,5.10,10.49,4.71,4.71,9.25,22.75,2.76,2.00,2.40,2.22,1.92,1.69,3.07,2.53
24.625,0.53,2.04,5.41,11.27,4.63,4.63,9.57,21.57,1.65,2.05,2.22,3.02,3.42,2.58,3.15,2.76
24.750,0.64,2.12,5.80,12.16,4.55,4.55,9.88,21.08,4.70,1.52,1.34,5.41,4.35,3.68,3.64,3.15
24.875,0.64,2.43,6.51,13.73,4.63,4.63,10.12,21.27,1.78,4.04,3.37,4.22,7.84,2.89,3.99,2.53
25.000,0.64,2.67,7.69,16.37,4.78,4.78,10.27,22.16,1.74,0.85,5.10,8.24,11.47,1.56,3.51,1.78
25.125,0.75,3.06,9.18,19.90,4.94,4.94,10.27,23.53,4.04,2.40,5.32,12.18,17.48,2.62,2.76,3.95
25.250,0.75,3.22,10.59,23.04,5.18,5.18,10.27,25.69,3.11,2.27,3.73,10.76,24.87,5.19,1.92,5.98
25.375,0.78,3.37,11.53,26.37,5.41,5.41,10.51,27.84,5.54,5.19,2.18,7.93,24.38,3.99,1.96,9.79
25.500,1.21,3.53,11.92,29.02,5.65,5.65,11.37,29.90,3.07,3.33,1.96,6.29,21.86,2.40,5.19,8.33
25.625,2.03,3.61,12.24,31.37,5.88,5.88,13.02,32.65,3.51,15.05,3.11,6.07,13.55,4.48,10.45,9.92
25.750,3.03,3.76,12.63,34.02,6.35,6.35,14.98,35.98,1.92,4.70,2.93,5.76,12.66,3.24,12.31,15.01
25.875,3.81,3.69,12.86,36.37,6.51,6.51,16.63,38.04,1.43,5.67,1.96,4.66,11.65,2.40,6.65,24.07
26.000,4.14,3.76,12.86,38.04,6.75,6.75,17.18,39.80,3.68,2.49,1.69,2.93,11.29,2.98,3.95,25.14
26.125,4.14,3.61,12.63,38.73,7.14,7.14,16.71,40.29,2.80,1.92,2.14,1.87,7.53,3.95,2.80,23.01
