"Time","PIP Beta R","PIP Alpha R","PIP Theta R","PIP Delta R","PIP Beta L","PIP Alpha L","PIP Theta L","PIP Delta L","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
8.500,42.00,53.18,72.31,94.71,54.98,54.98,70.67,94.41,8.28,8.90,5.28,11.60,35.04,6.38,22.17,20.93
8.625,40.82,51.61,71.69,95.49,53.80,53.80,71.45,94.71,9.79,5.98,9.61,7.09,34.51,7.53,29.56,22.84
8.750,38.82,50.20,72.47,95.00,52.71,52.71,72.94,94.51,7.05,12.44,13.55,17.62,31.50,7.44,22.22,17.22
8.875,36.93,48.71,73.18,93.92,51.14,51.14,73.25,94.22,7.62,10.63,18.50,31.19,31.50,6.16,12.22,15.41
9.000,35.65,47.45,73.96,93.92,49.33,49.33,72.47,94.22,2.36,17.53,20.14,24.78,29.43,7.75,9.17,21.29
9.125,34.58,46.20,74.43,94.71,47.76,47.76,71.53,94.22,3.24,11.34,18.72,15.10,30.66,5.54,6.74,33.85
9.250,33.87,45.41,73.49,95.10,46.98,46.98,70.67,94.22,2.22,6.87,12.53,11.29,27.26,9.96,6.87,35.84
9.375,33.40,45.02,71.69,95.10,47.14,47.14,70.35,93.82,7.84,9.92,13.81,15.67,25.27,13.99,19.43,35.71
9.500,32.94,44.94,70.67,95.10,47.84,47.84,70.27,93.63,2.67,4.52,11.38,18.06,32.48,11.38,20.76,31.33
9.625,32.83,44.86,70.98,95.49,48.63,48.63,70.59,93.53,6.03,12.57,7.71,21.33,34.51,3.64,20.89,31.86
9.750,32.37,43.69,70.90,95.69,48.55,48.55,70.59,92.16,7.27,7.36,6.65,16.78,39.64,5.81,21.15,28.01
9.875,31.87,41.96,69.96,95.20,47.53,47.53,70.27,91.67,13.68,11.87,5.23,13.72,26.29,5.06,16.55,23.41
10.000,31.87,40.31,69.02,95.00,46.51,46.51,69.57,91.47,23.81,12.53,4.92,19.83,30.80,16.47,11.29,24.74
10.125,32.94,38.98,68.55,94.71,45.49,45.49,68.86,91.37,28.50,19.47,4.44,26.64,28.32,20.54,10.58,34.16
10.250,34.72,38.75,68.55,94.41,44.24,44.24,67.84,91.18,8.15,34.20,3.68,24.69,38.67,15.63,6.12,36.46
10.375,36.93,40.16,69.57,94.41,42.98,42.98,67.29,90.98,10.45,18.68,8.42,20.76,39.38,9.30,9.74,40.92
10.500,38.29,41.25,69.25,94.12,41.88,41.88,67.37,90.88,7.53,5.50,3.46,10.94,37.34,14.43,18.24,30.04
10.625,37.86,41.73,67.45,93.63,40.55,40.55,67.29,90.98,5.81,8.20,8.59,4.39,36.46,11.42,31.19,32.65
10.750,36.08,41.02,65.49,92.84,39.53,39.53,67.06,90.88,5.14,11.73,13.50,8.20,28.50,12.13,28.45,26.95
10.875,34.05,39.92,64.08,91.27,38.98,38.98,66.59,89.80,9.57,12.00,11.69,14.43,26.11,13.86,15.01,26.64
11.000,32.41,39.06,63.22,89.61,38.82,38.82,65.80,88.82,3.86,5.63,13.64,15.54,21.33,8.33,18.41,23.19
11.125,32.01,39.29,63.14,89.51,38.67,38.67,65.25,88.04,8.95,15.10,14.70,18.32,25.93,9.83,28.59,26.15
11.250,32.48,40.63,63.69,89.80,39.14,39.14,66.75,88.53,5.63,7.67,7.89,19.47,32.26,9.35,28.89,30.97
11.375,32.98,41.96,64.16,89.80,39.84,39.84,68.78,90.00,1.83,5.45,9.04,10.23,33.54,4.44,14.30,31.37
11.500,33.23,43.06,63.92,89.41,40.63,40.63,69.65,90.88,7.49,6.43,17.09,7.49,31.64,8.73,6.56,27.44
11.625,33.40,44.39,63.92,88.43,41.88,41.88,68.86,89.41,6.16,5.67,15.94,8.64,20.85,17.97,12.66,20.18
11.750,33.55,45.57,64.63,87.35,43.22,43.22,67.84,88.63,29.96,5.50,16.60,10.50,14.65,11.87,7.05,20.67
11.875,33.80,46.75,65.10,86.67,44.55,44.55,67.06,88.24,17.09,6.65,24.07,38.62,4.92,12.97,16.51,19.30
12.000,33.55,47.37,65.33,86.57,46.51,46.51,66.82,87.55,41.63,6.56,23.50,56.80,7.62,28.23,31.33,25.89
12.125,33.12,47.69,65.73,85.98,48.78,48.78,67.76,87.06,11.34,17.13,16.38,57.78,9.12,25.09,44.86,24.12
12.250,32.76,47.76,66.51,84.80,50.75,50.75,69.25,86.67,11.65,13.50,16.42,48.80,15.67,20.05,45.48,26.15
12.375,32.44,47.76,67.76,83.43,51.61,51.61,70.12,86.27,6.25,6.74,21.33,32.61,16.95,20.67,37.43,20.49
12.500,32.26,47.92,69.02,82.45,52.47,52.47,70.67,86.08,10.41,4.70,18.32,20.27,19.74,19.39,33.14,18.63
12.625,31.98,48.47,70.04,81.76,53.33,53.33,71.53,85.39,13.41,5.06,20.00,18.81,18.55,12.04,33.72,18.10
12.750,32.09,49.41,70.43,80.98,54.82,54.82,72.08,85.20,10.67,9.70,17.17,28.81,20.80,22.53,20.00,14.74
12.875,32.55,50.75,70.98,80.59,57.25,57.25,72.24,85.98,24.60,6.07,19.61,36.46,28.98,35.44,15.49,17.70
13.000,33.12,52.31,71.45,80.69,59.76,59.76,73.49,86.57,19.34,8.99,21.95,46.01,36.15,36.99,29.65,19.56
13.125,33.16,54.12,72.08,80.59,61.25,61.25,75.06,86.67,13.24,14.26,14.03,50.26,37.87,17.70,27.08,39.24
13.250,32.26,55.61,72.55,79.80,61.57,61.57,76.31,86.86,18.10,5.32,7.93,26.77,32.70,16.73,25.89,43.98
13.375,30.52,56.63,72.94,80.00,61.73,61.73,78.20,86.76,10.72,10.85,15.49,15.27,27.44,18.24,34.60,46.23
13.500,28.63,56.78,73.02,80.39,62.43,62.43,79.92,86.67,10.27,7.31,12.31,15.14,26.95,10.54,47.12,32.26
13.625,27.17,56.55,72.94,80.88,63.76,63.76,81.10,86.18,6.69,8.90,11.29,10.05,34.42,16.69,34.29,18.77
13.750,27.42,56.71,73.10,81.57,65.49,65.49,81.57,85.39,14.21,20.23,14.52,4.97,31.50,35.57,21.73,9.35
13.875,28.31,56.86,72.94,81.86,67.29,67.29,81.73,84.80,10.94,8.95,15.58,3.24,27.66,37.52,36.46,4.79
14.000,28.98,56.71,72.63,81.86,68.71,68.71,82.20,85.10,11.07,12.97,13.37,7.62,14.70,18.85,27.57,5.37
14.125,29.06,56.78,72.63,81.96,69.73,69.73,82.82,85.88,11.73,7.40,18.19,16.69,9.70,8.15,22.57,13.59
14.250,28.38,56.86,72.24,80.78,69.73,69.73,83.22,86.47,9.70,3.37,19.47,16.91,8.68,7.84,26.37,18.28
14.375,27.74,56.94,71.14,79.51,69.65,69.65,82.67,86.47,3.77,11.56,12.97,12.18,9.04,7.84,19.47,28.45
14.500,28.20,56.86,69.73,78.14,69.57,69.57,81.88,86.47,5.41,8.64,7.71,12.04,8.51,8.90,14.74,22.61
14.625,30.02,56.78,69.18,77.06,68.71,68.71,80.94,86.47,9.04,18.32,15.01,16.91,6.74,10.72,11.91,17.84
14.750,32.34,56.78,69.25,77.55,67.22,67.22,81.02,88.53,10.89,38.71,16.29,22.97,13.95,12.22,12.04,17.62
14.875,34.44,57.18,69.41,78.33,66.04,66.04,81.25,89.61,16.47,11.87,29.20,41.59,19.70,15.67,17.79,18.55
15.000,35.47,57.41,69.73,79.22,64.94,64.94,81.65,89.80,27.66,20.23,34.38,54.15,28.85,16.64,34.20,19.12
15.125,35.90,57.96,70.59,80.29,64.00,64.00,82.43,90.69,25.80,15.18,27.21,52.60,25.22,9.79,54.99,17.17
15.250,35.97,58.43,71.06,81.18,63.14,63.14,82.90,90.98,14.92,6.74,9.66,34.95,36.99,7.67,69.36,24.38
15.375,35.58,58.51,70.82,82.06,62.67,62.67,83.53,90.49,12.97,14.61,6.16,13.55,32.61,10.94,60.70,33.10
15.500,35.97,58.04,69.57,82.65,62.75,62.75,84.08,90.69,7.40,7.00,6.21,6.16,45.70,4.44,35.31,46.76
15.625,37.11,58.27,68.31,83.24,62.20,62.20,83.92,91.08,11.96,28.72,14.61,9.48,34.16,7.31,30.62,43.45
15.750,38.65,58.51,66.98,83.73,61.18,61.18,83.06,92.06,4.17,10.58,15.36,13.24,45.92,8.81,25.44,48.27
15.875,39.54,58.35,65.65,84.12,59.06,59.06,82.04,92.25,3.51,15.14,5.41,12.71,36.59,10.01,19.39,30.97
16.000,39.43,57.25,63.84,84.02,55.92,55.92,80.78,92.65,3.15,4.83,3.95,9.21,48.62,6.38,13.90,32.79
16.125,38.50,55.61,62.27,83.63,52.39,52.39,78.43,92.06,2.67,8.68,5.32,10.50,36.59,2.89,11.11,21.20
16.250,37.33,53.33,60.47,83.04,49.33,49.33,76.24,90.49,6.25,8.46,4.08,12.53,39.82,5.85,9.48,18.77
16.375,36.76,51.29,59.29,83.73,48.16,48.16,75.14,90.39,8.95,10.81,1.87,16.91,27.74,13.77,10.32,26.55
16.500,37.40,50.04,59.37,83.53,48.00,48.00,74.27,90.59,18.77,9.26,6.96,29.20,23.19,20.62,10.63,36.46
16.625,38.93,49.18,60.39,83.14,48.08,48.08,73.80,90.88,25.58,38.27,10.14,50.17,20.89,24.96,12.26,56.80
16.750,40.39,48.78,61.73,83.24,47.53,47.53,73.41,91.67,8.06,7.71,6.82,50.17,22.48,22.66,31.15,55.21
16.875,40.71,47.69,63.53,83.33,46.27,46.27,73.10,92.75,7.84,9.26,4.30,32.17,36.24,22.08,32.96,53.00
17.000,39.89,46.43,64.55,83.63,45.18,45.18,71.76,92.84,9.39,5.23,2.53,20.89,36.63,7.89,19.61,42.83
17.125,38.89,46.04,65.41,85.00,44.55,44.55,70.04,92.84,8.42,12.26,7.80,23.99,43.18,16.82,21.46,32.26
17.250,38.43,46.20,66.59,86.67,45.49,45.49,69.33,92.55,16.55,6.12,16.02,25.05,44.02,32.57,33.98,31.11
17.375,38.57,46.59,67.61,87.94,47.61,47.61,69.65,92.06,8.95,10.41,18.90,17.26,44.73,23.68,47.03,25.44
17.500,38.82,47.06,68.55,89.12,49.49,49.49,69.80,90.49,2.98,4.75,12.09,11.11,42.25,9.96,50.12,26.64
17.625,37.97,47.29,69.33,90.29,49.96,49.96,70.90,90.29,5.23,6.03,3.68,9.26,40.22,3.24,42.03,26.95
17.750,36.04,47.14,70.20,91.37,49.73,49.73,72.24,90.49,9.26,10.81,8.33,8.42,44.46,4.70,38.40,27.48
17.875,33.73,46.59,70.82,91.76,49.41,49.41,73.41,90.49,2.53,4.88,14.83,22.79,42.52,7.71,57.11,25.14
18.000,31.73,45.10,70.59,91.67,48.86,48.86,73.96,89.61,6.52,17.93,12.71,31.73,46.28,10.94,60.92,23.72
18.125,30.48,43.14,70.04,91.96,48.08,48.08,74.35,90.10,6.65,12.84,9.83,23.41,41.50,9.61,40.62,25.36
18.250,30.30,41.73,69.65,92.25,47.69,47.69,74.75,90.29,8.86,12.71,15.41,18.28,45.04,8.51,14.30,39.02
18.375,31.05,41.25,69.88,92.55,47.69,47.69,74.59,90.39,8.33,32.34,23.81,38.32,40.57,10.41,17.09,47.25
18.500,32.16,41.65,70.59,93.04,47.61,47.61,74.27,91.27,7.84,10.10,24.16,45.39,34.82,14.03,24.78,50.61
18.625,32.58,42.59,72.00,93.24,47.84,47.84,73.96,91.57,7.18,10.94,14.79,25.31,32.88,15.80,17.66,42.12
18.750,31.62,42.20,73.25,93.53,48.39,48.39,73.80,91.57,13.46,11.16,8.95,7.18,29.34,12.04,12.18,31.90
18.875,30.27,40.86,73.18,93.63,48.86,48.86,74.12,91.57,9.48,4.48,11.03,8.55,40.04,13.46,9.35,28.63
19.000,29.34,40.78,73.65,92.94,50.51,50.51,75.29,91.57,23.90,10.01,15.49,7.84,44.82,21.38,23.37,21.20
19.125,29.16,41.80,74.75,93.04,52.94,52.94,76.71,91.76,28.32,12.40,21.46,11.29,43.00,20.98,25.93,18.37
19.250,29.52,43.45,75.69,93.33,55.53,55.53,78.82,92.45,5.14,14.52,26.99,12.53,38.80,24.25,17.04,24.60
19.375,29.80,45.49,76.71,93.82,57.96,57.96,81.57,94.02,17.66,7.40,27.74,11.42,27.92,25.22,46.28,34.73
19.500,29.77,47.29,77.65,93.92,59.06,59.06,83.14,93.63,4.92,13.86,24.25,24.78,25.40,22.97,49.73,36.81
19.625,29.06,48.55,77.88,93.24,59.29,59.29,84.31,93.63,6.56,17.79,18.50,31.02,18.19,18.19,31.37,41.19
19.750,27.74,49.02,77.25,93.63,58.51,58.51,83.84,93.24,3.15,9.66,15.85,27.61,22.04,9.70,18.90,33.98
19.875,26.27,49.41,76.31,93.63,56.86,56.86,82.43,92.84,7.49,7.80,7.49,28.32,35.13,5.94,11.42,39.20
20.000,25.38,50.12,75.29,93.53,54.98,54.98,80.94,92.45,12.53,3.60,9.96,23.45,45.61,3.99,10.01,27.79
20.125,25.85,51.61,75.37,93.82,53.57,53.57,80.86,93.04,21.55,17.00,19.43,14.87,49.42,9.04,18.99,35.97
20.250,26.88,52.78,76.08,93.92,52.47,52.47,81.02,93.43,29.69,23.63,24.47,17.75,44.55,16.86,27.44,30.62
20.375,27.99,52.86,76.47,93.82,51.45,51.45,80.16,93.43,19.78,6.69,21.77,32.61,40.84,28.67,28.36,33.32
20.500,28.63,52.63,76.86,93.53,50.75,50.75,79.53,93.43,20.18,11.60,11.20,24.60,35.88,40.62,36.10,18.63
20.625,28.88,52.08,77.33,93.53,51.29,51.29,79.76,94.80,44.82,7.09,2.93,7.71,26.90,44.20,31.19,18.77
20.750,28.84,51.14,76.78,92.75,53.49,53.49,80.08,95.00,18.55,10.05,5.45,6.07,17.17,33.10,14.83,18.46
20.875,28.70,50.20,75.22,91.96,56.31,56.31,79.53,94.90,11.69,6.25,3.95,2.98,10.63,11.51,4.26,24.60
21.000,28.27,48.94,73.73,90.98,57.65,57.65,77.25,94.22,6.34,5.72,5.23,5.19,8.73,2.98,4.52,24.21
21.125,27.91,49.02,73.10,89.80,57.73,57.73,74.35,93.63,6.16,8.81,12.22,17.66,5.45,6.96,2.62,18.55
21.250,27.52,49.65,72.94,88.73,57.57,57.57,71.22,92.35,7.75,9.74,11.82,25.14,5.63,9.70,2.05,15.32
21.375,27.02,49.88,72.55,87.65,57.33,57.33,68.24,91.18,5.50,12.93,5.45,18.06,6.16,3.07,3.15,12.44
21.500,25.92,49.65,70.82,86.47,57.33,57.33,66.75,90.49,17.31,12.44,16.16,9.74,9.66,9.39,8.99,13.77
21.625,24.67,49.33,68.94,85.29,58.04,58.04,65.57,90.20,10.76,10.94,23.28,12.22,10.45,21.64,11.91,20.62
21.750,24.35,49.49,67.84,85.00,59.14,59.14,64.63,89.51,44.55,11.07,25.49,16.82,15.54,27.66,8.77,22.92
21.875,25.10,51.06,67.29,84.31,60.47,60.47,64.94,88.82,24.34,19.08,30.27,17.40,14.96,13.33,13.41,25.31
22.000,26.67,53.57,68.55,83.33,61.41,61.41,65.57,88.73,20.54,13.99,30.22,28.72,14.17,11.96,36.37,23.72
22.125,28.09,54.59,69.10,83.04,61.25,61.25,65.80,88.92,29.34,12.04,13.37,43.22,12.62,14.87,56.10,21.20
22.250,28.95,55.37,70.43,83.14,60.71,60.71,66.35,88.63,15.58,8.99,13.37,46.67,16.25,11.16,66.53,16.25
22.375,29.38,55.76,72.16,83.63,61.10,61.10,66.67,88.04,20.36,9.70,22.57,36.28,20.89,29.65,60.92,12.44
22.500,29.55,56.00,73.25,84.02,61.33,61.33,65.88,87.16,27.13,9.88,22.00,22.61,25.14,30.49,33.27,10.50
22.625,29.48,55.92,73.10,83.53,62.04,62.04,65.41,86.76,7.27,7.71,16.20,14.96,28.10,12.09,23.76,17.31
22.750,29.23,55.53,72.71,84.51,62.59,62.59,65.49,86.76,8.55,10.01,10.05,13.24,26.77,10.36,39.95,18.59
22.875,28.88,55.14,72.94,84.12,62.67,62.67,66.51,86.96,3.33,9.70,10.32,31.37,26.11,12.75,52.07,21.73
23.000,28.77,55.29,73.96,83.63,63.45,63.45,68.24,87.35,2.67,12.84,9.96,49.15,16.60,5.85,51.14,22.79
23.125,28.63,55.06,75.06,82.94,64.00,64.00,69.33,87.75,11.16,11.91,8.33,34.11,16.42,4.26,29.16,32.03
23.250,28.45,54.98,76.00,82.84,65.65,65.65,70.04,87.25,13.50,11.03,11.16,13.59,15.36,15.85,13.90,34.87
23.375,28.56,56.00,76.08,82.84,67.45,67.45,71.14,87.45,29.51,14.03,27.70,17.88,27.61,35.13,31.59,41.01
23.500,29.23,57.10,75.76,82.16,68.94,68.94,72.78,87.55,17.53,30.13,37.25,32.12,37.52,45.13,44.33,42.78
23.625,30.02,58.27,75.92,82.84,69.65,69.65,73.88,88.14,11.25,8.99,27.52,37.12,44.51,30.13,40.08,46.76
23.750,30.70,59.22,76.08,82.94,69.18,69.18,74.12,88.24,5.37,7.22,13.86,30.53,42.03,12.57,26.11,45.61
23.875,31.05,59.84,77.18,83.92,67.61,67.61,73.57,88.24,4.52,5.54,13.59,26.90,33.14,12.97,16.91,39.29
24.000,31.30,60.47,79.29,85.00,65.80,65.80,74.20,88.43,5.01,11.42,12.53,29.51,25.98,15.58,25.67,31.02
24.125,31.55,61.10,80.39,85.69,65.73,65.73,76.24,88.43,9.88,9.57,12.71,22.04,28.05,18.81,27.88,27.26
24.250,32.12,61.33,80.39,86.37,67.14,67.14,78.90,89.51,7.67,14.79,7.40,16.25,31.42,13.77,14.79,26.24
24.375,32.83,60.86,80.63,87.55,68.16,68.16,81.57,90.10,11.51,17.17,5.32,23.94,39.73,9.52,19.74,37.25
24.500,33.40,60.31,81.02,88.63,68.71,68.71,83.92,91.27,4.75,7.84,2.71,18.63,42.83,4.30,12.53,49.33
24.625,33.44,59.45,81.73,89.80,68.55,68.55,85.57,91.96,3.24,7.36,9.79,8.90,38.45,11.82,17.00,49.20
24.750,33.30,58.82,82.90,90.98,67.84,67.84,86.90,92.25,7.62,8.90,13.06,18.94,39.51,10.81,31.55,49.28
24.875,33.69,58.04,83.14,91.86,67.06,67.06,87.29,92.16,10.98,13.37,5.45,27.17,29.25,13.28,32.57,32.17
25.000,34.65,57.57,82.82,92.16,67.14,67.14,87.06,91.27,18.32,20.36,24.12,25.00,37.25,38.62,26.02,30.62
25.125,35.61,57.33,82.04,93.14,67.84,67.84,86.43,90.78,44.02,43.18,29.56,18.01,26.55,44.99,20.67,20.49
25.250,36.43,57.73,81.10,93.63,68.94,68.94,85.65,90.78,8.33,8.06,20.85,15.94,34.38,31.90,21.11,30.88
25.375,37.01,57.02,78.98,93.33,69.80,69.80,84.31,90.78,14.56,19.21,10.01,16.55,28.05,13.33,20.14,31.15
25.500,37.29,56.78,77.65,92.84,69.41,69.41,83.37,91.08,10.72,9.12,11.69,20.23,43.31,20.23,17.97,41.63
25.625,38.47,56.94,77.57,92.55,69.10,69.10,83.45,92.06,20.80,13.33,23.85,30.27,34.91,35.93,25.80,27.66
25.750,40.39,57.73,77.88,93.04,68.71,68.71,83.76,92.16,27.88,36.86,22.61,30.22,43.05,37.17,29.12,22.08
25.875,42.42,58.59,78.43,92.94,68.86,68.86,83.45,92.35,10.54,10.10,12.62,15.49,30.66,27.13,18.59,17.04
26.000,43.78,59.14,77.80,93.33,69.33,69.33,82.59,91.86,11.78,22.92,13.99,8.06,38.76,14.83,16.16,26.29
26.125,44.78,60.78,77.65,93.82,68.94,68.94,81.18,90.69,7.49,18.37,29.74,20.49,28.10,7.62,28.45,33.01
