"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,1.52,6.91,4.39,===,===,1.16,===,===
0.250,1.61,2.80,3.64,3.60,===,2.31,2.49,===
0.375,4.30,3.73,3.37,6.07,5.14,4.88,5.98,3.46
0.500,4.83,2.22,2.22,9.12,3.29,6.03,8.73,4.35
0.625,6.12,6.16,1.47,4.75,3.95,6.65,6.96,4.13
0.750,5.37,2.40,2.76,7.89,6.52,6.07,5.06,4.04
0.875,2.76,4.70,9.39,13.95,9.70,7.71,9.48,4.17
1.000,2.93,6.52,14.43,8.81,10.10,13.02,5.41,5.85
1.125,2.71,3.68,11.60,8.42,8.95,10.01,5.90,6.12
1.250,1.92,5.41,4.08,12.88,7.27,7.00,8.95,6.74
1.375,3.91,3.77,10.27,15.10,7.80,12.80,9.88,7.84
1.500,6.82,3.64,12.13,16.51,14.17,14.03,10.72,14.03
1.625,5.67,12.35,18.28,11.42,15.94,12.49,11.20,17.35
1.750,7.58,7.97,27.04,14.52,15.45,15.27,13.46,21.64
1.875,5.32,38.49,27.17,25.93,10.76,16.25,17.22,20.23
2.000,3.46,9.70,19.08,24.21,14.43,10.05,16.33,16.25
2.125,3.82,12.80,16.69,13.77,21.24,8.28,7.44,10.58
2.250,4.13,3.29,12.26,13.64,30.93,11.78,7.71,4.52
2.375,7.31,8.73,13.59,19.03,27.08,9.35,9.96,7.36
2.500,5.67,8.68,14.52,20.89,29.51,13.99,8.51,10.54
2.625,5.50,16.78,11.56,13.33,23.50,15.10,3.55,18.32
2.750,5.76,6.52,5.67,11.20,28.10,9.21,5.50,18.24
2.875,4.26,5.72,6.91,10.58,21.24,5.06,6.82,16.64
3.000,2.53,4.97,17.53,7.49,17.40,14.87,6.29,9.96
3.125,3.86,4.97,20.31,8.59,11.69,16.73,5.76,7.71
3.250,3.37,4.61,11.25,14.39,8.90,19.92,7.67,6.87
3.375,3.33,3.68,15.89,20.98,9.92,19.30,13.19,7.97
3.500,8.73,12.18,18.24,19.08,8.77,12.53,14.74,9.17
3.625,6.34,7.93,12.84,11.20,13.46,6.07,12.71,9.70
3.750,3.55,7.75,3.99,9.79,13.64,4.70,16.91,9.08
3.875,3.77,5.85,5.37,15.32,16.42,3.15,12.75,5.23
4.000,4.92,3.51,5.63,20.23,15.98,1.43,6.07,3.46
4.125,5.50,6.07,3.68,20.49,15.71,3.07,11.65,4.75
4.250,8.77,5.67,5.72,12.22,13.68,4.52,15.89,5.81
4.375,9.04,11.87,9.61,3.95,11.51,7.80,11.29,8.02
4.500,6.78,6.21,9.12,6.16,11.42,7.44,11.07,10.81
4.625,8.81,5.72,13.33,9.83,14.70,10.23,22.39,15.94
4.750,7.18,3.95,11.91,7.67,14.08,8.24,20.76,16.64
4.875,6.12,5.01,5.67,6.03,15.45,4.35,8.42,18.90
5.000,13.64,10.85,4.13,13.95,12.44,8.24,10.63,16.47
5.125,5.94,6.16,4.44,17.62,13.86,7.36,13.41,18.72
5.250,12.00,6.56,11.51,15.49,10.89,10.10,6.34,12.57
5.375,3.29,2.45,13.15,11.56,13.50,12.97,6.82,12.00
5.500,2.67,2.40,14.21,7.84,13.11,16.20,13.50,7.36
5.625,3.07,4.22,13.06,4.30,19.65,12.88,10.54,6.38
5.750,3.15,3.86,10.85,2.18,20.18,15.05,7.62,3.99
5.875,3.37,7.05,18.01,8.06,23.01,22.84,8.99,3.99
6.000,3.68,3.86,23.10,11.87,22.66,24.52,12.97,5.14
6.125,5.19,2.80,14.92,10.36,22.13,18.15,13.50,8.46
6.250,7.27,2.84,3.20,7.67,18.63,5.37,13.24,9.43
6.375,3.15,6.91,11.03,4.70,12.09,6.47,12.80,10.98
6.500,2.67,5.41,9.52,6.43,5.81,8.28,7.84,6.25
6.625,1.92,9.26,12.09,5.63,2.76,9.70,6.91,4.79
6.750,4.57,8.15,12.09,3.37,2.58,7.97,7.40,3.77
6.875,2.31,6.25,4.35,4.57,4.57,7.36,4.83,6.34
7.000,5.72,4.83,12.88,8.24,11.29,9.92,3.20,9.35
7.125,3.64,5.76,14.79,8.24,15.18,8.51,2.36,9.08
7.250,8.15,11.73,9.88,4.75,18.10,6.43,6.29,7.80
7.375,4.61,11.96,9.70,13.19,15.67,3.86,14.74,8.55
7.500,2.84,8.73,16.47,19.56,13.77,6.12,19.30,13.24
7.625,2.84,41.41,20.14,16.51,16.20,9.39,16.42,23.63
7.750,4.22,5.37,11.51,14.48,18.63,9.70,10.01,24.60
7.875,2.14,14.48,7.44,16.07,20.36,9.30,7.05,22.04
8.000,1.96,3.82,16.95,15.58,18.28,13.11,8.15,12.97
