ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
3.82,3.07,5.9,6.6,2.89,8.20,4.83,5.45
1.56,2.49,3.42,4.79,4.44,6.12,9.48,5.67
3.64,8.15,11.69,10.54,5.06,4.26,11.29,15.18
5.1,7.09,5.45,3.95,6.69,5.67,9.96,17.17
2.98,3.07,5.32,2.18,6.43,3.99,8.68,7.40
4.48,6.43,2.22,6.29,6.82,3.55,7.44,12.93
5.59,6.34,2.49,9.61,6.91,3.11,7.84,18.72
2.18,6.96,1.78,3.91,6.56,5.67,6.52,11.38
3.55,9.08,3.33,8.81,8.24,8.15,4.57,5.01
5.01,8.02,3.37,5.81,7.27,9.08,3.82,9.08
5.01,8.86,1.69,7.93,7.71,8.33,2.80,15.49
2.49,5.98,4.17,3.29,5.76,6.03,2.18,19.30
2.8,5.23,1.78,8.81,5.50,7.27,2.67,18.99
4.44,12.26,2.18,3.86,4.97,10.19,4.88,14.83
2.84,12.26,2.93,2.14,5.19,17.44,5.76,12.49
3.24,6.03,6.34,7.18,4.44,18.85,3.46,8.86
4.52,9.04,3.33,5.81,4.97,16.82,6.16,11.69
7.09,12.22,4.52,7.53,5.32,8.68,15.98,23.94
7.44,10.23,3.95,5.06,7.53,8.59,17.35,24.74
5.85,7.22,1.43,4.04,9.66,10.36,8.55,13.46
6.38,6.56,2.62,5.59,9.66,14.26,6.69,13.11
6.29,4.57,2.45,8.73,10.98,11.20,6.87,10.89
6.87,8.46,3.11,1.69,8.81,10.19,3.95,8.11
7.93,9.17,5.5,7.31,13.59,9.92,7.49,8.73
6.21,3.91,2.53,4.04,12.71,19.74,16.73,9.96
4.57,5.59,10.19,10.36,21.82,31.02,20.93,11.73
3.51,5.28,6.12,5.81,21.02,37.83,15.71,5.50
4.66,6.43,4.35,4.3,25.31,38.23,7.09,5.90
9.35,14.87,4.26,7.4,16.51,30.27,4.13,14.83
6.69,13.02,3.33,3.51,15.10,25.71,3.60,14.26
3.11,9.83,4.52,3.37,12.13,17.70,6.38,5.41
4.22,9.52,4.08,3.55,11.20,13.41,5.90,2.49
1.74,6.03,4.52,4.26,7.09,11.11,4.57,5.37
4.3,7.75,5.72,5.54,4.92,12.31,7.80,13.02
6.56,11.6,2.18,3.73,5.19,13.33,7.97,12.22
5.06,12.66,1.74,3.68,5.50,12.62,7.89,3.64
2.05,13.59,2.76,7.75,5.37,9.70,8.51,5.85
5.5,11.69,3.15,5.94,4.44,7.71,9.12,11.34
6.38,6.43,2.84,10.81,4.44,7.93,7.49,11.07
4.75,6.87,1.47,4.39,2.62,10.72,5.94,12.80
3.77,8.64,1.96,5.85,1.92,11.51,5.81,14.08
3.33,8.55,3.02,4.48,2.18,12.80,6.47,12.22
2.31,6.96,2.4,8.81,2.40,10.05,6.87,12.40
4.35,8.2,3.02,6.03,3.95,10.54,8.77,18.37
4.75,8.11,4.7,8.2,3.82,7.53,11.96,26.86
2.93,5.37,2.09,7.27,4.83,8.59,12.44,30.97
3.6,5.01,5.54,5.01,4.26,6.78,10.54,25.98
5.63,8.06,4.97,5.32,5.72,7.71,8.81,12.84
6.12,7.8,4.88,6.56,9.12,8.42,3.24,7.80
8.37,6.96,6.6,3.77,14.61,10.81,6.69,15.67
9.74,5.63,10.94,12.8,25.84,18.77,12.09,17.09
9.21,5.5,3.42,3.51,32.70,26.46,24.78,26.55
19.39,11.6,20.93,18.01,40.53,34.91,34.07,36.33
28.59,24.6,16.69,18.46,54.77,50.17,32.52,35.53
20.8,26.33,13.24,7.44,63.84,58.75,24.87,23.85
13.64,25.53,16.38,14.39,70.16,62.33,13.59,14.70
11.42,26.73,5.72,9.08,65.56,54.72,14.92,17.22
9.35,18.77,10.89,10.67,50.92,40.31,22.57,21.29
9.35,15.89,5.94,4.22,36.37,28.98,19.61,19.92
10.81,11.69,5.19,3.91,17.48,17.13,18.01,20.05
8.15,2.71,5.1,5.28,11.82,12.22,17.70,18.24
6.47,4.97,3.73,7.27,15.58,15.49,12.75,14.12
5.32,3.64,3.64,3.99,24.12,20.49,4.48,7.22
5.76,4.57,7.31,4.92,28.76,22.08,8.24,7.62
7.8,11.6,3.37,4.08,31.15,20.62,7.97,7.05
7.05,13.64,5.06,10.32,20.36,13.95,11.65,13.77
3.55,7.4,5.98,7.8,13.68,10.14,14.08,19.25
11.78,4.61,12.8,5.98,7.75,11.29,10.36,12.00
