ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
5.19,6.56,3.37,7.62,4.26,7.49,11.69,8.42
6.25,6.25,2.93,1.52,5.63,11.38,24.43,9.83
4.48,3.82,5.9,4.7,10.36,11.87,33.10,7.13
6.34,6.07,4.3,5.32,14.70,10.14,26.77,6.21
16.47,12.71,6.65,13.59,19.96,5.63,24.21,7.71
17.93,5.85,4.35,12.75,22.35,6.12,27.26,14.61
9.92,16.16,5.06,31.24,20.00,12.97,27.79,23.81
2.67,23.94,6.74,22.22,19.30,16.91,17.17,30.27
4.97,14.79,8.73,20.23,16.60,19.65,14.30,26.90
9.26,11.87,8.06,9.39,14.21,17.79,21.46,26.20
11.03,12.8,7.53,4.7,11.29,19.83,21.86,20.40
9.61,12.44,3.82,4.75,13.46,20.93,25.18,15.45
6.07,10.27,3.33,7.44,19.70,31.81,28.45,23.50
4.26,3.73,4.97,6.03,27.79,33.80,26.37,24.34
3.07,3.82,7.84,3.33,36.06,41.37,25.22,17.66
4.57,3.42,2.53,2.71,38.23,31.06,17.57,7.75
3.6,2.22,2.22,2.09,34.03,23.41,17.79,2.36
1.56,2.8,2.36,2.58,22.66,12.13,26.02,2.36
4.44,3.15,3.07,1.52,13.24,7.13,22.70,5.06
6.07,4.7,2.8,2.71,9.43,13.24,13.37,5.98
4.48,7.75,5.54,2.58,8.06,15.27,18.41,17.97
2.36,7.18,4.44,6.16,7.84,18.85,25.80,28.14
4.44,6.78,6.43,6.12,9.04,15.32,20.89,22.22
5.23,5.76,4.39,7.13,11.51,24.16,11.51,9.35
3.24,2.58,5.76,2.4,12.44,23.01,6.34,4.22
4.92,2.53,3.51,5.01,10.36,21.95,6.21,7.71
4.17,3.73,3.99,4.04,9.92,14.83,10.54,13.59
3.64,5.63,6.91,6.78,18.77,20.67,14.34,19.16
5.67,8.99,2.22,4.7,26.86,26.11,12.40,17.13
4.79,8.95,4.48,8.99,30.13,29.29,6.56,8.02
2.53,5.72,4.13,3.24,25.89,20.98,9.30,14.12
5.9,5.98,3.64,6.82,18.77,14.48,16.42,25.18
9.83,7.8,6.6,3.86,12.57,11.34,13.64,23.85
8.06,4.08,3.55,5.06,10.10,16.20,12.84,17.44
3.77,4.44,3.91,2.58,12.84,19.30,13.64,15.71
5.98,6.29,5.19,4.66,14.21,18.90,14.87,17.75
6.96,6.47,3.73,5.41,15.71,14.79,16.33,17.09
3.24,6.6,5.76,7.4,13.90,13.06,12.62,14.70
3.37,2.62,6.25,8.24,12.57,19.96,9.26,11.56
2.8,4.79,5.54,6.29,10.19,24.21,9.61,10.41
1.87,2.84,2.09,3.37,6.52,27.57,16.33,21.07
2.76,3.24,8.28,6.12,4.70,25.36,23.50,23.19
3.37,5.67,2.89,5.94,4.44,19.70,26.59,17.97
4.52,7.53,6.12,7.58,9.35,15.32,21.02,16.69
4.52,8.46,2.84,5.76,14.52,10.72,9.35,7.80
4.52,4.75,5.98,6.56,16.33,11.65,17.70,20.45
5.19,3.51,3.15,2.45,14.52,11.38,29.78,27.74
8.15,6.12,5.81,7.09,9.17,11.56,23.76,20.27
7.62,6.16,4.04,5.1,6.91,10.58,16.25,14.39
6.87,5.23,3.46,5.37,7.40,17.84,14.12,12.66
2.71,2.58,4.88,4.08,13.19,21.42,9.43,12.53
1.52,1.87,3.2,4.61,21.15,35.22,10.14,16.60
3.51,4.26,2.98,4.44,19.56,33.72,11.73,16.25
6.91,10.36,5.63,6.38,17.57,31.24,8.46,9.92
6.43,9.61,4.52,3.2,10.05,21.20,3.37,2.36
4.3,4.57,4.48,8.86,12.57,13.50,5.63,4.52
6.74,4.75,5.76,4.88,12.80,11.60,7.36,5.63
5.5,3.91,7.97,8.51,14.56,14.03,8.77,8.33
3.68,3.15,6.07,8.68,13.06,18.15,11.07,15.71
