ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
6.91,14.79,8.2,13.46,16.78,13.33,18.59,13.37
6.82,24.69,6.21,20.05,32.65,20.27,21.33,25.62
6.07,30.09,7.53,15.89,44.20,31.24,12.84,37.87
7.8,19.83,7.27,9.61,47.87,45.97,8.55,34.11
5.85,4.3,7.13,5.1,44.68,48.62,11.51,21.82
14.26,7.93,7.4,4.08,29.56,48.40,13.64,16.82
27.21,8.24,16.69,6.07,25.89,30.31,27.97,10.76
35.53,7.93,11.11,5.45,17.88,24.91,34.95,10.67
27.21,12.13,12.18,7.13,18.94,13.46,26.15,12.88
17.13,14.79,5.45,5.85,18.81,10.23,17.97,6.78
12.04,13.55,11.38,5.54,18.06,13.33,26.24,8.28
10.41,10.63,12.04,6.03,18.59,16.60,41.01,17.88
2.89,9.88,9.66,6.56,20.54,19.39,35.93,18.63
4.57,10.54,5.67,9.04,20.76,13.15,15.98,10.41
7.93,7.27,5.67,3.95,19.92,12.84,8.99,7.49
5.54,3.95,7.84,8.2,16.11,11.07,15.01,10.36
4.92,2.67,6.56,4.17,10.14,9.48,14.74,10.89
3.15,2.58,8.86,7.09,7.05,5.72,13.33,15.36
7.18,5.41,5.72,7.13,4.26,3.33,15.27,14.83
12.75,8.2,4.57,5.06,10.50,4.66,9.96,12.44
13.02,3.95,7.89,2.62,13.02,6.07,10.54,19.52
8.68,8.42,8.02,8.46,17.44,9.92,12.62,20.71
3.11,12.84,10.1,7.58,13.72,12.09,11.82,18.01
8.55,6.47,8.06,8.51,13.72,12.75,12.40,13.95
17.93,7.62,5.54,4.88,10.05,9.66,6.07,12.57
16.55,10.1,6.21,7.58,12.53,6.34,5.23,12.09
7.71,4.83,2.71,5.28,16.78,4.08,9.92,7.75
3.11,1.3,5.45,5.67,21.11,4.17,15.14,9.17
3.6,5.9,5.81,4.48,28.98,6.03,17.57,10.32
