ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
4.04,3.68,11.91,6.43,13.77,8.11,13.64,3.99
4.22,5.81,6.34,5.37,24.03,11.42,18.63,13.81
2.84,5.94,6.34,3.91,40.31,18.28,20.36,22.26
4.61,5.41,10.19,3.6,40.97,20.49,22.13,22.30
4.83,3.82,2.98,4.39,38.32,21.91,24.16,19.61
5.23,6.29,9.57,7.22,22.97,24.87,15.23,14.34
7.53,5.59,8.2,7.8,21.60,26.90,7.05,7.80
14.79,12.0,6.16,4.44,21.15,32.12,13.86,13.59
19.56,22.57,19.78,24.43,18.50,22.13,37.65,32.03
16.25,24.07,17.22,6.16,17.93,22.79,48.40,35.04
4.75,13.11,5.14,15.05,23.37,25.14,33.01,19.52
5.94,6.43,2.89,7.13,38.76,45.48,7.84,5.85
5.32,4.79,5.37,6.03,44.55,44.07,8.51,6.82
1.96,5.63,9.57,11.38,41.41,46.36,11.96,8.55
8.99,9.3,9.66,4.92,34.82,32.52,17.62,11.42
18.94,15.76,8.06,9.17,28.63,29.25,9.83,13.81
20.09,16.47,8.59,7.18,27.88,19.70,4.83,18.10
12.57,13.68,7.0,4.66,24.65,11.87,10.36,12.49
8.2,11.78,5.41,3.64,19.87,7.40,10.67,6.60
8.81,8.46,9.7,5.76,15.14,5.94,10.72,10.23
9.57,5.63,8.99,6.69,14.30,9.17,11.16,14.08
9.17,4.88,2.84,3.15,17.66,13.77,6.47,12.66
6.56,2.98,4.7,7.58,15.76,11.82,4.04,10.14
5.14,1.96,7.53,8.95,11.96,8.86,7.84,7.31
2.67,5.54,2.53,8.42,12.31,8.51,13.24,15.05
8.2,13.5,5.1,8.11,15.58,10.98,6.96,18.37
10.45,14.43,2.36,3.86,22.13,15.10,7.75,12.75
11.87,10.45,2.27,3.68,16.33,14.96,12.31,9.43
11.78,9.04,8.06,11.03,20.49,16.16,5.81,9.43
7.75,8.24,7.22,4.3,18.72,19.83,8.51,9.26
14.92,14.17,15.85,16.02,20.14,19.16,17.53,15.94
29.78,32.96,17.44,17.4,15.67,18.72,28.76,25.93
32.3,33.01,16.64,16.6,13.99,14.52,38.40,35.71
16.47,13.59,6.78,4.66,15.45,14.30,26.06,25.49
5.63,2.84,5.54,6.6,14.79,14.30,8.11,7.05
4.92,2.71,4.48,3.91,14.48,16.11,8.33,5.63
5.23,2.98,1.34,1.34,11.07,13.90,10.58,7.22
2.14,2.4,3.15,2.49,11.38,13.06,7.31,6.12
2.49,2.45,2.71,2.49,7.97,8.15,6.60,5.59
8.64,2.76,7.71,7.89,10.76,7.00,7.84,3.99
26.86,7.89,9.96,6.65,10.81,5.72,17.26,3.20
38.18,15.36,29.69,31.15,16.29,7.18,23.68,2.40
26.77,14.74,13.28,9.08,13.41,13.19,25.00,7.62
6.87,7.62,13.9,22.22,11.34,16.02,30.04,17.13
14.83,9.43,11.51,7.27,6.65,19.43,33.98,19.39
12.62,8.06,11.38,7.93,10.41,23.06,30.31,16.51
4.04,3.64,9.83,8.81,12.18,25.44,28.28,24.47
8.68,7.0,8.77,7.49,12.13,23.85,28.81,32.43
12.62,9.79,6.87,4.97,7.80,15.32,17.97,24.96
15.76,13.11,1.34,6.38,9.17,7.44,5.90,14.08
12.75,11.34,4.66,10.05,13.77,5.37,5.85,10.10
6.65,7.0,2.84,4.97,15.27,4.83,7.18,5.50
3.82,4.26,2.93,5.81,15.05,4.92,7.18,6.34
4.26,3.95,7.89,7.93,12.75,4.52,7.80,12.35
3.33,8.81,3.2,6.82,14.08,5.59,9.12,14.03
2.98,10.01,7.49,6.82,13.90,9.83,9.57,10.94
5.54,7.31,8.11,4.88,17.22,11.78,8.24,5.54
8.55,4.35,10.76,12.71,15.80,16.20,9.74,8.28
13.06,9.61,9.39,12.18,15.80,14.61,7.62,11.34
15.45,11.25,6.12,5.72,12.31,16.16,6.21,11.96
14.61,9.12,9.35,8.24,8.24,12.84,15.94,13.15
11.25,6.74,3.29,2.49,7.71,10.19,17.57,14.03
8.64,7.8,7.62,9.39,8.11,8.68,15.32,16.64
7.53,11.73,8.42,5.5,13.55,8.51,13.33,13.46
5.06,10.19,6.38,9.43,13.33,10.01,7.75,6.96
3.33,5.98,3.55,4.13,11.42,8.68,2.93,7.89
4.44,5.14,5.19,3.46,8.42,5.72,2.71,9.74
6.07,6.34,6.65,14.74,6.60,3.95,7.75,17.13
4.3,7.4,4.92,3.07,6.60,4.66,5.94,17.57
6.96,5.94,10.45,9.61,12.35,8.28,2.98,13.28
6.6,6.52,4.48,5.9,17.00,10.85,4.13,8.33
2.18,8.11,3.95,3.11,22.22,13.55,12.40,8.02
7.27,7.49,7.75,3.6,17.57,11.34,16.86,13.33
11.56,9.12,3.11,2.93,13.24,9.48,11.78,10.23
10.32,10.23,7.58,5.85,7.13,5.23,10.81,13.59
7.09,8.95,9.08,4.79,5.37,5.28,11.11,22.13
7.49,14.48,7.8,10.36,9.57,6.96,7.75,19.87
9.61,19.78,4.66,6.65,17.53,9.26,13.50,25.18
26.64,21.91,18.63,28.67,25.93,9.74,31.59,43.76
34.87,18.63,14.17,14.56,33.10,11.91,41.85,53.18
25.0,12.22,14.17,5.59,35.09,19.39,33.14,36.81
11.56,6.25,4.22,4.13,35.09,16.64,17.17,9.74
6.25,1.96,7.84,5.45,22.70,12.13,10.72,13.37
7.05,2.58,5.1,4.22,16.02,7.18,8.02,11.91
7.0,4.3,6.91,5.01,10.05,10.41,6.21,10.67
5.37,3.64,6.65,4.57,14.70,18.41,7.13,12.93
3.95,5.9,4.3,16.47,14.96,18.90,8.81,11.20
2.18,11.69,3.42,4.61,17.44,20.85,8.81,9.96
2.09,18.41,3.99,38.23,19.47,17.62,9.48,17.31
2.84,15.76,8.11,5.98,20.98,17.35,9.70,15.89
6.47,5.5,6.34,14.87,24.69,16.95,5.54,13.19
15.45,6.47,11.51,8.42,19.65,13.28,7.22,10.27
23.94,9.74,20.76,8.73,15.80,12.00,5.06,4.61
28.05,15.27,6.78,9.83,7.53,8.99,2.76,3.33
24.29,17.4,8.06,6.47,6.82,8.24,3.11,7.80
11.65,10.63,3.95,2.18,11.78,7.80,5.37,16.11
3.99,4.13,3.15,4.66,16.20,8.77,10.50,21.77
5.37,3.29,5.19,4.08,19.70,12.62,10.98,19.12
12.66,11.91,3.68,3.07,18.94,13.77,8.99,15.14
16.16,18.41,4.66,3.46,21.11,16.91,6.12,9.96
12.97,15.23,4.17,3.2,24.25,23.10,8.33,6.69
6.6,7.22,4.26,2.05,24.74,26.55,11.34,3.07
8.99,9.48,6.78,5.37,24.07,29.29,12.31,7.18
11.03,14.17,4.26,4.22,21.69,27.92,9.12,11.78
7.62,12.04,10.1,5.98,21.82,22.44,7.05,13.72
2.76,7.71,8.51,4.35,18.19,18.77,9.79,15.01
8.86,8.11,7.0,10.23,15.14,10.54,8.15,13.24
12.09,10.1,3.82,3.24,11.65,11.03,3.68,10.58
7.13,5.67,9.61,6.91,14.65,12.09,5.32,8.90
