ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
10.72,15.8,5.41,9.17,4.30,9.12,9.30,9.79
17.93,25.0,4.79,6.96,6.47,10.89,19.47,23.01
16.73,22.75,11.96,14.87,7.75,10.36,18.94,21.73
11.25,15.67,3.2,7.09,8.77,8.95,12.66,14.39
23.06,30.44,5.23,6.25,14.48,12.00,10.81,13.37
29.16,36.24,7.53,9.83,18.77,18.63,13.86,15.49
21.91,29.03,3.37,7.36,19.47,19.83,12.35,10.23
15.54,23.68,5.5,7.31,14.70,18.81,7.31,2.27
15.76,21.15,10.85,10.94,11.47,9.96,10.14,4.35
14.39,14.56,5.63,3.15,10.05,6.29,15.89,7.80
14.17,9.17,4.35,2.89,8.55,2.84,17.09,9.04
11.47,7.53,4.66,5.19,5.81,2.76,15.98,8.95
10.54,8.15,5.41,6.21,4.88,2.71,11.65,7.36
10.45,9.3,5.37,4.61,4.79,2.76,13.81,11.91
11.11,13.02,4.08,3.51,6.16,3.73,13.02,13.46
9.66,9.79,7.44,8.86,6.29,4.26,5.37,7.71
6.96,6.65,4.08,3.68,6.25,3.29,8.20,7.75
10.27,13.19,9.92,12.75,6.03,3.15,14.61,15.89
7.75,10.72,2.36,3.37,6.65,3.64,13.11,16.33
6.56,10.05,1.21,1.96,6.34,3.91,10.41,10.50
6.78,9.3,6.38,5.59,5.63,4.13,10.27,7.84
3.6,3.07,5.54,3.95,5.41,5.19,6.91,7.18
1.96,2.0,9.04,9.43,7.40,7.27,6.38,7.89
2.45,3.55,4.48,7.0,12.93,11.60,6.52,7.75
3.82,3.95,4.7,6.6,12.62,11.07,4.75,6.69
5.14,3.77,2.09,2.36,11.51,11.29,5.76,10.36
6.16,4.79,8.64,6.34,7.13,7.31,9.57,15.67
5.98,7.0,3.99,3.86,9.30,8.73,15.80,23.19
8.28,10.54,4.04,6.38,9.92,7.05,19.52,25.58
10.05,12.93,3.37,3.02,11.07,7.31,20.62,24.43
8.64,10.19,3.24,4.57,9.48,4.83,13.90,16.29
3.02,5.32,10.27,11.38,8.90,5.54,4.83,9.61
6.6,12.44,6.12,8.95,10.58,7.93,8.81,15.85
15.1,20.23,7.97,7.4,10.36,10.32,6.25,9.74
20.71,23.01,5.59,7.49,10.81,11.34,9.79,11.51
18.99,18.63,5.37,6.25,9.83,10.67,13.59,15.58
13.68,12.09,9.12,5.23,11.87,12.00,8.11,9.12
13.28,13.95,6.25,7.97,15.49,13.95,5.37,2.76
14.65,20.89,8.51,12.04,15.36,13.41,4.22,5.90
20.85,24.16,10.05,14.74,13.37,11.78,10.85,12.71
19.47,19.43,14.7,18.19,9.88,10.10,16.60,14.56
15.18,17.44,9.12,12.66,13.28,14.96,16.16,12.04
29.29,30.31,8.77,14.03,17.26,18.72,8.20,7.40
35.04,34.6,3.86,8.46,19.25,20.45,10.67,11.16
26.82,26.99,6.07,11.03,18.19,18.15,8.51,7.18
21.51,23.9,6.52,16.78,16.91,14.03,5.90,4.61
23.99,26.82,5.19,4.44,18.37,10.67,12.31,5.81
18.85,18.5,4.39,8.59,17.44,8.11,11.38,3.99
5.41,5.54,5.01,4.48,14.48,10.89,7.84,11.34
7.36,8.95,2.36,4.52,8.59,14.79,13.11,14.17
11.78,12.09,4.08,4.08,6.34,17.84,20.23,17.22
11.69,12.22,3.95,3.95,5.94,16.42,16.16,15.01
11.69,12.0,7.09,10.85,7.84,13.19,7.36,13.41
10.1,12.26,3.99,3.55,10.58,13.50,15.36,24.25
8.81,7.22,6.43,9.7,13.77,14.87,19.21,25.89
