ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
3.86,3.11,7.49,5.85,8.24,12.00,11.47,8.20
3.77,6.82,4.04,6.03,15.32,12.84,17.13,10.81
5.54,8.02,7.84,14.79,15.10,12.26,14.43,8.28
15.36,3.51,8.77,23.94,20.89,16.73,10.54,13.55
25.93,12.75,8.15,13.02,19.39,19.08,16.60,20.18
31.37,22.88,17.79,22.75,27.61,26.46,22.84,30.66
27.08,28.19,9.88,11.03,30.49,30.04,21.42,28.85
24.25,31.11,7.09,12.97,29.56,26.29,14.21,18.19
22.3,30.75,11.56,7.18,24.60,19.96,10.85,13.11
10.32,12.62,10.58,3.2,14.74,9.12,13.64,13.19
4.52,14.92,12.8,12.49,9.70,5.90,19.61,18.37
4.26,15.18,12.57,10.67,7.05,4.52,26.20,18.63
11.16,13.72,8.42,7.0,5.23,5.98,23.41,28.45
13.55,21.95,5.81,5.81,5.54,5.32,15.36,40.17
14.52,16.47,8.73,14.26,3.99,5.54,10.36,36.41
16.16,22.84,3.02,4.26,6.43,5.54,9.70,26.15
26.64,32.65,5.76,10.85,8.64,8.99,9.96,19.08
27.3,23.37,3.64,3.29,9.79,10.81,6.03,30.62
20.67,19.21,6.52,5.67,9.66,17.04,17.70,49.59
16.78,18.28,3.6,18.24,7.62,18.06,28.45,40.53
9.79,8.95,4.17,13.37,8.15,21.29,36.19,18.10
8.86,13.55,3.6,34.38,9.83,17.53,38.93,18.81
8.95,19.39,7.71,17.97,11.82,12.57,24.74,17.31
3.99,16.78,5.19,12.4,12.84,9.08,19.25,21.02
6.38,19.56,5.54,17.48,10.98,5.81,21.73,22.17
16.64,24.74,3.86,7.58,8.02,14.21,20.05,15.05
21.29,18.72,10.81,16.38,5.37,20.27,28.85,30.53
7.84,26.73,15.27,8.51,8.15,32.52,37.78,33.05
21.11,39.02,30.18,34.95,14.08,37.30,37.74,20.58
36.06,40.35,19.39,23.5,19.83,33.14,25.58,13.15
30.49,25.58,11.6,14.48,25.36,26.51,11.47,23.32
14.03,5.01,12.97,32.79,21.33,13.50,10.01,26.99
4.39,7.18,8.33,9.57,16.07,9.48,13.59,15.89
2.4,10.05,6.91,7.44,11.03,6.56,9.88,6.16
7.4,6.74,7.31,8.51,13.41,10.41,3.20,1.74
10.54,19.39,2.05,5.28,20.00,20.40,4.70,2.05
5.54,22.7,3.37,10.41,21.38,25.93,9.92,3.33
1.78,12.4,4.04,10.41,19.52,28.45,13.90,11.16
5.67,8.77,4.13,7.36,16.29,30.58,13.81,20.18
8.15,20.76,6.82,10.98,13.90,27.88,10.36,27.52
12.66,23.5,5.06,7.89,11.69,30.35,10.72,30.35
10.67,14.48,4.83,8.33,8.46,24.25,22.48,25.44
3.07,3.02,12.13,10.14,6.03,27.83,31.77,24.38
10.14,12.8,3.95,5.72,7.36,29.07,14.52,22.13
10.67,9.43,4.44,7.71,9.12,26.15,27.97,30.18
4.97,10.98,3.91,2.31,10.19,19.61,47.65,42.52
3.02,13.06,7.09,4.7,8.15,9.83,49.90,45.83
3.99,11.47,10.41,3.68,9.08,7.22,42.74,36.24
9.66,10.5,8.15,4.92,8.46,7.80,16.95,13.11
6.82,10.81,4.17,8.15,9.17,11.73,5.63,6.07
8.68,16.07,11.11,8.99,9.30,18.32,10.23,9.83
19.16,20.76,4.17,7.27,11.11,16.64,15.36,11.11
23.01,16.25,17.84,25.89,19.30,15.14,23.06,16.38
16.11,9.66,3.15,1.96,24.56,17.88,22.35,21.15
3.99,9.26,5.23,7.22,33.76,29.16,16.64,19.21
19.25,22.53,7.05,7.13,30.31,29.82,8.15,14.08
31.59,39.73,8.59,11.6,24.16,23.41,10.85,10.98
28.28,33.94,3.02,8.46,16.64,15.80,15.89,11.91
11.73,13.5,7.89,8.68,14.74,20.23,12.93,11.96
3.07,13.33,14.17,17.22,18.46,24.43,24.43,24.07
5.41,17.7,7.89,6.87,19.12,26.59,26.59,33.45
7.97,14.92,7.93,14.08,17.13,17.44,16.20,28.05
17.04,10.32,5.41,7.13,19.25,18.63,21.02,23.06
17.22,4.08,4.22,15.14,21.55,16.64,18.68,24.47
7.31,8.28,11.2,4.57,25.09,21.82,11.07,25.14
4.92,18.24,5.28,6.34,23.15,14.92,8.99,15.63
3.55,20.0,7.13,4.13,21.82,13.02,18.59,5.54
6.07,19.92,6.03,8.9,25.09,19.87,23.63,12.53
3.02,16.64,3.95,5.06,27.44,23.37,16.64,16.25
8.51,9.3,2.98,5.72,26.06,30.62,15.94,23.28
12.71,14.17,5.72,4.35,20.31,25.22,22.97,24.96
13.59,16.25,6.43,7.8,12.93,27.57,15.94,12.88
10.76,13.9,7.18,3.95,9.21,23.90,7.05,5.85
10.36,17.44,2.62,7.31,4.92,18.85,10.54,11.87
15.89,22.17,7.4,10.01,3.33,13.02,18.28,17.17
15.67,16.78,2.0,5.5,3.29,9.04,13.11,17.00
16.33,8.24,4.75,8.51,3.33,10.41,5.01,14.61
20.71,17.93,2.71,5.67,3.86,11.65,7.09,19.39
17.62,23.5,4.79,8.81,3.68,11.51,5.59,17.97
10.81,20.45,4.83,7.44,4.52,15.27,6.74,10.45
3.33,12.84,3.15,11.47,4.75,18.90,3.91,14.74
3.2,5.06,2.71,10.58,4.75,19.08,8.28,15.10
3.82,4.61,4.3,4.88,4.44,17.13,4.70,10.36
3.37,5.72,3.46,7.0,5.41,11.07,8.68,6.69
4.13,3.24,6.96,10.1,5.01,10.54,16.02,6.03
10.01,7.18,6.6,7.36,5.06,8.55,16.38,6.03
11.69,10.94,4.92,10.01,3.55,9.21,11.16,4.30
8.15,10.98,3.95,9.66,3.07,8.15,5.98,6.03
2.89,7.97,7.4,10.67,2.36,6.96,7.05,15.98
2.62,5.9,6.87,5.67,2.45,5.41,6.96,15.85
2.62,3.15,4.26,11.42,3.42,5.50,9.30,11.56
5.81,8.9,2.09,10.63,3.68,4.75,13.64,21.95
14.83,24.21,4.44,8.64,5.37,4.83,12.93,25.22
14.3,28.5,8.33,8.86,9.48,6.96,10.89,13.46
5.54,19.61,6.16,2.8,12.40,10.19,10.85,7.71
3.15,6.87,3.07,7.27,19.52,20.71,19.87,19.21
2.93,4.61,5.1,2.67,17.66,21.51,19.65,17.75
3.95,5.76,3.6,4.44,21.46,24.91,10.98,12.84
3.11,7.75,2.45,2.58,15.49,16.07,8.02,6.07
13.95,26.24,3.11,6.16,15.32,12.49,6.16,12.62
20.36,36.1,5.45,2.98,8.90,7.36,5.76,11.16
13.59,22.3,4.13,6.12,7.27,6.65,7.44,5.45
8.51,12.22,2.84,7.67,5.01,5.81,9.52,9.88
13.24,15.76,6.34,12.26,5.85,6.12,10.94,11.47
17.84,14.87,3.73,4.08,7.40,6.07,12.66,10.45
14.43,12.88,3.33,3.68,7.36,8.81,13.33,12.97
9.21,8.24,4.83,8.86,7.09,8.15,19.61,24.29
5.32,7.62,3.24,4.97,5.90,7.97,21.51,26.99
14.48,16.38,4.83,9.12,5.23,7.13,10.23,18.99
11.96,12.57,2.62,5.72,5.37,8.24,7.53,15.10
4.44,5.37,6.29,7.13,5.06,9.52,11.47,20.36
2.36,4.3,2.93,5.23,7.05,12.26,12.22,24.07
9.52,9.61,3.77,4.61,6.96,12.31,9.70,19.96
14.39,13.19,1.78,8.46,6.29,11.69,9.48,14.96
10.89,15.71,4.35,9.04,5.59,9.17,11.87,15.45
7.84,17.44,3.42,4.26,6.82,10.45,11.91,14.21
4.44,17.04,3.82,8.11,9.12,10.67,8.24,14.26
2.14,12.13,2.67,2.58,12.66,12.84,10.01,19.39
2.62,8.99,6.03,2.58,13.11,10.63,17.13,29.65
5.81,12.13,3.24,3.33,13.37,9.04,19.21,23.94
5.9,13.86,3.29,2.62,9.57,5.98,16.73,11.42
1.69,8.95,2.18,4.22,8.33,8.28,12.75,14.34
3.68,3.24,6.16,6.34,6.60,11.03,7.49,15.63
7.49,3.37,4.75,3.82,7.53,14.65,3.99,12.75
9.43,3.11,7.4,4.61,7.36,12.93,3.46,15.10
3.07,6.52,5.98,1.65,8.15,10.58,3.15,17.62
6.96,10.72,4.48,7.22,7.00,8.02,2.98,13.24
7.84,7.31,5.94,3.15,5.41,4.97,5.76,10.45
8.15,4.48,2.22,8.55,3.42,4.44,11.65,18.55
9.7,11.03,6.29,5.41,2.36,3.24,8.33,15.27
13.41,15.54,1.61,11.2,1.56,3.82,5.63,6.65
13.59,19.03,3.73,4.75,2.27,3.42,8.20,6.03
5.94,18.77,2.89,5.19,5.50,3.82,4.52,4.70
6.78,12.04,3.33,7.27,9.39,5.32,7.31,9.83
9.92,9.52,5.14,8.46,19.47,10.58,12.26,17.44
10.45,12.22,7.49,4.57,27.70,18.81,13.64,19.39
6.96,9.04,4.88,7.05,33.18,22.88,8.86,13.19
4.44,8.2,4.22,5.63,35.04,28.54,4.66,7.09
8.06,15.58,4.7,8.2,25.71,22.57,9.83,13.46
8.06,21.42,5.76,2.93,19.78,20.67,7.36,22.84
3.24,18.46,6.38,6.69,7.67,12.53,8.42,14.87
10.19,10.14,2.8,4.92,5.23,10.41,16.51,11.73
16.64,4.48,3.99,2.84,5.19,7.89,15.80,18.37
16.73,9.96,7.18,13.81,7.67,7.80,8.06,11.56
15.63,17.44,6.12,6.78,10.54,10.19,8.81,7.53
19.03,24.25,5.19,7.49,9.83,12.35,19.56,19.87
14.21,25.49,8.55,9.61,8.11,12.93,26.42,28.32
10.72,22.3,6.91,5.94,7.53,14.56,19.70,27.70
17.26,12.75,4.79,4.17,9.48,14.92,10.85,18.46
12.4,4.44,12.09,12.31,11.07,15.54,23.15,20.54
18.41,22.53,9.83,8.51,10.41,14.65,22.08,30.40
29.87,33.63,10.23,11.47,11.51,13.90,12.57,30.44
23.19,21.42,8.64,3.91,15.01,14.12,12.84,13.95
15.14,10.1,15.32,14.48,19.34,14.17,10.94,21.24
22.17,22.08,9.57,9.52,21.51,10.81,15.32,36.63
22.26,26.95,16.25,12.53,25.05,8.24,40.35,49.33
13.02,18.9,29.16,23.41,26.73,11.20,38.14,41.32
9.57,16.6,15.54,4.04,26.29,16.47,13.77,21.24
17.48,15.23,15.58,7.58,22.92,26.20,14.56,24.12
27.88,6.96,41.5,3.55,15.89,24.16,11.69,27.83
25.36,7.71,12.66,10.1,10.89,25.44,22.70,18.19
16.07,6.03,12.84,16.82,12.35,16.86,44.55,22.92
11.73,7.53,5.1,4.3,16.95,10.89,41.06,24.60
15.49,17.13,7.0,12.62,30.35,9.88,26.95,20.54
22.13,25.09,5.94,5.01,28.23,10.63,12.57,13.95
23.68,26.51,10.81,8.95,30.53,17.13,11.03,13.46
17.0,20.54,13.55,7.75,20.58,15.54,17.48,34.56
6.38,14.7,12.57,8.33,17.70,24.52,23.72,42.65
9.57,16.73,4.97,5.54,12.80,25.14,34.82,38.40
6.78,12.0,6.29,4.7,8.90,32.43,50.83,31.11
6.96,7.49,11.42,5.28,7.58,34.69,55.43,23.23
19.34,25.49,7.13,6.91,13.99,31.86,49.81,24.69
22.17,28.1,9.61,11.29,19.47,28.76,41.50,29.07
17.13,23.81,5.32,6.74,29.96,23.06,34.69,28.98
10.05,16.33,11.65,6.12,27.57,30.80,31.77,22.70
7.4,5.32,17.97,17.79,28.85,29.20,28.28,23.10
14.26,14.79,9.92,12.71,15.98,25.31,17.84,35.93
