TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,1.61,5.94,5.98,===,===,1.30,===,===
0.250,3.86,2.14,3.37,5.98,===,2.14,2.89,===
0.375,5.23,6.34,5.41,6.21,16.02,3.42,8.46,7.80
0.500,11.07,7.22,11.91,10.19,11.51,9.12,13.41,12.22
0.625,4.97,4.26,14.96,9.52,13.50,11.96,11.78,18.94
0.750,12.09,9.04,10.23,5.98,14.83,7.09,9.30,18.55
0.875,8.86,8.24,9.43,13.06,22.00,6.38,14.96,25.44
1.000,23.85,21.42,17.09,13.81,19.25,15.36,16.64,22.44
1.125,3.77,3.82,17.40,4.66,30.22,14.56,13.86,32.74
1.250,7.05,6.29,16.29,5.23,27.92,11.96,7.89,29.74
1.375,3.46,4.30,11.25,8.59,42.38,8.37,8.28,40.48
1.500,7.44,7.27,3.95,8.95,40.22,1.61,9.66,38.23
1.625,2.31,3.99,1.65,7.49,46.14,1.83,5.98,43.93
1.750,4.75,4.97,1.83,10.81,42.69,1.83,12.97,43.67
1.875,3.82,4.30,3.95,15.01,36.50,4.26,21.15,39.51
2.000,2.45,4.13,11.42,15.45,34.16,11.16,13.95,41.01
2.125,2.89,6.07,16.20,13.15,22.61,15.71,9.43,30.40
2.250,3.42,3.99,16.25,15.80,23.28,17.35,17.66,35.97
2.375,5.90,3.99,13.28,12.93,17.84,15.85,13.15,31.24
2.500,2.80,4.83,5.45,8.73,22.04,8.15,10.23,36.46
2.625,4.79,3.15,6.43,7.18,27.44,4.22,11.69,38.85
2.750,10.41,8.81,10.01,8.24,31.59,6.78,11.73,36.41
2.875,2.49,5.85,10.89,8.68,37.87,5.19,9.61,38.05
3.000,11.51,8.15,17.13,4.97,34.03,7.80,4.66,23.99
3.125,2.84,3.15,15.01,5.14,28.67,9.35,2.18,20.89
3.250,3.64,4.79,8.33,6.52,17.93,7.22,2.27,10.98
3.375,5.37,10.36,14.08,7.00,8.28,8.99,3.24,11.65
3.500,6.56,9.04,15.63,7.31,5.54,9.43,5.67,8.73
3.625,5.14,5.76,18.90,7.67,4.17,8.64,3.95,9.74
3.750,9.12,6.60,19.70,5.01,7.62,10.89,3.91,12.62
3.875,7.40,13.90,15.05,8.86,11.34,10.45,10.67,17.13
4.000,4.22,9.92,10.81,17.84,17.26,7.97,16.73,27.26
4.125,12.00,12.80,16.25,24.16,24.91,9.70,22.39,36.19
4.250,7.27,7.93,18.99,21.77,28.81,10.89,19.12,40.35
4.375,3.77,14.26,12.88,13.77,42.96,10.23,10.67,47.87
4.500,8.37,6.03,8.11,6.43,41.72,11.51,5.06,40.66
4.625,9.88,5.41,8.86,12.71,45.30,12.00,10.76,37.39
4.750,5.90,11.51,11.65,11.96,35.79,13.95,10.14,26.55
4.875,5.98,5.37,9.21,7.80,29.12,15.80,4.61,19.65
5.000,13.90,1.61,7.00,8.37,23.94,14.21,2.89,16.55
5.125,5.28,4.13,6.82,9.48,15.98,7.67,5.59,12.57
5.250,5.72,7.75,2.71,10.67,16.07,3.99,7.27,15.18
5.375,2.58,3.68,3.42,5.37,15.67,7.44,9.17,17.57
5.500,7.18,4.92,6.74,6.03,22.44,8.99,12.26,24.03
5.625,5.19,16.55,6.52,7.09,26.55,8.15,9.08,29.43
5.750,4.52,9.61,3.51,4.57,26.11,7.40,9.66,29.29
5.875,4.61,13.06,9.08,3.68,21.55,11.82,12.00,25.84
6.000,4.26,12.35,17.04,3.60,12.97,17.79,7.80,14.79
6.125,7.44,8.24,17.70,13.72,8.73,17.84,4.75,9.96
6.250,13.02,17.00,10.14,22.30,5.59,10.58,11.20,4.97
6.375,5.41,15.14,10.05,17.44,6.56,6.47,9.08,4.35
6.500,7.31,6.82,15.14,12.57,9.48,10.85,3.73,4.75
6.625,5.72,7.75,16.78,18.50,16.07,14.48,7.27,6.38
6.750,5.98,3.86,17.31,18.24,19.83,15.32,6.78,7.93
6.875,3.51,11.16,15.27,9.30,20.89,15.18,5.10,9.66
7.000,8.24,11.69,13.19,8.33,18.01,12.57,5.14,10.85
7.125,5.14,4.97,7.53,7.05,12.80,5.59,3.24,8.90
7.250,2.18,2.67,6.69,6.52,8.24,3.02,3.24,6.65
7.375,2.40,7.22,8.86,12.22,4.35,4.66,3.55,4.04
7.500,3.07,2.80,7.62,13.59,3.29,2.40,3.46,5.06
7.625,3.46,5.41,7.93,7.22,5.14,4.88,2.36,6.43
7.750,5.45,3.11,12.71,6.29,6.91,9.26,4.44,6.78
7.875,4.30,3.91,15.32,5.14,9.43,9.96,7.44,8.11
8.000,7.71,6.07,14.74,2.49,8.02,10.41,7.58,8.28
8.125,11.38,8.46,12.53,4.79,7.58,11.38,6.21,8.90
8.250,4.17,6.96,7.44,5.63,6.87,8.64,6.52,6.34
8.375,11.16,8.73,4.92,7.13,8.95,3.15,6.69,4.83
8.500,7.75,6.07,5.50,7.84,10.45,3.46,6.21,4.92
8.625,5.67,3.82,7.18,4.44,9.57,4.26,7.58,5.90
8.750,5.14,6.12,8.11,2.40,12.71,5.45,11.96,12.04
8.875,5.90,6.43,6.65,2.58,17.79,4.44,17.31,18.72
9.000,3.46,3.60,2.36,2.40,25.09,2.67,20.09,26.15
9.125,2.89,3.99,8.02,2.98,38.67,4.66,11.82,38.14
9.250,7.75,9.12,11.34,3.64,43.22,4.70,5.50,39.73
9.375,4.17,9.48,10.94,8.64,45.57,3.86,9.52,41.77
9.500,5.23,5.14,6.47,12.80,39.11,1.92,8.90,34.78
9.625,7.36,13.50,3.29,12.09,28.50,4.13,8.33,26.99
9.750,8.64,8.86,3.68,5.54,22.92,3.73,5.28,22.75
9.875,13.06,14.96,7.53,6.07,10.85,3.15,3.91,12.40
10.000,5.06,7.80,5.54,13.19,8.59,3.73,8.99,10.27
10.125,14.39,18.68,2.14,11.42,4.79,3.95,7.97,5.10
10.250,6.34,8.95,3.55,7.71,7.36,6.07,7.09,4.35
10.375,12.49,13.81,10.05,8.99,7.71,8.46,10.23,4.13
10.500,4.04,4.04,12.62,9.70,8.42,10.76,10.94,5.14
10.625,10.85,7.62,11.51,5.90,6.16,11.29,8.37,6.60
10.750,3.73,5.63,10.63,4.08,7.67,10.94,5.72,6.16
10.875,3.20,7.62,11.20,10.94,11.82,8.24,4.57,6.56
11.000,3.68,7.36,11.03,20.71,15.80,5.94,5.54,5.01
11.125,3.24,4.35,11.65,24.74,18.68,8.11,7.49,4.04
11.250,3.77,4.26,13.37,22.70,16.82,9.43,4.97,8.20
11.375,5.14,7.44,15.14,21.24,17.44,8.77,2.80,12.31
11.500,2.09,3.91,12.75,12.44,19.08,5.81,5.45,18.77
11.625,3.02,4.30,12.00,12.97,20.62,3.99,6.16,16.11
11.750,1.87,6.87,12.04,13.28,15.94,3.86,4.83,12.84
11.875,2.27,8.11,13.81,8.33,9.74,4.79,2.27,6.87
12.000,2.36,9.43,11.07,12.53,5.67,6.38,3.46,3.02
12.125,3.29,4.75,3.86,18.72,7.22,5.72,5.72,4.08
12.250,6.69,13.33,3.77,21.51,9.70,3.64,8.77,4.70
12.375,4.97,8.59,4.08,18.15,9.43,4.13,9.35,5.01
12.500,5.76,8.02,5.41,9.43,9.04,5.23,7.44,4.44
12.625,4.35,8.20,8.55,8.68,7.49,5.76,6.78,3.91
12.750,3.86,8.28,14.08,15.32,7.71,4.39,10.19,3.82
12.875,5.85,16.86,26.20,23.06,9.21,5.98,14.92,4.35
13.000,2.53,18.50,38.40,32.21,19.61,5.94,15.36,5.23
13.125,1.52,8.24,31.73,32.52,26.02,3.37,8.06,6.52
13.250,1.16,6.65,12.18,18.10,30.27,1.65,2.40,5.23
13.375,0.99,4.39,3.64,5.32,27.30,1.07,0.94,4.17
13.500,2.62,3.60,4.08,4.22,22.79,1.43,1.21,2.76
13.625,3.91,7.22,8.24,7.93,21.55,3.20,3.29,3.37
13.750,2.45,7.75,10.27,3.77,21.86,3.82,3.46,7.80
13.875,8.24,9.26,6.74,7.00,28.85,3.07,5.32,13.77
14.000,2.14,6.60,3.15,6.82,31.15,2.93,5.37,18.63
14.125,3.99,4.30,2.45,4.39,30.97,2.18,4.70,17.66
14.250,1.38,2.53,1.83,3.24,24.87,2.00,2.62,17.13
14.375,2.14,2.36,2.22,2.76,18.24,2.31,2.00,12.53
14.500,1.74,5.10,2.62,2.27,11.87,1.07,1.61,9.66
14.625,1.96,7.31,3.55,4.22,7.00,1.78,1.61,5.28
14.750,7.27,16.38,18.19,12.57,13.02,2.93,2.53,6.60
14.875,7.84,24.29,34.91,15.49,19.78,5.23,9.88,12.97
15.000,18.37,37.25,35.66,12.88,28.05,4.35,32.83,21.24
15.125,25.36,3.91,19.96,14.08,33.45,7.40,44.07,36.50
15.250,6.34,14.12,5.45,11.78,28.23,10.41,37.03,43.45
15.375,7.75,3.64,2.76,3.68,23.28,6.21,19.30,41.15
15.500,3.73,1.65,1.25,1.87,10.67,2.31,3.37,30.18
15.625,1.61,0.94,0.94,0.99,7.22,1.25,1.87,14.52
15.750,0.90,0.94,1.38,1.38,3.07,0.90,0.90,8.51
15.875,0.94,1.25,1.52,1.52,2.84,1.38,1.34,3.07
16.000,1.78,1.30,1.43,1.47,2.18,1.34,1.38,2.80
16.125,2.36,1.16,1.34,1.30,1.61,2.49,1.92,2.22
16.250,3.20,1.07,1.12,1.16,1.25,4.44,5.41,4.48
16.375,6.03,0.90,0.99,0.99,1.07,9.61,11.16,6.82
16.500,5.41,0.85,0.85,0.99,1.07,10.63,14.48,9.39
16.625,2.62,0.81,0.81,0.90,0.99,6.34,10.36,10.14
16.750,2.76,0.72,0.72,0.72,0.99,2.76,3.33,8.68
16.875,1.43,1.83,0.85,0.77,1.34,1.16,1.34,6.52
17.000,1.25,2.36,2.31,2.18,3.55,1.74,1.34,2.84
17.125,4.26,4.08,2.40,6.29,9.48,1.78,4.75,3.02
17.250,2.53,4.04,2.45,8.64,14.43,2.18,7.40,4.61
17.375,4.75,13.81,1.87,7.58,21.60,1.74,7.18,9.08
17.500,9.57,11.60,5.72,6.87,25.14,3.02,4.30,9.79
17.625,3.02,6.52,7.84,9.39,25.98,4.70,2.45,11.51
17.750,7.09,10.36,5.28,7.80,23.59,3.73,2.98,7.44
17.875,8.42,5.41,4.70,6.07,20.49,2.89,3.07,6.47
18.000,3.68,5.37,6.25,14.65,16.82,4.70,4.26,4.22
18.125,9.12,6.69,7.13,21.73,14.03,8.15,7.53,5.59
18.250,5.81,2.00,7.44,22.75,7.67,9.21,9.66,5.06
18.375,9.52,12.04,10.27,17.84,6.34,9.17,6.34,4.88
18.500,7.58,6.60,12.31,8.46,5.90,9.66,6.12,5.28
18.625,4.97,14.61,9.92,9.30,8.73,7.67,8.02,6.60
18.750,6.03,4.13,11.20,14.92,14.65,9.08,7.31,9.74
18.875,3.64,3.73,10.45,24.87,24.69,9.92,6.16,13.86
