TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,1.69,7.13,5.59,===,===,1.83,===,===
0.250,3.37,4.44,6.25,13.33,===,3.07,4.61,===
0.375,6.16,7.97,3.42,18.63,3.64,7.09,12.75,11.78
0.500,9.12,6.74,8.42,53.31,5.10,7.27,15.41,21.77
0.625,5.45,23.41,15.54,71.04,11.16,5.28,11.78,28.98
0.750,3.99,2.49,12.93,52.07,23.28,4.70,8.24,27.08
0.875,5.94,6.69,5.59,19.83,30.04,4.66,9.92,18.85
1.000,5.28,3.68,5.32,8.81,37.43,5.72,11.60,15.54
1.125,5.45,4.52,2.36,9.21,26.06,5.45,15.58,16.78
1.250,3.11,5.45,3.29,10.41,23.32,6.82,11.38,23.63
1.375,6.21,5.85,3.02,14.92,15.94,5.94,9.79,16.29
1.500,3.86,4.52,3.73,12.00,14.08,4.30,7.13,11.82
1.625,4.22,4.35,4.30,6.65,10.72,5.81,6.12,4.83
1.750,4.04,2.89,3.29,8.59,8.68,5.98,7.93,6.38
1.875,5.19,3.46,2.36,12.44,9.26,7.93,9.26,7.62
2.000,10.54,9.66,3.55,10.85,7.36,10.45,7.27,6.87
2.125,6.65,3.11,2.62,7.18,5.54,8.24,6.60,5.19
2.250,5.01,8.81,1.78,3.02,5.72,4.13,6.21,5.19
2.375,10.14,7.36,1.83,3.99,6.12,2.36,3.15,7.71
2.500,7.31,6.65,2.93,8.51,5.90,3.51,6.21,8.59
2.625,11.51,9.61,4.48,6.34,5.28,4.57,7.31,9.12
2.750,8.86,4.22,4.22,9.17,6.65,5.06,6.65,10.32
2.875,4.57,3.86,2.84,14.87,7.18,6.60,9.83,7.97
3.000,3.29,3.02,4.22,11.56,8.11,4.70,10.41,7.49
3.125,9.70,4.26,7.80,7.75,13.77,5.37,6.60,11.25
3.250,7.62,6.21,9.04,7.09,18.19,8.95,2.00,17.66
3.375,7.05,5.54,8.33,7.89,25.80,9.43,4.57,23.68
3.500,3.91,3.95,7.93,10.98,18.41,8.64,12.80,16.60
3.625,10.41,7.36,10.45,13.95,20.58,10.05,14.65,15.94
3.750,9.52,6.87,8.99,16.07,27.26,9.74,18.99,24.07
3.875,5.19,4.44,6.12,6.69,42.78,7.93,15.58,45.35
4.000,5.45,3.07,2.98,6.52,49.55,6.25,12.62,52.25
4.125,7.53,10.50,5.14,15.01,51.89,4.70,12.71,59.01
4.250,8.06,4.61,5.85,25.31,45.52,3.29,19.47,42.47
4.375,6.25,7.93,5.01,25.75,47.47,7.40,18.77,38.98
4.500,5.10,5.32,4.83,19.56,37.21,10.19,16.07,24.25
4.625,4.75,4.30,4.35,12.75,31.86,7.44,12.44,20.89
