"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,1.38,5.50,5.59,===,===,1.03,===,===
0.250,2.22,2.76,4.52,13.64,===,2.40,1.83,===
0.375,5.90,6.60,3.07,5.45,8.20,3.82,4.83,2.89
0.500,3.42,4.79,2.49,5.67,6.12,1.56,9.48,4.44
0.625,11.69,10.54,8.15,15.18,4.26,3.64,11.29,5.06
0.750,5.45,3.95,7.09,17.17,5.67,5.10,9.96,6.69
0.875,5.32,2.18,3.07,7.40,3.99,2.98,8.68,6.43
1.000,2.22,6.29,6.43,12.93,3.55,4.48,7.44,6.82
1.125,2.49,9.61,6.34,18.72,3.11,5.59,7.84,6.91
1.250,1.78,3.91,6.96,11.38,5.67,2.18,6.52,6.56
1.375,3.33,8.81,9.08,5.01,8.15,3.55,4.57,8.24
1.500,3.37,5.81,8.02,9.08,9.08,5.01,3.82,7.27
1.625,1.69,7.93,8.86,15.49,8.33,5.01,2.80,7.71
1.750,4.17,3.29,5.98,19.30,6.03,2.49,2.18,5.76
1.875,1.78,8.81,5.23,18.99,7.27,2.80,2.67,5.50
2.000,2.18,3.86,12.26,14.83,10.19,4.44,4.88,4.97
2.125,2.93,2.14,12.26,12.49,17.44,2.84,5.76,5.19
2.250,6.34,7.18,6.03,8.86,18.85,3.24,3.46,4.44
2.375,3.33,5.81,9.04,11.69,16.82,4.52,6.16,4.97
2.500,4.52,7.53,12.22,23.94,8.68,7.09,15.98,5.32
2.625,3.95,5.06,10.23,24.74,8.59,7.44,17.35,7.53
2.750,1.43,4.04,7.22,13.46,10.36,5.85,8.55,9.66
2.875,2.62,5.59,6.56,13.11,14.26,6.38,6.69,9.66
3.000,2.45,8.73,4.57,10.89,11.20,6.29,6.87,10.98
3.125,3.11,1.69,8.46,8.11,10.19,6.87,3.95,8.81
3.250,5.50,7.31,9.17,8.73,9.92,7.93,7.49,13.59
3.375,2.53,4.04,3.91,9.96,19.74,6.21,16.73,12.71
3.500,10.19,10.36,5.59,11.73,31.02,4.57,20.93,21.82
3.625,6.12,5.81,5.28,5.50,37.83,3.51,15.71,21.02
3.750,4.35,4.30,6.43,5.90,38.23,4.66,7.09,25.31
3.875,4.26,7.40,14.87,14.83,30.27,9.35,4.13,16.51
4.000,3.33,3.51,13.02,14.26,25.71,6.69,3.60,15.10
4.125,4.52,3.37,9.83,5.41,17.70,3.11,6.38,12.13
4.250,4.08,3.55,9.52,2.49,13.41,4.22,5.90,11.20
4.375,4.52,4.26,6.03,5.37,11.11,1.74,4.57,7.09
4.500,5.72,5.54,7.75,13.02,12.31,4.30,7.80,4.92
4.625,2.18,3.73,11.60,12.22,13.33,6.56,7.97,5.19
4.750,1.74,3.68,12.66,3.64,12.62,5.06,7.89,5.50
4.875,2.76,7.75,13.59,5.85,9.70,2.05,8.51,5.37
5.000,3.15,5.94,11.69,11.34,7.71,5.50,9.12,4.44
