"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,1.38,8.86,5.72,===,===,0.99,===,===
0.250,2.05,2.49,3.02,11.16,===,1.25,1.34,===
0.375,2.76,3.11,2.76,8.42,16.78,4.48,3.55,2.27
0.500,3.37,2.49,4.35,7.09,10.14,6.25,5.23,3.15
0.625,3.46,5.72,8.06,5.81,7.75,3.77,3.99,3.68
0.750,5.06,4.35,8.90,5.32,4.44,3.42,2.40,5.06
0.875,4.44,4.97,5.45,4.88,3.73,8.68,4.70,5.72
1.000,3.64,2.93,4.17,5.72,3.07,9.88,6.12,7.58
1.125,4.75,4.83,4.75,6.34,5.63,6.87,5.81,10.14
1.250,2.27,5.06,5.67,9.30,8.11,4.22,5.06,11.20
1.375,7.93,6.82,5.45,10.10,12.18,2.71,5.28,12.62
1.500,2.27,4.66,4.30,10.32,13.77,3.55,5.67,12.18
1.625,8.95,6.29,3.77,9.12,13.77,3.77,7.89,13.55
1.750,4.52,4.22,3.95,4.52,12.57,3.20,8.95,13.15
1.875,5.06,2.53,2.98,2.89,8.73,2.14,8.33,12.26
2.000,3.42,4.75,3.11,3.64,5.94,3.11,6.34,8.90
2.125,7.49,6.47,4.04,3.64,3.29,5.76,5.90,7.31
2.250,3.11,3.64,4.04,6.03,4.70,5.19,6.56,5.37
2.375,7.67,3.51,3.42,10.72,8.20,2.45,3.51,4.92
2.500,3.91,7.75,7.05,13.02,15.45,2.45,2.71,5.19
2.625,4.57,3.73,9.96,9.52,18.59,4.08,5.14,4.88
2.750,2.31,2.93,11.07,6.96,18.50,4.83,6.60,5.90
2.875,4.44,5.59,16.02,5.59,14.08,5.63,5.63,4.44
3.000,5.37,3.07,16.20,7.05,11.11,5.45,2.62,4.83
3.125,5.41,5.54,11.82,11.29,11.07,3.46,4.39,5.72
3.250,2.93,7.97,6.47,15.23,10.58,2.36,8.24,7.36
3.375,0.99,3.11,11.38,16.20,10.36,1.96,10.63,7.93
3.500,7.53,11.65,12.26,12.49,8.02,2.36,9.57,5.32
3.625,2.80,6.47,8.06,11.16,5.54,2.31,7.00,4.30
3.750,8.02,5.01,5.23,11.65,3.51,4.13,4.57,5.81
3.875,2.05,6.69,8.42,9.17,3.37,8.11,2.53,8.99
4.000,2.49,2.71,10.94,3.42,4.39,8.95,2.67,10.05
4.125,4.75,11.25,8.46,5.01,4.26,4.88,1.78,10.67
4.250,4.75,3.42,7.27,6.65,3.46,5.01,1.52,8.15
4.375,2.62,7.40,4.26,7.18,3.15,6.25,2.05,9.66
4.500,3.37,2.14,6.16,7.58,5.54,4.66,3.20,8.51
4.625,5.59,1.47,12.62,10.36,12.97,5.50,4.83,10.85
4.750,6.82,6.25,13.99,15.10,16.95,5.28,4.30,9.83
4.875,6.34,3.86,9.08,11.11,23.59,2.62,4.13,8.46
