TIME,PIP BETA R,PIP ALPHA R,PIP THETA R,PIP DELTA R,PIP BETA L,PIP ALPHA L,PIP THETA L,PIP DELTA L,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
12.000,23.71,46.04,55.29,85.88,21.88,21.88,35.84,73.92,7.18,8.81,7.71,9.83,43.09,7.62,12.71,42.38
12.125,23.78,47.37,57.02,87.55,23.14,23.14,37.73,75.49,6.56,6.03,16.11,14.83,41.23,8.68,14.87,43.98
12.250,24.17,48.55,58.20,88.43,24.63,24.63,39.45,77.06,4.08,9.12,19.61,16.07,29.29,12.04,11.65,28.67
12.375,24.53,49.41,58.35,88.92,26.12,26.12,41.49,77.45,6.87,5.98,19.03,9.52,35.40,20.49,6.65,25.36
12.500,24.81,49.80,57.88,89.12,28.08,28.08,44.39,77.55,8.77,3.82,20.89,11.78,32.83,24.78,27.26,20.67
12.625,25.24,50.75,58.20,89.61,30.35,30.35,47.37,78.53,20.31,16.55,22.53,17.26,41.46,17.97,51.01,24.21
12.750,26.81,52.31,59.45,90.10,32.78,32.78,50.27,79.51,17.40,15.76,15.85,11.69,38.45,7.89,38.80,33.94
12.875,29.34,54.43,61.41,90.20,35.37,35.37,52.94,80.39,9.48,41.15,4.97,15.71,33.18,10.67,16.60,42.25
13.000,31.94,55.69,63.69,89.90,38.75,38.75,55.61,81.37,39.20,30.66,11.65,30.40,24.25,27.66,27.79,50.79
13.125,34.47,56.63,65.41,90.20,42.04,42.04,58.43,82.25,12.26,13.99,19.83,19.21,14.43,32.70,30.40,55.08
13.250,36.47,57.88,67.45,90.49,45.25,45.25,61.33,83.82,10.94,23.90,30.35,22.44,9.17,13.68,17.26,44.77
13.375,37.86,59.53,69.33,90.20,46.98,46.98,63.22,85.20,7.53,26.77,30.53,39.42,8.02,6.29,15.23,35.26
13.500,38.72,61.57,70.98,90.00,47.69,47.69,64.63,86.47,5.72,11.34,14.48,32.92,12.71,10.67,14.08,16.78
13.625,39.18,62.98,72.00,89.61,48.39,48.39,65.96,87.75,3.60,11.78,6.43,14.96,15.71,10.54,11.16,16.69
13.750,39.07,63.14,72.16,89.41,48.78,48.78,66.82,88.14,4.44,7.00,11.25,7.49,17.04,11.60,5.67,10.36
13.875,38.79,63.37,72.78,90.39,48.94,48.94,66.75,87.75,4.26,3.82,12.66,10.72,10.89,13.77,9.12,9.08
14.000,38.79,63.92,73.02,90.59,49.49,49.49,66.59,87.75,9.17,3.02,14.39,13.68,12.13,12.09,13.46,8.86
14.125,38.86,63.53,71.61,89.90,50.98,50.98,66.98,88.04,12.35,10.72,11.29,8.59,13.15,21.20,23.50,15.76
14.250,38.57,61.49,68.94,88.92,52.86,52.86,68.16,87.94,24.96,5.01,3.37,7.31,23.15,26.29,32.26,17.09
14.375,37.97,59.37,66.12,89.02,54.90,54.90,69.02,87.25,11.25,4.66,10.89,8.59,24.69,12.35,27.92,14.87
14.500,37.11,57.88,63.53,89.22,55.84,55.84,68.94,86.18,10.32,6.65,22.61,8.77,25.53,10.32,13.33,8.15
14.625,36.04,57.02,61.02,88.73,56.00,56.00,67.84,85.10,8.28,7.71,26.99,10.14,17.79,19.08,5.72,6.03
14.750,34.30,56.63,59.53,87.65,55.84,55.84,66.51,84.51,7.40,7.13,29.91,13.72,11.38,17.97,6.56,4.70
14.875,32.48,56.63,58.12,86.08,55.84,55.84,65.96,83.63,3.37,7.40,28.54,13.37,7.49,15.10,4.79,3.82
15.000,31.02,57.25,57.18,84.31,56.31,56.31,65.41,82.65,8.51,7.44,20.40,13.41,7.67,11.42,7.44,5.37
15.125,30.45,58.20,57.25,82.65,56.55,56.55,64.78,81.76,3.55,5.63,9.52,16.86,8.11,5.81,13.99,6.60
15.250,30.23,58.04,56.94,81.37,56.47,56.47,64.08,80.69,4.79,7.36,2.84,14.87,14.61,5.45,15.32,14.03
15.375,29.73,57.49,56.24,80.78,56.47,56.47,63.69,80.10,5.67,3.15,9.92,8.68,14.92,12.97,11.03,15.27
15.500,29.45,57.25,55.61,80.29,56.24,56.24,62.43,80.59,3.46,4.52,13.24,3.68,19.70,16.42,4.26,19.34
15.625,29.16,56.78,54.98,79.61,55.69,55.69,60.00,80.69,5.32,4.17,13.99,6.07,13.86,15.32,6.78,12.88
15.750,28.84,56.39,53.73,77.94,54.67,54.67,57.25,79.90,3.82,3.60,13.50,10.36,11.96,10.72,9.48,12.09
15.875,27.24,55.06,51.53,76.27,53.02,53.02,53.88,77.94,5.72,6.38,7.71,6.78,11.03,4.08,3.60,9.70
16.000,24.74,53.49,49.02,75.69,50.67,50.67,51.22,76.86,3.82,2.93,4.17,4.35,14.17,2.93,3.15,12.31
16.125,21.85,51.69,46.90,76.18,47.61,47.61,48.86,76.27,8.55,5.54,2.27,7.31,20.54,4.83,6.74,16.55
16.250,19.22,49.65,45.49,76.96,44.08,44.08,47.06,76.37,6.43,2.09,4.52,12.49,29.60,5.10,12.00,25.31
16.375,17.04,47.29,43.92,77.45,41.41,41.41,45.33,75.98,6.65,7.22,8.46,12.49,32.61,8.42,14.21,28.94
16.500,15.76,44.78,41.57,77.45,40.39,40.39,44.31,75.78,4.39,3.64,12.40,5.90,36.50,13.90,10.14,35.26
16.625,14.80,43.14,38.51,77.06,41.10,41.10,43.29,75.69,3.82,7.62,16.55,1.61,35.62,17.48,7.05,36.06
16.750,14.30,42.67,36.00,76.86,42.12,42.12,42.12,75.20,3.99,10.01,22.17,2.40,34.56,22.00,4.39,37.12
16.875,14.40,43.61,35.84,76.96,43.29,43.29,41.88,75.78,3.68,5.85,17.57,7.40,43.31,16.29,8.24,46.94
17.000,14.51,44.63,37.02,77.25,43.84,43.84,42.20,76.27,6.69,13.19,9.08,16.20,42.34,8.24,13.99,48.66
17.125,14.47,44.55,38.20,77.65,43.37,43.37,42.35,75.69,1.52,5.41,10.98,19.08,49.55,8.46,16.60,56.27
17.250,14.22,44.16,38.98,77.35,41.41,41.41,41.10,74.80,3.15,9.79,5.59,14.12,52.47,5.72,13.33,63.08
17.375,14.12,44.08,39.37,77.16,38.82,38.82,38.98,74.51,8.77,8.99,7.44,9.17,50.21,5.19,7.67,62.82
17.500,14.08,44.00,39.76,76.57,36.31,36.31,37.25,75.10,4.83,6.21,10.05,10.14,49.20,6.38,10.36,63.17
17.625,13.90,43.37,40.55,76.18,34.51,34.51,36.47,76.18,9.79,7.84,5.81,15.36,44.24,3.55,16.38,58.17
17.750,13.73,41.96,41.57,76.18,33.33,33.33,37.10,77.45,6.21,9.83,6.43,17.00,44.91,3.95,16.60,53.97
17.875,13.37,40.39,42.12,77.45,32.31,32.31,38.35,78.92,6.60,4.97,5.98,15.01,43.80,4.83,12.71,50.43
18.000,13.01,38.67,42.20,78.92,31.53,31.53,39.29,80.29,6.03,4.66,6.87,11.69,44.51,5.54,12.62,45.35
18.125,12.66,36.71,41.96,80.39,30.75,30.75,40.16,81.37,5.19,4.30,7.53,11.96,40.35,4.08,13.37,40.92
18.250,12.41,34.90,41.49,81.08,30.27,30.27,40.55,81.67,6.21,5.32,7.40,15.94,36.41,5.32,15.36,36.33
18.375,12.19,34.12,41.41,81.76,29.96,29.96,40.71,81.57,7.36,7.09,9.08,13.02,25.67,9.43,11.60,26.95
18.500,12.01,34.04,41.33,81.47,29.57,29.57,40.39,80.69,3.73,2.49,15.27,5.45,18.28,12.57,5.59,19.87
18.625,11.84,34.43,41.41,81.08,29.18,29.18,40.08,80.00,2.22,2.05,21.46,4.88,14.26,14.56,3.20,15.76
18.750,11.59,35.06,41.18,80.98,28.86,28.86,39.76,79.80,5.10,3.37,27.48,6.29,12.88,17.79,5.67,13.11
18.875,11.37,35.84,41.41,81.96,29.10,29.10,39.69,80.10,4.08,3.02,26.68,9.92,13.41,18.94,8.77,11.03
19.000,11.34,37.02,41.96,82.84,29.88,29.88,39.76,79.90,6.34,2.62,15.14,9.70,17.44,14.17,6.69,12.13
19.125,11.52,38.27,42.59,82.94,30.59,30.59,39.69,78.92,2.76,6.91,5.23,6.47,24.91,6.47,3.99,13.86
19.250,11.73,39.06,42.75,82.84,31.14,31.14,39.22,77.35,0.90,3.51,5.50,6.74,26.24,2.58,6.34,13.46
19.375,11.91,39.22,42.43,82.84,30.98,30.98,38.59,75.88,3.42,4.88,3.95,6.56,25.05,3.33,4.22,12.62
19.500,11.91,39.22,41.73,82.55,30.75,30.75,37.65,74.80,4.17,3.37,6.65,5.81,17.13,5.72,3.11,9.48
19.625,11.98,39.22,41.18,82.45,30.59,30.59,37.10,74.41,5.14,5.90,13.95,6.34,16.55,13.15,6.21,12.80
19.750,11.94,38.98,41.88,82.65,30.59,30.59,37.25,74.51,6.12,9.52,16.07,7.93,15.01,16.07,7.93,14.39
19.875,11.84,38.20,43.14,83.63,30.27,30.27,38.51,75.29,8.02,7.13,14.52,9.57,25.18,13.11,7.89,26.33
20.000,11.76,37.18,43.53,84.51,29.96,29.96,39.29,76.08,4.44,7.44,14.12,15.63,32.03,14.70,12.71,32.96
20.125,11.87,36.47,42.90,85.20,30.20,30.20,39.29,76.67,7.84,11.07,13.81,12.71,46.36,15.18,7.31,45.35
20.250,12.30,36.47,41.96,85.59,30.51,30.51,38.67,77.35,3.51,7.49,8.33,4.17,55.74,8.99,5.98,52.42
20.375,12.55,36.24,41.18,86.27,30.90,30.90,38.35,77.65,4.52,5.32,4.08,8.55,55.12,3.42,10.05,51.45
20.500,12.55,36.63,41.80,87.35,31.45,31.45,38.51,78.04,5.32,5.28,13.24,15.94,63.57,10.36,11.25,61.58
20.625,12.41,37.02,42.51,87.84,32.00,32.00,38.35,78.24,5.54,4.57,17.53,21.42,56.49,13.68,13.46,55.79
20.750,12.30,37.65,43.06,87.84,32.71,32.71,37.96,78.33,6.25,6.78,13.95,25.71,59.10,10.98,14.87,60.47
20.875,12.16,38.27,43.37,88.04,33.41,33.41,37.80,78.63,6.38,5.94,11.60,19.92,59.77,12.71,11.16,59.24
21.000,12.01,38.59,43.29,87.94,34.27,34.27,37.65,78.82,7.58,9.83,12.13,10.10,53.13,14.08,10.76,52.34
21.125,12.23,39.22,43.76,87.84,35.14,35.14,38.12,78.92,4.61,5.59,7.18,7.40,60.12,7.18,9.83,58.57
21.250,12.48,39.84,45.10,88.14,36.16,36.16,39.06,79.22,10.10,14.70,7.09,18.24,53.18,6.78,16.78,50.26
21.375,12.76,40.39,46.59,88.92,37.33,37.33,40.24,80.00,5.14,3.37,9.35,17.53,56.85,13.68,18.99,56.10
21.500,13.05,40.94,47.61,88.73,38.27,38.27,41.65,80.69,8.77,8.33,9.88,10.32,62.29,11.69,8.28,58.44
21.625,13.40,40.86,48.24,88.33,38.51,38.51,42.75,81.27,4.88,12.31,11.82,18.90,57.16,9.30,16.11,53.93
21.750,14.12,40.16,49.57,88.63,38.51,38.51,43.92,81.86,4.83,4.13,13.02,21.60,58.84,13.64,17.93,55.70
21.875,15.04,39.22,50.67,88.82,38.67,38.67,45.49,82.55,7.97,22.00,13.99,24.03,55.65,18.15,19.30,54.02
22.000,16.15,38.27,51.22,88.43,38.82,38.82,46.90,83.24,3.02,4.04,12.57,19.78,54.33,15.94,18.81,55.34
22.125,16.83,37.10,51.92,88.04,38.82,38.82,48.47,84.22,8.46,8.99,5.50,17.26,57.29,6.78,13.11,59.19
22.250,17.11,36.16,52.94,88.43,38.67,38.67,49.73,85.59,6.82,7.31,6.47,18.55,58.26,4.70,12.00,59.46
22.375,17.40,36.86,54.20,88.73,39.22,39.22,50.82,87.35,3.11,5.81,14.96,20.09,57.55,12.31,10.32,57.47
22.500,17.68,38.12,55.37,88.82,40.55,40.55,51.76,88.82,2.71,5.98,15.23,17.66,54.99,11.82,9.92,52.56
22.625,17.86,39.37,56.55,89.41,41.33,41.33,52.55,90.20,1.96,5.67,7.13,14.21,40.92,8.77,8.24,37.96
22.750,17.93,39.61,57.33,89.61,41.10,41.10,52.55,90.59,3.24,8.33,8.28,11.96,29.60,8.33,6.25,26.77
22.875,17.83,39.06,57.41,88.43,40.08,40.08,52.00,89.51,8.77,4.35,8.95,12.97,16.86,7.75,7.53,15.58
23.000,17.58,38.27,56.78,85.78,38.82,38.82,50.98,87.84,2.62,3.95,4.83,10.81,5.81,8.15,6.21,7.09
23.125,17.22,37.41,55.29,82.84,37.65,37.65,49.73,86.37,8.81,3.73,6.29,8.46,3.33,9.21,3.29,8.86
23.250,16.76,36.47,53.88,79.90,36.63,36.63,48.86,85.29,2.58,2.93,7.84,9.12,2.98,8.68,7.13,9.88
23.375,16.36,35.53,53.10,77.16,35.92,35.92,48.39,84.31,8.11,9.30,7.97,10.23,3.64,7.80,10.98,11.96
23.500,16.11,35.14,52.71,74.61,35.37,35.37,48.31,82.84,11.07,4.97,10.32,11.11,3.24,7.75,11.25,9.30
23.625,16.19,34.98,51.53,71.96,35.22,35.22,47.76,80.69,7.80,7.89,15.58,8.77,2.93,10.05,8.86,8.81
23.750,16.36,35.14,50.04,69.80,35.37,35.37,46.90,78.92,13.37,4.44,15.58,5.81,4.88,11.96,4.39,8.51
23.875,16.72,35.29,48.24,68.53,35.37,35.37,45.73,77.06,7.58,10.81,11.34,2.53,9.12,11.25,3.42,10.10
24.000,17.04,35.76,46.67,67.65,35.29,35.29,44.24,75.20,3.55,6.38,16.91,3.37,13.02,16.55,6.16,11.03
24.125,17.25,36.47,45.25,67.06,35.37,35.37,43.37,73.04,2.31,6.91,18.41,6.34,16.64,17.62,9.66,11.07
24.250,17.11,37.02,44.16,66.18,35.45,35.45,42.59,70.98,5.50,6.60,14.79,8.77,17.66,12.84,11.73,9.48
24.375,16.86,37.41,42.82,65.29,35.37,35.37,41.41,69.51,5.72,7.75,10.85,6.34,19.47,8.37,5.59,11.56
24.500,16.68,37.65,41.96,65.29,35.06,35.06,40.63,69.41,4.66,3.73,11.47,8.77,19.96,10.19,10.98,14.83
24.625,16.65,37.96,41.57,66.08,34.98,34.98,40.31,70.10,4.04,7.71,13.37,7.44,22.48,11.16,10.81,20.80
24.750,16.47,38.51,42.20,67.06,35.22,35.22,41.02,70.69,4.97,3.73,15.14,10.50,26.02,11.69,11.25,26.29
24.875,15.97,39.06,42.59,67.25,35.61,35.61,41.80,70.88,3.95,3.73,14.74,19.08,30.53,11.51,21.02,31.24
25.000,15.04,39.29,42.98,67.75,34.98,34.98,42.27,71.18,2.98,3.99,9.52,16.78,37.17,8.33,18.94,35.09
25.125,13.98,38.75,43.53,68.43,33.65,33.65,42.43,71.18,6.43,4.88,7.05,15.94,43.31,8.33,17.93,38.71
25.250,13.40,37.88,44.08,69.51,32.47,32.47,42.90,72.25,4.70,4.75,8.15,23.41,47.87,7.49,24.25,42.16
25.375,13.23,37.10,44.47,70.00,31.53,31.53,43.69,73.14,12.00,12.53,8.42,27.61,50.30,7.93,24.60,47.82
25.500,13.40,36.16,44.55,69.71,30.75,30.75,44.31,73.53,5.06,5.67,10.05,23.50,62.11,7.49,20.09,63.88
25.625,13.44,35.29,44.47,69.41,30.35,30.35,45.18,73.53,7.58,7.00,9.83,13.86,63.04,3.55,13.15,65.38
25.750,13.80,35.06,44.55,69.22,30.59,30.59,46.04,73.24,11.60,8.77,14.30,14.70,65.29,9.61,11.11,71.58
25.875,14.30,35.45,45.96,69.02,31.61,31.61,48.00,73.24,4.61,10.67,14.26,29.29,65.87,9.30,25.05,66.00
26.000,14.69,35.84,47.45,70.00,33.10,33.10,50.75,74.22,27.79,5.41,10.05,33.41,64.63,13.19,28.85,64.90
26.125,14.94,36.08,48.78,72.25,34.75,34.75,53.33,74.71,10.14,7.80,11.07,27.17,74.94,17.31,21.86,73.65
