TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,3.55,5.14,9.88,===,===,1.52,===,===
0.250,3.64,3.91,5.41,20.93,===,3.24,3.15,===
0.375,11.65,6.47,7.44,13.68,13.77,8.33,3.77,11.96
0.500,8.42,7.00,15.32,10.58,19.21,12.40,6.21,20.45
0.625,8.37,4.79,13.81,12.53,27.35,10.23,6.69,27.88
0.750,3.24,6.56,7.18,8.95,34.16,5.63,4.66,39.60
0.875,11.07,6.91,6.82,19.34,30.84,4.97,13.24,38.89
1.000,3.07,4.61,8.15,26.15,23.94,5.94,17.62,38.23
1.125,7.49,6.29,13.95,19.34,11.29,4.39,23.54,31.64
1.250,2.05,4.44,13.15,26.55,9.30,5.90,32.52,27.26
1.375,4.97,6.43,10.23,28.19,9.12,4.30,30.35,27.66
1.500,5.81,3.11,4.75,8.99,14.03,10.54,15.18,25.18
1.625,19.34,17.48,13.46,9.92,27.13,20.49,11.34,30.00
1.750,14.70,10.58,27.74,10.10,35.62,28.89,29.91,39.73
1.875,24.25,19.08,34.11,37.61,40.31,27.48,58.09,39.82
2.000,7.09,6.96,24.07,54.72,37.78,18.59,60.56,38.85
2.125,17.48,15.45,8.64,44.46,27.30,9.39,39.82,26.68
2.250,7.27,16.55,7.09,27.26,20.40,3.77,17.57,17.35
2.375,12.88,16.47,9.08,16.55,10.14,16.11,10.98,15.10
2.500,20.23,11.16,6.43,13.33,11.96,33.41,28.41,15.45
2.625,14.34,13.68,10.50,10.14,11.38,37.78,28.54,23.23
2.750,11.34,6.12,14.08,8.28,13.06,22.61,11.51,28.67
2.875,7.93,6.34,8.24,8.28,15.18,8.86,8.33,28.05
3.000,7.13,7.27,6.03,9.48,20.14,6.03,13.02,23.81
3.125,7.44,9.08,11.29,8.64,25.58,8.95,11.11,12.93
3.250,10.98,8.24,13.99,18.72,34.29,9.61,7.22,10.27
3.375,8.28,11.11,7.18,19.21,40.75,4.70,9.79,6.38
3.500,9.83,9.39,5.10,23.41,38.32,4.61,13.33,10.76
3.625,3.73,4.75,5.98,43.14,32.92,5.81,32.21,15.05
3.750,3.73,4.13,8.02,39.11,21.11,5.59,34.42,29.82
3.875,5.19,7.31,11.60,24.56,24.25,10.76,28.63,31.64
4.000,5.90,7.67,17.31,21.77,20.58,14.12,26.99,32.21
4.125,7.09,15.49,16.95,16.02,24.21,11.69,20.67,26.06
4.250,7.09,11.82,9.88,9.39,22.75,7.31,13.11,30.35
4.375,3.46,4.83,4.79,6.12,20.93,7.71,10.98,32.88
4.500,3.95,7.05,10.58,9.79,19.56,10.85,8.64,30.09
4.625,10.23,9.08,11.03,24.96,13.99,11.96,18.41,23.28
4.750,15.58,20.54,10.98,28.32,15.18,10.85,19.83,14.92
4.875,10.58,5.01,12.53,25.14,14.61,7.00,10.94,13.19
5.000,14.52,17.79,11.51,31.73,12.18,6.60,15.98,9.21
5.125,38.80,24.25,6.16,25.14,8.11,18.55,15.98,7.58
5.250,7.09,3.68,5.01,11.11,7.18,19.30,23.68,10.94
5.375,16.25,10.27,12.97,20.62,9.26,13.46,31.28,16.02
5.500,6.38,10.89,20.98,26.51,11.25,16.47,31.19,22.48
5.625,2.80,4.04,17.88,25.05,10.50,16.64,28.10,28.41
5.750,6.65,7.13,5.98,21.15,12.62,8.59,21.82,27.61
5.875,5.54,6.25,9.21,16.51,13.99,5.23,16.64,26.68
6.000,5.06,3.95,12.00,12.26,14.65,6.47,14.03,19.65
6.125,3.95,4.75,8.33,5.72,11.29,3.55,17.70,12.53
6.250,6.38,11.03,6.16,9.83,9.17,4.26,23.94,9.17
6.375,6.69,6.47,5.32,15.58,13.46,7.58,21.07,13.24
6.500,4.57,2.62,9.61,11.20,19.78,10.14,7.97,24.12
6.625,4.70,4.97,9.30,18.85,27.92,9.79,15.10,32.21
6.750,6.16,8.86,3.99,18.10,37.08,3.46,14.96,44.64
6.875,12.80,18.10,9.57,16.60,39.24,5.14,18.77,47.07
7.000,10.50,10.58,12.66,21.69,38.80,11.34,30.53,48.53
7.125,32.12,37.25,5.01,19.12,32.57,29.82,41.28,40.84
7.250,12.44,7.84,6.91,5.85,34.73,31.19,35.48,41.99
7.375,9.52,8.37,12.84,7.00,41.50,18.81,17.17,38.14
7.500,2.71,5.06,14.48,16.16,35.88,9.43,11.60,33.41
7.625,7.18,1.78,14.17,17.84,30.53,9.83,21.86,23.19
7.750,9.08,10.10,11.78,13.33,17.62,10.85,16.25,17.00
7.875,28.89,2.62,8.59,9.83,22.08,7.09,4.88,12.13
8.000,8.20,6.25,6.56,17.88,21.07,5.98,16.07,5.90
8.125,12.31,5.98,8.64,23.54,25.05,5.45,28.85,5.98
8.250,7.18,10.54,15.27,25.71,26.46,15.58,30.44,8.90
8.375,8.11,8.86,10.50,36.77,25.71,13.50,37.96,11.11
8.500,9.39,11.11,8.68,44.95,21.02,10.36,47.03,9.43
8.625,6.96,7.09,9.39,44.82,13.86,7.80,48.80,7.89
8.750,5.14,3.02,4.52,30.31,10.94,11.20,35.44,7.27
8.875,4.08,5.94,9.52,12.00,15.63,18.72,16.16,8.59
9.000,2.36,4.22,19.08,19.12,13.68,23.32,19.25,9.79
