TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,0.94,2.09,3.68,===,===,0.72,===,===
0.250,1.34,1.52,2.67,4.97,===,0.90,0.99,===
0.375,1.38,1.34,1.61,2.31,2.98,1.25,1.34,1.65
0.500,2.80,1.21,1.74,1.34,1.96,2.27,1.25,2.00
0.625,1.74,2.00,2.05,1.34,1.74,2.98,3.55,3.02
0.750,2.93,2.49,1.61,1.12,1.52,2.31,6.03,3.42
0.875,3.11,2.18,1.07,1.03,1.34,1.25,6.78,6.21
1.000,6.87,3.24,1.16,1.65,1.25,2.53,6.03,6.96
1.125,7.09,3.07,1.65,1.78,1.07,4.70,5.10,7.93
1.250,3.82,1.74,1.96,2.45,1.16,5.59,4.48,6.43
1.375,7.36,2.84,1.74,3.02,1.34,3.73,2.18,5.14
1.500,3.20,1.30,1.07,1.78,2.05,1.65,4.97,4.26
1.625,4.57,1.96,1.21,1.21,2.62,2.49,4.79,5.63
1.750,2.89,0.99,1.69,1.92,3.60,4.35,2.14,8.20
1.875,1.47,2.22,1.61,2.22,4.22,5.98,4.35,10.01
2.000,3.95,1.25,1.56,1.78,5.67,5.98,4.70,12.18
2.125,2.58,0.90,0.99,1.12,5.50,4.66,4.44,11.82
2.250,3.37,1.34,1.38,2.31,6.34,3.91,8.28,15.63
2.375,4.88,1.52,1.52,4.88,6.29,4.22,13.95,19.92
2.500,5.37,1.74,1.65,5.63,6.47,4.26,15.01,22.35
2.625,1.56,0.90,1.92,3.42,6.16,2.45,8.33,22.92
2.750,4.57,1.52,1.52,1.74,4.57,1.83,3.24,18.10
2.875,5.06,1.78,1.03,0.99,3.51,1.69,2.93,13.77
3.000,3.95,0.90,1.16,1.12,2.27,1.56,2.36,10.58
3.125,6.25,1.34,1.30,1.56,2.31,1.61,1.61,7.97
3.250,2.45,1.83,1.16,1.87,2.67,2.84,2.36,8.28
3.375,3.82,1.56,1.34,2.05,2.76,3.11,2.84,8.59
3.500,1.96,1.52,1.78,2.62,2.05,3.02,4.52,7.18
3.625,3.55,1.87,2.45,3.73,2.76,3.42,9.88,10.01
3.750,2.98,1.43,2.31,3.55,3.42,3.24,9.66,10.01
3.875,2.84,1.78,1.92,2.14,4.48,4.57,5.14,12.80
4.000,2.05,1.38,1.78,1.38,3.99,5.81,4.13,11.11
4.125,3.15,1.83,1.65,0.99,3.20,3.95,2.80,9.08
4.250,4.17,2.05,0.85,1.25,2.18,1.16,2.22,6.43
4.375,4.79,1.52,1.34,1.34,1.38,4.13,3.11,4.30
4.500,2.76,1.69,1.38,1.61,1.21,4.97,4.44,4.08
4.625,2.98,1.12,1.43,2.05,1.21,4.44,3.64,4.04
4.750,3.51,3.11,1.92,3.11,1.12,3.37,3.20,3.64
4.875,5.10,1.34,1.56,3.46,1.87,2.40,7.40,5.10
5.000,2.05,3.33,1.34,3.29,2.49,2.84,9.83,6.25
5.125,4.48,1.25,1.87,4.39,3.99,2.84,8.55,11.78
5.250,2.09,2.93,1.38,4.97,4.75,1.07,7.80,12.80
5.375,2.98,2.14,0.85,3.68,4.83,2.93,6.07,16.20
5.500,3.07,2.05,1.12,2.58,5.01,3.29,4.88,15.63
5.625,4.61,1.87,0.90,2.58,4.08,2.00,5.90,15.05
5.750,5.01,0.77,0.72,1.87,4.39,1.21,4.04,14.74
5.875,2.45,1.03,1.30,1.21,3.60,1.61,4.92,12.00
6.000,3.91,1.43,1.69,1.34,3.42,3.91,6.91,11.29
6.125,3.15,0.81,1.07,1.07,3.11,4.75,5.67,9.83
6.250,4.83,2.71,1.30,1.21,2.45,4.92,5.23,8.37
6.375,4.26,1.74,1.21,1.47,2.14,3.77,3.73,7.84
6.500,5.59,1.74,0.81,1.69,1.56,2.58,4.66,6.52
6.625,3.73,0.90,0.94,1.69,1.52,2.36,5.01,6.82
6.750,4.88,1.74,0.81,1.74,1.25,2.93,2.58,6.65
