"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,2.67,15.85,11.73,===,===,1.87,===,===
0.250,3.24,8.55,14.79,13.95,===,4.22,2.62,===
0.375,5.37,9.17,16.33,12.75,6.07,14.12,12.44,3.68
0.500,5.37,4.30,16.82,23.85,9.39,18.55,20.00,6.43
0.625,3.99,6.65,11.38,23.99,9.30,10.85,16.95,7.67
0.750,2.09,5.10,12.40,17.26,9.66,8.77,8.59,7.49
0.875,8.02,8.24,18.68,12.18,6.52,14.43,5.28,6.29
1.000,3.42,3.91,22.61,12.04,4.39,19.61,10.89,6.52
1.125,9.17,8.15,19.83,8.64,4.57,20.62,14.52,10.36
1.250,5.90,3.51,17.88,4.30,5.59,20.71,12.44,11.34
1.375,4.39,3.42,17.00,3.82,9.08,21.69,8.37,13.28
1.500,7.09,5.72,9.21,4.92,7.71,10.98,6.74,9.12
1.625,3.51,5.19,9.30,5.10,8.90,6.91,4.97,10.54
1.750,3.77,7.36,13.86,14.21,6.87,14.12,14.03,8.90
1.875,2.31,4.30,16.95,15.49,8.55,19.21,21.24,10.98
2.000,5.98,8.99,17.62,11.96,8.95,18.24,21.07,8.59
2.125,2.49,5.63,25.05,9.83,11.60,16.16,16.55,8.55
2.250,4.22,3.60,28.81,7.44,10.23,18.32,10.32,6.43
2.375,12.13,10.72,18.55,7.75,7.62,15.98,8.99,5.06
2.500,5.67,3.46,18.01,4.75,4.97,21.95,8.06,4.39
2.625,6.03,6.91,22.00,5.59,5.45,24.91,3.86,4.70
2.750,7.31,7.97,20.05,15.54,7.31,20.40,11.03,6.12
2.875,4.79,2.45,23.45,22.79,7.44,21.77,16.78,5.81
3.000,4.04,8.64,29.96,20.80,7.49,26.68,13.64,5.67
3.125,11.87,12.18,28.23,9.70,8.20,24.78,9.92,6.43
3.250,2.98,3.77,19.56,13.28,9.12,17.57,20.00,8.95
3.375,6.69,8.20,14.21,18.19,12.09,10.89,21.95,15.58
3.500,3.73,8.06,13.59,10.05,11.07,7.93,16.16,17.44
3.625,9.26,1.83,12.35,8.77,9.08,7.84,14.39,19.12
3.750,9.35,9.08,9.52,9.74,4.30,8.33,10.23,14.96
3.875,6.38,3.51,5.81,4.48,2.40,3.46,4.97,12.26
4.000,8.42,6.74,15.49,8.15,2.98,9.21,5.85,9.04
4.125,8.15,7.22,22.79,15.85,4.08,20.14,15.71,6.07
4.250,4.92,4.83,23.32,18.72,5.94,23.37,19.52,5.76
4.375,6.69,5.19,23.19,10.89,6.29,20.05,8.99,5.45
4.500,11.29,11.73,19.25,16.07,7.18,15.98,16.86,5.63
4.625,4.35,7.05,13.64,20.71,8.64,9.66,21.86,6.82
4.750,4.61,4.17,10.45,14.34,10.85,9.12,20.05,8.33
4.875,9.66,3.64,10.67,8.46,11.82,11.69,17.75,9.21
5.000,7.58,4.48,19.12,8.59,12.00,23.01,9.66,9.08
5.125,6.38,3.99,16.91,12.57,10.76,20.58,12.93,7.93
5.250,8.77,3.60,13.11,16.51,12.31,13.95,15.63,9.70
5.375,5.94,1.65,19.61,21.95,11.29,19.61,17.22,8.33
5.500,7.13,5.90,26.59,22.35,11.03,27.26,19.12,10.94
5.625,5.72,3.46,31.15,23.32,8.06,30.35,23.63,9.21
5.750,10.19,7.71,31.90,18.06,7.13,27.30,24.47,11.69
5.875,5.23,4.08,23.81,12.35,5.32,17.93,18.63,7.53
6.000,17.79,14.17,7.84,8.28,5.50,5.37,11.42,5.37
6.125,4.44,3.60,18.72,9.48,5.32,21.20,14.12,1.92
6.250,18.28,12.44,22.00,18.41,5.45,20.89,23.15,2.09
6.375,2.53,3.99,16.55,20.31,4.83,11.51,22.61,3.60
6.500,11.60,10.72,25.84,12.09,4.66,24.47,15.54,6.12
6.625,9.17,6.07,27.74,12.00,5.85,29.16,20.45,8.15
6.750,4.39,5.81,19.52,18.85,5.94,19.39,27.66,9.12
6.875,8.02,9.88,13.50,12.93,5.63,12.93,19.92,7.80
7.000,9.83,12.09,13.90,8.02,4.97,18.24,9.26,6.07
7.125,7.13,4.04,16.55,7.84,4.39,24.25,5.37,4.30
7.250,11.87,12.22,26.46,3.82,4.61,29.29,8.68,3.77
7.375,7.67,6.03,33.54,3.55,3.37,25.40,9.79,5.32
7.500,10.54,13.72,36.33,3.15,3.15,24.87,6.47,6.29
7.625,9.83,5.37,28.54,5.76,2.76,25.18,8.99,6.12
7.750,8.64,5.41,17.31,4.61,8.02,21.11,8.15,10.36
7.875,4.61,7.22,13.50,4.97,10.19,16.47,9.48,15.58
8.000,7.00,3.95,10.67,7.40,14.43,13.06,10.01,28.28
8.125,12.44,5.45,5.76,3.46,11.07,6.52,13.86,34.03
8.250,12.49,7.49,4.39,6.07,9.88,7.53,19.61,35.62
8.375,29.91,4.26,5.94,9.43,8.73,10.89,25.89,32.21
8.500,24.12,9.30,4.61,9.52,7.89,13.50,32.17,24.07
8.625,17.04,1.47,5.67,8.55,10.14,21.11,33.18,21.82
8.750,13.55,4.08,5.90,8.64,9.92,19.03,27.70,18.19
8.875,11.65,2.31,5.81,11.38,9.66,5.54,21.73,16.78
9.000,11.51,1.78,3.77,8.64,11.69,11.47,21.33,20.09
9.125,13.28,7.40,5.41,4.08,11.29,13.46,18.63,22.26
9.250,4.08,7.27,11.82,4.04,14.92,10.36,8.64,27.57
9.375,13.64,17.66,18.15,8.24,13.64,10.41,13.64,22.13
9.500,9.79,5.72,20.62,7.18,12.84,10.54,15.05,18.06
9.625,9.61,5.81,18.55,4.88,10.67,11.87,9.17,8.77
9.750,8.37,7.89,12.04,4.04,8.02,5.76,13.59,5.90
9.875,6.91,6.03,6.78,4.26,5.59,10.89,12.49,5.54
10.000,10.19,13.28,20.45,8.33,4.22,24.38,9.66,7.40
10.125,7.71,6.65,35.62,10.54,4.26,34.16,11.38,7.62
10.250,6.43,8.95,40.70,4.48,5.32,33.94,10.94,6.25
10.375,3.86,2.22,28.63,3.20,10.05,23.10,7.40,8.33
10.500,3.55,4.61,13.86,7.27,12.88,10.50,5.45,8.37
10.625,8.33,5.28,15.27,15.41,17.22,9.12,13.33,11.78
10.750,3.42,6.65,15.58,10.89,15.49,9.79,9.12,9.12
10.875,3.99,7.53,10.19,6.60,11.42,8.02,10.23,8.02
11.000,3.73,8.55,7.84,5.67,8.42,3.11,10.45,4.79
11.125,9.12,8.68,23.94,1.92,7.05,18.15,6.43,5.45
11.250,11.34,9.74,28.54,3.02,8.59,26.02,7.97,6.74
11.375,6.12,4.57,13.11,9.57,10.54,17.04,11.16,13.28
11.500,7.53,7.93,5.06,11.82,10.10,4.97,8.95,16.82
11.625,11.69,9.83,10.10,12.00,9.52,7.67,8.02,18.50
11.750,17.44,4.61,13.02,10.89,7.53,12.31,6.38,16.47
11.875,13.55,10.63,17.97,8.90,5.50,11.73,4.57,10.23
12.000,42.16,7.75,22.00,10.81,4.17,21.24,9.52,8.99
12.125,10.76,5.76,20.76,9.83,2.45,26.64,17.88,6.82
12.250,12.44,5.85,14.12,6.21,2.18,18.59,17.13,10.14
12.375,5.59,6.21,10.41,2.80,2.98,10.19,7.80,10.05
12.500,6.29,10.14,10.54,6.60,4.48,10.54,7.40,10.67
12.625,5.63,4.83,7.71,10.05,8.64,10.72,14.83,10.76
12.750,7.62,5.54,3.42,8.42,10.14,11.29,12.80,11.38
12.875,8.02,7.31,7.22,5.01,9.52,7.49,8.24,12.00
13.000,8.95,11.69,17.31,2.93,5.85,16.78,8.99,12.26
13.125,16.33,15.85,19.96,5.28,3.86,23.28,5.06,11.78
13.250,5.67,7.53,11.16,11.16,4.44,15.10,7.75,14.56
13.375,8.95,9.35,3.68,12.75,5.72,7.09,6.96,17.70
13.500,3.15,2.80,8.24,8.51,5.41,9.08,9.88,19.52
13.625,5.32,4.22,8.24,3.64,4.13,10.54,8.20,19.52
