"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,3.02,7.00,2.62,===,===,2.67,===,===
0.250,4.66,5.01,5.59,11.51,===,3.42,6.69,===
0.375,8.20,13.46,14.79,13.37,13.33,6.91,18.59,16.78
0.500,6.21,20.05,24.69,25.62,20.27,6.82,21.33,32.65
0.625,7.53,15.89,30.09,37.87,31.24,6.07,12.84,44.20
0.750,7.27,9.61,19.83,34.11,45.97,7.80,8.55,47.87
0.875,7.13,5.10,4.30,21.82,48.62,5.85,11.51,44.68
1.000,7.40,4.08,7.93,16.82,48.40,14.26,13.64,29.56
1.125,16.69,6.07,8.24,10.76,30.31,27.21,27.97,25.89
1.250,11.11,5.45,7.93,10.67,24.91,35.53,34.95,17.88
1.375,12.18,7.13,12.13,12.88,13.46,27.21,26.15,18.94
1.500,5.45,5.85,14.79,6.78,10.23,17.13,17.97,18.81
1.625,11.38,5.54,13.55,8.28,13.33,12.04,26.24,18.06
1.750,12.04,6.03,10.63,17.88,16.60,10.41,41.01,18.59
1.875,9.66,6.56,9.88,18.63,19.39,2.89,35.93,20.54
2.000,5.67,9.04,10.54,10.41,13.15,4.57,15.98,20.76
2.125,5.67,3.95,7.27,7.49,12.84,7.93,8.99,19.92
2.250,7.84,8.20,3.95,10.36,11.07,5.54,15.01,16.11
2.375,6.56,4.17,2.67,10.89,9.48,4.92,14.74,10.14
2.500,8.86,7.09,2.58,15.36,5.72,3.15,13.33,7.05
2.625,5.72,7.13,5.41,14.83,3.33,7.18,15.27,4.26
2.750,4.57,5.06,8.20,12.44,4.66,12.75,9.96,10.50
2.875,7.89,2.62,3.95,19.52,6.07,13.02,10.54,13.02
3.000,8.02,8.46,8.42,20.71,9.92,8.68,12.62,17.44
3.125,10.10,7.58,12.84,18.01,12.09,3.11,11.82,13.72
3.250,8.06,8.51,6.47,13.95,12.75,8.55,12.40,13.72
3.375,5.54,4.88,7.62,12.57,9.66,17.93,6.07,10.05
3.500,6.21,7.58,10.10,12.09,6.34,16.55,5.23,12.53
3.625,2.71,5.28,4.83,7.75,4.08,7.71,9.92,16.78
3.750,5.45,5.67,1.30,9.17,4.17,3.11,15.14,21.11
3.875,5.81,4.48,5.90,10.32,6.03,3.60,17.57,28.98
4.000,5.37,6.87,9.57,12.93,13.95,10.76,17.44,29.43
4.125,8.02,6.96,11.56,17.26,18.15,19.21,19.56,28.50
4.250,7.93,5.67,19.34,9.30,20.49,25.05,13.24,21.51
4.375,6.34,6.78,23.19,5.85,18.10,24.34,4.79,17.93
4.500,5.63,8.86,20.14,16.16,16.55,24.78,7.49,17.62
4.625,12.84,5.94,12.75,19.39,14.48,21.11,14.21,15.14
4.750,16.64,4.39,3.77,21.60,10.19,14.79,22.66,12.88
4.875,18.37,8.73,4.92,23.50,9.21,23.81,29.16,14.52
5.000,5.10,5.06,8.06,16.91,9.43,19.16,29.60,18.19
5.125,19.08,4.44,5.45,10.23,18.41,11.07,25.62,27.74
5.250,28.19,2.14,2.14,7.40,25.93,17.00,8.33,33.18
5.375,14.61,4.52,3.82,9.21,29.78,17.00,5.54,33.85
5.500,7.49,8.06,4.52,7.75,27.21,12.75,6.47,30.40
5.625,7.75,7.89,4.08,2.49,19.21,9.21,9.26,18.90
5.750,8.99,3.51,6.21,2.58,18.90,10.32,13.64,18.85
5.875,6.16,9.39,9.08,3.77,24.03,15.54,13.41,21.64
6.000,12.35,6.52,15.80,7.58,26.59,17.66,14.03,41.06
6.125,3.77,6.96,12.88,9.48,25.27,8.46,14.70,49.20
6.250,12.88,6.65,8.02,27.52,19.39,5.01,15.49,51.14
6.375,12.35,9.26,2.62,43.00,17.93,10.85,27.21,43.14
6.500,12.88,4.75,2.98,36.55,20.54,9.88,33.01,28.85
6.625,5.63,3.42,3.77,21.24,20.14,10.76,24.74,18.10
6.750,8.06,6.69,6.82,20.05,20.89,14.43,22.26,8.20
6.875,6.47,2.40,9.08,31.68,18.99,13.15,28.94,10.01
7.000,4.75,4.48,11.47,38.54,16.82,10.54,35.09,14.96
7.125,7.58,8.37,7.71,30.93,13.24,8.24,29.12,12.00
7.250,10.94,5.37,4.08,11.07,9.83,6.34,17.22,9.04
7.375,6.21,7.62,2.80,6.56,6.74,6.12,13.19,6.29
7.500,9.08,4.52,6.96,9.70,5.41,2.98,8.90,8.15
7.625,5.50,3.60,5.37,12.18,8.02,6.03,12.13,10.63
7.750,11.07,8.37,3.51,8.86,10.76,10.10,8.42,9.66
7.875,15.18,4.48,6.12,5.19,15.27,8.11,4.52,8.77
8.000,7.71,6.16,5.32,6.07,12.09,3.37,7.93,8.11
8.125,12.26,2.71,6.03,5.41,11.11,6.78,8.02,8.06
8.250,10.67,3.82,8.15,4.08,7.31,7.53,8.64,7.49
8.375,7.71,5.63,6.34,5.81,7.93,17.79,19.74,7.27
8.500,3.64,8.11,6.78,13.24,7.80,23.32,12.49,7.13
8.625,7.49,4.97,8.28,18.90,9.12,20.62,6.25,11.65
8.750,4.30,8.51,7.49,19.12,6.56,15.76,16.60,13.11
8.875,10.72,3.99,4.70,17.04,5.32,11.42,26.64,14.26
9.000,6.38,8.37,2.49,14.70,6.12,7.13,29.12,11.65
9.125,4.39,2.58,2.53,13.41,9.43,6.65,29.56,13.50
9.250,6.07,6.56,3.51,10.05,18.10,5.67,22.75,22.35
9.375,6.21,3.77,6.82,8.68,18.55,2.84,10.85,26.37
9.500,5.85,9.26,6.43,14.43,18.10,5.76,19.52,26.99
9.625,9.39,4.39,4.04,19.25,11.78,6.07,28.72,21.11
9.750,10.72,6.12,2.00,18.32,12.13,1.47,27.92,18.28
9.875,13.50,3.82,5.90,8.95,11.56,4.26,15.63,14.65
10.000,9.04,3.20,7.93,11.11,11.42,3.20,6.78,15.01
10.125,10.23,6.03,7.00,16.07,8.37,4.48,17.70,25.58
10.250,4.57,2.67,3.02,14.39,10.14,5.41,27.92,35.44
10.375,7.67,3.02,5.23,16.78,10.85,7.58,21.86,38.93
10.500,8.64,1.96,10.10,15.76,14.12,14.30,11.78,34.69
10.625,5.98,6.38,7.22,10.41,10.54,15.10,7.18,27.61
10.750,4.30,7.49,3.60,5.14,10.14,10.72,7.00,24.83
10.875,9.26,6.29,1.69,3.95,6.56,4.04,12.49,24.21
11.000,7.62,6.43,7.00,7.49,7.05,10.85,14.12,21.77
11.125,6.07,3.77,10.85,12.04,5.54,15.01,7.05,25.05
11.250,6.91,2.67,4.30,13.15,6.21,8.59,5.94,20.00
11.375,6.56,5.90,6.43,8.73,5.28,7.58,7.53,22.92
11.500,4.79,5.37,7.89,10.05,5.81,12.75,4.30,20.85
11.625,14.92,1.61,4.57,18.37,5.06,12.31,13.86,17.70
11.750,5.72,7.49,5.19,17.57,7.00,7.22,21.11,12.22
11.875,7.75,3.99,4.75,9.88,8.28,2.58,18.90,8.33
12.000,6.16,3.11,5.94,7.09,9.88,8.59,18.06,12.26
12.125,2.80,2.14,7.22,4.17,10.45,15.54,7.80,20.14
12.250,9.92,2.40,5.37,5.94,7.75,16.64,14.92,21.55
12.375,7.80,4.26,3.46,5.67,7.44,11.87,20.49,23.01
12.500,2.40,7.75,2.40,8.06,11.69,2.98,14.52,15.18
12.625,6.12,5.63,1.34,22.70,16.91,7.75,16.95,11.87
12.750,10.50,7.13,3.29,27.26,19.92,10.19,15.63,9.79
12.875,2.00,2.49,6.52,24.16,18.19,6.29,8.33,16.69
13.000,5.81,6.87,6.21,20.80,14.48,7.75,6.03,20.05
13.125,10.05,5.76,10.01,26.77,16.33,18.41,11.07,20.85
13.250,2.67,6.74,14.08,23.23,14.26,25.58,8.33,17.88
13.375,10.23,6.16,14.61,8.11,19.34,24.96,17.79,16.33
13.500,5.28,7.84,13.28,12.44,14.43,26.68,29.69,18.46
13.625,10.85,6.96,10.85,20.49,17.93,26.06,18.77,20.54
13.750,15.27,4.61,8.33,23.15,16.78,19.78,22.00,21.77
13.875,12.66,4.22,8.37,17.44,20.89,17.88,28.36,20.71
14.000,8.55,3.60,10.05,16.73,22.61,12.49,13.28,17.88
14.125,16.86,7.71,12.26,25.14,23.63,12.09,19.56,17.44
14.250,12.88,4.39,10.72,33.72,23.15,20.76,29.16,17.09
14.375,27.83,12.09,3.55,27.48,21.24,34.69,27.97,17.26
14.500,15.45,3.95,3.86,21.29,22.57,35.75,22.79,18.90
14.625,12.93,10.41,5.50,15.32,21.46,21.15,18.59,24.07
14.750,6.21,8.06,5.85,7.36,22.04,4.35,13.86,25.98
14.875,2.89,8.55,8.20,3.73,15.27,5.37,8.81,22.17
15.000,4.92,3.64,9.39,12.49,14.92,8.28,10.94,15.14
15.125,9.43,8.81,8.46,16.47,9.21,8.33,14.34,8.86
15.250,3.29,5.72,3.46,10.50,10.23,6.60,14.87,9.43
15.375,5.06,8.55,1.34,5.37,10.27,7.36,17.00,8.24
15.500,4.30,6.12,3.11,8.24,18.63,11.60,16.64,7.00
15.625,4.35,2.53,4.66,9.30,21.02,12.80,11.20,8.06
15.750,9.26,4.30,8.81,11.34,23.54,10.67,15.27,8.77
