TIME,BETA R PIP,ALPHA R PIP,THETA R PIP,DELTA R PIP,BETA L PIP,ALPHA L PIP,THETA L PIP,DELTA L PIP,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
70.250,2.17,8.55,14.75,39.12,3.07,11.76,20.71,45.20,2.80,2.71,4.75,4.30,7.93,3.68,6.34,5.45
70.375,2.25,8.71,14.98,40.59,3.14,12.00,20.63,45.88,1.61,2.80,5.37,3.29,10.94,4.48,4.44,8.73
70.500,2.07,9.02,15.22,41.27,3.14,12.24,20.39,45.88,3.33,2.36,4.88,5.94,10.05,3.68,6.87,8.11
70.625,2.07,9.33,15.53,41.08,3.21,12.55,20.24,45.78,2.00,1.47,3.20,5.94,10.54,2.31,5.59,8.24
70.750,2.03,9.41,15.29,39.90,3.28,12.86,19.92,45.00,2.45,2.27,1.69,2.93,6.82,2.93,2.67,6.87
70.875,1.96,9.49,14.67,38.24,3.24,13.02,19.69,44.12,2.27,1.34,2.58,1.21,5.94,2.71,1.43,6.60
71.000,1.85,9.49,14.04,36.57,3.21,13.10,19.37,43.04,1.69,1.47,2.98,2.62,3.86,2.93,3.46,6.38
71.125,1.85,9.41,13.65,35.10,3.14,13.02,19.29,42.25,2.27,3.29,1.38,5.50,4.52,2.80,6.82,7.22
71.250,1.89,9.49,13.80,33.92,3.10,13.10,19.61,41.37,2.14,2.22,2.71,8.15,5.94,2.05,9.35,8.28
71.375,1.93,9.65,14.27,33.14,3.03,13.02,20.31,40.78,1.30,1.47,3.95,7.13,6.47,3.11,7.53,8.73
71.500,1.82,9.65,14.35,33.04,2.92,12.86,20.78,40.59,1.74,0.94,3.07,4.17,6.74,2.53,4.48,8.42
71.625,1.78,9.41,14.20,32.75,2.85,12.71,20.86,40.00,1.83,2.22,2.62,4.75,4.61,1.96,4.79,6.16
71.750,1.71,9.25,13.80,32.35,2.67,12.24,20.71,38.82,2.49,2.09,2.76,3.86,4.26,1.83,4.04,5.14
71.875,1.64,9.10,13.41,31.86,2.60,12.00,20.39,37.84,2.14,1.96,2.58,2.67,4.26,2.22,2.40,5.14
72.000,1.64,8.78,13.18,32.55,2.57,11.84,20.16,38.14,3.02,2.53,3.95,1.74,7.09,3.60,2.22,7.53
72.125,1.64,8.47,13.10,34.61,2.42,11.76,19.76,39.61,2.71,2.62,3.99,3.99,11.51,4.97,2.00,12.88
72.250,1.68,8.31,13.57,36.47,2.32,11.69,19.61,40.78,3.11,3.77,2.36,5.90,18.15,4.39,2.45,18.99
72.375,1.71,8.24,13.88,38.04,2.25,11.53,19.45,41.27,2.18,3.73,1.74,6.78,19.74,1.78,5.45,20.76
72.500,1.78,8.55,14.27,39.31,2.17,11.06,19.29,41.47,1.96,1.52,5.67,4.92,23.68,3.86,4.48,23.50
72.625,1.75,9.02,14.27,39.90,2.07,10.90,18.75,41.18,4.30,3.95,8.77,3.37,17.44,7.58,5.37,17.62
72.750,1.68,9.73,14.27,40.20,2.00,11.06,18.51,40.98,1.96,1.74,6.25,3.11,15.80,7.27,6.52,16.95
72.875,1.53,10.04,14.12,40.20,1.82,11.37,18.27,40.39,2.05,2.05,2.67,3.60,7.31,3.68,5.28,9.92
73.000,1.50,10.20,13.65,40.29,1.64,11.14,17.57,40.29,1.38,2.45,5.10,1.69,5.28,3.77,2.53,7.93
73.125,1.43,10.27,13.25,39.90,1.53,10.82,16.71,40.59,1.83,2.14,7.97,3.60,2.98,6.78,4.30,4.52
73.250,1.35,10.35,12.86,39.02,1.43,10.75,15.76,40.10,2.62,3.51,7.80,4.17,3.15,7.18,4.70,3.91
73.375,1.35,10.59,12.55,37.65,1.35,10.75,14.98,39.41,2.49,1.43,4.79,3.24,2.67,4.22,2.58,2.84
73.500,1.32,10.51,12.39,36.18,1.28,10.67,14.43,38.82,1.43,1.87,3.15,4.13,2.27,2.98,2.31,2.45
73.625,1.39,10.43,12.39,34.90,1.32,10.51,14.43,38.82,3.20,3.42,3.42,5.90,2.49,3.91,3.91,4.04
73.750,1.57,10.59,12.55,34.31,1.28,10.75,14.67,39.61,2.62,3.42,3.95,7.22,3.29,5.32,5.67,6.38
73.875,1.71,11.14,13.02,34.41,1.32,11.14,15.14,40.49,2.05,2.71,6.69,5.94,3.29,7.27,5.06,8.20
74.000,1.78,11.61,13.57,34.41,1.35,11.69,15.53,41.37,1.43,2.31,3.51,3.37,3.55,3.68,2.71,8.51
74.125,1.85,12.16,14.43,34.61,1.32,12.24,16.16,41.47,1.38,1.47,2.18,4.61,2.36,3.29,3.73,7.40
74.250,1.96,12.47,15.45,34.71,1.28,12.63,16.86,41.37,2.76,3.15,3.07,12.00,2.09,5.90,9.79,5.59
74.375,2.07,12.71,16.24,34.71,1.28,13.02,17.41,41.57,2.93,4.13,3.99,12.00,2.71,5.63,9.61,4.61
74.500,2.17,12.86,16.78,34.61,1.35,13.25,17.57,41.86,2.62,3.11,3.20,5.41,4.83,4.30,3.73,5.28
74.625,2.25,12.86,17.18,34.51,1.35,13.41,17.73,42.06,3.11,2.67,2.18,6.07,6.56,4.70,3.55,7.36
74.750,2.28,13.02,17.41,34.80,1.39,13.88,17.88,42.84,2.67,3.02,4.04,5.41,7.40,7.13,3.60,8.15
74.875,2.39,13.41,17.49,35.39,1.43,14.35,18.04,43.92,1.34,1.38,6.56,3.15,8.15,9.04,3.24,8.24
75.000,2.39,13.96,17.65,35.78,1.50,15.06,18.27,45.00,2.05,1.52,8.24,4.22,7.44,8.68,5.10,7.84
75.125,2.42,14.35,17.88,34.80,1.53,15.61,18.67,44.51,2.31,3.95,8.06,6.52,8.02,7.36,7.44,6.16
75.250,2.39,14.82,18.12,32.94,1.57,15.92,18.98,42.35,2.36,1.38,6.60,6.60,6.03,5.94,7.05,3.99
75.375,2.35,14.98,17.88,31.27,1.46,15.92,18.98,40.49,2.31,4.26,3.64,4.30,7.89,3.51,4.92,3.37
75.500,2.28,14.82,17.57,30.29,1.43,15.76,18.82,39.22,2.49,1.83,1.65,2.40,6.96,2.00,3.60,4.04
75.625,2.17,14.35,17.33,29.41,1.39,15.53,18.67,38.14,2.80,3.60,3.91,5.23,9.04,3.77,4.83,5.98
75.750,2.10,14.12,17.65,28.63,1.32,15.37,18.75,37.35,1.38,2.18,6.69,8.28,8.15,7.05,6.16,6.29
75.875,2.07,13.88,18.27,27.84,1.28,15.53,19.06,36.47,3.20,3.02,6.34,5.90,7.44,7.62,3.60,6.34
76.000,2.07,13.96,19.14,27.35,1.28,15.92,19.92,35.98,2.31,1.52,4.57,3.07,6.07,8.02,5.59,6.43
76.125,2.07,13.96,20.00,27.16,1.35,16.55,21.10,35.49,2.18,2.45,3.91,7.36,5.14,7.27,10.81,5.76
76.250,2.07,13.65,20.47,26.96,1.43,16.86,22.12,34.71,2.93,2.36,3.86,7.44,5.94,6.25,10.01,5.67
76.375,2.07,13.18,20.63,26.96,1.53,16.63,22.59,34.02,3.33,2.05,3.91,7.36,4.97,5.94,11.25,4.17
76.500,2.10,12.71,20.71,26.96,1.68,16.63,23.06,33.73,4.52,3.02,4.66,6.12,4.17,6.87,10.45,3.37
76.625,2.14,12.55,20.71,27.35,1.89,16.55,23.45,34.22,4.57,2.84,5.98,2.93,3.02,7.18,5.54,3.42
76.750,2.07,12.47,20.16,27.75,1.93,16.71,23.37,35.10,3.33,2.84,5.45,1.34,2.93,6.47,2.27,4.13
76.875,2.03,12.24,19.45,28.14,2.07,16.47,22.67,35.69,2.14,3.55,2.05,2.40,2.53,4.13,1.61,6.16
77.000,1.96,11.69,18.90,28.04,2.07,15.92,21.80,35.88,3.68,2.27,3.55,4.70,2.00,3.86,2.84,7.36
77.125,1.82,11.37,18.59,28.14,2.21,15.22,21.18,35.98,3.51,3.11,4.48,6.25,3.33,2.84,3.33,9.52
77.250,1.71,10.90,18.04,28.53,2.25,14.59,20.55,36.76,5.28,2.62,2.18,5.59,4.66,2.09,3.51,10.32
77.375,1.64,10.75,17.02,28.92,2.39,14.12,19.61,38.43,4.08,2.76,3.07,4.52,7.40,4.26,4.57,12.35
77.500,1.60,10.75,15.69,29.02,2.53,13.88,18.82,39.80,3.07,3.11,6.29,3.91,8.11,6.60,6.52,15.49
77.625,1.43,10.90,14.59,28.92,2.53,14.04,18.35,40.49,1.87,1.16,6.87,3.29,7.49,7.36,6.29,14.83
77.750,1.39,11.22,14.12,28.33,2.53,14.43,18.43,40.69,2.09,1.65,5.14,3.07,5.41,6.03,3.02,13.06
77.875,1.35,11.14,13.80,27.25,2.53,14.43,18.51,40.29,1.92,2.62,3.95,3.82,3.07,2.53,2.27,6.65
78.000,1.43,11.06,13.88,26.57,2.60,13.96,18.51,39.22,3.37,4.17,3.33,4.13,2.80,2.80,1.83,5.14
78.125,1.43,10.67,13.88,26.18,2.71,13.57,18.67,38.92,2.18,1.21,1.87,4.35,4.79,2.18,1.87,5.28
78.250,1.39,10.27,13.73,26.67,2.75,13.02,18.67,38.92,3.20,4.75,5.50,3.60,7.09,3.02,5.32,8.28
78.375,1.53,10.27,13.73,27.55,2.75,12.78,18.75,39.41,2.27,3.11,6.87,4.57,8.86,4.17,7.44,8.55
78.500,1.60,10.27,14.43,28.33,2.78,12.63,18.82,39.71,1.56,2.31,4.75,7.89,10.01,2.62,6.29,8.99
78.625,1.64,10.67,15.45,28.14,2.92,12.63,18.59,39.61,2.27,1.69,2.76,8.51,8.11,1.96,4.04,6.43
78.750,1.64,10.98,16.16,27.25,2.75,12.31,18.43,39.22,2.00,2.58,4.04,6.25,6.38,4.83,3.91,6.65
78.875,1.64,10.75,16.08,25.98,2.75,12.08,17.96,38.63,1.96,2.18,4.79,3.91,3.33,5.06,2.36,5.10
79.000,1.57,10.43,15.45,25.20,2.78,11.76,17.49,38.53,2.31,2.36,3.55,3.73,3.15,5.72,4.13,5.59
79.125,1.57,10.43,14.82,24.80,2.78,11.61,16.71,38.53,4.48,2.71,6.38,4.92,3.20,9.57,4.48,5.14
79.250,1.64,11.06,14.43,24.71,2.85,12.00,15.84,39.12,2.58,1.92,9.26,4.75,3.20,11.69,3.07,5.23
79.375,1.64,11.84,14.35,25.00,2.85,12.47,15.14,40.20,3.91,1.87,7.75,2.36,3.02,9.35,2.31,5.98
79.500,1.64,12.39,14.20,25.59,2.96,12.94,14.43,41.76,2.27,1.87,4.92,2.22,2.89,5.01,1.56,6.43
79.625,1.60,12.63,13.96,26.37,2.99,12.94,13.80,43.33,2.27,1.87,4.83,3.33,3.02,4.52,2.22,7.05
79.750,1.68,12.47,13.88,27.06,2.96,12.63,13.18,44.12,3.29,3.64,4.70,2.84,2.40,4.08,2.22,6.96
79.875,1.64,12.31,14.27,28.04,2.92,12.31,12.94,44.02,2.58,2.53,5.19,5.76,2.62,3.95,2.93,5.37
80.000,1.60,12.55,15.53,29.12,2.89,12.31,13.49,43.53,4.70,3.64,5.63,10.76,3.86,4.30,5.63,4.52
80.125,1.68,13.10,16.78,29.90,2.89,12.63,14.27,43.14,4.70,2.09,7.44,10.45,4.57,6.07,5.90,3.37
80.250,1.78,13.73,17.65,30.59,2.92,13.02,14.75,43.04,3.42,2.49,8.99,5.94,3.95,7.18,3.15,4.97
80.375,1.89,14.20,17.73,30.88,2.85,13.25,15.06,42.25,6.43,5.98,7.31,2.36,3.55,6.16,4.57,6.43
80.500,2.03,14.59,17.96,31.76,2.89,13.57,15.84,41.08,2.84,4.26,3.99,4.22,5.37,3.33,8.20,7.97
80.625,2.25,14.67,18.67,32.84,2.92,13.65,16.55,40.00,2.27,2.45,2.98,8.99,7.58,1.38,12.13,9.61
80.750,2.42,14.67,19.69,34.41,3.07,13.49,17.10,39.22,2.76,2.40,2.45,11.91,11.78,2.84,13.19,11.16
80.875,2.46,14.67,20.78,36.37,3.32,13.41,17.88,39.12,6.12,2.53,2.31,7.80,12.31,1.78,7.84,11.42
81.000,2.50,15.22,21.80,38.43,3.49,13.65,18.82,39.71,3.55,3.07,6.21,7.75,14.48,3.46,8.55,10.89
81.125,2.53,16.08,22.90,40.39,3.49,13.96,20.00,40.88,1.47,3.15,8.68,9.21,14.17,5.50,10.36,10.50
81.250,2.53,16.63,23.76,41.96,3.53,14.43,20.63,41.86,3.51,2.53,6.74,7.62,13.50,5.19,7.00,10.45
81.375,2.46,16.86,24.31,42.94,3.53,14.59,20.86,42.75,2.18,3.02,6.07,4.48,11.47,5.72,3.11,9.74
81.500,2.50,17.10,24.55,42.94,3.49,15.14,21.02,43.33,2.27,2.05,8.73,4.04,8.11,8.37,5.50,7.75
81.625,2.46,17.49,24.08,42.65,3.53,15.92,21.41,44.02,3.11,3.37,9.08,4.35,6.16,10.54,5.54,7.09
81.750,2.32,17.73,23.53,42.45,3.57,16.78,21.73,44.31,2.45,1.83,6.34,5.14,4.52,8.15,3.60,6.21
81.875,2.35,17.73,22.98,42.16,3.60,17.18,21.96,44.31,3.64,3.11,3.46,5.59,3.07,3.82,6.43,6.74
82.000,2.32,17.57,22.59,42.06,3.60,17.10,22.27,43.82,3.20,1.30,1.52,4.57,2.76,1.34,6.74,5.32
82.125,2.32,17.33,22.43,41.86,3.71,16.63,22.35,42.75,3.51,2.93,2.00,3.46,3.42,1.34,4.70,5.06
82.250,2.39,16.71,22.20,41.47,3.64,15.61,22.04,41.27,1.52,1.96,2.05,3.55,3.86,1.52,2.40,3.73
82.375,2.46,15.92,22.04,41.18,3.67,14.43,21.80,40.10,4.26,1.78,2.80,4.52,3.51,2.62,3.68,4.48
82.500,2.50,15.22,22.04,40.88,3.60,13.33,21.57,39.12,2.71,2.98,5.23,5.10,2.45,4.52,4.75,5.85
82.625,2.46,14.90,22.27,40.59,3.57,12.94,21.57,38.04,2.84,3.07,6.12,5.90,2.53,5.76,4.57,6.34
82.750,2.57,14.90,22.43,40.10,3.53,12.78,21.57,36.96,3.33,1.25,4.04,3.86,3.20,4.22,4.66,7.05
82.875,2.60,15.29,22.90,39.41,3.53,13.10,21.80,35.98,1.47,3.11,4.17,2.00,4.30,4.48,4.26,5.45
83.000,2.57,15.53,22.98,38.24,3.46,13.41,22.20,35.29,3.29,2.53,2.93,5.28,4.13,5.19,4.88,5.23
83.125,2.53,15.45,22.90,37.35,3.46,13.80,22.82,34.90,3.91,2.98,3.11,8.33,4.44,5.54,7.93,5.10
83.250,2.60,15.22,22.75,37.25,3.32,13.80,23.06,35.29,1.34,2.62,3.91,5.76,5.63,5.10,7.58,6.60
83.375,2.50,14.67,22.43,37.75,3.17,13.57,23.29,35.98,3.64,4.61,3.91,3.46,9.04,4.30,3.64,9.96
83.500,2.39,14.04,22.20,37.75,2.99,13.25,23.22,36.76,1.92,1.16,3.42,7.18,9.96,3.02,4.22,10.76
83.625,2.28,13.41,21.88,36.67,2.82,12.94,22.51,36.67,1.21,1.96,1.87,7.05,10.19,1.56,5.85,10.41
83.750,2.10,13.10,21.18,35.20,2.67,12.86,21.41,36.08,2.14,1.38,4.75,3.99,8.73,4.70,3.86,8.95
83.875,2.07,13.10,20.39,33.53,2.60,12.94,20.39,35.59,1.92,1.78,6.07,3.91,7.58,5.54,2.89,8.81
84.000,2.03,13.02,19.45,31.47,2.42,12.94,19.37,35.20,2.09,2.14,4.75,5.19,6.16,4.04,3.37,8.68
84.125,2.03,12.71,18.67,29.51,2.25,12.55,18.20,34.71,4.52,1.87,2.84,6.34,4.13,2.84,4.04,8.02
84.250,2.00,12.00,17.88,27.65,2.21,12.39,17.10,33.63,1.61,1.21,4.79,5.72,2.53,5.23,4.08,7.36
84.375,2.00,11.53,17.02,25.49,2.17,12.31,16.39,32.65,3.02,2.76,3.95,3.82,2.18,4.75,4.22,7.36
84.500,2.03,11.29,16.71,23.73,2.17,12.47,16.16,32.25,1.74,3.51,2.76,2.98,2.36,5.10,4.75,6.91
84.625,2.07,10.90,16.71,22.75,2.32,12.31,15.84,31.67,2.62,1.87,2.09,6.69,4.75,4.57,4.30,6.43
84.750,2.07,10.27,16.78,21.96,2.28,11.69,15.29,30.49,3.33,3.29,2.36,7.05,6.03,1.83,4.22,4.88
84.875,2.03,9.65,16.63,21.47,2.35,11.06,14.98,29.31,4.22,1.78,3.82,5.45,6.82,2.14,5.37,4.83
85.000,2.03,9.41,16.39,21.18,2.42,10.82,14.98,28.24,2.80,1.83,3.02,3.91,6.52,3.68,5.63,4.04
85.125,2.03,9.41,16.47,20.88,2.42,10.98,14.67,27.94,1.25,1.43,1.92,2.22,5.59,4.92,3.86,5.50
85.250,2.00,9.57,16.63,20.78,2.35,11.22,14.59,28.33,4.17,1.03,1.21,3.95,4.57,3.55,2.62,5.19
85.375,2.00,9.57,16.71,20.49,2.25,11.45,14.35,28.73,2.22,2.45,1.03,4.35,3.33,2.84,4.08,5.41
85.500,2.03,9.49,16.71,20.29,2.28,11.61,14.51,29.02,2.49,3.82,1.92,4.79,3.24,3.91,5.85,3.86
85.625,2.03,9.25,16.86,20.29,2.25,11.61,14.75,29.31,2.53,2.93,2.58,8.33,3.68,4.35,6.82,5.14
85.750,1.93,8.71,17.02,20.29,2.10,11.45,15.06,29.71,1.74,1.96,2.18,8.99,3.64,4.22,6.96,5.85
85.875,1.85,8.16,17.18,19.90,2.14,11.06,15.06,30.29,2.00,1.92,2.67,8.06,3.24,4.04,6.29,8.68
86.000,1.75,7.76,17.02,19.71,2.07,10.90,14.98,30.78,1.47,1.61,4.30,4.66,2.80,5.50,3.51,7.67
86.125,1.64,7.53,16.31,20.00,1.96,10.67,14.35,31.27,1.69,1.74,4.52,1.83,3.73,5.14,2.14,8.95
86.250,1.57,7.14,15.22,20.00,1.93,10.27,13.41,30.98,1.43,0.99,3.46,2.27,3.77,4.88,3.91,7.09
86.375,1.53,6.98,14.20,19.41,1.85,10.04,12.55,30.29,3.15,1.52,3.95,3.91,4.26,4.92,5.72,7.71
86.500,1.53,7.22,13.73,18.14,1.85,10.27,12.31,29.41,1.69,2.71,5.45,4.35,3.07,5.01,7.53,6.47
86.625,1.50,7.76,13.65,17.16,1.89,10.82,12.55,28.92,2.58,2.71,4.48,4.08,3.95,4.92,7.22,6.25
86.750,1.46,7.92,13.80,16.86,1.89,10.98,12.86,29.22,1.96,1.38,3.02,4.83,3.91,3.55,4.97,5.67
86.875,1.39,7.69,13.73,16.57,1.85,10.90,12.78,29.71,3.15,2.58,2.76,5.06,5.14,3.07,3.77,4.52
87.000,1.35,7.29,13.57,16.37,1.78,10.43,12.63,29.71,2.22,2.45,2.31,4.30,4.04,2.18,2.49,3.33
87.125,1.21,6.75,13.18,16.08,1.75,10.04,12.31,29.31,1.38,2.14,1.87,3.91,3.11,1.21,2.93,2.31
87.250,1.21,6.35,12.63,15.69,1.68,9.65,12.16,28.82,1.16,2.18,1.65,3.86,1.83,2.45,5.54,1.92
87.375,1.14,5.96,12.39,15.59,1.53,9.41,12.24,28.43,2.22,3.91,2.89,5.41,1.16,3.51,6.74,1.96
87.500,1.21,5.80,12.31,15.69,1.57,9.02,12.16,27.35,3.77,2.05,3.91,5.45,1.21,3.77,5.32,1.87
87.625,1.14,5.65,12.08,15.88,1.57,8.63,11.92,26.47,1.65,1.43,3.51,4.75,1.87,3.60,3.02,2.62
87.750,1.14,5.49,11.53,15.59,1.53,8.31,11.84,25.88,3.77,3.77,2.49,3.68,2.40,2.36,1.34,3.68
87.875,1.14,5.49,10.82,15.10,1.46,8.00,11.69,25.88,2.80,2.36,1.61,3.33,3.20,1.78,2.45,4.92
88.000,1.11,5.41,10.35,14.41,1.32,8.00,11.53,26.08,1.83,1.92,1.65,3.15,2.27,1.69,3.77,6.87
88.125,1.11,5.33,10.12,14.12,1.28,7.84,11.37,26.37,3.95,2.40,3.42,2.40,2.05,2.58,3.02,6.78
88.250,1.14,5.25,9.88,14.22,1.25,7.84,11.14,26.57,1.96,1.74,3.55,1.52,1.47,4.30,1.69,6.43
88.375,1.14,5.18,9.57,14.31,1.25,7.76,10.82,26.27,1.69,0.85,2.58,1.83,1.52,3.46,2.62,3.46
88.500,1.14,5.18,9.33,14.12,1.25,7.69,10.75,25.69,2.18,3.82,2.93,2.80,1.38,2.36,2.71,2.98
88.625,1.21,5.33,9.02,13.82,1.14,7.69,10.35,25.10,2.49,1.43,4.75,3.68,2.36,3.37,1.78,3.20
88.750,1.18,5.57,8.47,13.24,1.11,7.76,10.04,24.80,2.40,1.65,4.88,3.95,4.04,4.44,1.52,5.63
88.875,1.11,5.80,8.08,12.94,1.14,8.00,10.12,24.51,3.33,1.74,2.62,3.95,4.97,5.06,3.99,5.98
89.000,1.11,5.88,7.92,12.94,1.18,8.55,10.82,24.31,2.27,1.52,1.56,5.06,5.10,5.67,7.31,5.54
89.125,1.07,5.80,7.84,12.94,1.14,8.78,11.53,24.51,2.14,1.56,3.02,4.61,3.64,7.00,6.60,4.17
89.250,1.11,5.80,7.84,13.14,1.14,8.94,11.84,25.00,1.12,2.45,3.11,2.45,3.51,6.47,3.29,4.97
89.375,1.07,5.57,7.76,13.82,1.14,8.94,11.92,26.18,2.27,1.16,2.14,2.27,5.76,3.64,3.11,8.11
89.500,1.07,5.25,7.61,14.90,1.11,8.78,11.76,26.86,1.96,1.34,1.25,2.27,7.58,1.69,3.11,8.46
89.625,1.07,4.71,7.37,16.27,1.14,8.31,11.14,26.76,4.70,4.35,1.38,1.52,11.07,2.71,1.69,8.86
89.750,1.18,4.16,6.82,17.65,1.14,7.84,10.35,26.18,1.65,1.69,1.43,1.65,10.67,3.55,1.21,7.18
89.875,1.18,3.69,6.51,18.53,1.18,7.45,9.80,25.78,3.99,3.64,1.21,4.39,10.81,2.89,3.82,7.40
90.000,1.18,3.53,6.67,19.22,1.32,7.37,10.04,25.69,2.84,2.93,1.65,7.62,9.79,3.73,6.12,10.10
90.125,1.21,3.53,7.29,20.88,1.43,7.53,10.67,26.57,2.84,2.31,1.87,7.67,10.98,3.46,5.90,12.53
90.250,1.25,3.61,8.16,23.43,1.53,7.69,11.61,28.04,5.14,4.39,1.56,7.05,10.05,1.47,6.60,13.06
90.375,1.28,3.69,9.02,26.08,1.57,7.61,12.55,29.90,2.67,3.02,2.98,8.86,7.53,3.15,10.05,10.32
90.500,1.28,3.76,10.04,29.22,1.64,7.69,13.49,32.25,2.05,4.13,4.04,8.42,10.67,4.70,10.41,10.63
90.625,1.35,3.84,10.90,32.65,1.57,7.76,14.43,35.59,1.65,2.09,3.02,8.37,16.64,3.77,9.26,13.81
90.750,1.25,3.61,11.76,35.98,1.50,7.76,15.61,38.92,2.05,3.51,2.00,9.39,26.95,2.49,9.70,21.11
90.875,1.28,3.61,13.18,39.22,1.46,7.61,16.78,41.86,2.53,3.20,2.98,9.88,29.65,1.21,9.35,23.19
91.000,1.35,3.92,14.51,42.45,1.46,7.53,17.80,44.02,2.00,4.61,5.14,11.07,25.98,1.47,8.59,20.49
91.125,1.46,4.08,15.29,44.31,1.46,7.37,18.35,44.71,1.92,1.83,6.29,7.67,19.21,3.02,4.66,16.07
91.250,1.46,4.31,15.61,45.49,1.43,7.29,18.75,45.20,2.05,2.31,3.86,3.68,8.81,5.14,4.39,9.43
91.375,1.57,4.55,16.55,47.55,1.43,7.37,19.14,45.49,1.65,1.56,3.86,8.06,6.52,5.67,7.67,10.23
91.500,1.57,4.78,17.73,50.20,1.50,7.53,19.61,46.08,1.83,2.98,4.79,10.54,7.80,5.72,5.19,8.90
91.625,1.57,5.10,18.90,52.84,1.53,7.76,20.24,47.45,2.71,2.22,5.32,7.62,9.35,6.29,4.79,9.74
91.750,1.60,5.33,20.00,55.49,1.64,8.00,21.10,49.22,2.58,1.87,5.06,5.01,8.86,5.19,6.52,8.77
91.875,1.60,5.33,20.47,57.16,1.68,7.92,21.88,50.20,4.44,2.49,3.99,4.88,5.67,2.22,4.61,7.58
92.000,1.71,5.33,20.63,58.33,1.71,7.69,21.88,50.69,3.68,3.11,4.13,6.25,7.05,2.31,4.92,7.62
92.125,1.75,5.57,21.18,60.20,1.78,7.22,21.33,50.69,1.52,4.57,6.74,10.58,9.61,2.22,3.99,8.06
92.250,1.93,6.04,22.35,62.65,1.78,6.67,20.63,50.10,3.82,2.22,5.85,11.56,15.45,3.68,3.73,8.86
92.375,2.17,6.59,23.53,64.90,1.89,6.59,20.31,49.51,2.58,3.42,4.57,7.84,15.18,5.94,3.51,10.05
92.500,2.32,7.22,24.39,66.18,2.00,6.75,20.47,49.02,4.61,3.55,6.74,3.82,14.83,6.69,1.78,8.99
92.625,2.32,7.84,25.02,66.27,2.03,7.29,20.78,49.02,2.53,2.22,7.27,3.15,12.00,6.65,3.46,10.63
92.750,2.35,8.31,25.80,66.96,2.10,8.00,21.88,50.20,5.32,3.68,4.83,6.69,12.00,6.87,6.96,11.42
92.875,2.35,8.71,26.98,68.33,2.14,8.55,23.14,51.86,1.61,2.31,3.24,9.92,12.44,6.96,9.83,12.04
93.000,2.32,8.94,27.84,69.61,2.14,8.94,24.08,53.43,3.02,1.96,3.24,8.59,12.93,5.32,7.84,11.78
93.125,2.35,9.10,28.08,70.00,2.00,9.10,24.47,53.73,2.40,2.58,3.37,5.14,12.31,4.04,4.17,8.02
93.250,2.35,9.10,27.92,68.53,1.93,9.18,24.86,53.24,2.22,1.47,2.93,5.63,11.07,3.42,8.33,5.59
93.375,2.28,9.18,28.00,66.76,1.96,9.41,25.25,52.16,4.57,1.69,2.14,9.35,9.57,3.15,13.06,5.14
93.500,2.25,9.25,28.08,65.59,1.96,9.49,25.33,50.98,1.47,2.31,1.78,9.30,8.20,2.05,12.71,5.76
93.625,2.17,9.10,27.69,63.92,1.93,9.49,25.18,49.51,2.84,1.30,2.76,5.14,8.15,2.14,8.33,8.59
93.750,2.10,9.02,27.22,62.06,1.93,9.57,24.47,47.45,0.77,1.83,3.68,1.34,7.40,4.44,4.75,6.78
93.875,2.14,9.18,26.20,59.90,2.00,9.96,23.69,45.49,2.27,2.18,3.64,1.12,7.53,7.40,2.76,8.11
94.000,2.10,9.18,25.25,57.75,2.00,10.59,22.59,43.82,2.45,1.25,3.33,3.77,7.49,5.63,2.76,7.58
94.125,2.03,9.10,24.39,55.59,2.00,11.06,22.12,42.84,2.14,1.61,2.00,6.65,9.57,1.87,4.92,9.88
94.250,1.93,8.86,24.31,54.61,2.00,11.29,22.43,43.24,2.93,1.65,3.37,9.08,9.21,2.67,9.96,8.11
94.375,1.93,8.94,25.02,54.31,1.89,11.53,23.14,43.63,2.22,1.56,3.02,8.37,8.51,2.49,11.11,6.47
94.500,1.85,8.78,25.18,53.24,1.93,11.53,23.76,43.82,3.51,2.53,1.25,6.29,6.78,3.02,9.21,4.22
94.625,1.82,8.71,24.86,51.37,1.93,11.29,24.08,43.24,3.42,1.47,1.74,6.38,5.72,2.05,10.14,4.70
94.750,1.78,8.47,24.08,48.73,1.93,11.14,24.31,41.96,4.17,2.93,1.16,6.25,4.83,1.69,9.57,4.83
94.875,1.71,8.24,23.61,46.18,1.85,11.06,24.24,40.69,2.98,2.36,1.83,5.32,3.82,1.96,8.46,4.83
95.000,1.71,8.24,23.29,44.61,1.85,11.14,24.08,40.20,3.77,3.46,3.73,3.82,3.33,4.97,5.81,4.83
95.125,1.71,8.16,23.22,43.53,1.93,11.61,24.24,40.20,2.80,3.20,5.76,6.60,3.60,8.46,6.96,6.56
95.250,1.68,8.24,22.90,41.86,1.93,12.00,24.47,40.39,6.34,5.90,7.44,7.18,4.08,9.21,8.81,7.93
95.375,1.60,8.47,22.35,39.51,2.14,12.86,24.94,40.39,5.32,3.20,5.81,3.95,6.07,6.74,7.44,8.06
95.500,1.53,8.55,22.20,37.35,2.28,13.33,25.41,39.90,6.29,2.76,1.69,7.93,6.56,2.09,5.98,7.36
95.625,1.57,8.55,22.51,35.59,2.32,13.41,25.80,39.41,3.86,2.05,4.83,9.66,6.91,4.57,3.73,6.60
