ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
4.61,1.12,2.49,1.34,7.75,7.22,7.27,2.14
4.88,1.65,9.66,2.22,11.34,4.48,13.28,1.21
2.84,1.3,11.34,2.09,14.12,3.37,12.57,0.85
5.14,1.16,3.99,1.12,14.43,4.88,10.05,0.72
8.33,1.52,2.98,2.71,16.25,5.50,17.40,0.85
5.85,1.38,5.67,1.56,21.07,6.43,16.73,0.94
3.29,0.9,1.69,3.11,22.44,5.67,11.82,1.03
5.23,1.83,1.96,2.84,21.86,5.06,9.88,1.34
5.19,2.05,6.43,2.31,18.90,5.23,9.17,1.61
4.17,2.09,3.99,2.22,20.36,4.70,8.55,2.89
6.56,3.55,9.12,7.8,21.29,5.94,6.74,4.13
5.32,5.06,4.08,4.08,19.08,5.10,3.91,3.91
3.2,7.31,2.67,6.03,13.64,5.85,5.06,7.40
5.1,8.11,9.88,3.86,10.50,5.19,6.91,9.96
6.91,5.06,1.52,6.82,8.59,4.39,8.24,7.00
6.56,3.11,7.18,5.67,8.64,2.84,6.82,2.80
6.6,4.26,3.64,2.71,8.55,1.47,3.86,2.62
5.45,2.98,8.06,2.71,8.64,1.34,2.53,1.65
4.57,3.2,4.13,1.78,5.81,2.05,2.00,2.14
1.61,4.66,2.71,1.07,4.08,2.27,1.34,2.05
1.25,4.88,3.07,2.58,3.15,2.27,2.98,1.43
2.67,3.37,2.49,1.87,3.77,1.61,3.64,1.61
2.53,2.36,2.22,2.58,8.81,2.00,5.45,1.56
3.11,2.05,2.09,1.92,12.22,2.49,2.93,1.38
3.6,1.61,1.87,2.45,19.92,3.64,2.53,1.21
3.51,1.52,2.93,1.65,16.07,3.15,3.60,1.96
3.42,2.18,3.11,2.09,14.34,3.24,2.89,2.36
2.05,2.22,1.38,1.65,7.58,2.18,1.69,2.49
4.7,2.58,2.0,2.0,6.52,2.09,7.27,4.39
8.9,3.11,7.09,5.14,8.33,2.45,11.47,6.47
9.3,2.8,5.41,1.96,18.01,3.42,15.27,7.18
6.25,1.16,2.98,2.84,24.03,5.14,11.38,4.79
2.36,2.76,4.13,1.96,37.48,4.35,4.97,3.37
4.57,3.07,4.75,3.24,36.15,4.08,5.19,3.91
9.12,2.53,10.1,2.45,37.87,3.11,6.52,4.92
8.59,1.34,6.07,0.81,28.50,4.66,4.52,3.86
7.97,0.9,3.2,1.43,24.34,4.48,5.72,2.14
7.62,1.65,3.64,2.14,22.48,4.44,8.90,1.61
5.59,1.34,7.09,1.3,24.03,2.84,7.97,1.21
2.62,1.47,1.78,1.16,26.77,2.40,7.18,1.56
2.31,2.27,6.56,0.9,23.72,2.14,5.06,2.14
3.46,2.53,2.22,1.38,22.70,2.58,1.78,1.96
3.02,2.05,3.2,1.43,13.72,2.98,3.33,1.69
1.96,1.38,2.27,1.61,11.42,4.30,2.98,1.83
4.35,2.27,3.51,2.31,8.20,4.70,6.12,2.31
6.65,2.62,2.84,2.0,16.02,5.23,5.32,2.36
7.97,2.71,3.77,2.31,23.01,5.14,4.97,2.27
